SA3_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
21502,0,3,..,280,32,319,5,322,..,354,72,421,0,420,..,26,4,29,0,29,..,23,14,39,0,39,..,23,6,28,0,28,..,7,0,7,0,7,..,69,6,75,0,75,..,15,3,12,0,12,..,0,0,5,0,5,..,4,0,3,0,3,..,7,0,7,0,7,..,36,6,42,0,42,..,11,0,13,0,13,..,69,4,68,0,68,..,11,3,15,0,15,..,69,3,67,0,68,..,141,40,179,0,182,..,282,53,338,5,342,..,18,0,20,0,20,..,36,4,40,0,40,..,52,47,107,4,104,..,119,90,213,0,213,..,91,108,196,0,201,..,475,160,635,12,649,..,2485,894,3382,36,3413,..,109,20,126,2018,2149,23371,2599,909,3505,2054,28932,45513,..,..,..,..,45513,..,75,0,75,0,75,..,84,18,101,3,106,..,29,0,29,0,29,..,98,62,164,0,165,..,420,517,932,25,953
21503,0,6,..,166,15,181,0,186,..,137,41,178,0,178,..,6,0,6,0,6,..,19,20,42,0,42,..,9,0,9,0,9,..,3,0,3,0,3,..,46,0,46,0,47,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,7,0,7,..,6,4,7,0,7,..,0,0,0,0,0,..,0,0,3,0,3,..,55,0,58,0,62,..,29,11,36,0,40,..,56,0,62,0,62,..,151,63,218,5,223,..,296,85,379,4,378,..,18,0,17,0,17,..,12,0,14,0,14,..,57,37,94,0,94,..,0,0,3,0,3,..,78,136,206,4,216,..,248,44,292,11,298,..,1339,549,1889,26,1914,..,59,21,80,1485,1566,15532,1401,563,1967,1514,19013,31050,..,..,..,..,31050,..,62,0,66,0,61,..,20,12,31,0,36,..,27,3,35,0,34,..,37,39,72,0,72,..,185,259,449,3,452
21601,0,0,..,93,13,105,0,105,..,87,17,105,0,110,..,6,0,3,0,3,..,0,0,6,0,6,..,8,3,12,0,12,..,3,0,7,0,7,..,27,3,23,0,23,..,8,0,8,0,8,..,3,0,3,0,9,..,5,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,12,0,12,..,74,3,73,0,78,..,0,0,4,0,4,..,64,4,67,0,71,..,15,0,15,0,15,..,151,13,167,3,164,..,16,0,15,0,15,..,0,0,0,0,0,..,19,12,31,0,31,..,8,0,8,0,8,..,10,10,18,0,18,..,105,12,118,4,125,..,680,113,791,15,801,..,62,3,66,1240,1301,17590,737,117,858,1251,19703,34693,..,..,..,..,34693,..,22,0,21,0,27,..,38,5,40,0,46,..,18,0,22,0,22,..,20,0,23,0,23,..,43,41,81,0,86
21602,0,0,..,88,13,106,0,103,..,108,16,126,3,126,..,3,0,3,0,3,..,9,0,4,0,4,..,3,5,5,0,5,..,0,0,0,0,0,..,8,0,13,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,49,0,49,0,49,..,4,0,3,0,3,..,44,0,42,0,45,..,31,4,35,0,35,..,125,8,130,0,133,..,11,0,10,0,10,..,14,0,14,0,14,..,35,6,44,0,44,..,4,0,4,0,4,..,4,3,9,0,9,..,97,10,106,0,106,..,646,144,790,14,801,..,46,0,47,1036,1078,13412,688,146,835,1045,15286,26713,..,..,..,..,26713,..,14,0,14,0,14,..,41,19,61,0,61,..,8,0,8,0,8,..,25,11,36,0,36,..,101,117,224,6,224
21603,0,34,..,995,171,1166,14,1178,..,463,79,547,8,553,..,10,0,13,0,13,..,9,4,12,0,12,..,9,0,10,0,10,..,69,17,87,0,87,..,224,19,237,4,244,..,25,24,46,0,46,..,9,0,9,0,9,..,14,0,14,0,14,..,0,0,0,0,0,..,92,3,102,0,102,..,10,0,8,0,8,..,126,6,136,0,136,..,38,8,48,0,47,..,143,3,144,0,147,..,156,56,214,0,212,..,461,73,535,3,543,..,38,6,43,0,43,..,76,3,83,0,88,..,76,26,107,0,108,..,169,61,229,0,229,..,35,14,54,4,56,..,964,340,1305,24,1333,..,4713,1257,5969,74,6043,..,132,34,167,2296,2462,25789,4845,1289,6138,2370,34293,50912,..,..,..,..,50912,..,57,0,58,0,58,..,1023,371,1388,18,1412,..,71,0,71,5,77,..,84,39,121,5,124,..,374,232,606,12,617
21701,0,0,..,83,0,85,0,85,..,15,0,15,0,15,..,10,3,10,0,10,..,4,0,5,0,5,..,3,0,4,0,4,..,0,0,0,0,0,..,27,0,27,0,27,..,5,0,5,0,5,..,10,0,10,0,10,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,34,0,34,0,34,..,11,0,12,0,12,..,27,0,29,0,29,..,10,0,10,0,10,..,75,5,79,0,79,..,15,0,15,0,15,..,0,0,0,0,0,..,37,5,48,0,48,..,0,0,0,0,0,..,19,0,22,0,24,..,95,17,106,0,110,..,544,47,592,5,595,..,32,0,37,1126,1158,16835,574,48,622,1136,18592,33343,..,..,..,..,33343,..,53,0,53,0,53,..,19,6,21,3,22,..,9,0,9,0,9,..,13,0,13,0,12,..,52,6,67,0,64
21703,0,0,..,63,3,67,0,70,..,35,0,36,0,40,..,18,0,19,0,19,..,0,0,0,0,0,..,6,3,11,0,11,..,3,0,3,0,3,..,24,0,24,0,24,..,3,0,5,0,5,..,4,0,4,0,7,..,8,0,8,0,8,..,6,0,16,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,39,0,39,0,39,..,14,0,14,0,14,..,34,7,37,0,37,..,24,4,32,0,32,..,108,10,123,0,123,..,23,0,28,0,28,..,0,0,0,0,0,..,19,6,29,0,26,..,3,0,3,0,3,..,11,6,12,0,12,..,134,18,156,0,154,..,675,152,829,11,841,..,37,3,42,1220,1256,17081,709,156,865,1234,19176,34178,..,..,..,..,34178,..,9,0,9,0,9,..,39,8,46,0,48,..,5,0,5,0,5,..,22,4,28,0,28,..,166,169,336,0,338
21704,0,6,..,118,8,127,3,131,..,17,0,17,3,19,..,16,0,17,0,20,..,5,0,4,0,4,..,11,3,16,0,16,..,0,0,0,0,0,..,20,0,20,0,20,..,3,0,3,0,3,..,7,0,7,0,7,..,7,0,7,0,7,..,7,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,66,0,68,0,72,..,23,0,21,0,21,..,56,0,56,0,62,..,28,0,30,0,30,..,172,3,178,0,181,..,39,0,42,0,40,..,13,0,19,0,19,..,34,9,48,0,48,..,6,0,3,0,9,..,33,26,59,0,65,..,192,10,204,9,214,..,977,149,1129,29,1163,..,81,4,86,1448,1541,24456,1060,156,1216,1479,27155,47423,..,..,..,..,47423,..,74,0,77,0,73,..,54,0,58,0,58,..,15,0,18,0,18,..,23,4,33,0,28,..,168,166,330,9,340
29797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,0,0,0,0,3,6,13,..,..,..,..,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
29999,0,0,..,37,0,41,0,41,..,7,3,14,0,14,..,3,0,4,0,4,..,0,0,3,0,3,..,0,3,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,12,0,13,0,14,..,3,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,4,4,7,0,7,..,3,5,7,0,7,..,7,4,12,0,12,..,7,3,7,0,11,..,3,0,3,0,3,..,3,0,8,0,8,..,23,9,30,0,33,..,25,0,27,0,27,..,3,0,3,0,3,..,8,0,8,0,8,..,10,7,14,0,14,..,14,7,21,0,21,..,85,25,108,0,112,..,388,94,482,7,492,..,13,0,16,1371,1385,2041,406,94,496,1374,3915,4485,..,..,..,..,4485,..,10,0,10,0,10,..,60,4,66,0,66,..,0,0,0,0,0,..,15,7,22,0,22,..,69,44,111,0,108
