SA3_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
20702,..,603,152,756,0,756,..,19909,6028,25940,245,26186,..,280,32,313,4,313,..,135,0,140,0,140,..,213,3,218,0,218,..,5407,909,6318,35,6349,..,111,7,116,0,117,..,201,7,213,0,213,..,894,33,921,7,929,..,40,0,45,0,44,..,465,34,494,3,497,..,384,11,396,0,404,..,530,19,552,4,557,..,181,6,187,3,193,..,2812,116,2927,19,2941,..,2981,389,3370,16,3382,..,193,23,215,0,215,..,18,16,34,0,34,..,759,204,960,8,973,..,408,48,459,5,458,..,168,0,166,0,171,..,2589,393,2985,14,2994,..,131,8,143,0,143,..,132,11,143,0,143,..,130,13,140,0,140,..,13,0,13,0,13,..,119,18,138,0,138,..,140,0,140,0,136,..,434,33,468,0,471,..,154,0,159,0,159,..,140,0,141,0,141,..,869,31,905,5,908,..,409,30,437,3,443,..,379
20703,..,570,218,786,7,793,..,17794,7645,25438,219,25657,..,102,26,128,0,124,..,274,11,280,0,280,..,256,3,258,3,263,..,2185,467,2650,12,2659,..,224,8,228,0,228,..,539,35,565,8,575,..,1321,32,1356,0,1360,..,247,5,249,3,256,..,553,32,580,0,585,..,1084,29,1116,11,1122,..,306,4,310,9,318,..,307,8,311,0,311,..,4571,151,4723,32,4754,..,943,112,1054,3,1063,..,379,44,422,11,429,..,89,31,119,0,119,..,659,207,865,11,872,..,107,15,119,0,119,..,379,18,393,0,393,..,623,88,717,8,725,..,156,7,161,0,162,..,72,0,76,0,76,..,128,11,140,0,140,..,22,0,22,0,22,..,106,8,119,0,119,..,293,3,297,3,299,..,567,47,610,6,616,..,350,8,362,0,362,..,139,7,154,0,154,..,1352,65,1421,6,1429,..,413,33,447,4,450,..,617
20801,..,74,24,94,0,92,..,2619,778,3400,25,3425,..,163,8,169,0,169,..,526,16,542,3,549,..,629,23,650,7,660,..,1788,222,2002,8,2013,..,27,0,28,0,28,..,64,0,58,0,61,..,319,3,322,0,323,..,46,0,46,0,44,..,92,4,90,0,97,..,95,0,95,0,93,..,37,0,37,0,40,..,33,0,36,0,36,..,696,14,713,4,720,..,933,76,1014,6,1023,..,289,51,336,5,336,..,22,5,31,0,31,..,88,10,101,0,100,..,77,4,84,3,88,..,31,0,31,0,31,..,167,15,183,3,189,..,385,37,423,0,424,..,219,15,231,5,237,..,1124,182,1304,9,1310,..,12,0,12,0,7,..,209,14,224,0,225,..,53,0,50,0,50,..,125,4,130,4,133,..,86,6,90,0,90,..,55,0,55,4,55,..,312,7,320,4,321,..,650,36,684,7,694,..,84
20802,..,261,73,331,0,334,..,8769,2288,11053,91,11145,..,200,27,220,0,220,..,1201,46,1254,18,1269,..,528,15,548,9,558,..,5186,1057,6243,15,6264,..,255,12,266,0,271,..,1071,52,1120,8,1129,..,1906,65,1973,17,1989,..,532,11,550,5,551,..,416,13,428,6,436,..,468,11,480,0,479,..,174,8,179,5,182,..,460,12,472,3,476,..,5282,186,5465,41,5513,..,1469,148,1623,17,1636,..,892,164,1059,11,1074,..,62,11,74,0,72,..,644,147,792,3,796,..,94,8,99,0,101,..,304,10,318,3,321,..,252,18,271,0,271,..,636,62,697,3,702,..,340,18,360,0,357,..,3886,764,4650,41,4691,..,12,3,16,0,15,..,397,32,435,3,439,..,318,8,323,7,326,..,513,36,543,5,550,..,342,7,351,3,353,..,132,3,137,0,143,..,1309,56,1362,11,1369,..,1216,81,1293,11,1307,..,815
20803,..,161,57,218,0,216,..,3220,1029,4244,35,4277,..,308,34,345,3,351,..,569,22,586,13,604,..,473,13,485,6,496,..,2819,472,3292,28,3319,..,114,10,124,0,124,..,197,21,214,0,214,..,706,29,730,5,733,..,126,11,136,0,139,..,248,9,257,3,259,..,267,8,270,4,273,..,70,3,73,0,74,..,163,9,172,0,172,..,1889,82,1976,14,1988,..,1196,120,1315,9,1326,..,358,25,381,8,389,..,170,53,222,0,223,..,147,37,184,0,188,..,76,9,84,0,84,..,170,12,175,3,181,..,151,27,175,0,177,..,525,38,559,0,559,..,282,25,300,4,302,..,1477,251,1722,10,1734,..,24,0,24,0,24,..,393,47,436,4,444,..,245,0,246,0,244,..,118,6,125,0,122,..,317,9,321,0,324,..,101,10,109,0,115,..,783,25,804,4,810,..,882,72,950,18,967,..,365
20804,..,107,18,128,0,126,..,2336,463,2800,20,2818,..,44,5,44,0,47,..,163,5,166,5,165,..,121,3,122,0,129,..,1426,308,1728,4,1735,..,72,3,72,0,72,..,216,19,234,3,238,..,394,14,401,4,408,..,131,3,135,0,135,..,85,0,87,0,90,..,167,3,171,0,170,..,41,0,39,0,39,..,76,3,80,0,84,..,1185,42,1223,9,1233,..,368,30,393,0,395,..,114,15,133,3,134,..,24,0,24,0,24,..,95,11,111,0,114,..,26,0,24,0,24,..,77,0,77,0,77,..,91,16,107,0,103,..,88,10,98,0,99,..,70,3,67,3,70,..,147,21,175,0,174,..,0,0,0,0,0,..,52,4,53,0,56,..,86,0,92,0,92,..,130,19,154,5,155,..,95,4,95,6,96,..,38,0,40,0,40,..,348,30,379,7,385,..,287,20,308,7,310,..,112
20901,..,178,47,229,0,229,..,5084,1575,6653,66,6720,..,466,50,517,3,514,..,338,14,347,4,355,..,368,7,374,11,383,..,2161,283,2444,15,2464,..,83,0,83,0,86,..,140,3,139,0,139,..,767,20,785,6,797,..,159,7,166,3,168,..,311,18,335,5,336,..,478,27,499,0,506,..,188,8,196,0,198,..,164,4,165,7,173,..,2295,90,2378,24,2403,..,2651,327,2981,14,2992,..,324,34,356,0,360,..,29,4,35,0,35,..,228,56,284,3,286,..,725,92,820,4,824,..,458,19,473,5,475,..,708,71,781,11,794,..,230,15,251,0,251,..,146,16,157,0,157,..,268,31,294,3,298,..,48,4,47,0,47,..,232,35,271,4,269,..,247,0,249,0,248,..,196,32,222,3,223,..,235,6,245,4,244,..,120,0,120,0,121,..,791,42,838,7,844,..,664,48,712,7,721,..,511
20902,..,136,59,190,6,195,..,3323,2113,5438,34,5473,..,253,46,302,0,305,..,250,11,266,0,269,..,240,7,247,0,251,..,3898,915,4813,33,4842,..,255,21,283,3,284,..,190,9,200,3,201,..,919,52,967,7,975,..,940,30,969,6,975,..,645,44,688,6,697,..,417,17,433,6,438,..,575,41,614,14,630,..,138,9,144,0,144,..,4078,228,4305,36,4343,..,4889,1114,5997,54,6052,..,262,26,283,3,289,..,49,14,66,0,66,..,122,14,130,0,136,..,1307,304,1608,9,1617,..,199,16,218,8,224,..,243,49,292,0,288,..,101,13,112,0,112,..,197,27,219,3,223,..,66,8,74,0,74,..,54,11,62,0,62,..,182,54,229,3,232,..,262,6,276,0,276,..,197,23,219,0,224,..,343,15,361,5,362,..,145,9,155,0,155,..,958,57,1012,6,1018,..,903,89,994,5,1001,..,383
20903,..,30,9,42,0,42,..,798,165,962,10,972,..,112,11,126,0,126,..,160,6,168,0,170,..,251,5,258,5,258,..,518,33,552,0,553,..,8,4,15,0,15,..,8,0,8,0,8,..,138,4,140,0,140,..,3,0,4,0,4,..,92,3,96,0,97,..,114,7,120,0,120,..,43,0,44,0,44,..,18,0,18,0,22,..,435,15,451,4,451,..,765,44,804,9,814,..,69,5,78,0,77,..,14,3,17,0,17,..,31,10,42,0,42,..,233,19,253,0,255,..,46,0,50,0,50,..,291,18,314,4,314,..,83,8,92,0,92,..,28,0,29,0,28,..,64,9,69,0,71,..,3,0,3,0,3,..,94,3,97,0,97,..,31,0,31,0,31,..,51,3,53,0,53,..,42,0,47,0,46,..,19,3,18,0,18,..,143,3,145,0,150,..,215,8,230,5,231,..,58
20904,..,458,210,670,4,673,..,5115,2403,7522,87,7609,..,679,130,809,9,813,..,371,9,381,6,391,..,238,10,242,8,256,..,6033,1248,7280,57,7341,..,625,26,652,11,660,..,1331,106,1436,12,1446,..,4651,225,4876,37,4914,..,2014,179,2194,24,2222,..,9884,956,10840,110,10948,..,2564,153,2724,27,2746,..,2116,163,2280,41,2321,..,575,17,591,14,604,..,23762,1828,25586,270,25855,..,7239,1277,8526,53,8576,..,179,24,206,0,206,..,306,139,441,5,448,..,283,76,361,8,361,..,8273,1705,9971,77,10052,..,2627,163,2796,38,2833,..,1663,437,2098,18,2117,..,240,24,266,4,272,..,403,70,470,5,477,..,188,17,206,4,208,..,892,73,967,4,973,..,713,130,844,8,854,..,1188,31,1218,17,1237,..,496,34,533,7,540,..,1399,40,1438,11,1449,..,548,55,607,6,608,..,3632,163,3799,34,3831,..,1046,116,1161,15,1175,..,2340
21001,..,68,18,82,0,82,..,1358,452,1811,10,1816,..,699,105,801,6,807,..,89,4,90,0,91,..,114,4,119,0,119,..,1964,348,2315,13,2326,..,56,3,62,0,62,..,66,4,71,0,71,..,287,12,299,5,306,..,58,0,58,0,55,..,181,11,192,0,190,..,230,8,240,0,243,..,163,4,170,0,170,..,47,5,51,0,51,..,1092,43,1142,7,1150,..,4010,699,4709,35,4746,..,108,7,109,3,114,..,14,0,19,0,19,..,51,20,73,0,75,..,394,70,461,3,466,..,86,0,86,0,86,..,147,30,184,3,188,..,203,18,218,3,221,..,101,9,108,3,109,..,56,7,61,3,66,..,20,3,24,0,24,..,208,25,231,4,232,..,145,12,153,3,153,..,74,0,75,0,75,..,156,5,159,0,159,..,30,3,37,0,37,..,404,22,430,3,429,..,591,63,657,0,658,..,138
21002,..,13,5,13,0,13,..,84,14,100,3,99,..,41,5,49,0,49,..,66,0,67,0,65,..,88,4,90,0,90,..,92,6,96,0,95,..,5,0,5,0,5,..,0,0,0,0,0,..,25,3,28,0,28,..,10,3,12,0,12,..,49,10,51,5,54,..,6,0,6,0,6,..,9,0,9,0,11,..,0,0,0,0,0,..,104,14,115,3,117,..,167,9,175,0,180,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,34,4,35,0,35,..,4,0,4,4,6,..,10,0,10,0,10,..,7,0,7,0,7,..,5,3,6,0,6,..,9,0,9,0,9,..,5,0,5,0,5,..,17,0,20,0,20,..,9,0,9,0,9,..,48,0,45,0,45,..,78,3,85,0,83,..,7
21003,..,54,10,66,0,64,..,1371,469,1841,19,1863,..,270,46,317,6,318,..,158,4,162,5,171,..,142,8,152,0,148,..,1853,428,2279,24,2301,..,531,55,591,9,598,..,162,3,167,0,171,..,716,37,758,7,763,..,2749,132,2882,29,2903,..,422,22,446,5,452,..,554,24,575,0,573,..,3144,289,3434,42,3478,..,209,10,220,9,221,..,8486,575,9063,100,9161,..,4015,1035,5050,36,5083,..,152,11,164,4,173,..,10,7,15,0,15,..,119,25,144,0,148,..,122,18,141,0,140,..,364,18,383,0,392,..,226,43,270,3,278,..,219,26,252,0,253,..,193,18,215,3,214,..,90,9,100,0,103,..,72,8,81,0,81,..,115,23,135,3,139,..,282,13,294,0,294,..,177,9,188,3,192,..,342,11,348,4,353,..,126,13,139,3,141,..,922,48,973,14,978,..,686,64,749,11,762,..,267
