SA3_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
21001,228,0,6,5,234,42,3,279,0,0,0,8,8,0,0,0,8,0,7,14,1414,191,33,19,1660,17,7,26,1686,94,13,1790,363,52,12,0,425,8,4,8,437,15,0,451,402,53,14,0,465,8,0,7,473,14,0,490,20,3,0,0,23,0,0,0,23,0,0,25,7,0,0,3,12,0,0,0,12,0,0,15,793,105,22,4,923,14,3,15,946,33,3,976,3,0,0,0,6,0,0,0,10,0,0,10,15,0,0,0,17,0,0,0,19,5,0,22,16,3,0,0,24,0,0,0,29,5,0,27,812,108,27,4,948,14,5,17,969,40,3,1005,119,17,4,5,138,3,0,3,144,36,0,177,0,0,0,5,5,0,0,0,5,0,3,8,925,121,28,10,1095,17,5,18,1115,72,8,1191,540,60,7,0,612,8,3,10,621,17,0,645,545,76,13,8,640,9,5,9,654,19,0,678
21002,139,0,0,4,135,21,0,157,3,0,0,0,3,0,0,0,3,0,0,3,934,114,18,17,1083,12,6,16,1094,43,0,1139,229,23,9,3,264,0,0,0,265,7,0,274,295,34,6,5,342,5,0,7,351,0,0,352,16,3,0,0,24,0,0,0,24,3,0,21,4,0,0,3,6,0,0,0,6,0,0,6,547,65,14,13,635,11,0,10,641,15,0,651,0,0,4,0,0,0,0,0,0,0,0,4,9,0,0,0,9,3,0,3,11,0,0,10,7,0,4,0,7,3,0,3,13,3,0,13,555,65,19,13,639,8,0,11,650,16,0,667,51,13,0,4,66,3,0,3,69,6,0,77,0,0,0,0,0,0,0,0,0,0,7,4,610,71,17,9,705,11,4,19,726,19,7,748,336,26,13,4,375,6,0,4,378,17,0,397,390,50,7,3,446,0,0,0,444,13,0,457
21003,441,17,9,26,465,121,5,593,5,3,0,8,13,0,0,0,13,0,17,24,1274,305,37,28,1645,53,13,63,1707,194,24,1926,260,45,3,0,305,11,0,16,316,23,0,339,299,72,6,0,375,10,0,10,390,35,4,419,13,0,3,0,20,0,0,4,23,3,0,24,3,0,0,4,5,0,0,0,5,0,0,8,571,118,12,9,705,21,0,24,733,57,3,797,9,4,0,0,14,0,0,0,13,0,0,17,24,0,0,0,25,0,0,0,26,0,0,30,24,0,0,0,35,3,0,3,36,0,0,42,601,121,16,7,745,29,0,27,767,62,9,838,176,60,4,10,253,16,4,13,267,95,3,363,0,0,0,0,8,0,0,0,8,0,5,17,777,184,20,20,1005,39,6,45,1044,153,18,1213,332,45,3,0,379,10,0,11,389,33,0,423,364,70,8,4,445,21,5,27,474,39,0,511
21004,176,6,0,6,183,32,0,213,0,0,0,0,0,0,0,0,0,0,6,3,938,131,25,10,1101,26,0,27,1132,60,6,1199,235,22,3,3,262,0,0,8,267,9,0,281,276,23,6,3,310,4,0,4,308,6,0,318,17,3,3,0,29,0,0,0,29,3,0,30,0,0,0,3,6,0,0,0,6,0,0,8,528,49,12,5,601,7,0,8,612,21,0,639,8,0,0,0,8,0,0,0,5,0,0,5,4,0,0,0,6,0,0,0,10,0,0,10,12,0,0,0,10,3,0,3,13,0,0,13,540,56,12,5,614,9,0,10,626,21,0,652,95,12,0,4,106,3,0,3,109,28,0,138,0,0,0,0,0,0,0,0,0,0,4,3,633,63,14,10,719,14,0,13,735,52,4,799,306,29,12,0,343,13,0,13,357,22,0,377,327,38,5,5,378,4,0,3,375,10,0,386
21005,1776,112,53,160,1938,1066,16,3016,6,9,3,27,47,0,0,0,46,9,43,98,3632,1139,112,158,5041,239,96,332,5375,1344,75,6789,674,93,6,6,777,28,3,32,810,77,0,890,692,203,18,12,921,28,10,36,961,97,3,1062,35,9,6,0,49,0,0,0,51,4,0,58,9,0,0,19,30,0,0,0,36,10,9,48,1412,303,35,36,1785,61,10,70,1855,188,8,2049,30,10,0,5,43,12,4,17,61,9,0,71,57,15,0,3,84,9,16,18,102,26,0,127,89,27,0,11,122,25,14,40,161,34,0,196,1494,330,32,45,1909,82,27,109,2015,225,14,2250,593,341,29,32,1000,64,40,105,1102,706,9,1814,7,8,0,8,23,0,0,0,22,7,24,51,2094,682,66,87,2930,146,67,210,3141,938,39,4117,917,158,11,7,1094,34,8,39,1136,91,0,1227,927,224,22,8,1188,35,20,51,1235,111,0,1356
21101,625,7,3,10,632,92,0,726,8,0,0,14,16,0,0,0,16,0,7,25,3497,454,63,55,4071,44,8,55,4129,195,16,4340,838,96,13,3,952,20,5,21,973,39,0,1009,1010,138,13,7,1171,11,5,13,1179,40,0,1226,38,7,8,0,52,0,0,0,54,8,0,57,12,4,0,15,22,0,0,0,22,0,0,25,1895,237,33,26,2198,26,11,36,2228,89,3,2323,18,3,0,0,22,0,0,0,22,0,0,25,26,3,0,0,35,3,0,3,33,4,0,40,43,6,0,0,57,3,0,3,60,0,0,65,1945,245,38,26,2255,25,11,37,2293,91,3,2387,302,52,12,8,370,5,0,5,378,70,0,447,3,0,0,0,3,0,0,0,3,0,5,14,2252,300,46,29,2631,31,11,37,2672,164,12,2847,1221,133,21,0,1379,18,7,23,1397,50,0,1449,1282,195,28,3,1515,19,3,23,1538,55,0,1589
21102,150,0,0,0,151,21,0,168,0,0,0,0,0,0,0,0,0,0,3,9,744,104,17,8,864,16,0,16,880,41,8,933,192,28,4,0,226,5,0,5,226,21,0,243,237,32,3,0,265,3,0,3,276,6,4,281,7,4,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,434,60,8,0,503,3,0,3,506,22,4,533,4,0,0,0,4,0,0,0,4,0,0,4,7,0,0,0,10,0,0,0,10,0,0,10,11,0,0,0,12,0,0,0,12,0,0,12,448,65,8,0,519,3,0,3,525,22,4,549,86,5,0,0,99,0,0,0,103,13,0,108,0,0,0,0,0,0,0,0,0,0,4,6,541,73,8,5,619,7,0,7,621,36,4,664,324,18,0,3,347,4,0,5,349,17,0,370,370,47,0,0,414,3,0,5,424,8,0,435
21103,451,4,0,7,454,52,0,509,0,0,0,4,7,0,0,0,7,0,4,10,2666,290,54,40,3052,28,8,40,3087,133,16,3232,531,62,18,6,607,16,0,18,623,29,0,652,816,101,13,3,932,0,0,0,936,19,0,954,31,4,3,0,36,0,0,0,35,4,0,38,5,0,0,6,6,0,0,0,6,0,0,10,1374,164,33,10,1581,16,0,19,1599,57,0,1660,14,0,0,0,11,0,0,0,11,0,0,17,31,3,0,0,27,0,0,4,35,0,0,31,38,0,0,0,44,0,0,4,47,4,0,48,1417,165,33,12,1627,18,0,20,1644,59,0,1705,248,35,7,3,292,5,0,5,295,46,0,343,5,0,0,4,7,0,0,0,7,0,0,7,1665,201,33,22,1926,23,0,25,1951,106,3,2059,815,93,20,3,927,15,0,17,947,39,3,984,1037,106,19,3,1160,17,0,12,1177,38,4,1217
21104,245,5,0,5,246,28,0,277,0,0,0,3,3,0,0,0,3,0,3,8,1491,207,21,13,1739,20,3,29,1761,93,4,1856,381,56,3,0,443,7,0,9,453,25,0,475,393,51,8,0,451,8,0,8,465,20,0,484,13,0,0,0,17,0,0,0,17,0,0,14,3,0,0,0,4,0,0,0,4,0,0,4,794,113,13,0,919,14,0,19,939,42,0,984,9,0,0,0,15,0,0,0,15,0,0,15,10,0,0,0,9,0,0,0,15,0,0,15,23,7,0,0,25,6,0,6,32,0,0,32,816,117,13,0,948,19,0,21,969,42,0,1013,129,14,0,3,149,8,0,7,154,10,0,162,0,0,0,0,0,0,0,0,0,0,0,3,945,131,14,5,1095,23,0,31,1125,53,0,1182,533,63,5,3,605,12,0,14,621,26,0,647,536,91,12,0,639,13,0,21,653,18,0,667
21105,598,11,0,10,610,70,0,680,9,3,0,4,10,0,0,0,10,0,20,31,3622,478,96,47,4235,30,11,43,4282,194,26,4497,813,89,13,0,913,5,5,10,920,41,0,960,1137,158,24,6,1329,11,0,11,1337,42,3,1383,64,9,10,0,84,0,0,0,84,13,0,98,8,0,0,16,26,0,0,0,29,7,0,29,2026,258,50,26,2351,16,0,20,2368,104,7,2468,9,0,0,0,12,0,0,0,12,0,0,12,36,0,0,0,34,0,5,5,35,3,0,38,44,0,0,0,50,0,5,5,49,3,0,49,2062,257,50,26,2396,16,6,23,2415,103,7,2520,310,32,3,0,350,7,0,6,360,63,0,421,0,0,0,0,8,0,0,0,8,0,5,13,2376,290,59,25,2751,22,9,26,2781,166,9,2953,1106,136,25,6,1267,3,0,7,1273,72,0,1344,1303,198,25,7,1538,11,6,16,1554,57,0,1605
21201,697,9,6,16,710,86,4,803,11,0,0,5,18,0,0,0,18,0,19,35,3020,388,85,55,3547,45,10,59,3601,198,35,3831,690,58,5,4,758,10,0,12,767,36,0,803,776,117,17,6,916,15,3,16,929,22,0,955,36,7,7,0,54,0,0,0,54,4,0,50,8,0,0,10,16,0,0,0,10,0,7,16,1508,189,27,14,1732,26,7,27,1760,58,3,1824,18,3,0,0,22,3,0,4,25,5,0,27,21,3,0,0,26,4,0,4,28,0,0,30,37,11,0,0,47,4,0,7,54,4,0,60,1545,193,27,19,1783,26,7,32,1815,61,3,1881,306,54,6,9,370,16,6,14,387,45,0,432,5,0,0,0,3,0,0,0,3,3,13,17,1853,242,38,26,2165,39,13,50,2214,105,13,2329,868,83,12,4,962,15,0,10,978,52,0,1027,1002,137,21,9,1170,5,5,11,1183,62,0,1238
21202,932,47,6,55,990,227,4,1225,6,5,0,9,18,0,0,0,18,5,13,33,3125,570,69,72,3830,99,24,127,3960,389,22,4373,754,76,10,3,846,16,5,17,865,40,0,905,776,118,14,7,915,11,5,15,929,55,0,984,39,6,7,0,48,0,0,0,48,6,0,56,4,0,0,7,15,0,0,0,15,0,0,16,1568,199,40,24,1834,24,10,33,1859,102,0,1964,5,6,0,0,14,3,0,6,16,3,0,17,34,11,0,6,44,6,8,11,50,6,0,59,37,14,0,6,59,8,7,16,73,7,0,80,1611,221,40,23,1887,31,18,43,1933,107,0,2043,451,128,9,21,615,29,8,37,646,190,0,841,0,0,0,4,10,0,0,0,10,0,17,26,2064,345,46,45,2507,57,22,82,2591,301,24,2912,1053,121,18,6,1204,17,0,22,1220,71,4,1299,1027,180,22,13,1239,21,3,24,1260,57,0,1320
21203,1842,76,26,102,1944,416,14,2372,13,4,0,16,33,0,0,0,33,5,21,63,5817,1139,138,140,7238,177,53,219,7458,711,52,8227,1222,174,25,10,1426,30,6,42,1467,71,5,1538,1189,249,24,18,1469,25,7,25,1500,81,0,1576,72,3,12,0,99,0,0,0,100,6,0,105,16,8,0,16,40,0,0,8,44,0,6,50,2502,434,60,44,3036,55,16,72,3108,157,9,3270,31,8,0,0,39,4,0,4,40,4,0,44,44,17,0,0,60,13,0,12,72,5,0,84,77,20,0,0,98,13,0,15,110,14,0,129,2577,450,62,38,3135,67,18,88,3220,168,9,3400,875,227,28,40,1161,43,12,62,1220,281,10,1508,6,0,0,6,10,0,0,0,10,7,14,24,3458,678,84,86,4306,112,34,145,4452,456,30,4935,1712,232,43,4,1991,30,11,37,2027,108,3,2140,1423,274,32,15,1749,13,10,21,1771,91,0,1860
21204,1104,53,17,64,1169,411,4,1583,4,0,0,15,21,3,0,3,22,3,31,57,2946,630,82,71,3728,134,25,161,3892,613,46,4541,729,114,15,5,853,10,13,24,885,72,0,950,538,154,14,0,702,25,6,36,738,78,0,817,37,13,7,0,53,4,0,4,54,7,0,59,4,0,0,6,15,0,0,0,14,5,0,22,1307,274,32,15,1628,44,15,58,1689,162,9,1852,19,6,0,0,21,4,0,4,29,8,0,33,26,3,0,0,32,9,3,12,53,4,0,60,46,9,0,0,54,15,3,20,75,14,0,91,1354,282,34,13,1679,59,22,81,1761,175,9,1944,484,178,10,16,685,38,10,50,736,289,5,1027,6,0,0,6,11,0,0,0,10,0,16,26,1839,459,46,37,2376,100,33,136,2509,464,32,3006,981,145,20,10,1156,18,6,30,1183,95,0,1281,711,175,24,10,917,21,4,32,950,103,6,1056
21205,719,16,7,21,744,129,3,874,3,0,0,9,16,0,0,0,16,0,18,28,3864,616,70,57,4608,63,25,91,4701,298,26,5025,1050,135,13,4,1201,21,8,30,1233,50,0,1284,872,199,17,5,1089,7,5,12,1097,46,0,1140,46,12,3,0,64,0,0,0,66,10,0,75,10,0,0,12,22,0,0,4,25,0,3,30,1974,345,34,16,2374,29,14,44,2413,104,3,2528,22,11,0,0,29,7,0,7,30,5,0,36,39,12,0,0,51,4,0,4,53,5,0,60,66,19,0,0,83,10,0,10,90,6,0,100,2041,360,39,16,2458,38,14,49,2506,115,3,2626,359,78,14,11,461,9,3,14,474,78,0,555,3,0,0,0,3,0,0,0,3,0,4,11,2401,442,46,35,2920,49,16,64,2983,194,7,3185,1453,163,23,5,1644,33,10,45,1685,92,6,1779,1178,250,27,3,1469,11,6,17,1483,65,0,1546
21301,1050,47,8,59,1110,383,13,1500,17,0,0,10,29,0,0,0,29,0,21,50,2592,638,103,85,3419,123,35,160,3583,617,43,4247,633,75,13,7,732,16,0,17,752,71,0,829,553,130,13,6,697,15,4,17,716,75,0,796,41,4,3,0,45,3,0,3,47,8,0,53,11,0,0,15,25,0,0,0,25,3,6,33,1237,213,33,23,1504,36,3,40,1544,155,6,1705,22,12,0,0,32,13,6,20,52,6,0,55,31,9,0,0,41,5,8,18,54,9,0,64,52,14,5,0,74,17,10,34,104,18,0,126,1284,227,34,27,1578,59,21,75,1649,175,6,1824,450,164,24,27,659,28,8,36,694,261,12,971,6,0,0,0,5,0,0,0,5,0,17,29,1745,394,50,60,2244,82,24,108,2356,441,30,2820,845,118,19,8,992,28,3,34,1023,111,0,1133,759,194,21,6,980,19,5,28,1009,122,0,1130
21302,346,12,3,13,361,66,0,425,0,0,0,0,0,0,0,0,0,0,3,7,1883,264,54,18,2221,44,4,51,2270,124,15,2398,487,63,12,4,561,10,0,11,576,27,0,604,417,60,8,0,488,4,0,4,488,18,0,512,14,3,3,0,25,0,0,0,27,0,0,25,3,0,0,0,6,0,0,0,5,0,0,5,924,128,19,4,1081,17,0,16,1099,44,0,1145,7,0,0,0,7,0,0,0,10,0,0,10,23,0,0,0,22,0,0,0,22,0,0,20,29,0,0,0,33,0,0,0,34,0,0,35,954,135,19,4,1113,21,0,19,1134,46,0,1181,139,47,9,10,203,9,0,9,211,40,0,253,0,0,0,0,0,0,0,0,0,0,4,4,1090,177,27,10,1311,26,5,33,1345,84,4,1435,613,78,13,0,703,15,0,18,715,34,0,753,467,90,13,0,565,7,0,7,579,34,0,612
21303,207,0,3,5,212,52,0,272,0,0,0,4,4,0,0,0,9,4,3,13,1342,209,25,14,1591,33,13,47,1637,123,4,1761,368,58,8,3,435,9,0,10,442,17,0,465,276,48,3,3,331,3,4,6,342,23,0,368,9,4,4,0,16,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,657,108,17,6,787,14,11,21,807,39,0,852,14,4,0,0,14,0,0,0,17,0,0,17,13,5,0,0,10,3,0,3,15,0,0,18,18,8,0,0,28,4,0,4,33,0,0,34,679,115,17,6,815,15,11,26,839,44,0,884,78,26,3,0,107,4,0,3,117,34,3,150,0,0,0,0,0,0,0,0,0,0,3,3,759,135,20,11,924,19,11,25,953,81,3,1039,454,63,10,0,530,5,0,13,537,34,0,565,318,82,3,0,408,0,0,5,406,29,0,439
21304,1415,60,14,71,1486,286,5,1773,12,4,0,17,30,0,0,0,30,5,29,67,4986,856,134,151,6127,170,40,208,6333,526,57,6915,1245,146,20,12,1427,24,8,32,1462,87,0,1549,1074,214,32,7,1330,17,0,23,1356,73,3,1426,68,16,3,0,88,4,0,4,90,3,0,100,14,0,3,24,45,0,0,0,45,0,8,49,2407,375,63,43,2892,48,11,56,2947,163,12,3122,33,11,0,0,46,10,0,15,61,8,0,74,53,13,0,0,70,7,5,10,81,7,0,86,93,29,0,0,117,17,7,24,141,13,0,156,2498,402,67,41,3014,67,21,82,3096,176,12,3277,584,134,15,19,759,31,5,38,794,213,11,1011,5,3,0,3,14,0,0,0,14,3,23,38,3079,538,86,71,3780,98,26,121,3895,390,43,4336,1505,183,31,11,1729,32,10,40,1771,108,3,1880,1263,252,26,13,1552,29,6,38,1588,100,0,1689
21305,2249,95,18,114,2362,450,6,2818,22,7,0,38,68,7,0,7,70,5,53,134,7453,1388,186,201,9233,296,64,357,9591,844,81,10517,1584,194,39,9,1827,47,15,60,1891,110,5,1997,1233,235,31,10,1510,46,7,49,1560,91,3,1653,68,16,17,0,102,3,0,3,108,6,0,114,20,0,4,12,43,4,0,3,43,3,5,54,2907,451,88,37,3485,101,16,122,3603,207,12,3823,68,21,5,0,90,17,0,16,106,9,0,121,95,30,4,3,124,10,0,13,141,3,0,144,166,44,4,5,218,29,4,27,245,19,0,267,3075,496,94,43,3699,121,20,144,3850,225,14,4084,849,210,24,40,1116,54,11,66,1188,268,5,1468,9,0,0,15,26,0,0,0,26,0,23,44,3923,710,116,95,4843,182,37,218,5063,501,41,5600,1935,239,47,13,2236,44,18,58,2296,137,4,2436,1484,317,38,10,1845,46,4,46,1890,128,4,2023
21401,499,7,4,12,510,83,0,596,3,0,0,0,6,0,0,0,6,0,7,16,2720,325,59,52,3161,35,11,51,3204,209,15,3433,638,73,10,4,723,5,0,7,737,34,0,771,781,110,18,3,917,8,0,8,925,36,4,957,57,0,3,0,63,3,0,3,65,3,0,70,10,0,0,3,16,0,0,0,16,0,0,16,1484,187,29,15,1718,18,6,24,1738,76,4,1824,7,0,0,0,7,0,0,0,6,0,0,12,18,0,0,0,19,0,0,0,19,0,0,22,22,0,0,0,26,0,0,0,27,0,0,28,1505,187,29,17,1738,21,6,19,1764,83,4,1851,209,37,3,7,268,9,0,6,273,58,0,335,0,0,0,0,4,0,0,0,4,0,8,9,1717,230,33,25,2004,22,6,28,2039,140,12,2189,859,97,13,9,976,18,4,15,995,53,0,1045,904,146,19,7,1080,12,0,15,1092,56,0,1151
21402,569,7,4,13,581,85,0,669,0,4,0,0,9,0,0,0,9,0,18,30,3469,515,97,63,4148,41,6,54,4198,228,29,4447,787,117,18,3,923,11,3,19,943,50,3,994,1096,165,21,20,1297,12,0,12,1315,54,0,1364,68,17,12,0,94,0,0,0,94,7,0,100,5,0,0,13,22,0,0,0,23,0,0,21,1952,304,50,32,2336,26,6,28,2367,112,5,2487,14,0,5,0,15,0,0,0,18,0,0,21,8,0,0,0,15,0,0,0,12,0,0,18,23,0,5,0,32,6,0,6,31,5,0,36,1980,304,50,36,2372,30,6,35,2402,112,5,2520,269,42,12,9,327,6,0,7,336,75,0,411,0,0,0,0,3,0,0,0,3,0,13,13,2250,342,57,44,2698,34,7,40,2740,187,19,2945,1078,128,44,8,1258,9,0,14,1270,67,9,1343,1295,194,37,19,1540,6,0,10,1545,58,0,1606
21501,197,4,0,4,203,65,3,258,0,0,0,0,0,0,0,0,0,0,4,4,1097,144,35,23,1298,6,4,13,1307,104,13,1428,293,30,5,0,326,3,0,3,330,12,0,341,325,35,4,8,365,4,0,5,369,14,0,391,18,6,4,0,21,0,0,0,21,0,0,22,8,0,0,8,11,0,0,0,11,0,0,12,640,67,13,10,726,4,0,7,732,31,0,763,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,7,642,67,13,10,730,4,4,11,739,35,0,772,84,21,3,3,108,0,0,5,111,33,0,144,4,0,0,0,3,0,0,0,3,0,6,5,726,86,14,17,849,11,0,9,858,66,6,924,338,25,9,3,373,0,0,0,376,16,0,398,412,61,8,7,486,4,0,5,494,24,0,515
21502,190,10,3,5,200,79,3,283,0,0,0,0,5,0,0,0,5,0,7,13,1032,147,21,27,1225,23,0,32,1256,143,14,1412,278,33,3,0,321,0,3,5,323,20,0,343,265,35,8,8,314,4,0,3,317,10,3,332,15,3,0,0,17,0,0,0,17,5,0,20,0,0,0,7,10,0,0,0,10,6,0,16,563,73,10,17,661,6,3,13,675,34,5,715,0,0,0,0,0,6,0,6,5,0,0,11,3,0,0,0,7,0,0,0,7,6,0,12,3,0,0,0,12,8,0,8,14,5,0,18,568,72,10,19,671,14,3,15,688,37,5,730,85,18,0,0,107,8,0,9,113,52,3,166,0,0,0,0,0,0,0,0,0,0,8,4,655,90,14,21,778,18,6,25,806,94,12,906,363,33,4,0,406,9,0,9,413,18,0,429,315,44,6,5,364,8,0,9,370,17,4,394
