SA3_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
21103,10,28,3,9,0,0,52,4,36,5,8,4,0,56,15,291,21,48,7,3,384,23,125,92,72,8,5,327,14,52,28,81,4,0,186,98,56,40,107,5,0,308,1276,53,36,358,20,3,1744,3829,42,12,470,34,5,4391,1608,11,0,165,13,0,1801,452,5,0,24,0,0,484,141,6,0,15,0,0,157,44,0,0,6,0,0,53,26,0,0,0,0,0,21,44,0,0,12,0,0,59,139,75,18,116,19,15,383,7735,786,258,1492,117,35,10415
21104,0,24,6,10,0,0,37,0,17,15,0,0,0,43,8,199,22,29,8,3,276,25,57,18,42,4,0,149,8,15,4,33,0,0,59,72,21,5,50,7,0,155,395,8,6,130,14,4,563,1671,17,9,219,24,3,1951,1134,0,0,122,15,0,1269,411,0,0,29,7,0,444,116,0,0,11,0,0,129,39,0,0,7,0,0,47,9,3,0,0,0,0,12,32,0,0,0,0,0,38,62,42,10,66,23,23,221,3991,417,101,762,102,34,5407
21105,8,17,3,23,4,0,50,4,23,10,12,4,0,55,20,167,26,81,17,0,314,56,66,31,111,29,0,294,48,30,16,152,26,0,270,190,29,13,166,25,5,430,774,28,10,396,49,0,1254,2412,19,6,551,29,5,3025,1043,3,5,164,11,0,1229,241,0,5,44,0,0,287,67,3,0,12,0,0,83,32,0,0,7,0,0,36,13,0,3,0,0,0,18,32,0,0,22,0,0,58,111,42,15,125,39,26,361,5049,424,146,1864,242,47,7770
21201,12,13,4,13,4,0,48,3,13,5,7,8,0,35,16,92,7,52,16,4,185,32,35,7,89,12,0,175,27,19,8,75,21,0,153,144,19,13,157,47,3,379,1885,27,9,326,31,8,2287,4242,11,0,387,30,4,4675,513,0,3,71,5,0,603,95,0,0,20,0,0,118,38,0,0,0,0,0,40,24,0,0,3,0,0,31,10,0,0,0,0,0,12,39,0,0,9,0,0,49,166,28,3,89,35,16,337,7247,256,63,1304,206,43,9117
21202,0,33,0,9,0,0,47,4,40,3,14,4,0,63,28,276,14,48,7,3,376,22,120,20,56,14,0,238,17,64,9,67,18,0,179,116,52,4,129,59,0,365,1638,77,16,460,76,8,2281,4305,71,9,456,99,5,4943,1110,11,3,103,23,3,1245,179,0,0,12,4,0,197,55,0,0,5,0,0,63,24,6,0,10,0,0,37,10,0,0,0,4,0,12,50,0,0,15,0,0,69,172,70,8,137,35,38,459,7736,813,91,1515,354,61,10576
21203,15,21,0,11,3,0,57,7,14,0,14,3,0,36,26,165,11,69,21,5,302,41,106,20,90,11,4,270,31,37,16,71,16,0,170,113,57,22,175,19,6,389,1861,83,15,568,71,8,2607,7874,27,17,832,175,17,8940,1524,5,4,182,33,3,1746,243,4,4,52,5,0,302,68,0,0,20,9,0,92,39,0,0,12,0,0,54,13,0,0,7,0,0,21,93,0,0,14,9,0,114,290,41,16,168,60,40,623,12238,567,129,2275,427,86,15721
21204,27,70,11,15,7,0,138,17,119,13,23,12,0,180,87,688,42,147,48,9,1020,133,279,77,234,111,6,846,176,151,24,130,46,3,523,1137,161,51,322,96,10,1775,4060,124,40,853,257,17,5361,5891,138,32,858,302,20,7238,1783,20,5,246,67,9,2132,493,7,4,70,22,3,597,107,0,0,28,5,0,138,61,0,0,14,4,0,80,18,0,0,3,0,0,23,134,0,0,25,10,0,170,337,152,26,290,94,64,965,14461,1914,327,3255,1077,151,21183
21205,10,49,12,22,3,0,87,14,40,3,11,5,0,73,67,401,33,110,17,5,631,116,138,54,211,33,5,558,73,94,57,116,19,0,360,146,78,44,165,18,0,459,1086,58,36,330,32,5,1546,5009,57,32,655,60,8,5824,4190,28,10,501,60,8,4787,2190,0,7,208,21,0,2419,878,0,5,90,13,0,984,332,0,0,39,8,0,377,89,0,0,19,4,0,116,172,0,0,45,4,0,224,279,69,22,274,58,51,749,14641,1018,308,2788,347,83,19184
21301,15,69,8,21,3,0,116,18,57,10,14,3,0,103,46,339,31,137,35,4,590,90,227,106,230,43,10,691,163,101,33,151,40,7,495,622,135,64,359,76,10,1266,3175,118,51,1228,289,37,4899,5062,67,20,831,203,24,6205,839,9,4,144,38,0,1033,116,5,0,41,3,0,171,33,4,0,16,0,0,58,46,0,0,4,0,0,50,12,0,0,0,0,0,17,82,0,0,28,11,0,127,278,99,30,311,101,69,878,10590,1231,348,3514,863,158,16699
21302,13,25,0,9,0,0,52,7,58,4,3,0,0,69,6,262,18,34,10,0,325,38,116,55,62,4,0,277,55,74,37,57,0,0,228,229,43,28,97,10,5,418,1391,39,19,291,36,5,1783,2286,30,14,292,51,3,2678,1371,13,3,136,7,0,1532,731,5,0,59,5,0,797,381,5,0,39,0,0,424,154,0,0,16,0,0,170,75,0,0,6,0,0,82,93,0,0,13,4,0,111,127,74,11,114,30,32,388,6952,734,193,1234,153,50,9318
21303,5,93,9,9,0,0,120,10,114,9,20,6,0,151,39,592,39,88,17,4,781,96,247,66,119,8,0,534,176,110,36,73,13,0,417,633,100,40,173,30,10,977,2063,81,38,391,48,4,2628,3528,54,20,391,50,0,4045,2260,16,8,265,17,0,2562,947,0,0,113,8,0,1063,376,9,0,35,5,0,420,128,4,0,8,4,0,141,36,0,0,8,0,0,45,85,0,0,13,0,0,112,127,112,18,124,26,37,450,10506,1530,280,1829,228,68,14440
21304,17,21,4,11,10,0,59,6,30,0,9,6,0,52,31,174,13,47,10,5,281,44,108,55,91,43,7,348,63,41,19,100,27,0,249,444,51,32,211,25,5,771,3268,50,42,624,74,18,4067,5233,19,21,586,100,13,5980,1001,3,0,129,22,6,1158,143,0,0,27,3,0,170,44,0,0,7,7,0,55,23,0,0,6,3,0,35,10,0,0,0,0,0,17,45,0,0,13,0,0,60,244,35,18,175,48,28,542,10614,535,212,2031,378,90,13858
21305,29,31,0,21,7,0,93,27,28,3,15,0,0,76,90,199,24,122,26,4,464,87,134,32,146,36,0,437,77,51,24,126,16,6,297,413,64,56,275,72,5,880,5738,72,35,962,136,21,6969,13966,43,14,907,162,25,15123,2072,6,10,155,40,6,2293,383,3,0,47,5,0,438,107,0,0,21,5,0,129,73,0,7,9,0,0,89,38,0,0,0,0,0,39,184,0,0,21,3,0,208,499,46,16,249,62,72,948,23784,691,219,3085,571,142,28494
21401,17,50,9,10,5,0,85,9,54,13,7,0,0,82,37,440,46,83,18,4,625,80,189,63,151,18,8,502,117,91,34,149,46,0,443,621,71,41,274,143,6,1152,2659,115,40,558,102,11,3483,4747,54,17,550,64,16,5455,1583,10,4,170,15,3,1780,354,0,3,29,0,0,392,127,6,0,20,0,0,150,59,0,0,10,0,0,68,23,0,0,0,0,0,26,70,0,0,11,0,0,92,244,74,14,148,27,34,541,10746,1154,273,2179,435,83,14866
21402,15,29,5,25,17,0,85,4,45,0,14,7,0,69,26,358,14,75,26,12,514,50,130,17,118,43,3,358,49,53,16,124,32,0,273,280,68,16,261,157,3,792,1559,60,19,506,91,15,2248,3082,30,9,557,36,3,3717,1601,5,4,250,14,6,1884,657,0,0,82,8,6,750,345,0,0,46,0,0,387,139,3,0,26,0,0,166,100,0,0,16,0,0,112,163,0,0,24,9,6,201,152,74,12,174,58,22,494,8216,858,108,2299,485,81,12048
21501,5,45,0,55,34,0,140,10,50,8,46,12,0,130,112,226,29,226,64,8,657,458,103,43,306,57,3,966,397,43,13,203,26,4,685,671,41,3,173,18,8,910,592,7,12,119,25,4,756,308,8,8,60,12,3,394,49,0,0,9,4,0,72,13,0,0,7,0,0,16,5,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,3,0,0,5,8,0,0,8,0,0,18,57,49,9,106,66,14,298,2683,573,126,1312,316,40,5057
21502,4,26,13,21,26,8,102,8,46,11,14,10,4,89,59,258,40,121,67,13,567,243,152,31,214,53,14,712,316,64,10,222,27,6,640,692,61,24,270,47,5,1102,1226,33,20,294,61,11,1634,752,7,10,154,30,4,958,126,3,0,37,11,0,179,20,0,0,16,0,0,37,8,0,0,9,0,0,18,4,0,0,5,0,0,15,0,0,0,3,0,0,7,0,0,0,12,4,0,18,62,45,6,76,46,32,264,3526,698,176,1470,381,96,6347
21503,0,38,4,35,33,0,108,0,51,8,29,35,0,129,81,145,11,147,87,9,477,261,107,34,205,48,5,663,207,37,8,165,34,0,454,354,32,8,154,40,8,597,259,16,5,119,26,5,431,118,3,4,70,20,0,212,18,0,0,20,5,0,50,0,0,0,5,6,0,14,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,8,30,27,8,86,75,20,248,1334,452,94,1051,412,39,3394
21601,4,14,0,18,9,0,44,3,33,13,3,14,0,59,33,203,22,70,40,0,377,179,89,21,148,41,3,484,154,43,6,160,19,5,379,335,43,3,150,29,0,565,426,19,10,136,19,0,612,353,9,4,79,6,5,446,99,0,0,23,5,0,125,8,0,0,0,0,0,9,3,0,0,5,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,9,0,0,9,35,35,10,72,35,11,194,1628,492,85,875,209,27,3320
21602,9,10,3,7,3,0,28,0,11,0,9,0,0,16,60,114,12,58,38,0,285,159,62,20,100,26,3,370,124,23,5,118,12,0,281,333,12,4,119,19,0,482,327,3,0,127,21,3,479,251,0,0,57,5,0,316,31,0,0,10,0,0,39,4,0,0,0,0,0,8,3,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,5,0,0,6,27,13,4,41,24,10,132,1330,254,44,660,160,21,2467
21603,8,33,0,13,4,0,61,4,40,0,14,11,0,71,50,265,28,135,51,4,536,277,178,68,180,49,9,756,322,123,39,192,51,5,728,915,83,33,309,64,4,1409,1245,42,40,295,74,19,1711,803,12,4,170,44,12,1043,164,0,0,42,16,0,225,15,0,0,3,7,0,31,7,0,0,5,0,0,12,6,0,0,0,5,0,8,5,0,0,4,0,0,3,4,0,0,7,0,0,12,73,59,8,78,41,29,284,3889,843,224,1441,407,84,6900
21701,0,21,3,18,23,0,73,3,21,4,17,3,0,54,54,176,19,111,35,13,404,195,79,17,193,26,9,519,164,45,3,154,29,0,393,301,24,11,154,18,7,518,329,12,3,122,11,6,485,210,4,0,51,8,0,270,32,7,0,15,0,0,46,4,0,0,3,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,22,23,4,52,47,9,149,1315,411,75,901,200,41,2942
21703,0,12,6,17,23,0,59,4,17,0,14,10,4,45,30,140,15,110,49,5,356,72,49,14,118,34,3,302,115,26,6,162,28,0,337,342,44,9,183,39,6,625,466,6,8,142,14,0,634,283,3,3,67,8,0,370,40,4,0,13,3,0,54,9,0,0,7,0,0,7,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,25,27,3,75,66,11,208,1383,329,64,926,277,31,3013
21704,3,32,5,27,15,0,82,3,35,3,16,9,0,65,56,236,28,95,25,8,447,94,109,28,138,28,6,405,181,55,5,152,22,0,420,457,73,13,162,14,0,731,810,19,17,265,26,6,1153,854,0,15,150,21,0,1049,203,0,3,52,6,0,262,44,0,0,7,6,0,59,9,0,0,4,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,5,0,0,8,42,50,11,65,55,12,233,2768,619,138,1143,228,33,4920
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
