SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
20903,303,929,2080,2960,3834,2839,537,58,3,13539,626,642,389,383,518,745,494,102,5,3908,120,101,89,92,131,181,72,17,0,805,12,47,40,40,51,39,16,3,0,255,1065,1719,2592,3473,4539,3807,1128,178,11,18502,18,65,66,48,71,80,10,0,0,371,155,48,21,21,16,25,8,4,0,295,180,113,93,67,83,104,22,0,0,662,1239,1833,2686,3540,4615,3908,1148,186,12,19162,1216,258,240,237,321,828,2207,1269,309,6887,64,51,81,134,172,148,135,87,35,904,2521,2143,3007,3912,5109,4886,3491,1534,352,26953,59,487,1284,1415,2233,1322,218,8,0,7036,906,905,865,1752,2075,1802,531,79,0,8913,154,124,276,226,153,219,60,8,0,1227,12,15,25,31,48,18,18,4,0,165,1131,1528,2452,3433,4509,3364,831,99,6,17346,11,39,37,33,50,28,0,0,0,197,174,49,25,47,69,53,13,4,0,432,187,87,63,74,113,77,12,4,0,629
20904,671,2976,11801,13658,9580,5874,1102,51,4,45725,1625,2303,3007,2560,1816,1590,712,92,6,13717,159,224,435,413,311,329,118,12,0,2007,50,157,459,393,193,118,48,15,0,1427,2498,5669,15706,17020,11901,7920,1981,170,15,62878,150,393,657,540,406,270,37,0,0,2452,565,304,196,113,88,99,37,3,0,1408,720,695,854,651,494,371,65,9,0,3856,3220,6368,16559,17673,12395,8287,2050,169,15,66738,3923,1408,1868,1838,2059,3129,6309,3942,1184,25669,340,462,1036,881,662,501,420,334,165,4796,7481,8242,19460,20395,15115,11912,8774,4451,1366,97198,159,1936,7261,6820,5645,3012,421,3,0,25259,2257,2886,5307,6467,4609,3211,738,46,3,25533,280,361,1172,829,410,381,91,11,0,3540,51,127,309,199,141,80,25,10,0,938,2746,5308,14045,14314,10811,6686,1279,75,5,55269,79,182,433,320,238,130,11,0,0,1387,539,245,380,397,258,184,18,5,0,2022,615,431,815,714,491,315,29,5,0,3414
21001,129,686,2331,2976,2955,1851,398,31,0,11365,476,549,437,377,429,474,343,61,0,3156,99,68,79,91,111,108,49,15,0,614,11,17,60,61,47,26,23,3,0,252,710,1327,2910,3503,3543,2466,812,116,4,15389,22,60,109,92,100,77,13,0,0,477,131,50,31,24,24,32,19,4,0,326,150,118,147,113,126,117,32,4,0,807,863,1440,3053,3621,3665,2579,839,120,4,16190,960,258,276,266,393,713,1905,1942,820,7532,41,43,174,125,148,109,83,117,47,878,1863,1744,3504,4014,4211,3395,2824,2178,872,24603,32,443,1590,1605,1857,1123,150,5,0,6801,652,637,847,1446,1474,1073,341,37,0,6510,128,92,259,215,123,115,54,9,0,998,14,17,50,49,36,27,13,6,0,216,820,1187,2745,3319,3487,2348,561,50,0,14525,9,38,48,41,65,36,0,0,0,238,114,44,54,47,47,57,10,0,0,367,121,80,97,89,108,89,10,0,0,602
21002,161,374,1035,1549,1735,1207,228,41,5,6327,297,190,163,193,240,322,209,53,3,1670,50,24,46,61,69,100,26,8,0,387,13,20,35,28,31,18,9,3,6,170,517,613,1275,1834,2069,1642,472,108,10,8550,11,17,28,38,32,45,4,0,0,168,56,15,9,5,4,19,3,3,0,109,67,31,33,39,36,63,10,3,0,278,584,639,1307,1877,2105,1707,478,111,10,8829,537,111,102,98,139,404,1131,717,134,3389,57,34,67,79,120,118,80,60,32,644,1181,783,1474,2056,2368,2229,1697,885,176,12854,31,190,619,802,1038,575,94,0,0,3353,435,294,436,938,931,686,211,28,0,3948,55,36,136,128,76,107,29,0,0,559,9,19,19,24,26,24,5,3,0,129,524,537,1207,1883,2062,1393,342,35,0,7991,0,10,13,9,24,13,0,0,0,67,55,21,11,27,41,22,4,0,0,176,52,26,26,32,63,34,4,0,0,243
21003,136,877,4374,4259,2705,1688,272,15,0,14316,413,1002,1540,848,657,502,189,31,6,5192,58,67,173,160,116,101,30,4,0,706,10,74,163,103,46,24,13,0,0,443,616,2024,6249,5378,3521,2314,501,48,4,20659,35,124,231,174,169,88,26,0,0,853,132,88,76,46,32,36,12,0,0,414,167,206,303,224,199,128,37,0,0,1271,785,2231,6555,5596,3722,2442,537,47,9,21922,1071,484,627,600,681,1014,1609,1408,941,8428,106,194,529,366,260,162,120,137,110,1976,1957,2908,7707,6567,4657,3612,2267,1594,1054,32326,30,545,3124,2231,1817,1004,99,3,0,8851,521,975,1760,1885,1361,935,202,21,0,7667,62,133,423,320,145,124,38,3,0,1246,5,53,93,52,38,17,12,6,4,274,623,1704,5395,4494,3355,2080,351,34,4,18042,18,77,127,89,73,51,0,0,0,441,136,101,131,110,86,35,10,0,0,600,157,175,259,201,161,84,11,0,0,1038
21004,193,648,2335,2175,2037,1435,262,26,0,9115,369,329,357,309,268,350,182,28,0,2194,47,53,84,76,71,99,27,0,0,459,3,19,65,51,29,12,0,0,0,194,610,1057,2845,2609,2410,1901,473,54,0,11961,17,62,74,70,75,41,5,0,0,344,99,41,29,12,9,26,11,0,0,212,112,100,99,84,83,63,17,0,0,556,720,1154,2947,2693,2489,1962,487,53,0,12518,593,184,245,199,239,562,1312,749,244,4328,64,63,169,154,117,98,73,41,23,797,1380,1401,3361,3050,2842,2624,1871,843,266,17644,57,395,1472,1184,1248,793,114,4,0,5259,467,498,923,1069,1011,836,228,20,0,5051,82,80,288,154,105,119,41,0,0,873,6,19,34,30,19,16,7,0,0,132,604,989,2710,2441,2385,1758,389,25,3,11316,19,34,50,30,42,32,0,0,0,203,112,40,47,50,38,38,9,0,0,338,131,71,99,84,78,63,10,0,0,539
21005,439,2284,9181,9162,5740,4074,648,29,0,31566,1185,1986,2782,2288,1615,1195,422,55,0,11526,141,195,377,270,236,227,71,4,0,1530,59,164,492,362,217,133,29,0,0,1461,1822,4626,12834,12085,7814,5628,1172,86,0,46075,162,425,730,532,440,251,15,0,0,2554,495,258,193,151,126,145,25,0,0,1395,662,674,917,682,567,393,38,0,0,3943,2489,5305,13747,12770,8385,6022,1214,90,4,50019,3691,1573,2217,2365,2396,3328,4519,2635,653,23377,381,491,1178,987,647,494,286,210,68,4746,6560,7372,17143,16128,11420,9849,6013,2936,732,78148,114,1440,5247,4408,3321,1960,252,10,0,16751,1429,2311,3878,3886,2783,1883,408,21,0,16599,180,278,808,494,233,218,63,3,0,2273,48,121,290,183,108,64,10,0,0,822,1764,4154,10227,8972,6443,4125,725,35,4,36446,97,281,439,331,233,122,5,0,0,1505,500,275,403,380,253,123,17,0,0,1958,596,563,838,711,486,245,29,0,0,3464
21101,413,2012,6625,8031,7232,5509,1092,62,6,30978,1359,1524,1428,1145,1198,1424,865,130,6,9076,164,166,258,223,233,255,120,16,0,1439,23,70,157,125,104,75,33,4,3,586,1963,3766,8461,9526,8770,7262,2109,212,8,42081,61,195,274,184,204,200,30,0,0,1157,357,160,93,49,54,84,45,8,0,848,422,360,369,237,259,280,74,9,0,2005,2383,4123,8833,9763,9029,7547,2183,220,9,44086,2335,765,803,764,1018,2059,5119,3614,1183,17661,124,148,398,354,312,241,223,216,138,2150,4845,5036,10030,10880,10358,9839,7524,4050,1336,63897,106,1333,4571,4235,4459,3066,429,20,0,18211,1758,1947,2694,3958,3912,3168,911,75,0,18417,233,226,656,489,308,313,114,9,0,2337,24,52,117,112,94,66,24,3,0,488,2120,3554,8036,8795,8763,6613,1472,96,3,39454,33,90,146,138,124,104,9,0,0,647,352,152,130,198,138,128,31,0,0,1130,385,242,273,338,264,233,37,0,0,1779
21102,87,351,611,933,1509,1085,269,29,0,4871,319,313,141,159,225,289,218,65,3,1736,50,37,22,22,37,53,22,7,0,259,0,7,14,23,9,3,6,0,0,66,450,713,788,1145,1779,1440,515,100,9,6930,11,26,27,30,42,37,0,0,0,172,78,24,10,5,5,14,14,3,0,157,91,49,38,33,47,50,14,3,0,329,542,757,826,1181,1826,1488,528,106,9,7262,541,133,88,77,148,368,817,667,280,3123,12,21,28,36,57,35,51,36,27,312,1095,914,946,1292,2036,1888,1396,810,313,10700,26,205,436,486,880,501,86,10,0,2624,403,419,230,602,813,647,206,31,4,3357,65,61,69,65,58,64,25,3,0,399,5,8,13,10,12,11,0,0,0,55,498,685,752,1154,1762,1219,322,39,4,6443,3,6,18,19,23,13,0,0,0,80,71,25,10,23,30,22,0,0,0,184,76,30,25,40,48,35,6,0,0,261
21103,309,1430,4937,6019,5277,3534,633,37,5,22179,995,964,979,827,778,937,598,123,6,6207,127,110,183,162,147,199,82,17,6,1021,12,38,113,103,60,39,10,3,5,387,1442,2539,6208,7109,6257,4710,1331,183,21,29793,48,109,167,148,129,115,28,0,0,742,254,81,66,34,31,59,30,0,0,556,306,194,234,179,158,175,56,0,0,1299,1741,2735,6444,7293,6419,4883,1385,186,21,31093,1568,494,556,573,707,1389,3313,2525,891,12008,85,98,275,264,252,185,161,159,136,1604,3399,3325,7264,8125,7367,6455,4857,2866,1050,44710,86,923,3463,3070,3149,2000,285,5,0,12988,1255,1355,2063,3184,2858,2303,695,69,4,13783,168,173,550,404,210,259,80,18,0,1869,21,39,90,65,66,39,11,5,0,327,1531,2488,6176,6712,6290,4595,1064,100,8,28967,19,54,96,99,79,57,8,0,0,412,253,80,95,112,100,82,21,0,0,753,270,140,192,214,177,139,28,3,0,1164
21104,93,627,2302,3235,2898,1736,341,32,0,11259,545,684,651,504,499,507,339,73,8,3819,82,72,90,73,76,88,41,10,4,535,4,23,75,45,40,22,5,4,4,220,731,1416,3121,3859,3503,2357,729,114,10,15839,14,52,90,83,96,68,15,0,0,423,146,87,41,19,33,30,7,4,0,377,165,140,134,107,130,98,24,4,0,801,888,1555,3254,3965,3638,2453,753,119,10,16645,963,317,332,301,391,757,1963,1661,636,7316,43,61,139,127,118,89,115,106,105,906,1900,1931,3723,4390,4142,3303,2828,1885,755,24865,26,407,1660,1871,1753,985,156,3,0,6870,617,753,1000,1657,1549,1018,345,41,3,6980,93,85,224,182,107,92,45,9,0,835,3,19,47,30,29,18,4,5,0,148,737,1263,2928,3740,3440,2118,554,56,4,14835,6,20,64,70,54,27,3,0,0,255,127,75,61,79,67,47,6,0,0,472,140,97,127,156,125,75,15,0,0,736
21105,694,2173,6591,7151,7120,5173,1144,83,9,30141,1254,1054,1119,1056,1224,1576,984,195,3,8457,234,164,241,265,313,386,146,30,0,1783,50,77,143,125,131,76,32,4,0,641,2230,3463,8100,8597,8785,7210,2304,319,15,41025,67,157,195,136,156,152,25,0,0,887,264,99,74,33,52,60,35,0,0,613,334,253,271,176,202,208,61,0,0,1506,2558,3723,8368,8763,8992,7419,2369,317,16,42525,2164,550,672,707,976,1987,5077,3552,988,16671,176,194,390,371,441,366,283,238,79,2531,4895,4464,9434,9846,10409,9777,7723,4103,1081,61731,197,1161,3665,3221,4131,2593,443,17,0,15434,1764,1825,3024,4328,3981,3505,1046,95,8,19565,305,272,833,524,396,424,150,25,0,2923,35,64,134,106,100,68,23,6,7,544,2300,3327,7651,8173,8607,6588,1658,143,13,38464,44,84,84,90,94,84,0,0,0,488,302,96,105,153,124,115,20,3,0,928,344,187,190,244,217,204,26,4,0,1411
21201,488,1772,6146,6335,4956,3134,595,50,8,23485,930,765,1080,891,743,731,485,99,8,5740,130,105,212,174,164,185,64,12,0,1067,33,74,180,124,98,63,19,7,4,595,1584,2717,7622,7523,5962,4114,1164,165,23,30878,74,127,174,122,136,112,23,0,0,766,231,92,62,32,28,38,19,0,0,507,308,218,238,154,158,149,44,0,0,1273,1891,2935,7862,7671,6126,4265,1206,163,25,32152,1722,464,565,557,592,1119,2684,1900,506,10106,196,190,503,442,366,244,217,150,63,2365,3805,3591,8924,8678,7083,5632,4110,2212,595,44623,135,1050,3516,2894,2853,1572,214,16,0,12250,1321,1320,2746,3057,2512,1775,461,46,4,13247,175,180,706,369,224,206,69,5,0,1948,32,58,123,98,85,45,12,6,0,465,1665,2610,7089,6421,5678,3594,759,79,3,27907,41,95,156,120,79,51,3,0,0,544,263,112,146,152,67,65,21,0,0,822,305,201,299,272,142,115,25,0,0,1361
21202,400,1847,5499,6513,5861,4372,798,50,5,25349,1083,1271,1359,1143,1060,1079,550,90,0,7639,127,139,195,181,179,212,81,9,0,1130,19,105,217,179,129,75,25,9,0,760,1632,3363,7263,8018,7229,5744,1457,161,9,34881,62,207,365,219,237,199,31,0,0,1317,387,191,73,48,41,74,33,4,0,843,452,392,432,269,270,272,64,4,0,2166,2087,3759,7701,8286,7500,6017,1523,161,9,37046,2363,807,899,835,1022,1772,3710,2438,803,14643,217,265,623,484,403,319,230,191,83,2822,4661,4831,9226,9600,8927,8105,5455,2794,899,54509,100,1106,3332,3303,3484,2130,324,13,0,13794,1380,1625,2210,3086,2789,2187,554,57,0,13878,168,181,475,313,239,229,62,0,0,1667,19,56,124,90,82,50,8,6,5,447,1662,2966,6146,6782,6603,4601,948,72,8,29785,47,118,172,135,115,94,11,0,0,693,376,162,167,179,139,113,19,0,0,1161,426,279,339,312,260,211,28,0,0,1859
21203,663,3104,11295,13425,9007,5248,827,29,0,43605,1532,1999,2641,2533,1710,1251,531,75,3,12274,138,206,376,346,292,259,89,15,0,1727,55,168,456,359,178,117,32,4,4,1375,2384,5480,14774,16671,11193,6874,1474,121,10,58985,131,347,548,428,300,204,31,0,0,1982,559,258,138,85,74,82,36,3,0,1236,691,604,679,512,370,292,65,3,0,3220,3076,6080,15459,17185,11563,7164,1537,122,12,62206,3845,1238,1413,1436,1322,2227,4068,2398,591,18544,297,412,1035,872,574,416,275,155,58,4107,7215,7736,17910,19497,13457,9815,5879,2676,668,84852,213,1927,6571,6599,5227,2618,276,5,4,23441,2119,2670,5122,5966,3786,2318,507,27,0,22526,228,304,1127,680,358,282,62,9,0,3037,49,140,289,197,122,67,18,9,5,899,2606,5035,13111,13448,9498,5294,864,43,8,49903,74,230,359,269,196,107,10,0,0,1245,614,310,330,328,194,132,23,3,0,1942,687,539,693,597,395,241,34,3,0,3189
21204,246,2078,9302,8398,6455,4481,1011,53,4,32025,1014,2331,3412,2009,1535,1422,649,108,4,12476,94,173,268,252,204,199,98,20,4,1308,29,152,521,283,156,141,32,10,4,1326,1384,4729,13498,10937,8352,6248,1799,184,13,47135,80,305,620,465,395,304,33,10,0,2207,386,296,233,116,100,117,50,4,5,1312,472,605,852,585,496,416,86,13,0,3522,1851,5327,14355,11521,8849,6662,1881,194,17,50659,3256,1510,2046,1850,2056,3089,5837,4397,1587,25629,229,473,1309,847,611,555,419,334,134,4922,5343,7317,17710,14216,11518,10304,8132,4931,1737,81205,99,1317,5353,4564,3859,2463,366,10,0,18040,1330,2385,3856,3597,2882,2097,637,44,0,16836,122,223,620,387,249,219,71,10,6,1921,27,124,250,149,134,76,23,3,3,786,1589,4051,10082,8706,7127,4850,1101,73,4,37580,53,156,351,263,201,139,8,0,0,1181,356,286,288,254,217,171,31,3,0,1613,408,444,645,514,423,310,37,3,0,2796
21205,201,1835,8013,8361,7207,4736,1017,103,4,31466,1308,2879,3082,1573,1433,1406,821,195,19,12714,184,321,311,209,217,169,101,14,4,1532,14,120,311,182,116,80,21,12,7,859,1702,5148,11715,10324,8969,6394,1957,330,33,46565,35,253,475,267,238,209,41,0,0,1509,435,458,238,84,82,112,49,7,0,1459,466,711,713,345,320,319,87,3,0,2971,2169,5859,12425,10672,9286,6715,2046,332,33,49535,3194,2131,1726,965,1221,2188,4931,4734,2164,23256,159,488,1012,518,398,296,252,321,236,3669,5522,8481,15163,12151,10904,9198,7217,5384,2433,76463,57,1339,5597,5075,4670,2757,409,36,4,19942,1650,2861,3172,3736,3530,2522,895,112,4,18479,210,349,613,496,264,266,102,13,3,2320,23,66,175,127,90,51,26,8,4,579,1935,4612,9557,9435,8554,5597,1434,177,15,41321,27,141,323,222,162,92,9,0,0,973,446,322,204,227,191,133,22,0,0,1547,470,466,529,449,355,225,32,0,0,2518
21301,273,1918,7867,7218,6117,4729,880,29,0,29030,1007,2040,2890,1673,1514,1439,550,64,5,11191,123,197,357,262,238,273,103,13,0,1562,46,175,429,253,204,154,38,3,0,1300,1448,4324,11542,9406,8078,6592,1575,105,4,43083,96,322,626,519,424,346,41,0,0,2383,388,272,205,112,111,175,49,4,0,1315,483,600,835,631,536,524,93,4,0,3700,1936,4923,12373,10038,8606,7119,1665,114,4,46777,3128,1379,1830,1742,1973,3188,6227,3785,1125,24370,337,523,1317,972,710,577,477,362,149,5417,5395,6828,15519,12752,11291,10879,8362,4264,1280,76569,83,1344,4958,3885,3810,2217,286,5,0,16589,1381,2277,3317,3276,3082,2311,505,36,0,16184,178,281,648,445,317,288,83,8,0,2244,43,135,250,152,148,76,19,0,0,832,1687,4035,9171,7764,7350,4892,890,46,0,35843,48,173,354,269,333,213,24,0,0,1422,374,256,304,268,299,263,31,3,0,1806,428,435,655,539,633,478,56,3,0,3229
21302,155,748,3415,4739,4070,2710,443,24,5,16305,596,632,768,620,641,701,342,52,0,4359,91,88,146,157,158,138,55,11,0,843,15,29,105,78,41,42,10,6,0,333,856,1495,4440,5596,4906,3589,855,89,3,21837,27,108,173,141,169,156,20,3,0,801,156,84,51,37,34,40,25,3,3,433,177,191,225,181,205,201,49,7,3,1232,1034,1684,4670,5775,5114,3787,900,96,8,23071,1064,358,436,433,621,1229,2609,1772,700,9214,84,103,329,339,242,174,158,117,72,1625,2186,2144,5431,6547,5973,5192,3668,1988,778,33906,31,512,2716,2825,2879,1562,175,0,0,10711,724,775,1275,2123,1806,1464,385,37,0,8582,112,119,346,385,193,200,51,10,0,1421,9,21,78,52,43,25,6,3,3,244,879,1433,4412,5379,4931,3254,613,53,9,20959,22,64,106,84,124,78,9,0,0,482,162,69,60,85,100,70,11,0,0,560,185,129,171,175,218,148,21,0,0,1038
21303,66,712,5423,5197,3383,1767,343,13,0,16907,413,1035,1966,986,690,614,215,24,3,5943,63,133,269,192,125,126,40,4,0,950,9,46,189,92,49,31,12,3,0,423,553,1927,7838,6470,4243,2535,605,54,3,24226,24,117,308,192,180,122,17,0,0,954,122,134,147,63,44,69,11,0,0,598,144,243,452,260,227,191,32,4,0,1550,698,2174,8289,6725,4464,2729,632,56,3,25779,934,490,800,572,701,1091,1753,1043,449,7835,85,183,658,408,277,227,165,100,51,2159,1723,2853,9751,7715,5444,4048,2551,1197,500,35770,36,621,4484,3384,2487,1174,152,9,0,12341,531,1080,2429,2069,1426,968,208,11,0,8721,106,176,511,391,155,118,41,0,0,1493,10,42,115,51,29,24,6,5,0,285,687,1919,7542,5893,4092,2278,398,21,0,22830,11,80,178,116,115,80,11,0,0,596,133,131,155,114,76,84,7,0,0,707,146,210,333,231,184,168,25,0,0,1301
21304,601,2440,8796,10751,8086,4213,743,20,3,35644,1465,1583,1957,1904,1388,1036,472,67,0,9856,182,181,359,345,296,227,67,9,0,1664,61,142,374,333,177,99,22,6,0,1201,2305,4338,11485,13340,9940,5567,1302,95,7,48370,138,293,485,420,333,236,28,0,0,1932,464,220,117,95,71,84,19,4,0,1074,598,510,604,520,399,319,49,3,0,3005,2903,4853,12084,13860,10339,5889,1352,100,8,51381,3271,1200,1936,1845,1638,2092,4438,2328,501,19252,307,345,855,824,604,392,302,192,71,3892,6478,6400,14871,16531,12580,8373,6094,2624,578,74520,167,1584,5354,5750,4762,2112,272,6,0,20002,2030,1962,3772,4729,3535,2060,479,37,0,18612,296,313,930,622,332,271,59,3,0,2831,54,119,221,209,124,69,19,7,5,823,2545,3979,10280,11309,8761,4509,830,53,4,42267,87,192,362,284,238,109,10,0,0,1277,479,223,347,338,193,141,18,7,0,1743,569,415,708,622,425,247,26,7,0,3019
21305,544,3019,13835,20450,10443,5514,891,29,0,54734,1760,3119,4493,3518,1947,1352,564,67,6,16824,221,264,547,591,368,293,95,10,0,2388,49,275,750,590,233,116,35,3,0,2058,2579,6676,19617,25154,12995,7283,1584,114,7,76004,177,459,874,786,502,265,44,0,0,3113,639,400,303,151,104,108,39,0,0,1754,811,860,1182,941,606,374,83,5,0,4866,3389,7540,20801,26091,13600,7660,1667,114,11,80870,4590,1763,2578,2215,1802,2690,5052,2582,577,23858,466,711,1869,1630,830,534,355,196,91,6677,8452,10004,25242,29935,16235,10887,7075,2893,677,111404,163,1903,9139,10609,6064,2828,329,14,0,31039,2245,3091,6326,7226,4109,2552,529,29,0,26115,285,358,1241,1006,412,320,86,0,0,3706,41,149,432,307,168,65,13,5,3,1186,2732,5503,17142,19143,10751,5764,960,49,5,62044,98,291,906,660,323,173,18,0,0,2474,582,381,697,634,278,153,24,0,0,2749,686,673,1608,1301,600,327,41,0,0,5224
21401,488,1757,6186,6578,6091,4151,767,50,0,26070,1158,896,1069,996,1032,1135,600,113,13,7012,142,137,261,213,217,269,106,18,5,1363,22,59,140,138,91,62,22,3,0,538,1804,2848,7653,7920,7433,5613,1500,194,15,34983,75,179,278,197,202,193,21,0,0,1162,274,88,81,56,50,71,26,4,0,649,348,266,360,255,253,265,45,4,0,1805,2158,3115,8016,8174,7691,5882,1549,192,15,36787,1774,588,757,842,1084,1869,4202,2819,924,14870,200,197,536,535,548,429,307,259,167,3168,4132,3893,9306,9551,9322,8179,6062,3272,1106,54823,114,1036,3785,3346,3780,2328,353,6,0,14750,1379,1522,2784,3675,3111,2619,728,62,5,15871,186,234,766,550,307,323,94,5,0,2463,27,51,147,116,69,60,13,7,0,481,1704,2835,7479,7687,7255,5327,1192,83,5,33566,52,108,133,106,108,69,10,0,0,582,307,97,152,124,119,122,16,0,0,935,352,203,289,230,224,185,26,0,0,1512
