SA3_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
21105,11,0,0,13,19,0,0,0,19,3,4,6,20,0,0,21,1104,130,43,9,1285,15,6,16,1300,58,0,1362,175,32,4,0,214,5,0,8,219,33,0,254,0,0,0,0,3,0,0,0,3,0,0,3,1279,161,45,14,1496,15,10,25,1521,88,0,1613,258,27,9,0,292,4,0,4,293,16,0,308,218,44,11,0,273,3,0,3,275,17,0,288,6,6,5,0,19,0,0,0,19,3,0,20,0,0,0,7,9,0,0,0,9,0,0,8,485,78,23,4,585,8,0,8,591,37,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,78,23,5,588,8,0,8,597,37,0,629,79,15,8,3,100,0,0,0,100,30,0,137,0,0,0,0,0,0,0,0,0,0,3,3,564,88,26,5
21201,15,0,0,13,11,3,0,0,19,0,0,4,21,0,0,27,795,107,16,6,926,10,3,15,942,37,3,981,132,25,8,3,164,5,0,5,174,31,0,204,0,0,0,0,0,0,0,0,0,0,0,3,927,131,18,7,1093,14,3,23,1114,68,3,1188,144,19,7,0,174,3,0,3,179,16,0,193,143,31,8,0,188,6,0,6,189,13,0,200,12,0,0,0,16,0,0,0,16,0,0,16,0,0,0,8,11,0,0,0,11,0,0,11,300,60,18,11,383,4,0,5,390,23,0,416,0,0,0,0,4,0,0,0,4,0,0,4,4,3,0,0,8,0,0,0,8,0,0,10,9,5,0,0,13,0,0,0,13,0,0,13,312,63,18,11,395,4,0,5,402,24,0,427,46,6,0,5,65,0,0,0,65,25,0,88,0,0,0,0,0,0,0,0,0,0,0,0,361,69,19,15
21202,39,3,0,42,41,7,0,0,41,15,0,16,64,5,0,65,1250,177,36,17,1479,40,7,47,1528,87,5,1614,278,77,9,15,379,14,5,21,399,151,0,553,0,0,0,0,5,0,0,0,5,0,5,9,1527,262,41,35,1865,55,8,65,1929,238,8,2169,357,50,4,3,416,5,0,7,421,29,0,451,299,64,15,4,381,3,4,7,390,25,0,415,14,0,6,0,25,0,0,0,25,0,0,28,0,0,0,4,7,0,0,0,13,0,0,11,677,117,27,12,827,15,4,19,842,54,0,897,6,3,0,0,9,4,0,4,19,0,0,19,10,6,0,0,16,3,3,5,20,4,0,25,17,7,0,0,27,11,3,14,36,0,0,42,693,121,27,10,850,27,6,31,886,62,0,944,163,57,9,9,237,21,0,20,262,114,0,372,0,0,0,0,0,0,0,0,0,0,5,7,854,179,37,25
21203,38,3,0,44,40,23,0,0,61,5,0,13,75,6,0,84,1631,282,48,20,1981,47,24,65,2045,123,0,2172,486,144,9,21,659,29,10,39,706,203,5,909,5,0,0,0,5,0,0,0,3,0,13,17,2122,428,61,43,2648,76,31,103,2759,323,15,3101,454,59,10,4,527,7,4,9,542,32,0,571,312,73,3,10,396,7,3,8,408,21,0,428,27,10,4,0,43,0,0,0,43,4,0,46,3,0,0,0,6,0,0,0,6,4,0,9,801,140,21,12,974,12,9,22,998,61,0,1057,8,5,0,0,16,4,0,4,17,5,0,25,16,7,0,0,27,4,0,6,28,4,0,28,27,10,0,0,40,5,0,7,44,10,0,53,829,154,19,13,1010,18,11,32,1041,66,0,1112,273,72,11,13,378,11,15,21,396,179,7,587,0,0,0,5,5,0,0,0,5,0,8,12,1100,231,32,31
21204,31,3,0,33,36,10,0,0,47,9,5,13,59,17,0,78,1208,283,29,32,1548,33,15,48,1596,170,0,1769,385,108,20,14,521,29,11,35,556,270,0,830,6,0,0,3,11,0,0,0,11,3,9,21,1598,389,49,48,2084,61,24,79,2162,443,10,2614,389,55,7,6,458,16,11,19,480,64,0,548,198,78,7,0,290,12,6,10,298,38,0,339,13,0,4,0,20,0,0,0,24,3,0,23,0,3,0,9,9,0,0,0,9,0,0,17,608,134,24,17,777,24,7,37,815,103,0,929,12,0,0,0,15,3,0,3,17,3,0,18,11,0,0,0,19,0,0,0,17,9,0,29,25,3,0,0,34,3,0,7,38,13,0,46,630,137,24,17,812,31,15,39,853,118,0,971,242,72,12,3,332,21,0,21,352,187,4,543,0,0,0,0,0,0,0,0,0,0,7,13,874,217,33,20
21205,35,6,0,35,51,12,0,0,61,7,0,6,71,5,0,78,1834,294,38,16,2178,44,11,58,2235,137,8,2378,307,74,9,6,399,7,5,6,409,104,0,513,5,0,0,0,0,0,0,0,0,0,6,10,2144,369,46,26,2586,46,16,63,2647,237,17,2900,546,75,6,4,632,22,5,27,665,58,0,722,387,101,3,3,501,6,0,4,508,45,0,554,23,0,5,0,29,0,0,0,29,0,0,32,0,6,0,0,6,0,0,0,6,5,0,13,962,190,17,6,1175,28,10,31,1209,108,0,1313,14,4,0,0,15,0,0,3,16,0,0,16,13,0,0,0,17,0,0,0,18,4,0,23,25,9,0,0,33,4,0,8,41,4,0,40,989,194,17,6,1202,29,6,42,1246,115,0,1357,188,46,12,0,245,0,0,0,248,133,0,383,0,0,0,5,5,0,0,0,3,0,0,7,1177,238,28,15
21301,48,4,0,52,50,27,5,0,79,19,5,20,100,18,0,116,1187,258,34,17,1504,58,13,74,1576,169,7,1750,366,132,15,13,527,33,3,38,570,219,0,787,3,0,0,7,6,0,0,0,6,4,3,11,1554,394,55,35,2042,94,21,107,2149,390,14,2550,315,58,6,5,385,9,0,9,392,30,0,424,249,72,9,7,329,10,9,19,345,61,0,410,16,10,0,0,31,0,0,0,31,3,0,35,4,0,0,11,16,0,0,0,17,0,0,25,589,134,16,18,755,20,8,28,788,100,0,894,18,3,0,0,23,9,0,9,30,3,0,34,17,5,0,0,18,0,3,4,24,5,0,24,32,7,0,0,42,11,3,11,55,11,0,63,619,144,16,18,802,31,10,43,841,113,0,956,242,71,6,12,333,6,3,14,342,191,3,540,0,0,0,4,4,0,0,0,4,0,5,6,863,216,25,30
21302,12,0,0,16,11,5,0,0,22,5,0,5,19,0,0,22,647,105,16,4,774,21,3,26,801,58,0,859,87,27,10,0,127,4,0,4,137,51,0,186,0,0,0,0,0,0,0,0,0,0,0,0,732,132,31,10,905,29,3,29,938,106,3,1043,151,22,0,0,179,3,0,3,185,19,0,205,137,18,3,0,159,5,0,5,163,20,0,183,11,0,0,0,11,0,0,0,14,0,0,16,0,0,0,3,4,0,0,0,4,0,0,6,303,43,10,5,359,11,0,11,364,41,0,408,0,0,0,0,0,6,0,6,6,0,0,6,6,0,0,0,8,0,0,0,8,0,0,4,5,0,0,0,8,6,0,6,10,0,0,12,305,47,10,5,366,8,0,8,376,43,0,419,63,26,8,0,95,6,0,3,97,30,0,125,0,0,0,0,0,0,0,0,0,0,0,3,367,73,16,5
21303,11,0,0,8,11,0,0,0,17,0,0,3,17,3,0,22,414,98,19,8,533,8,9,17,549,56,0,607,66,21,4,0,88,6,0,7,96,56,0,155,0,0,0,0,0,0,0,0,0,0,0,0,483,117,19,9,628,13,8,22,647,114,0,758,110,13,4,0,128,5,0,5,127,18,0,144,76,31,4,0,112,0,6,3,113,9,0,121,11,0,4,0,12,0,3,3,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,194,51,8,0,250,0,4,8,253,26,0,280,3,5,0,0,8,6,0,6,9,0,0,9,0,0,0,0,3,0,0,4,7,0,0,5,8,4,0,0,13,5,0,8,16,0,0,16,197,54,8,0,261,3,10,14,274,23,0,297,35,10,4,0,51,0,0,4,58,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,240,61,9,0
21304,46,7,0,47,56,8,3,0,66,8,0,11,74,6,0,84,1524,231,47,26,1825,48,11,52,1883,112,6,1995,316,80,5,12,411,19,0,21,432,140,4,573,3,0,0,3,8,0,0,0,8,0,8,17,1839,314,50,36,2239,62,12,78,2315,252,14,2581,399,55,10,0,463,7,4,14,474,28,0,502,293,59,0,0,352,0,0,0,356,33,0,387,20,0,6,0,36,0,0,0,36,3,0,34,0,0,0,10,8,0,0,0,14,0,0,13,718,111,21,13,860,11,5,17,874,69,0,941,11,8,0,0,15,8,0,8,24,4,0,27,3,0,0,0,11,5,0,0,16,0,0,20,18,5,0,0,29,14,0,7,40,5,0,45,735,119,18,11,884,23,6,29,912,74,0,986,155,32,0,4,196,6,0,11,207,95,0,306,0,0,0,0,0,0,0,0,0,4,0,7,896,152,19,20
21305,49,0,0,59,70,18,0,0,90,20,0,22,108,10,0,120,1882,299,44,30,2253,67,17,85,2334,168,8,2507,439,101,20,17,571,14,6,27,601,199,3,803,0,0,0,7,8,0,0,0,8,0,4,15,2317,399,62,55,2831,84,25,109,2939,366,13,3320,430,74,10,4,513,11,3,10,531,45,0,576,348,74,8,0,424,11,3,18,445,59,5,506,23,3,8,0,37,0,0,0,37,7,0,40,8,0,0,11,19,0,0,0,17,4,0,22,804,151,24,18,999,25,5,27,1024,113,0,1146,7,6,0,0,16,3,0,6,20,6,0,27,10,5,0,0,16,4,3,4,25,0,0,26,24,16,0,0,38,10,9,15,49,8,0,53,824,166,24,20,1037,30,15,40,1074,124,0,1199,221,47,13,6,290,16,0,15,306,107,4,420,4,3,0,0,3,0,0,0,3,0,0,6,1047,216,36,28
21401,8,5,0,9,10,0,0,0,10,0,0,0,10,3,0,15,769,127,10,4,914,8,0,11,923,55,0,982,93,21,12,0,123,5,0,5,123,46,0,168,0,0,0,0,0,0,0,0,0,0,3,9,864,145,25,9,1038,11,0,8,1051,102,3,1156,188,24,0,0,218,3,0,3,223,14,0,233,173,38,4,0,219,0,0,0,221,7,0,226,11,3,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,375,66,12,0,454,3,0,3,456,26,0,476,3,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,3,0,0,5,8,0,0,0,10,0,0,0,5,0,0,8,377,68,12,0,460,5,0,5,463,24,0,486,56,11,0,0,62,0,0,0,66,19,0,79,0,0,0,0,0,0,0,0,0,0,6,5,436,79,7,0
21402,7,0,0,10,13,0,0,0,13,0,0,0,13,4,0,12,998,138,30,9,1181,9,0,11,1191,69,0,1262,138,15,8,5,165,0,0,0,164,35,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1137,157,38,12,1344,11,0,11,1354,97,5,1464,214,27,10,6,245,0,0,0,245,15,0,268,233,37,7,3,286,0,0,0,286,20,0,311,14,3,6,0,21,0,0,0,21,0,0,25,0,3,0,4,8,0,0,0,8,0,0,7,465,76,17,5,559,0,0,0,559,40,0,604,0,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,467,76,17,6,567,0,0,0,567,40,0,611,60,13,6,0,76,0,0,0,81,11,0,92,0,0,0,0,0,0,0,0,0,0,3,7,526,89,25,7
21501,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,176,15,6,3,194,0,0,0,194,7,0,202,12,4,0,0,18,0,0,0,18,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,194,19,3,3,213,0,0,0,213,9,0,226,22,3,0,0,20,0,0,0,24,3,0,25,14,5,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,47,0,0,0,45,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,47,0,0,0,45,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,0
21502,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,8,183,22,0,8,216,0,0,0,216,11,5,231,20,9,0,3,35,0,0,0,35,12,0,47,0,0,0,0,0,0,0,0,0,0,0,0,206,35,3,9,252,0,0,0,252,30,3,280,30,0,0,0,28,0,0,0,28,0,0,28,23,0,0,0,25,0,0,0,28,0,0,28,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,5,7,0,58,0,0,0,61,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,7,0,58,0,0,0,64,0,0,67,10,3,0,0,13,0,0,0,13,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,5,7,0
21503,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,129,10,3,0,140,0,0,0,143,3,0,149,10,0,0,0,12,0,0,0,14,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,140,12,3,0,152,0,0,0,157,10,0,169,17,0,0,0,17,0,0,0,19,0,0,22,20,0,0,0,20,0,0,0,23,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,43,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,43,3,0,46,6,0,0,0,6,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,12,3,3,187,0,0,0,187,3,0,196,9,0,0,0,9,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,176,12,3,3,195,0,0,0,198,10,4,207,18,7,0,0,22,0,0,0,22,3,0,25,24,0,0,0,29,0,0,0,29,0,0,28,0,0,4,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,3,48,3,3,0,60,0,0,0,60,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,3,0,60,0,0,0,60,0,0,59,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,0
21602,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,106,11,3,0,115,0,0,0,120,0,0,122,9,0,0,0,16,0,0,0,16,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,119,12,3,0,131,0,0,0,135,7,0,140,13,0,0,0,15,0,0,0,15,0,0,15,8,0,0,0,10,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,26,0,0,0,26,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,26,0,0,0,26,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,269,31,17,0,317,8,4,10,324,23,0,348,33,14,3,5,48,0,7,9,52,47,0,103,0,0,0,0,0,0,0,0,0,0,0,0,299,43,20,3,368,9,8,14,379,73,0,453,39,6,0,0,42,0,0,0,42,0,0,41,35,9,4,0,48,0,0,0,49,3,0,51,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,79,13,4,3,97,0,0,0,98,5,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13,4,3,97,0,0,0,98,5,0,104,15,6,0,0,24,0,0,0,24,23,0,45,0,0,0,0,0,0,0,0,0,0,0,0,95,13,3,4
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,16,5,0,106,0,0,0,108,4,0,112,6,0,0,0,14,0,0,0,14,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,93,15,11,6,115,0,0,0,114,7,0,126,14,0,0,0,17,0,0,0,17,0,0,15,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,0,18,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,0,18,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
21703,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,141,23,0,5,169,3,0,3,176,9,0,180,5,0,0,0,12,0,0,0,12,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,151,24,0,3,178,3,0,3,183,14,0,198,27,0,0,0,27,0,0,0,27,0,0,26,16,0,0,0,21,0,0,0,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,44,0,0,0,44,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,44,0,0,0,44,5,0,51,0,0,0,0,4,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,46,3,3,0
21704,4,0,0,4,3,0,0,0,4,0,0,0,4,0,0,4,245,30,6,3,279,0,0,4,283,12,0,290,14,3,0,4,21,0,0,0,21,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,262,33,6,3,303,0,0,4,306,16,0,323,32,8,0,0,38,0,0,0,38,0,0,39,29,5,0,0,40,0,0,0,40,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,0,78,0,0,0,80,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,0,78,0,0,0,80,0,0,83,10,0,0,0,14,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,69,17,0,0
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
