SA3_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
21204,3,20,32,91,29,23,17,3,0,227,3,9,27,68,62,35,42,23,5,285,17,98,317,1681,483,411,408,222,60,3695,0,3,11,96,7,4,8,0,0,130,5,72,129,340,39,9,11,0,0,607,0,9,16,96,94,119,62,53,13,457,5,23,23,58,20,14,9,4,0,151,25,167,446,1898,1497,1745,916,282,122,7096,0,0,0,6,4,8,6,3,0,30,0,0,7,39,5,6,0,0,0,59,27,201,292,1346,734,753,702,454,147,4647,306,501,590,1849,560,528,361,284,100,5072,5865,11003,12661,31926,11518,10304,8132,4931,1737,98076,16,184,363,900,228,102,41,20,10,1867,4993,7973,6230,7342,3025,2405,2218,1314,691,36191,0,21,23,179,41,29,7,0,0,306,0,3,19,200,140,225,105,70,16,782,0,0,0,29,3,6,0,0,0,37,23,143,493,1956,931,746,499,194,70,5052,0,3,5,28,5,0,0,0,0,51
21205,8,94,174,224,97,82,49,19,6,768,0,33,57,116,87,59,51,28,0,447,19,181,585,1571,555,445,370,181,56,3949,4,12,39,198,45,26,40,3,4,376,0,17,27,89,21,5,11,4,0,185,0,0,7,32,32,44,30,28,6,185,8,68,60,76,43,38,15,11,0,327,3,37,134,332,325,343,170,50,11,1407,0,0,6,5,4,6,8,10,4,45,0,0,17,33,15,4,6,0,0,77,26,152,322,860,344,359,321,286,145,2814,128,316,602,1347,373,278,251,282,195,3759,4187,10537,14006,27317,10904,9198,7217,5384,2433,91189,0,0,8,59,22,21,16,3,0,123,3576,7336,6935,7575,4684,3564,2844,2648,1633,40798,0,36,39,150,40,31,13,0,0,312,0,0,3,30,16,13,10,10,0,90,0,9,11,52,9,8,5,0,0,90,0,6,32,89,84,53,35,16,4,320,5,5,14,43,16,17,3,7,0,118
21301,0,9,11,40,8,24,17,0,0,100,3,3,11,33,19,8,4,12,0,93,3,28,94,440,112,135,64,28,7,900,0,5,3,40,5,6,9,0,0,65,7,9,19,87,25,8,0,4,0,156,0,3,6,86,85,94,52,29,5,361,4,18,26,48,24,12,11,0,0,130,33,297,778,3507,2496,2617,1187,324,97,11340,0,0,0,0,0,3,0,0,0,8,0,0,10,17,7,7,0,0,0,31,19,175,424,1568,907,983,899,482,159,5624,313,683,751,1973,687,588,468,361,138,5957,5458,11248,12224,28272,11291,10879,8362,4264,1280,93284,0,22,48,93,17,13,6,0,0,206,4585,8332,7503,10048,4069,3229,1816,693,330,40613,0,5,18,103,28,12,7,0,0,171,0,0,9,147,120,155,115,60,13,626,5,0,4,14,9,3,0,0,0,41,0,3,6,29,31,28,26,9,3,138,0,6,11,31,3,6,4,0,0,55
21302,8,14,3,22,13,13,8,4,0,83,3,13,13,95,50,22,7,4,0,208,0,0,0,54,23,10,11,4,0,105,0,0,0,11,0,0,0,0,0,11,0,9,4,22,7,0,0,0,0,43,0,3,5,16,11,11,4,4,0,51,3,16,14,73,29,25,10,5,0,190,6,22,22,134,137,153,106,22,7,604,0,0,3,12,8,15,3,0,4,50,0,0,0,15,12,0,0,0,0,34,12,48,62,423,213,249,217,164,76,1454,107,211,165,613,232,200,167,105,43,1847,2876,5401,4329,11984,5973,5192,3668,1988,778,42182,0,0,0,4,0,0,0,0,0,7,2411,4698,3499,7788,4279,3300,1861,934,538,29309,0,0,0,29,6,0,4,0,0,36,0,0,0,22,17,16,13,4,3,75,0,0,7,74,13,0,0,5,0,102,0,0,0,12,21,17,16,8,6,75,8,0,8,59,16,11,4,3,0,112
21303,0,0,5,74,22,12,9,0,0,123,0,4,0,90,24,12,9,0,0,143,0,6,15,95,20,13,11,3,0,163,0,0,0,48,3,4,0,0,0,56,0,3,19,49,11,3,0,0,0,95,0,0,0,34,22,29,7,12,0,105,9,10,17,96,36,12,5,8,0,175,8,80,235,810,695,779,537,165,77,3386,0,0,0,13,5,5,3,0,0,27,0,0,0,28,0,3,0,0,0,38,6,60,146,1066,348,226,152,88,28,2118,78,171,237,944,277,227,164,93,49,2243,2550,4387,4570,17462,5444,4048,2551,1197,500,42713,0,0,0,11,0,0,0,0,0,16,2238,3435,3210,9028,2839,1880,864,352,281,24127,4,11,7,116,9,7,0,0,0,152,0,0,3,21,22,26,32,13,0,114,0,0,3,66,7,0,0,3,0,88,0,0,5,14,13,23,7,3,0,62,0,0,0,74,18,7,4,0,0,108
21304,3,34,19,41,27,24,10,6,0,160,0,13,35,103,51,31,17,7,0,256,5,46,96,363,215,130,68,20,3,944,0,0,0,8,3,0,3,0,0,21,4,25,40,64,7,4,0,0,0,145,0,4,7,59,48,27,25,12,0,176,5,41,29,59,37,14,14,5,0,198,8,37,66,551,313,239,79,30,4,1332,0,0,0,12,4,12,11,5,3,55,0,8,21,56,25,12,4,0,0,122,36,265,549,1700,906,657,490,222,44,4858,359,763,596,1471,588,419,295,165,36,4691,7939,16271,12873,31403,12580,8373,6094,2624,578,98729,0,8,21,78,26,11,6,0,0,151,7160,13025,8715,16337,6968,4308,3033,1222,487,61258,0,29,23,227,16,13,3,4,0,323,0,0,3,146,72,76,33,11,6,351,0,3,5,30,9,6,6,0,0,54,0,0,0,32,17,5,10,0,0,64,0,9,3,41,15,7,3,0,0,77
21305,21,131,112,183,127,68,27,5,0,678,11,108,122,245,165,102,36,13,0,803,9,83,176,806,262,142,65,25,10,1573,4,3,8,81,11,8,3,0,0,122,9,233,412,268,24,12,9,0,0,966,0,6,3,56,35,26,10,5,0,133,21,102,65,85,34,36,15,3,0,366,8,42,90,448,229,177,100,29,3,1122,0,8,7,21,14,14,6,3,0,73,0,12,23,104,42,18,0,0,0,201,71,632,904,2933,1403,869,418,226,49,7507,682,1315,1039,3043,791,530,345,181,81,8008,13625,24929,18455,55182,16235,10887,7075,2893,677,149962,5,9,19,88,22,17,5,0,0,157,11452,16975,8888,14757,6681,5007,3109,1423,490,68777,11,105,84,912,138,43,26,0,0,1319,0,0,0,84,39,50,27,6,0,213,0,14,15,88,15,4,3,0,0,144,0,0,3,60,35,18,7,3,0,147,6,21,11,63,19,15,6,0,0,141
21401,0,5,3,20,9,11,0,0,0,57,0,26,49,152,114,66,46,15,3,471,0,0,7,95,52,63,45,29,5,292,0,0,0,16,0,6,3,0,0,30,6,22,17,34,11,4,0,0,0,83,0,0,0,19,18,16,6,4,0,67,3,21,10,68,40,28,36,10,0,216,0,11,14,32,19,11,0,4,0,92,0,0,9,27,17,23,28,17,5,127,0,0,7,22,22,4,7,0,0,65,3,74,115,431,298,276,225,167,61,1653,165,389,372,994,546,428,294,203,92,3482,4342,8875,8026,18862,9322,8179,6062,3272,1106,68038,0,0,0,23,21,22,5,0,0,69,4043,7552,6267,14591,6639,5649,4175,2184,1042,52139,0,0,4,13,0,4,0,0,0,22,0,0,0,35,17,30,18,9,0,113,0,0,0,35,3,4,0,0,0,42,0,0,5,32,12,10,7,4,0,70,0,12,9,55,21,19,13,6,0,124
21402,0,7,4,0,16,7,15,0,0,44,0,10,20,82,99,60,51,41,5,366,0,0,3,36,13,29,34,16,7,136,0,0,0,3,0,0,0,0,0,3,0,21,16,11,4,0,0,0,0,59,0,0,3,3,11,7,8,6,0,42,8,23,25,68,57,51,57,27,4,309,0,4,5,10,9,11,0,3,0,42,0,7,11,18,32,19,31,22,10,146,0,0,4,5,3,12,0,0,0,32,3,58,42,176,175,187,260,206,77,1186,176,481,380,897,661,653,702,533,276,4755,4130,10039,9072,15566,10675,10959,11310,7383,2561,81681,0,0,0,0,0,3,0,0,0,7,3589,8624,7128,13383,8965,8741,8670,5328,2128,66566,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,16,0,3,0,17,9,4,3,0,0,36,0,0,0,15,4,3,0,0,0,28,0,15,6,74,33,37,35,9,8,220
21501,0,0,0,0,0,0,0,0,0,8,0,3,4,16,14,7,10,4,0,49,0,0,0,25,3,0,0,0,0,32,0,0,4,53,0,0,0,0,0,54,0,18,25,40,0,0,0,0,0,90,0,0,5,5,3,5,0,0,0,22,0,0,0,13,10,3,9,5,0,45,0,0,6,11,6,3,0,0,0,27,0,0,0,0,0,7,7,0,0,16,0,0,0,5,4,9,5,3,0,17,0,9,14,102,32,24,37,31,20,261,64,220,205,482,244,365,348,259,102,2289,1542,3554,3158,6675,3547,4646,4137,2270,836,30363,0,0,0,0,0,0,0,0,0,0,1509,2910,2487,5103,3130,3768,3265,2007,1024,25204,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,10,0,3,3,6,0,30
21502,0,0,0,4,0,0,0,0,0,8,0,9,14,17,13,14,4,3,0,68,0,0,0,24,6,6,4,3,0,44,3,0,0,26,0,0,0,0,0,37,0,4,10,47,13,0,0,0,0,79,0,0,8,21,29,42,23,18,3,148,0,0,3,7,7,3,3,0,0,30,0,9,14,56,26,38,19,8,0,163,0,0,0,0,0,0,0,0,0,13,0,0,0,8,5,0,0,0,0,22,4,25,36,169,51,57,48,27,10,433,95,306,251,595,308,352,284,193,69,2453,1638,3743,3331,7009,3438,3618,3016,1677,568,28040,0,6,36,44,14,7,6,0,0,114,1516,3103,2622,5208,2842,2977,2450,1370,690,22770,0,0,5,7,0,0,0,0,0,12,0,0,0,7,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,15,8,5,3,0,0,33,0,0,0,6,9,3,4,0,0,22
21503,0,0,0,0,0,0,0,0,0,4,3,10,7,24,9,6,3,0,0,57,0,0,0,15,0,0,4,0,0,25,0,0,0,12,0,0,0,0,0,12,0,0,10,36,10,4,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,0,0,15,0,19,3,65,31,30,13,7,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,7,3,13,20,149,49,27,29,12,0,296,64,205,168,381,219,301,249,148,74,1809,1034,2313,2038,4337,2209,2841,2587,1396,493,19246,0,0,8,12,4,0,0,0,0,20,962,1917,1495,3003,1763,2217,1915,1236,615,15107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,18,0,8,0,0,0,35,0,0,0,3,6,6,0,0,0,14
21601,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,3,3,0,0,22,0,0,0,26,0,3,0,0,0,30,0,0,0,3,0,0,0,0,0,8,0,0,5,10,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,8,0,0,19,0,0,0,11,0,5,0,0,0,11,0,4,0,0,5,0,3,0,0,10,0,0,0,3,3,0,0,0,0,4,0,3,4,19,17,19,22,18,6,107,61,151,120,277,206,216,238,161,69,1500,991,2396,2139,3750,2397,2833,2597,1579,507,19192,0,0,0,0,0,0,0,0,0,0,892,2108,1793,3339,2176,2429,2063,1271,590,16665,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,5,0,0,0,18
21602,0,0,0,0,0,0,0,0,0,5,0,0,3,4,3,5,7,0,0,28,0,0,0,13,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,16,0,4,0,8,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,6,0,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,16,23,18,3,87,54,131,104,253,142,182,203,147,55,1269,755,1842,1543,3000,1812,2173,2274,1393,441,15234,0,0,0,0,0,0,0,0,0,0,688,1555,1234,2404,1544,1799,1795,1031,470,12530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,3,4,4,5,0,0,13
21603,0,0,0,4,8,0,0,0,0,11,0,0,12,13,9,3,0,0,0,52,7,11,7,43,20,10,0,0,0,98,0,0,0,33,0,0,0,0,0,40,0,5,6,16,3,5,0,0,0,35,0,0,3,30,36,33,15,16,0,141,0,4,4,10,6,7,3,0,0,34,0,0,0,18,14,0,3,0,0,42,0,0,0,0,5,0,5,5,0,12,0,0,5,7,8,0,0,0,0,22,11,93,106,274,90,89,60,34,19,782,124,322,312,644,341,352,303,211,88,2700,2151,4724,4135,8299,4276,4146,3505,2036,645,33914,0,22,79,126,56,22,3,0,0,312,1757,3724,3027,5628,3219,3372,2757,1594,712,25788,0,3,0,8,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,8,0,0,3,0,0,16,3,7,0,3,6,3,3,0,0,25
21701,0,0,0,0,0,0,0,0,0,4,0,9,6,9,17,4,9,0,0,51,0,0,0,9,0,3,0,0,0,10,0,0,0,6,0,0,0,0,0,9,0,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,5,0,0,0,7,0,10,7,0,0,24,0,0,0,5,0,0,0,0,0,7,0,0,0,3,7,3,3,0,0,17,0,0,3,5,0,4,0,0,0,20,0,6,4,25,18,19,23,10,5,112,37,133,103,235,178,209,226,137,54,1317,909,2124,1950,3551,2275,2821,2748,1389,429,18201,0,0,0,0,0,0,0,0,0,0,827,1837,1546,3060,2051,2394,2162,1182,596,15664,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,5,5,4,4,0,0,20
21703,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,3,0,21,0,0,0,16,0,3,7,0,0,29,0,0,5,69,0,0,0,0,0,72,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,7,3,6,4,8,0,0,29,0,0,0,4,6,0,0,0,0,9,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,3,0,0,0,3,0,5,9,48,27,23,27,18,8,170,58,140,138,303,214,237,211,126,54,1478,976,2354,2107,4121,2397,2866,2629,1416,450,19320,0,0,0,8,0,0,0,0,0,6,839,1972,1609,3226,2093,2395,2131,1224,588,16073,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,4,0,0,14
21704,0,0,0,0,0,0,0,0,0,9,0,10,9,29,17,9,6,0,0,79,0,3,9,40,5,0,6,0,0,69,0,0,0,27,0,0,0,0,0,29,0,11,5,17,4,0,0,0,0,33,0,0,0,4,3,0,0,0,0,7,0,4,8,6,4,9,13,3,0,49,7,9,0,38,0,0,0,0,0,63,0,0,0,3,4,3,0,0,0,8,0,0,0,6,0,0,0,0,0,15,0,0,18,111,20,25,25,6,9,213,86,196,174,384,212,192,220,139,59,1661,1421,3487,2862,6003,3226,3366,3147,1575,530,25622,0,0,5,0,0,0,0,0,0,7,1292,2935,2553,5136,2965,3243,2769,1509,725,23119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,5,15,5,6,0,0,0,35
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,0,0,0,24,0,0,0,17,3,10,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,17,0,0,0,7,0,3,0,0,0,16,0,0,0,5,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,6,0,0,0,8,3,3,0,0,0,12,3,6,4,11,4,0,0,0,0,25,0,0,0,3,4,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,7,47,21,6,14,0,0,116,82,152,196,811,414,269,123,20,10,2079,222,370,575,1944,912,644,392,90,15,5170,0,0,0,0,0,0,0,0,0,3,115,187,298,689,232,260,124,26,10,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,14
