SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
21002,0,0,0,3,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7,0,8,0,21,0,0,0,0,4,0,0,0,0,7,0,22,0,3,0,8,0,4,0,6,0,10,0,43,5,15,0,6,0,35,0,20,4,12,0,98,8,17,0,50,9,28,3,10,7,26,0,151,0,20,0,37,11,46,4,15,5,15,0,152,16,16,0,87,17,54,9,20,4,9,0,246,93,32,10,210,36,129,7,28,7,33,0,590,102,27,5,300,47,47,13,7,7,16,0,569,142,19,4,267,38,64,17,9,4,10,0,564,152,19,10,173,29,24,6,10,3,4,3,433,532,42,14,410,63,146,17,16
21003,3,0,0,0,0,3,0,6,0,59,5,77,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,6,0,27,0,34,0,0,0,0,0,0,0,15,0,12,0,31,0,0,0,0,0,5,0,20,0,32,0,60,0,4,0,4,0,24,0,39,5,50,0,121,3,11,0,3,0,33,0,70,10,88,3,220,8,14,0,13,0,74,4,86,11,72,5,284,10,33,0,27,5,167,5,104,15,113,0,478,22,41,0,92,13,166,11,100,18,105,0,571,20,29,8,100,16,194,10,70,9,95,0,548,44,47,8,161,28,182,9,50,17,71,0,606,170,96,11,387,69,369,24,58,19,117,9,1332,204,66,8,441,66,130,24,33,8,56,3,1037,235,48,9,412,93,164,15,32,9,36,0,1059,208,31,8,253,68,57,12,17,8,16,0,681,818,36,20,576,151,229,25,19
21004,3,0,0,3,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,3,0,3,0,6,0,12,0,4,0,6,0,0,0,6,3,9,0,28,4,0,0,3,0,7,0,14,3,26,0,49,5,8,0,9,0,21,6,15,4,25,0,91,0,5,0,16,7,59,5,28,7,37,0,152,18,13,3,55,12,95,5,29,11,55,0,294,9,18,0,91,21,121,10,35,7,40,0,344,30,23,0,124,25,75,7,20,8,27,4,347,175,62,12,359,79,235,24,34,8,53,6,1036,225,31,4,436,59,94,13,21,9,26,4,918,207,16,9,282,56,79,8,10,6,12,0,690,194,12,5,187,30,45,6,9,0,10,0,501,440,31,18,360,51,137,11,15
21005,4,0,0,0,0,5,0,7,14,303,4,341,0,5,0,0,0,6,0,13,3,38,0,67,0,0,0,0,0,6,0,20,13,93,0,133,0,7,0,0,0,11,0,43,0,72,0,127,3,6,0,4,0,24,0,81,5,280,0,408,4,11,0,0,0,57,3,157,25,300,6,557,0,23,0,15,5,141,3,273,45,540,7,1057,9,37,5,35,15,331,14,359,69,532,7,1400,9,105,8,105,16,663,23,397,74,669,16,2073,72,167,20,340,51,863,32,386,91,582,17,2621,92,117,17,444,59,724,24,270,69,423,21,2264,225,144,8,560,63,610,25,181,51,359,10,2221,788,181,45,1285,193,1044,62,261,59,549,17,4491,849,143,29,1016,179,428,57,138,39,325,10,3205,739,81,19,752,136,374,21,91,18,179,7,2429,555,58,14,417,84,175,29,53,13,86,0,1480,1198,77,15,746,121,416,23,80
21101,5,0,0,5,0,0,0,3,3,44,6,62,0,0,0,9,0,5,0,4,0,7,0,28,0,5,0,4,0,3,0,6,6,20,0,51,0,0,0,0,0,3,0,16,0,22,0,35,4,3,0,3,0,0,0,14,0,35,0,70,0,8,0,10,0,10,0,35,5,47,3,117,7,12,0,22,0,37,0,71,14,87,0,253,9,42,5,29,0,93,7,80,11,100,3,373,20,69,7,80,3,185,10,123,26,175,3,713,48,110,15,229,26,307,15,115,32,187,3,1081,64,93,10,298,35,317,25,99,35,124,5,1113,134,103,12,401,39,364,25,82,12,127,0,1294,548,201,35,1110,145,718,56,161,27,207,0,3206,753,154,26,1337,154,353,50,105,19,119,0,3073,852,85,22,1156,135,351,28,55,7,75,4,2770,697,60,12,689,89,157,16,31,9,41,0,1808,2033,100,36,1448,216,569,33,61
21102,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,4,0,0,0,0,0,3,0,17,0,5,0,0,0,6,0,3,0,10,0,24,5,6,0,4,0,4,0,7,0,12,0,39,3,7,0,6,0,13,0,18,0,18,0,74,6,15,0,26,5,10,6,17,0,19,0,104,4,7,0,23,0,31,5,22,6,23,0,128,7,20,3,45,0,38,3,22,3,22,0,155,35,30,0,119,14,75,5,32,3,26,0,344,48,26,4,143,10,51,6,33,0,21,0,335,79,15,0,151,18,50,4,13,4,18,0,356,117,23,4,126,12,31,0,6,0,14,0,324,639,61,11,601,60,276,14,41
21103,0,3,0,0,0,5,0,0,0,40,0,54,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,5,0,10,0,17,0,0,0,0,0,3,0,8,0,8,0,22,3,0,0,6,0,0,0,7,0,35,0,51,3,7,0,0,0,10,0,12,6,30,0,73,0,13,4,10,0,57,0,39,3,49,3,180,6,20,0,24,3,109,0,51,11,51,0,275,10,34,0,45,6,137,8,72,8,103,0,426,28,74,7,149,19,194,7,69,18,99,3,663,39,47,4,204,18,218,9,59,10,87,0,698,60,71,3,251,36,187,15,51,11,74,0,770,281,127,9,724,94,478,29,79,19,106,3,1962,384,110,17,995,146,199,35,52,8,62,6,2005,471,64,15,896,101,219,24,43,11,41,5,1883,447,50,18,587,93,95,17,21,14,15,5,1352,1532,88,34,1304,211,424,35,36
21104,0,0,0,0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,6,3,7,0,23,0,0,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,11,0,23,0,32,0,3,0,3,0,6,0,16,6,24,0,60,3,20,0,7,0,10,4,32,0,30,0,103,5,21,0,14,0,36,9,41,5,41,0,171,16,21,3,24,7,55,9,57,12,55,0,253,24,48,0,77,4,82,10,49,7,60,4,363,20,30,4,69,8,94,12,37,4,42,0,328,43,27,0,102,16,112,6,31,3,53,0,395,133,73,3,322,39,306,13,48,5,93,0,1045,214,59,3,418,52,113,14,41,10,54,0,983,292,51,6,432,53,169,13,29,12,38,0,1095,296,21,6,297,35,45,9,16,4,20,0,746,1076,38,17,872,126,280,16,34
21105,7,3,0,3,0,10,3,0,7,27,0,62,0,0,0,5,0,3,0,0,0,6,0,23,0,0,0,0,0,0,0,3,4,14,0,22,0,0,0,0,0,5,0,0,0,9,0,16,0,4,0,0,0,5,0,10,0,15,0,38,0,0,0,10,0,9,0,19,4,28,0,66,11,15,0,13,0,32,0,36,12,49,0,166,4,18,3,26,4,71,7,47,8,76,4,268,17,37,7,77,11,162,19,73,18,135,3,555,35,89,3,252,36,260,22,119,22,151,3,998,44,76,8,380,47,327,20,89,22,95,5,1117,99,99,11,501,62,287,28,76,21,70,0,1259,402,194,31,1332,205,691,67,127,38,173,0,3267,588,153,33,1489,226,272,57,85,20,87,4,3018,593,96,34,1187,183,248,42,48,23,49,5,2506,599,49,22,662,112,126,16,31,9,35,0,1660,1555,138,26,1307,187,444,46,62
21201,9,0,0,3,0,3,0,4,4,33,0,64,0,0,0,0,0,3,0,5,0,10,0,13,0,0,0,0,0,0,0,3,0,13,0,16,0,0,0,0,0,4,0,3,0,8,0,14,0,4,0,0,0,5,0,9,0,25,0,41,0,0,0,10,0,16,0,10,4,28,0,75,4,14,0,11,0,43,3,46,9,55,0,181,7,20,5,18,7,127,7,55,23,66,3,332,14,46,7,73,10,254,9,93,28,107,0,636,46,99,5,255,37,344,23,114,18,99,7,1052,59,68,14,349,47,351,17,69,23,67,4,1071,155,69,18,475,63,336,23,51,24,65,4,1278,563,137,27,1042,185,594,46,85,30,94,6,2818,629,108,30,1041,169,239,36,54,12,59,7,2374,565,56,16,699,111,209,36,30,10,28,3,1763,416,32,5,374,74,79,20,15,3,14,0,1038,931,60,25,675,121,254,23,27
21202,3,0,0,3,0,4,0,0,3,97,0,113,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,3,0,0,9,6,24,0,46,0,0,0,0,0,4,0,14,4,27,0,47,0,4,0,3,0,8,0,16,0,66,3,97,0,5,0,9,0,15,0,38,11,76,0,154,7,17,3,8,4,51,0,74,19,146,0,318,5,25,0,18,3,165,4,139,16,140,3,526,12,61,3,51,12,313,8,152,27,226,5,886,40,100,13,227,31,417,16,162,40,231,7,1280,62,78,8,304,32,394,13,122,20,143,4,1185,130,75,11,394,38,341,18,99,17,133,0,1266,564,163,20,939,132,690,37,163,28,203,5,2941,670,117,25,968,133,309,25,84,22,112,0,2464,644,75,10,735,102,320,33,42,17,69,4,2042,577,33,7,455,49,132,19,28,7,39,5,1353,1491,69,26,965,124,406,23,62
21203,3,0,9,6,0,7,0,14,9,134,9,182,0,0,0,0,0,0,0,12,0,23,0,39,3,0,5,5,0,6,0,16,8,46,0,78,0,0,0,4,4,6,0,24,4,40,0,75,0,0,0,6,3,17,0,45,6,116,0,200,0,8,0,0,0,46,0,100,11,125,0,288,8,24,0,25,3,164,0,159,25,197,4,612,8,53,5,59,17,402,12,226,47,249,7,1075,28,118,11,134,30,800,15,295,61,287,16,1780,138,223,10,549,77,994,51,337,58,257,13,2711,176,165,23,721,87,841,40,226,46,253,15,2593,368,180,28,863,134,755,34,143,45,165,15,2732,1539,336,47,2141,336,1264,86,268,69,274,16,6377,1531,237,40,1793,289,565,70,125,36,162,8,4854,1311,131,28,1196,191,444,38,71,25,101,5,3539,921,65,22,622,120,192,27,24,7,43,10,2055,1770,104,32,953,160,391,31,48
21204,7,0,0,0,0,5,0,9,5,219,3,247,0,0,0,0,0,3,0,5,6,33,0,50,0,5,0,0,0,9,0,18,7,69,0,101,0,0,0,0,0,8,0,35,0,56,0,100,0,4,0,0,0,13,0,45,6,149,0,226,0,10,0,5,0,55,0,100,16,148,8,348,4,19,3,16,0,153,0,171,21,310,6,722,7,56,4,35,8,354,9,209,37,301,13,1041,41,115,5,99,12,589,19,256,43,440,12,1644,105,151,13,325,32,641,27,231,46,372,24,1966,133,131,10,347,48,570,27,198,51,328,8,1855,295,123,12,411,60,451,30,125,22,247,7,1775,871,215,35,918,126,761,46,202,40,416,15,3636,805,120,16,811,134,364,34,110,22,217,9,2641,694,84,8,596,89,289,26,59,17,134,3,2005,541,40,10,363,68,146,14,43,5,56,3,1280,1181,69,26,653,119,320,15,53
21205,6,0,4,10,0,5,0,0,0,114,0,148,0,3,0,3,0,4,0,9,0,29,0,46,5,6,0,4,0,5,0,15,6,39,0,77,0,6,0,4,0,6,0,19,0,27,0,60,5,9,0,0,0,8,0,20,3,52,0,111,0,12,4,7,0,15,0,56,0,74,0,177,14,26,4,18,3,48,4,87,18,108,0,332,14,60,9,36,3,119,8,106,20,137,0,508,25,92,6,82,11,217,11,139,15,213,3,821,57,123,9,211,27,280,10,132,23,206,8,1094,76,106,10,231,27,266,12,109,19,172,5,1026,127,102,9,302,24,313,17,103,22,143,4,1164,486,189,23,750,94,709,41,182,37,273,3,2783,654,126,21,924,134,332,32,103,19,149,3,2513,820,110,17,894,99,406,21,89,15,116,3,2594,772,69,13,605,88,183,15,50,7,47,7,1848,3202,170,40,1794,297,859,45,124
21301,3,0,0,3,0,5,0,4,7,194,4,229,0,0,0,0,0,6,0,12,0,24,3,44,0,0,0,0,0,8,0,26,8,64,3,114,0,3,0,0,0,8,0,31,3,66,0,110,0,9,0,0,0,8,0,49,8,160,6,239,0,9,0,4,0,48,4,120,11,151,8,349,4,30,4,3,0,128,3,175,30,277,5,665,15,47,6,26,13,302,4,227,26,330,20,1015,19,89,12,81,4,501,15,281,49,434,9,1494,70,132,14,257,27,537,33,254,56,428,17,1822,92,105,13,300,50,479,29,174,43,311,9,1601,179,109,17,366,44,440,21,120,33,277,6,1616,608,167,34,848,119,737,43,221,49,403,10,3241,665,109,18,851,137,393,35,125,31,236,7,2615,592,87,17,578,113,321,33,80,18,152,6,2001,455,41,11,379,93,135,21,44,14,82,0,1272,1159,70,23,683,141,371,31,75
21302,0,0,0,0,4,0,0,4,4,38,0,49,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,4,0,11,0,22,0,0,0,0,0,0,0,8,0,12,0,22,0,0,0,0,0,0,0,10,3,27,0,41,0,0,0,0,0,0,0,17,3,32,0,62,3,4,0,3,0,16,0,34,3,63,0,133,3,11,0,3,0,47,0,32,6,60,0,160,12,24,3,12,5,70,0,47,15,86,5,282,13,38,7,59,10,131,4,58,14,101,6,432,15,33,4,83,13,121,4,52,6,83,0,417,34,36,0,113,18,150,7,31,8,77,3,486,160,76,9,349,57,331,17,80,23,104,4,1214,245,67,10,484,79,140,20,60,11,61,0,1173,291,49,12,517,75,189,26,39,13,39,0,1232,346,30,6,346,74,74,12,20,7,22,4,933,1668,91,23,1222,228,431,34,46
21303,3,0,0,0,0,0,0,0,0,25,0,36,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,7,3,13,0,17,0,0,0,0,0,0,0,8,0,8,0,18,0,0,0,0,0,4,0,9,3,28,0,41,0,7,0,0,0,11,0,25,4,38,0,82,0,7,0,3,0,14,3,35,7,58,0,137,0,12,0,8,0,46,4,46,4,59,4,194,8,29,0,21,0,90,3,56,8,87,0,319,16,52,7,69,14,119,6,65,16,95,3,464,20,41,3,73,9,119,5,41,3,56,4,372,37,30,0,96,20,114,4,38,5,57,4,409,148,64,19,266,34,233,9,47,23,89,4,928,209,76,9,343,63,103,10,43,8,58,0,921,232,62,5,401,68,132,19,29,12,38,0,990,262,40,7,271,60,51,10,17,3,10,0,735,1277,59,27,895,220,303,30,34
21304,5,0,0,9,3,13,0,10,9,106,0,159,0,3,0,0,0,0,0,3,3,22,0,36,0,0,0,3,0,4,0,16,3,38,0,63,0,0,0,0,0,3,0,16,0,34,0,51,3,3,0,0,0,22,0,25,8,85,3,151,0,4,0,3,4,25,0,74,5,105,0,230,3,19,7,17,3,102,0,136,22,179,7,495,8,59,3,40,8,262,13,170,41,196,9,801,18,77,6,107,17,492,23,226,40,285,8,1293,66,153,15,387,45,699,49,247,52,244,13,1959,113,105,12,447,79,671,36,185,51,192,6,1902,226,111,21,631,92,625,42,144,41,169,10,2109,961,242,45,1549,244,1092,81,241,50,221,16,4741,1089,146,50,1375,245,444,50,109,45,143,8,3706,986,102,31,996,191,394,31,64,21,65,3,2899,872,52,17,612,135,157,16,37,12,41,0,1963,2022,89,35,1056,188,525,30,60
21305,4,0,0,0,0,11,0,14,13,182,7,241,0,0,0,0,0,0,0,9,9,27,0,49,0,0,0,3,0,4,0,20,3,48,0,83,0,0,0,3,0,0,3,29,0,53,0,98,0,11,0,0,4,17,4,58,7,142,5,252,4,14,0,3,0,66,6,137,29,153,0,412,4,43,5,25,5,161,9,243,37,290,4,822,17,62,11,49,13,473,15,303,61,302,7,1309,26,141,3,166,24,883,24,425,96,343,17,2156,132,270,21,561,74,1156,68,396,71,336,17,3103,181,218,21,688,101,1127,49,269,76,230,15,2970,356,194,19,844,107,1034,40,222,63,180,10,3077,1692,358,67,2107,332,2211,92,295,105,297,27,7588,1834,231,56,1893,306,679,62,166,47,150,15,5428,1825,112,44,1369,258,785,48,98,34,107,11,4677,1414,82,20,826,168,215,27,48,13,37,10,2853,3662,110,55,1475,373,871,51,83
21401,0,0,0,4,0,9,0,0,6,36,0,51,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,4,0,5,0,23,0,0,0,0,0,0,0,0,0,15,0,20,3,4,0,0,0,0,6,12,0,22,0,49,0,0,0,4,0,12,0,8,4,29,0,67,4,7,0,7,3,21,0,33,5,66,0,151,9,16,5,13,0,56,12,39,9,75,0,234,6,31,3,53,7,169,8,79,20,125,6,504,33,80,10,170,22,263,16,88,15,133,3,837,48,60,7,292,48,268,20,79,20,81,6,937,105,68,15,382,73,247,23,52,11,75,3,1046,427,158,38,1076,159,497,46,100,24,124,4,2649,544,130,31,1136,174,244,45,77,14,55,4,2446,549,73,24,860,141,203,27,25,13,47,5,1958,485,42,8,502,106,89,19,14,4,26,0,1307,1139,63,25,912,202,305,33,30
21402,4,0,0,4,0,4,0,0,0,32,0,54,0,0,0,0,0,0,0,4,0,9,0,19,0,0,0,3,0,0,0,6,0,5,0,20,0,0,0,3,0,0,0,3,4,5,0,18,3,0,0,3,0,3,0,6,4,20,0,41,0,0,0,0,0,8,0,15,3,25,3,63,4,6,0,10,3,13,0,25,4,59,0,126,3,14,4,25,0,39,7,42,12,75,0,224,17,43,6,60,18,125,23,68,24,145,5,521,16,78,12,171,38,177,24,100,21,135,4,788,31,77,11,310,40,202,22,81,9,93,0,879,74,77,21,373,63,205,26,54,18,77,0,997,330,197,36,1010,166,457,62,124,34,149,4,2573,423,135,28,1186,167,206,41,71,20,81,7,2361,463,101,23,969,147,209,38,48,12,58,4,2081,544,54,20,607,86,94,18,28,5,28,0,1481,1625,134,42,1536,214,554,48,82
21501,3,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,3,4,4,0,11,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,3,0,0,0,4,0,3,0,10,0,0,0,7,0,0,0,3,0,21,0,33,0,6,0,9,0,8,0,8,0,10,0,36,4,6,0,7,3,15,0,17,3,36,0,99,14,3,0,10,5,45,0,24,3,36,0,147,14,13,0,49,6,80,3,44,9,54,0,270,28,41,5,139,30,108,13,43,16,61,4,482,31,22,3,171,28,78,14,28,12,39,0,428,64,23,4,209,18,76,4,17,5,23,0,441,195,46,12,459,60,98,10,36,10,25,0,956,216,45,3,299,47,43,13,9,0,13,3,695,178,16,3,209,26,40,7,4,0,5,0,497,113,12,3,110,22,16,4,4,5,3,0,294,241,13,4,209,22,51,10,10
21502,0,0,0,0,0,0,0,0,0,19,0,27,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,6,0,18,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,4,0,22,0,30,0,5,0,3,0,7,0,20,0,21,0,56,0,5,0,11,0,14,0,20,8,44,0,107,0,9,0,9,0,37,0,29,6,50,0,151,14,25,4,41,0,86,3,34,11,81,0,296,27,28,9,116,16,100,13,23,16,71,5,408,39,18,6,127,24,108,9,30,4,34,0,405,67,23,3,178,19,74,5,14,7,38,3,439,227,48,11,374,45,109,25,34,11,47,3,918,217,29,14,288,51,65,6,19,8,13,0,715,211,22,8,202,22,36,10,7,0,13,0,527,174,6,5,101,12,21,0,6,0,8,0,335,293,16,8,187,24,51,6,7
21503,3,0,0,0,0,8,0,0,0,11,0,24,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,3,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,4,0,8,0,11,0,36,4,0,0,7,0,16,0,10,0,15,0,60,5,0,3,27,0,29,0,21,3,32,5,131,12,14,0,43,8,48,3,16,5,46,3,195,20,21,5,100,10,84,4,15,9,28,3,301,21,11,4,114,17,66,3,20,9,13,0,283,53,11,10,100,7,46,7,7,3,13,0,271,168,24,4,280,35,73,11,13,7,17,0,640,141,21,10,185,30,35,14,9,4,14,0,457,105,5,3,109,11,20,4,3,0,0,0,277,83,3,0,50,8,10,5,4,0,0,0,157,140,7,3,129,17,57,0,6
21601,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,12,3,0,0,0,0,0,3,3,0,3,0,19,0,0,0,5,0,6,0,7,0,6,0,23,3,0,0,5,0,9,0,7,3,17,5,50,9,9,0,5,0,18,0,11,5,20,0,76,7,14,0,31,5,57,4,22,10,38,0,190,22,26,0,89,0,73,8,26,7,33,4,283,23,20,4,118,10,56,6,20,10,21,0,287,40,20,3,114,20,49,10,13,0,20,3,282,138,31,14,291,42,71,11,16,5,23,0,643,140,16,8,242,35,32,15,9,4,6,0,521,138,11,0,155,4,28,0,8,10,12,0,360,91,9,0,83,18,10,3,0,0,0,0,218,181,12,4,145,12,29,4,5
21602,0,0,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,4,0,3,0,5,3,8,0,25,3,3,0,11,3,7,0,6,0,16,0,49,0,0,0,10,3,20,0,16,0,24,0,88,10,5,4,23,0,28,0,13,5,37,0,135,8,10,6,48,19,46,0,22,4,26,0,201,24,12,0,94,14,39,8,6,4,22,0,220,33,16,0,107,14,38,4,0,3,11,0,226,108,17,4,187,28,53,7,13,3,17,0,437,106,11,6,166,29,27,5,15,3,12,0,382,91,5,0,101,15,15,3,4,0,4,0,240,65,6,3,61,8,11,3,0,0,4,0,164,126,3,8,98,7,17,3,0
