SA3_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
21003,0,0,0,0,0,0,0,7,60,4,70,0,3,0,3,0,0,0,4,13,0,22,0,7,0,7,3,5,9,19,30,0,47,3,14,0,15,9,6,14,32,41,0,77,0,19,5,21,4,12,12,36,100,0,139,7,38,9,55,6,15,14,72,127,0,201,9,63,17,90,0,12,12,106,127,0,232,37,72,8,112,8,6,16,129,185,0,312,82,102,9,189,4,0,4,195,185,0,382,83,75,13,175,3,6,6,183,136,0,321,98,58,13,166,0,4,4,167,99,0,275,95,37,5,136,0,0,3,142,69,0,210,190,54,11,258,3,0,5,260,108,0,370,87,22,7,116,4,3,4,125,60,4,185,79,9,4,98,0,0,0,94,21,0,109,31,8,0,42,0,0,0,46,22,0,57,48,13,3,65,0,0,0,62,26,0,89,52,28,14,90,3,0,3,93,92,12,194,5,3
21004,0,0,0,3,0,0,0,3,32,0,29,0,0,0,0,4,0,3,8,4,0,9,0,0,0,0,0,0,4,4,16,0,23,0,7,3,10,3,0,0,16,17,0,33,0,15,0,14,0,12,12,31,37,0,69,0,33,6,50,3,9,8,55,73,0,130,9,51,5,62,4,3,6,70,70,0,142,29,66,5,103,0,0,0,103,100,0,205,90,68,11,169,0,4,6,179,64,0,248,85,60,7,149,0,0,0,153,56,0,213,97,46,4,149,0,3,4,148,25,0,185,78,22,9,111,3,4,0,111,34,0,151,128,51,7,186,3,0,3,194,40,0,231,69,18,3,92,0,0,0,92,30,0,126,52,11,3,69,0,0,0,72,5,0,82,22,4,0,25,0,0,0,25,4,0,28,26,3,0,32,0,0,0,31,5,0,42,67,31,14,109,0,0,4,110,35,9,148,0,0
21005,5,4,0,11,14,6,23,31,225,7,261,0,0,4,8,7,3,10,12,43,0,57,3,27,8,37,11,11,16,53,122,3,181,0,31,4,36,10,10,22,59,191,5,249,8,64,8,76,13,15,29,103,300,0,402,16,123,20,162,29,25,48,209,365,3,575,41,212,36,291,22,30,48,336,421,4,766,134,195,37,373,15,17,30,404,553,6,962,210,177,39,419,13,21,35,453,512,3,970,266,157,23,444,15,14,25,476,412,8,891,225,111,24,359,6,7,7,370,263,0,628,182,80,21,279,4,0,8,289,204,0,492,338,126,32,495,4,3,13,507,272,0,783,199,72,22,289,9,3,11,300,164,0,467,123,27,12,167,0,0,0,169,67,0,231,61,13,3,83,9,0,9,85,42,0,127,113,29,3,151,0,0,7,152,45,0,196,109,65,36,212,9,11,15,227,198,30,457,5,4
21101,9,0,6,14,7,4,10,28,120,0,145,4,0,0,5,0,4,4,9,32,0,40,4,8,7,15,9,5,9,23,28,0,58,3,30,4,39,8,10,22,59,70,0,132,7,51,4,61,8,11,15,78,156,0,237,9,100,12,122,12,19,29,145,194,0,338,43,165,24,241,9,17,18,255,204,0,458,106,191,18,318,13,7,21,337,274,5,608,203,224,26,457,4,10,15,469,302,0,779,251,195,19,467,4,6,10,481,231,0,708,246,123,25,398,6,4,13,410,157,0,574,219,89,10,318,3,3,11,327,121,0,448,397,159,18,576,5,0,9,585,180,0,767,234,69,11,316,4,0,6,319,75,0,390,143,37,5,191,3,0,3,189,31,0,228,79,27,5,110,3,3,3,118,21,0,138,151,34,8,189,5,0,5,189,32,0,222,196,76,25,299,9,4,9,309,130,4,441,4,13
21102,0,0,0,6,0,0,0,4,21,0,24,0,0,0,0,0,4,4,4,8,0,7,0,0,0,0,0,0,0,0,8,0,8,0,5,0,5,0,0,0,0,3,0,8,0,4,4,3,0,0,0,5,8,0,13,3,4,6,8,0,0,0,8,8,0,21,6,14,0,17,0,5,4,23,20,0,41,3,13,0,22,4,0,3,24,23,0,48,11,24,0,39,0,4,0,43,19,0,59,19,17,0,41,0,0,0,44,29,0,75,13,16,5,40,0,0,4,37,18,0,55,23,15,5,41,0,0,0,35,11,0,47,49,15,0,64,0,0,0,66,17,0,83,24,12,0,33,0,0,0,33,18,0,52,22,7,0,29,0,0,0,29,3,0,39,7,9,0,14,0,0,0,14,6,0,15,48,6,3,61,0,0,0,59,8,0,70,22,14,5,43,0,0,0,43,14,0,64,0,0
21103,0,0,0,3,4,0,4,10,90,0,101,0,3,0,6,0,3,3,10,15,0,27,0,9,4,8,0,5,6,17,31,0,43,0,31,3,32,7,6,10,42,56,0,99,5,35,7,50,0,6,6,58,99,0,155,8,71,11,91,3,17,22,112,142,4,254,25,136,8,172,7,12,18,190,147,0,337,61,145,18,223,9,5,11,229,224,3,457,144,153,25,319,8,10,16,328,180,3,513,175,170,13,353,4,0,4,362,157,0,514,149,116,13,273,6,6,6,284,90,0,372,166,65,6,237,3,0,3,242,80,0,320,344,114,17,478,3,4,9,485,83,0,571,172,43,11,233,4,0,4,231,47,0,279,129,27,7,158,0,0,0,162,22,0,183,51,17,0,65,0,0,0,65,7,0,74,124,19,0,147,0,0,0,149,25,0,175,174,71,20,265,5,9,8,276,84,5,361,0,3
21104,4,0,0,5,4,3,3,10,65,0,75,0,0,6,10,0,0,0,8,8,0,16,0,9,0,5,4,3,5,10,29,0,41,4,6,0,11,0,0,0,9,31,0,45,0,7,3,15,0,0,0,17,53,0,65,8,25,5,37,5,9,7,44,58,0,103,12,43,8,59,0,0,7,64,54,0,120,33,54,0,93,0,0,0,92,115,0,209,65,71,11,144,0,3,3,149,100,0,247,65,48,6,122,0,0,0,128,95,0,221,67,32,3,101,0,3,3,104,74,0,177,83,47,0,134,4,0,5,134,44,0,185,135,44,3,181,0,0,0,184,75,0,262,68,26,5,95,0,0,0,95,38,0,141,63,11,0,78,0,0,0,77,19,0,95,22,4,0,26,0,0,0,24,12,0,37,82,19,0,99,0,0,0,103,17,0,116,58,34,4,99,0,0,0,101,50,3,149,0,0
21105,6,0,0,11,5,5,8,16,67,0,90,0,5,0,4,0,0,0,10,17,0,26,0,16,0,21,3,5,12,30,41,0,72,0,26,4,29,6,5,6,41,64,0,104,7,54,14,74,6,11,14,90,146,0,236,11,127,23,166,7,16,26,184,187,3,375,50,226,30,303,10,13,26,320,215,0,533,101,230,26,357,5,16,24,376,286,3,663,145,238,19,405,9,4,13,411,259,0,674,208,206,31,449,9,4,13,465,199,0,667,217,129,17,364,5,3,6,374,124,0,492,195,95,11,301,0,0,0,300,68,0,368,412,149,31,594,3,3,3,596,133,0,735,199,76,14,290,0,0,0,294,57,0,357,131,33,13,174,0,0,0,178,30,0,203,48,9,5,66,0,0,0,66,13,0,80,106,26,0,138,0,0,0,138,26,0,163,187,125,38,354,5,3,3,361,125,22,505,10,10
21201,5,3,3,7,5,11,14,25,64,3,88,4,6,0,12,0,0,0,11,15,0,22,0,7,4,13,0,5,5,19,32,0,55,0,27,6,28,3,5,12,40,49,0,93,8,42,5,53,14,6,20,75,142,0,210,10,108,27,143,11,17,24,165,178,0,344,32,149,17,200,7,10,21,223,185,0,406,104,158,22,279,8,11,22,298,211,0,509,200,169,18,386,7,6,13,404,190,3,595,200,140,24,366,8,6,11,372,142,0,516,152,104,15,274,5,3,7,279,90,3,367,166,66,15,241,0,0,0,243,65,0,306,290,97,30,420,3,4,9,420,98,0,521,162,44,11,215,3,6,5,222,37,0,255,91,23,9,121,0,0,0,121,15,0,138,47,10,8,64,0,0,0,66,11,0,72,64,12,0,75,0,0,0,75,14,0,94,141,64,23,231,8,7,10,240,75,8,327,12,5
21202,4,3,0,4,8,0,12,19,106,0,127,0,0,0,5,3,5,3,10,23,0,29,0,9,5,14,3,8,17,31,59,0,89,0,15,3,25,3,12,12,39,75,0,109,4,38,7,53,8,9,19,67,150,0,217,14,87,13,109,10,16,25,131,208,0,344,45,139,19,197,6,15,27,227,172,5,402,83,154,22,259,13,14,22,278,257,5,539,165,151,17,338,8,8,17,358,236,0,596,192,129,24,344,14,7,16,364,237,3,599,201,90,7,298,9,0,7,306,122,0,431,168,68,10,248,0,0,0,248,109,0,350,311,104,20,439,4,4,10,448,142,0,593,144,53,8,204,0,5,8,209,81,0,294,108,31,3,147,6,0,4,150,31,0,179,50,6,3,63,0,0,0,66,29,0,93,97,20,4,129,0,6,3,136,25,0,160,142,56,19,220,6,8,11,233,126,13,372,7,0
21203,4,7,3,18,13,9,23,38,170,0,216,0,8,5,12,3,6,4,18,44,0,64,5,21,0,26,9,4,15,44,69,0,112,7,24,4,33,8,10,18,53,109,0,168,8,67,16,91,23,12,36,123,208,0,336,23,156,34,214,14,27,38,255,316,3,572,91,225,39,356,14,24,36,389,303,3,701,220,290,33,537,9,15,28,569,372,3,948,355,254,28,636,9,12,19,659,352,0,1010,348,227,29,601,19,12,30,629,295,3,932,307,155,26,484,6,8,20,501,180,5,682,265,106,22,394,9,11,18,412,156,0,566,499,161,37,700,6,10,19,718,208,0,928,253,62,17,339,9,5,10,345,76,0,426,186,38,11,238,4,0,4,241,47,0,286,49,11,4,62,0,0,3,67,27,0,90,95,22,9,117,0,0,5,119,33,0,154,178,99,32,305,9,8,11,321,164,38,523,7,8
21204,3,0,3,11,15,15,34,39,274,6,320,0,14,0,17,3,8,5,20,61,0,79,0,32,3,39,6,17,22,66,112,3,180,3,64,8,80,15,15,32,109,177,0,286,5,85,17,105,13,28,39,143,274,5,423,22,127,21,159,13,27,40,202,284,4,486,117,176,29,326,14,15,35,363,354,8,717,180,196,21,395,20,21,42,438,570,3,1013,223,194,20,438,18,13,31,466,467,6,941,266,181,25,469,15,5,19,491,451,4,945,206,120,11,340,9,15,21,363,273,3,630,183,94,9,283,14,6,20,303,201,0,502,350,127,21,498,13,5,27,523,371,5,895,191,66,13,273,6,3,12,288,171,0,457,135,36,4,179,0,0,0,182,65,0,248,57,18,7,82,4,0,4,85,33,0,120,87,26,7,119,0,0,0,121,58,0,182,107,69,32,213,12,17,23,236,229,43,515,10,5
21205,6,10,9,26,8,10,15,36,266,0,313,0,19,5,21,0,8,12,31,61,0,96,5,44,3,49,6,8,14,67,71,0,139,7,47,12,64,8,8,19,75,76,0,157,10,61,8,79,5,15,21,97,119,0,215,15,108,11,128,10,13,26,149,190,0,339,33,138,8,184,12,6,17,200,197,0,402,104,149,15,264,6,8,13,283,297,8,590,143,163,18,327,3,14,17,342,315,0,661,186,147,19,350,9,3,10,365,257,3,625,165,88,19,271,4,6,5,279,175,0,455,182,98,13,293,4,0,4,293,150,0,443,378,108,24,511,5,3,12,517,222,0,741,172,77,4,247,3,9,6,259,118,0,376,141,34,11,192,0,0,0,191,51,0,245,67,16,0,80,0,0,0,85,26,0,111,181,46,10,233,0,0,0,237,68,0,304,134,84,30,246,5,0,8,257,149,14,415,7,3
21301,3,5,9,18,19,22,46,58,325,7,388,4,6,5,15,7,9,18,33,52,0,88,3,49,15,62,10,25,36,94,132,0,230,6,81,11,92,25,37,62,161,212,3,376,16,96,19,130,20,22,38,170,292,0,462,23,161,21,207,25,35,60,271,390,3,661,89,216,30,334,24,22,49,383,367,4,757,168,192,24,378,27,32,53,435,579,6,1011,240,194,26,465,17,19,38,501,477,3,984,296,199,29,523,28,20,49,574,457,0,1032,230,127,30,382,21,14,35,415,295,0,709,206,104,16,331,11,14,23,356,224,0,575,380,139,55,569,18,17,33,602,300,0,902,192,67,16,274,6,4,15,284,186,0,469,148,55,14,214,10,4,9,225,80,0,305,75,20,6,99,0,0,7,104,50,0,150,113,32,5,148,6,0,7,156,63,0,221,127,78,56,269,11,17,28,290,212,42,544,15,5
21302,0,6,0,3,7,5,13,16,59,3,79,0,0,0,6,4,0,4,9,15,0,20,0,6,0,5,4,5,10,20,29,0,52,0,10,3,16,7,4,10,24,33,0,55,0,15,4,21,11,5,15,34,94,0,126,8,42,10,66,3,10,10,75,110,6,184,11,68,9,86,13,7,23,102,132,3,242,39,87,11,136,5,16,22,155,177,0,334,84,105,12,201,5,0,7,208,171,0,381,121,78,15,210,5,4,12,225,126,0,352,141,69,6,218,6,0,6,220,81,0,301,138,50,10,198,3,6,6,203,70,0,273,243,69,21,337,5,0,5,340,105,0,445,118,35,5,155,4,0,6,157,46,0,212,100,23,8,133,0,0,4,137,16,0,153,37,6,6,51,0,0,0,49,12,0,62,108,14,6,125,0,0,0,128,29,0,159,96,49,10,157,5,7,9,162,87,10,259,6,4
21303,0,0,0,6,4,4,5,5,71,0,71,0,4,0,4,3,3,10,11,17,0,33,0,10,6,17,3,3,8,22,26,0,51,0,18,0,19,4,3,4,29,56,0,88,3,25,0,30,5,11,16,41,87,0,134,9,29,3,41,9,6,22,60,106,0,170,17,64,10,91,8,8,17,111,107,0,220,41,73,16,127,3,3,9,140,182,0,324,72,87,12,170,9,0,9,183,137,8,318,102,70,7,179,10,5,13,194,126,0,320,90,40,11,141,7,0,10,150,87,3,242,111,44,4,155,5,5,4,166,66,0,231,211,73,14,294,0,3,9,305,91,0,393,73,22,0,99,0,4,3,99,56,0,156,78,13,9,103,0,0,3,103,29,0,129,20,7,3,27,0,0,0,27,14,0,43,111,14,4,126,0,0,0,127,31,0,160,75,29,6,110,3,0,6,111,85,9,209,3,0
21304,5,8,10,18,8,16,26,45,151,0,201,0,10,0,8,3,0,6,10,41,0,56,0,19,10,29,10,14,21,49,88,3,141,4,32,12,42,11,0,11,61,132,0,191,7,66,10,80,25,21,47,130,250,3,385,25,160,46,235,24,39,61,294,402,0,704,68,203,42,321,29,34,62,388,402,0,783,141,267,42,454,20,25,41,494,410,4,913,288,242,38,567,17,19,40,606,372,3,983,331,193,33,559,19,15,35,596,297,0,895,271,128,17,418,17,8,21,444,181,0,628,258,91,21,370,11,4,14,384,146,6,534,450,148,25,630,8,13,21,654,190,0,845,206,55,16,273,11,6,13,287,102,0,390,162,43,5,208,0,5,3,214,43,0,254,69,17,3,91,0,3,3,95,16,0,108,105,30,10,145,3,0,3,148,37,0,188,143,98,40,282,14,4,23,307,144,11,462,20,11
21305,7,11,10,28,19,17,35,62,269,0,331,3,10,4,18,5,4,12,26,62,0,86,3,34,7,43,17,11,30,77,100,0,175,0,41,3,49,18,34,47,95,165,0,263,9,89,14,110,30,27,60,171,275,0,445,28,167,48,248,38,39,77,323,453,0,774,85,310,75,475,28,33,61,528,436,4,967,219,316,48,584,29,17,42,633,495,3,1125,415,286,49,748,17,23,36,784,413,5,1205,423,250,39,708,15,19,38,745,347,3,1099,399,147,22,573,19,15,32,605,244,0,853,339,118,25,480,15,15,28,511,162,0,677,612,177,37,831,15,10,24,858,252,3,1117,252,55,15,327,8,5,9,337,131,0,469,205,55,10,269,5,0,3,276,41,0,315,81,16,7,98,0,0,0,98,24,0,127,165,39,13,214,8,0,4,220,38,0,264,208,99,39,344,25,14,38,378,225,32,638,19,10
21401,5,6,0,14,3,10,9,23,98,0,118,0,3,0,7,0,0,5,10,19,0,31,0,17,3,18,7,0,7,26,59,0,83,3,17,7,25,12,8,21,46,73,0,120,6,39,14,65,17,18,34,94,207,5,305,12,129,19,169,15,26,40,209,272,5,480,46,237,33,319,10,13,24,342,283,0,622,111,272,27,403,18,7,26,427,369,3,801,217,293,33,537,15,11,26,566,339,3,904,292,234,27,549,9,8,12,562,236,3,806,252,167,23,441,0,3,0,441,155,0,595,240,99,16,358,5,4,13,368,112,3,481,460,189,20,662,3,7,10,667,165,3,831,198,56,16,267,0,3,3,270,64,0,331,128,25,8,159,3,0,6,157,19,0,180,53,5,0,61,0,0,0,66,13,0,79,117,20,0,137,0,0,3,139,21,0,159,189,108,30,335,7,6,20,350,150,16,520,16,4
21402,0,0,0,5,3,3,9,13,75,0,85,0,4,4,9,5,0,5,13,22,0,34,0,17,7,25,0,12,12,31,43,0,72,0,25,12,36,8,7,18,55,79,0,129,6,44,20,68,10,17,34,101,147,3,254,17,144,26,192,8,14,19,211,217,4,428,38,224,30,288,6,19,29,312,231,3,552,76,262,37,379,10,8,17,394,331,3,729,179,271,35,483,3,3,14,491,314,4,812,214,236,38,483,9,8,17,507,213,0,718,195,155,29,377,0,0,4,374,137,0,515,211,106,16,334,0,6,4,336,107,3,449,370,131,26,531,0,0,3,531,133,0,667,157,61,14,241,0,0,0,239,64,0,303,103,45,8,148,0,0,0,154,26,0,175,46,24,3,68,0,0,0,68,17,0,82,135,35,0,174,0,0,0,174,39,0,217,204,147,30,385,12,4,14,397,171,23,588,5,3
21501,0,0,0,0,0,0,0,3,26,0,30,3,5,0,7,0,0,0,9,10,0,20,0,7,0,10,0,7,5,15,19,0,30,0,5,4,16,4,3,13,28,44,0,68,0,24,7,33,8,3,10,44,78,0,126,5,70,13,89,5,6,13,101,135,0,240,23,85,14,118,0,3,4,124,108,0,230,45,97,13,153,4,10,12,162,161,0,325,79,78,8,171,5,0,3,172,117,0,289,74,57,7,140,6,4,6,142,70,0,214,55,44,8,110,0,0,0,111,40,0,159,50,19,0,74,0,0,0,74,32,0,109,88,31,11,133,0,0,0,133,29,0,158,38,16,0,49,0,0,0,52,10,0,64,19,3,3,22,0,0,0,22,3,0,28,5,6,0,0,0,0,0,0,0,0,0,16,3,0,19,0,0,0,19,6,0,27,48,39,8,91,0,0,3,92,57,10,154,0,0
21502,0,0,5,6,0,0,0,6,30,0,34,0,0,0,0,0,0,0,0,7,0,12,0,9,0,9,0,0,5,13,24,0,35,0,7,4,13,0,5,10,18,48,0,67,0,24,0,30,5,8,9,39,100,4,147,15,58,15,82,9,17,24,109,124,0,231,33,94,17,143,11,0,9,155,120,0,267,55,89,13,156,3,11,14,166,129,0,300,117,95,15,220,4,3,12,228,129,0,361,99,63,9,175,4,0,8,185,78,0,265,102,40,9,146,0,0,0,151,49,3,208,77,23,3,106,0,0,3,110,37,0,141,131,23,3,160,0,0,0,161,38,0,205,39,11,0,58,0,0,0,56,18,0,75,39,0,4,43,0,0,0,43,4,0,45,7,0,0,6,0,0,0,6,3,0,15,18,11,0,29,0,0,0,31,8,0,38,73,34,9,117,0,0,3,118,52,11,183,4,8
21503,4,0,0,4,0,0,3,11,15,0,26,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,6,21,0,23,0,8,0,13,4,4,8,15,27,0,45,3,12,3,17,3,0,5,24,48,0,74,0,39,10,49,4,4,7,55,76,0,132,13,57,9,75,6,3,5,78,59,0,139,37,58,0,100,0,0,0,105,99,0,205,43,45,4,96,8,0,8,105,73,0,177,55,25,3,81,0,0,6,77,48,0,128,22,27,3,51,0,0,0,52,23,0,77,33,9,5,45,0,0,3,46,13,0,59,47,15,0,60,0,0,0,64,13,0,76,20,5,0,25,0,0,0,25,12,0,41,9,9,0,15,0,0,0,15,6,0,19,6,3,0,8,0,0,0,8,0,0,8,10,4,0,11,0,0,0,11,0,0,18,23,10,5,38,4,0,3,43,41,0,87,4,3
21601,0,0,0,0,0,0,0,5,22,0,22,0,0,0,0,0,3,3,5,3,0,7,0,3,0,9,0,0,0,9,12,0,23,0,9,3,14,0,5,5,20,33,0,52,0,16,0,23,3,5,6,30,59,0,88,15,50,14,71,3,6,11,84,85,0,174,21,72,11,99,0,5,11,107,68,0,175,33,64,8,105,3,0,3,105,100,0,209,58,49,4,112,0,0,5,118,77,0,190,50,43,13,103,0,0,0,107,52,0,161,45,25,4,74,0,0,0,74,30,0,98,34,20,0,62,0,0,0,62,26,0,88,55,15,9,86,0,0,0,86,29,0,116,23,5,0,36,0,0,0,36,9,0,42,16,3,3,25,0,0,0,25,0,0,28,6,0,0,10,0,0,0,10,0,0,10,14,3,0,17,0,0,0,17,4,0,23,43,36,5,84,0,0,0,85,45,5,134,0,7
21602,0,0,0,0,0,0,4,0,4,0,6,0,0,0,3,0,0,0,3,5,0,7,0,8,0,5,0,0,0,5,15,0,20,0,9,4,14,0,4,4,16,17,0,34,3,14,4,15,5,4,7,24,52,0,76,8,42,12,56,4,5,10,63,43,0,102,16,51,8,71,0,5,6,78,55,0,134,31,50,0,82,4,4,8,88,80,0,167,42,46,8,97,0,0,0,97,69,0,162,45,42,0,86,0,0,3,94,44,0,135,33,25,4,56,0,0,0,61,25,0,84,18,13,0,33,0,0,3,36,8,0,48,51,18,6,74,0,0,0,74,21,3,93,15,3,0,23,0,0,0,23,9,0,29,8,3,0,16,0,0,0,16,0,0,18,5,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,9,0,0,12,22,16,3,46,0,0,0,44,36,4,86,4,4
21603,0,0,4,7,4,3,3,12,42,5,51,0,4,0,3,0,0,0,10,9,0,15,0,11,4,14,0,4,8,20,23,0,36,0,15,5,13,0,5,0,22,65,0,83,8,31,4,40,7,7,22,58,97,0,154,8,69,11,90,3,14,14,109,157,4,264,33,101,21,158,4,7,10,170,135,0,304,70,118,10,203,3,10,13,211,187,3,404,102,112,13,232,0,6,7,238,135,0,373,89,79,8,179,5,4,6,182,104,0,291,97,38,9,143,3,4,6,148,50,0,201,88,33,7,128,0,0,3,132,46,0,176,124,50,6,180,0,0,0,183,42,0,225,41,19,4,68,4,0,4,71,16,0,83,23,6,0,31,0,0,0,31,7,0,42,9,0,0,10,0,0,0,10,5,0,12,25,4,0,28,0,0,0,28,13,0,37,77,41,4,126,7,0,8,132,72,13,219,6,3
21701,0,0,0,0,0,0,0,0,16,0,19,0,5,0,4,0,0,0,5,5,0,9,0,3,0,3,0,0,4,4,12,0,18,0,10,4,15,3,6,8,22,24,0,43,0,5,3,13,3,5,11,22,49,0,69,7,28,5,43,0,16,16,57,69,0,124,16,66,6,85,0,4,7,95,60,0,151,37,65,10,108,0,3,4,106,94,0,205,39,53,8,99,3,0,4,109,78,0,184,39,39,5,82,0,0,0,85,46,0,136,44,28,0,73,0,0,6,75,25,0,102,34,18,0,45,0,0,0,45,12,0,60,46,20,7,70,0,0,0,71,17,0,87,28,10,0,41,0,0,0,41,13,0,55,8,5,0,15,0,0,0,15,0,0,15,10,0,0,10,0,0,0,10,0,0,9,16,3,0,18,0,0,0,18,5,0,16,49,27,5,80,0,0,0,83,32,4,113,0,0
