SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
21003,0,0,0,0,0,0,0,3,4,152,0,158,4,0,0,0,0,0,0,5,0,53,0,57,0,0,0,0,0,0,0,6,0,22,0,27,0,0,0,0,0,0,0,3,0,20,0,27,0,3,0,0,0,0,0,18,4,149,0,177,0,0,0,0,0,4,0,24,3,75,7,115,0,7,0,0,0,15,6,37,11,677,9,758,0,22,4,12,0,33,6,50,6,251,4,397,7,45,0,22,0,79,5,65,11,190,3,439,18,66,0,88,7,78,13,66,5,160,3,505,30,37,9,88,8,75,6,32,5,44,0,321,78,40,0,105,17,70,12,26,0,35,5,393,337,42,9,259,41,120,9,30,4,46,6,903,433,26,8,216,26,50,7,20,7,15,0,813,397,14,3,126,29,42,4,6,4,10,0,641,354,9,0,70,18,18,0,5,0,0,0,476,532,11,9,101,28,57,7,8
21004,4,0,0,0,0,0,0,0,0,87,0,92,0,0,0,0,0,0,0,3,0,20,0,24,0,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,0,0,0,4,4,17,0,24,0,4,0,0,0,4,0,5,4,64,0,77,0,4,0,0,0,3,0,9,0,45,0,63,0,3,0,5,0,10,4,29,3,301,5,350,4,12,0,3,0,19,4,38,9,218,3,309,0,15,0,12,3,50,6,35,4,187,0,319,12,28,0,37,4,62,3,36,9,161,0,364,23,12,0,53,4,51,0,23,6,46,0,218,44,20,3,80,10,56,7,19,12,46,0,293,236,33,7,165,18,91,16,27,7,56,0,655,279,19,6,116,31,22,8,5,6,21,0,513,224,10,5,78,13,35,3,3,0,16,0,386,127,0,4,42,10,8,3,4,0,6,0,200,218,7,4,53,10,32,4,7
21005,0,0,0,0,0,9,0,4,3,535,4,566,0,6,0,0,0,3,0,4,0,100,0,117,0,0,0,0,0,0,0,23,3,57,0,88,0,0,0,0,0,4,0,16,0,58,6,84,0,3,0,0,0,4,0,24,6,329,3,370,0,9,0,6,0,22,3,73,17,182,3,314,8,19,0,0,0,53,3,110,16,1421,25,1658,3,39,5,18,5,115,0,153,18,610,5,969,11,48,6,46,14,205,10,135,26,359,5,861,44,105,11,186,13,240,17,89,27,330,9,1060,76,56,0,164,14,187,6,54,11,101,3,687,157,62,8,213,38,154,4,40,10,75,4,752,708,95,16,434,60,259,30,66,5,80,0,1755,628,37,12,269,53,84,8,21,4,43,4,1181,451,16,10,118,28,67,4,7,3,17,3,729,300,7,4,64,17,20,0,0,0,10,0,431,380,10,12,71,22,64,0,10
21101,5,0,0,3,0,7,0,3,0,488,9,515,0,0,0,3,0,0,0,9,3,157,0,181,0,0,0,0,0,4,0,23,7,72,0,108,0,0,0,0,0,6,0,16,9,53,0,90,0,10,0,4,0,3,0,28,13,365,4,426,0,11,0,5,0,13,0,67,7,196,0,306,0,22,0,5,0,50,5,138,17,1380,15,1637,4,28,0,20,0,92,12,165,21,809,5,1163,15,73,6,59,4,191,10,145,19,774,5,1296,44,124,3,200,17,218,25,168,20,613,11,1437,74,71,4,153,20,174,8,108,13,185,0,820,124,54,0,214,17,172,7,67,19,204,0,883,679,119,16,506,59,248,31,85,18,199,10,1959,683,65,13,392,60,93,14,42,10,71,0,1434,589,40,8,250,34,93,7,14,9,36,0,1080,410,17,6,104,20,20,0,11,4,13,0,610,618,39,11,202,36,129,7,28
21102,0,0,0,0,0,0,0,0,0,63,0,68,0,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,3,0,9,0,66,0,80,0,3,0,0,0,0,0,9,0,27,0,47,0,3,0,4,0,4,0,15,5,157,5,192,0,4,0,0,0,5,0,18,0,101,0,137,7,12,0,15,0,9,0,26,0,115,0,191,3,18,0,21,0,7,5,22,5,142,0,222,8,8,0,20,4,15,0,17,3,48,0,118,6,13,0,19,6,28,3,19,5,68,3,156,40,28,5,45,3,49,0,33,0,84,0,293,48,9,0,47,4,16,0,16,6,48,0,195,58,5,0,39,4,20,5,9,0,27,0,165,30,6,0,21,0,14,0,6,0,18,0,97,152,31,3,81,20,75,0,32
21103,0,6,0,0,0,7,0,0,0,282,4,299,0,3,0,0,0,0,0,9,0,96,0,108,0,0,0,0,0,0,0,17,0,41,0,63,0,0,0,0,0,0,0,10,0,29,0,43,0,0,0,0,0,0,4,22,4,213,3,246,0,10,0,3,0,14,0,32,10,114,0,183,0,18,3,12,0,21,0,64,7,773,10,916,9,28,6,17,0,52,4,115,21,549,8,803,15,68,0,25,3,88,4,139,20,564,4,925,33,75,3,104,14,128,9,127,15,488,5,1002,44,48,3,127,11,88,3,65,12,193,3,595,94,49,5,148,17,93,14,44,11,135,0,610,469,90,7,351,46,197,14,85,9,149,3,1432,540,49,11,280,47,68,14,41,4,70,3,1122,444,34,5,184,29,66,10,16,3,51,4,834,389,16,0,113,14,20,6,12,4,18,0,581,644,32,3,173,41,105,3,25
21104,0,0,0,0,0,0,0,4,3,276,5,285,0,0,0,0,0,0,0,8,0,69,0,78,0,0,0,0,0,0,0,9,3,45,0,64,0,0,0,0,0,0,0,3,0,32,0,36,0,5,0,3,0,6,0,13,6,164,6,188,0,5,0,0,0,6,0,25,5,75,0,108,5,11,0,3,0,11,0,44,15,480,7,569,6,21,0,9,0,30,3,65,10,321,3,450,3,29,0,14,0,53,3,54,10,323,0,497,20,39,5,61,5,67,13,57,6,327,6,602,14,34,0,39,6,42,4,27,0,105,0,274,41,21,0,70,6,55,10,31,6,103,0,346,166,45,8,149,17,101,14,52,4,109,0,667,214,31,7,120,14,46,9,22,0,64,0,526,183,10,0,86,8,41,0,7,0,37,4,375,183,4,0,44,10,12,0,4,0,11,0,268,358,16,3,101,14,61,3,18
21105,4,0,0,0,0,3,0,10,3,242,7,281,5,5,0,3,0,4,0,12,0,115,0,147,0,6,0,0,0,0,3,16,6,65,0,89,0,0,0,0,0,0,0,17,3,45,0,69,0,15,0,8,0,5,0,43,8,275,5,361,0,17,0,12,0,15,0,60,12,184,0,295,8,30,5,13,0,38,5,113,25,1259,23,1503,6,49,0,25,6,80,19,168,34,831,8,1226,22,87,4,82,10,143,11,195,27,804,9,1389,46,117,8,176,10,171,23,181,31,710,6,1476,63,79,4,198,14,157,21,96,19,204,0,865,121,88,0,276,30,147,12,82,17,191,5,977,672,137,23,584,63,296,42,122,30,200,5,2173,736,83,8,446,59,94,19,49,7,74,3,1583,603,39,18,291,55,94,21,33,5,54,6,1211,432,18,8,156,28,35,7,16,6,22,0,721,642,48,7,230,48,150,5,39
21201,3,3,0,0,0,5,0,4,4,242,7,271,0,5,0,0,0,4,0,9,3,61,6,84,0,0,0,0,0,0,0,18,5,35,4,60,0,0,0,0,0,0,0,11,0,41,0,58,4,0,0,3,0,0,3,10,0,157,0,189,0,6,0,7,0,11,0,39,4,97,0,169,5,21,4,4,0,27,0,79,14,839,16,1008,10,21,5,14,6,74,3,94,10,420,5,671,23,56,5,41,6,146,7,106,13,386,0,787,43,67,13,147,11,153,15,91,15,335,6,891,55,53,8,155,8,119,15,40,16,66,0,536,176,60,4,209,27,116,13,36,10,81,6,740,723,82,11,438,61,166,19,49,9,85,5,1647,634,36,5,333,38,68,25,23,5,45,0,1211,399,30,4,156,27,41,6,5,4,20,0,698,275,12,6,75,7,15,4,0,0,11,0,398,319,20,3,115,23,73,10,17
21202,0,4,0,0,0,0,0,4,3,377,4,391,0,5,0,0,0,0,0,5,4,97,0,112,0,0,0,0,0,0,0,19,5,53,0,79,0,0,0,0,0,4,0,18,0,59,0,81,0,5,0,0,0,0,0,34,0,275,5,321,0,10,0,3,0,8,3,55,16,151,0,242,3,22,0,8,0,49,0,90,10,1138,15,1344,3,35,0,15,3,99,8,111,19,552,8,862,8,36,7,32,8,166,10,117,28,444,8,864,47,65,8,131,15,205,16,121,18,405,15,1044,48,48,6,133,14,133,8,66,9,81,0,542,129,60,5,187,17,132,13,50,4,120,3,713,533,73,3,363,36,227,19,69,23,118,5,1462,493,46,3,298,40,74,4,28,0,44,0,1042,357,19,8,151,25,63,0,8,5,33,7,656,272,7,0,60,12,21,4,11,0,14,0,399,369,24,3,128,21,80,4,22
21203,7,6,5,0,0,3,0,10,0,663,6,698,0,6,0,0,0,0,0,4,0,61,0,80,0,0,0,0,0,0,0,22,0,69,0,93,0,0,0,0,0,0,0,14,5,45,0,69,0,3,0,3,0,5,0,34,3,280,0,333,0,4,0,0,0,12,0,62,10,133,0,226,3,11,0,11,5,77,4,108,16,1192,22,1461,8,33,0,24,0,151,9,128,17,622,11,1008,23,63,5,80,9,276,16,143,22,440,9,1085,93,105,15,223,19,274,18,125,34,331,8,1251,127,80,12,257,44,245,20,64,12,106,0,962,301,62,17,300,40,221,14,52,7,85,10,1119,1158,133,27,672,70,280,30,59,21,76,11,2535,947,66,15,435,53,88,15,21,9,35,0,1687,601,32,10,220,33,57,10,10,3,19,0,991,377,5,6,89,18,18,6,5,3,5,3,527,437,17,9,113,29,55,8,9
21204,6,0,0,3,0,8,0,5,4,724,13,750,0,0,0,0,0,4,0,14,0,164,0,184,0,0,0,0,0,4,0,29,4,79,4,127,0,0,0,0,0,3,0,23,5,85,6,131,0,8,0,5,0,0,0,58,9,550,8,637,0,16,0,8,0,20,0,92,8,234,7,393,4,44,8,10,0,92,3,122,31,1953,43,2299,8,61,10,16,5,218,6,200,23,760,15,1315,29,103,10,64,4,259,12,132,25,548,10,1196,110,153,11,248,18,262,25,140,22,464,11,1469,109,85,9,227,13,186,11,66,17,117,0,850,207,101,9,249,24,159,13,39,11,103,3,921,711,127,12,422,56,223,22,70,10,97,7,1763,525,42,8,253,39,69,9,23,0,57,5,1016,408,21,8,132,16,56,8,17,5,22,5,704,291,15,0,67,9,6,5,4,5,10,0,406,370,10,6,95,18,40,0,4
21205,4,0,0,0,0,4,0,8,9,805,9,834,0,8,0,0,0,3,0,14,0,219,0,254,0,4,0,0,0,4,0,32,10,126,0,180,0,0,0,0,0,0,0,27,6,62,0,103,0,16,0,6,0,10,0,46,12,524,3,610,3,14,3,3,0,21,6,81,13,233,4,379,7,30,6,7,0,32,7,120,19,1447,12,1679,4,60,7,17,7,92,0,144,21,829,6,1195,10,128,4,45,5,137,5,172,22,812,11,1356,50,138,7,145,22,176,21,146,24,731,7,1460,56,77,3,149,23,156,14,98,6,244,4,836,103,82,4,181,21,147,17,64,10,288,8,933,550,122,7,396,39,256,25,99,14,337,10,1876,549,65,9,281,33,126,6,60,9,157,0,1289,515,42,8,190,21,120,0,37,3,113,8,1051,389,20,7,94,19,34,6,14,0,49,0,635,946,33,8,281,44,175,10,43
21301,0,0,3,0,0,11,0,4,5,696,16,736,0,4,0,0,0,6,0,14,0,142,0,165,0,0,0,0,0,0,0,20,3,115,0,139,0,0,0,3,0,5,0,32,0,76,0,115,0,7,0,0,0,8,0,46,6,570,8,646,0,9,0,3,0,25,0,77,13,219,3,347,0,24,0,4,0,78,3,140,26,2056,34,2367,15,42,0,21,3,154,13,182,32,766,8,1243,14,98,6,44,7,237,16,141,30,464,4,1068,58,106,16,201,22,245,24,139,27,450,15,1302,76,69,3,174,22,178,9,62,13,96,6,703,164,57,11,162,17,156,10,42,11,86,5,725,570,86,19,377,58,208,31,54,21,85,8,1514,517,47,11,226,40,79,12,15,4,28,0,981,354,28,3,145,25,54,0,16,4,17,3,654,286,7,0,72,13,12,6,4,0,4,0,403,414,17,5,98,16,53,3,7
21302,0,0,0,0,0,0,0,5,0,199,5,201,0,0,0,0,0,0,0,10,0,68,0,82,0,0,0,0,0,0,0,14,4,43,0,61,0,0,0,0,0,3,0,7,0,32,0,43,0,0,0,0,0,0,0,18,0,194,3,222,0,0,3,0,0,5,0,36,0,98,3,154,0,7,3,0,0,19,0,43,6,697,6,785,3,18,0,14,0,31,3,60,7,346,11,486,0,32,0,21,0,80,10,62,13,276,0,494,17,38,0,71,9,87,5,76,19,286,5,611,32,27,0,75,3,70,8,44,9,76,0,338,46,28,0,83,18,74,4,32,4,80,0,359,263,55,4,217,28,153,10,47,11,128,0,912,350,26,7,197,27,73,13,23,8,52,0,771,368,22,9,151,30,69,7,13,11,30,0,705,352,6,7,85,15,29,8,12,5,11,0,520,910,30,14,181,40,118,13,25
21303,0,0,5,0,0,0,0,5,0,155,0,166,0,0,0,0,0,0,0,0,0,50,0,55,0,0,0,0,0,0,0,9,0,27,0,45,0,0,0,0,0,0,0,9,0,21,0,29,0,10,0,0,0,0,0,20,4,130,0,163,0,0,0,0,0,3,0,31,5,64,0,113,5,12,0,4,0,21,0,43,14,424,12,523,4,45,3,9,0,39,7,48,12,177,3,347,7,64,0,25,0,61,13,45,6,121,6,344,32,87,0,113,7,91,12,54,9,106,0,519,27,54,3,110,8,93,13,33,8,34,4,397,63,49,10,109,13,70,4,21,6,42,3,399,378,88,13,326,42,136,18,38,14,50,5,1098,524,43,9,247,36,66,9,14,8,19,0,972,479,21,11,194,35,46,5,13,4,13,0,818,464,6,5,108,27,23,0,0,3,8,0,658,1156,18,13,216,55,112,5,11
21304,0,0,0,5,0,3,0,5,0,490,9,522,0,0,0,0,0,0,0,10,0,103,0,121,0,0,0,0,0,0,0,15,0,70,0,87,0,0,0,0,0,0,0,14,5,61,0,82,0,5,0,0,0,9,0,33,7,293,3,356,0,9,0,0,0,14,0,52,13,148,7,245,0,20,0,9,0,49,6,116,11,1282,20,1520,3,33,4,14,3,105,4,124,23,585,6,897,18,50,3,46,10,204,4,137,34,424,4,937,57,93,6,156,12,244,11,112,28,374,10,1102,80,49,15,179,15,204,7,51,13,111,0,720,187,60,3,197,17,183,15,48,13,81,5,798,837,90,21,473,84,284,32,69,17,89,3,1994,804,50,7,314,74,101,12,32,7,27,9,1426,561,25,16,203,23,60,5,9,3,31,0,934,388,5,7,87,22,12,3,0,0,10,4,535,555,12,8,109,37,68,3,17
21305,3,5,3,4,0,5,0,3,0,953,4,986,0,5,0,0,0,0,0,16,5,132,0,156,0,0,0,0,0,7,0,33,3,100,0,137,0,0,0,0,0,4,0,31,4,78,0,114,3,14,0,6,0,8,0,49,3,323,3,404,0,8,0,4,5,28,4,79,14,218,0,356,6,24,6,10,6,66,9,134,16,1217,9,1499,4,54,4,25,5,164,11,163,38,623,7,1099,20,118,8,71,11,307,7,197,36,552,10,1332,78,160,6,250,26,332,40,184,35,442,14,1562,113,110,12,267,45,316,19,102,30,158,0,1161,261,92,20,343,40,257,22,63,16,106,4,1221,1133,153,30,724,108,527,36,115,25,132,3,2982,1143,68,24,514,83,158,28,50,7,49,8,2124,866,43,6,274,54,141,20,23,8,26,7,1464,639,24,7,168,30,46,8,11,0,11,0,946,1073,31,13,210,48,134,8,25
21401,0,0,0,0,0,0,0,7,5,222,6,245,0,0,0,0,0,0,0,4,4,70,0,81,0,0,0,0,0,0,0,17,0,58,0,81,0,0,0,0,0,0,0,12,5,42,0,56,0,10,0,0,0,3,0,21,5,228,0,276,0,8,0,4,0,10,3,56,8,143,4,231,6,28,6,11,0,27,3,97,15,1068,14,1258,4,34,5,9,4,64,3,130,28,651,12,948,15,58,3,38,8,160,14,146,25,557,9,1015,41,91,7,151,16,152,24,135,26,465,3,1110,67,49,7,189,19,154,14,64,16,138,0,718,168,71,11,194,31,148,8,55,9,139,3,832,674,110,11,484,63,234,37,67,24,151,0,1852,791,67,10,359,50,76,15,26,3,46,3,1445,542,29,13,220,45,74,9,17,0,47,3,1001,341,10,3,94,23,31,6,4,0,14,0,533,538,25,3,153,26,82,6,9
21402,3,0,0,0,0,6,0,10,4,362,4,393,0,6,0,0,0,0,0,10,0,179,0,201,0,0,0,0,0,0,3,18,5,89,0,119,0,0,0,0,0,4,0,18,8,52,0,83,5,8,5,4,0,3,3,52,7,489,9,582,5,11,0,5,0,10,3,80,20,229,0,353,10,32,5,10,5,37,4,173,29,1967,29,2306,9,69,9,27,0,58,10,211,46,1261,22,1714,29,121,12,58,6,138,20,260,41,1363,15,2064,71,167,13,163,17,176,34,216,47,1256,11,2169,57,79,19,172,20,142,13,116,9,340,3,972,119,116,5,216,18,121,25,106,30,411,0,1174,468,163,22,505,54,277,39,208,38,487,5,2277,500,104,25,421,45,107,19,79,11,290,3,1604,430,50,13,296,38,101,17,59,8,185,5,1202,267,30,7,138,30,31,3,32,0,74,3,611,680,132,17,414,41,257,21,152
21501,5,0,0,3,0,0,0,0,0,82,4,106,3,0,0,0,0,0,0,8,0,52,0,57,0,0,0,0,0,3,0,10,0,34,0,42,0,0,0,4,0,0,0,3,0,29,0,37,9,9,0,4,0,6,0,23,12,191,3,246,0,7,0,12,0,9,3,39,8,78,4,155,21,12,3,14,5,23,6,68,5,795,10,965,21,32,4,30,3,48,4,98,23,399,3,662,35,47,3,64,6,64,3,89,11,393,3,733,72,57,6,126,8,63,15,70,15,305,9,744,45,36,4,86,14,58,8,32,11,71,0,359,125,36,8,136,10,50,10,27,10,80,5,490,371,71,8,251,27,90,20,26,12,80,5,960,224,41,11,170,25,32,12,17,6,42,0,582,174,19,3,78,10,20,3,13,3,14,4,346,109,7,4,42,6,9,6,6,5,9,6,200,163,26,9,99,15,38,0,10
21502,4,0,0,0,0,0,0,0,0,93,5,103,0,0,0,0,0,0,0,0,3,34,0,42,0,0,0,0,0,0,0,11,0,20,0,33,0,0,0,0,0,0,0,7,0,16,0,25,7,0,0,0,0,6,0,20,4,136,4,179,0,4,0,0,0,5,0,28,5,56,0,104,8,10,3,9,0,29,5,48,5,693,18,828,8,24,3,12,0,42,0,63,18,320,4,495,26,43,0,43,6,76,15,66,11,263,7,552,56,63,6,99,13,79,9,58,8,221,5,618,55,27,0,84,12,56,8,19,0,56,0,312,117,33,0,112,11,39,6,17,3,62,0,400,323,42,14,193,18,79,18,33,5,58,5,786,242,22,9,123,11,34,3,17,4,26,0,496,154,9,4,60,21,15,0,9,3,21,0,298,71,10,6,22,5,3,0,3,0,5,0,121,127,10,6,51,4,22,3,13
21503,0,0,0,0,0,0,0,0,0,85,5,94,0,0,0,0,0,0,0,3,0,29,0,32,0,0,0,0,0,3,0,6,0,14,0,25,0,0,0,0,0,0,0,6,0,8,0,19,9,6,0,0,3,7,0,16,5,121,5,170,4,5,0,4,0,4,0,21,4,41,0,83,11,10,9,8,3,23,0,58,3,515,23,663,24,31,10,16,0,48,0,59,8,242,6,447,28,49,7,36,3,69,5,53,3,169,5,428,53,38,5,83,7,54,9,44,8,160,9,469,30,15,4,96,3,37,3,20,9,41,0,248,102,14,3,94,9,38,3,9,5,49,0,324,209,21,13,178,20,48,3,20,3,40,0,555,138,11,7,88,6,18,8,5,0,18,0,307,78,6,0,45,11,13,0,8,0,13,0,179,48,6,0,23,4,0,0,0,0,8,0,98,71,10,4,41,4,19,0,3
21601,4,4,5,0,0,0,0,0,0,89,3,109,4,0,0,0,0,0,0,10,0,38,0,50,0,0,0,0,0,0,0,7,0,17,0,27,0,0,0,0,0,0,0,7,0,27,3,29,12,4,0,5,0,0,0,15,4,137,0,174,0,4,0,0,0,5,0,29,9,53,0,103,13,15,0,13,0,18,0,63,4,568,10,716,16,18,0,20,4,39,0,60,11,276,0,438,26,44,5,28,3,59,6,54,9,213,7,449,37,52,9,75,5,59,4,38,13,198,6,501,37,18,0,73,11,52,5,11,11,43,4,262,64,28,6,77,14,36,3,17,3,45,0,298,195,33,13,169,27,47,16,26,0,41,0,572,137,16,3,107,6,19,0,4,0,20,3,317,100,8,0,61,10,20,7,9,0,19,0,231,58,0,0,23,0,7,0,0,4,3,0,97,88,11,5,33,7,24,0,5
21602,8,0,0,0,0,6,0,0,0,66,4,92,0,0,0,0,0,0,0,3,0,29,0,39,0,0,0,0,0,0,0,6,0,15,0,23,0,0,0,4,0,0,0,3,4,18,0,21,10,0,0,0,0,4,0,12,4,126,3,158,0,6,0,4,0,3,0,19,3,41,0,78,5,8,6,6,3,11,0,35,7,582,14,681,8,18,0,11,0,26,5,45,18,295,3,422,20,12,0,21,6,50,4,42,12,179,5,347,25,42,5,62,3,46,7,31,5,180,3,414,22,17,0,68,7,35,8,17,6,33,0,210,41,8,0,60,7,32,7,9,6,37,0,217,173,41,5,115,12,38,9,19,9,34,6,460,108,17,0,80,9,15,4,5,0,9,4,260,72,3,0,40,7,3,0,5,4,12,0,143,26,3,0,15,0,0,0,0,0,7,0,55,56,0,0,32,4,5,0,9
21603,0,7,0,8,0,0,0,0,0,141,6,170,0,0,0,0,0,0,0,3,0,52,5,62,0,0,0,0,0,0,0,3,0,24,0,32,0,0,0,0,0,5,0,6,0,28,0,40,4,3,0,7,0,4,0,20,5,145,0,186,0,4,0,4,0,8,3,21,3,90,3,149,7,14,4,11,0,21,5,71,14,736,12,885,12,18,0,17,3,58,0,77,16,375,10,582,19,35,3,31,0,83,5,77,10,311,5,587,58,49,6,99,3,122,10,69,16,269,8,705,44,18,4,85,7,66,5,36,10,53,0,319,110,34,4,143,8,50,6,25,7,75,5,466,303,54,7,238,24,91,18,39,12,69,0,859,269,19,4,166,22,33,11,16,4,41,0,585,171,7,3,80,12,25,3,6,5,15,0,338,102,9,4,38,6,11,3,0,0,7,0,185,162,14,8,90,8,34,7,11
