SA3_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
20703,849,16,3,24,870,117,0,987,5361,665,66,9,6101,131,18,153,6253,345,9,6616,6034,932,103,4,7072,75,21,97,7172,289,0,7457,624,78,64,3,768,11,3,17,789,48,0,830,40,16,4,48,95,3,0,3,101,13,12,129,12053,1690,237,60,14043,227,39,266,14309,688,23,15025,136,24,7,0,163,24,3,29,189,16,0,204,206,28,6,3,240,19,11,27,268,17,0,284,338,47,7,3,401,42,13,57,456,31,0,485,12397,1745,249,60,14447,266,49,323,14766,724,23,15509,2195,429,68,30,2720,72,18,94,2813,508,13,3338,21,8,0,14,46,0,0,0,46,4,35,89,14614,2182,311,106,17212,343,67,411,17622,1238,72,18929
20801,1000,12,8,21,1016,106,6,1123,6477,656,85,21,7242,125,13,137,7379,359,7,7750,6974,835,108,35,7954,100,12,116,8073,182,9,8266,747,85,84,3,925,0,0,0,931,28,5,957,92,3,0,67,166,0,0,0,166,12,13,192,14302,1584,278,130,16293,227,28,254,16546,587,29,17160,103,8,0,3,110,13,3,10,130,4,0,131,234,11,0,0,250,8,5,14,260,16,0,272,339,23,0,3,359,18,3,24,390,20,0,408,14635,1605,278,132,16654,247,30,277,16933,604,29,17568,2944,313,50,39,3349,52,13,68,3411,377,8,3795,31,8,0,22,56,0,0,0,56,0,33,94,17608,1926,328,191,20054,301,43,343,20396,980,73,21450
20802,1275,31,8,33,1303,133,0,1435,9214,1016,124,33,10385,201,49,250,10631,483,8,11124,10086,1600,150,67,11903,140,26,164,12070,337,29,12434,1170,134,134,11,1446,15,0,15,1465,48,0,1512,116,15,7,89,230,0,0,0,230,7,22,256,20591,2762,412,205,23970,358,69,423,24396,879,58,25330,190,26,5,5,217,24,0,24,242,9,0,250,324,30,11,0,367,9,12,16,380,20,3,407,511,56,13,5,588,31,12,39,624,24,3,657,21101,2817,432,206,24557,387,77,462,25025,901,63,25984,3611,521,74,69,4285,95,37,133,4412,526,14,4956,57,12,0,54,121,6,0,6,125,0,60,189,24766,3357,512,329,28961,492,111,600,29562,1433,137,31131
20803,726,8,0,6,735,90,3,827,6505,703,131,10,7346,109,18,127,7472,270,10,7749,8684,957,151,44,9841,65,17,87,9923,253,6,10185,1098,114,118,13,1338,10,0,16,1354,26,0,1388,82,7,7,73,167,0,0,0,167,0,20,189,16367,1778,406,141,18690,190,33,225,18911,556,36,19507,126,11,0,0,135,11,0,11,138,7,0,151,221,35,7,3,262,5,5,6,269,12,0,283,348,40,7,4,401,8,5,13,415,23,0,432,16713,1821,410,148,19090,194,37,237,19323,577,43,19946,2615,276,71,54,3016,44,8,50,3066,286,3,3349,15,5,0,25,51,0,0,0,51,0,38,90,19343,2104,479,221,22151,240,49,289,22440,863,82,23378
20804,430,9,0,9,437,44,0,480,2399,228,33,7,2667,53,8,58,2725,109,0,2836,2643,296,22,5,2973,34,4,35,3012,69,9,3089,305,28,24,0,370,0,0,0,365,11,0,378,28,0,0,34,60,4,0,4,61,0,9,70,5372,554,85,45,6062,87,12,102,6161,188,12,6368,38,9,4,0,49,14,5,12,60,5,0,62,82,6,0,0,97,3,4,10,98,3,0,107,119,12,6,0,139,12,4,20,155,10,0,169,5500,568,90,50,6205,102,19,119,6319,199,16,6537,1207,126,22,21,1368,8,0,8,1377,84,4,1471,4,0,0,5,6,4,0,4,13,0,10,24,6705,693,107,73,7586,113,19,131,7713,286,32,8025
20901,852,4,5,17,867,108,0,974,6145,772,140,16,7074,103,29,133,7203,346,13,7566,8865,1156,121,48,10181,98,22,120,10306,295,11,10609,1108,129,124,5,1361,20,4,23,1386,39,0,1421,68,7,0,74,150,5,0,5,157,4,7,167,16186,2063,386,139,18772,222,50,276,19047,685,32,19767,106,20,5,0,134,19,4,19,149,8,0,160,237,38,0,5,276,11,6,20,295,19,0,313,339,59,5,5,410,28,11,40,447,31,0,476,16530,2123,392,145,19184,249,64,318,19500,717,32,20243,2860,455,59,56,3435,86,22,105,3537,406,9,3950,19,4,0,19,41,0,0,0,41,0,55,92,19406,2581,450,215,22659,334,87,418,23080,1117,89,24286
20902,420,7,4,14,437,85,3,522,3029,476,63,22,3586,80,19,95,3682,238,4,3925,4144,867,102,31,5142,69,8,79,5226,185,9,5415,605,105,93,8,809,4,4,6,815,46,0,860,24,10,0,46,87,0,0,0,87,5,11,97,7804,1457,265,104,9628,147,30,182,9805,472,24,10301,73,33,5,6,119,23,0,23,144,18,0,154,182,58,5,6,246,20,6,27,276,12,0,281,258,82,11,11,363,44,7,52,413,32,0,440,8060,1543,274,115,9987,192,34,230,10220,502,24,10746,2014,562,120,65,2758,90,32,123,2886,653,10,3552,9,0,0,16,34,4,0,4,35,5,39,86,10080,2105,388,198,12782,290,76,363,13141,1162,78,14383
20903,560,3,0,7,571,49,0,621,3871,375,77,16,4340,46,9,58,4394,183,3,4581,5595,715,82,34,6417,30,13,38,6459,144,8,6610,636,78,64,7,795,0,0,0,794,19,0,808,41,6,0,46,90,0,0,0,95,8,4,104,10142,1180,226,101,11641,79,21,99,11739,354,10,12108,40,18,0,0,54,3,0,3,61,4,0,64,146,13,9,3,165,9,0,9,171,8,0,176,184,26,9,3,219,9,0,9,231,5,0,236,10324,1200,228,105,11864,94,21,109,11970,365,10,12348,1805,206,65,25,2104,12,3,18,2121,153,7,2276,19,4,0,7,28,0,0,0,28,0,34,58,12145,1411,294,142,13991,101,27,129,14123,514,53,14690
20904,1300,30,5,36,1335,284,8,1617,11263,1542,237,78,13113,230,76,306,13421,773,41,14227,14403,2658,316,148,17521,227,48,270,17795,800,28,18621,1995,309,222,30,2561,37,13,47,2612,142,4,2749,221,32,0,204,455,3,0,3,460,37,41,534,27879,4534,773,458,33656,502,126,631,34279,1750,109,36142,400,81,17,12,501,79,10,93,599,49,0,650,759,150,15,33,961,63,27,86,1052,58,4,1111,1160,226,31,49,1469,140,36,178,1644,111,0,1756,29036,4764,806,507,35122,640,167,810,35924,1857,110,37897,9080,2134,346,359,11923,532,141,672,12596,3112,57,15770,69,15,0,128,216,0,0,0,220,19,237,478,38195,6914,1157,997,47258,1179,303,1482,48740,4992,412,54148
21001,440,0,0,5,449,63,3,512,3281,330,67,4,3681,43,13,57,3737,146,11,3889,4060,503,92,41,4694,47,13,59,4751,143,10,4904,524,57,50,3,634,4,0,7,642,25,4,666,65,3,5,39,111,0,0,0,111,8,0,120,7924,898,209,86,9123,95,25,122,9246,312,21,9582,65,7,6,0,71,11,0,5,83,0,0,84,89,32,0,0,121,0,3,6,129,12,0,135,153,38,6,0,192,9,9,15,206,18,0,225,8078,937,216,89,9316,104,37,142,9452,331,24,9811,1516,211,56,33,1818,29,17,46,1863,252,3,2122,14,0,0,28,38,0,0,0,38,0,29,69,9612,1148,270,148,11173,135,49,182,11353,584,56,12000
21002,134,0,4,3,141,14,0,155,1825,184,62,20,2091,21,3,26,2118,91,4,2213,2764,317,49,22,3160,20,3,22,3178,64,0,3246,323,47,27,6,410,0,0,0,410,6,0,419,42,7,0,30,71,0,0,0,74,0,0,72,4956,551,145,73,5729,43,6,48,5775,168,4,5950,20,0,4,0,26,0,0,0,25,8,0,32,66,3,0,0,68,8,0,10,83,0,0,84,89,3,4,0,98,10,0,13,108,9,0,115,5044,559,146,73,5822,52,10,65,5881,171,4,6066,821,117,30,35,1005,12,7,20,1029,80,5,1110,10,0,0,3,14,0,0,0,14,0,12,21,5878,674,174,117,6837,68,17,85,6924,252,22,7195
21003,382,11,0,11,398,74,5,473,2678,389,48,6,3121,82,22,98,3224,198,0,3422,3666,722,93,33,4517,100,16,119,4638,223,17,4880,639,82,83,11,814,10,3,13,823,25,0,849,61,6,0,44,119,0,0,0,119,9,11,139,7040,1200,229,91,8563,189,44,230,8798,457,30,9283,97,22,0,0,117,17,5,20,143,7,3,154,186,43,7,0,239,23,3,32,267,20,3,295,280,66,6,4,357,41,5,52,404,32,9,445,7327,1271,234,90,8920,230,54,282,9203,488,41,9727,2642,948,98,112,3801,152,37,186,3990,880,17,4886,17,12,0,35,70,0,0,0,70,0,66,139,9984,2238,336,241,12794,381,89,468,13262,1365,125,14753
21004,230,3,0,4,237,22,0,256,1974,232,47,9,2263,48,7,58,2322,105,0,2432,2927,294,64,24,3304,34,4,39,3346,67,5,3415,413,71,46,8,542,0,0,0,537,20,5,564,23,5,0,14,45,0,0,0,45,3,9,58,5341,602,164,49,6153,80,18,99,6250,195,19,6469,34,3,4,0,42,16,0,16,55,5,0,61,104,3,0,5,112,5,0,5,117,4,0,124,137,12,4,5,155,21,0,21,173,9,0,182,5486,609,162,56,6311,103,18,121,6427,199,19,6646,1288,159,38,35,1517,27,0,32,1550,194,8,1754,10,7,0,6,26,0,0,0,26,0,25,48,6782,771,200,99,7852,130,18,144,7999,393,53,8448
21005,1141,52,35,84,1225,536,10,1772,7096,1116,112,50,8372,221,70,291,8663,707,28,9390,8435,1998,200,105,10736,252,84,338,11079,694,29,11804,1157,234,127,15,1533,32,5,39,1572,75,6,1652,163,41,4,225,431,16,0,16,446,60,53,552,16846,3379,446,400,21071,528,155,681,21757,1536,114,23403,402,136,9,26,568,118,20,142,712,65,0,776,680,249,11,30,973,129,85,207,1187,154,9,1355,1081,387,23,57,1545,251,102,351,1894,223,9,2128,17929,3765,468,456,22615,780,258,1037,23649,1758,121,25528,8626,4120,400,549,13698,825,346,1177,14875,6675,111,21664,85,52,4,169,313,3,0,3,320,47,251,620,26640,7942,869,1173,36627,1612,606,2215,38838,8485,487,47811
21101,1188,27,0,28,1220,133,0,1355,7535,901,112,21,8571,106,35,138,8704,352,15,9070,10111,1445,162,56,11772,110,40,151,11921,352,5,12277,1187,152,174,9,1524,9,8,17,1540,56,0,1595,95,17,3,129,245,0,0,0,247,14,19,279,18920,2521,450,212,22113,222,83,309,22417,769,37,23230,205,28,0,0,233,17,0,17,244,6,0,251,322,53,8,3,392,23,8,30,420,12,3,441,528,82,13,3,623,32,8,42,667,22,3,689,19451,2601,463,219,22733,258,95,350,23084,796,42,23919,4146,668,131,73,5023,77,14,88,5114,688,3,5805,37,6,0,45,84,0,0,0,82,3,50,143,23637,3272,592,337,27842,334,104,438,28282,1484,98,29862
21102,338,7,0,7,346,35,0,378,1561,164,18,3,1752,34,0,39,1794,91,0,1885,2063,303,32,6,2402,28,13,34,2438,46,5,2494,153,24,17,0,196,0,0,0,196,15,0,214,14,4,0,18,31,0,0,0,31,0,0,31,3789,500,67,27,4387,64,11,71,4461,157,11,4625,30,5,0,0,32,0,0,0,32,4,0,37,55,9,0,0,68,0,0,0,69,8,0,74,84,11,0,0,99,0,0,0,98,10,0,110,3871,507,72,27,4484,61,11,75,4557,163,11,4732,809,120,11,20,952,20,3,26,982,105,3,1089,12,0,0,8,12,0,0,0,12,0,12,31,4689,631,81,55,5452,86,12,99,5552,271,29,5849
21103,625,7,0,4,629,77,7,714,4993,587,106,11,5703,68,23,95,5789,279,6,6083,8277,996,139,26,9440,74,10,88,9529,236,13,9774,1000,108,108,15,1218,8,0,9,1222,35,3,1262,54,3,0,70,123,0,0,0,124,5,11,142,14321,1690,347,122,16479,149,40,188,16671,551,36,17255,95,10,3,6,112,8,3,8,124,9,0,132,249,19,0,6,275,7,9,11,289,18,0,312,341,29,3,15,386,14,15,24,411,31,0,440,14662,1722,353,139,16868,166,50,217,17075,581,36,17695,3140,402,62,60,3662,62,14,75,3738,451,12,4202,23,5,0,26,48,0,0,0,48,0,55,100,17823,2120,412,218,20580,222,62,286,20864,1031,103,21998
21104,477,11,9,20,495,59,0,552,3399,443,37,10,3889,45,20,69,3953,174,0,4129,4114,645,68,8,4833,70,15,92,4925,150,9,5080,442,57,43,3,540,0,0,0,540,22,0,570,23,0,0,43,74,0,0,0,67,6,7,86,7982,1147,143,66,9332,122,39,163,9486,361,15,9864,78,24,4,0,103,12,10,18,124,0,0,126,166,32,0,0,201,9,6,7,209,8,0,214,247,48,5,0,301,21,13,31,331,9,0,338,8223,1193,152,66,9633,140,47,187,9825,368,15,10206,1658,265,50,35,2008,43,11,51,2058,224,4,2291,11,6,0,23,39,0,0,0,39,8,19,66,9894,1462,205,118,11681,181,61,237,11921,606,39,12564
21105,687,10,0,10,700,70,3,765,6082,833,142,22,7084,62,27,82,7168,305,12,7483,11534,1420,247,57,13262,68,22,92,13354,324,10,13685,1442,180,204,18,1842,3,0,4,1843,66,3,1912,143,7,0,132,281,5,0,5,287,16,25,328,19200,2440,600,220,22461,135,45,185,22647,711,44,23406,89,8,7,0,106,8,0,8,114,3,0,115,299,48,4,6,355,6,7,16,369,11,0,376,390,60,7,6,462,15,7,23,482,11,0,496,19590,2503,604,227,22921,149,53,212,23132,726,44,23904,4127,512,140,75,4860,80,16,93,4955,464,16,5432,33,7,0,29,77,0,0,0,77,0,76,151,23749,3021,745,339,27855,230,65,302,28156,1190,132,29485
21201,461,4,0,5,467,51,0,516,5601,561,100,31,6290,83,14,95,6387,299,11,6696,8366,1118,180,67,9729,80,10,89,9817,318,18,10158,1147,138,139,12,1433,6,5,3,1437,22,3,1465,114,24,0,98,235,5,0,5,236,11,14,260,15232,1839,413,204,17688,162,37,194,17878,655,48,18581,154,42,3,3,208,29,4,30,239,9,0,253,291,62,17,7,374,13,3,19,390,12,0,403,446,106,17,11,579,43,5,45,624,30,0,649,15678,1936,433,215,18263,200,41,244,18508,679,50,19232,4469,633,164,117,5387,120,37,165,5545,557,25,6129,43,10,0,30,86,0,0,0,86,12,118,210,20186,2584,600,363,23731,326,76,403,24135,1245,188,25578
21202,1092,45,6,50,1143,175,6,1322,6369,810,116,37,7332,115,22,141,7477,401,12,7895,7654,1270,142,69,9130,120,35,153,9284,347,7,9639,862,112,106,7,1090,13,0,9,1105,42,4,1147,59,5,8,121,191,6,7,5,197,9,17,217,14940,2201,371,235,17745,251,63,313,18060,799,39,18901,181,37,4,4,226,44,3,45,279,30,3,309,357,87,5,14,465,39,27,62,524,25,0,551,540,126,8,12,689,79,21,103,798,57,3,859,15473,2327,380,250,18436,327,88,419,18853,860,43,19757,5081,1349,176,218,6827,330,47,381,7209,1547,50,8808,49,12,0,60,114,0,0,0,114,6,106,232,20605,3687,562,527,25378,659,140,801,26185,2415,204,28802
21203,1391,29,19,55,1443,245,10,1707,12138,1675,248,80,14140,253,80,331,14467,707,20,15195,13904,2713,263,120,17003,185,61,243,17249,716,27,17994,1920,305,243,25,2491,33,5,38,2530,75,8,2613,204,48,5,209,463,15,11,19,486,20,62,564,28169,4734,764,436,34098,482,151,632,34730,1519,112,36363,479,102,6,8,597,54,9,63,658,39,0,701,713,184,13,21,931,94,18,112,1041,65,0,1107,1187,284,21,29,1523,147,28,173,1700,102,4,1808,29352,5016,783,468,35626,629,178,803,36433,1625,115,38170,10819,2705,319,447,14290,564,130,696,14980,2746,101,17829,92,37,0,121,249,0,0,0,250,29,184,468,40266,7755,1101,1031,50163,1191,309,1500,51660,4396,404,56466
21204,1146,47,13,60,1206,306,17,1524,7015,984,125,45,8168,167,54,217,8389,609,17,9012,6336,1759,148,47,8280,150,55,214,8496,589,15,9097,786,159,111,11,1062,15,3,24,1086,75,0,1166,98,26,4,117,245,4,0,4,251,33,19,303,14228,2925,384,227,17760,338,115,454,18222,1305,50,19575,276,51,10,3,343,69,4,75,417,54,0,473,369,83,10,13,479,55,40,91,566,63,0,635,647,138,22,15,824,122,45,164,987,122,3,1107,14877,3064,405,241,18581,464,156,618,19204,1423,53,20679,6376,1958,219,238,8791,456,116,572,9358,2937,62,12362,58,31,3,96,191,15,0,15,202,19,200,424,21310,5051,625,576,27561,928,275,1207,28772,4381,317,33471
21205,1458,30,10,40,1499,244,0,1741,9809,1143,152,43,11144,213,48,255,11405,531,14,11951,8579,1800,148,39,10561,94,33,131,10696,435,8,11139,1063,164,139,6,1366,4,0,8,1370,64,0,1436,82,11,0,118,216,3,3,8,220,15,34,275,19536,3118,434,202,23287,317,85,398,23690,1049,61,24797,331,38,5,0,376,45,7,49,421,28,0,454,408,80,9,8,508,26,11,45,546,31,0,577,740,124,10,9,879,76,16,94,975,54,0,1033,20276,3238,442,212,24172,390,102,496,24661,1108,61,25834,4297,944,130,91,5463,114,55,173,5634,948,18,6596,38,7,0,66,105,0,0,0,109,6,64,180,24611,4189,576,375,29744,505,158,670,30409,2058,144,32609
21301,1135,41,13,56,1196,301,6,1503,5742,864,128,57,6792,140,36,179,6969,626,6,7607,6166,1506,173,63,7901,164,49,207,8114,783,19,8916,909,152,131,11,1197,12,6,22,1219,63,0,1283,86,14,5,165,263,6,11,14,282,32,46,365,12896,2533,434,295,16163,321,102,427,16585,1504,75,18169,283,96,3,7,387,112,10,127,512,58,0,569,333,122,18,5,481,89,46,138,619,95,0,716,613,216,22,13,868,206,58,263,1131,155,4,1285,13511,2751,460,315,17033,529,160,688,17715,1660,79,19461,5881,1982,281,279,8420,354,91,448,8866,2542,89,11495,71,17,0,82,160,0,0,0,164,29,157,347,19457,4747,739,668,25614,883,251,1136,26745,4228,322,31298
21302,459,12,0,17,470,70,3,546,4441,526,81,13,5051,85,16,106,5156,225,6,5386,4962,685,94,16,5753,54,10,65,5821,193,3,6017,757,92,97,6,946,15,0,15,957,18,0,976,45,9,0,50,98,4,0,4,108,0,10,118,10197,1304,264,79,11851,157,34,187,12037,440,26,12505,92,11,0,3,103,26,0,26,132,10,0,140,163,33,4,0,201,5,0,11,207,6,3,221,255,45,4,3,304,33,0,30,340,13,3,357,10455,1345,275,78,12158,190,30,225,12377,458,30,12861,2131,474,110,66,2783,102,24,121,2904,485,9,3403,8,3,0,13,23,0,0,0,23,7,42,71,12590,1826,380,160,14965,288,56,345,15304,947,85,16334
21303,311,5,8,19,329,70,0,394,3579,539,73,13,4204,66,23,87,4297,243,3,4538,3537,696,61,14,4317,38,25,62,4384,187,6,4576,611,81,109,5,800,7,5,19,824,23,0,843,19,8,3,23,54,0,0,0,49,4,0,56,7751,1325,254,52,9374,115,60,170,9551,460,15,10015,74,34,9,0,110,14,0,19,127,13,0,135,127,40,8,4,181,11,11,19,197,17,0,216,200,70,20,4,292,28,11,33,329,26,0,355,7946,1392,275,55,9663,141,67,211,9875,485,15,10369,1577,345,72,37,2034,48,22,74,2104,426,22,2550,16,7,0,14,37,0,4,5,40,4,25,70,9542,1744,346,111,11733,186,96,285,12016,909,57,12992
21304,1083,34,6,39,1127,173,4,1300,10427,1268,221,76,11990,220,77,294,12286,661,28,12977,11235,2013,260,129,13640,195,42,243,13880,645,20,14544,1602,227,193,31,2050,35,0,38,2086,79,11,2180,192,12,12,224,447,6,3,8,449,34,56,545,23456,3524,692,454,28133,453,126,577,28708,1422,114,30244,404,107,9,26,552,105,4,107,659,58,6,726,700,170,30,16,917,62,23,88,1002,50,4,1061,1104,280,43,45,1466,168,27,196,1665,111,11,1789,24562,3801,733,500,29599,620,149,771,30372,1533,123,32033,8137,1913,295,342,10690,375,85,457,11147,2018,54,13220,79,31,5,131,246,0,0,0,246,26,223,489,32783,5748,1029,974,40533,992,240,1229,41760,3581,398,45737
21305,1328,45,8,58,1385,232,8,1626,17400,2064,362,138,19966,461,126,593,20556,1027,35,21622,14857,3116,322,133,18423,333,97,428,18857,925,32,19807,2092,328,309,33,2763,53,8,58,2824,88,3,2924,271,40,22,322,643,11,3,22,663,55,57,775,34615,5547,1011,627,41801,862,233,1096,42902,2097,131,45125,1114,237,26,30,1403,163,16,179,1583,132,8,1725,1364,301,23,37,1736,124,43,169,1897,91,14,2000,2472,537,57,72,3133,288,58,342,3478,225,23,3722,37093,6089,1066,700,44939,1150,290,1444,46380,2322,145,48854,13368,3259,498,538,17665,763,130,896,18560,3063,104,21726,171,49,9,293,519,6,0,6,527,28,310,866,50626,9390,1571,1537,63122,1920,420,2342,65466,5418,563,71442
21401,526,3,0,3,526,38,6,573,5076,612,82,31,5805,66,21,92,5888,342,15,6250,8475,1137,154,57,9820,73,10,81,9905,298,13,10218,1280,177,157,12,1625,15,4,14,1636,47,0,1683,111,5,6,95,220,6,0,6,223,18,20,256,14938,1933,397,195,17465,151,36,191,17656,702,47,18405,88,15,0,0,99,11,5,11,117,10,0,131,199,19,7,5,234,5,3,12,246,15,0,262,290,39,7,5,336,18,9,21,358,30,0,390,15231,1974,397,204,17803,174,41,213,18022,729,48,18793,3135,388,92,72,3682,83,28,114,3793,497,13,4298,38,0,7,9,48,0,0,0,55,5,73,128,18394,2359,492,292,21542,254,72,330,21864,1229,134,23223
21402,646,0,0,0,650,54,3,704,5664,767,140,27,6597,55,17,73,6671,354,15,7041,10401,1325,200,111,12036,69,9,80,12115,351,19,12485,1264,201,188,15,1667,0,0,3,1677,51,0,1721,130,16,8,114,273,10,0,10,285,17,15,309,17450,2312,540,271,20576,136,30,167,20739,769,46,21554,63,10,4,4,77,11,0,10,89,11,0,99,213,22,8,8,253,6,0,6,258,10,0,270,281,31,11,9,328,18,0,21,351,22,0,374,17731,2343,549,280,20906,148,28,183,21087,793,46,21925,3294,452,154,89,3987,49,12,61,4052,515,10,4578,19,11,0,23,53,0,0,0,53,9,90,154,21050,2807,704,390,24948,199,44,244,25191,1315,153,26659
21501,48,0,0,0,47,7,0,55,1780,185,32,6,1999,5,3,11,2012,96,8,2110,3259,377,57,35,3739,18,3,27,3758,118,10,3886,401,54,48,0,500,0,0,0,501,16,0,516,31,3,0,45,77,0,0,0,77,10,0,85,5470,618,137,85,6314,24,9,38,6348,226,17,6589,7,7,0,0,20,3,0,3,21,3,0,23,30,5,5,0,44,5,4,11,59,0,0,60,42,18,5,0,63,6,4,12,74,3,0,81,5514,634,143,88,6373,36,14,51,6422,238,17,6669,1100,224,65,32,1418,27,0,26,1450,277,3,1726,8,3,0,9,16,0,0,0,16,4,28,47,6615,863,206,119,7805,59,16,83,7880,516,50,8446
21502,70,0,0,0,75,8,0,84,2053,254,42,8,2358,26,6,38,2390,118,5,2511,2579,380,50,38,3044,41,12,60,3102,117,14,3228,301,58,40,9,402,0,0,0,402,26,0,429,32,7,0,69,108,0,0,0,107,21,4,133,4970,694,130,117,5915,72,23,91,6006,276,21,6304,22,4,0,0,27,32,0,32,56,15,0,70,45,13,8,8,73,6,9,15,83,16,0,102,65,16,8,7,96,43,9,46,143,26,0,174,5034,714,141,123,6010,115,24,137,6146,309,21,6472,1088,211,30,47,1385,51,15,62,1446,431,14,1884,17,3,0,7,33,0,0,0,33,6,49,89,6143,927,170,185,7420,164,39,197,7621,743,79,8448
