SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
20607,0,0,0,0,0,12,20,12,4,0,0,3,0,0,0,52,0,0,0,0,0,7,0,12,4,0,4,0,0,0,0,28,0,0,8,27,39,44,61,86,15,25,34,44,18,4,3,404,7,5,6,17,160,349,343,185,36,57,56,39,21,8,22,1312,0,15,52,12,6,36,4,0,0,0,0,0,0,0,0,135,5,10,23,12,4,7,12,8,0,0,6,0,0,0,0,91,0,0,5,3,18,8,8,4,0,3,0,3,0,0,0,59,31,38,25,32,27,52,71,71,27,25,23,24,7,0,10,468,4,213,606,88,20,14,6,28,0,3,0,0,0,0,20,1006,0,4,13,28,78,58,39,50,8,5,11,7,5,0,12,329,0,4,23,32,36,62,134,113,53,55,75,89,37,7,21,740,4,4,4,4,25,51,69,35,8,7,9,15,5,0,6,253,0,0,0,5,23,21,43,34
20701,0,0,0,0,9,8,3,9,0,0,0,0,0,0,0,23,0,0,0,3,3,14,28,33,7,10,3,9,8,0,0,126,0,3,24,54,63,52,95,58,19,16,19,18,9,0,5,428,17,49,68,102,1272,1643,3660,2888,775,666,669,867,394,98,227,13393,4,30,87,14,5,20,4,0,0,0,0,0,0,0,4,176,7,48,59,22,37,28,44,24,0,6,3,10,0,0,0,288,5,6,18,16,50,27,24,6,4,0,0,0,0,0,3,160,116,104,60,41,58,44,79,40,6,10,10,14,8,5,8,601,29,483,811,129,33,17,12,26,0,3,0,6,3,0,34,1586,9,28,70,221,522,429,215,188,50,54,67,60,73,26,37,2046,19,15,119,183,250,405,999,567,223,295,340,389,149,28,46,4047,6,6,28,31,89,219,176,85,25,25,33,31,28,3,4,782,0,0,8,7,145,56,162,219
20702,0,0,0,0,6,10,7,4,0,0,0,0,0,0,0,31,0,0,0,3,7,7,10,22,0,0,0,3,0,0,0,64,0,0,7,13,14,14,27,16,3,3,3,5,0,0,0,111,14,65,91,134,1276,1629,4093,2574,531,597,545,677,254,52,189,12716,4,61,140,22,10,8,6,0,0,0,0,0,0,0,3,269,12,71,95,62,83,88,99,71,9,26,31,24,10,10,14,706,0,0,7,22,62,28,18,7,0,0,0,4,9,0,0,164,64,100,51,14,21,22,20,17,0,3,0,0,0,0,8,329,34,689,1408,300,68,32,24,102,20,4,6,5,0,0,81,2784,0,19,61,258,892,855,454,256,63,97,92,90,115,36,53,3335,8,0,44,87,176,270,595,326,85,89,147,140,59,9,39,2082,0,10,18,17,57,169,140,49,10,8,17,16,9,8,9,534,0,0,0,33,241,179,546,954
20703,0,0,0,0,8,12,9,11,0,0,0,0,0,0,0,39,0,0,0,9,0,11,27,34,3,8,16,21,12,0,0,137,0,13,7,29,29,19,31,22,7,4,7,3,0,0,0,170,0,16,38,70,898,1503,4524,3337,941,1258,1101,1127,358,74,349,15606,0,29,43,10,10,5,3,0,0,0,0,0,0,0,5,101,3,28,40,16,9,12,9,19,4,3,5,5,6,0,5,168,3,0,0,21,64,37,21,16,0,0,3,3,5,0,0,171,49,78,58,29,31,26,32,11,4,0,5,0,0,4,12,347,8,248,658,105,37,14,4,13,8,0,0,6,11,0,21,1132,0,4,28,108,379,324,290,194,55,50,62,64,53,19,34,1667,12,5,44,80,166,260,894,669,226,336,486,692,253,38,72,4250,0,6,8,27,64,215,191,74,15,18,26,38,32,0,7,717,0,0,0,9,41,41,121,259
20801,0,0,0,0,7,9,4,4,3,0,0,0,0,0,0,29,0,0,0,0,8,5,4,0,3,0,4,0,0,0,0,25,0,4,16,45,47,42,97,52,19,16,12,6,0,3,4,362,11,14,13,22,192,287,597,495,148,170,145,179,98,14,53,2436,0,23,69,10,11,36,5,6,0,0,0,0,0,0,9,177,3,35,75,27,27,18,13,8,0,0,0,4,0,0,8,224,0,0,6,11,17,22,4,4,0,0,4,0,0,0,0,66,85,126,75,44,58,72,110,62,5,19,11,22,20,6,25,735,3,148,376,81,24,10,6,21,5,0,0,0,0,0,26,705,0,0,14,31,43,59,45,26,7,12,20,22,22,4,9,324,11,11,73,73,99,131,233,89,30,37,55,36,12,8,21,921,4,9,9,7,8,33,46,25,0,9,4,11,15,0,0,159,0,0,0,5,32,11,55,49
20802,0,0,0,0,0,12,4,6,0,0,0,0,0,3,0,41,0,0,4,0,4,15,41,29,14,15,3,20,4,0,0,136,0,0,27,44,41,52,76,59,13,11,20,21,8,3,10,388,11,33,17,34,458,694,2099,1533,412,402,445,637,178,49,116,7119,3,25,87,16,8,40,4,4,0,0,0,0,0,0,3,202,11,72,93,30,27,20,15,17,3,12,0,4,3,0,9,323,0,8,4,16,36,22,25,20,5,5,0,6,4,0,3,150,170,180,66,44,54,58,96,72,10,3,16,18,4,0,24,822,23,437,1355,311,43,23,29,94,0,12,17,6,4,0,79,2436,0,9,17,62,134,102,142,87,22,37,30,32,15,13,23,716,13,18,126,169,209,379,1557,1211,471,665,889,879,266,60,88,6991,0,6,4,27,44,171,179,82,14,16,29,32,28,8,10,645,0,0,0,0,31,17,61,94
20803,0,0,0,0,3,14,6,3,0,0,0,0,0,0,0,34,0,0,0,0,3,13,26,0,4,0,5,3,0,0,0,65,0,10,11,34,44,47,77,73,7,7,7,8,0,0,5,328,0,13,17,30,236,295,978,539,125,118,113,157,39,6,28,2682,0,26,129,37,27,43,10,14,0,0,0,0,0,0,11,298,8,38,77,21,39,24,12,15,3,0,0,0,0,0,9,251,4,0,0,21,75,37,35,16,4,5,7,0,0,0,0,196,52,135,72,50,69,58,113,63,14,4,3,19,5,0,11,659,9,239,697,224,64,22,19,54,3,3,3,7,0,0,33,1377,0,0,9,25,63,60,57,29,13,4,3,14,7,0,3,302,5,0,90,134,225,326,693,396,88,101,121,107,38,15,40,2399,3,6,5,10,23,41,65,22,0,4,6,3,6,0,0,192,0,0,0,3,14,8,42,61
20804,0,0,0,0,6,3,7,7,0,0,0,0,0,0,0,20,0,0,0,3,4,0,15,3,5,4,14,4,3,0,0,47,0,0,13,10,15,7,25,14,0,0,3,3,0,0,0,101,4,9,3,21,165,220,383,330,98,118,107,178,59,13,22,1726,0,9,19,4,5,15,0,0,0,0,0,0,0,0,0,49,0,18,29,11,4,0,7,7,3,0,0,0,0,0,0,79,0,0,4,0,12,4,4,0,0,0,0,0,0,0,0,26,18,28,16,15,12,12,22,5,0,0,0,3,0,5,9,159,4,164,392,63,7,7,6,9,5,0,0,0,0,0,26,670,0,4,8,22,66,38,41,47,8,14,7,9,13,0,4,276,0,0,32,28,55,73,242,193,91,126,179,217,74,15,19,1345,0,0,6,8,11,64,41,21,4,9,10,6,9,0,3,192,0,0,0,3,12,11,16,31
20901,0,0,0,0,0,11,4,6,10,0,0,0,0,0,0,30,0,0,0,5,3,11,27,16,0,5,3,3,0,0,0,64,0,3,5,28,26,38,54,49,9,13,5,9,0,5,0,248,0,20,17,13,336,464,1414,724,155,158,170,157,67,8,68,3780,0,33,198,54,15,44,4,3,0,0,0,0,0,0,10,362,4,39,69,18,31,31,19,14,0,6,8,0,4,0,4,245,0,0,3,12,18,17,32,14,0,0,0,3,0,0,0,95,96,123,62,29,27,35,59,31,0,14,8,6,0,7,16,512,29,259,530,96,37,9,19,32,0,9,6,6,0,0,31,1072,0,4,18,45,106,132,75,53,14,15,11,15,17,0,8,516,4,9,44,76,97,199,668,516,116,184,173,222,88,18,30,2450,0,11,9,5,32,66,93,30,11,12,15,11,16,0,7,309,0,0,0,6,49,36,167,331
20902,0,0,0,0,0,20,12,15,5,0,0,4,0,0,8,65,0,0,0,0,4,8,63,58,22,21,15,14,0,0,4,216,0,0,5,8,18,30,51,45,15,5,6,8,6,0,0,197,5,6,12,15,368,468,1080,559,130,200,267,163,41,4,76,3405,4,14,112,49,13,24,3,4,4,0,0,0,0,0,20,243,0,24,57,24,45,33,12,22,0,7,17,5,4,0,5,248,0,0,0,10,66,35,21,11,3,0,4,0,0,0,4,159,16,32,21,18,25,23,59,38,7,11,3,0,0,0,8,265,23,342,1243,315,99,42,25,104,6,19,14,6,9,0,80,2315,0,0,0,12,46,39,45,32,11,10,7,14,4,5,0,234,0,0,18,25,84,112,744,492,188,311,514,523,148,31,64,3255,0,0,0,4,22,64,72,51,13,14,13,11,0,0,7,264,0,0,0,0,15,21,67,173
20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,7,18,18,20,23,23,8,0,0,0,0,0,7,127,0,3,10,6,26,38,214,124,18,20,19,27,16,0,13,534,0,8,68,12,9,9,0,0,0,0,0,0,0,0,4,112,3,10,19,13,9,0,8,4,0,0,0,0,0,0,0,70,0,0,3,7,9,3,3,0,0,0,0,0,0,0,0,31,48,74,31,26,28,30,60,11,3,0,0,0,0,0,9,324,0,48,101,36,8,6,0,10,0,0,0,0,0,0,3,218,0,4,3,15,15,17,11,6,0,3,6,4,4,0,6,89,0,6,21,24,55,50,142,64,7,13,10,5,0,0,13,401,0,3,0,9,3,16,19,10,0,0,0,0,0,0,0,66,0,0,0,0,33,17,71,101
20904,0,0,0,0,30,83,85,77,16,10,12,8,7,0,6,325,0,0,0,3,12,38,215,123,13,17,8,11,12,0,5,454,0,0,7,15,21,25,41,32,7,6,8,3,0,0,0,174,0,4,6,33,215,397,1611,787,161,176,213,189,44,6,72,3919,0,25,320,111,41,97,41,5,0,0,0,0,0,0,14,661,14,72,141,60,126,128,214,179,21,4,27,5,7,4,25,1023,0,0,5,23,177,166,232,106,15,29,23,31,7,0,21,831,69,75,57,26,42,46,74,36,4,9,3,4,4,4,5,460,39,564,1996,497,191,99,58,283,19,26,3,4,3,4,76,3866,0,0,14,16,93,85,89,60,19,15,8,9,8,3,5,421,3,0,47,90,253,618,7153,3799,1033,1062,1484,1670,502,71,282,18080,0,3,0,25,57,99,176,84,18,27,9,17,10,4,10,546,0,0,0,3,49,123,482,1349
21001,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,0,0,4,0,9,13,5,0,0,5,0,0,0,5,42,0,0,0,17,8,16,33,18,4,0,0,0,0,0,0,93,0,10,6,17,128,132,246,87,27,7,8,12,7,0,8,686,0,62,288,75,26,27,0,3,0,0,0,0,0,0,9,496,10,61,61,30,29,35,31,18,4,0,3,8,3,0,8,305,0,0,0,11,32,12,12,9,0,0,0,0,0,0,0,72,94,74,23,12,7,12,19,4,0,0,0,0,0,0,4,261,12,186,478,107,31,17,11,32,5,0,0,0,0,0,30,910,4,0,0,24,51,36,24,12,0,5,3,0,0,0,0,152,0,0,49,73,85,101,367,162,41,56,61,87,3,6,26,1113,0,0,0,4,11,27,31,12,0,6,3,9,0,0,4,99,0,0,19,19,22,8,25,124
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,11,0,13,21,3,0,3,4,0,0,0,0,60,3,0,0,0,0,9,15,10,3,5,0,0,0,0,0,57,0,7,20,9,4,7,0,0,0,0,0,0,0,0,0,48,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,13,27,60,17,16,12,5,15,4,0,0,0,0,0,0,7,168,0,8,13,5,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,15,3,0,10,9,6,10,32,19,4,3,3,5,0,0,3,113,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
21003,0,0,0,0,0,14,25,36,0,0,7,4,0,0,0,93,0,0,0,0,24,59,154,91,7,24,18,17,10,5,6,412,0,0,0,14,13,8,31,22,3,10,0,6,0,0,0,103,0,4,6,8,108,160,371,200,50,45,27,44,16,0,16,1051,0,40,92,31,13,21,5,0,0,0,0,0,0,0,13,212,14,95,50,24,42,25,28,26,7,14,18,15,0,3,12,381,0,0,3,4,85,44,39,13,0,3,3,5,0,0,0,207,50,65,10,5,16,15,30,13,0,6,3,5,4,0,9,235,10,166,485,131,58,17,16,43,7,5,9,0,0,0,29,974,0,0,4,3,25,26,26,21,0,4,4,5,0,0,0,125,0,4,25,37,75,97,800,589,192,307,359,348,105,22,44,2987,0,0,4,0,14,50,71,30,8,6,5,7,5,0,3,204,0,0,5,3,21,23,67,181
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,19,0,4,0,6,7,0,0,46,0,0,0,5,11,11,14,18,0,5,0,0,0,0,0,67,0,0,4,3,10,17,54,28,3,11,7,6,0,0,3,147,0,3,60,21,16,3,0,0,0,0,0,0,0,0,3,119,0,12,8,0,0,0,11,6,4,0,0,0,0,0,0,45,0,0,3,10,20,21,10,17,4,0,0,4,0,0,0,92,42,63,27,9,20,11,27,8,4,0,0,3,0,0,4,204,0,18,27,13,9,0,0,0,4,0,0,0,0,0,0,62,0,0,0,7,3,5,10,13,3,0,0,0,0,0,0,37,0,0,18,23,38,45,431,239,65,44,38,84,17,0,13,1064,0,0,0,0,0,6,13,11,5,6,3,0,0,0,0,51,0,0,0,0,3,4,0,13
21005,0,0,0,0,8,45,160,138,14,16,10,18,5,3,22,439,0,0,0,3,13,67,185,101,24,20,5,13,4,0,11,455,0,0,5,12,14,10,30,30,3,11,0,3,6,0,3,134,0,4,18,9,92,96,310,156,42,53,29,32,3,0,11,851,0,27,289,115,33,56,13,8,4,0,0,0,0,0,10,546,9,81,209,78,115,98,180,145,19,27,35,14,11,8,18,1033,0,0,0,37,215,202,330,128,16,40,24,29,11,0,16,1061,67,68,34,16,28,28,49,16,7,0,4,4,0,0,0,328,9,143,479,141,79,34,37,68,6,0,0,0,0,0,39,1045,0,0,0,5,34,29,37,21,9,3,3,4,4,0,0,160,6,4,108,133,227,526,6514,3472,817,850,1102,1320,379,82,238,15768,0,0,7,4,30,43,115,56,17,12,3,9,11,0,6,332,0,0,8,39,89,51,183,425
21101,0,0,0,0,32,100,79,17,0,4,0,6,0,0,3,248,0,0,6,0,3,34,32,13,3,5,3,0,0,0,0,106,0,4,8,19,33,24,41,17,9,0,3,6,0,0,0,164,5,12,20,47,453,683,3525,2000,381,383,307,457,93,23,73,8465,0,22,111,44,20,32,3,0,0,0,0,0,0,0,6,248,6,30,97,56,91,79,88,54,0,8,12,7,9,0,10,550,0,0,0,19,96,50,73,19,11,4,4,4,0,0,4,292,101,342,182,87,93,38,64,31,10,0,3,9,3,0,75,1050,5,92,302,97,29,7,8,28,0,5,0,3,0,0,11,592,5,0,15,84,332,439,423,157,35,45,16,35,29,6,19,1649,13,3,116,168,341,671,1947,989,198,191,190,211,64,21,42,5169,3,10,6,37,62,190,243,67,22,14,17,13,13,0,3,703,0,0,0,11,54,92,243,347
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,6,0,3,6,12,4,13,12,9,0,0,3,3,0,0,0,57,0,5,9,25,126,193,354,255,50,42,32,59,18,5,16,1181,0,5,23,6,3,0,0,0,0,0,0,0,0,0,0,43,4,13,9,7,12,5,27,3,0,0,3,0,0,0,0,89,0,0,5,0,11,11,0,0,0,0,0,0,0,0,0,25,24,51,8,14,22,13,6,3,0,0,0,0,0,0,7,156,3,34,85,16,11,7,0,4,4,0,0,0,0,0,9,170,0,0,9,21,120,132,47,31,10,7,23,5,15,4,6,433,0,0,20,18,30,45,99,60,7,10,10,11,3,0,6,324,0,0,0,4,4,15,15,0,0,5,0,0,0,0,0,46,0,0,7,6,36,25,62,103
21103,0,0,0,0,0,15,10,3,0,0,0,0,0,0,0,31,0,0,0,0,0,14,28,3,0,0,0,0,6,0,0,53,0,5,10,23,17,31,46,22,3,6,10,5,0,0,0,180,4,8,9,13,132,272,1730,1049,224,251,189,237,60,18,55,4250,0,20,65,10,9,9,3,0,0,0,0,0,0,0,5,128,3,26,20,5,13,9,44,26,8,8,5,0,0,0,0,170,0,0,5,9,39,23,30,0,5,0,0,0,0,0,0,106,76,162,89,52,41,31,64,23,0,0,4,0,0,0,19,550,6,31,105,20,3,4,5,6,0,0,0,0,0,0,10,188,0,8,8,30,132,155,144,79,9,12,19,23,13,3,8,644,4,9,36,60,88,153,852,591,151,145,181,140,52,4,29,2500,0,12,9,17,26,45,110,45,15,3,7,16,4,0,4,311,0,0,0,9,38,45,157,276
21104,0,0,0,0,9,9,5,15,0,0,0,0,0,0,3,41,0,0,0,3,7,22,19,16,0,0,4,3,0,0,5,76,0,3,3,18,17,14,19,16,0,0,0,0,0,0,0,98,0,10,15,34,299,643,2500,1524,310,277,246,333,83,22,114,6405,0,17,37,23,8,15,3,0,0,0,0,0,0,0,0,102,4,28,14,19,9,11,10,14,0,0,0,0,0,0,4,101,0,0,7,10,34,16,18,5,0,0,0,4,0,0,0,91,55,75,23,16,22,16,25,23,0,0,3,0,0,0,4,272,9,110,227,36,13,11,0,16,0,0,0,0,0,0,19,436,0,7,9,49,255,271,182,103,19,38,31,18,33,8,19,1049,8,0,33,46,117,200,803,466,138,142,202,170,41,17,35,2419,0,8,6,11,26,78,116,37,7,0,4,12,4,0,6,320,0,0,0,4,41,46,115,203
21105,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,7,10,4,0,0,0,0,0,0,0,25,0,5,22,43,31,38,63,34,4,8,6,4,3,0,4,265,3,6,6,11,41,85,359,228,48,34,42,58,30,12,15,985,0,21,58,14,0,17,0,3,0,0,0,0,0,0,3,119,4,19,15,0,7,0,7,18,0,0,0,0,0,0,0,67,0,4,3,10,29,25,8,5,0,0,0,4,0,0,0,85,98,301,186,64,117,56,80,26,3,3,0,5,7,0,22,968,5,38,63,27,6,0,3,0,3,0,0,0,0,0,12,162,0,0,11,10,28,36,48,12,5,3,5,5,5,0,0,170,9,7,56,64,54,82,417,193,56,42,56,29,14,6,19,1106,0,13,9,15,13,24,47,23,4,0,0,3,5,3,5,167,0,0,0,3,17,8,63,144
21201,0,0,0,0,15,62,121,98,21,12,13,8,4,3,7,362,0,0,0,0,3,18,106,63,9,9,3,13,5,0,0,220,0,0,5,15,21,15,36,20,4,10,6,0,9,0,0,135,0,0,15,11,27,32,192,140,28,77,40,53,8,4,17,643,0,8,76,40,19,27,3,4,0,0,0,0,0,0,7,174,3,18,18,11,4,10,102,105,8,7,5,0,0,4,0,278,0,0,3,3,38,33,82,33,6,8,20,7,0,0,4,239,36,133,72,30,48,19,40,27,3,7,3,0,0,0,10,423,0,23,29,12,4,3,7,17,0,0,0,0,0,0,4,100,0,0,0,4,13,17,21,12,4,0,5,0,0,5,6,95,5,3,29,28,72,127,2052,1229,339,322,318,364,132,27,76,5139,0,3,0,4,12,17,66,30,11,6,5,11,3,0,3,170,0,0,0,0,3,13,28,42
21202,0,0,0,12,129,635,1409,1651,198,269,204,317,104,92,78,5092,0,0,0,4,15,40,127,63,8,19,3,7,0,0,3,290,0,0,5,19,13,28,26,13,0,3,4,0,8,3,3,130,0,16,59,27,308,361,1201,779,160,156,139,203,51,12,54,3532,0,23,283,151,42,178,104,12,4,0,0,0,0,0,30,827,0,15,63,43,74,117,197,85,9,7,18,12,10,0,25,666,0,0,0,22,219,223,169,55,10,12,8,15,5,0,15,752,39,140,74,46,51,35,39,10,0,3,6,5,0,0,15,461,0,55,214,91,32,22,12,52,15,3,4,0,0,0,8,518,0,4,5,26,94,72,70,34,5,8,0,10,5,0,3,338,6,4,113,207,399,706,2827,1310,305,324,347,293,120,35,91,7080,0,7,3,16,70,81,170,61,16,22,10,11,3,0,9,466,0,3,0,0,27,70,183,434
21203,0,0,0,8,87,750,3284,2683,556,642,445,612,237,174,119,9591,0,0,0,5,3,43,219,137,15,22,12,17,3,0,3,483,0,7,10,5,21,18,41,16,7,7,6,0,6,0,0,138,0,3,27,21,100,174,1087,443,87,93,102,99,29,5,43,2324,3,14,97,56,18,123,73,0,0,0,0,0,0,0,11,404,9,16,45,18,48,69,247,155,18,7,21,15,0,0,6,659,0,0,5,39,243,343,534,185,26,32,28,35,14,11,26,1532,41,131,67,43,33,57,59,24,3,0,4,5,3,0,18,492,3,36,178,80,47,10,22,66,3,0,0,0,0,0,15,457,0,0,4,5,40,75,59,26,12,0,0,8,6,0,11,245,8,9,79,166,454,1158,11663,5668,1261,1136,1310,1430,516,104,310,25275,0,0,0,12,39,98,214,90,17,16,12,15,4,0,4,523,0,0,0,0,16,16,170,469
21204,0,0,0,4,28,236,1286,1804,291,289,212,356,144,118,102,4862,0,0,0,7,25,98,207,133,33,43,33,44,7,3,0,642,0,4,7,7,14,26,24,10,4,5,0,20,0,0,3,111,4,20,71,66,637,836,2245,1306,282,311,315,342,76,14,135,6651,0,30,280,107,47,232,107,9,3,0,0,0,0,0,26,854,4,38,114,70,72,47,77,40,3,8,4,8,0,0,15,492,0,0,11,21,199,170,168,62,17,23,10,15,5,0,7,708,61,171,82,42,33,50,23,29,0,0,4,0,0,0,16,524,14,293,1610,603,139,58,50,281,22,29,16,20,3,0,213,3361,0,0,6,45,152,142,126,69,24,19,22,13,12,3,21,659,14,9,234,347,600,1013,4547,2482,809,947,1604,1714,528,83,278,15213,0,6,8,31,84,153,280,178,37,62,71,98,29,0,36,1084,0,0,0,4,20,20,103,409
21205,0,0,0,7,46,108,71,42,0,8,0,0,0,0,7,286,0,0,0,9,45,81,117,116,54,49,65,60,49,6,8,658,0,7,9,30,31,35,56,30,5,7,8,17,9,0,3,235,13,31,59,89,1493,2323,6823,4755,1207,1340,1294,1734,551,157,380,22225,0,49,179,50,30,43,7,0,0,0,0,0,0,0,14,385,12,75,194,62,68,51,58,50,21,39,5,13,5,0,18,672,0,3,4,22,95,77,63,27,4,3,5,3,3,0,7,315,80,179,111,31,39,50,78,30,11,14,6,0,4,0,9,635,24,612,2133,541,150,59,50,249,35,26,32,26,4,0,141,4084,3,12,32,155,630,646,400,235,92,83,103,122,79,41,55,2684,19,8,149,238,528,1134,3562,1931,680,881,1374,1649,633,115,179,13076,0,7,23,46,125,418,563,176,56,41,57,119,78,6,21,1746,0,0,4,7,88,69,148,275
21301,0,0,0,0,8,31,117,284,24,37,54,34,13,10,11,618,0,0,0,8,14,43,138,92,24,20,21,32,14,0,10,413,0,0,9,3,11,17,36,9,5,8,0,3,0,0,0,94,0,5,0,21,237,350,815,357,74,78,63,91,16,4,33,2150,8,114,1001,351,143,186,60,21,0,0,3,0,0,0,53,1938,10,81,116,103,130,110,161,119,4,4,16,16,16,0,25,900,0,0,0,28,162,110,122,58,11,17,23,30,7,0,19,597,228,217,68,32,38,38,47,15,0,0,3,4,0,0,21,715,5,355,973,283,73,30,15,61,10,3,0,10,0,0,105,1926,0,0,4,28,173,148,93,47,0,3,9,9,3,0,9,523,5,0,138,187,323,402,2223,1269,478,545,975,1109,285,42,148,8119,0,6,4,18,67,146,117,49,13,15,13,15,7,0,7,473,0,0,0,5,15,18,54,270
