SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
20402,0,0,0,0,0,0,0,0,0,0,0,0,7,18,5,3,3,7,0,42,0,0,0,7,0,10,62,57,28,170,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,8,0,0,0,29,0,0,0,0,0,0,5,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,6,43,0,0,0,0,0,50,0,0,0,4,3,14,49,35,7,102,0,0,5,32,33,30,38,9,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,4,0,0,5,0,0,8,0,14,5,36,4,3,6,0,0,70,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,4,0,6,10,18,23,13,5,86
20403,0,0,0,0,0,0,0,0,0,3,0,0,0,14,4,9,8,6,0,44,0,3,5,8,7,17,49,56,31,171,0,0,0,0,0,0,6,0,0,3,0,0,4,8,0,0,0,0,0,15,0,7,0,0,3,4,3,0,3,16,0,10,3,12,8,4,0,4,0,44,0,0,0,0,0,0,8,0,0,10,0,0,0,7,0,0,0,0,0,13,0,0,0,7,0,0,4,0,0,16,0,14,23,38,0,0,0,0,0,78,0,4,3,5,10,12,58,51,15,159,0,11,28,82,74,76,48,18,8,347,0,0,0,0,0,0,5,0,0,3,0,4,0,6,0,0,0,0,0,10,0,0,0,4,15,5,0,0,0,30,5,26,23,77,26,10,4,0,0,166,0,0,0,4,0,0,4,5,5,24,0,0,0,8,0,0,0,0,0,6,0,0,0,17,20,30,36,33,10,139
20501,0,0,0,4,0,0,0,0,0,7,0,0,0,17,6,9,12,9,0,50,0,0,0,11,0,17,35,30,14,108,0,0,3,3,5,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,4,8,0,0,19,0,0,0,8,0,5,6,0,0,22,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,21,67,71,9,192,0,4,21,99,60,58,54,22,3,324,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,0,19,0,0,0,3,0,4,6,0,0,14,0,0,9,22,8,4,0,0,0,47,0,0,0,6,8,3,11,0,0,30,0,0,0,21,0,0,0,0,0,18,0,3,3,4,12,26,44,34,7,132
20502,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,11,11,9,0,32,0,0,0,0,0,12,23,26,15,82,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,30,10,4,4,0,0,47,0,0,0,0,3,0,18,11,0,32,0,0,0,0,0,0,10,0,0,17,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,10,0,0,5,5,3,12,88,50,9,167,0,5,7,42,39,47,63,29,0,229,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,15,0,0,3,0,5,0,0,0,0,8,0,14,8,39,11,0,6,0,0,74,0,0,0,4,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,26,29,31,3,112
20503,0,0,0,0,0,0,0,0,0,7,0,9,0,15,20,22,24,18,5,100,0,0,0,22,9,25,110,65,25,255,0,0,0,7,4,4,0,0,0,14,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,4,11,5,6,8,3,0,36,0,0,0,0,4,11,20,17,3,58,0,0,0,7,5,9,12,3,0,31,0,0,0,4,4,0,0,0,0,12,0,0,4,18,0,0,0,0,0,19,0,0,0,15,13,33,117,67,20,256,5,16,18,93,78,125,99,43,10,486,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,0,0,0,4,0,4,0,0,6,6,0,0,0,18,3,14,6,29,7,3,10,0,0,71,0,0,0,4,8,5,11,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,39,58,38,18,192
20504,0,0,0,0,0,0,0,0,0,4,0,0,0,13,6,15,13,13,4,69,0,0,5,0,13,32,101,63,47,266,0,0,0,7,4,0,0,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,5,18,11,13,0,3,0,55,0,0,0,0,3,20,69,50,22,164,0,0,0,10,0,0,8,0,0,14,0,5,0,33,11,4,0,0,0,56,0,0,0,11,0,0,0,0,0,19,0,0,0,7,13,36,106,115,36,312,0,18,17,105,57,79,77,20,3,368,0,0,0,0,0,5,4,3,0,9,0,4,0,23,3,0,3,0,0,41,0,0,0,0,6,0,3,0,0,12,5,19,27,81,14,13,8,4,0,178,0,0,0,13,3,10,17,3,0,43,0,0,0,17,5,4,0,0,0,19,0,0,3,7,17,45,78,59,13,220
20505,0,3,0,8,0,0,0,0,0,7,0,0,0,3,5,8,4,4,0,27,0,0,3,4,0,9,25,12,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,3,39,5,4,4,0,0,57,0,0,0,0,0,10,13,5,0,19,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,10,0,0,3,9,3,19,49,51,9,139,0,17,13,84,46,57,53,19,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,4,3,7,14,51,17,10,0,0,0,104,0,0,0,4,0,3,3,4,0,16,0,0,0,4,0,0,0,0,0,0,0,3,0,12,6,12,29,10,0,72
20601,0,0,0,15,14,12,15,3,0,57,0,3,4,122,36,14,12,0,3,194,0,3,17,168,48,191,321,360,276,1387,0,3,11,48,9,0,4,4,0,80,0,5,6,31,6,0,0,0,0,42,0,0,5,56,69,149,151,64,19,509,0,3,36,150,31,23,24,8,0,275,0,0,0,5,0,19,23,21,8,81,0,0,4,24,3,8,0,3,0,46,0,0,0,3,0,3,0,0,0,11,0,3,194,274,17,0,5,0,0,495,4,3,10,31,16,9,7,7,0,77,3,5,34,698,149,54,32,12,0,992,0,0,0,7,4,9,13,7,0,45,0,9,18,105,16,5,0,0,0,162,0,0,0,13,10,0,0,0,0,19,4,11,17,128,19,11,6,3,6,199,0,0,3,23,9,16,4,0,5,67,0,0,0,0,0,0,0,0,0,3,0,3,4,74,39,26,16,6,0,173
20602,0,0,0,7,0,0,3,0,0,14,0,0,0,69,33,23,8,10,0,142,0,0,0,48,20,46,94,155,128,498,0,3,3,13,8,4,3,0,0,31,0,5,4,8,0,0,0,0,0,24,0,0,0,8,12,24,34,29,8,121,0,0,8,59,18,12,14,10,3,108,0,0,0,0,0,8,8,4,6,23,0,0,0,5,0,3,0,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,16,36,0,0,0,0,0,48,0,0,0,11,9,10,0,6,0,35,0,12,13,311,101,56,24,13,0,531,0,0,0,14,14,18,29,16,5,96,3,0,0,20,4,0,0,0,0,26,0,0,0,7,8,0,0,0,0,12,0,0,10,32,3,3,4,0,0,51,0,0,0,14,3,8,9,0,4,34,0,0,0,0,0,4,0,0,0,4,0,10,3,53,25,24,12,3,0,128
20603,0,3,3,20,16,11,3,0,0,52,0,3,4,62,20,17,15,10,3,138,0,4,4,79,30,128,206,195,115,763,0,5,4,26,16,4,3,0,0,62,0,6,15,42,11,3,0,0,0,74,0,0,0,10,16,22,13,9,0,68,0,0,21,129,34,19,19,4,0,240,0,0,0,9,8,24,27,23,13,100,0,0,0,26,0,4,3,3,0,41,0,0,0,7,5,3,3,0,0,12,0,0,180,158,0,0,0,0,0,342,0,3,0,18,11,11,20,7,5,74,3,19,39,232,110,56,36,11,0,511,0,0,0,10,9,9,4,4,0,34,0,8,14,51,3,4,6,0,0,82,0,0,0,3,0,7,0,0,0,13,0,22,17,111,20,9,9,0,0,187,0,0,0,18,7,17,16,4,5,63,0,0,0,0,0,0,0,0,0,5,0,3,0,26,22,26,21,7,0,120
20604,0,0,3,54,3,5,3,0,0,72,3,7,19,193,37,21,22,4,3,302,0,8,35,364,31,61,75,57,38,674,3,14,75,172,39,30,7,0,0,341,9,16,107,869,50,18,4,0,0,1081,0,0,9,36,20,11,9,3,0,86,4,33,784,1783,178,87,74,19,6,2971,0,0,0,3,0,19,13,11,5,42,0,4,31,90,9,4,4,3,0,140,0,0,105,79,6,3,3,0,0,196,0,0,251,200,6,5,0,0,0,462,0,3,13,60,11,13,20,13,7,135,13,27,261,952,218,147,58,27,3,1693,0,3,5,28,12,8,5,0,0,61,0,5,55,203,3,0,0,0,0,267,0,0,3,10,14,3,0,0,0,28,3,20,135,704,70,30,13,4,0,985,0,0,5,50,7,15,14,8,0,109,0,0,0,3,0,5,0,0,0,5,0,3,9,101,37,43,33,10,3,236
20605,0,0,0,8,0,0,3,0,0,19,0,11,26,540,52,36,19,9,3,698,0,4,11,244,38,46,69,42,29,487,0,6,8,41,16,11,6,0,0,85,6,0,9,74,9,7,0,0,0,112,0,0,3,14,8,3,7,5,0,40,0,4,36,221,39,38,39,10,0,393,0,0,0,8,8,9,15,12,3,48,0,0,4,45,3,17,3,6,0,77,0,0,0,8,0,0,4,0,0,9,0,0,55,92,0,0,0,0,0,153,0,4,7,58,22,16,18,16,6,150,3,24,71,656,266,182,87,36,8,1330,0,0,0,21,20,3,8,0,0,57,0,0,14,65,3,3,0,0,0,85,0,0,0,8,10,7,5,0,0,30,6,9,14,156,23,18,5,5,0,233,0,6,0,48,24,42,64,25,11,212,0,0,0,4,0,0,0,0,0,3,0,0,4,159,72,55,37,27,4,369
20606,0,0,0,0,0,0,0,0,0,14,0,0,7,267,10,14,13,4,0,313,0,0,7,107,22,9,26,22,4,206,8,4,8,50,19,14,3,0,0,103,0,3,9,39,12,0,0,0,0,65,0,0,0,9,6,6,8,0,0,35,3,8,35,170,55,45,29,7,4,356,0,0,0,0,5,0,4,0,0,13,0,0,3,31,5,5,5,8,0,54,0,0,5,5,3,3,0,0,0,7,0,0,9,30,0,0,0,0,0,39,0,0,4,27,12,8,12,6,0,73,0,10,60,446,112,93,58,24,8,816,0,0,0,15,4,3,5,0,0,23,0,0,9,50,0,0,0,0,0,59,0,0,0,0,9,0,0,0,0,14,3,3,5,119,11,3,3,0,0,151,0,0,0,31,6,9,29,24,18,106,0,0,0,0,0,0,0,0,0,0,0,0,9,82,25,15,18,16,3,169
