SA3_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
21201,1533,4924,3603,31362,340,41768,13,70,39,1012,23,1155,1578,51,95,183,12,1920,415,120,53,150,4,741,1507,574,333,1567,31,4006,8360,4255,3263,25795,369,42037,1325,30,176,42,3,1580,369,46,28,198,0,648,1155,434,282,2275,35,4173,411,142,63,442,8,1061,367,60,26,179,5,638,4749,123,64,83,15,5029,1583,831,612,7189,85,10305,1395,669,291,2317,23,4697,130,0,7,0,0,138,126,32,15,39,7,217,72,29,17,46,0,159,273,123,96,342,4,832,502,77,62,32,0,675,507,246,157,131,5,1048,401,106,78,241,4,822,236,33,35,89,4,388,379,51,19,13,5,471,1978,907,718,6330,74,10007,242,68,25,52,3,386,423,84,55,56,0,614,305,33,22,82,7,435,1440,124,53,88,6,1716,246,17,25,14,5,297,308,84,56,285,3,724,14296,1107,865,1446,116,17835,622,84,69,631,5300,6707,39249,8930,6442,57490,6231,118342
21202,2691,3892,2935,19795,260,29568,49,55,32,616,12,761,7775,98,222,166,44,8303,1195,152,80,246,20,1689,1382,380,228,782,9,2784,8448,3090,2270,16598,231,30639,2002,57,194,45,8,2305,631,48,28,150,5,866,1228,346,202,1599,9,3384,1402,287,161,752,18,2622,884,80,45,156,7,1174,8073,208,101,79,25,8483,1670,646,390,4944,49,7698,2666,740,346,2224,35,6020,549,0,9,0,0,557,667,148,44,71,3,938,301,52,20,63,3,442,434,129,74,321,0,956,569,71,55,42,8,757,523,186,111,71,8,898,1304,80,99,170,11,1667,629,41,31,90,4,785,932,59,17,17,15,1044,1948,689,497,4507,35,7679,2066,122,90,118,24,2422,695,115,88,40,5,941,623,32,25,51,5,733,3463,156,81,100,11,3815,1222,24,51,41,15,1349,225,48,47,186,0,514,33000,1522,1176,1405,183,37274,1357,74,48,341,5972,7787,78359,7962,5674,38434,6865,137287
21203,5842,6195,4577,32401,371,49384,81,135,81,1353,8,1664,7054,103,224,244,48,7680,817,159,66,247,5,1303,1702,490,314,1126,15,3646,13718,4621,3702,26109,409,48566,6598,81,400,75,15,7179,954,54,34,185,8,1231,1605,455,306,2252,31,4646,1233,342,222,853,8,2658,665,126,68,207,8,1067,24967,281,167,111,47,25579,2160,804,659,6656,87,10363,2279,837,460,2827,36,6436,471,6,16,0,4,500,574,125,76,133,10,908,285,49,21,64,0,426,517,227,121,523,9,1404,1739,195,134,91,14,2177,1031,316,223,161,4,1745,841,140,80,223,8,1284,497,44,62,113,0,707,3263,210,97,21,29,3629,2633,1003,799,6270,72,10770,1151,126,88,125,13,1499,807,134,76,49,0,1065,927,50,54,103,6,1139,5730,211,118,132,13,6204,1672,51,94,33,14,1865,317,79,51,244,0,696,64662,2188,1633,1959,382,70832,2686,125,120,654,9201,12788,137139,11726,8778,59730,10573,227950
21204,5297,2697,2229,11644,314,22179,62,56,45,493,21,678,23033,200,365,216,178,23995,1223,87,42,123,16,1484,965,143,97,246,20,1473,9434,1895,1523,10391,329,23568,3725,84,231,64,21,4120,758,32,23,93,0,909,1118,195,140,937,36,2417,5626,682,425,1395,140,8273,644,56,32,72,12,803,13342,111,97,51,35,13645,1321,476,299,3492,49,5641,3868,633,314,1563,51,6426,916,4,22,3,4,945,1017,131,77,108,14,1340,607,31,47,38,6,725,486,67,40,168,7,768,570,93,46,22,10,744,415,105,59,37,4,620,1130,81,72,122,11,1412,808,46,40,37,7,936,805,76,35,13,24,944,1329,443,326,2913,56,5065,2251,87,63,60,30,2489,417,30,46,31,3,526,757,28,22,46,4,862,3644,128,91,65,26,3958,18072,165,338,159,78,18818,149,24,34,124,0,335,59334,1588,1430,1250,433,64040,3760,92,89,247,8979,13164,146008,6443,5301,25248,10642,193644
21205,2274,3608,3053,17346,220,26498,38,33,41,404,5,527,44709,359,780,349,216,46415,674,75,37,149,10,944,902,228,120,474,8,1730,8184,2854,2001,17054,259,30354,1876,41,186,20,7,2134,551,61,43,185,3,842,1300,337,211,1589,30,3471,7933,932,490,2709,76,12142,473,76,49,110,7,721,14278,141,151,70,24,14671,1518,749,459,6512,67,9304,4754,896,426,2639,65,8779,2325,4,63,6,9,2412,380,62,48,89,4,582,231,36,20,65,4,358,287,107,54,204,6,659,247,37,38,11,0,329,357,132,108,31,3,637,1102,117,96,237,9,1563,838,43,56,57,4,999,123,22,10,6,0,151,1657,753,555,5445,52,8461,589,49,39,56,6,745,465,83,55,25,0,632,466,37,32,80,0,614,4278,138,108,91,21,4632,3732,93,136,64,11,4026,194,50,25,251,0,523,26832,1279,1319,1446,180,31059,1308,57,54,291,6753,8463,121214,8020,6313,39419,7869,182833
21301,5249,2790,2226,11981,304,22547,63,88,31,621,10,812,12351,160,296,212,74,13093,3459,278,161,560,34,4488,367,117,79,228,0,799,7183,1795,1455,9794,310,20537,7059,182,380,107,24,7755,308,32,17,94,4,456,1180,206,168,1004,18,2581,3984,591,270,1271,42,6158,347,42,17,74,6,480,7042,124,104,46,16,7337,928,488,322,3325,38,5106,5686,1050,541,2994,76,10351,166,4,6,0,0,180,1172,210,117,158,10,1672,4168,362,166,514,36,5243,6604,722,475,1780,57,9636,659,81,36,25,12,820,425,75,66,32,6,612,1746,132,105,300,15,2291,322,22,37,45,0,437,1764,99,55,20,18,1966,1044,368,288,2514,36,4251,1697,120,73,104,21,2011,88,22,28,9,0,149,1183,63,49,63,12,1364,789,46,20,16,5,874,31310,343,604,324,160,32740,80,36,24,102,0,239,36572,1608,1219,1456,298,41152,4997,77,98,269,10510,15953,133180,7694,5845,27449,11898,186067
21302,1200,3379,2503,15253,218,22556,20,42,28,438,9,543,2865,85,202,179,29,3359,1013,117,84,333,14,1566,514,215,140,369,3,1243,6111,2668,1954,13866,220,24817,1116,49,173,44,5,1378,315,56,33,141,4,554,955,296,178,1434,23,2880,2301,371,160,997,21,3853,217,49,29,87,3,379,1997,68,55,36,5,2158,1895,772,510,5941,40,9173,3271,732,354,2276,53,6680,108,5,9,7,0,130,1581,407,201,253,13,2455,1111,147,55,273,5,1595,2220,374,210,1087,30,3923,423,66,44,25,3,569,522,171,133,51,8,884,734,91,67,279,6,1176,224,26,29,58,0,338,140,28,6,0,0,174,1739,688,528,4459,30,7445,646,84,49,88,0,868,242,53,26,9,0,339,316,20,14,48,0,401,164,41,40,25,3,279,1757,41,102,63,7,1969,250,77,44,205,0,579,7841,1013,854,1083,77,10870,586,54,38,258,3305,4236,37090,7146,5073,33310,3972,86589
21303,1304,2671,2166,11411,104,17649,22,61,25,507,5,619,7175,185,251,233,63,7917,711,106,59,189,5,1063,321,178,120,382,0,1006,4789,2204,1638,11150,142,19924,1577,46,180,42,15,1860,272,50,32,122,0,473,653,241,176,1337,20,2422,1638,240,145,606,15,2652,132,45,21,77,0,273,2699,70,72,47,10,2905,1400,717,503,5699,35,8358,2067,586,272,1684,25,4645,253,6,15,8,0,279,219,30,24,49,0,320,804,92,48,176,3,1125,424,166,102,378,3,1073,260,38,32,13,0,336,447,120,109,32,0,708,527,114,79,246,3,966,161,15,27,66,3,280,122,17,8,0,0,154,1218,589,489,3820,22,6135,517,39,35,56,5,645,153,33,16,19,0,229,452,37,40,55,9,593,210,33,24,21,0,297,9135,136,232,141,36,9680,166,71,45,206,0,479,11196,991,817,1112,96,14222,1061,31,48,197,4122,5447,44463,5658,4442,26004,4643,85209
21304,4366,5485,3607,31569,384,45413,67,136,71,1791,9,2078,4600,113,174,225,33,5156,2016,316,172,769,20,3290,766,282,163,664,6,1881,8804,3901,2922,25189,394,41219,7595,188,484,102,15,8389,299,46,26,183,8,560,1372,439,322,2386,34,4544,1824,504,255,1377,11,3975,388,65,37,150,11,657,14000,242,115,99,28,14479,1574,758,520,7342,74,10265,4247,1436,719,4903,44,11346,266,7,8,4,0,293,918,256,86,247,4,1517,2794,423,271,887,11,4392,5657,1445,849,4490,77,12514,971,110,127,53,4,1269,732,218,165,93,5,1213,1074,246,149,603,11,2078,219,28,23,78,0,352,2167,115,69,13,16,2385,1902,809,638,6064,58,9477,1444,180,110,218,18,1968,320,62,39,25,9,453,1192,86,59,161,3,1508,1261,70,23,46,3,1402,4273,125,178,100,13,4686,228,64,46,223,5,564,37962,2230,1517,2356,224,44293,2128,127,108,685,11057,14099,101368,12332,8385,64036,12320,198439
21305,7002,6294,4849,30443,416,49007,118,207,143,1950,32,2443,17710,151,371,259,105,18591,1140,215,120,420,14,1902,906,297,205,674,5,2094,15936,4508,3588,25329,507,49865,9950,157,652,118,15,10892,464,57,45,229,6,802,1776,514,320,2594,48,5253,1759,478,229,1165,21,3647,366,68,30,127,5,604,50788,292,146,95,88,51418,2651,992,658,8050,96,12450,4999,1433,654,4449,73,11606,1121,16,27,0,3,1171,1774,584,239,287,12,2898,1378,206,133,398,6,2125,2707,746,418,2006,44,5923,3594,254,209,111,32,4198,1589,313,204,118,10,2234,1169,205,185,442,14,2013,631,29,50,95,3,810,3305,172,88,48,35,3654,3036,1079,852,6801,55,11823,1246,156,94,167,9,1673,953,77,84,48,0,1154,1254,81,82,120,0,1542,1864,59,34,43,6,2009,3219,86,159,74,5,3557,325,74,71,277,0,752,75423,2333,1904,2027,438,82128,3969,152,99,489,15794,20503,195498,13175,9820,60723,17527,296748
21401,1305,6412,5025,36281,391,49411,18,157,69,1462,24,1729,2352,76,132,260,17,2840,521,105,60,190,3,876,1456,472,327,1154,15,3423,12757,6035,4627,32324,480,56221,1521,50,273,60,14,1912,487,84,53,359,11,991,1645,543,405,2835,40,5468,1288,317,200,821,15,2648,356,117,60,160,11,704,2109,120,91,115,0,2450,2861,1236,859,9938,85,14976,1879,735,383,2580,32,5607,136,0,15,11,0,162,322,78,49,87,0,542,103,22,10,49,0,188,308,140,86,307,4,852,918,157,129,85,7,1313,770,289,197,134,0,1387,802,157,103,318,8,1395,710,46,37,82,4,886,331,58,30,12,4,424,3476,1363,1082,8816,107,14846,413,60,31,50,4,555,611,125,91,51,0,879,415,43,30,125,0,616,450,116,47,89,0,710,313,17,59,12,0,399,523,125,98,359,3,1101,9021,1424,1206,1821,116,13584,495,89,77,675,6605,7940,40514,11893,9078,70057,7742,139281
21402,1174,7489,5712,48071,723,63169,15,102,65,1404,32,1618,941,95,111,298,13,1458,567,106,51,208,5,931,1897,614,385,1221,33,4152,17350,7320,5419,45438,920,76436,576,14,140,18,3,755,509,105,85,429,10,1139,1908,655,477,3589,57,6681,1614,259,164,652,31,2712,312,98,38,156,0,609,565,77,81,81,0,811,3584,1622,1039,14741,202,21188,3249,908,387,3267,85,7895,53,0,15,5,0,79,130,31,11,116,4,285,197,35,19,82,0,333,465,133,77,297,12,981,258,101,61,65,7,499,568,356,240,132,13,1311,713,146,105,326,17,1309,281,43,41,80,11,457,63,22,18,6,0,106,4198,1834,1331,13090,154,20605,211,37,21,55,8,331,494,102,85,49,4,731,267,40,35,182,6,536,191,78,49,98,3,423,154,5,14,9,0,184,629,133,109,489,6,1366,5163,1452,1141,2056,111,9923,316,93,79,955,8088,9526,38839,13805,10066,96188,10061,168948
21501,237,1149,944,22368,386,25082,8,26,14,829,16,896,316,3,11,76,4,409,36,14,7,40,0,103,323,140,84,264,4,819,1788,1188,902,20231,400,24511,438,7,81,20,10,554,56,5,14,146,0,224,312,161,136,4413,63,5094,70,28,3,60,0,159,59,11,9,17,0,92,462,12,10,12,5,508,335,231,169,5402,78,6209,280,101,47,764,11,1205,17,0,0,4,0,18,27,6,0,9,0,45,4,4,3,9,0,17,48,34,7,62,0,142,85,22,12,14,6,140,89,39,26,35,0,195,86,27,7,96,0,224,20,7,4,9,0,42,54,0,7,4,0,58,437,284,232,5904,70,6926,24,4,6,8,3,45,72,20,7,12,0,103,41,9,5,18,0,75,31,12,3,11,0,54,53,3,7,3,0,70,43,22,12,156,3,244,1670,189,159,485,29,2534,79,23,16,675,4348,5139,6315,2207,1713,44871,5233,60340
21502,437,1191,782,18295,302,21008,15,102,34,2275,51,2486,1062,3,19,91,7,1185,190,39,10,144,8,389,189,70,37,167,5,473,1646,1099,717,17064,323,20856,381,9,45,9,0,448,54,5,6,119,0,187,292,127,66,2402,25,2918,298,78,24,277,4,687,65,17,8,61,4,149,537,11,7,6,0,563,249,213,119,4318,48,4949,1404,394,170,2128,44,4144,67,0,3,0,0,70,4,6,4,8,0,26,14,0,0,8,0,22,31,20,10,67,0,128,65,17,22,33,0,136,101,42,47,29,5,215,75,23,23,87,0,206,27,5,10,13,0,52,140,21,13,0,11,179,371,257,194,4280,41,5142,30,0,0,8,0,45,78,4,10,8,0,99,45,6,7,33,0,92,35,8,3,7,0,50,351,0,9,3,8,365,45,23,24,123,5,222,3728,346,197,599,59,4930,226,29,19,515,4053,4844,10535,2497,1577,37530,4826,56972
21503,215,664,498,13338,215,14925,0,49,11,1118,20,1206,600,6,23,67,4,702,22,4,0,4,0,30,170,65,44,148,3,429,1037,638,509,11699,235,14120,301,0,28,0,10,337,18,3,8,57,0,92,147,58,47,1149,20,1414,60,21,4,58,3,153,29,13,0,19,0,57,243,21,0,0,0,269,160,125,111,3939,39,4378,594,179,34,1087,16,1914,6,0,0,3,0,10,11,0,0,9,0,15,5,0,0,0,0,7,45,9,0,25,0,83,27,20,0,19,0,65,53,16,21,20,0,104,35,7,4,27,0,75,25,9,4,4,0,32,32,7,5,8,0,47,196,168,126,3269,44,3806,12,3,0,4,0,27,59,3,0,8,0,74,28,4,0,17,0,46,13,0,0,0,0,12,347,0,4,5,4,351,16,12,0,77,0,101,2098,131,112,337,40,2716,148,3,10,369,2887,3412,5836,1338,950,26717,3418,38264
21601,156,913,674,14958,257,16955,5,31,29,1026,22,1107,140,5,12,82,0,237,30,13,7,21,0,75,196,78,48,199,4,530,1236,875,669,13313,255,16344,346,0,44,8,5,403,43,4,16,72,0,129,189,74,80,1189,11,1539,60,12,3,41,0,122,33,5,9,14,0,62,157,9,0,7,0,174,283,156,125,4054,46,4664,379,107,40,759,23,1312,18,0,0,5,0,15,17,0,9,6,0,28,11,4,5,10,0,35,57,19,14,69,0,162,76,9,17,6,0,110,88,36,28,31,0,178,52,13,9,37,0,123,15,4,0,12,0,31,0,0,0,0,0,5,320,232,159,3452,41,4210,28,0,0,3,0,29,18,7,4,6,0,33,32,9,5,38,0,80,44,5,3,10,0,58,31,4,4,3,0,44,42,9,10,93,0,165,677,108,89,371,12,1254,43,21,8,321,2370,2758,3916,1642,1237,29165,2933,38889
21602,164,770,486,10932,158,12507,3,9,16,556,7,600,283,3,9,50,0,341,50,5,3,15,0,74,234,62,43,123,3,462,1215,725,476,10113,192,12723,198,3,27,0,0,229,16,5,4,45,0,70,175,68,41,776,17,1076,37,21,3,36,4,103,26,7,4,5,0,42,157,0,0,6,0,167,225,145,84,3379,43,3869,474,150,35,772,17,1452,5,0,0,0,0,10,7,4,0,4,0,12,13,0,3,5,0,23,50,15,17,70,0,153,71,11,6,5,0,94,78,30,20,14,0,144,54,23,9,34,0,123,14,6,0,15,0,32,0,0,4,0,0,4,319,160,140,2590,27,3232,16,3,0,7,0,26,27,0,3,3,0,39,21,0,0,19,0,44,12,3,0,0,0,9,19,0,0,0,0,18,35,10,4,64,0,120,741,92,82,278,15,1212,54,24,9,336,1946,2369,4002,1410,889,21884,2333,30522
21603,771,1530,1017,19267,315,22908,11,101,40,2303,52,2507,764,13,27,118,4,931,67,31,10,62,3,173,370,149,83,451,6,1060,2160,1383,994,18577,320,23428,737,6,127,11,9,882,41,5,4,116,0,174,317,126,104,1564,10,2127,327,63,15,266,5,676,45,13,12,22,3,91,1661,31,11,25,3,1735,401,324,191,6152,55,7116,1938,460,203,2568,45,5210,19,0,4,0,0,25,20,3,4,9,0,32,189,21,5,109,0,334,52,26,13,96,3,188,90,20,30,26,0,173,131,36,40,51,4,262,74,27,6,93,0,212,22,9,7,19,0,51,274,23,0,3,0,303,515,379,227,5017,52,6191,38,8,6,19,0,71,69,7,10,11,0,91,89,17,4,68,0,189,89,0,8,16,0,115,91,0,11,4,0,109,59,22,17,100,0,191,7355,395,273,811,76,8910,344,37,22,467,4619,5486,16773,3146,2058,40808,5424,68206
21701,135,832,676,13760,222,15623,6,22,25,839,12,904,103,5,19,58,3,185,30,14,0,25,0,71,292,96,57,232,4,678,1448,818,656,12267,227,15409,163,9,50,5,0,218,35,9,8,53,0,103,219,100,95,1896,17,2322,49,11,5,34,0,101,20,7,0,4,0,37,162,12,7,10,0,185,264,188,124,3639,64,4272,119,64,18,277,10,492,14,0,0,0,0,11,4,5,0,0,0,5,12,0,0,0,0,13,78,14,20,68,0,185,131,13,18,15,0,173,105,43,37,37,0,219,45,13,6,51,0,115,17,0,0,17,0,35,17,0,0,6,0,18,417,273,176,3946,54,4869,14,0,0,4,0,25,65,14,10,3,0,89,24,8,0,22,4,60,17,0,0,3,0,24,39,0,0,0,0,43,65,22,8,89,0,185,684,125,112,277,17,1213,46,22,24,417,2101,2606,3856,1587,1254,27493,2604,36792
21703,131,950,711,14128,227,16146,3,20,7,458,8,495,352,8,11,41,3,412,28,14,3,29,0,70,343,119,73,276,11,818,1423,869,627,12438,260,15617,201,0,38,5,0,252,50,12,15,73,0,150,214,83,71,937,17,1316,67,20,16,34,5,144,27,13,9,12,0,54,114,8,3,6,0,140,359,252,173,4982,66,5833,216,83,33,463,6,795,21,0,4,0,0,26,12,3,0,20,0,37,14,0,0,0,0,16,60,27,11,45,0,139,83,23,16,7,3,132,112,47,21,22,4,206,63,5,17,32,0,118,38,5,6,12,0,57,25,0,0,0,0,25,439,295,182,3997,62,4970,19,6,0,0,0,32,29,4,4,9,0,41,23,6,4,25,0,58,19,0,5,0,0,27,24,0,3,0,0,25,48,16,6,94,0,167,953,145,150,317,15,1571,68,22,11,454,2277,2829,4541,1784,1260,28108,2807,38497
21704,166,1352,1005,18342,249,21121,10,40,14,887,28,986,408,23,24,77,5,538,22,11,7,36,0,77,370,176,75,407,7,1034,1816,1169,856,17534,267,21646,347,5,55,18,8,418,59,17,17,154,0,246,240,105,91,1743,18,2192,62,18,8,96,0,184,16,3,3,17,0,44,187,21,7,11,0,234,465,375,223,8942,98,10100,140,92,28,538,0,802,37,5,0,0,0,40,9,6,0,18,0,38,0,9,0,17,0,23,58,28,14,66,0,165,137,36,36,19,9,237,162,73,50,35,0,320,62,24,10,57,0,155,31,7,3,15,0,60,14,5,6,0,0,26,524,317,263,5593,62,6760,10,0,0,4,0,17,110,14,17,4,0,153,38,8,3,42,0,93,65,11,5,0,0,81,114,0,5,0,0,116,66,25,16,149,0,259,1155,235,190,459,32,2070,63,23,21,534,2715,3366,5642,2432,1780,39588,3334,52777
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,3,0,0,7,28,38
29999,61,230,123,1415,47,1874,7,9,6,208,5,242,179,7,4,13,0,206,18,0,0,0,0,24,53,31,5,42,0,126,370,173,124,1249,35,1952,54,0,8,0,0,55,25,5,0,14,0,47,74,23,13,136,4,250,34,18,4,18,0,77,11,0,0,6,0,21,95,0,4,3,0,99,106,48,23,445,7,626,72,22,20,106,3,222,4,0,0,0,0,7,27,6,0,8,0,38,10,0,0,8,0,19,12,8,6,27,0,53,44,0,9,5,0,58,43,12,5,0,3,65,23,6,3,19,0,52,18,0,0,0,0,18,23,0,0,0,0,23,103,60,48,350,7,572,22,0,0,0,0,23,14,0,0,0,0,21,20,3,0,3,0,29,19,5,0,0,0,26,48,0,3,0,0,48,14,5,5,15,4,37,595,69,42,93,19,810,32,9,4,45,3572,3671,1800,426,258,2909,3693,9089
