SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED26303,4,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,8,0,10,0,23,0,0,0,0,0,0,0,3,0,14,0,21,4,5,0,0,0,5,0,8,0,30,3,57,0,0,0,3,0,11,0,13,5,36,0,72,4,18,0,22,4,27,0,29,0,43,3,146,4,23,0,31,0,37,4,24,0,58,0,193,12,26,0,32,4,37,3,32,5,32,3,187,19,38,0,50,6,46,14,22,6,37,0,248,63,69,6,202,23,150,8,49,5,63,0,627,120,73,0,264,43,67,15,30,4,31,0,651,125,61,9,369,42,98,14,25,0,31,0,769,164,45,4,260,46,38,11,13,3,12,0,600,1294,120,20,1270,216,353,37,46
SED26406,3,0,0,4,0,3,0,3,0,24,0,43,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,3,0,0,0,11,0,4,0,0,0,6,0,8,0,18,0,34,0,8,0,4,0,0,0,11,0,16,0,48,0,10,0,4,4,14,4,15,5,31,0,83,5,14,3,9,0,29,0,34,3,40,0,142,9,34,0,21,0,54,4,38,8,64,0,238,15,39,3,57,6,77,0,43,11,56,0,306,11,25,0,67,10,84,6,32,4,54,0,302,31,35,5,87,3,115,7,25,6,28,0,352,125,57,4,264,47,243,12,45,15,80,0,909,182,45,5,345,52,115,13,32,0,43,0,836,231,43,13,308,46,108,17,26,8,31,0,833,239,29,3,251,48,64,4,7,3,14,0,675,1259,72,13,881,162,311,25,27
SED26504,3,0,0,4,0,0,0,0,0,8,0,21,0,0,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,5,0,12,0,4,0,0,0,0,0,3,0,3,0,17,0,8,0,0,0,7,0,0,0,11,0,17,3,0,0,5,0,9,5,7,3,14,0,41,3,3,0,9,3,14,0,10,0,34,0,79,8,4,0,14,9,32,3,31,3,44,0,139,10,22,8,44,7,43,13,30,6,49,0,230,23,27,13,101,20,72,8,33,6,62,3,382,53,26,0,164,28,75,15,23,0,35,0,412,57,36,5,171,24,67,3,24,3,27,0,431,217,57,8,413,56,106,18,30,8,28,0,949,228,27,11,357,47,43,21,22,8,16,0,787,213,34,8,244,24,45,5,10,3,4,5,597,145,8,3,142,26,10,6,0,0,5,0,350,287,22,7,217,49,44,11,10
SED26603,0,0,0,0,0,5,0,0,0,45,0,52,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,5,0,11,0,20,0,0,0,0,0,0,0,7,0,3,0,15,0,0,0,0,0,3,0,13,0,22,0,44,0,4,0,4,0,13,0,23,3,30,0,69,0,5,0,0,0,26,0,37,6,77,0,153,8,19,0,14,0,42,8,51,10,56,4,207,5,24,0,17,5,112,4,65,12,103,0,353,18,33,0,71,7,116,5,72,16,91,0,428,17,24,3,90,9,147,10,66,7,80,0,462,30,42,7,162,17,148,6,52,11,64,5,551,153,101,10,354,63,317,19,61,15,116,3,1223,202,83,12,462,69,130,26,30,0,54,3,1081,276,52,6,478,93,152,19,27,11,35,0,1147,245,38,10,302,76,64,10,16,5,10,0,774,1009,55,28,769,184,260,29,24
SED26708,9,5,0,3,0,4,0,0,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,4,0,3,0,0,0,0,0,17,5,0,0,3,0,9,0,3,0,15,0,40,4,3,0,12,0,18,0,18,0,35,0,94,9,20,0,25,4,34,0,26,3,31,0,159,18,29,0,52,10,68,3,36,9,51,0,267,39,33,8,157,22,102,11,39,13,45,0,467,39,31,5,190,22,108,12,21,13,37,0,482,70,38,10,195,25,87,3,31,12,35,4,516,188,87,12,541,71,109,30,32,7,41,0,1128,217,54,13,450,67,77,22,13,3,15,4,935,226,30,10,305,50,63,15,8,0,10,5,720,162,17,3,171,31,22,6,6,3,6,0,434,417,44,10,330,50,81,24,17
SED26806,0,0,0,0,0,3,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,10,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,3,0,6,0,10,0,23,0,0,0,3,0,0,0,6,0,16,0,31,0,7,0,4,0,10,3,16,0,12,0,57,0,0,0,10,0,23,0,18,6,25,0,76,7,13,6,20,5,39,3,16,6,28,0,135,3,10,0,19,0,43,0,13,0,11,0,92,8,13,0,17,0,35,5,4,0,12,0,99,41,24,5,86,15,120,11,18,8,30,0,356,68,11,0,96,20,34,5,12,3,21,0,280,75,14,4,119,28,58,3,11,5,11,0,333,85,13,9,91,26,16,11,7,0,8,0,256,702,62,11,566,159,357,9,27
SED26903,0,0,3,0,0,0,0,3,3,42,0,59,0,0,0,0,0,0,0,5,0,12,0,14,0,0,0,0,0,0,0,0,3,13,0,27,0,0,0,0,0,0,0,10,0,8,0,18,0,0,0,0,0,6,0,8,0,26,0,43,0,4,0,4,0,5,0,27,0,31,0,71,0,6,0,8,0,25,4,32,7,52,0,141,0,9,0,9,0,62,3,57,4,87,3,231,6,27,0,20,0,99,7,60,15,75,4,308,18,58,4,78,11,128,9,47,14,82,3,444,25,32,3,80,13,131,8,41,12,82,0,432,41,41,3,122,11,117,11,40,14,67,0,456,122,84,9,306,41,237,19,65,10,83,0,972,186,56,10,354,59,96,20,33,6,42,6,863,214,42,9,365,50,101,19,18,5,42,0,852,221,34,10,203,52,41,10,17,4,17,0,604,561,37,15,444,117,152,16,19
SED27003,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,7,0,10,0,11,0,0,0,0,0,0,0,4,0,8,0,14,0,3,0,0,0,0,0,7,0,26,0,41,0,0,0,0,0,6,0,5,3,14,0,28,0,0,0,7,0,7,0,22,9,26,0,72,0,6,0,5,0,19,0,27,3,33,3,98,3,5,0,5,0,23,0,26,3,32,0,104,11,14,4,10,0,25,0,23,0,27,0,119,7,9,0,27,4,32,5,14,0,35,0,134,11,12,0,19,0,32,3,14,7,28,0,126,42,31,3,96,13,92,9,28,8,31,0,356,66,28,3,153,19,43,7,19,3,16,0,359,80,29,3,179,37,44,5,13,0,13,0,409,121,19,3,123,39,27,9,9,0,4,0,352,961,83,17,785,203,301,27,60
SED27101,0,4,0,0,0,4,0,0,0,27,0,36,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,7,5,3,0,16,0,0,0,0,0,3,0,0,0,6,0,13,0,0,0,3,0,0,0,7,0,26,0,39,3,0,0,5,0,9,0,11,4,23,0,53,3,13,0,6,0,27,3,30,3,30,0,120,4,14,0,10,4,60,6,37,8,27,0,162,11,27,0,16,0,83,8,53,10,62,0,272,19,45,4,86,8,104,10,44,10,50,6,372,21,29,4,95,9,123,9,40,12,51,0,394,35,39,3,114,20,96,7,33,4,54,0,404,131,79,7,349,37,297,11,53,10,74,0,1053,214,62,12,454,68,111,18,23,5,36,0,1001,271,35,9,463,67,155,12,25,9,31,0,1072,286,26,4,316,53,52,5,20,0,10,0,771,1008,31,17,849,134,255,14,23
SED27208,0,0,0,0,0,0,0,0,3,13,0,16,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,9,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,4,0,3,0,10,0,25,0,4,0,3,0,5,0,10,0,15,0,31,8,6,0,16,0,11,0,22,5,53,3,125,11,11,7,17,3,33,0,44,8,47,0,169,11,28,3,51,8,84,7,42,18,85,3,344,35,34,3,155,20,129,5,51,19,78,0,532,38,38,8,157,26,110,17,31,6,50,0,493,67,34,9,216,19,81,17,25,14,37,0,495,221,65,13,468,56,148,16,39,12,36,6,1076,215,43,6,320,53,50,26,18,0,22,0,755,180,19,3,223,37,42,3,10,4,4,0,540,142,15,3,127,10,21,3,0,3,3,0,338,267,12,12,221,27,54,11,5
SED27305,0,0,0,4,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,4,0,3,0,9,0,14,0,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,4,0,18,0,24,0,3,0,3,0,4,0,13,3,11,0,44,3,3,0,9,0,7,0,20,0,30,0,82,5,6,0,7,0,28,3,20,3,37,0,115,10,19,0,19,3,60,0,44,8,66,0,228,12,36,4,73,0,100,7,35,6,63,0,339,26,28,7,89,18,112,5,33,8,37,0,358,40,41,3,128,10,134,9,23,7,48,0,441,199,67,12,405,45,276,17,63,14,79,0,1171,287,52,0,495,58,130,20,33,3,48,0,1130,342,29,12,456,50,140,13,22,3,30,0,1102,318,28,7,294,31,63,7,18,4,17,0,785,1013,44,12,690,100,275,11,35
SED27406,0,0,0,0,0,3,0,0,3,16,0,28,0,0,0,0,0,0,0,0,4,8,0,7,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,7,0,18,0,3,0,0,0,0,0,3,0,9,0,13,3,3,0,3,0,5,0,3,4,21,0,45,0,7,0,5,0,8,0,10,0,20,0,56,5,11,4,12,0,24,0,17,5,19,0,101,12,19,0,19,3,35,0,24,3,37,0,158,6,10,0,35,9,46,0,16,0,27,0,154,16,18,0,55,3,44,5,16,5,23,0,188,83,56,8,172,23,137,10,33,14,65,6,595,93,44,3,281,41,75,10,35,11,35,6,630,178,42,6,364,45,106,13,38,4,30,0,828,186,40,6,257,33,40,13,17,3,14,0,618,1626,106,35,1489,207,657,36,65
SED27504,3,0,0,4,0,3,0,0,0,51,0,59,0,0,0,0,0,3,0,0,0,5,0,11,0,0,0,4,0,0,0,0,0,7,0,19,0,0,0,0,0,4,0,0,0,5,0,18,3,0,0,0,0,3,0,4,4,41,0,49,0,6,0,3,0,7,0,12,8,27,0,65,3,11,0,13,0,16,0,32,4,92,0,171,7,11,0,16,3,53,0,40,0,79,0,218,10,19,8,37,9,115,5,52,13,108,3,371,32,35,6,153,23,153,10,63,17,77,3,578,48,46,4,205,25,127,10,34,8,69,4,583,91,45,6,232,24,117,16,20,4,39,0,603,283,65,18,515,74,157,24,32,11,61,4,1254,291,52,13,422,61,76,14,38,3,33,0,1014,229,19,9,311,47,59,11,12,9,18,0,719,208,16,0,173,11,19,8,6,0,9,0,455,437,19,6,317,35,76,8,13
SED27608,5,0,0,4,0,3,0,0,0,21,0,33,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,6,0,0,0,14,0,5,0,3,0,3,0,4,0,13,0,30,0,0,0,6,5,17,0,11,4,21,0,69,4,12,0,9,5,23,0,24,5,30,0,122,11,16,0,28,9,67,3,50,3,43,0,241,10,58,3,124,20,119,15,45,12,57,0,469,11,52,3,177,24,123,12,47,9,37,0,495,52,50,11,228,48,139,17,39,14,45,0,637,223,105,16,753,99,354,34,58,12,69,0,1725,304,96,21,851,127,158,33,50,9,35,0,1691,379,83,16,795,116,153,26,33,5,25,6,1639,367,40,11,453,67,76,20,13,0,17,0,1062,1047,77,25,1006,160,320,36,41
SED27708,0,4,0,0,0,0,0,0,3,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,10,0,19,3,3,0,4,0,5,0,9,0,5,0,34,5,0,0,0,0,10,4,15,0,39,4,69,7,8,3,6,6,31,0,19,6,33,0,113,8,18,0,34,3,83,4,39,8,65,0,269,14,58,8,147,32,102,9,40,10,57,4,465,17,37,8,187,28,88,11,30,8,34,0,449,58,38,11,215,28,84,16,24,5,26,3,504,199,64,14,556,85,137,34,35,24,40,0,1190,224,57,13,466,59,86,20,16,0,12,0,959,216,24,11,328,44,47,21,10,3,5,0,708,179,18,4,175,23,28,11,6,3,4,0,447,331,26,13,366,40,83,8,9
SED27807,0,0,0,0,0,0,0,0,0,96,0,104,0,0,0,0,0,4,0,6,0,9,0,16,0,0,0,0,0,3,0,12,4,28,0,52,0,0,0,0,0,3,0,12,0,31,0,42,0,0,0,0,0,0,0,24,5,78,0,112,0,9,0,0,0,17,0,51,4,81,6,159,0,16,0,6,0,62,3,66,9,125,5,299,4,21,3,13,5,129,4,119,11,137,8,451,10,38,6,27,0,204,4,115,29,181,0,605,38,45,6,98,15,217,16,95,25,184,10,740,35,40,0,114,15,171,9,74,13,127,0,609,58,36,6,132,18,143,10,59,13,126,6,598,191,69,13,295,43,260,15,87,15,157,0,1158,218,38,10,267,41,131,9,51,9,102,7,875,174,30,7,156,32,86,8,25,3,66,0,580,124,12,0,112,26,35,0,10,6,33,0,364,274,23,7,159,43,108,6,26
SED27907,6,0,0,3,0,0,0,0,0,16,0,33,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,7,0,22,0,0,0,0,0,3,0,7,0,12,0,28,0,4,0,6,0,0,0,11,6,21,0,47,4,0,0,4,0,16,0,24,6,56,0,120,6,14,0,7,3,50,3,29,9,49,0,168,0,14,0,20,8,87,7,42,11,77,0,263,22,21,5,76,14,155,9,50,12,100,0,462,11,22,0,137,24,176,9,54,9,73,6,508,46,34,0,170,30,118,10,33,11,57,3,506,233,72,19,505,95,314,32,57,16,101,4,1439,298,40,12,569,83,128,21,41,16,53,4,1261,298,20,11,391,79,110,12,17,6,30,5,973,257,22,6,253,38,67,5,9,9,14,0,684,591,39,18,496,68,194,18,19
SED28007,0,0,0,8,0,8,0,0,3,48,0,76,0,3,0,0,0,0,0,3,0,10,0,19,0,0,0,0,0,4,0,11,0,10,0,24,0,0,0,0,0,0,0,7,0,17,0,30,0,4,0,0,0,7,0,8,0,46,0,70,0,0,0,4,0,13,0,30,5,31,0,89,0,6,5,3,0,41,0,48,6,62,5,172,0,23,5,16,0,75,7,44,3,94,0,274,10,34,0,47,3,135,9,78,17,127,3,465,21,66,0,140,12,220,11,88,20,115,0,705,36,45,0,163,27,215,13,68,19,89,0,677,73,45,9,241,34,222,11,54,17,83,4,798,337,102,18,573,62,462,25,107,24,147,5,1863,421,60,17,680,104,220,24,69,19,78,0,1684,444,54,9,515,86,224,23,55,15,54,3,1492,405,26,10,349,72,115,20,22,3,31,0,1056,1091,58,16,651,91,311,17,51
SED28107,3,0,0,0,0,8,0,12,6,76,0,102,0,0,0,0,0,0,0,0,3,15,0,18,0,0,0,3,0,0,0,12,5,28,0,42,0,0,0,0,0,5,3,12,0,23,0,44,0,0,0,0,0,13,0,31,3,73,0,129,4,7,0,0,0,44,6,78,20,79,0,234,4,17,3,7,3,63,4,127,19,152,0,405,11,32,11,28,8,252,8,179,40,151,6,719,12,78,3,98,16,468,13,236,52,168,11,1154,78,150,11,282,44,607,49,228,34,175,5,1660,105,116,11,354,51,589,21,143,43,111,12,1550,193,102,9,433,59,491,27,117,39,89,8,1569,910,189,34,1032,166,914,49,144,44,134,17,3626,881,126,36,869,147,347,29,86,22,73,6,2620,808,57,22,525,120,339,27,52,17,49,4,2012,606,32,9,327,66,88,15,26,7,19,10,1214,1336,47,20,515,139,291,16,30
SED28203,0,0,0,0,0,3,0,3,6,96,0,115,0,0,0,0,0,0,0,4,0,17,0,22,0,0,0,0,0,3,0,6,0,44,0,59,0,0,0,0,0,4,0,8,5,26,0,39,0,8,0,0,0,4,0,14,8,96,0,125,0,3,0,4,0,23,5,29,10,73,0,139,3,8,0,5,0,46,4,99,14,159,3,345,0,16,4,9,4,124,5,124,23,159,5,466,5,46,5,58,9,276,12,114,28,234,7,794,28,93,3,167,22,303,10,111,26,221,8,995,53,67,5,231,29,278,9,81,15,142,9,922,91,64,5,239,34,219,19,65,11,116,5,867,383,120,22,542,95,394,31,83,22,219,5,1915,388,59,12,453,74,168,20,50,9,75,8,1316,335,39,7,279,44,129,6,20,13,66,3,949,233,22,7,158,34,44,3,17,0,36,0,558,385,20,7,227,61,136,8,33
SED28301,6,0,0,4,0,4,0,4,0,48,0,67,0,0,0,5,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,4,0,7,0,20,0,0,0,0,0,0,0,12,0,12,0,26,0,0,0,0,0,0,5,8,5,26,0,43,0,5,0,7,0,12,0,17,0,24,0,68,0,14,0,8,0,25,4,26,0,53,0,123,9,23,3,11,0,37,6,36,7,47,0,177,15,39,0,31,6,62,5,58,4,56,0,271,15,64,0,69,8,71,12,55,7,55,0,360,20,36,3,80,3,126,10,49,10,73,4,411,39,35,6,113,9,107,0,31,3,63,0,409,131,84,9,292,25,256,19,64,12,92,0,984,186,59,8,378,32,135,17,47,8,55,0,920,254,40,10,377,34,149,16,46,9,40,5,980,274,34,6,260,30,66,6,20,0,26,0,734,1253,114,15,1094,105,486,32,71
SED28408,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,16,0,0,0,0,0,5,0,11,0,9,0,23,6,4,0,3,3,17,0,16,0,35,0,86,0,9,0,6,3,21,4,26,3,36,0,116,11,21,0,21,11,68,6,45,9,62,0,247,9,31,3,93,16,109,13,48,16,59,0,384,15,27,0,124,19,110,3,39,8,39,0,391,29,39,5,167,23,92,3,26,4,22,0,420,146,57,6,370,42,173,18,40,9,41,0,906,197,54,16,359,67,69,16,23,4,21,0,813,208,29,3,333,48,83,13,15,4,8,0,740,175,14,7,174,31,22,6,9,4,3,0,448,475,35,10,454,71,117,3,22
SED28507,0,0,0,5,0,0,0,3,3,50,4,72,0,0,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,3,0,8,0,22,0,0,0,0,0,0,0,3,0,20,0,23,0,0,0,0,0,0,0,12,4,54,0,78,0,0,0,0,0,18,0,33,7,46,0,105,0,3,0,6,0,52,5,68,14,92,0,242,0,17,0,8,0,147,3,73,20,95,0,366,7,30,0,40,8,254,9,111,24,114,3,595,27,53,5,174,20,325,11,109,18,107,6,859,45,54,9,205,33,338,12,77,15,72,7,866,95,44,8,242,34,310,10,60,12,60,0,872,451,97,11,620,109,655,28,89,39,110,8,2209,509,60,7,492,82,181,15,51,15,42,9,1464,450,32,8,412,61,158,15,22,11,28,0,1197,362,24,3,220,40,65,8,12,0,13,0,752,777,22,16,347,102,185,15,23
SED28607,0,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,5,0,11,0,13,0,0,0,0,0,6,0,12,0,25,0,32,0,0,0,3,0,6,0,19,6,22,0,49,5,4,0,0,0,8,3,26,3,42,0,96,0,3,0,10,0,22,0,25,0,39,0,99,3,21,0,6,5,49,0,30,11,58,5,194,10,29,5,36,4,73,9,51,13,70,0,289,11,22,0,54,6,75,0,35,5,52,0,265,18,26,0,64,19,95,3,25,3,41,0,301,95,55,5,229,32,223,8,49,15,71,4,787,161,58,9,370,59,85,15,39,9,47,0,850,213,48,5,441,65,149,23,37,15,32,0,1017,296,40,5,335,65,60,11,13,3,17,5,843,1826,99,33,1430,282,469,41,41
SED28704,3,0,3,0,0,5,0,0,3,41,0,56,0,3,0,0,0,0,0,0,0,3,0,12,0,0,5,0,0,0,0,7,0,13,0,22,0,0,0,0,0,0,0,3,0,9,0,17,0,0,0,0,0,5,0,10,3,33,0,56,0,6,0,7,0,8,0,20,0,25,0,65,3,9,0,15,0,25,0,30,10,60,0,157,0,11,0,12,8,68,0,60,17,62,0,243,7,37,4,62,8,193,10,68,18,77,0,491,23,73,6,185,21,285,12,79,26,91,0,800,37,57,7,285,22,293,18,69,18,71,0,888,86,71,6,369,48,294,19,52,20,62,4,1029,473,145,26,980,173,601,39,100,31,99,8,2664,545,98,21,1017,158,247,39,41,21,45,3,2226,555,60,12,802,139,221,26,35,9,36,0,1896,491,33,9,417,86,92,14,14,6,18,0,1180,1316,65,22,812,151,302,28,35
SED28803,4,0,0,0,0,8,0,3,10,182,4,198,0,5,0,0,0,3,0,8,3,20,0,41,0,5,0,0,0,7,0,18,3,56,0,85,0,3,0,0,0,3,0,22,0,45,0,81,0,4,0,0,0,15,0,45,8,174,0,245,0,3,0,0,0,40,3,106,17,175,6,351,0,13,0,9,5,88,4,174,28,293,5,620,5,21,0,28,11,214,12,221,44,291,6,845,5,73,6,82,10,459,13,250,46,366,11,1340,57,118,12,263,44,604,23,258,60,303,14,1760,74,86,19,347,47,528,20,181,45,241,14,1601,179,105,8,455,52,440,18,107,32,200,12,1594,648,146,37,1009,164,751,45,166,31,311,14,3315,699,99,13,781,130,326,39,89,27,171,8,2375,604,58,12,579,105,272,17,61,12,100,4,1832,457,41,9,317,71,123,23,42,6,52,0,1136,992,59,12,603,87,304,19,54
