LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,3,0,3,0,8,0,17,0,3,0,0,0,3,0,5,5,12,0,28,6,0,0,7,3,3,0,7,0,11,0,38,6,4,0,13,3,19,5,9,0,17,0,77,11,12,0,47,8,26,0,16,5,13,0,135,11,0,0,48,6,35,3,7,0,3,0,123,21,9,0,65,9,20,4,9,4,9,0,147,46,21,6,123,16,29,3,3,4,8,0,258,59,10,4,104,17,16,8,0,0,5,0,219,50,5,3,62,9,4,5,0,0,0,0,132,40,0,0,35,3,5,0,0,0,0,0,81,80,4,7,57,7,17,4,0
LGA26350,0,0,0,6,0,11,0,4,4,31,0,55,3,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,5,0,11,0,12,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,4,0,9,0,22,0,0,0,0,0,6,0,7,0,15,0,25,3,7,0,4,0,4,0,12,0,18,0,46,0,3,0,13,0,14,4,17,5,19,0,80,3,11,0,13,0,28,0,25,3,37,0,120,16,12,4,25,0,43,4,27,10,47,0,181,8,18,0,34,0,51,0,22,3,34,0,186,14,11,0,43,8,65,6,17,10,23,0,194,65,32,9,121,28,154,6,49,4,60,0,529,111,47,8,186,36,68,6,25,4,39,0,535,134,31,3,244,54,121,7,33,3,32,0,654,145,25,11,179,35,44,7,26,0,15,0,492,1837,160,35,1669,304,998,32,119
LGA26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,3,0,4,0,6,0,3,0,0,0,0,0,6,0,0,0,16,0,0,0,6,0,6,0,5,0,5,0,30,0,3,0,9,0,7,3,3,3,12,0,47,6,4,0,23,3,17,0,6,0,12,0,74,5,4,0,26,0,23,3,0,0,10,0,72,13,4,3,38,0,7,0,3,0,3,0,75,46,4,3,61,12,18,0,3,0,11,0,157,27,4,0,49,0,8,3,0,3,0,0,94,41,0,4,36,0,9,0,0,0,0,0,94,18,0,0,16,3,3,0,0,0,0,0,48,62,0,7,36,0,10,0,0
LGA26490,0,0,0,4,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,7,0,4,0,0,0,3,0,0,0,7,0,14,0,3,0,5,4,4,0,3,5,10,0,32,0,4,0,6,5,9,0,13,0,13,0,49,10,11,0,7,3,19,0,26,0,14,0,88,5,13,0,51,8,29,3,17,3,18,0,144,9,24,3,50,3,40,0,9,8,15,0,172,16,29,3,67,13,43,3,13,0,15,0,204,58,57,3,247,38,124,11,19,6,17,0,591,76,53,9,324,49,59,20,19,9,9,0,629,149,18,7,288,47,49,13,17,0,7,0,604,133,17,5,194,29,23,13,8,0,4,0,432,462,47,12,469,60,148,25,23
LGA26610,0,0,0,0,0,3,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,5,0,7,0,23,0,0,0,3,0,10,0,5,0,9,0,28,0,3,0,11,0,24,0,11,3,19,0,75,5,5,0,15,0,33,3,9,4,21,0,105,12,13,0,53,3,43,3,13,8,18,0,167,16,8,4,60,13,32,0,15,3,10,0,161,37,12,3,53,3,28,4,10,3,6,0,153,93,13,0,157,23,42,8,10,9,13,0,365,83,10,3,119,23,19,7,9,3,3,0,290,72,7,4,62,7,17,0,3,0,3,0,170,53,6,0,31,8,6,0,5,0,0,0,99,82,8,0,79,4,37,0,3
LGA26670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,11,3,0,0,0,0,3,0,0,0,3,0,13,3,0,0,5,0,10,0,0,0,10,0,34,3,3,0,20,0,17,4,6,0,4,0,57,3,6,0,13,0,14,0,3,0,8,0,44,9,0,0,20,3,7,0,5,0,0,0,39,21,6,0,30,9,10,3,8,3,3,0,84,16,0,0,35,6,3,0,0,0,0,0,71,15,0,0,25,0,5,0,0,0,0,0,50,11,0,0,13,3,0,0,0,0,0,0,28,32,0,0,20,0,3,0,0
LGA26700,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,17,4,0,0,0,0,4,0,3,0,4,0,19,0,0,0,3,0,0,0,5,3,16,0,41,4,4,0,4,0,14,0,9,0,19,0,59,3,6,0,28,4,25,6,18,6,25,0,113,12,18,3,61,4,49,5,18,0,35,0,203,26,12,0,80,10,45,8,13,0,15,0,218,26,11,4,77,9,38,5,19,0,16,0,201,133,32,4,222,35,49,8,13,6,18,0,513,125,23,5,184,26,23,15,6,3,5,0,420,126,22,7,126,16,21,5,4,0,3,0,320,75,3,0,76,9,8,4,0,0,0,0,180,160,11,4,123,32,27,8,4
LGA26730,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,14,4,30,0,3,0,5,0,17,0,12,0,14,0,50,0,10,0,11,0,51,0,24,0,31,0,134,0,30,0,70,16,54,0,26,3,33,0,243,8,16,0,101,15,40,3,12,0,18,0,221,28,17,4,111,14,44,3,19,3,12,0,251,115,39,6,323,43,70,18,16,10,22,0,660,117,31,9,267,30,52,11,9,0,9,0,528,122,14,4,195,27,29,8,5,3,3,0,417,115,10,0,100,14,25,10,4,0,4,0,281,194,13,9,228,24,51,3,8
LGA26810,0,0,0,0,0,0,0,0,0,14,0,20,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,21,0,0,0,0,0,4,0,7,4,6,0,26,0,0,0,4,0,6,0,17,0,29,0,67,9,5,0,12,0,25,0,19,4,46,0,118,16,21,5,36,0,53,0,24,3,38,0,199,17,12,0,93,13,84,12,29,9,44,4,311,13,16,9,102,15,58,9,13,12,27,0,266,38,27,6,133,13,64,7,14,7,15,0,328,122,29,8,270,36,146,18,22,12,34,0,684,147,23,4,227,27,43,13,4,6,16,5,528,140,19,5,180,19,39,8,7,4,7,0,418,92,13,0,97,17,16,8,3,0,4,0,257,248,13,5,212,38,74,13,4
LGA26890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,15,0,0,0,7,0,4,0,5,6,0,0,19,0,5,0,20,6,4,0,0,0,6,0,42,0,0,0,12,5,8,3,6,4,3,0,31,0,0,0,8,0,0,0,0,0,0,0,18,8,0,0,23,4,3,0,0,0,4,0,40,8,0,0,23,4,8,0,0,0,0,0,42,12,0,0,12,0,0,0,0,0,0,0,26,3,0,0,8,0,4,0,0,0,0,0,16,14,0,0,19,0,5,0,0
LGA26980,4,4,0,4,0,6,0,4,0,92,0,116,0,0,0,0,0,0,0,7,0,24,0,35,0,0,0,0,0,0,0,18,5,33,0,61,0,0,0,0,0,5,0,16,3,11,0,38,0,4,0,3,0,6,0,26,3,51,0,96,4,3,0,6,0,25,0,52,6,58,0,155,4,42,0,14,0,33,7,87,13,88,4,292,5,49,0,37,0,96,8,94,15,124,3,446,26,78,3,63,6,157,16,131,28,146,0,654,46,105,3,160,14,209,19,111,12,184,4,874,48,78,0,197,16,231,16,112,13,137,4,852,91,82,9,237,29,248,21,77,11,120,4,920,327,156,13,723,79,644,35,137,29,210,4,2369,490,139,7,927,106,268,29,88,10,140,4,2213,663,116,21,930,103,359,31,75,18,85,0,2402,667,67,13,689,85,137,14,30,5,47,3,1767,2996,163,37,2435,322,808,43,96
LGA27070,4,0,4,4,3,13,0,10,10,196,0,241,0,0,0,0,0,0,0,11,0,34,0,49,0,0,3,0,0,4,0,15,3,66,0,94,0,0,0,0,0,3,0,15,3,58,3,87,0,8,0,0,0,8,0,37,12,155,0,221,0,8,3,5,0,37,8,59,10,132,4,270,12,30,0,22,5,97,9,187,31,301,7,702,10,46,8,37,15,261,8,237,47,320,6,979,20,112,13,133,17,619,21,258,56,429,9,1686,70,232,12,421,54,719,40,276,65,398,10,2296,115,171,11,606,71,691,36,200,47,292,8,2257,215,149,12,721,89,685,55,166,39,250,6,2381,1026,312,46,1856,293,1232,93,246,63,419,19,5623,1159,195,42,1719,252,526,71,138,40,183,13,4340,1098,123,26,1265,219,435,39,80,37,129,5,3455,906,62,17,680,135,194,26,44,9,64,5,2136,1879,93,28,1090,217,484,34,80
LGA27170,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,4,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,5,0,6,0,3,0,12,0,0,0,0,0,0,0,10,0,10,0,29,0,4,0,3,0,24,0,19,3,13,0,64,3,13,0,13,4,43,0,21,0,49,0,149,13,24,3,74,18,75,6,37,9,39,0,293,24,20,5,92,13,80,8,18,3,20,0,279,37,29,0,132,25,70,3,13,4,17,0,343,216,46,18,364,56,126,16,33,7,20,0,904,229,21,11,304,41,59,9,17,8,14,0,717,165,15,7,206,26,30,8,12,0,10,0,481,169,5,3,121,27,11,0,8,3,4,0,360,303,9,0,185,27,54,3,0
LGA27260,4,0,0,0,0,11,0,14,13,182,8,242,0,0,0,0,0,0,0,9,9,27,0,49,0,0,0,3,0,4,0,15,5,45,0,75,0,0,0,3,0,0,3,29,0,53,0,92,0,11,0,0,4,17,4,59,7,137,5,247,4,14,0,6,0,63,6,135,29,148,0,405,4,36,5,25,5,151,9,233,40,277,4,804,17,54,11,49,13,460,15,296,61,298,8,1285,26,141,3,166,24,869,24,419,89,334,17,2126,130,264,19,552,74,1145,68,394,70,329,17,3056,182,213,26,677,101,1115,45,267,74,219,15,2935,357,190,19,840,108,1028,40,214,62,180,10,3040,1675,355,67,2092,332,2202,90,287,100,298,27,7534,1823,231,52,1876,303,675,57,166,47,141,13,5384,1813,112,39,1359,253,781,49,97,34,98,11,4650,1409,75,20,821,166,217,27,48,12,36,10,2841,3648,112,55,1469,372,874,49,74
LGA27350,0,0,0,0,0,4,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,7,0,8,0,17,0,0,0,0,0,0,0,4,0,7,0,13,0,3,0,0,0,0,0,7,0,26,0,41,0,0,0,0,0,6,0,4,3,14,0,25,0,6,0,7,0,10,0,22,9,36,0,81,7,6,0,6,3,18,0,27,3,40,5,109,3,5,0,10,0,26,0,28,7,37,0,118,9,16,4,14,0,30,0,27,0,30,0,138,7,16,0,30,4,36,5,18,3,38,0,162,16,16,0,22,0,41,3,12,4,31,0,156,51,42,3,120,26,113,9,33,3,37,0,445,72,40,9,180,25,58,11,20,0,17,0,430,105,41,3,229,45,62,7,15,3,10,0,531,141,20,3,162,49,36,9,10,0,3,0,432,1243,100,24,1023,245,378,32,72
LGA27450,7,3,0,3,0,10,3,0,7,27,0,62,0,0,0,5,0,3,0,0,0,8,0,21,0,0,0,0,0,0,0,3,4,14,0,22,0,0,0,0,0,5,0,0,0,9,0,16,0,4,0,0,0,5,0,10,0,15,0,38,0,0,0,10,0,9,0,19,4,28,0,64,11,16,0,13,0,32,0,37,12,49,0,170,4,18,3,26,4,74,7,47,8,76,4,270,17,37,7,77,11,158,19,70,18,132,3,557,35,89,3,258,36,258,23,119,22,151,3,997,53,81,8,379,50,326,20,89,22,94,5,1125,99,99,18,507,62,288,28,76,21,77,0,1266,403,198,31,1337,210,694,67,127,36,174,0,3276,592,153,33,1495,231,272,57,91,20,94,4,3034,600,95,34,1191,181,246,42,48,23,49,5,2516,602,55,22,665,117,123,16,31,9,35,0,1674,1570,138,26,1317,189,444,47,60
LGA27630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,0,0,0,5,0,9,0,0,0,4,0,0,0,0,0,9,0,19,0,0,0,4,0,0,0,0,0,6,0,14,0,3,0,4,0,12,0,3,0,8,0,32,0,5,0,11,5,15,0,4,0,3,0,47,3,3,0,22,0,7,0,5,0,8,0,54,0,3,0,25,0,8,0,4,0,4,0,41,24,4,3,47,7,10,5,0,0,3,0,97,15,4,3,25,7,3,0,0,0,0,0,52,13,0,6,17,4,4,0,0,0,0,0,35,5,3,0,11,0,0,0,0,0,0,0,24,22,0,0,16,3,6,0,0
LGA29399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
