UCL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL222004,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
UCL222005,..,0,0,0,0,0,0,0,0,7,..,0,0,0,3,0,9,3,0,17,0,0,0,0,0,0,0,0,0,0,23,7,9,13,17,12,19,6,3,101,..,0,7,12,15,20,19,0,0,82,..,3,8,4,6,0,0,0,0,19,..,0,0,0,3,0,0,0,0,3,33,..,..,..,..,..,..,..,..,33,..,9,..,..,..,..,..,..,..,9,..,8,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,5,6,0,0,3,0,0,11,..,0,0,0,9,8,18,0,0,35,0,0,0,0,0,0,0,0,0,6,33,15,21,24,28,36,44,11,9,210
UCL222006,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,7,3,0,24,0,0,0,0,0,0,0,0,0,0,38,17,14,31,17,34,32,13,0,191,..,0,11,38,22,42,40,22,0,166,..,0,7,9,10,11,0,0,0,46,..,0,0,0,5,3,0,0,0,8,72,..,..,..,..,..,..,..,..,72,..,9,..,..,..,..,..,..,..,9,..,14,4,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,11,18,3,0,39,0,6,0,0,0,3,0,0,0,3,72,28,23,52,40,69,61,26,0,372
UCL222007,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,14,4,9,8,17,23,15,0,4,93,..,0,3,11,23,23,24,3,3,77,..,0,4,6,11,5,5,0,0,36,..,0,0,0,0,0,0,0,0,7,21,..,..,..,..,..,..,..,..,21,..,3,..,..,..,..,..,..,..,3,..,10,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,5,3,0,0,18,0,0,0,3,0,0,0,0,0,9,27,17,11,19,35,41,26,8,0,183
UCL222008,..,0,0,0,0,0,0,0,0,0,..,0,0,4,7,3,4,6,0,25,0,0,0,3,0,0,0,0,0,10,21,9,13,23,42,29,13,6,0,168,..,0,5,17,34,19,9,10,0,96,..,0,14,16,14,5,5,0,0,47,..,0,0,4,9,0,4,3,0,24,54,..,..,..,..,..,..,..,..,54,..,8,..,..,..,..,..,..,..,8,..,12,3,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,5,17,13,12,3,0,63,4,0,0,6,5,0,0,0,0,22,57,26,27,49,78,52,36,15,0,339
UCL222009,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,7,4,4,18,0,0,0,0,0,0,0,0,0,0,19,6,17,17,13,28,21,16,8,146,..,0,12,13,9,35,30,21,4,127,..,0,15,0,5,0,3,0,0,31,..,0,0,0,4,7,0,4,0,15,36,..,..,..,..,..,..,..,..,36,..,10,..,..,..,..,..,..,..,10,..,5,9,5,4,0,0,0,0,15,..,6,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,5,..,0,3,6,5,9,13,5,4,39,0,0,0,0,0,0,0,0,0,4,36,21,38,26,26,53,45,31,7,298
UCL222010,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,31,26,14,24,30,18,21,7,0,169,..,0,14,23,29,27,28,8,0,137,..,4,4,3,12,10,4,0,0,35,..,0,0,0,4,7,0,0,0,15,44,..,..,..,..,..,..,..,..,44,..,20,..,..,..,..,..,..,..,20,..,20,12,3,0,0,0,0,0,43,..,0,5,0,0,0,3,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,6,3,0,4,11,0,19,0,3,0,5,0,0,0,0,0,3,48,47,37,42,56,41,44,22,0,333
UCL222011,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,34,29,9,25,30,20,18,3,0,168,..,0,9,38,41,35,25,0,0,143,..,0,9,4,4,5,0,0,0,23,..,0,0,0,6,0,0,0,0,12,73,..,..,..,..,..,..,..,..,73,..,26,..,..,..,..,..,..,..,26,..,16,3,3,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,4,0,3,0,0,4,0,8,..,0,0,0,0,3,3,3,0,14,0,0,0,0,0,0,0,0,0,0,73,47,20,45,52,42,34,10,0,332
UCL222012,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,4,6,0,15,0,0,0,0,0,0,0,0,0,0,31,15,12,18,26,39,29,13,0,183,..,3,10,21,33,53,37,16,0,174,..,0,4,8,12,8,0,0,0,39,..,0,0,3,0,4,0,0,0,8,64,..,..,..,..,..,..,..,..,64,..,16,..,..,..,..,..,..,..,16,..,11,0,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,13,..,0,0,0,7,9,4,7,3,34,0,0,0,0,0,5,0,0,0,6,64,31,20,33,58,78,54,24,0,371
UCL222013,..,0,0,0,0,0,0,0,0,5,..,0,0,0,3,6,10,0,0,18,0,0,0,0,0,0,0,0,0,3,10,11,14,8,12,18,25,10,0,106,..,0,0,4,10,17,24,7,5,74,..,7,11,6,6,6,4,0,0,35,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,10,..,..,..,..,..,..,..,10,..,3,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,10,..,0,5,4,4,10,12,6,4,37,0,0,0,0,0,0,0,0,0,10,20,20,21,18,24,40,39,26,6,213
UCL222014,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,5,0,0,0,10,0,5,0,0,0,0,0,0,0,5,49,12,18,34,28,26,20,6,0,186,..,0,22,35,38,31,20,4,0,152,..,0,12,13,13,7,0,0,0,40,..,0,0,0,4,4,0,0,0,10,83,..,..,..,..,..,..,..,..,83,..,10,..,..,..,..,..,..,..,10,..,13,3,5,5,0,0,0,0,23,..,0,0,0,0,3,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,9,5,4,3,0,27,0,0,0,0,0,0,0,0,0,4,83,32,43,64,59,50,32,8,0,379
UCL222015,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,40,30,18,24,34,22,10,8,0,183,..,0,7,25,47,24,26,8,0,134,..,0,18,9,12,10,0,0,0,52,..,0,4,0,3,3,0,0,0,10,78,..,..,..,..,..,..,..,..,78,..,20,..,..,..,..,..,..,..,20,..,16,9,0,0,0,0,0,0,28,..,6,0,0,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,3,4,0,0,0,0,0,3,..,3,0,0,0,3,3,0,0,18,0,0,0,0,0,0,0,3,0,4,78,48,44,40,69,38,33,15,0,379
UCL222016,..,0,0,0,0,5,0,0,0,5,..,0,0,0,8,0,0,4,0,12,0,0,0,0,0,0,0,0,0,6,14,9,9,13,19,20,20,4,0,107,..,0,3,10,9,24,28,11,0,88,..,3,8,13,9,10,4,3,0,43,..,0,0,4,0,0,0,0,0,5,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,9,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,5,0,0,0,5,..,0,3,4,9,11,4,3,0,38,0,0,0,0,4,0,0,0,0,8,25,18,24,24,25,47,45,20,0,235
UCL222017,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,5,9,9,3,27,0,0,3,0,0,0,0,0,0,6,4,4,11,4,10,19,20,13,0,89,..,0,0,0,8,22,11,17,0,60,..,0,5,0,0,0,0,0,0,10,..,0,0,0,0,3,0,0,0,10,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,5,0,0,3,0,0,0,0,4,..,0,5,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,4,0,0,9,..,0,0,0,0,12,17,13,6,51,3,0,3,0,0,0,0,0,0,6,19,7,12,9,16,47,40,32,9,179
UCL222018,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,9,12,4,5,0,0,41,..,0,0,0,15,3,0,0,0,20,..,0,0,0,3,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,8,..,0,6,0,6,0,0,0,0,7,..,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,10,10,14,8,16,23,5,9,0,0,88
UCL222019,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,6,4,0,8,0,0,0,0,0,0,0,0,0,0,25,15,17,20,26,30,24,8,0,173,..,0,8,19,29,49,25,14,0,148,..,9,11,6,7,5,3,0,0,37,..,0,3,4,0,7,0,0,0,18,55,..,..,..,..,..,..,..,..,55,..,17,..,..,..,..,..,..,..,17,..,18,11,0,0,0,0,0,0,30,..,4,0,0,0,0,0,0,0,5,..,4,0,0,0,0,0,0,0,3,..,0,0,8,0,4,0,0,0,12,..,0,0,0,0,0,10,4,0,18,0,0,0,0,0,0,0,0,0,3,55,46,36,42,48,64,44,20,5,357
UCL222020,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,32,11,5,16,17,21,13,10,5,124,..,0,5,11,22,31,15,12,0,104,..,0,6,3,3,6,0,3,0,20,..,0,6,5,4,0,0,0,0,17,50,..,..,..,..,..,..,..,..,50,..,8,..,..,..,..,..,..,..,8,..,9,0,0,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,5,8,9,0,3,26,0,0,0,0,0,0,0,0,0,3,50,18,19,22,35,43,32,14,3,241
UCL222021,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,5,5,0,0,19,3,0,0,0,0,0,0,0,0,10,20,7,23,19,16,21,18,5,0,131,..,0,10,19,7,28,20,13,0,100,..,0,15,7,4,6,0,0,0,38,..,0,0,5,6,0,4,0,0,13,43,..,..,..,..,..,..,..,..,43,..,9,..,..,..,..,..,..,..,9,..,7,6,0,5,0,0,0,0,13,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,8,10,11,9,3,0,34,4,3,3,0,0,0,0,0,0,9,53,19,33,40,35,45,33,17,0,277
UCL222022,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,0,3,20,0,0,0,0,0,0,0,0,0,0,16,6,8,11,18,21,21,13,5,124,..,0,6,16,18,18,29,16,0,103,..,0,10,0,6,12,0,3,0,28,..,0,0,3,0,0,0,0,0,6,35,..,..,..,..,..,..,..,..,35,..,13,..,..,..,..,..,..,..,13,..,5,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,0,0,8,7,12,4,3,40,0,0,0,0,0,4,0,0,0,7,35,18,17,21,39,42,45,30,7,252
UCL222023,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,12,0,0,0,0,0,3,0,0,0,0,56,16,32,38,32,39,16,8,0,223,..,0,28,41,46,32,14,11,0,173,..,0,15,12,11,6,0,0,0,44,..,0,3,3,3,3,0,0,0,18,110,..,..,..,..,..,..,..,..,110,..,18,..,..,..,..,..,..,..,18,..,11,6,8,4,0,0,0,0,23,..,0,0,0,3,3,4,0,3,17,..,0,0,0,0,4,0,0,0,11,..,0,4,0,0,3,0,0,0,6,..,0,0,4,8,9,4,4,0,27,0,0,0,0,0,3,0,0,0,7,110,33,58,67,74,58,22,16,3,449
UCL222024,..,3,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,6,11,3,7,5,5,0,0,0,36,..,0,0,7,4,3,0,0,0,11,..,0,0,0,3,3,0,0,0,4,..,0,0,0,0,0,0,0,0,8,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,6,3,0,0,0,0,0,0,10,..,0,0,0,3,6,0,0,0,5,0,3,3,0,0,0,0,0,0,4,9,15,12,11,10,11,3,0,0,68
UCL222025,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,11,3,0,14,0,0,0,0,0,0,0,0,0,0,21,3,6,15,15,9,24,11,0,97,..,0,0,15,4,8,17,7,0,64,..,0,0,3,12,9,7,0,0,27,..,0,0,0,3,0,0,0,0,10,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,4,0,4,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,3,0,4,13,8,0,30,0,0,0,0,3,0,0,0,0,0,33,12,9,22,27,17,39,20,4,183
UCL222026,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,20,13,18,27,21,25,24,0,3,156,..,0,7,32,35,30,31,4,4,147,..,0,9,9,0,9,7,0,0,33,..,0,3,0,4,0,0,0,0,11,69,..,..,..,..,..,..,..,..,69,..,9,..,..,..,..,..,..,..,9,..,9,9,0,0,0,0,0,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,9,4,3,0,20,0,0,0,0,0,0,0,0,0,5,72,26,30,49,43,47,47,16,0,315
UCL222027,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,9,0,16,0,0,0,0,0,0,0,0,0,11,36,13,14,23,16,25,28,15,0,170,..,4,16,26,21,24,42,8,0,137,..,0,10,9,7,3,0,0,0,33,..,0,3,3,3,0,0,0,0,15,65,..,..,..,..,..,..,..,..,65,..,12,..,..,..,..,..,..,..,12,..,6,4,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,5,7,6,7,9,0,30,0,0,0,4,0,0,0,3,0,12,62,23,34,43,37,49,56,19,0,323
UCL222028,..,0,0,0,0,4,3,0,0,9,..,0,0,0,0,3,5,3,0,10,0,0,0,0,0,0,0,0,0,0,33,15,20,27,16,21,17,0,3,154,..,0,18,20,13,25,18,0,0,108,..,0,11,11,5,6,0,0,0,33,..,0,3,8,5,0,0,0,0,11,66,..,..,..,..,..,..,..,..,66,..,11,..,..,..,..,..,..,..,11,..,15,0,0,0,0,0,0,0,22,..,0,0,0,0,3,0,0,6,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,4,0,0,0,13,..,0,0,3,4,9,12,4,0,28,0,0,0,0,0,0,0,0,0,9,68,35,40,45,33,37,40,9,3,298
UCL222029,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,5,6,5,27,0,0,0,0,0,0,4,0,0,0,15,4,6,6,8,15,18,14,4,98,..,0,5,10,4,10,14,12,3,65,..,3,4,0,0,4,0,0,0,13,..,0,3,0,0,3,3,0,0,13,40,..,..,..,..,..,..,..,..,40,..,0,..,..,..,..,..,..,..,0,..,0,0,0,4,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,3,3,3,10,9,9,5,47,0,0,0,0,0,0,4,0,0,5,40,11,19,14,16,29,36,26,6,194
UCL222030,..,0,0,0,5,0,0,0,0,3,..,0,0,0,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,3,24,10,6,22,12,24,10,7,0,113,..,0,3,18,10,10,13,11,4,63,..,0,3,9,9,6,0,0,0,25,..,0,0,6,7,5,0,5,0,16,50,..,..,..,..,..,..,..,..,50,..,9,..,..,..,..,..,..,..,9,..,8,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,5,..,0,0,0,3,7,3,9,4,26,0,0,0,0,0,0,0,0,0,3,50,17,10,33,25,37,19,16,7,216
UCL222031,..,0,0,0,0,0,0,0,0,5,..,0,3,0,4,8,4,7,0,20,0,0,0,0,0,0,0,0,0,0,28,3,13,15,22,24,21,11,4,140,..,0,3,17,18,25,31,9,0,105,..,0,6,11,8,0,3,0,0,30,..,0,0,0,3,0,0,0,0,12,53,..,..,..,..,..,..,..,..,53,..,8,..,..,..,..,..,..,..,8,..,8,0,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,5,0,9,..,4,3,0,5,12,11,7,0,43,0,0,0,0,0,0,0,0,0,5,53,23,24,30,37,43,49,22,8,284
UCL222032,..,3,4,0,0,0,0,0,0,9,..,0,6,6,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,8,20,7,31,21,15,15,15,8,0,136,..,0,4,16,8,14,22,10,9,85,..,5,25,5,4,0,3,4,0,51,..,0,0,0,0,0,3,0,0,9,41,..,..,..,..,..,..,..,..,41,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,4,9,3,0,0,0,0,0,18,..,0,10,8,7,13,9,0,0,55,0,0,4,0,0,0,0,0,0,12,42,15,55,38,28,31,45,15,6,274
UCL222033,..,0,0,0,0,0,0,0,0,6,..,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,29,6,23,23,24,15,9,4,0,135,..,0,11,11,19,20,18,8,0,79,..,0,14,18,16,4,4,0,0,61,..,0,5,0,4,0,0,0,0,13,58,..,..,..,..,..,..,..,..,58,..,4,..,..,..,..,..,..,..,4,..,5,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,5,0,0,0,0,12,..,0,5,4,3,16,3,6,0,34,0,0,0,0,0,3,0,0,0,0,58,16,41,33,47,44,26,13,0,275
UCL222034,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,8,3,0,0,21,0,6,0,0,0,0,0,0,0,3,18,21,13,21,23,18,20,0,0,137,..,0,4,11,14,17,22,4,0,78,..,5,7,11,11,5,3,0,0,40,..,0,3,4,6,9,0,7,0,23,44,..,..,..,..,..,..,..,..,44,..,13,..,..,..,..,..,..,..,13,..,16,9,4,3,0,0,0,0,27,..,0,0,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,5,17,16,14,4,0,52,0,6,0,0,0,0,0,0,0,4,44,40,28,41,47,41,41,14,7,295
UCL222035,..,0,0,0,0,5,0,0,0,3,..,0,0,0,0,10,0,3,4,22,0,0,0,0,0,0,0,0,0,0,18,7,7,17,8,41,26,11,4,144,..,0,5,12,11,29,29,11,6,106,..,0,4,9,8,11,5,0,0,37,..,0,3,3,3,3,0,0,0,15,36,..,..,..,..,..,..,..,..,36,..,4,..,..,..,..,..,..,..,4,..,7,5,3,0,0,0,0,0,18,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,6,..,4,0,0,0,6,0,0,0,16,..,3,0,0,10,19,15,5,6,60,0,0,0,0,0,0,0,0,0,5,33,13,23,25,31,76,61,18,11,294
UCL222036,..,0,0,0,0,0,0,0,0,5,..,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,9,11,10,11,21,14,12,4,102,..,0,8,14,17,13,12,7,3,76,..,0,3,0,0,3,0,0,0,4,..,0,0,3,3,3,0,3,0,14,33,..,..,..,..,..,..,..,..,33,..,9,..,..,..,..,..,..,..,9,..,6,8,0,3,0,0,0,0,19,..,0,0,0,0,0,4,3,0,9,..,4,0,3,0,0,0,0,0,5,..,0,5,0,0,0,0,0,0,8,..,0,6,0,5,9,6,5,4,26,0,0,0,0,0,0,0,0,0,0,33,15,24,19,23,33,26,18,4,205
UCL222037,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,3,10,0,0,0,0,0,0,0,0,0,0,33,11,14,12,19,22,10,8,3,130,..,0,13,9,13,20,12,3,4,77,..,8,9,8,14,6,3,0,0,47,..,0,3,3,8,0,0,0,0,19,48,..,..,..,..,..,..,..,..,48,..,13,..,..,..,..,..,..,..,13,..,11,3,5,0,0,0,0,0,19,..,0,0,0,0,0,0,3,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,5,0,0,3,15,0,0,0,0,0,0,0,0,0,0,48,26,35,21,38,36,17,13,4,243
UCL222038,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,20,10,8,11,21,10,12,0,3,98,..,0,8,21,25,20,23,8,0,102,..,3,5,0,3,5,0,0,0,17,..,0,0,3,0,0,0,0,0,4,55,..,..,..,..,..,..,..,..,55,..,13,..,..,..,..,..,..,..,13,..,11,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,5,0,3,10,0,0,0,0,0,0,0,0,0,0,55,29,12,27,33,28,23,6,3,211
UCL222039,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,26,20,13,10,30,27,14,4,0,151,..,0,11,22,41,37,18,9,0,133,..,0,7,0,3,0,4,0,0,24,..,0,0,3,0,3,0,0,0,6,54,..,..,..,..,..,..,..,..,54,..,19,..,..,..,..,..,..,..,19,..,6,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,8,60,28,24,26,51,53,24,10,0,274
