UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,3,0,3,0,3,0,18,0,4,0,12,0,6,0,0,0,0,0,18,0,0,0,5,0,8,0,6,0,0,0,18,0,3,0,6,0,3,0,3,0,0,0,26,8,8,0,25,4,8,0,0,0,0,0,50,7,0,0,12,0,0,0,0,0,0,0,29,10,3,0,15,0,0,0,0,0,0,0,28,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,8,0,4,0,0
UCL215061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,7,0,0,0,8,5,0,0,0,0,0,0,11,0,0,0,5,0,3,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,17,6,0,0,12,3,3,0,0,0,0,0,29,6,0,0,6,0,0,0,0,0,0,0,21,3,0,0,11,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0
UCL215062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,4,0,0,0,0,0,8,0,0,0,3,0,5,0,0,0,0,0,14,7,0,0,11,0,4,0,0,0,0,0,24,3,0,0,9,0,5,0,0,0,0,0,21,3,0,0,6,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,12,0,5,0,0
UCL215063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,9,0,0,0,5,0,3,0,0,4,0,0,7,0,3,0,3,0,4,0,0,5,0,0,17,5,0,0,7,0,3,0,0,0,0,0,17,7,0,0,8,0,0,0,0,0,0,0,14,3,0,0,4,0,0,0,0,0,0,0,10,5,0,0,3,0,0,0,0,0,0,0,4,8,0,0,10,0,0,0,0
UCL215064,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,12,0,0,0,0,0,3,0,0,0,4,0,9,5,0,0,8,0,5,0,3,0,3,0,18,0,0,0,9,0,6,0,0,0,0,0,15,0,0,0,7,0,4,0,0,0,0,0,14,9,0,0,18,3,0,0,0,0,3,0,38,4,7,0,8,0,0,0,0,0,5,0,16,3,0,0,5,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0
UCL215065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,5,0,3,0,11,0,16,0,4,0,9,4,7,0,4,0,8,0,38,0,0,0,6,3,6,0,3,0,3,0,27,5,0,0,14,0,3,5,0,0,3,0,34,6,4,0,25,6,4,0,0,0,4,0,42,14,0,6,10,0,0,0,0,0,0,0,37,9,0,0,3,5,3,0,0,0,0,0,16,6,0,0,4,0,0,0,0,0,0,0,17,7,0,0,11,0,4,0,0
UCL215066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,8,0,7,0,0,0,0,0,11,0,0,0,4,0,3,0,0,0,0,0,12,0,0,0,5,0,8,0,0,0,0,0,19,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,4,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,10,0,4,0,0,0,0,0,12,3,0,0,5,0,0,0,0,0,0,0,15,4,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
UCL215068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,4,0,3,0,16,0,0,0,6,0,5,0,0,0,0,0,22,6,0,0,5,0,4,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,3,0,16,0,0,0,12,0,4,0,0,0,0,0,31,9,9,0,10,0,0,0,3,0,3,0,27,8,0,0,10,0,0,0,0,0,0,0,21,4,0,0,4,3,0,0,0,0,0,0,11,4,0,0,6,0,4,0,4
UCL215069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,10,0,3,0,4,0,0,0,3,0,4,0,19,5,4,0,3,4,0,0,0,0,0,0,22,5,0,0,15,0,3,0,0,0,0,0,27,8,4,0,25,4,7,0,0,0,3,0,52,9,5,0,28,8,0,0,0,0,0,0,48,0,6,0,15,0,0,0,0,0,0,0,31,11,0,0,11,0,0,0,0,0,0,0,20,26,0,0,17,3,10,0,0
UCL215070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,3,0,0,0,7,0,12,0,3,0,0,0,0,0,0,0,5,0,18,0,4,0,7,0,6,0,5,3,4,0,30,0,0,0,17,6,7,0,0,0,4,0,32,6,0,0,11,0,5,0,0,0,3,0,23,6,4,0,16,4,5,3,0,0,3,0,50,13,0,0,10,3,0,0,0,0,0,0,27,9,0,0,9,0,0,0,0,0,0,0,16,4,0,0,3,0,0,0,0,0,0,0,9,7,0,0,4,0,0,0,0
UCL215071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,6,0,3,0,0,0,9,0,5,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,10,0,3,0,9,0,6,0,0,0,0,0,25,5,4,0,32,3,18,0,0,0,3,0,64,10,3,0,39,6,4,0,0,0,3,0,67,24,0,3,36,6,10,0,0,0,0,0,85,23,0,0,31,5,0,4,0,0,0,0,61,49,0,0,41,7,9,0,0
UCL215072,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,7,0,4,0,6,0,13,0,0,0,0,0,3,0,0,0,3,0,15,4,4,0,0,0,8,0,0,0,0,0,20,5,3,0,0,0,4,0,0,0,3,0,16,5,0,0,0,0,0,0,6,0,0,0,12,13,0,0,11,0,0,0,0,0,0,0,26,5,0,0,7,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,5,3,0,0
UCL215073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,11,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,4,0,5,0,0,0,0,0,16,0,0,0,3,0,3,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,19,9,4,0,14,0,9,0,0,0,5,0,36,10,0,0,17,4,6,0,0,0,3,0,35,4,0,0,13,0,8,0,0,0,0,0,22,3,0,0,3,0,0,0,0,0,0,0,10,9,0,0,4,0,6,0,0
UCL215074,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,12,0,0,0,3,0,23,0,5,0,11,4,3,0,4,0,3,0,29,0,3,0,9,0,11,0,0,0,0,0,35,3,0,0,21,8,8,3,5,0,5,0,41,18,4,0,46,5,29,3,4,0,0,0,122,24,6,0,45,10,7,6,0,0,0,0,103,28,5,0,38,7,11,0,0,0,3,0,94,22,0,0,25,4,8,0,0,0,0,0,63,37,0,0,33,5,15,6,4
UCL215075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,14,0,0,0,8,0,3,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,6,4,9,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0
UCL215076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,4,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,6,0,14,0,0,0,0,0,6,0,0,0,0,0,15,4,0,0,7,0,0,0,0,0,0,0,17,9,3,0,18,7,9,0,0,0,4,0,42,10,0,0,16,3,3,0,0,0,0,0,28,12,0,0,11,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,9,13,0,0,4,0,0,0,0
UCL215077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,6,0,3,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,3,0,0,0,0,0,13,3,0,0,9,0,0,0,0,0,0,0,20,3,4,0,14,0,0,0,0,0,0,0,28,3,0,0,3,0,6,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,12,9,0,0,18,0,3,0,0
UCL215078,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,3,0,4,0,0,0,0,0,14,0,0,0,15,0,8,0,3,0,0,0,32,8,3,0,36,4,9,0,0,0,0,0,54,6,0,0,30,0,9,3,0,0,0,0,53,6,0,0,11,0,10,0,0,0,0,0,34,4,0,0,6,0,3,0,0,0,0,0,16,9,0,0,12,6,0,0,0
UCL215079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,3,0,6,0,12,0,0,0,8,0,5,0,0,0,3,0,19,4,4,0,0,3,6,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,11,4,0,0,15,0,0,0,0,0,0,0,25,6,3,0,10,5,0,0,0,0,0,0,19,5,0,0,4,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,0,0,0,0,3,9,0,0,5,0,7,0,0
UCL215080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,10,0,0,0,8,0,13,0,0,0,3,0,0,5,0,0,0,0,20,0,0,0,9,0,5,0,0,0,4,0,23,4,0,0,11,0,7,0,0,0,0,0,25,7,5,0,19,5,8,5,0,0,4,0,45,3,0,0,12,4,0,0,0,0,0,0,23,3,0,0,10,0,0,0,0,0,0,0,12,3,0,0,4,0,0,0,0,0,0,0,10,9,0,0,3,0,3,0,0
UCL215081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,0,6,0,18,0,0,0,6,0,8,0,4,0,3,0,21,3,0,0,10,0,9,0,6,0,8,0,29,4,0,0,21,0,10,0,0,0,5,0,42,9,4,0,35,3,11,5,0,0,9,0,73,12,8,0,36,3,3,0,3,0,5,0,68,10,0,0,5,3,7,0,0,0,0,0,30,13,0,0,11,0,0,0,0,0,0,0,30,25,0,0,23,7,4,0,0
UCL215082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,0,0,9,0,0,0,6,0,0,0,0,0,8,0,13,0,0,0,7,0,8,0,0,0,0,0,19,0,0,0,6,0,9,0,3,0,0,0,25,7,3,0,28,6,10,0,0,0,3,0,68,15,0,0,25,4,6,0,0,0,0,0,51,20,0,0,18,9,6,0,0,0,0,0,60,15,0,0,0,7,5,0,0,0,0,0,21,19,0,0,19,4,7,0,0
UCL215083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,10,0,0,0,0,0,18,0,0,0,7,0,5,0,0,0,5,0,17,0,0,0,11,0,0,0,0,0,0,0,14,8,0,0,15,0,6,0,0,0,0,0,28,9,0,0,9,5,0,0,0,0,0,0,24,3,0,0,9,5,0,0,0,0,0,0,15,4,6,0,4,0,0,0,0,0,0,0,9,4,0,0,0,0,4,0,0
UCL215084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,4,0,3,0,15,0,3,0,3,0,3,0,0,0,0,0,6,0,0,0,9,0,4,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,14,11,0,5,6,3,5,0,0,0,0,0,27,6,0,0,9,0,0,0,5,0,0,0,13,3,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
UCL215085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,11,5,0,0,3,0,0,0,0,0,0,0,15,6,0,0,11,0,0,4,0,0,0,0,25,10,0,0,14,0,5,0,0,0,0,0,27,0,0,0,13,0,0,0,0,0,0,0,20,9,0,0,8,4,3,0,0,0,0,0,19,14,0,0,5,0,0,0,0
