UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,4,0,3,0,7,0,18,5,0,0,3,0,7,0,0,0,11,0,19,0,0,0,0,0,3,0,0,0,9,0,11,5,0,0,4,0,6,0,0,0,8,0,22,16,0,0,10,3,3,5,3,0,5,0,32,6,0,0,19,0,5,0,0,0,3,0,36,7,0,0,6,0,3,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0
UCL215009,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,32,0,35,0,0,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,5,0,0,0,3,0,7,0,13,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,8,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,5,0,0,0,10,0,18,0,3,0,4,0,0,0,7,0,15,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,11,0,0,0,0,0,6,0,26,7,5,0,12,0,4,0,0,0,3,0,20,10,0,0,0,0,0,0,0,0,4,0,17,3,0,0,5,0,0,0,0,0,0,0,5,7,0,0,0,0,8,0,0
UCL215011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,3,0,7,0,14,0,17,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,3,0,0,0,0,0,6,0,15,0,0,0,5,0,0,0,0,0,3,0,10,3,0,0,3,0,0,0,0,0,0,0,12,4,0,0,9,0,3,0,0,0,4,0,20,3,0,0,0,0,4,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
UCL215012,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,13,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,0,0,3,45,0,57,0,0,0,0,0,0,0,4,0,22,0,29,5,4,0,0,0,0,4,11,0,30,0,46,0,5,0,0,0,6,0,7,0,32,0,56,0,3,0,4,0,4,0,0,0,8,0,26,0,0,0,6,0,3,0,0,0,10,0,31,9,8,0,24,0,7,0,5,0,7,0,51,15,3,0,5,0,4,4,3,0,3,0,35,13,6,0,0,0,0,0,0,0,0,0,18,13,3,0,4,0,0,0,0,0,5,0,20,13,4,0,12,0,0,0,0
UCL215013,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,7,0,11,0,4,0,0,0,0,0,3,0,9,0,16,0,0,0,0,0,9,0,6,0,10,0,20,0,4,0,4,0,5,0,7,0,5,0,19,3,0,0,5,0,3,0,0,0,0,0,14,0,0,0,4,0,4,0,0,0,8,0,15,26,6,3,17,0,0,0,0,0,0,0,50,23,0,0,7,5,3,0,0,0,0,0,31,23,0,0,5,0,4,0,0,0,0,0,37,11,0,0,3,0,0,0,0,0,0,0,16,14,0,0,7,4,3,0,0
UCL215014,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,3,0,4,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,10,0,5,0,0,0,0,0,20,4,0,0,5,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
UCL215015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,35,0,36,0,3,0,0,0,0,0,10,0,24,0,36,0,5,0,0,0,0,0,5,0,19,0,36,4,3,4,6,0,7,0,4,0,24,0,54,4,0,0,3,0,0,0,0,0,10,0,20,3,5,0,0,0,0,4,0,0,4,0,20,11,0,4,9,6,0,6,0,0,8,0,42,9,3,0,7,0,3,0,3,0,0,0,27,5,0,0,5,0,0,0,0,0,4,0,17,6,3,0,4,0,0,0,0,0,0,0,10,15,0,0,8,0,5,0,0
UCL215016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,4,0,5,0,5,0,7,0,0,0,0,0,0,0,5,0,44,0,52,0,0,0,0,0,0,0,6,0,21,0,29,3,0,0,4,0,4,0,7,0,22,0,39,0,3,0,3,0,5,0,3,0,13,0,32,0,0,0,10,0,5,0,0,0,9,0,19,3,0,0,4,0,3,0,0,0,5,0,21,32,0,0,13,5,13,0,3,0,0,0,66,19,0,0,9,5,0,3,0,0,0,0,37,17,0,0,9,6,0,0,0,0,0,0,35,0,0,0,3,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0
UCL215017,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,0,29,0,40,0,0,0,0,0,5,0,4,0,18,0,24,0,0,0,0,0,4,0,0,0,4,0,15,0,0,0,6,0,0,0,0,0,9,0,22,0,0,0,0,0,4,0,0,0,5,0,12,5,0,0,7,0,6,0,0,0,0,0,15,13,0,0,6,0,5,0,0,0,5,0,33,13,0,0,9,0,0,0,0,0,0,0,25,12,0,0,7,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,3,12,0,4,0,3,3,0,0
UCL215018,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,13,0,12,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,3,0,49,0,59,0,0,0,0,0,0,0,6,0,38,0,46,0,4,0,5,0,0,0,3,0,22,0,35,0,0,0,3,0,5,0,3,0,23,0,43,0,0,0,9,0,3,3,0,0,3,0,18,4,0,0,4,0,3,0,0,0,5,0,16,16,0,0,7,0,3,0,0,0,5,0,33,7,0,0,12,0,3,0,3,0,0,0,27,4,0,0,4,0,0,0,0,0,5,0,16,8,0,0,3,0,0,0,0,0,0,0,13,4,0,0,4,0,0,0,0
UCL215019,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,25,0,3,0,0,0,0,0,0,0,9,0,19,0,3,0,0,0,0,0,0,0,14,0,19,0,3,0,5,0,0,0,0,0,6,0,26,0,0,0,5,0,0,0,5,0,5,0,16,0,0,0,5,0,0,0,0,0,0,0,6,16,0,0,7,0,0,6,0,0,3,0,35,9,5,0,7,0,0,0,3,0,3,0,21,7,0,0,3,0,3,0,0,0,0,0,19,3,0,0,3,0,0,0,0,0,0,0,5,7,0,0,3,0,6,0,0
UCL215020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,41,3,49,0,0,0,0,0,0,0,3,0,10,0,25,0,0,0,0,0,4,0,5,0,9,0,18,3,0,0,0,0,3,0,6,0,12,0,18,0,0,0,5,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,3,0,0,0,3,0,11,0,0,3,4,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,3,0,6,0,13,0,4,0,0,0,0,0,6,0,7,0,20,0,0,0,4,0,4,0,5,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,3,4,0,0,0,0,0,0,18,3,0,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215022,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,3,0,13,0,14,0,0,0,0,0,0,0,7,0,65,0,69,0,0,0,0,0,7,0,7,3,41,0,67,0,0,0,3,0,7,0,6,3,35,0,51,0,0,0,10,3,3,0,3,3,24,0,48,0,4,0,10,0,4,0,3,3,13,0,37,6,0,0,6,0,0,0,0,0,3,0,23,19,3,0,24,0,11,0,0,0,5,0,68,8,0,0,9,0,0,0,0,0,3,0,30,6,0,0,3,0,0,0,0,0,0,0,13,3,0,0,4,0,0,0,0,0,5,0,4,6,0,0,9,0,6,0,0
UCL215023,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,6,0,27,0,37,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,11,0,16,0,4,0,5,0,0,0,4,0,13,0,20,3,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,3,0,4,0,0,0,4,0,23,7,0,0,4,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215024,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,44,0,52,0,0,0,0,0,0,0,4,0,19,0,30,0,6,0,3,0,3,0,0,0,18,0,33,0,6,0,0,0,4,0,0,0,20,4,40,0,0,0,3,0,0,0,6,0,3,0,17,6,0,0,4,0,0,0,0,0,5,0,14,4,0,0,3,0,5,0,0,0,3,0,15,7,0,0,3,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215025,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,21,0,28,0,0,0,0,0,0,0,5,3,10,0,19,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,3,0,3,0,7,0,17,0,0,0,0,0,3,0,0,0,0,0,9,4,4,0,0,0,0,3,0,0,0,0,11,5,3,0,7,0,0,0,0,0,0,0,18,4,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215026,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,26,0,28,0,3,0,0,0,0,0,0,0,6,0,10,0,3,0,0,0,3,0,0,0,10,0,16,0,4,0,0,0,3,0,0,0,4,0,16,0,0,0,5,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,9,9,0,0,0,0,5,0,0,0,5,0,17,4,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
UCL215027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,26,4,0,0,0,0,0,0,8,0,9,0,17,0,3,0,4,0,0,0,0,0,7,0,21,3,3,0,3,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0
UCL215028,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,50,0,55,0,4,0,0,0,5,0,6,0,22,0,31,0,0,0,0,0,7,0,8,0,24,0,34,0,5,0,5,0,3,0,3,0,26,0,44,0,0,0,9,0,0,0,0,0,3,0,12,6,0,0,5,0,3,0,0,0,3,0,21,5,0,3,17,0,4,0,6,0,3,0,40,13,0,4,12,0,4,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0
UCL215029,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,37,0,45,0,4,0,0,0,3,0,4,0,22,0,30,0,5,0,3,0,0,0,7,4,27,0,52,3,3,0,6,0,5,0,8,0,26,0,53,0,9,0,3,0,4,0,6,0,12,0,42,9,4,0,0,0,10,3,0,0,16,0,32,14,13,0,16,3,3,0,3,0,9,0,65,8,6,0,8,3,6,0,4,0,10,0,45,3,0,0,12,0,0,0,0,0,6,0,28,12,0,0,0,0,0,0,0,0,0,0,17,20,5,0,15,9,16,0,3
UCL215030,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,22,0,0,0,0,0,0,0,4,0,20,0,24,0,0,0,0,0,0,0,6,0,14,0,20,0,0,0,5,0,4,0,0,0,13,0,22,0,0,0,0,0,0,0,3,0,0,0,10,3,0,0,3,0,0,0,0,0,3,0,11,9,0,0,12,0,0,0,0,0,0,0,20,4,0,0,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,4,0,34,0,40,0,5,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,3,0,4,0,0,0,12,0,23,0,0,0,4,0,3,0,0,0,0,0,10,3,0,0,3,0,6,0,0,0,0,0,12,5,0,0,5,0,6,0,0,0,4,0,23,4,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
UCL215032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,7,0,4,0,57,0,70,0,0,0,4,0,4,0,8,0,27,0,46,0,0,0,3,0,5,0,6,0,27,0,44,0,3,0,11,3,0,0,9,0,21,0,43,3,0,0,3,4,6,0,0,0,4,0,19,4,6,0,8,0,7,0,0,0,3,0,21,10,4,0,15,3,3,0,5,0,3,0,45,11,3,0,8,0,0,0,0,0,3,0,26,8,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
UCL215033,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,3,0,10,0,16,0,0,0,6,0,0,0,3,0,3,0,11,0,0,0,3,0,0,0,0,0,8,0,11,0,0,0,3,0,4,0,0,0,5,0,14,0,0,0,0,0,3,0,0,0,6,0,10,9,0,0,11,0,8,0,7,0,7,0,34,18,0,0,10,0,0,0,0,0,0,0,31,16,0,0,5,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,3,3,0,0
