SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
209041437,47,441,8,452,..,28,6,31,0,31,..,262,46,319,3,317,..,208,87,295,0,299,..,1315,223,1542,35,1581,..,13801,1703,15510,200,15708,..,224,53,280,841,1116,7583,14023,1760,15786,1038,24407
209041527,5,73,0,73,..,24,3,27,0,27,..,13,4,18,0,18,..,20,0,17,0,17,..,264,34,297,7,304,..,2226,225,2444,33,2475,..,46,7,56,389,438,13378,2270,228,2503,420,16299
209041528,0,79,4,83,..,22,6,31,0,28,..,34,3,44,0,44,..,29,4,27,0,31,..,222,30,242,10,251,..,2254,228,2480,48,2530,..,37,3,43,258,306,7640,2288,233,2522,313,10471
209041529,15,59,0,62,..,20,6,25,0,23,..,76,26,101,0,101,..,440,223,666,7,672,..,331,76,405,10,412,..,4720,1315,6039,51,6091,..,77,32,109,499,607,3252,4804,1345,6146,553,9947
209041530,16,76,0,78,..,19,5,19,0,22,..,226,56,282,0,283,..,631,289,919,10,929,..,597,125,720,11,733,..,6730,1709,8445,86,8523,..,107,35,144,650,799,4193,6839,1749,8589,734,13513
209041531,12,148,5,154,..,42,7,44,0,44,..,23,3,28,0,28,..,56,15,75,4,76,..,398,57,450,18,473,..,3776,407,4184,56,4233,..,75,6,78,337,417,6775,3847,409,4260,393,11427
209041532,7,147,0,145,..,32,3,32,0,32,..,31,0,32,0,32,..,45,4,52,0,52,..,451,45,490,20,514,..,4419,408,4828,75,4899,..,72,11,84,435,522,6519,4491,423,4918,511,11940
210011226,3,14,0,14,..,21,10,31,0,31,..,26,5,34,0,34,..,38,5,44,0,44,..,172,27,194,4,196,..,1817,299,2118,17,2133,..,27,4,26,207,240,5803,1845,300,2143,232,8173
210011227,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,5,3,0,3,5,13
210011228,0,11,0,8,..,14,3,15,0,15,..,51,0,55,0,55,..,101,14,113,0,113,..,202,15,217,0,220,..,1917,235,2158,12,2171,..,49,0,48,239,289,6090,1967,238,2203,258,8548
210011230,0,8,0,8,..,8,3,13,0,13,..,29,5,30,0,30,..,75,20,94,0,94,..,143,10,149,4,151,..,1431,154,1580,12,1598,..,20,3,23,215,243,5627,1453,155,1611,227,7460
210011231,6,18,0,18,..,10,0,10,0,15,..,211,25,235,3,240,..,87,13,107,0,107,..,229,17,247,4,249,..,1940,171,2110,19,2125,..,44,0,46,211,260,7645,1985,175,2158,231,10031
210011533,0,36,0,36,..,24,3,31,0,31,..,47,7,55,0,55,..,640,193,839,5,839,..,400,39,442,0,446,..,4752,1034,5783,35,5822,..,76,13,93,377,470,6097,4825,1048,5877,416,12388
210011534,4,66,0,70,..,31,0,31,0,31,..,60,20,77,5,81,..,311,130,434,0,436,..,337,47,381,8,389,..,4222,761,4984,36,5023,..,53,13,65,449,518,9536,4277,774,5047,488,15073
210021232,0,3,0,3,..,18,0,18,0,18,..,22,0,21,0,21,..,9,6,18,0,18,..,125,12,139,3,144,..,680,53,736,9,744,..,44,0,45,527,574,12903,730,52,775,535,14222
210021233,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,34,5,40,0,39,..,131,9,143,0,138,..,0,0,0,198,196,3182,132,9,142,194,3523
210021234,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,32,3,32,0,32,..,147,10,160,0,159,..,9,0,9,171,180,4121,156,10,164,177,4457
210021235,0,0,0,0,..,20,0,20,0,20,..,11,0,11,0,11,..,3,0,3,0,3,..,75,0,76,0,76,..,362,31,388,7,393,..,12,0,12,600,609,9763,373,31,398,602,10765
210031236,0,12,0,12,..,8,0,12,0,12,..,103,33,134,0,134,..,52,23,78,0,78,..,193,22,215,10,215,..,2257,459,2718,30,2754,..,32,5,39,429,464,5211,2288,470,2752,463,8425
210031237,3,66,0,66,..,10,8,14,0,14,..,255,86,334,0,336,..,86,51,132,0,132,..,577,154,730,16,747,..,6765,1306,8072,89,8160,..,103,32,130,803,934,4915,6866,1337,8207,892,14002
210031439,0,4,0,4,..,12,0,12,0,12,..,69,9,73,0,73,..,27,7,31,0,31,..,98,9,104,0,105,..,832,72,902,8,912,..,16,0,16,70,89,2115,848,72,926,76,3111
210031440,0,5,0,5,..,6,0,6,0,6,..,143,32,173,0,173,..,41,13,58,0,52,..,203,22,224,3,227,..,2224,378,2605,24,2628,..,37,0,38,355,394,3220,2261,379,2640,379,6241
210031535,9,72,0,72,..,24,3,31,0,31,..,419,121,542,7,550,..,110,37,145,0,147,..,539,116,654,17,675,..,6313,1066,7380,87,7472,..,126,21,146,960,1108,6207,6444,1088,7532,1050,14783
210031536,3,48,0,50,..,25,9,27,0,27,..,253,67,323,6,329,..,95,25,121,0,121,..,374,59,428,17,441,..,3582,473,4058,54,4112,..,78,12,93,575,671,4071,3662,487,4152,630,8857
210031537,3,43,0,43,..,39,5,40,0,40,..,162,40,195,4,204,..,88,12,98,0,98,..,200,27,228,4,230,..,2392,270,2657,35,2690,..,35,7,43,288,326,4878,2428,269,2698,322,7898
210031538,0,46,0,51,..,34,5,33,0,33,..,279,41,319,0,325,..,148,25,169,0,173,..,370,38,410,18,431,..,5027,670,5705,61,5766,..,59,9,70,624,698,10758,5085,684,5770,688,17214
210041240,0,3,0,3,..,23,3,27,4,30,..,30,5,35,0,35,..,20,0,23,0,23,..,174,22,201,3,203,..,1106,111,1220,17,1238,..,32,5,37,480,515,11925,1138,113,1257,497,13671
210041539,0,13,0,13,..,15,4,25,0,25,..,16,0,15,0,15,..,13,3,17,0,24,..,123,12,129,6,137,..,1119,96,1212,22,1235,..,8,3,12,220,234,3770,1130,97,1224,241,5237
210041540,0,11,0,11,..,23,6,33,0,33,..,10,4,20,0,20,..,38,3,42,0,42,..,248,36,285,4,291,..,1551,175,1728,17,1739,..,44,0,42,632,675,12573,1591,176,1767,643,14985
210041541,0,8,0,8,..,18,4,27,0,27,..,10,0,10,0,10,..,28,6,31,0,36,..,97,25,122,5,126,..,816,84,901,17,917,..,29,0,31,402,430,9816,840,88,931,418,11166
210051242,13,79,3,81,..,30,9,36,0,36,..,543,217,758,10,770,..,193,97,295,0,295,..,862,394,1254,12,1271,..,6248,1695,7948,76,8022,..,129,43,175,1496,1674,4166,6375,1744,8116,1577,13859
210051243,0,58,0,58,..,22,3,29,0,29,..,1686,685,2372,13,2388,..,191,127,317,0,317,..,1316,503,1824,21,1847,..,8165,2355,10518,94,10616,..,183,67,250,1159,1410,4031,8346,2420,10767,1255,16057
210051245,0,17,0,17,..,32,6,35,0,37,..,447,82,529,7,533,..,89,33,120,0,123,..,705,152,862,7,867,..,4891,780,5666,48,5717,..,89,18,107,686,795,11513,4980,796,5777,738,18024
210051246,4,52,0,52,..,33,3,38,0,38,..,1604,284,1881,10,1892,..,80,18,100,0,100,..,1332,224,1555,22,1575,..,8815,1047,9863,68,9935,..,191,40,231,657,892,11275,9003,1089,10087,729,22095
210051247,0,11,0,11,..,21,18,36,0,36,..,2277,807,3083,24,3103,..,376,203,581,3,582,..,1269,503,1766,18,1789,..,7684,2345,10029,91,10123,..,156,85,243,1026,1267,3502,7850,2428,10274,1116,14890
210051248,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,14,..,0,0,0,49,51,61,10,0,10,49,126
210051250,0,11,0,11,..,29,6,37,0,37,..,81,17,95,0,95,..,13,3,16,0,16,..,238,53,289,6,297,..,1880,356,2235,13,2246,..,28,6,32,302,341,3992,1910,365,2268,316,6576
210051441,4,57,0,57,..,18,4,20,0,24,..,105,27,139,4,138,..,23,6,33,0,33,..,523,190,717,10,725,..,2793,544,3339,38,3379,..,61,22,77,441,516,4201,2854,566,3416,479,8099
210051442,6,66,6,70,..,14,6,16,0,16,..,355,70,430,0,433,..,34,14,45,0,41,..,915,285,1199,15,1213,..,5950,907,6859,66,6924,..,92,22,117,515,629,4764,6044,926,6972,575,12309
210051443,7,131,7,140,..,46,23,60,0,60,..,803,155,950,7,954,..,53,23,79,0,79,..,2323,768,3095,32,3129,..,10507,1946,12451,135,12588,..,243,84,325,965,1286,7798,10749,2025,12773,1102,21673
210051445,7,94,4,93,..,41,11,45,0,46,..,526,89,610,3,618,..,49,8,63,0,63,..,1666,455,2120,64,2183,..,11439,1592,13036,216,13256,..,172,48,223,1259,1484,8642,11617,1645,13259,1478,23374
210051542,3,86,3,91,..,11,4,20,0,20,..,331,87,409,0,414,..,25,3,34,0,34,..,965,395,1359,23,1383,..,5808,1070,6876,90,6971,..,119,42,160,293,455,2419,5922,1118,7043,383,9842
210051543,8,116,0,121,..,12,4,15,0,15,..,672,129,796,7,807,..,45,24,70,0,71,..,1387,576,1961,23,1981,..,7028,1376,8404,97,8500,..,153,56,214,621,831,3657,7189,1427,8618,723,12999
210051544,3,65,0,65,..,15,9,26,0,26,..,932,221,1157,6,1165,..,75,28,108,0,106,..,894,361,1250,14,1267,..,4993,1119,6116,42,6155,..,118,36,154,393,548,2769,5115,1162,6273,437,9479
210051545,4,90,0,90,..,15,0,15,0,15,..,1135,294,1430,11,1444,..,72,45,121,0,121,..,2879,1050,3931,35,3961,..,8445,2152,10600,74,10677,..,213,80,290,610,899,3079,8661,2237,10895,679,14658
211011251,8,102,0,102,..,34,0,34,0,34,..,12,0,16,0,16,..,115,42,158,0,158,..,254,77,337,12,347,..,3175,692,3862,53,3912,..,53,4,56,438,493,8184,3225,694,3920,489,12589
211011254,10,256,0,256,..,27,5,31,0,35,..,10,3,13,0,14,..,129,31,162,0,162,..,303,56,358,8,362,..,5460,876,6336,56,6399,..,53,16,70,440,508,9691,5519,891,6404,498,16601
211011255,0,32,0,32,..,0,0,5,0,5,..,6,0,14,0,14,..,19,7,19,0,19,..,126,11,138,0,139,..,1090,117,1205,13,1220,..,23,0,20,130,156,5225,1110,118,1231,143,6594
211011256,4,184,0,183,..,26,0,24,0,24,..,29,5,37,0,37,..,84,33,114,0,114,..,389,41,429,19,456,..,4315,796,5115,41,5156,..,64,11,69,298,370,9893,4388,805,5191,335,15418
211011257,0,79,0,79,..,18,3,24,0,24,..,0,0,0,0,0,..,96,24,123,0,123,..,139,21,165,0,163,..,1896,274,2172,20,2191,..,21,4,32,151,180,5536,1924,279,2199,172,7905
211011258,7,167,0,167,..,12,0,15,0,15,..,23,4,26,0,27,..,77,27,107,0,110,..,240,28,272,4,277,..,2897,380,3283,25,3307,..,52,15,67,218,284,6789,2947,399,3344,243,10375
211011259,4,128,0,127,..,23,0,26,0,26,..,30,3,30,0,30,..,135,48,178,0,178,..,253,62,312,23,332,..,4554,987,5542,85,5626,..,52,4,57,474,530,8191,4609,991,5596,562,14341
211011260,14,300,4,300,..,36,3,39,0,39,..,22,0,25,0,25,..,108,50,151,3,154,..,367,52,427,12,439,..,6315,1160,7474,61,7534,..,82,13,98,413,516,9894,6401,1175,7578,474,17942
211011446,11,95,0,95,..,76,8,85,0,85,..,8,0,7,0,7,..,108,31,137,3,139,..,369,80,452,21,470,..,4042,765,4812,75,4883,..,88,16,100,973,1070,17597,4128,783,4913,1046,23560
211011447,6,43,0,43,..,27,0,29,0,32,..,4,0,6,0,6,..,58,16,74,0,73,..,210,30,246,4,253,..,2024,319,2342,33,2378,..,42,4,46,451,505,11271,2071,326,2391,487,14145
211011448,0,54,0,54,..,29,4,29,0,29,..,4,0,4,0,4,..,48,14,59,0,59,..,240,44,278,5,287,..,2404,395,2802,33,2832,..,42,11,53,410,467,12028,2449,403,2853,445,15334
211011449,5,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,7,0,7,..,51,19,63,0,63,..,261,46,301,3,311,..,8,0,15,127,140,3896,269,48,321,131,4345
211021261,0,26,0,26,..,10,0,10,0,10,..,18,4,26,0,26,..,44,6,56,0,56,..,190,14,211,11,222,..,3893,616,4508,45,4551,..,49,8,56,479,542,11181,3944,624,4572,521,16275
211021262,0,0,0,0,..,8,4,6,0,6,..,6,0,6,0,6,..,14,3,17,0,17,..,99,3,103,0,109,..,948,209,1156,3,1160,..,22,5,25,232,258,8696,973,212,1183,236,10112
211031263,0,24,0,24,..,32,0,36,0,36,..,4,0,6,0,6,..,68,21,90,0,92,..,270,60,326,10,336,..,1674,301,1976,22,1999,..,30,4,38,428,462,9404,1708,308,2015,449,11871
211031265,0,23,0,23,..,23,0,21,0,26,..,9,6,10,0,10,..,28,4,38,0,32,..,215,36,247,5,258,..,1950,273,2214,28,2244,..,40,8,48,331,384,15434,1989,282,2265,365,18059
211031266,3,54,0,54,..,56,10,59,0,59,..,13,4,16,0,16,..,113,35,147,0,147,..,617,400,1021,25,1046,..,4494,1282,5779,77,5854,..,103,31,134,704,844,12018,4601,1320,5918,782,18715
211031267,3,68,0,71,..,46,9,48,0,48,..,8,0,7,0,7,..,80,20,94,0,98,..,631,310,948,28,968,..,3526,845,4371,58,4434,..,98,21,123,603,729,15970,3629,866,4495,669,21132
211031268,0,6,0,6,..,15,0,15,0,15,..,7,0,11,0,11,..,33,8,48,0,48,..,144,25,174,5,171,..,1418,228,1643,15,1659,..,31,5,38,168,200,7796,1442,237,1682,179,9654
211031450,3,51,0,53,..,24,9,38,0,38,..,11,0,11,0,11,..,37,7,51,0,51,..,706,380,1080,22,1103,..,2327,692,3024,35,3057,..,68,28,103,519,613,12442,2398,724,3118,552,16109
211031451,0,28,0,28,..,41,8,43,0,43,..,9,3,7,0,7,..,43,9,51,0,51,..,368,162,525,8,534,..,2077,446,2528,27,2548,..,49,10,61,427,488,11109,2128,462,2586,453,14139
211031452,0,15,0,15,..,11,0,11,0,11,..,0,0,0,0,0,..,24,3,21,0,21,..,91,32,116,7,120,..,622,111,734,13,750,..,15,5,19,120,142,4007,634,121,753,136,4898
211041269,10,76,0,76,..,54,7,61,0,61,..,6,0,7,0,7,..,143,52,193,0,193,..,214,26,242,5,250,..,3649,910,4560,52,4611,..,56,11,60,322,382,5788,3705,913,4619,369,10780
211041270,0,66,0,65,..,38,3,39,0,39,..,25,3,26,0,26,..,139,50,185,4,189,..,306,65,372,12,383,..,4340,928,5274,68,5339,..,60,15,69,349,414,11040,4401,941,5344,412,16795
211041271,0,49,0,50,..,37,12,47,0,47,..,7,0,10,0,10,..,150,65,210,5,209,..,197,60,252,7,262,..,3662,853,4514,60,4574,..,44,12,59,561,616,7220,3712,860,4573,616,12413
211041272,0,65,0,65,..,14,0,14,0,14,..,14,0,17,0,17,..,126,45,173,0,173,..,180,30,212,10,220,..,3506,634,4143,45,4192,..,39,0,41,186,228,6580,3541,640,4182,233,10993
211041273,11,116,0,116,..,14,4,19,0,19,..,13,0,13,0,13,..,90,22,113,0,113,..,169,29,202,3,204,..,4473,909,5383,44,5425,..,38,4,42,443,484,6050,4507,913,5425,480,11954
211051274,0,3,0,3,..,5,0,13,0,13,..,3,0,3,0,3,..,4,0,6,0,6,..,138,12,148,7,154,..,589,50,646,12,653,..,26,5,33,321,351,9002,617,59,674,330,10005
211051275,0,9,0,9,..,13,3,20,0,20,..,6,0,6,0,6,..,38,6,39,0,39,..,198,36,237,7,241,..,1427,204,1631,12,1643,..,26,5,32,349,380,9758,1460,208,1660,353,11779
211051276,0,0,0,0,..,18,0,20,0,20,..,0,0,0,0,0,..,5,0,3,0,3,..,119,12,125,6,133,..,504,50,557,8,560,..,47,4,54,646,699,12808,556,56,606,648,14065
211051277,0,10,3,9,..,26,0,23,0,23,..,0,0,0,0,0,..,23,4,26,0,26,..,408,195,602,8,608,..,971,270,1238,14,1252,..,69,19,85,274,360,8296,1036,292,1323,286,9916
211051278,0,19,0,19,..,34,3,38,0,38,..,12,0,12,0,12,..,15,0,13,0,13,..,232,33,266,10,272,..,1317,162,1480,14,1491,..,46,3,54,608,660,17448,1368,164,1533,623,19599
211051279,0,0,0,0,..,0,3,10,0,10,..,0,0,0,0,0,..,3,0,5,0,5,..,97,9,108,0,108,..,309,34,339,7,345,..,18,0,18,199,218,5247,322,34,358,203,5816
211051280,0,0,0,0,..,6,3,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,87,10,97,0,97,..,304,29,332,3,338,..,20,5,31,179,204,6404,322,38,364,178,6943
211051281,0,29,0,29,..,22,4,23,0,27,..,3,0,8,0,8,..,23,5,30,0,32,..,862,454,1315,15,1328,..,2788,709,3497,34,3531,..,85,28,114,601,707,18902,2874,734,3610,634,23146
211051282,0,4,0,4,..,11,4,11,0,11,..,3,0,3,0,3,..,17,0,16,0,16,..,136,12,149,10,157,..,602,49,651,10,660,..,27,0,26,299,326,8715,628,55,676,308,9706
211051283,0,3,0,3,..,17,0,15,0,15,..,0,0,0,0,0,..,3,3,6,0,6,..,108,19,124,6,131,..,374,40,410,6,416,..,25,0,25,147,175,9204,395,40,437,155,9799
211051284,0,3,0,3,..,14,0,14,0,14,..,7,0,7,0,7,..,8,0,8,0,13,..,114,3,122,4,120,..,555,36,592,11,602,..,31,0,31,211,246,8930,590,38,627,223,9777
211051285,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,70,7,76,0,79,..,294,45,341,6,343,..,15,0,15,243,256,7301,310,45,353,253,7902
211051286,0,0,0,0,..,11,3,12,0,12,..,3,0,3,0,3,..,9,7,19,3,15,..,117,10,132,0,133,..,475,58,533,12,546,..,45,0,45,1105,1150,15107,521,57,574,1119,16799
212011289,0,0,0,0,..,26,3,26,0,26,..,13,0,13,0,13,..,8,0,8,0,8,..,178,13,195,4,200,..,749,69,819,4,823,..,34,0,35,1072,1104,16703,784,74,851,1076,18633
212011546,10,199,0,199,..,25,4,30,0,30,..,31,3,30,0,30,..,22,0,27,0,27,..,838,113,946,33,981,..,5435,532,5964,91,6054,..,94,8,103,748,851,16725,5527,541,6066,843,23632
212011547,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,5,0,5,0,5,..,53,6,59,0,66,..,245,33,281,3,287,..,11,4,17,686,700,8886,266,37,300,688,9868
212011548,4,39,0,39,..,12,0,15,0,13,..,3,0,5,0,5,..,7,4,9,0,9,..,122,21,141,0,145,..,596,94,686,8,698,..,25,10,30,497,529,8843,622,102,721,505,10069
212011549,13,98,0,99,..,20,3,22,0,22,..,13,0,13,0,13,..,40,7,47,3,47,..,470,93,560,14,574,..,2346,300,2640,38,2681,..,62,18,84,740,824,11936,2409,318,2727,779,15441
212011550,10,77,0,78,..,13,0,16,0,16,..,6,0,6,0,6,..,24,12,37,0,37,..,364,44,403,5,413,..,1729,198,1932,17,1944,..,26,3,35,213,244,5283,1759,207,1966,233,7479
212011551,9,63,0,63,..,23,0,25,0,25,..,4,0,6,0,10,..,9,3,17,0,17,..,227,79,311,9,317,..,1228,210,1440,20,1457,..,38,11,48,448,492,4489,1267,216,1485,467,6439
212011552,21,166,0,166,..,46,4,48,0,54,..,24,0,22,0,22,..,74,23,94,0,93,..,1215,254,1468,17,1487,..,6123,924,7049,63,7117,..,163,31,197,1073,1264,18397,6286,955,7248,1137,26783
212021293,7,135,0,135,..,26,3,27,3,30,..,18,8,25,0,25,..,51,5,59,0,59,..,585,64,647,5,659,..,3860,496,4355,33,4395,..,98,13,105,856,960,17605,3959,504,4467,891,22963
212021295,90,439,3,445,..,12,0,9,0,9,..,53,20,71,0,71,..,206,96,295,0,297,..,1966,747,2711,36,2752,..,5257,1535,6794,77,6872,..,159,79,232,871,1104,3918,5416,1608,7024,951,11889
212021297,17,185,0,185,..,19,7,31,0,31,..,82,20,97,0,97,..,74,23,99,0,99,..,1893,531,2426,30,2457,..,5283,1123,6402,71,6475,..,125,39,164,629,790,4201,5401,1160,6565,702,11472
212021299,0,22,0,28,..,0,0,0,0,0,..,47,12,52,0,52,..,35,5,42,0,42,..,482,112,598,4,606,..,1831,309,2144,9,2151,..,53,11,64,286,352,5739,1881,323,2208,300,8241
212021453,18,161,0,165,..,17,3,18,0,18,..,94,19,120,0,120,..,185,76,254,3,259,..,1062,259,1323,15,1338,..,4868,942,5805,54,5854,..,103,17,117,524,641,5592,4965,962,5920,570,12086
212021454,17,281,4,287,..,27,6,33,0,31,..,157,49,209,0,209,..,138,42,176,0,176,..,1130,257,1391,7,1398,..,5864,1011,6878,44,6919,..,105,30,140,539,673,5763,5978,1043,7017,581,13360
212021455,21,179,0,181,..,12,6,16,0,16,..,26,8,34,0,34,..,77,17,87,0,87,..,918,212,1129,15,1145,..,4051,679,4733,41,4771,..,106,26,135,546,675,8058,4161,707,4868,583,13504
212021456,10,146,0,144,..,26,12,41,3,39,..,60,13,70,0,70,..,81,38,123,0,122,..,1198,291,1487,18,1514,..,5017,978,5996,66,6069,..,115,30,146,806,954,7736,5136,1003,6142,878,14758
212021553,21,370,0,370,..,22,4,21,0,21,..,12,5,22,0,22,..,48,3,48,0,48,..,735,100,836,15,854,..,5447,592,6034,60,6093,..,79,9,87,536,628,11036,5524,600,6121,599,17760
212021554,7,240,0,240,..,15,3,17,0,19,..,14,0,23,0,23,..,48,6,52,0,53,..,639,119,755,8,761,..,4057,485,4542,39,4583,..,65,6,72,368,437,6233,4121,491,4613,407,11254
212031300,22,170,0,171,..,40,22,60,0,60,..,47,9,60,0,58,..,76,44,122,0,122,..,1351,367,1714,24,1739,..,5338,1046,6383,77,6458,..,130,36,169,1505,1675,13149,5472,1087,6552,1578,21281
212031303,11,121,3,126,..,19,11,27,0,27,..,13,3,16,0,16,..,33,12,39,0,39,..,610,83,684,18,706,..,3575,396,3979,71,4047,..,62,9,72,636,706,12646,3640,404,4050,707,17400
212031304,27,324,3,325,..,47,16,61,0,61,..,64,16,83,0,84,..,85,40,125,0,125,..,1694,437,2129,31,2160,..,7878,1202,9079,97,9178,..,163,56,220,797,1011,11347,8040,1258,9299,888,21535
212031306,27,445,9,455,..,30,3,37,0,37,..,195,26,220,0,218,..,169,60,229,0,233,..,1675,394,2075,32,2102,..,8924,1335,10262,113,10373,..,200,49,249,608,857,6799,9127,1387,10510,723,18027
212031308,0,0,0,0,..,3,4,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,62,8,66,0,70,..,245,36,277,6,281,..,8,0,14,413,428,7319,256,36,290,417,8024
212031457,4,130,0,131,..,13,0,17,0,17,..,36,5,41,0,41,..,30,11,44,0,44,..,1082,293,1378,19,1393,..,3668,693,4357,39,4396,..,90,23,113,291,406,8344,3759,714,4469,333,13152
212031458,16,238,4,238,..,30,3,39,0,39,..,65,12,83,6,85,..,89,34,126,0,124,..,2361,712,3073,28,3101,..,6293,1255,7552,51,7608,..,158,74,229,521,753,8352,6453,1332,7782,581,16713
212031555,17,305,5,309,..,14,3,13,0,13,..,42,4,50,0,50,..,40,13,51,0,51,..,684,88,775,19,789,..,5157,466,5620,66,5685,..,87,15,103,283,390,4461,5250,480,5725,349,10535
212031556,28,280,9,289,..,9,0,13,0,13,..,41,10,51,0,51,..,64,6,70,0,70,..,1137,241,1380,33,1408,..,7371,853,8227,118,8345,..,113,17,131,488,620,5844,7485,874,8360,604,14802
212031557,49,500,9,508,..,57,9,65,0,68,..,49,3,54,0,54,..,50,11,60,0,58,..,1992,428,2417,32,2451,..,9837,1166,11004,116,11122,..,182,38,224,893,1118,11182,10016,1206,11223,1014,23415
212031558,9,192,4,189,..,8,0,14,0,14,..,26,3,36,0,33,..,20,7,31,0,31,..,964,151,1118,25,1144,..,5026,606,5634,88,5717,..,74,23,96,481,580,5992,5102,629,5727,571,12289
212031559,22,467,8,477,..,14,0,14,0,21,..,59,16,78,0,78,..,40,15,57,0,57,..,1536,351,1885,35,1922,..,6255,770,7025,90,7113,..,148,35,184,380,561,5094,6406,808,7205,470,12772
212031560,9,180,6,185,..,42,12,49,0,49,..,36,4,40,0,43,..,75,18,96,0,96,..,899,310,1214,19,1236,..,3420,710,4132,44,4180,..,77,22,96,558,654,7073,3496,730,4230,608,11910
212031561,25,220,3,230,..,29,5,39,0,39,..,56,10,65,0,65,..,194,108,305,0,305,..,1593,558,2157,21,2175,..,5447,1240,6680,61,6738,..,137,58,191,745,940,5037,5576,1296,6877,802,12715
212031562,35,238,0,239,..,22,9,32,0,31,..,89,23,111,0,117,..,220,116,338,0,339,..,1712,541,2248,31,2280,..,5674,1364,7034,72,7107,..,150,53,196,788,990,5273,5819,1410,7230,860,13368
212041309,3,132,0,132,..,21,5,22,0,22,..,32,11,44,0,44,..,209,91,301,0,304,..,497,61,563,13,578,..,5075,1145,6213,65,6280,..,58,6,61,339,396,4880,5130,1145,6277,406,11554
212041310,10,229,5,229,..,39,20,60,0,60,..,37,13,46,0,46,..,418,182,603,8,606,..,578,98,674,14,691,..,7000,1884,8887,84,8976,..,79,23,103,528,626,3783,7080,1905,8989,611,13381
212041312,105,700,13,714,..,23,10,33,0,32,..,106,34,149,4,148,..,618,259,880,11,887,..,1926,596,2519,16,2543,..,10114,2346,12463,105,12571,..,213,74,287,1216,1503,8456,10327,2423,12749,1320,22526
212041313,0,23,0,23,..,27,7,34,0,34,..,49,14,62,0,62,..,122,37,160,0,160,..,226,24,247,10,253,..,1907,245,2158,17,2171,..,41,3,50,270,320,8004,1953,253,2207,286,10499
212041316,8,83,0,82,..,15,5,17,0,17,..,55,18,72,0,72,..,324,155,482,6,485,..,488,110,595,5,603,..,3311,757,4065,25,4097,..,49,15,65,315,376,2987,3361,770,4134,343,7456
212041317,7,88,0,88,..,112,95,204,5,212,..,45,30,77,0,77,..,3458,2110,5565,36,5602,..,1130,623,1757,21,1768,..,11197,5479,16677,132,16813,..,164,119,274,992,1269,4167,11356,5593,16958,1125,22248
212041318,6,58,0,58,..,57,36,93,0,93,..,35,13,52,0,51,..,1964,1232,3193,14,3205,..,325,92,424,3,425,..,5925,3131,9054,57,9109,..,100,58,157,387,538,2974,6024,3184,9210,445,12621
212041459,12,180,0,179,..,27,4,35,0,35,..,41,16,64,0,64,..,774,419,1191,6,1194,..,995,283,1277,26,1304,..,6228,1618,7845,92,7942,..,124,38,163,771,929,3864,6347,1655,8008,863,12739
212041460,11,160,0,160,..,76,46,122,0,127,..,104,35,142,0,142,..,2047,1240,3285,16,3302,..,1207,387,1593,34,1626,..,9074,3710,12780,100,12875,..,187,101,291,835,1126,5585,9260,3811,13072,934,19591
