SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
205021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,0,0,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,20,4,0,0,0,0,0,0,0,0,4,31,47,11,7,7,0,0,9,3,119,0,0,0,0,0,0,0,0,0,0,19,8,0,6,3,0,5,0,0,39,16,5,9,15,8,0,6,6,7,63,106,15,131,27,8,8,56,71,7,427,0,0,0,3,0,0,3,4,0,13,3,0,4,0,0,3,0,7,0,26,0,0,0,0,0,0,0,0,0,0,11,7,5,0,0,3,3,11,7,47,203,119,166,60,23,21,70,107,15,800,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,6,28,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,4
205021086,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,13,14,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,4,10,9,0,0,0,0,0,0,0,24,4,4,0,0,0,0,0,0,0,7,20,54,5,11,3,0,3,0,4,111,0,0,0,0,0,0,0,0,0,0,7,18,0,6,0,0,0,4,0,42,11,14,5,10,6,3,3,5,0,60,55,23,182,19,18,28,39,43,8,410,0,0,3,0,0,0,4,5,0,9,5,0,7,5,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,0,0,7,4,31,139,143,214,60,31,41,52,67,13,764,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,10,37,0,4,8,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0
205031087,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,21,20,38,0,4,0,0,0,0,0,66,0,3,0,3,0,0,0,0,0,8,7,18,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,4,82,96,10,10,9,10,0,12,0,222,0,0,0,0,0,0,0,0,0,0,24,5,0,6,5,0,3,6,0,59,35,11,12,6,6,3,7,10,0,102,188,23,278,21,13,17,63,91,12,718,7,0,3,5,0,4,3,3,0,24,0,0,0,5,0,0,3,8,4,23,0,5,0,0,0,0,0,0,0,3,19,3,3,0,0,4,15,12,3,58,390,213,317,63,37,41,93,150,30,1334,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,10,20,68,0,3,7,0,0,0,3,106,0,4,0,0,0,0,0,0,0,6
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,9,21,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,3,0,27,3,0,0,0,0,0,0,0,0,5,57,95,12,17,4,3,5,6,3,200,5,0,0,0,0,0,0,0,0,0,25,13,8,8,3,3,9,4,4,78,31,16,19,14,6,7,4,0,3,102,187,21,406,22,22,25,132,111,10,925,5,0,9,3,0,8,6,4,0,31,10,6,4,3,0,0,3,7,0,29,4,0,5,0,0,0,0,3,0,11,9,0,4,6,4,7,6,8,0,42,344,184,471,70,38,53,159,150,28,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,59,0,7,3,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
205031090,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,11,25,3,4,0,0,0,4,0,48,0,6,0,0,0,0,0,0,0,6,12,26,0,0,0,0,0,0,0,36,6,6,0,0,0,0,0,0,0,10,70,148,17,24,13,4,4,14,0,286,0,0,0,0,0,0,0,0,0,0,28,16,13,0,4,0,3,8,0,83,30,19,25,17,7,3,8,9,0,111,178,24,450,43,18,40,121,93,16,983,9,0,7,0,0,3,5,4,0,22,4,0,4,0,0,0,7,0,0,17,3,0,0,0,0,0,0,0,0,4,9,4,10,0,0,4,7,9,0,52,349,285,529,93,47,57,157,139,23,1671,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,10,22,65,0,5,4,0,0,0,4,106,0,0,0,0,0,0,0,0,0,3
205031091,0,0,0,0,0,0,0,0,0,0,4,21,0,0,3,0,0,0,0,22,22,46,0,8,6,4,0,3,0,88,0,6,0,0,0,0,0,0,0,6,7,23,5,9,3,0,0,0,0,46,4,3,0,0,0,0,0,0,0,10,89,203,28,25,20,20,4,29,3,416,0,0,0,0,0,0,0,0,0,0,19,25,21,21,5,7,0,12,3,111,25,37,43,36,5,13,5,16,0,184,156,23,443,44,19,49,54,98,21,914,3,0,9,4,0,3,0,8,0,31,9,4,7,6,6,3,5,3,0,42,0,0,0,0,0,0,0,4,0,4,0,0,21,7,0,6,5,11,7,53,350,395,581,157,68,92,74,178,40,1931,0,3,0,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,0,24,28,69,4,13,6,3,0,0,3,119,0,8,0,0,0,0,0,0,0,8
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,0,6,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,19,32,87,10,7,14,0,0,3,3,146,0,6,0,0,0,0,0,0,0,9,21,53,3,9,9,6,0,0,0,93,5,14,0,0,4,6,0,0,0,30,136,303,28,34,29,16,10,27,10,590,0,0,3,0,0,0,0,0,0,4,53,48,43,22,4,9,3,8,3,198,58,38,51,53,17,20,17,24,0,275,300,59,901,80,54,94,206,223,50,1953,8,7,7,8,6,6,4,13,0,48,14,9,13,4,3,6,13,11,0,69,4,6,9,0,0,0,0,3,0,20,26,9,20,11,5,15,18,19,15,135,664,642,1090,229,137,161,272,340,75,3608,4,5,0,0,0,0,0,0,0,9,0,29,0,0,4,0,0,0,0,36,24,157,0,13,13,7,0,0,3,224,0,13,0,0,0,0,0,0,0,13
205041094,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,20,10,23,0,0,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,4,12,0,5,0,0,0,0,0,23,5,3,6,0,0,0,0,0,0,10,56,115,22,12,7,9,7,5,3,244,0,0,3,0,0,0,0,0,0,4,18,17,25,6,8,0,8,6,4,83,26,13,29,28,15,5,11,5,0,139,104,26,534,55,30,29,160,119,22,1077,8,0,5,3,0,6,3,3,0,20,8,3,5,0,6,3,8,5,0,31,0,0,0,0,0,0,0,0,0,5,4,5,4,3,0,5,6,8,3,43,256,239,631,122,64,60,210,148,33,1766,0,0,0,0,0,0,0,0,0,4,3,15,0,0,0,0,0,0,0,19,15,57,0,9,5,3,0,0,0,85,0,9,0,0,0,0,0,0,0,12
205041095,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,6,24,3,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,19,3,5,0,0,0,0,0,0,0,8,29,103,12,17,15,3,6,9,0,204,0,0,0,0,0,0,0,0,0,4,14,15,12,14,3,0,9,10,0,79,32,23,31,23,9,11,14,13,0,162,114,38,734,83,54,48,163,170,39,1440,0,3,8,0,3,0,3,14,0,38,0,0,0,10,0,0,5,13,4,35,0,0,5,3,0,0,0,0,0,5,5,9,15,3,4,5,3,18,4,62,222,244,821,159,90,78,206,240,50,2099,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,6,48,0,5,7,0,0,0,0,78,0,3,0,0,0,0,0,0,0,3
205041096,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,6,23,3,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,8,5,7,4,0,0,0,0,21,0,4,0,0,0,0,0,0,0,6,23,79,25,16,12,12,11,16,3,205,0,0,0,0,0,0,0,0,0,0,8,8,15,10,9,0,0,3,0,52,20,18,27,22,13,6,9,6,0,118,62,30,371,65,55,39,116,100,21,856,0,5,8,0,0,7,9,8,0,32,0,0,10,3,0,0,3,0,0,21,3,0,5,4,0,0,0,7,0,17,5,3,11,4,6,3,17,13,10,76,121,184,478,126,99,66,172,157,44,1450,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,10,6,45,0,4,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
205041098,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,15,29,5,4,4,0,3,0,4,67,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,5,0,0,19,9,9,12,6,0,0,4,9,0,55,55,12,292,26,15,7,90,67,8,577,0,0,0,0,0,0,5,5,0,10,0,0,3,5,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,0,20,93,64,321,44,27,9,108,90,11,773,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,28,0,0,3,0,0,0,0,33,0,4,0,0,0,0,0,0,0,4
205041493,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,18,38,5,3,3,3,0,0,0,76,0,0,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,8,51,176,19,24,20,6,6,12,5,313,0,0,0,0,0,0,0,0,0,0,12,15,18,12,9,0,3,0,0,73,25,22,24,33,12,7,5,4,0,146,98,34,477,43,34,38,131,105,9,984,0,3,4,5,4,3,9,7,0,24,0,4,4,0,0,5,3,7,0,24,0,3,0,0,0,0,4,4,0,16,7,3,6,3,3,7,8,9,4,49,219,337,565,124,83,70,177,149,29,1742,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,14,73,0,7,0,6,0,0,0,99,3,3,0,0,0,0,0,0,0,5
205041494,0,6,0,0,0,0,0,0,0,6,0,30,5,0,0,0,0,0,0,34,26,92,3,0,7,4,0,0,0,137,0,9,0,0,0,0,0,0,0,8,8,17,0,0,9,0,0,3,0,34,5,5,0,3,0,0,0,0,0,18,77,288,37,24,41,10,8,6,6,492,0,0,0,0,0,0,0,0,0,5,20,42,22,13,4,7,0,3,3,117,46,36,32,31,19,7,13,15,7,217,154,48,731,68,58,46,160,189,28,1481,3,0,4,5,4,5,4,12,5,43,10,5,0,3,4,4,14,8,0,45,4,3,5,0,0,0,0,0,0,18,5,7,6,5,0,0,4,5,0,42,370,573,855,156,154,86,204,248,47,2696,0,9,0,0,0,0,0,0,0,14,5,25,3,0,0,0,0,0,0,33,17,153,5,7,3,4,0,0,0,204,0,8,0,0,0,0,0,0,0,11
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,10,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,14,6,3,0,0,0,0,0,0,0,7,39,86,9,9,0,3,4,7,6,166,0,0,0,0,0,0,0,0,0,0,12,8,10,7,5,0,0,0,0,39,10,9,11,6,3,0,3,7,0,46,71,21,181,24,8,9,45,38,3,402,0,0,3,0,0,0,0,3,0,8,5,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,7,0,4,3,3,0,0,0,3,18,166,163,220,49,18,14,59,53,19,757,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,23,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
205051101,0,6,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,11,12,26,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,7,73,113,7,23,10,5,3,15,0,249,0,0,0,0,0,0,0,0,0,0,32,15,14,9,3,0,10,13,0,98,25,21,30,22,6,3,16,6,0,122,187,38,665,56,24,28,189,153,23,1357,4,0,10,4,0,0,7,12,0,42,11,0,5,9,0,4,14,7,4,51,4,3,0,0,0,0,4,0,0,16,20,4,13,4,0,8,6,14,0,67,371,250,750,129,38,51,241,221,39,2091,0,3,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,12,9,65,0,4,4,0,0,4,0,91,0,7,0,0,0,0,0,0,0,8
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,25,0,0,0,0,4,9,0,73,0,0,0,0,0,0,0,0,0,0,15,5,0,3,0,0,0,4,0,16,10,5,9,4,0,0,3,3,3,36,82,11,175,8,6,11,46,48,13,401,0,0,0,3,0,0,3,7,0,17,5,0,6,0,0,0,8,0,0,10,0,0,3,0,0,0,0,0,0,7,6,0,3,0,0,0,8,8,0,26,156,51,197,28,14,17,61,79,12,608,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,20,0,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
205051103,0,4,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,18,38,84,3,6,5,0,0,0,0,142,0,4,0,5,0,0,0,0,0,10,18,24,5,3,0,0,0,0,0,47,3,5,3,4,0,0,0,0,0,18,86,277,29,31,15,15,12,5,3,466,0,0,0,0,0,0,0,0,0,0,26,49,22,15,9,3,4,3,3,142,59,44,35,31,25,12,7,3,3,221,126,40,498,76,31,39,89,124,26,1049,5,4,13,8,4,10,3,10,0,56,6,4,7,0,0,4,4,9,0,30,4,0,0,0,0,0,6,4,0,11,13,7,10,4,0,3,9,3,4,57,380,556,626,174,95,90,127,170,48,2261,0,3,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,22,21,122,6,11,7,3,0,3,0,165,0,3,0,0,0,0,0,0,0,7
205051104,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,26,19,0,0,3,3,3,0,0,64,0,0,0,0,0,0,0,0,0,0,16,11,6,5,0,0,0,3,0,41,14,12,6,12,3,3,4,5,0,57,94,10,162,23,12,13,55,64,10,434,3,0,0,0,0,0,0,3,0,12,8,4,4,0,0,0,6,0,0,25,0,5,0,0,0,0,0,0,0,4,4,0,5,6,0,0,0,8,4,28,178,78,195,42,19,27,75,89,16,707,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,9,13,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,5
206011106,0,7,0,0,0,0,0,0,0,7,17,131,0,0,5,0,0,0,0,155,127,360,21,22,31,8,6,4,4,590,5,8,0,0,0,0,0,0,0,8,17,79,7,3,5,0,0,0,0,117,10,21,0,0,4,0,0,0,0,34,267,819,95,90,145,58,28,43,19,1561,0,0,0,5,0,0,0,0,0,3,31,43,27,18,11,11,5,8,5,153,27,49,43,14,15,17,8,15,0,188,47,37,165,38,25,17,7,31,11,386,0,0,5,3,0,0,5,0,0,11,10,14,3,3,8,4,0,0,0,45,3,5,6,0,7,0,0,0,0,20,4,6,4,8,5,0,0,4,8,42,573,1578,377,191,255,129,67,110,54,3327,3,12,0,0,0,0,0,0,0,16,23,152,0,0,3,0,0,0,5,180,163,587,12,36,83,12,0,3,12,909,0,17,0,0,3,0,0,0,0,30
206011107,0,0,0,0,3,0,0,0,0,6,16,145,0,0,5,0,0,0,3,164,79,295,24,33,36,13,17,15,3,514,0,11,0,3,0,0,0,0,0,15,23,79,0,10,11,4,0,5,0,130,9,14,0,3,0,0,0,0,0,30,236,640,91,85,124,58,47,46,16,1341,0,0,0,0,0,0,0,3,0,3,20,42,37,11,12,13,9,14,0,150,52,41,37,31,19,14,11,17,0,228,68,32,240,52,26,25,19,46,4,526,0,0,4,3,3,6,4,4,0,21,7,10,6,4,4,9,5,0,0,46,6,7,7,5,0,0,3,3,0,29,8,8,10,3,6,0,9,5,8,57,518,1336,458,233,253,144,124,156,45,3268,4,12,0,0,0,0,0,0,0,20,20,143,3,0,3,0,0,0,6,172,118,438,13,26,66,11,5,9,10,702,5,15,0,0,0,0,0,0,0,26
206011109,0,0,0,0,0,0,0,0,0,0,11,36,0,0,0,0,0,0,0,47,56,131,10,9,25,6,0,4,3,251,0,3,0,0,0,0,0,0,0,9,14,37,0,0,5,0,0,0,0,68,6,5,0,0,5,0,0,0,0,18,184,351,48,24,61,52,16,15,10,763,0,0,0,0,0,0,0,0,0,0,37,34,22,9,9,8,7,4,0,121,41,37,37,20,24,10,5,14,0,187,62,23,252,17,33,23,24,45,10,485,4,0,0,4,3,0,4,0,0,15,8,5,5,0,8,4,6,3,0,39,4,0,3,0,0,0,0,0,0,11,9,10,3,0,4,0,4,0,12,31,426,683,378,90,181,100,67,87,34,2044,0,6,0,0,0,0,0,0,0,10,9,58,0,0,3,0,0,0,0,67,69,187,0,7,29,7,0,0,0,303,0,13,0,0,0,0,0,0,0,10
206011495,0,5,0,0,0,0,0,0,0,6,9,149,0,0,7,0,0,0,0,168,106,299,20,23,46,10,7,15,4,529,0,13,0,0,0,0,0,0,0,11,19,86,4,3,6,6,0,6,4,138,4,20,0,3,3,0,0,0,0,29,224,751,87,79,141,58,21,54,17,1432,0,0,0,0,0,0,0,0,0,0,18,44,17,14,15,12,7,9,0,130,32,46,45,27,16,14,4,18,3,216,51,32,175,38,34,13,18,37,9,406,0,0,7,3,0,3,0,3,0,25,5,7,3,0,0,0,0,3,0,27,6,5,3,0,4,0,0,0,0,18,0,4,7,3,0,0,4,0,12,31,485,1463,376,204,270,118,67,141,44,3174,6,6,0,3,0,0,0,0,0,20,19,142,0,0,4,0,0,0,0,163,117,479,12,53,49,16,0,6,8,743,5,16,0,0,0,0,0,0,0,20
