SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
209041432,5,0,0,5,0,0,0,71,0,0,0,0,0,27,34,22,8,7,3,5,0,0,0,104,0,0,4,4,3,0,3,0,0,0,0,0,0,0,0,13,4,81,106,31,5,3,0,14,0,0,3,0,0,0,7,254,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,9,17,19,8,16,8,0,0,3,0,0,0,0,86,0,0,0,0,7,11,8,4,3,5,4,0,0,0,4,44,0,0,0,0,0,0,30,35,6,13,17,15,0,0,5,121,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,14,13,17,23,0,8,4,6,0,5,0,91,0,3,58,99,46,22,26,16,4,5,4,0,0,3,9,297,0,0,0,0,0,7,13,12,3,0,5,0,0,0,0,38
209041433,3,3,4,0,0,0,5,166,0,0,0,0,0,105,117,67,12,12,9,14,5,0,0,344,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,39,90,11,9,0,7,11,0,3,0,0,0,0,5,184,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,6,19,22,22,19,9,0,0,3,4,0,0,0,109,0,0,0,0,10,5,37,27,9,9,3,4,0,0,0,99,0,0,0,0,0,0,42,17,0,3,0,3,0,0,0,74,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,26,66,65,0,12,9,4,0,3,9,208,0,3,46,69,53,59,67,20,6,5,6,0,0,0,5,344,0,0,0,0,3,11,47,55,17,13,7,11,0,3,0,163
209041435,8,6,6,18,0,5,0,163,0,0,0,0,0,48,17,15,3,8,8,12,0,0,0,120,0,0,3,0,6,0,7,10,0,0,0,0,0,0,0,23,0,67,94,21,17,7,16,5,0,0,0,0,0,0,0,236,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,22,0,0,4,13,11,11,4,6,5,0,0,8,0,0,0,54,0,0,0,4,16,8,28,11,0,0,0,0,0,0,0,64,0,0,0,0,0,0,18,3,0,4,0,0,0,0,0,30,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,8,13,25,38,28,0,8,6,0,0,0,6,140,0,3,39,78,63,65,30,8,5,3,0,0,0,0,8,307,0,0,0,0,0,9,11,12,0,0,0,0,4,0,0,46
209041436,0,4,3,5,4,0,0,153,0,0,0,0,0,40,24,34,9,14,4,0,0,0,0,126,0,0,0,3,12,0,0,3,3,0,0,0,0,0,0,26,19,123,138,17,5,4,20,4,5,0,0,0,0,0,43,362,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,23,0,0,8,25,27,15,8,0,0,0,0,0,0,0,0,82,0,0,3,3,9,12,24,6,15,4,0,0,0,0,0,76,0,0,0,0,0,0,25,18,5,10,5,0,0,0,0,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,8,22,36,22,0,0,0,0,0,0,3,109,0,6,47,83,61,42,23,15,0,3,0,0,0,0,17,294,0,0,0,0,5,5,17,13,3,5,0,8,0,0,0,58
209041437,3,5,6,0,0,0,8,254,0,0,0,0,3,182,287,138,62,54,17,47,7,10,10,815,0,0,5,0,0,0,0,15,4,6,0,0,0,0,0,30,0,55,112,34,17,9,10,39,3,5,9,0,0,0,9,294,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,12,38,31,29,32,34,9,3,7,7,0,0,9,202,0,0,0,0,4,18,47,39,11,9,5,10,0,0,0,139,0,0,0,0,0,0,190,115,29,18,14,27,4,0,4,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,45,104,100,33,30,24,15,5,5,7,382,0,0,47,49,73,80,78,60,7,17,18,11,0,0,16,453,0,0,0,0,5,38,116,166,39,20,26,19,12,14,9,459
209041527,9,9,9,11,0,0,0,101,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,15,0,6,5,3,0,3,9,9,0,0,0,3,0,0,0,37,5,32,60,6,0,4,14,5,0,0,0,3,0,0,6,132,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,14,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,17,0,0,0,0,13,4,7,12,8,16,11,6,0,0,0,84,0,0,0,0,0,3,21,7,0,0,0,0,0,0,0,28,3,9,0,0,3,3,0,0,0,0,0,0,0,0,0,16,0,0,6,17,24,27,43,33,9,8,9,0,0,4,11,179,0,4,11,13,9,9,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,3,13,10,5,0,0,0,0,0,0,38
209041528,4,13,4,0,0,4,0,117,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,23,0,30,20,4,0,3,3,0,0,0,0,0,0,0,0,61,0,0,0,4,0,0,0,5,3,0,0,0,0,0,0,12,0,0,0,0,0,4,14,7,0,0,0,0,0,0,0,28,0,0,0,3,17,0,3,3,0,0,0,3,0,4,0,31,0,0,0,0,3,6,25,11,0,11,4,5,0,0,4,74,0,0,0,0,0,0,19,9,0,0,0,3,0,0,0,34,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,3,8,18,19,36,34,0,7,11,8,0,4,4,138,0,0,6,7,10,0,8,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,9,14,4,0,0,6,3,0,0,51
209041529,0,0,0,0,0,0,5,126,0,0,0,0,0,49,62,42,6,7,3,13,0,4,0,190,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,14,149,221,22,25,3,13,17,0,3,6,0,0,0,7,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,14,27,21,28,22,7,0,3,3,7,0,0,3,144,0,0,6,0,4,3,8,4,9,3,0,4,0,0,0,32,0,0,0,0,0,0,47,49,13,15,36,34,15,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,26,22,4,3,0,0,0,0,6,91,0,12,115,104,56,42,25,12,4,4,3,4,0,0,7,390,0,0,0,0,0,0,12,20,4,0,5,0,0,0,0,58
209041530,0,0,3,11,0,0,0,125,0,0,0,0,3,162,100,53,23,12,5,18,0,0,4,377,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,12,14,216,291,38,7,3,14,6,4,3,0,4,0,0,21,626,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,15,0,0,18,80,55,49,45,17,0,3,4,4,0,0,11,293,0,0,0,0,5,10,6,7,0,0,0,5,0,0,3,44,0,0,0,0,0,4,60,46,12,16,28,46,6,0,0,218,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,28,26,24,4,3,0,5,0,0,0,107,0,15,182,220,115,73,35,12,0,0,6,0,4,0,18,689,0,0,0,0,0,6,11,21,4,3,7,10,0,0,0,60
209041531,18,4,10,8,0,7,0,134,0,0,0,0,0,15,16,15,7,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,0,32,42,13,3,3,6,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,9,0,6,0,0,0,0,0,0,21,0,0,5,8,6,5,5,4,0,0,0,0,0,0,0,43,0,0,0,0,3,3,22,8,0,6,8,3,0,0,3,61,0,0,0,0,0,0,79,30,11,5,4,12,0,0,4,148,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,16,66,49,4,15,21,3,3,0,11,200,0,4,16,14,16,10,13,8,0,0,0,0,0,0,4,88,0,0,0,0,0,3,20,31,7,0,8,0,0,0,0,67
209041532,7,5,7,12,0,3,4,175,0,0,0,0,3,19,16,20,10,0,0,5,0,0,0,71,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,15,0,39,58,7,5,5,5,13,3,0,0,0,0,0,7,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,9,0,8,3,0,0,0,0,36,0,0,3,12,5,3,13,4,0,0,0,0,0,0,0,40,0,0,0,4,10,3,45,28,13,3,4,0,0,0,0,104,0,0,0,0,0,0,51,29,3,4,4,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,8,18,39,62,0,11,8,10,5,3,4,172,0,0,19,17,26,6,13,9,0,0,3,0,0,0,4,102,0,0,0,0,0,6,28,23,0,12,7,5,0,4,5,85
210011226,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,4,0,0,0,0,0,0,0,0,25,10,193,188,39,9,0,5,18,0,5,0,0,0,0,11,470,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,6,4,0,6,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,11,3,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,13,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,10,18,17,18,0,0,5,0,0,0,4,91,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,20
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,20,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,0,0,4,6,0,0,4,3,0,0,0,0,0,0,0,21,12,187,216,22,4,5,5,11,0,3,0,0,0,0,8,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,11,20,12,4,4,0,0,0,5,0,0,0,0,49,0,0,0,0,7,0,6,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,6,5,6,15,13,0,10,0,0,0,0,0,58,3,0,29,27,6,0,4,0,0,0,0,0,0,0,4,61,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,10
210011230,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3,0,5,18,0,0,0,0,0,0,0,37,5,91,62,9,0,0,0,6,0,0,0,0,0,0,3,172,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,8,4,4,7,0,0,0,0,0,0,0,0,31,0,0,0,3,4,0,9,5,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,9,12,11,6,11,0,0,5,0,0,0,0,65,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,10
210011231,0,3,0,0,0,0,0,15,0,0,0,0,6,12,11,3,0,0,0,0,0,0,0,29,0,4,6,0,6,5,8,4,0,0,0,0,0,0,0,39,8,90,69,15,4,4,6,0,0,0,0,0,0,0,0,207,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,10,0,0,0,0,3,4,9,7,0,0,0,0,0,0,0,20,0,3,5,4,9,4,4,0,0,0,0,0,0,0,0,30,0,0,3,16,0,0,14,6,3,0,4,0,0,0,0,56,0,0,0,0,0,0,7,6,0,0,5,5,0,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,8,6,13,24,11,0,0,12,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,12
210011533,0,0,0,0,0,0,0,103,0,0,0,0,0,5,0,8,0,0,0,0,0,0,5,27,0,5,0,0,0,0,10,3,0,0,0,0,0,0,0,24,21,468,435,38,18,6,14,10,0,5,4,0,0,0,50,1072,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,20,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,24,0,5,13,18,11,3,0,0,0,0,0,0,0,0,0,56,0,0,0,7,13,14,14,10,3,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,5,6,22,29,16,3,0,0,0,0,0,4,92,0,3,47,52,8,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,8,9,0,4,9,5,0,0,3,46
210011534,0,4,6,0,0,3,0,68,0,0,0,0,0,8,14,4,0,0,0,0,0,0,0,20,0,0,6,0,3,3,19,14,0,7,0,0,0,0,0,53,23,362,360,39,14,7,8,7,5,4,0,3,0,0,30,860,0,0,0,0,6,3,6,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,5,15,32,8,5,5,8,0,0,0,0,0,0,0,73,0,0,0,9,13,11,24,17,3,0,0,3,4,0,0,91,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,9,16,18,22,16,8,0,3,0,0,0,3,110,0,0,36,26,7,7,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,15,3,3,0,5,0,0,0,0,28
210021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,5,8,4,7,14,3,0,0,0,0,0,0,5,40,4,34,33,3,0,3,0,3,0,0,0,0,0,0,5,75,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,19,3,0,6,5,0,0,0,4,0,0,0,0,0,46,0,3,12,16,42,32,59,19,12,0,4,0,0,0,7,201,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,17,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,9,13,8,14,8,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,12,4,19,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,6,0,0,0,0,0,0,0,25,0,9,20,9,0,0,4,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,3,0,4,0,0,0,0,0,0,0,26,0,0,9,16,20,17,30,12,0,0,0,0,0,0,9,111,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031236,0,0,0,0,0,0,0,20,0,0,0,0,0,14,8,4,5,0,0,0,0,0,0,30,0,0,0,0,6,6,5,5,0,0,5,0,0,0,0,26,9,162,177,24,3,5,8,10,0,5,0,0,0,0,12,411,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20,38,27,16,17,3,0,0,0,0,0,0,8,135,0,0,0,0,13,10,32,9,0,0,9,0,0,8,0,81,0,0,0,0,0,0,15,11,8,12,21,29,10,0,4,112,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,14,0,0,3,11,18,25,43,14,0,7,0,10,0,0,0,124,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,12,8,9,11,4,7,0,0,0,53
210031237,0,0,3,0,0,0,0,25,0,0,0,0,10,92,32,21,5,9,6,0,0,0,3,185,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,16,28,395,412,69,33,10,14,24,3,0,0,0,0,0,58,1045,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,20,75,86,59,82,24,4,10,0,8,3,0,14,397,0,0,0,0,3,0,3,6,0,5,0,0,0,0,0,31,0,0,0,0,0,3,112,60,15,50,86,74,23,0,0,438,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,7,23,18,39,34,3,0,10,4,0,0,0,138,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,3,28,64,266,302,72,86,85,121,46,7,19,1102
210031439,0,0,0,0,0,0,0,7,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,21,24,4,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11
210031440,0,0,0,0,0,0,0,36,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,130,131,24,3,0,5,7,0,0,0,0,0,0,15,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,70,20,39,61,25,0,3,0,11,0,0,8,252,0,0,0,4,0,7,6,4,0,0,5,0,0,0,0,27,0,0,0,0,0,0,9,4,5,0,5,5,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,3,15,11,27,15,3,10,5,0,3,0,5,90,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,37,46,21,16,11,22,0,0,0,160
210031535,4,0,0,0,0,0,6,76,0,0,0,0,0,39,31,24,5,4,4,0,0,0,7,114,0,0,3,5,0,0,7,11,0,0,0,0,0,0,0,25,18,209,208,30,12,3,4,19,0,0,0,0,0,0,17,532,0,4,0,0,0,4,10,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,12,14,0,0,0,0,0,0,0,32,0,0,24,101,60,78,90,49,11,15,15,11,3,0,17,481,0,0,0,0,8,3,23,4,3,3,7,3,0,0,0,60,0,0,0,0,0,6,155,103,51,103,155,145,65,0,15,797,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,11,13,51,43,4,6,0,5,4,0,8,160,0,0,4,0,5,4,3,0,0,0,0,0,0,0,0,22,0,0,0,0,6,9,80,189,37,36,67,49,39,6,12,531
210031536,5,0,0,0,0,0,3,73,0,0,0,6,4,8,14,13,10,0,0,6,3,0,3,59,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,20,5,55,49,12,3,0,9,14,0,0,0,0,0,0,56,196,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,18,0,0,7,13,8,14,8,7,5,0,0,0,0,0,9,70,0,0,0,5,0,7,24,3,0,4,5,3,0,0,0,48,0,0,0,0,0,0,100,113,66,146,231,259,58,0,32,1004,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,3,19,14,26,26,0,6,6,3,0,0,0,106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,4,28,69,14,21,16,16,10,0,0,182
210031537,3,0,5,0,0,0,0,43,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,18,0,69,48,5,0,0,3,19,0,0,0,0,0,0,3,155,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,21,10,6,6,0,0,0,0,0,41,0,0,5,16,8,10,3,0,0,0,0,0,0,0,0,46,0,0,0,0,6,3,26,17,6,6,0,0,0,0,0,64,0,0,0,0,0,3,23,26,26,63,39,66,16,0,3,271,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,11,20,42,24,0,0,3,8,0,0,0,117,0,0,0,3,4,0,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,3,6,15,12,8,11,7,5,0,6,65
