SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
209041436,2237,1642,1770,1700,1762,1311,862,564,327,12180,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,18,17,28,17,14,11,8,9,10,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,25,18,14,18,8,12,10,139,24,19,29,18,13,15,8,11,12,150,2258,1666,1799,1720,1779,1326,871,574,346,12331
209041437,7072,2397,5117,5200,2010,1240,824,251,47,24152,5,0,5,0,0,0,0,0,0,6,0,4,0,0,0,5,0,0,0,13,28,29,37,28,20,16,10,13,0,178,0,0,0,0,0,0,4,0,0,5,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,42,30,23,18,19,12,0,209,34,37,43,36,21,18,17,12,0,219,7106,2435,5160,5232,2038,1256,846,257,43,24368
209041527,4302,2020,1810,2874,2305,1232,948,393,61,15948,0,0,0,5,0,0,0,0,0,8,4,4,4,0,0,0,0,0,0,9,36,38,24,19,10,8,9,8,3,155,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,24,19,14,11,9,8,4,167,44,40,24,21,10,11,11,4,4,174,4342,2060,1834,2895,2318,1247,960,401,66,16123
209041528,2858,1024,1843,2084,1101,709,483,166,20,10288,0,0,0,0,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,27,13,17,16,10,13,3,0,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,17,16,13,8,3,3,8,110,29,16,13,16,16,8,6,3,8,124,2888,1041,1858,2102,1119,715,489,172,25,10408
209041529,1603,1153,1540,1381,1113,1015,969,717,285,9779,0,0,0,0,3,0,5,7,0,20,0,0,0,0,0,0,0,0,0,3,12,30,24,18,24,21,3,9,8,145,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,21,25,24,25,6,9,8,154,18,28,21,29,31,28,8,11,7,173,1617,1179,1563,1410,1144,1035,982,727,287,9953
209041530,2665,1588,1914,1952,1623,1297,1135,791,331,13286,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20,11,29,14,13,19,10,14,6,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,32,14,12,23,10,14,6,136,19,17,32,14,12,24,8,14,11,149,2683,1605,1945,1968,1631,1318,1146,803,338,13436
209041531,2969,1118,1790,2276,1215,788,702,331,48,11240,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,23,13,32,16,13,16,4,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,31,12,13,16,7,7,0,135,23,17,31,12,13,15,8,7,0,136,3002,1130,1822,2287,1227,808,714,338,45,11382
209041532,3260,1298,1994,2446,1373,760,439,150,25,11744,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,20,19,28,15,14,6,6,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,29,15,14,12,12,0,0,118,17,21,29,16,12,12,12,0,0,124,3277,1317,2026,2463,1391,767,450,150,30,11866
210011226,1329,729,1259,1258,1022,880,747,538,253,8004,3,0,0,0,0,0,0,3,5,13,0,0,0,0,0,0,0,0,0,3,18,4,21,21,15,26,7,0,0,122,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,29,20,21,30,7,0,0,135,24,8,30,20,21,30,8,9,5,150,1350,737,1283,1275,1037,907,756,551,255,8152
210011227,0,0,3,4,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,4,8,14,4,3,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,24,5,11,0,0,66,0,0,12,21,24,5,11,0,0,66,0,0,13,24,27,7,11,0,0,83
210011228,1393,927,823,966,1138,1055,1039,731,281,8360,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,10,16,19,17,13,9,9,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,16,19,23,20,15,9,6,125,17,10,16,16,23,19,15,9,8,132,1413,938,837,985,1156,1076,1049,738,288,8486
210011230,1308,944,860,1023,1159,864,584,329,201,7283,6,0,0,0,0,0,4,0,0,9,3,0,0,0,0,0,0,0,0,0,8,19,17,9,14,11,7,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,18,14,23,10,8,5,0,113,9,20,18,18,20,10,14,5,0,124,1324,963,885,1036,1182,879,600,337,204,7404
210011231,1864,1372,868,1267,1551,1248,942,453,192,9757,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,11,23,12,18,17,14,12,10,6,123,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,12,18,16,15,11,6,6,130,13,26,12,18,16,15,11,13,6,132,1884,1397,888,1288,1572,1270,951,461,194,9891
210011533,1942,1160,1345,1626,1471,1349,1379,1234,589,12100,0,0,4,3,4,0,4,6,0,21,0,0,0,0,0,0,0,0,0,0,26,18,33,15,16,19,23,7,6,164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,30,15,25,20,23,7,6,165,26,21,33,20,24,20,22,14,9,190,1968,1177,1380,1646,1498,1370,1409,1248,595,12292
210011534,2617,1578,1607,1925,2100,1601,1431,1401,496,14751,0,0,0,0,7,0,3,6,0,17,0,0,0,0,0,0,0,0,0,0,30,27,25,35,25,16,17,8,7,190,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,25,35,28,14,15,15,7,202,30,25,25,41,31,14,20,13,13,217,2645,1606,1627,1966,2132,1618,1449,1418,505,14964
210021232,3132,1579,1068,2013,2064,1707,1238,698,243,13742,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,6,20,57,24,29,25,14,9,16,3,195,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,30,30,22,22,13,16,7,216,16,59,30,33,22,22,14,18,13,223,3153,1634,1094,2050,2089,1721,1252,717,254,13965
210021233,720,306,197,442,535,485,474,198,30,3388,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,19,8,10,13,13,14,6,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,8,10,13,15,10,10,0,103,12,19,8,10,17,19,14,10,0,106,728,326,205,443,552,505,490,201,32,3491
210021234,852,523,383,530,677,632,455,213,30,4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,10,9,13,8,6,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,10,9,14,8,6,4,0,87,5,22,10,9,14,8,6,5,0,87,861,546,394,537,692,642,463,222,31,4374
210021235,2063,1143,1240,1280,1538,1438,1100,505,96,10404,3,4,0,0,0,0,4,0,0,15,0,3,5,0,0,0,3,0,0,14,17,31,25,21,14,24,19,14,3,184,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,30,22,18,27,26,14,3,205,27,36,30,21,21,26,26,15,3,221,2090,1178,1272,1306,1559,1469,1129,521,101,10627
210031236,1464,837,1314,1445,1166,781,470,397,330,8213,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,4,0,0,0,4,13,23,24,16,22,12,4,0,8,122,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,23,16,22,15,9,0,8,132,13,23,26,17,21,18,13,3,5,141,1482,858,1339,1466,1187,798,483,398,337,8358
210031237,2949,1690,2264,2055,1446,1215,839,760,512,13731,0,0,5,0,0,0,12,3,0,23,0,0,0,0,0,0,3,0,0,3,22,24,44,22,20,27,18,8,4,184,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,42,23,25,23,22,11,4,200,22,30,50,23,26,27,28,12,4,219,2965,1713,2313,2079,1478,1240,874,771,520,13953
210031439,592,385,352,426,482,313,221,192,67,3036,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,4,4,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,4,4,3,4,0,25,6,3,3,3,4,4,4,0,0,31,591,396,356,427,487,314,227,200,74,3068
210031440,1169,633,1076,877,710,580,437,409,229,6113,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,15,18,8,22,17,17,9,0,0,102,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,9,22,17,20,9,0,0,105,15,20,10,22,17,17,8,3,0,116,1187,649,1090,897,722,598,446,416,227,6232
210031535,2660,1748,2938,2253,1505,1310,879,717,485,14491,0,0,0,3,6,0,0,5,0,24,0,0,0,0,0,0,0,0,0,4,24,22,35,43,21,25,8,12,8,194,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,37,41,17,25,7,16,8,204,24,24,40,48,25,28,9,18,9,226,2683,1769,2975,2298,1531,1333,897,734,491,14721
210031536,1428,1032,2170,1348,840,705,457,393,305,8676,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,17,20,42,16,19,15,3,5,5,138,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,47,15,25,17,3,5,5,151,17,20,47,13,24,17,3,5,5,157,1445,1055,2211,1365,863,719,462,400,308,8837
210031537,1304,880,1493,1444,932,728,468,285,197,7729,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,11,13,17,10,12,10,12,0,6,97,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,23,13,12,13,12,0,6,109,18,13,23,19,12,17,12,0,6,116,1322,894,1516,1461,948,747,476,288,198,7844
210031538,2981,1738,3197,2859,2155,1618,999,705,586,16843,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,4,3,0,0,7,19,24,45,22,27,29,20,26,18,228,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,48,22,29,31,27,26,18,241,24,24,46,19,31,35,27,24,21,251,3003,1758,3252,2880,2185,1654,1026,731,599,17099
210041240,2600,1716,1698,1699,1948,1832,1205,499,175,13382,0,0,0,0,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,3,17,40,41,19,21,18,11,10,6,191,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,46,25,26,21,5,13,6,209,18,41,44,25,26,24,13,15,6,221,2616,1757,1748,1725,1975,1858,1217,516,187,13604
210041539,1101,481,1272,881,512,491,305,88,14,5144,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,9,19,0,7,3,9,4,0,69,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,20,3,7,5,7,4,0,70,9,9,23,8,11,5,7,3,0,77,1113,488,1296,887,519,500,311,90,17,5223
210041540,2728,1694,2027,2077,1955,1596,1364,778,350,14572,4,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,3,32,27,40,26,22,22,29,16,15,231,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,40,29,21,24,33,16,15,256,37,32,40,30,21,27,33,16,15,261,2767,1723,2069,2108,1978,1624,1399,795,369,14830
210041541,2137,1315,1685,1453,1425,1443,928,386,102,10879,0,0,0,0,0,0,0,6,0,8,0,0,5,0,0,0,0,0,0,4,17,25,32,25,21,14,7,5,0,159,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,40,32,21,14,9,5,0,173,24,31,37,30,24,14,9,8,0,177,2159,1341,1724,1483,1454,1460,940,395,105,11060
210051242,2767,1808,2739,1980,1374,1345,847,533,215,13610,6,7,3,5,0,3,6,8,0,39,0,0,0,0,0,0,0,0,0,4,9,25,54,28,19,36,17,22,7,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,59,32,19,36,15,22,7,229,16,28,61,36,22,43,24,31,8,260,2783,1838,2799,2018,1393,1384,869,561,220,13868
210051243,3441,2143,2318,1973,1836,1591,1222,927,322,15777,6,7,13,0,0,0,4,0,0,35,0,0,5,0,0,5,0,0,0,8,36,31,52,28,26,22,7,11,0,218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,56,35,28,26,9,7,0,237,43,37,64,35,33,32,13,15,0,271,3483,2186,2384,2005,1868,1624,1237,938,322,16048
210051245,3017,2043,2318,2283,2228,2278,2043,1148,340,17705,0,0,0,0,0,0,5,4,0,12,0,0,0,6,0,3,0,4,0,12,35,36,54,30,27,38,24,8,9,266,0,0,0,4,0,4,0,0,0,10,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,66,37,33,42,36,11,9,307,35,41,66,43,29,42,36,15,15,318,3052,2087,2379,2327,2262,2324,2079,1159,354,18019
210051246,4601,2937,3131,3093,2944,2623,1621,603,126,21677,0,0,3,0,0,0,6,0,0,14,0,0,5,0,6,4,0,0,0,11,28,38,44,34,21,28,27,14,7,245,0,0,6,3,5,6,0,0,0,18,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,44,62,38,28,38,33,14,14,298,32,44,58,38,28,41,34,17,15,309,4631,2984,3194,3131,2968,2667,1656,619,132,21984
210051247,3165,2156,2206,1830,1798,1785,1084,513,104,14655,0,0,4,0,0,4,5,0,0,12,0,0,4,0,0,0,0,0,0,5,38,20,43,28,22,18,11,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,45,31,26,19,11,0,0,195,43,26,48,32,26,23,15,0,0,208,3206,2179,2251,1857,1826,1809,1102,520,110,14857
210051248,12,19,15,15,14,17,14,8,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,22,30,41,26,23,11,0,0,183,0,0,0,9,0,0,0,0,0,13,0,4,9,7,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,7,4,3,4,5,0,0,25,0,0,5,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,32,63,68,36,35,19,9,0,277,16,32,63,68,36,35,19,9,0,277,29,48,79,86,53,52,36,6,3,398
210051250,977,591,1132,922,769,719,713,461,109,6392,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,7,14,21,29,27,26,11,7,3,3,152,4,8,9,10,4,0,8,3,0,38,0,9,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,51,46,28,19,20,7,3,228,14,33,51,49,28,16,19,7,4,237,993,633,1184,972,792,738,731,470,116,6628
