SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
210031237,71,15,0,0,84,4,0,4,92,7,0,106,159,37,5,0,201,6,0,8,209,11,0,222,51,11,4,0,68,0,0,0,68,4,0,67,7,0,0,0,9,0,0,0,9,0,0,9,293,61,15,0,365,11,3,15,379,20,0,400,0,7,0,0,5,4,0,4,7,0,0,7,23,4,0,0,26,0,0,0,28,3,0,31,24,8,0,0,34,4,0,4,33,3,0,33,311,70,15,0,394,15,3,21,416,28,0,436,280,110,6,20,416,14,4,19,438,53,0,492,0,0,0,6,8,0,0,0,8,0,7,13,592,179,23,30,819,31,5,34,859,76,7,943,88,16,3,0,112,4,0,10,119,5,0,125,159,45,7,5,217,0,4,8,222,0,4,229,12,5,5,0,16,0,0,0,16,0,0,14,5,0,0,3,8,0,0,0,8,0,0,8,264,67,11,8,354,10,5,13
210031439,21,4,0,0,24,0,0,0,25,0,0,25,55,6,0,0,57,0,0,0,57,0,0,57,22,4,4,0,25,0,0,0,22,0,0,22,0,4,0,0,4,0,0,0,4,0,0,4,89,12,4,0,110,0,0,3,109,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,12,4,0,112,0,0,3,114,0,0,114,33,0,0,0,38,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,122,15,4,0,147,3,0,6,150,0,0,150,36,4,0,0,41,0,0,0,44,0,0,45,78,0,0,0,79,3,0,3,84,0,0,85,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,5,0,0,126,3,0,3
210031440,54,10,0,0,62,0,0,0,62,3,0,68,78,16,3,0,99,0,0,3,103,4,0,104,36,10,5,0,43,0,0,0,43,0,0,48,0,0,0,0,3,0,0,0,3,0,0,3,167,33,6,0,212,0,0,3,216,11,0,221,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,0,6,0,0,6,168,34,6,3,217,4,0,3,215,11,0,225,85,34,3,0,121,3,0,3,128,26,4,154,3,0,0,0,3,0,0,0,3,0,0,4,255,70,11,3,345,7,5,6,352,35,3,389,44,9,0,0,56,0,0,0,55,0,0,57,79,18,0,0,99,4,3,4,102,3,0,108,9,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,136,30,0,0,163,0,3,3
210031535,77,20,3,0,102,0,0,0,103,6,0,109,161,45,0,3,206,3,0,7,211,3,4,219,73,9,8,5,95,0,0,0,95,6,0,101,4,0,0,3,10,0,0,0,10,7,3,11,316,73,17,8,407,8,0,6,420,12,7,439,10,4,0,0,11,0,0,0,11,0,0,11,7,3,0,0,14,0,0,0,11,0,0,19,16,6,0,0,24,0,0,0,24,4,0,25,328,79,17,8,432,8,4,10,444,14,6,469,217,76,12,13,321,19,3,19,338,86,6,429,0,0,0,0,0,0,0,0,0,0,13,11,547,156,25,23,754,24,6,27,785,105,22,906,99,16,3,0,111,3,3,6,118,5,0,123,128,37,4,5,170,0,0,3,175,16,0,186,17,0,0,0,17,0,0,0,17,0,0,17,5,0,0,3,6,0,0,0,6,0,0,6,246,46,5,8,308,3,5,10
210031536,85,11,3,0,103,0,0,0,104,4,0,109,128,28,0,3,160,0,0,3,161,11,0,175,61,0,8,0,63,0,0,0,68,0,0,68,6,0,0,3,5,0,0,0,5,0,3,8,279,39,9,8,333,4,3,6,336,14,3,358,0,0,0,0,0,0,3,3,5,0,0,5,3,4,0,0,8,0,0,0,9,0,0,9,3,3,0,0,9,0,3,3,11,0,0,11,286,46,7,8,342,5,6,9,355,14,3,373,115,22,0,0,138,5,0,5,144,26,0,168,0,0,0,0,0,0,0,0,0,0,5,0,398,68,7,7,482,6,10,18,499,41,5,544,79,19,3,0,97,0,0,0,101,13,0,108,105,21,0,0,123,4,0,4,123,3,0,123,9,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,193,31,4,0,231,4,0,3
210031537,77,4,0,0,88,0,0,6,87,0,0,90,124,19,3,0,147,0,0,0,147,6,0,151,69,3,7,0,75,0,0,0,75,0,0,81,0,0,0,0,6,0,0,0,6,0,0,6,272,30,18,4,318,0,0,6,316,4,0,322,9,0,0,0,9,0,0,0,9,0,0,9,9,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,12,0,0,0,12,0,0,12,284,30,18,4,330,0,0,6,332,4,0,337,99,19,0,0,116,0,0,0,121,5,0,122,3,0,0,0,3,0,0,0,3,0,0,3,382,47,18,3,451,0,4,3,451,5,5,465,99,6,0,0,109,0,0,7,114,0,0,115,129,15,5,0,153,0,0,0,150,3,0,155,9,3,0,0,12,0,0,0,12,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,238,31,6,4,275,4,0,4
210031538,133,9,0,0,151,5,3,4,153,5,0,156,280,36,5,0,324,3,0,3,328,3,0,334,123,16,18,0,158,0,0,0,158,0,0,157,12,0,0,4,17,0,0,0,17,3,3,21,551,64,31,4,643,6,3,10,652,13,4,673,7,4,0,0,11,0,0,0,10,0,0,10,10,3,0,0,18,0,0,0,22,0,0,22,20,4,0,0,29,3,0,3,29,0,0,29,577,72,36,4,678,7,3,7,688,13,4,705,159,38,4,4,204,3,0,9,209,20,0,238,0,0,0,3,3,0,0,0,3,0,0,3,736,109,38,10,883,12,5,17,901,38,8,942,212,17,3,0,228,5,0,0,231,12,0,242,266,44,7,0,312,3,0,9,321,6,0,324,11,6,4,0,26,0,0,0,26,0,0,26,0,0,0,0,6,0,0,0,6,0,0,6,489,67,13,3,574,9,0,10
210041240,97,7,4,0,108,0,0,0,108,3,0,112,211,10,4,4,230,0,0,3,231,4,0,236,57,10,5,0,72,0,0,0,77,0,0,78,4,0,0,0,0,0,0,0,0,0,4,8,371,33,11,0,419,0,0,0,422,8,4,434,0,0,0,0,0,0,0,0,0,4,0,7,10,0,0,0,10,0,0,0,10,0,0,7,10,0,0,0,12,0,0,0,12,5,0,17,377,37,11,0,427,0,0,0,431,15,4,444,172,8,7,3,189,0,0,5,197,12,0,201,0,3,0,0,5,0,0,0,5,0,0,5,545,52,21,7,625,3,0,9,630,27,4,655,173,15,3,0,199,0,0,3,202,8,0,209,297,22,3,6,324,3,0,3,331,0,0,329,14,0,0,0,15,0,0,0,15,0,0,18,3,0,0,0,7,0,0,0,7,0,0,5,490,42,11,8,549,6,0,8
210041539,74,10,3,0,79,3,0,3,83,3,0,88,127,16,8,4,151,0,0,0,153,0,0,156,47,7,3,0,50,0,0,0,50,0,0,50,0,0,0,0,5,0,0,0,5,0,0,5,243,30,9,4,292,8,0,8,294,4,0,299,3,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,4,0,0,0,4,0,0,4,14,0,0,0,12,0,0,0,12,0,0,12,254,30,9,5,300,8,0,8,306,4,0,315,81,12,6,0,95,3,0,3,103,13,5,118,0,0,0,0,0,0,0,0,0,0,3,3,335,48,12,10,398,11,0,11,405,17,7,434,57,14,6,0,77,5,0,5,80,6,0,85,106,6,0,0,117,0,0,0,117,3,0,119,12,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,179,20,3,0,203,5,0,5
210041540,91,11,0,0,105,0,0,5,110,0,0,116,227,24,8,0,254,0,0,0,253,3,0,263,90,6,4,4,104,0,0,0,104,0,0,104,4,0,0,4,0,0,0,0,0,0,0,0,412,37,15,10,474,0,0,4,480,7,0,492,0,0,0,0,0,0,0,0,5,0,0,5,15,0,0,0,17,0,0,0,16,0,0,16,16,0,0,0,18,0,0,0,20,0,0,20,432,44,15,10,492,3,0,5,500,7,0,511,128,20,3,7,162,0,0,0,162,22,6,184,0,0,0,0,0,0,0,0,0,0,0,0,558,61,22,12,655,3,0,5,657,26,5,693,179,27,5,0,213,6,3,7,221,0,0,224,285,27,3,0,316,0,0,0,314,8,0,321,29,4,5,0,37,0,0,0,37,0,0,38,4,0,0,0,3,0,0,0,3,0,0,3,504,59,14,6,569,6,3,11
210041541,92,14,0,0,111,0,0,0,111,4,0,115,206,18,11,5,234,5,0,5,233,3,0,245,80,13,6,0,101,0,0,0,103,0,0,103,0,0,0,0,0,0,0,0,0,0,3,3,380,40,16,8,444,9,0,9,450,8,7,461,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,8,389,40,16,8,451,9,0,9,455,8,7,471,123,13,3,3,150,0,0,0,155,14,0,166,0,0,0,3,3,0,0,0,3,0,0,0,517,53,24,13,607,6,0,6,615,21,4,638,132,17,3,0,151,0,0,0,151,7,0,158,202,25,7,0,227,0,0,0,227,6,0,228,15,6,4,0,29,0,0,0,29,0,0,31,0,0,0,4,4,0,0,0,4,0,4,9,346,45,17,5,412,0,0,0
210051242,32,12,0,0,38,3,0,3,43,3,0,49,61,42,8,0,114,4,5,3,120,7,0,123,9,17,4,0,31,0,0,0,30,0,0,30,6,0,0,0,6,0,0,0,6,0,0,6,108,64,11,0,190,9,5,9,201,13,0,208,12,0,0,0,16,0,0,0,16,0,0,10,7,7,0,0,15,6,0,6,21,4,0,28,23,12,0,0,30,6,0,6,37,10,0,40,131,72,11,4,218,14,5,16,236,17,0,252,195,124,10,12,332,29,9,38,373,139,3,512,0,0,0,0,3,0,0,0,3,0,7,14,327,199,23,10,556,41,13,56,614,156,14,775,23,17,5,0,40,0,0,0,40,7,0,53,58,24,3,0,81,0,0,0,84,8,0,93,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,85,37,4,0,132,0,0,0
210051243,32,5,5,0,40,5,6,4,50,5,0,51,67,26,0,0,92,0,0,4,97,3,0,98,13,3,4,5,17,3,0,5,21,0,0,22,4,0,0,3,10,0,0,0,10,0,0,10,111,35,7,3,156,9,4,15,176,10,0,184,5,0,0,0,6,0,0,0,8,0,0,8,11,0,0,0,11,3,3,6,14,0,0,14,11,0,0,0,17,4,3,7,26,0,0,26,126,36,7,3,179,17,12,27,200,10,0,208,235,125,25,13,400,34,13,40,438,188,0,633,0,0,0,0,0,0,0,0,0,0,11,15,363,163,30,20,573,41,21,67,636,203,19,859,41,7,3,0,50,6,5,12,66,5,0,69,88,40,3,3,137,4,0,8,140,13,0,148,3,3,6,0,8,0,0,0,14,5,0,19,5,0,0,3,7,0,0,0,7,0,0,10,142,50,7,3,207,10,12,17
210051245,94,14,4,0,110,0,0,0,110,11,0,117,268,25,0,0,295,5,0,5,299,8,0,311,85,7,11,0,102,0,0,0,100,4,0,102,0,0,0,3,6,0,0,0,6,0,0,7,450,43,12,3,515,9,0,9,516,22,0,539,4,0,0,0,4,3,0,3,4,0,0,4,15,4,0,0,22,0,0,0,22,0,0,22,20,4,0,0,22,3,0,3,24,0,0,24,467,47,19,9,537,10,0,10,540,22,0,562,152,51,5,9,212,14,0,21,234,38,0,272,3,0,0,3,3,0,0,0,3,0,5,8,618,99,18,14,754,26,0,24,777,59,5,849,130,16,0,0,153,6,0,6,157,8,0,163,231,31,7,0,266,3,0,3,270,9,0,278,15,5,3,0,22,0,0,0,22,0,0,22,4,0,0,4,6,0,0,0,8,0,5,9,383,53,13,4,449,4,0,4
210051246,204,21,5,0,234,3,0,3,239,20,0,257,336,54,4,3,402,3,0,3,405,9,0,413,130,19,12,0,167,0,0,0,168,6,0,174,12,0,0,8,18,0,0,0,18,0,4,20,683,92,24,21,818,7,0,7,826,34,4,863,11,0,0,0,13,0,0,0,17,0,0,17,28,0,0,0,27,3,0,3,28,0,0,28,39,3,0,0,42,0,0,0,46,0,0,46,719,96,24,21,859,5,0,5,868,34,4,907,300,69,13,14,388,16,4,21,405,54,0,464,3,5,0,0,9,0,0,0,9,0,9,10,1024,164,36,31,1254,25,4,23,1282,90,15,1386,260,33,6,0,295,6,0,6,304,15,0,318,382,58,5,7,448,5,4,11,459,14,0,469,27,3,0,0,30,0,0,0,30,0,0,33,4,0,0,4,14,0,0,0,12,0,0,16,670,92,7,13,787,15,4,14
210051247,28,7,0,0,39,0,0,0,39,5,0,49,50,26,0,0,75,0,0,0,78,12,0,90,11,3,6,0,22,0,0,0,22,4,0,26,0,0,5,6,6,0,0,0,6,0,0,6,87,39,11,11,145,0,0,4,148,24,0,170,3,0,0,0,8,0,0,0,8,0,0,8,11,4,0,0,17,3,3,6,20,0,0,22,10,9,0,0,24,3,3,6,28,0,0,28,101,48,11,8,167,3,3,9,173,21,0,199,210,131,13,22,378,36,0,36,411,136,0,547,0,0,0,8,8,0,0,0,8,3,11,21,314,182,21,38,547,38,3,40,592,166,13,769,47,6,0,0,50,0,0,0,53,8,0,65,71,24,0,0,96,5,0,5,105,12,0,112,3,6,0,0,8,0,0,0,8,0,0,5,0,0,0,7,3,0,0,0,3,4,0,12,122,34,0,4,165,3,0,3
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,44,3,0,0,44,0,0,0,46,0,0,52,84,13,0,0,97,0,0,0,97,0,0,101,48,0,6,0,57,0,0,0,57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,5,176,19,9,0,204,0,0,0,207,0,0,211,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,6,0,0,0,0,5,0,0,0,5,0,0,9,180,22,6,0,210,0,0,0,215,4,0,216,52,23,7,0,85,3,0,7,92,17,0,103,0,0,0,0,0,0,0,0,0,0,0,0,232,42,17,3,299,8,0,9,300,19,0,323,63,5,0,0,66,0,0,0,75,5,0,79,58,3,3,0,63,0,0,0,65,4,0,65,6,0,0,3,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,125,7,9,3,143,0,0,0
210051441,52,5,0,0,54,0,0,0,53,6,0,62,63,17,0,0,85,4,0,6,88,0,0,85,11,4,0,0,16,0,0,0,16,0,0,19,3,0,0,3,3,0,0,0,3,0,0,10,130,23,0,3,162,7,0,3,166,9,0,175,3,0,0,0,6,0,0,0,6,0,0,5,13,0,0,0,14,0,0,0,14,0,0,21,17,5,0,0,16,0,0,0,21,4,0,24,150,27,0,3,181,8,0,5,186,16,0,203,107,41,6,0,153,9,3,16,170,42,6,218,0,3,0,0,4,0,0,0,4,4,0,7,252,71,4,11,342,12,6,20,358,60,0,426,68,6,0,0,75,0,0,0,72,7,0,83,72,17,0,4,92,3,0,8,98,3,0,102,7,3,0,0,12,0,0,0,12,5,0,16,0,0,0,3,3,0,0,0,3,0,0,6,147,30,0,7,181,7,0,9
210051442,98,14,0,0,112,6,0,5,118,3,0,121,161,35,0,0,195,0,0,0,191,3,0,202,39,5,11,0,54,0,0,0,54,0,0,55,0,0,0,3,9,0,0,0,9,0,0,9,300,50,7,9,364,5,0,4,377,13,0,383,11,4,0,0,19,0,0,0,21,0,0,21,20,6,0,0,17,0,0,0,17,0,0,17,31,4,0,0,36,0,0,0,37,0,0,37,329,61,7,9,408,4,0,6,409,13,0,421,167,58,13,6,244,17,5,19,264,64,0,326,0,0,0,3,7,0,0,0,7,0,3,6,500,114,22,14,650,23,0,27,679,73,8,762,193,35,7,0,227,5,3,8,239,13,0,257,224,46,4,0,275,0,0,0,281,20,0,299,16,0,3,0,19,0,0,0,19,0,0,19,9,0,0,9,17,0,0,0,17,0,0,17,439,79,6,15,539,10,3,10
210051443,178,42,0,0,226,3,0,4,231,16,0,248,280,66,9,3,361,3,0,5,369,15,0,381,76,14,5,0,100,4,0,4,107,8,0,110,8,7,0,14,26,0,0,0,29,0,0,28,551,122,22,17,715,12,3,19,730,39,0,772,14,3,0,0,18,0,0,0,21,0,0,21,23,6,0,0,34,0,0,0,30,5,4,35,36,7,0,0,50,0,0,0,53,5,4,58,593,135,17,17,763,18,0,21,783,43,4,830,354,160,13,19,548,28,8,43,587,171,9,765,3,4,0,12,23,0,0,0,23,3,5,26,953,302,33,44,1327,49,10,62,1388,220,13,1624,275,40,7,0,326,5,0,8,333,35,4,367,298,80,5,3,389,8,4,11,396,11,0,405,28,9,0,0,35,0,0,0,35,4,0,41,6,0,0,6,14,0,0,0,15,0,0,19,608,133,11,15,763,13,4,20
210051445,366,51,7,9,427,11,8,15,448,27,0,477,560,84,13,7,663,10,3,12,670,21,4,690,181,18,18,6,227,4,0,4,224,9,0,236,24,3,0,22,47,4,0,4,44,0,7,48,1129,156,34,36,1358,31,7,37,1392,58,8,1457,38,13,0,0,49,0,0,0,50,0,0,50,31,6,0,7,49,5,0,15,59,7,0,71,69,18,0,10,101,10,0,11,112,13,0,126,1199,178,37,45,1453,41,8,45,1504,68,11,1582,685,186,24,36,932,26,9,32,969,133,7,1106,0,0,0,7,9,0,0,0,9,0,10,21,1886,365,57,87,2401,66,18,78,2479,205,29,2716,362,67,8,0,435,18,8,16,458,23,4,479,407,86,6,3,500,11,5,15,512,13,0,529,32,14,3,0,49,0,0,0,49,5,0,56,7,5,0,10,19,0,0,0,19,0,3,23,800,166,17,16,1003,23,9,35
210051542,126,16,3,0,145,4,0,4,154,4,3,157,211,41,5,6,256,3,3,8,262,3,5,270,78,9,0,0,87,0,0,0,87,0,0,85,6,0,0,5,12,0,0,0,12,0,0,13,418,66,8,8,498,12,3,12,513,7,4,533,9,0,0,0,10,0,0,0,16,0,0,18,24,0,0,0,27,0,0,0,27,0,0,27,34,4,0,0,39,0,0,0,44,0,0,41,451,69,8,9,541,9,4,17,557,15,4,578,276,78,7,12,376,15,12,26,396,82,0,479,7,0,0,6,14,0,0,0,14,0,5,17,736,153,9,33,930,28,15,39,965,97,13,1072,170,26,0,0,202,3,0,3,201,16,3,218,189,41,0,5,235,8,5,13,249,8,0,258,19,12,0,0,29,0,0,0,29,0,0,29,0,0,0,4,6,0,0,0,6,0,0,9,377,75,0,8,463,13,5,16
210051543,139,21,4,5,165,3,0,9,168,17,0,188,162,42,0,0,212,6,4,5,213,8,0,219,57,12,3,0,71,0,0,0,71,0,0,74,0,0,0,0,0,0,0,0,0,3,0,5,357,73,15,6,442,7,3,11,454,30,0,488,11,3,0,0,14,0,0,0,18,0,0,18,17,8,0,0,31,5,0,5,31,4,0,36,30,12,0,0,41,8,0,8,45,4,0,47,382,85,14,5,487,11,3,20,505,34,0,534,213,102,10,14,335,12,3,17,351,107,5,462,0,0,0,3,10,0,0,0,10,0,5,14,597,185,19,24,826,21,8,32,858,144,12,1009,213,33,0,3,243,3,0,0,246,12,0,260,207,40,0,4,247,3,0,3,255,15,3,268,22,4,4,0,31,0,3,0,32,0,0,34,0,0,0,0,4,0,0,0,4,0,0,3,441,73,3,3,524,8,3,6
210051544,26,5,0,0,32,0,0,0,31,4,0,37,49,12,0,0,57,0,5,5,62,4,0,62,15,5,0,0,15,0,0,0,15,0,0,15,0,7,0,3,6,0,0,0,6,0,0,11,78,30,0,3,113,0,5,6,122,6,0,132,7,0,0,0,7,0,0,0,7,0,0,5,11,5,0,0,14,4,0,4,12,0,0,12,17,5,0,0,23,4,0,4,20,0,0,25,101,32,0,3,135,4,5,8,142,7,0,155,112,51,5,7,175,9,0,10,186,77,4,271,0,0,0,0,0,0,0,0,0,0,0,3,211,87,5,13,314,9,3,15,329,85,5,422,49,12,3,0,69,3,0,3,73,7,0,82,39,15,0,0,58,5,0,8,61,11,0,75,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,91,31,6,5,130,5,0,6
