SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
210051242,0,4,..,698,103,804,9,813,..,45,10,56,0,56,..,5,0,5,0,5,..,5,3,7,0,7,..,6,4,4,0,4,..,11,3,14,0,15,..,18,0,16,0,16,..,20,10,30,0,30,..,15,0,13,0,13,..,4,4,13,0,13,..,3,0,3,0,3,..,91,3,97,6,97,..,20,3,27,0,27,..,59,6,64,0,67,..,13,0,13,0,13,..,45,4,45,3,47,..,14,0,14,0,14,..,130,4,141,4,142,..,53,15,61,0,61,..,22,8,27,3,36,..,20,4,25,0,25,..,248,120,375,9,379,..,85,66,155,0,155,..,413,205,623,4,625,..,2869,920,3786,40,3828,..,62,24,94,576,671,1997,2935,947,3881,619,6490,4166,..,..,..,..,4166,..,0,0,0,0,0,..,1748,536,2283,21,2304,..,0,0,0,0,0,..,48,33,76,0,80,..,69,38,112,4,111
210051243,0,17,..,461,64,529,7,536,..,168,46,214,3,212,..,5,0,5,0,5,..,0,0,0,0,0,..,0,4,4,0,4,..,11,0,12,0,12,..,3,0,3,0,3,..,14,7,26,0,26,..,0,0,6,0,6,..,6,0,7,0,7,..,0,0,0,0,0,..,60,7,66,0,65,..,18,11,28,0,28,..,18,0,18,0,18,..,16,4,26,0,26,..,43,0,41,0,41,..,15,0,20,0,20,..,93,10,98,0,98,..,27,16,37,0,37,..,22,0,28,0,28,..,14,4,15,0,15,..,778,423,1202,6,1209,..,89,77,172,0,172,..,635,279,914,8,927,..,3839,1366,5206,47,5255,..,80,42,126,558,685,1902,3923,1410,5333,606,7842,4031,..,..,..,..,4031,..,0,0,0,0,0,..,2543,611,3157,34,3186,..,5,0,5,0,5,..,25,11,33,0,33,..,48,12,64,0,64
210051245,0,18,..,225,24,247,7,251,..,370,47,418,3,418,..,9,0,12,0,12,..,0,0,4,0,4,..,0,0,3,0,3,..,11,0,14,0,14,..,21,0,23,0,23,..,19,4,21,0,21,..,27,5,39,0,39,..,9,0,14,0,14,..,8,0,8,0,8,..,37,0,37,0,37,..,37,13,47,0,47,..,43,0,49,0,49,..,14,0,14,0,14,..,45,3,52,0,52,..,15,0,16,0,16,..,121,6,130,0,130,..,57,5,67,0,67,..,12,0,12,0,12,..,27,0,24,0,24,..,221,42,266,3,268,..,52,19,74,0,75,..,354,85,440,4,447,..,2561,423,2981,20,3006,..,59,11,67,365,431,5722,2617,433,3049,384,9163,11513,..,..,..,..,11513,..,0,0,0,0,0,..,1005,196,1210,11,1216,..,5,0,4,0,4,..,77,28,101,0,101,..,108,41,149,0,149
210051246,0,11,..,551,39,587,0,596,..,635,38,670,0,676,..,9,0,13,0,13,..,4,0,4,0,4,..,10,6,13,0,13,..,48,4,58,0,58,..,68,3,76,4,78,..,35,7,44,0,42,..,22,3,28,0,28,..,10,0,10,0,10,..,10,0,14,0,14,..,20,4,25,0,25,..,49,9,55,0,55,..,44,0,44,0,44,..,11,0,13,3,13,..,70,6,79,0,79,..,19,0,14,0,14,..,143,9,152,3,159,..,62,4,68,0,68,..,26,0,24,0,24,..,25,3,27,0,27,..,820,156,984,9,984,..,40,17,52,0,52,..,628,122,752,14,763,..,4409,591,5007,28,5033,..,111,25,141,298,438,5595,4526,616,5145,327,11073,11275,..,..,..,..,11275,..,3,0,3,0,3,..,1607,171,1772,9,1787,..,0,0,0,0,0,..,51,14,63,0,63,..,151,33,186,3,187
210051247,0,11,..,313,56,370,13,384,..,44,9,51,0,51,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,14,7,14,0,18,..,0,0,0,0,0,..,15,3,16,0,16,..,23,0,26,0,26,..,24,4,30,0,30,..,3,0,3,0,3,..,72,7,75,0,76,..,14,3,19,0,19,..,35,0,37,0,37,..,18,0,18,0,18,..,33,0,36,0,36,..,22,4,31,0,31,..,116,8,118,0,118,..,55,15,75,0,75,..,6,0,6,0,6,..,12,8,21,0,21,..,1122,474,1596,5,1606,..,167,139,307,0,313,..,630,297,931,8,935,..,3765,1365,5126,41,5170,..,82,57,136,515,651,1756,3841,1416,5261,561,7576,3502,..,..,..,..,3502,..,0,0,0,0,0,..,2095,534,2630,28,2659,..,7,0,10,0,10,..,16,6,27,0,27,..,34,16,49,0,46
210051248,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,17,18,38,9,0,9,17,59,61,..,..,..,..,61,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
210051250,0,0,..,105,13,111,0,113,..,150,25,175,0,176,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,0,7,..,12,0,12,0,12,..,0,0,0,0,0,..,13,0,13,0,13,..,9,6,8,0,8,..,5,0,5,0,5,..,37,5,38,0,38,..,13,7,16,0,16,..,14,0,15,0,15,..,11,0,11,0,11,..,27,0,27,0,27,..,3,0,3,0,3,..,54,0,53,0,53,..,10,5,14,0,14,..,5,0,7,0,7,..,23,5,27,0,27,..,41,12,48,0,48,..,0,3,6,0,6,..,121,34,149,0,152,..,962,193,1158,6,1167,..,8,0,15,140,151,2004,971,201,1173,141,3320,3992,..,..,..,..,3992,..,0,0,0,0,0,..,351,108,460,0,463,..,0,0,0,0,0,..,33,12,51,0,51,..,36,0,39,0,40
210051441,0,10,..,483,62,547,4,554,..,64,9,70,0,70,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,18,0,18,..,19,0,19,0,19,..,5,0,7,0,7,..,0,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,63,4,64,0,64,..,5,0,5,0,5,..,14,0,14,0,14,..,8,0,8,0,8,..,21,3,21,0,21,..,9,0,9,0,9,..,52,3,57,0,57,..,28,7,42,0,42,..,27,4,33,0,33,..,14,0,14,0,17,..,59,18,77,4,79,..,10,0,18,0,18,..,264,96,363,4,368,..,1380,297,1678,19,1703,..,32,12,39,218,259,2083,1416,307,1722,244,4047,4201,..,..,..,..,4201,..,0,0,0,0,0,..,361,122,476,3,485,..,0,0,0,0,0,..,10,4,13,0,13,..,26,4,34,3,34
210051442,0,11,..,1215,142,1354,18,1368,..,106,11,121,0,121,..,0,0,0,0,0,..,0,6,7,0,7,..,0,0,0,0,0,..,66,8,71,0,71,..,76,3,74,0,79,..,16,3,19,0,19,..,9,0,9,0,9,..,15,3,14,0,14,..,4,0,6,0,6,..,114,3,120,0,120,..,3,4,7,0,7,..,62,0,62,0,62,..,4,0,4,0,4,..,44,0,44,0,44,..,9,0,15,0,15,..,123,0,126,0,125,..,32,7,38,0,38,..,33,3,39,3,46,..,11,6,16,0,16,..,167,30,202,0,202,..,24,7,31,0,28,..,427,168,594,14,609,..,2911,531,3439,35,3474,..,44,13,58,247,302,2373,2955,546,3498,281,6154,4764,..,..,..,..,4764,..,9,0,9,0,9,..,663,188,852,5,853,..,0,0,0,0,0,..,14,3,15,0,15,..,54,9,58,0,58
210051443,0,36,..,1844,178,2020,23,2050,..,154,17,176,0,176,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,7,0,7,..,22,3,25,0,25,..,113,10,122,0,126,..,27,8,33,0,33,..,12,0,15,0,15,..,11,0,12,0,12,..,5,0,5,0,5,..,137,10,149,4,155,..,8,5,6,0,14,..,85,0,86,0,86,..,12,0,13,0,17,..,79,0,80,4,82,..,36,5,35,0,35,..,209,7,214,6,219,..,34,0,33,0,39,..,65,6,66,4,73,..,22,11,33,0,33,..,401,86,488,5,494,..,24,16,36,0,36,..,1126,427,1551,20,1568,..,5093,1044,6136,72,6209,..,129,46,179,469,642,3850,5225,1090,6310,543,10706,7798,..,..,..,..,7798,..,3,0,3,0,3,..,1448,426,1876,22,1890,..,3,0,3,0,3,..,31,9,38,0,38,..,104,29,130,8,135
210051445,3,47,..,2874,351,3228,51,3281,..,127,5,137,0,137,..,14,0,14,0,14,..,5,0,7,0,7,..,7,3,13,0,13,..,65,0,62,3,66,..,111,4,117,5,122,..,22,8,26,0,26,..,3,0,3,0,3,..,21,0,22,0,22,..,4,0,4,0,4,..,184,16,199,0,199,..,9,0,9,0,9,..,109,0,112,0,115,..,23,3,25,0,28,..,127,4,132,0,132,..,45,3,53,0,53,..,308,16,321,3,321,..,42,3,47,0,47,..,39,4,44,0,44,..,26,10,33,0,33,..,259,39,304,4,302,..,32,3,37,0,37,..,818,244,1063,30,1097,..,5594,864,6455,102,6557,..,90,29,121,615,736,4301,5689,894,6578,714,11594,8642,..,..,..,..,8642,..,14,0,14,0,14,..,913,229,1142,14,1156,..,5,0,5,0,5,..,18,4,25,0,25,..,60,19,77,5,82
210051542,0,20,..,1407,180,1589,27,1610,..,34,5,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,5,0,5,..,15,3,18,0,18,..,78,6,87,0,89,..,10,6,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,49,4,51,0,58,..,8,0,11,0,11,..,34,0,34,0,34,..,7,0,10,0,10,..,36,0,39,0,39,..,11,0,11,0,11,..,91,4,92,0,92,..,9,0,9,0,9,..,45,0,44,0,43,..,8,0,12,0,12,..,172,52,225,0,225,..,17,3,18,0,18,..,463,203,666,7,675,..,2768,587,3355,38,3395,..,61,29,92,148,236,1190,2827,615,3446,179,4825,2419,..,..,..,..,2419,..,3,0,3,0,3,..,623,200,825,3,828,..,0,0,0,0,0,..,12,0,10,0,12,..,38,14,53,3,50
210051543,0,22,..,1453,132,1587,17,1606,..,69,15,78,0,78,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,3,19,0,19,..,63,0,63,0,62,..,17,11,25,0,25,..,4,0,4,0,4,..,9,0,12,0,12,..,7,0,7,0,7,..,59,7,69,0,65,..,6,0,6,0,6,..,49,0,49,0,47,..,11,0,15,0,20,..,48,3,49,0,49,..,25,0,25,0,25,..,127,3,134,0,137,..,18,0,18,0,18,..,53,4,59,0,61,..,9,0,9,0,9,..,353,63,417,5,421,..,25,18,42,0,42,..,681,317,996,8,1010,..,3462,738,4199,50,4247,..,89,42,127,328,453,1847,3551,775,4329,376,6545,3657,..,..,..,..,3657,..,0,0,0,0,0,..,793,293,1076,10,1089,..,0,0,0,0,0,..,19,7,24,0,24,..,62,18,77,0,82
210051544,0,7,..,417,40,454,0,462,..,81,12,93,0,93,..,5,0,5,0,5,..,4,0,4,0,4,..,0,3,4,0,4,..,6,0,8,0,8,..,21,0,27,0,27,..,6,0,6,0,14,..,14,3,10,0,10,..,3,0,6,0,6,..,7,0,7,0,7,..,16,0,16,0,16,..,9,4,15,0,15,..,46,0,53,0,53,..,13,0,15,0,15,..,68,4,72,0,70,..,15,3,17,0,17,..,150,10,155,0,155,..,30,3,32,0,32,..,26,0,32,0,34,..,13,0,17,0,17,..,453,119,576,4,577,..,37,20,57,0,57,..,429,205,637,8,640,..,2468,618,3082,20,3099,..,64,19,83,192,275,1370,2535,636,3167,212,4746,2769,..,..,..,..,2769,..,0,0,0,0,0,..,1288,292,1578,4,1583,..,0,0,0,0,0,..,19,16,32,0,32,..,35,22,64,0,66
210051545,0,22,..,495,50,546,6,555,..,79,5,86,0,86,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,29,0,29,0,29,..,9,3,17,0,17,..,3,0,3,0,3,..,9,5,10,0,10,..,0,0,8,0,8,..,47,8,58,0,58,..,9,3,12,0,12,..,32,0,30,0,30,..,12,0,11,0,11,..,62,0,60,0,60,..,14,0,15,0,15,..,118,4,124,0,124,..,44,8,50,0,50,..,34,4,42,0,42,..,10,3,12,0,12,..,555,176,727,3,733,..,31,22,58,0,58,..,1401,585,1984,13,2001,..,4174,1212,5382,38,5420,..,105,47,157,303,460,1523,4282,1264,5538,337,7401,3079,..,..,..,..,3079,..,0,0,0,0,0,..,2407,560,2965,23,2990,..,0,0,0,0,0,..,20,4,27,0,27,..,24,14,37,0,37
211011251,0,21,..,301,24,323,6,325,..,24,3,24,0,24,..,9,4,12,0,12,..,16,11,20,0,20,..,34,17,47,0,47,..,0,0,0,0,0,..,37,0,40,0,40,..,40,7,44,0,49,..,19,14,34,3,36,..,6,0,6,0,6,..,14,4,14,0,14,..,6,0,6,0,6,..,5,5,9,0,9,..,43,0,42,0,42,..,21,0,21,0,29,..,50,3,53,0,55,..,20,0,20,0,20,..,140,8,145,3,148,..,45,12,51,0,51,..,47,4,50,0,50,..,28,0,28,0,28,..,4,0,7,0,7,..,61,28,91,0,91,..,124,39,162,6,167,..,1633,384,2019,24,2048,..,27,4,30,213,236,4113,1665,382,2049,240,6400,8184,..,..,..,..,8184,..,17,0,17,0,17,..,41,0,41,0,41,..,0,0,0,0,0,..,378,138,513,12,527,..,569,232,800,12,809
211011254,0,47,..,539,23,569,4,573,..,42,5,50,0,50,..,9,0,9,0,9,..,25,14,34,0,34,..,70,21,88,0,88,..,5,0,7,0,7,..,46,0,46,0,46,..,71,14,90,0,90,..,17,3,17,0,17,..,3,0,3,0,3,..,15,4,18,0,18,..,0,0,0,0,0,..,21,0,21,0,21,..,46,0,46,0,46,..,73,7,76,0,74,..,36,0,36,0,36,..,29,0,29,0,29,..,183,7,184,0,184,..,33,0,36,0,33,..,129,5,131,0,131,..,16,5,24,0,24,..,7,0,3,0,3,..,62,19,78,0,78,..,154,32,183,5,192,..,2752,500,3250,29,3276,..,35,6,40,221,266,4832,2783,506,3291,252,8369,9691,..,..,..,..,9691,..,27,0,27,0,27,..,100,16,115,3,116,..,0,0,0,0,0,..,674,159,839,6,840,..,1434,421,1862,22,1888
211011255,0,3,..,70,4,74,0,76,..,52,6,50,0,50,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,13,3,20,0,15,..,13,0,13,0,13,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,6,0,6,0,6,..,9,0,9,0,9,..,10,0,10,0,10,..,11,0,11,0,11,..,37,0,37,0,37,..,8,0,8,0,8,..,21,0,21,0,21,..,0,0,5,0,5,..,5,0,5,0,9,..,8,0,9,0,9,..,72,3,75,0,80,..,571,62,632,7,637,..,13,0,17,63,86,2581,586,62,644,71,3301,5225,..,..,..,..,5225,..,11,0,11,0,11,..,76,5,77,0,77,..,0,0,0,0,0,..,54,7,59,0,59,..,169,54,226,0,225
211011256,0,12,..,327,19,344,0,350,..,98,18,118,0,118,..,13,0,13,0,13,..,23,15,40,0,40,..,28,19,46,0,46,..,10,0,10,0,10,..,19,0,19,0,19,..,54,17,68,0,68,..,39,0,43,0,43,..,4,0,4,0,4,..,16,0,20,0,20,..,3,0,3,0,3,..,28,5,33,0,33,..,37,0,37,0,37,..,30,0,34,0,34,..,44,0,44,0,44,..,15,0,15,0,15,..,125,4,128,0,128,..,31,4,34,0,34,..,87,4,93,0,89,..,16,0,20,0,20,..,15,4,15,0,15,..,42,20,62,0,62,..,191,21,211,12,221,..,2212,461,2681,18,2704,..,42,3,42,147,191,4967,2255,470,2727,164,7860,9893,..,..,..,..,9893,..,10,0,10,0,10,..,204,20,227,0,228,..,0,0,0,0,0,..,405,133,541,4,547,..,923,328,1255,10,1264
211011257,0,3,..,178,7,191,3,188,..,34,0,45,0,45,..,0,0,0,0,0,..,8,8,14,0,14,..,12,0,15,0,15,..,4,0,4,0,4,..,18,0,15,0,15,..,25,5,27,0,34,..,14,5,23,0,23,..,6,0,6,0,6,..,4,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,3,..,19,0,18,0,18,..,13,0,13,0,13,..,7,0,7,0,7,..,43,0,42,0,42,..,22,0,22,0,22,..,43,0,45,0,45,..,17,3,15,0,15,..,0,0,0,0,0,..,39,14,53,0,53,..,78,10,91,0,93,..,979,164,1145,10,1152,..,11,4,19,60,83,2798,992,168,1165,70,4038,5536,..,..,..,..,5536,..,16,0,16,0,16,..,91,7,94,0,94,..,0,0,0,0,0,..,181,34,215,0,215,..,335,104,437,4,446
211011258,0,10,..,297,17,318,0,318,..,92,7,100,0,100,..,8,0,8,0,8,..,16,3,17,0,17,..,21,3,18,0,18,..,18,0,22,0,22,..,35,0,35,0,35,..,23,9,32,0,32,..,36,3,38,0,38,..,14,0,14,0,14,..,20,4,17,0,17,..,0,0,0,0,0,..,9,0,5,0,5,..,13,0,13,0,13,..,17,0,16,0,16,..,21,0,21,0,22,..,7,0,7,0,7,..,59,0,60,0,59,..,27,3,26,0,26,..,66,8,76,0,76,..,9,0,10,0,10,..,12,3,12,0,10,..,38,19,53,0,54,..,129,12,140,0,144,..,1485,217,1706,10,1716,..,32,6,41,110,147,3342,1518,226,1745,125,5203,6789,..,..,..,..,6789,..,20,0,20,0,20,..,174,15,189,5,191,..,0,0,0,0,0,..,176,54,238,4,233,..,415,123,532,8,540
211011259,0,25,..,371,40,415,5,420,..,55,3,65,0,65,..,5,4,11,0,11,..,16,3,20,0,20,..,37,5,41,0,48,..,6,0,11,0,11,..,34,0,36,0,36,..,39,13,52,0,52,..,13,5,17,0,17,..,5,0,4,0,4,..,8,0,8,0,8,..,4,0,4,0,4,..,26,0,24,0,24,..,26,0,26,0,26,..,32,5,38,0,42,..,45,0,45,0,45,..,17,0,19,0,19,..,123,6,126,0,128,..,34,4,37,0,40,..,61,3,64,0,67,..,15,0,17,0,17,..,18,0,15,0,15,..,72,26,99,0,99,..,121,41,164,10,174,..,2320,564,2882,42,2928,..,38,6,35,263,299,4140,2358,569,2918,307,7368,8191,..,..,..,..,8191,..,7,0,7,0,7,..,82,0,84,4,82,..,0,0,0,0,0,..,667,206,871,15,890,..,1348,454,1807,20,1825
211011260,0,39,..,502,28,530,0,530,..,92,8,99,0,97,..,14,0,14,0,14,..,27,14,43,0,43,..,60,20,74,0,74,..,3,0,8,0,8,..,34,0,35,0,39,..,47,6,54,7,61,..,22,0,22,0,24,..,12,0,16,0,16,..,6,0,8,0,8,..,3,0,3,0,3,..,17,3,20,0,20,..,34,0,37,0,37,..,68,9,77,0,78,..,26,0,29,0,29,..,23,4,25,0,25,..,149,12,168,0,167,..,24,0,30,0,30,..,140,7,149,0,152,..,24,0,25,0,25,..,4,0,10,0,10,..,54,28,85,0,84,..,206,26,233,14,244,..,3257,688,3940,37,3978,..,43,11,56,222,274,5074,3301,695,3994,255,9323,9894,..,..,..,..,9894,..,19,0,19,0,19,..,110,11,123,0,123,..,0,0,0,0,0,..,1019,264,1280,3,1280,..,1894,557,2447,21,2469
211011446,0,27,..,448,47,493,0,495,..,51,9,56,0,61,..,26,4,33,0,33,..,13,7,15,0,15,..,46,23,66,0,70,..,8,0,8,0,8,..,28,4,29,0,29,..,63,12,70,0,70,..,27,4,29,0,29,..,7,0,9,0,9,..,23,3,22,0,22,..,10,0,10,0,10,..,19,4,23,0,23,..,36,0,35,0,35,..,31,5,30,0,30,..,51,3,54,0,54,..,11,0,11,4,15,..,129,5,132,4,132,..,63,7,70,0,70,..,41,6,52,0,51,..,59,9,64,0,64,..,4,0,6,0,6,..,58,19,79,4,82,..,197,47,244,6,249,..,2138,428,2567,36,2602,..,49,5,55,511,566,8947,2183,440,2620,547,12114,17597,..,..,..,..,17597,..,9,0,9,0,9,..,64,11,74,0,77,..,3,0,3,0,5,..,394,96,489,0,490,..,707,263,967,17,988
211011447,0,14,..,187,17,205,4,213,..,45,6,51,0,51,..,16,0,16,0,16,..,7,6,18,0,18,..,16,13,29,0,30,..,0,0,0,0,0,..,20,0,20,0,20,..,29,10,35,0,35,..,30,0,30,0,30,..,3,0,3,0,3,..,16,4,16,0,16,..,3,0,3,0,3,..,8,0,11,0,11,..,33,0,33,0,33,..,24,0,27,0,29,..,19,0,17,0,17,..,7,0,7,0,7,..,81,3,85,0,82,..,26,5,32,0,32,..,22,0,23,0,23,..,25,0,27,0,23,..,0,0,0,0,0,..,26,12,37,0,37,..,116,13,131,3,135,..,1059,175,1234,14,1244,..,18,3,20,238,263,5739,1072,183,1251,252,7247,11271,..,..,..,..,11271,..,24,0,23,0,23,..,47,3,56,0,52,..,3,0,0,0,0,..,137,19,155,0,161,..,307,110,423,8,429
