SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
205041094,4897,4929,9828,141,153,299,10,14,26,344,347,695,16,7,23,4,0,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,379,375,753,10,3,12,6,10,19,533,546,1077,433,439,875,5868,5914,11783
205041095,6732,7060,13792,354,438,788,9,11,23,423,452,877,19,15,32,0,0,0,4,0,8,3,0,3,0,0,6,0,0,0,0,0,0,462,486,948,24,18,48,40,40,82,887,983,1865,748,736,1483,8361,8778,17140
205041096,5387,5580,10966,305,282,587,8,12,24,437,446,880,12,8,14,3,10,15,0,3,10,0,4,4,7,4,12,0,0,0,0,0,0,472,489,961,11,17,35,25,11,34,818,803,1616,863,825,1691,7061,7209,14277
205041098,2018,1984,4002,21,28,50,0,3,9,129,148,281,5,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,139,154,293,4,3,7,0,0,0,166,189,352,144,154,300,2328,2330,4657
205041493,4555,4829,9384,158,197,356,13,8,25,491,572,1064,15,14,33,0,3,3,0,3,6,0,0,3,3,4,5,7,5,5,0,0,0,523,620,1142,19,14,37,17,21,38,722,850,1568,435,494,928,5703,6171,11876
205041494,6475,6925,13402,366,449,816,21,23,39,604,669,1272,18,19,42,3,3,5,0,8,10,4,4,4,5,0,6,0,0,0,0,0,0,656,723,1383,43,38,85,15,16,31,1080,1235,2312,442,466,904,8004,8621,16622
205051099,12,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,14,10,23
205051100,2036,1814,3854,32,26,60,31,16,45,231,200,430,21,13,32,5,4,4,7,10,12,3,0,4,0,0,0,37,18,53,0,0,0,336,257,591,8,6,16,0,0,4,379,289,668,200,166,371,2616,2271,4889
205051101,5837,5969,11809,369,356,722,16,22,39,375,390,767,12,10,24,4,0,8,7,3,7,0,6,7,0,6,8,0,0,0,0,0,0,409,439,853,16,14,27,24,31,55,819,838,1659,575,553,1122,7227,7363,14586
205051102,1578,1587,3158,45,44,88,5,8,11,160,151,315,4,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,175,159,333,5,4,3,17,12,26,239,218,452,1028,236,1267,2836,2039,4874
205051103,5559,6142,11701,503,586,1094,55,55,113,488,503,985,49,36,81,19,13,31,15,12,26,5,6,14,0,4,10,19,11,31,0,0,0,657,636,1290,34,37,73,15,10,23,1206,1272,2479,470,466,942,7236,7887,15117
205051104,2256,2246,4506,90,97,192,6,8,8,141,153,289,7,9,12,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,155,169,319,0,8,9,5,4,12,250,276,527,250,275,518,2753,2797,5550
206011106,4056,4569,8628,204,248,454,54,67,123,1167,1367,2536,30,37,67,8,6,14,11,22,27,0,13,9,7,11,19,18,25,40,0,0,0,1293,1538,2836,75,108,187,19,19,34,1593,1911,3505,245,240,488,5895,6730,12622
206011107,5086,5536,10616,162,205,365,39,48,83,1054,1216,2265,32,36,68,13,15,27,13,7,21,6,12,17,3,3,10,3,8,7,0,0,0,1159,1346,2510,61,69,129,12,12,26,1392,1638,3029,234,272,509,6714,7441,14160
206011109,4315,4606,8917,52,48,101,7,8,13,386,485,868,6,7,12,0,0,0,0,0,0,4,4,7,0,0,5,7,0,5,0,0,0,408,500,905,35,24,57,3,3,9,495,580,1075,154,139,287,4955,5326,10279
206011495,4507,4705,9219,189,191,384,59,59,117,1085,1255,2342,25,45,72,11,14,29,11,15,29,10,3,14,3,9,10,12,14,23,0,0,0,1215,1417,2630,58,72,134,25,19,44,1492,1698,3189,175,185,360,6172,6594,12771
206011496,4429,4616,9044,185,199,380,58,71,127,1119,1301,2423,28,39,64,8,16,22,17,20,34,17,16,30,11,3,15,14,12,27,0,0,0,1267,1475,2738,80,108,187,14,18,37,1546,1804,3346,252,212,464,6228,6622,12857
206011497,4781,5070,9848,127,121,245,28,48,75,749,858,1612,17,20,36,3,10,17,0,0,3,10,4,13,0,4,3,5,4,12,0,0,0,818,957,1773,39,50,88,21,18,36,999,1143,2140,203,218,425,5983,6424,12407
206011498,5590,6001,11587,118,98,215,20,11,33,738,772,1511,14,11,29,6,6,11,4,0,7,6,4,6,0,0,0,6,9,12,0,0,0,796,817,1615,32,29,67,11,11,26,957,959,1917,192,180,371,6741,7138,13875
206021110,3420,3728,7140,93,124,214,11,16,23,526,618,1143,4,5,11,7,5,12,5,3,11,0,5,5,0,0,3,0,0,0,0,0,0,547,660,1202,31,38,66,4,5,6,671,819,1491,128,127,262,4212,4677,8891
206021112,7154,7785,14939,213,233,446,22,40,60,1139,1312,2453,12,17,29,3,12,8,11,0,10,8,5,11,0,3,7,0,4,4,0,0,0,1198,1390,2586,43,64,110,18,30,55,1479,1717,3195,299,286,585,8931,9793,18723
206021499,5738,6199,11940,140,175,315,31,38,70,868,1034,1899,14,10,25,4,7,13,5,5,12,6,8,15,0,0,0,4,11,10,0,0,0,933,1113,2048,56,68,123,19,16,27,1142,1368,2517,225,257,477,7109,7820,14933
206021500,3621,4165,7782,86,120,207,24,36,56,761,826,1587,19,18,38,3,5,10,3,5,9,0,3,5,5,3,8,8,9,11,0,0,0,815,903,1721,57,54,111,19,16,36,978,1093,2073,161,187,349,4765,5447,10208
206031113,5816,6031,11849,151,154,304,18,19,36,843,883,1725,18,20,36,5,13,17,3,9,16,0,0,0,0,3,3,5,3,6,0,0,0,897,950,1848,50,53,101,14,11,36,1118,1175,2289,410,419,829,7346,7622,14964
206031115,3048,3347,6389,124,132,266,16,20,38,661,700,1357,22,19,48,11,9,24,3,6,12,0,9,12,4,4,6,4,3,8,0,0,0,726,778,1503,61,59,121,13,8,24,924,983,1910,311,351,667,4282,4679,8966
206031116,6062,6545,12609,232,271,501,30,33,68,1029,1097,2123,18,31,46,9,5,16,10,11,17,0,0,5,0,3,5,4,5,9,0,0,0,1097,1187,2288,76,80,161,17,17,26,1418,1556,2979,262,232,498,7750,8329,16077
206031501,6471,6866,13337,170,184,348,17,15,29,713,793,1514,8,0,7,3,5,12,5,9,9,7,0,7,4,0,9,0,0,5,0,0,0,758,830,1588,51,56,108,15,14,32,1001,1083,2082,239,276,515,7710,8221,15929
206031502,4598,4907,9506,136,169,307,15,25,41,773,836,1608,20,17,38,6,4,9,5,3,12,0,7,3,0,0,0,8,3,10,0,0,0,829,895,1724,50,42,91,15,9,25,1034,1113,2151,202,232,432,5834,6252,12084
206041117,4228,4391,8619,519,589,1106,142,190,324,2077,2089,4166,106,136,237,48,63,108,67,76,142,35,30,70,12,14,23,33,35,61,0,0,0,2509,2633,5143,265,250,509,31,33,64,3330,3498,6828,597,543,1139,8161,8429,16590
206041118,4193,3888,8079,668,609,1282,93,73,169,1876,1719,3602,54,56,113,24,29,52,21,22,45,15,11,23,6,0,12,11,11,24,0,0,0,2110,1925,4035,248,272,521,33,19,50,3061,2825,5885,685,658,1345,7942,7373,15311
206041119,1676,1788,3462,54,60,113,21,32,51,374,427,803,20,6,25,7,4,15,4,6,14,4,3,7,4,3,4,7,7,17,0,0,0,440,490,936,32,43,80,0,6,9,538,604,1138,134,136,266,2349,2524,4873
206041120,20,19,35,0,0,0,0,0,0,23,12,33,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,39,0,0,0,0,0,0,24,12,39,0,0,0,47,31,77
206041121,3878,4079,7963,247,250,493,37,28,65,693,720,1417,19,26,46,8,16,24,6,4,14,4,4,8,0,5,3,8,7,18,0,0,0,778,816,1592,54,74,127,14,12,24,1089,1149,2235,203,202,398,5166,5434,10601
206041124,2043,2091,4135,114,91,200,88,182,279,707,853,1561,29,56,88,19,35,52,31,56,90,33,43,75,5,18,27,24,29,53,0,0,0,944,1271,2218,114,104,208,12,8,19,1184,1469,2653,203,232,434,3426,3791,7218
206041125,2044,2250,4293,73,96,164,44,40,80,492,595,1079,11,15,26,16,7,24,6,6,16,4,6,8,0,10,9,8,7,15,0,0,0,579,680,1255,48,60,107,7,6,17,708,842,1549,272,265,537,3022,3351,6373
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,2326,2246,4573,271,279,556,86,74,158,1365,1421,2784,73,71,140,17,26,35,21,18,40,11,14,26,5,8,10,13,7,18,0,0,0,1590,1632,3220,166,158,324,36,19,55,2063,2090,4155,555,515,1065,4944,4850,9796
206041504,3167,3294,6461,734,854,1585,147,153,298,2859,2994,5853,104,87,192,57,52,108,70,52,121,19,29,49,15,10,28,16,25,39,0,0,0,3284,3403,6685,292,304,599,24,40,64,4331,4605,8938,734,679,1416,8228,8582,16811
206041505,3074,2858,5930,580,640,1221,151,122,272,2879,2871,5756,81,114,194,42,30,67,47,39,90,23,23,46,15,11,32,16,15,32,0,0,0,3255,3235,6484,260,255,514,49,46,95,4145,4176,8320,672,641,1314,7893,7679,15565
206041506,4672,4801,9473,385,410,796,84,105,194,1465,1568,3033,46,59,104,17,27,51,32,40,70,9,18,25,3,8,14,25,36,62,0,0,0,1680,1870,3550,130,153,285,30,25,61,2233,2462,4694,646,712,1355,7550,7971,15522
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,1873,1809,3685,141,153,300,39,40,78,792,758,1549,32,45,79,17,12,28,7,8,15,10,11,19,0,0,0,3,4,3,0,0,0,904,875,1772,98,91,192,15,12,22,1156,1137,2290,230,215,445,3258,3159,6417
206041509,4120,4062,8185,707,657,1358,101,105,207,2346,2217,4561,74,88,163,32,31,63,32,44,76,12,18,27,10,0,8,20,19,39,0,0,0,2611,2531,5145,208,207,416,44,40,88,3576,3435,7014,397,384,781,8095,7883,15980
206041510,1900,1913,3816,192,203,394,43,42,82,1136,1070,2199,35,38,73,11,11,18,23,13,33,11,12,21,0,0,3,12,12,27,0,0,0,1269,1196,2469,85,84,168,9,8,20,1558,1490,3049,338,175,519,3804,3577,7380
206051128,5642,6045,11687,281,296,582,53,55,102,1088,1109,2188,31,40,71,15,8,25,14,12,28,0,10,11,0,5,3,3,5,11,0,0,0,1204,1235,2439,111,121,238,16,19,35,1618,1668,3292,330,349,678,7596,8067,15660
206051129,4997,5488,10482,318,401,724,34,43,73,1002,1214,2214,20,26,46,3,7,9,3,8,15,4,8,7,0,3,5,0,3,9,0,0,0,1069,1314,2385,79,101,176,19,21,35,1479,1835,3322,420,431,852,6900,7757,14650
206051130,5747,6414,12166,381,460,840,36,48,83,829,908,1734,27,16,41,6,11,17,0,4,11,0,4,0,0,9,9,4,6,7,0,0,0,906,997,1906,82,95,179,12,15,22,1383,1565,2949,443,479,917,7574,8456,16029
206051134,5473,5635,11110,273,319,592,44,52,101,1241,1357,2598,39,36,79,7,9,22,10,14,20,7,10,14,4,0,6,3,0,6,0,0,0,1356,1484,2835,89,91,185,31,17,49,1749,1916,3658,473,410,885,7692,7960,15653
206051511,480,430,911,37,27,64,12,9,15,289,272,556,13,6,16,0,0,0,4,10,8,0,0,0,0,0,0,3,3,3,0,0,0,310,295,607,26,17,40,3,0,4,378,343,718,127,133,262,988,903,1893
206051512,4005,4234,8242,245,264,510,32,41,80,873,884,1758,31,29,59,5,4,15,9,17,27,6,9,14,6,4,10,12,10,22,0,0,0,975,998,1972,102,82,191,25,5,29,1351,1351,2700,312,345,655,5670,5930,11595
206051513,3819,3728,7540,246,246,493,52,48,100,1134,1226,2363,29,37,67,3,0,4,14,14,32,7,3,8,4,0,6,0,8,8,0,0,0,1245,1345,2593,92,86,174,26,22,46,1612,1701,3309,516,408,921,5937,5834,11770
206051514,4453,4371,8824,262,291,556,40,48,82,1170,1265,2433,51,41,93,9,9,19,15,15,38,6,8,12,4,8,7,13,6,14,0,0,0,1299,1395,2696,117,130,246,35,37,70,1715,1860,3570,686,671,1355,6852,6898,13751
206061135,3139,3731,6878,116,146,264,20,38,56,647,787,1439,14,13,31,3,12,15,10,12,22,0,6,3,0,0,0,4,5,9,0,0,0,695,874,1568,61,76,135,10,5,10,889,1091,1975,179,211,391,4201,5037,9237
206061136,6319,6523,12840,412,420,835,51,103,158,1705,1782,3490,50,64,114,16,15,27,25,33,59,12,13,24,9,10,11,5,11,20,0,0,0,1874,2039,3905,131,156,285,22,21,48,2440,2633,5077,519,488,1009,9272,9648,18924
206061138,4618,5293,9917,148,182,329,53,63,111,652,783,1436,22,26,50,4,5,9,12,14,18,0,3,6,0,8,10,3,10,8,0,0,0,739,901,1638,80,68,152,9,6,14,976,1161,2135,370,429,803,5967,6888,12853
206061515,3042,3218,6258,315,335,646,84,84,170,1239,1403,2643,59,66,116,19,21,38,19,33,54,7,17,27,5,3,4,16,9,24,0,0,0,1442,1634,3081,126,141,267,14,17,36,1897,2133,4023,394,441,839,5333,5790,11121
206061516,3137,3487,6620,121,158,277,50,55,105,864,986,1848,34,42,69,11,14,29,22,20,43,5,4,11,3,0,3,9,8,13,0,0,0,1003,1119,2122,76,87,172,10,15,26,1211,1389,2599,280,368,648,4631,5235,9873
206071139,2887,2811,5695,181,185,364,47,46,90,1031,992,2026,28,15,47,14,10,23,14,12,21,3,0,3,3,4,6,6,3,8,0,0,0,1137,1080,2221,91,84,172,14,5,22,1424,1361,2778,279,234,509,4592,4398,8988
206071140,2718,2991,5701,123,139,258,21,44,66,664,852,1522,12,31,44,5,10,10,9,12,19,11,5,12,3,5,10,17,10,28,0,0,0,744,963,1709,52,65,117,16,12,31,939,1172,2103,150,145,300,3802,4308,8110
206071141,2962,2910,5868,174,152,328,61,53,110,915,837,1753,34,35,71,9,12,24,14,12,31,13,10,20,6,5,10,8,7,15,0,0,0,1059,976,2034,111,91,199,19,15,35,1362,1231,2594,329,289,621,4653,4432,9082
206071142,3355,3543,6897,149,167,315,50,73,121,814,869,1683,23,49,74,9,14,25,14,13,28,5,5,11,3,3,5,10,15,25,0,0,0,925,1051,1978,127,108,229,25,15,44,1220,1342,2561,444,425,871,5020,5310,10325
206071143,4383,4995,9380,148,179,331,48,65,110,901,1067,1965,12,25,39,13,15,32,12,14,27,3,10,17,3,3,11,11,15,27,0,0,0,1005,1217,2218,74,97,167,14,21,34,1239,1513,2748,272,274,543,5896,6776,12676
206071145,3666,3761,7433,131,128,260,14,29,42,682,786,1464,7,7,17,9,8,20,9,15,22,0,0,7,0,0,0,4,4,7,0,0,0,730,851,1581,43,48,97,8,7,16,915,1033,1948,203,166,368,4792,4961,9753
206071517,5896,6050,11948,455,491,945,66,74,138,1480,1626,3108,51,50,101,16,25,40,27,26,52,5,10,19,4,10,17,11,10,19,0,0,0,1661,1840,3505,131,140,268,34,21,56,2282,2490,4774,392,373,762,8571,8915,17481
206071518,4553,4970,9525,254,234,483,49,53,99,1227,1183,2407,32,46,81,23,23,49,17,24,39,4,0,9,5,3,10,8,11,22,0,0,0,1371,1345,2720,102,115,218,14,21,32,1740,1718,3457,403,384,787,6703,7068,13767
207011146,3347,3448,6797,42,47,87,6,5,9,364,343,708,3,13,14,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,381,359,739,13,18,40,0,4,5,442,427,869,104,106,212,3904,3982,7885
207011147,6251,7212,13462,141,178,318,19,14,36,726,805,1529,11,11,20,5,3,11,9,4,12,3,3,11,4,4,5,4,0,6,0,0,0,781,851,1628,100,111,210,6,0,6,1024,1141,2172,199,243,441,7467,8601,16069
207011148,8801,9157,17964,263,250,510,10,18,30,859,875,1735,3,7,14,4,8,9,4,3,11,0,0,0,0,0,0,0,7,9,0,0,0,891,912,1806,125,124,253,15,8,15,1289,1295,2583,227,252,478,10318,10706,21027
207011149,8239,9314,17549,217,261,477,32,37,72,969,1049,2014,10,11,27,5,10,12,9,10,14,5,0,7,0,0,3,3,0,5,0,0,0,1044,1112,2153,114,117,234,18,13,35,1395,1503,2896,286,350,634,9920,11164,21080
207011150,6954,7360,14319,104,129,233,14,22,38,742,752,1490,10,12,16,3,0,5,8,5,18,0,0,3,6,0,4,3,6,11,0,0,0,787,801,1594,73,67,135,4,3,10,971,1004,1973,174,231,406,8099,8591,16694
207011152,5559,6174,11735,224,242,467,27,36,64,1127,1260,2388,17,44,61,4,4,14,12,16,32,10,11,21,0,0,4,4,8,11,0,0,0,1205,1383,2585,114,95,211,9,13,23,1564,1731,3292,245,278,527,7365,8179,15548
207011154,2741,2841,5581,36,44,78,6,4,11,273,246,527,0,3,8,6,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,291,263,551,20,20,47,0,0,5,344,337,679,78,84,165,3163,3263,6427
207011155,6424,7213,13638,112,123,239,13,13,26,627,700,1326,3,8,16,7,7,14,4,0,5,6,0,9,0,0,0,3,0,3,0,0,0,662,747,1403,56,64,117,14,9,20,839,937,1778,215,223,435,7478,8371,15846
207011519,3511,3856,7369,110,110,223,23,34,56,765,749,1519,22,22,39,3,5,11,8,12,19,9,7,19,4,4,4,0,3,6,0,0,0,832,837,1676,39,58,101,16,16,25,994,1026,2023,212,185,397,4724,5063,9785
207011520,4124,4403,8527,182,205,388,30,43,78,1011,1111,2118,22,19,38,16,13,30,10,8,25,3,4,11,3,3,6,3,5,10,0,0,0,1098,1203,2304,67,78,149,13,21,29,1361,1509,2868,234,230,461,5715,6136,11856
207011521,4473,5019,9490,93,96,186,25,23,53,664,644,1317,7,3,12,6,6,15,7,6,14,5,0,4,3,3,10,6,6,8,0,0,0,726,698,1426,49,55,104,7,5,11,877,847,1724,143,174,313,5487,6044,11531
207011522,5041,5452,10495,129,125,254,25,20,44,668,697,1365,13,13,26,0,0,3,7,4,12,6,4,11,5,0,9,4,6,14,0,0,0,722,753,1476,68,68,132,10,16,23,934,956,1890,277,272,550,6256,6681,12935
207021156,4746,5028,9777,68,67,138,5,6,12,449,427,874,6,4,6,6,10,16,0,0,3,4,0,4,0,0,0,0,0,4,0,0,0,476,442,919,28,30,59,5,0,8,574,542,1118,134,171,306,5460,5741,11202
207021157,9415,10206,19623,344,397,740,35,33,61,1414,1490,2908,20,23,42,6,10,21,5,7,11,5,8,10,5,3,4,3,0,9,0,0,0,1490,1573,3067,171,185,361,10,14,25,2022,2171,4197,395,384,777,11837,12766,24599
207021159,7158,7627,14788,81,87,168,12,11,21,535,587,1123,11,0,13,12,9,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,572,614,1186,72,61,138,8,10,16,735,775,1508,253,300,551,8147,8698,16846
207021160,5890,6347,12235,71,82,153,8,17,24,525,588,1107,0,6,8,0,3,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,538,618,1152,30,45,74,4,4,13,651,748,1398,181,246,432,6718,7342,14059
207021424,6551,6896,13453,74,86,167,3,6,13,657,699,1357,3,9,18,10,13,16,0,0,0,6,0,5,0,0,0,0,4,9,0,0,0,684,730,1417,99,96,198,0,4,6,862,920,1783,177,168,352,7597,7988,15583
207021425,5985,6629,12612,182,185,368,17,15,32,729,779,1506,4,11,14,6,7,13,3,3,4,7,5,14,4,0,4,5,0,8,0,0,0,768,836,1603,95,115,207,9,3,17,1055,1136,2192,244,259,501,7283,8027,15305
207031161,8995,9557,18555,275,261,538,26,20,48,995,991,1988,13,8,26,9,3,7,4,7,8,7,0,10,0,0,3,0,7,7,0,0,0,1057,1037,2096,71,70,140,13,13,30,1422,1385,2806,271,286,553,10695,11229,21920
207031162,4586,4896,9481,60,73,131,8,5,12,422,394,816,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,412,842,31,25,55,5,3,12,530,508,1038,170,164,337,5287,5566,10858
207031163,7764,8506,16268,536,530,1067,40,39,77,1595,1675,3273,31,40,67,22,18,42,19,8,24,15,23,41,0,5,8,6,14,18,0,0,0,1730,1820,3553,217,208,427,57,49,104,2541,2608,5151,609,661,1270,10919,11777,22690
207031164,7226,7758,14981,188,183,375,20,22,38,862,889,1753,11,13,30,5,6,9,5,5,9,7,3,9,6,7,9,4,0,4,0,0,0,921,942,1868,89,95,184,11,7,17,1216,1223,2443,259,270,524,8697,9254,17947
207031165,3993,4620,8610,211,186,401,36,44,80,1075,1111,2186,19,11,28,8,3,13,10,12,21,19,20,38,10,3,12,4,7,10,0,0,0,1189,1213,2398,77,76,149,21,13,31,1496,1483,2975,341,320,661,5828,6421,12247
207031166,4184,4436,8620,61,63,125,18,14,30,720,704,1419,3,4,9,0,0,3,0,0,6,4,6,6,0,0,0,0,0,0,0,0,0,756,729,1477,53,48,102,12,10,26,881,847,1727,133,125,254,5199,5405,10602
207031167,4027,4480,8503,49,55,105,7,6,12,483,523,1007,0,5,8,3,3,6,0,3,3,4,0,7,0,0,0,3,3,11,0,0,0,507,548,1049,42,56,95,15,12,28,612,666,1274,169,140,307,4805,5285,10089
208011168,5803,6239,12039,149,185,330,21,19,37,489,540,1026,12,8,19,0,0,0,4,3,7,0,0,0,3,0,3,0,0,0,0,0,0,523,573,1093,45,42,91,4,0,8,720,799,1519,177,206,381,6698,7242,13946
208011169,8648,9737,18385,336,374,715,35,39,78,1011,1059,2069,22,27,50,5,7,18,5,10,14,0,0,0,5,4,9,8,5,15,0,0,0,1088,1157,2247,136,145,283,12,13,29,1578,1694,3275,406,507,913,10634,11943,22572
208011170,6552,7002,13553,135,134,271,12,24,40,820,845,1665,13,14,25,10,3,7,7,3,12,6,3,10,0,0,5,0,7,7,0,0,0,874,903,1777,80,74,154,8,18,27,1100,1135,2233,281,332,611,7928,8464,16393
208011171,4841,5320,10162,109,100,211,8,7,11,657,741,1394,6,5,12,4,6,7,5,5,11,3,0,4,0,0,0,3,4,8,0,0,0,683,765,1445,32,47,83,3,11,12,827,926,1753,187,188,366,5849,6434,12280
208011172,7201,7743,14942,226,219,444,21,21,44,827,849,1678,13,17,29,0,3,0,4,3,4,0,0,0,5,0,8,3,3,3,0,0,0,871,900,1772,76,77,150,8,10,13,1179,1205,2387,330,376,710,8709,9323,18037
208011173,6782,7542,14326,211,238,453,24,24,38,744,817,1565,9,17,31,4,0,5,11,13,21,0,0,0,0,0,0,0,4,3,0,0,0,797,865,1664,57,67,123,15,19,26,1078,1186,2264,294,341,641,8157,9073,17235
208021174,9632,10431,20062,338,343,677,19,30,52,1347,1368,2718,16,13,36,4,5,9,7,3,8,4,0,7,0,0,0,0,6,6,0,0,0,1401,1434,2835,130,137,264,24,19,37,1896,1927,3820,363,427,792,11890,12787,24674
208021176,6757,7196,13956,338,322,660,34,35,70,1332,1393,2727,18,21,41,0,5,6,4,16,24,0,8,9,0,0,5,0,5,4,0,0,0,1399,1491,2891,85,113,202,15,20,44,1841,1950,3788,292,305,596,8894,9453,18341
208021177,8197,8756,16956,388,397,786,56,63,123,1377,1472,2848,30,33,64,7,9,20,17,10,26,3,10,15,4,5,4,10,12,20,0,0,0,1502,1607,3114,134,129,265,26,29,53,2048,2163,4211,421,518,940,10674,11433,22108
208021178,7111,7563,14675,169,191,368,16,28,46,905,978,1883,11,11,25,0,6,4,6,9,12,3,0,9,0,3,9,0,6,11,0,0,0,955,1031,1988,102,117,216,21,9,32,1243,1351,2596,308,310,619,8664,9223,17887
208021179,4473,4916,9389,116,150,265,9,28,40,666,826,1487,7,16,27,4,5,9,3,4,5,0,0,0,0,3,3,4,5,9,0,0,0,699,880,1580,56,76,133,14,10,14,880,1116,1996,170,211,382,5524,6247,11771
208021180,2916,3162,6082,51,62,112,10,9,18,472,495,966,9,9,14,0,0,0,0,3,7,0,3,4,0,0,0,5,0,4,0,0,0,497,519,1018,28,18,45,4,7,5,576,608,1183,119,109,230,3616,3878,7494
208021181,3694,3843,7539,105,84,193,4,6,15,576,578,1161,7,6,8,7,0,4,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,602,600,1199,37,36,63,11,7,22,759,727,1483,105,140,249,4556,4713,9270
208021182,4963,5166,10125,201,173,371,16,21,37,903,846,1753,6,10,21,8,0,5,4,9,11,5,5,9,0,0,3,8,7,11,0,0,0,952,897,1848,94,96,188,4,4,6,1247,1174,2424,218,241,456,6422,6579,13006
208021426,6735,7077,13812,154,160,309,9,6,14,796,842,1636,7,9,16,7,5,8,0,3,7,0,4,0,0,0,3,0,0,0,0,0,0,820,874,1686,66,56,127,8,5,19,1050,1091,2145,214,259,469,7998,8430,16426
208021427,5736,5933,11668,102,123,221,18,19,33,730,730,1463,7,4,15,0,7,5,0,3,5,0,0,0,0,0,0,6,0,8,0,0,0,766,757,1525,48,37,85,10,6,17,926,928,1849,168,192,365,6830,7055,13882
208031183,4014,4035,8052,58,51,113,6,0,0,201,186,389,7,8,11,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,201,410,24,16,42,0,3,3,292,273,563,88,93,178,4392,4406,8797
208031184,11,3,20,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,3,3,7,3,0,3,21,10,31
