SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
205031090,0,9,0,3,0,0,15,0,8,0,3,0,0,18,6,20,5,19,5,0,55,17,10,16,28,4,4,71,19,3,0,29,4,0,62,108,7,7,37,6,0,168,153,7,0,43,12,3,219,79,0,0,15,3,4,98,11,0,0,4,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,6,3,0,14,6,8,35,405,64,34,205,43,16,769
205031091,4,0,0,5,0,0,7,0,3,0,0,0,0,4,0,22,0,16,0,0,40,3,6,7,12,3,0,34,16,0,0,29,0,0,44,79,0,0,43,3,0,127,272,0,9,93,5,3,383,338,0,0,58,3,0,397,87,0,0,16,0,0,103,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,8,10,0,6,28,12,3,54,828,30,21,303,30,6,1215
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8
205031093,4,8,0,7,0,0,22,0,13,0,6,0,0,15,11,89,6,28,10,0,137,26,32,19,61,12,0,150,40,22,16,71,4,0,148,220,12,3,104,7,3,350,497,13,11,144,5,0,667,360,3,0,81,6,4,449,111,0,0,20,0,0,135,21,0,0,8,0,0,24,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,7,16,20,6,31,14,4,84,1317,193,64,565,56,12,2206
205041094,4,12,0,3,0,0,18,0,9,0,4,0,0,15,7,44,0,20,0,0,69,23,24,3,40,0,0,87,67,27,0,50,0,0,151,126,6,6,41,0,0,182,123,0,3,19,3,0,144,24,0,0,9,5,0,41,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,0,0,26,376,129,16,204,11,0,743
205041095,6,29,0,6,0,0,38,3,38,3,6,4,0,53,76,188,13,41,13,7,335,237,80,15,74,3,0,414,152,26,10,80,7,4,282,278,48,20,64,14,0,425,285,14,10,59,4,6,367,70,6,5,26,6,0,114,9,5,0,3,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,4,17,4,0,83,1135,447,84,385,57,22,2126
205041096,4,13,6,4,3,0,26,7,19,0,0,3,0,27,43,131,11,25,0,5,218,272,42,23,67,9,4,420,265,24,11,59,7,3,370,327,20,15,79,13,3,459,214,0,9,34,6,3,262,54,4,0,14,3,0,71,5,0,0,9,0,0,12,4,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,4,23,20,5,17,6,6,79,1222,275,87,306,45,23,1967
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,6,0,0,9,0,0,17,10,0,0,17,0,0,23,13,0,0,17,4,0,34,20,0,0,7,0,0,25,13,0,0,3,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,63,4,3,66,11,0,147
205041493,5,15,0,5,0,0,25,0,18,0,3,0,0,24,22,87,5,17,0,0,128,57,45,10,31,6,0,148,95,31,4,43,3,4,173,162,22,0,36,0,5,227,232,6,7,33,4,0,286,141,3,0,25,0,0,170,55,0,0,6,0,0,64,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,23,0,14,0,7,51,784,249,30,210,22,10,1308
205041494,3,7,3,0,0,0,16,0,9,4,0,3,0,19,17,29,4,4,3,0,58,58,16,7,24,4,0,111,77,6,3,27,0,0,112,193,7,6,63,8,0,275,305,0,0,80,8,0,394,329,3,0,37,0,0,375,67,0,0,4,5,0,78,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,3,3,7,8,0,44,1076,84,35,256,38,8,1494
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,18,0,0,19,13,0,0,18,0,0,34,7,0,0,8,0,0,18,10,0,0,7,0,0,17,14,0,0,9,0,0,28,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,15,63,0,0,71,10,0,148
205051101,0,4,0,3,7,0,16,0,7,0,5,0,0,11,7,44,4,30,6,0,86,59,15,4,41,4,0,123,51,6,0,53,3,0,109,167,10,0,48,3,0,235,130,0,3,36,4,0,179,71,0,0,16,4,0,88,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,6,0,23,16,7,56,513,93,8,253,53,6,925
205051102,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,8,4,0,16,22,0,0,16,4,0,40,12,0,0,5,4,0,21,15,0,0,12,10,0,36,20,0,0,4,4,0,28,9,0,0,14,0,0,23,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,16,86,4,0,68,44,0,204
205051103,3,10,0,3,0,0,20,0,8,0,5,0,0,18,8,89,6,10,3,0,127,77,39,14,34,9,0,166,120,18,16,47,4,0,201,264,30,9,40,50,0,398,401,8,8,47,48,0,511,343,3,0,32,11,4,388,70,0,0,5,0,0,81,11,0,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,20,0,11,7,5,64,1317,239,53,234,135,15,1985
205051104,0,0,0,4,0,0,8,0,5,0,0,0,0,6,4,20,8,11,4,0,55,20,14,0,15,10,0,54,17,4,0,10,0,0,36,58,0,0,14,4,0,78,53,0,6,19,3,0,83,12,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,14,6,3,26,164,42,22,103,25,4,354
206011106,0,6,0,0,0,0,6,0,0,0,3,0,0,3,3,38,0,11,0,0,53,12,11,3,13,0,0,39,16,9,0,15,0,0,37,50,4,0,16,5,0,77,355,3,5,41,0,3,411,1026,0,3,78,7,0,1107,585,0,0,84,3,0,673,302,0,0,51,0,0,353,169,0,0,25,3,0,200,89,0,0,18,0,0,107,37,0,0,6,0,0,41,48,0,0,13,0,0,59,27,6,0,13,0,0,51,2722,90,12,380,9,3,3215
206011107,3,9,5,0,0,0,14,0,11,5,0,0,0,21,3,79,11,14,0,0,108,20,20,8,17,0,0,71,23,9,3,9,0,0,45,226,8,3,32,0,0,273,631,5,0,80,6,4,728,751,3,0,85,0,0,845,363,0,0,38,0,0,402,225,0,0,30,0,0,261,107,0,0,18,0,0,121,50,0,0,7,0,0,59,27,0,0,0,0,0,31,24,0,0,0,0,0,24,26,11,3,16,0,5,67,2476,162,42,354,15,11,3061
206011109,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,3,0,0,15,5,0,0,7,0,0,12,3,4,0,6,0,0,11,6,0,0,7,0,0,20,74,0,0,30,0,0,111,290,0,0,33,3,0,327,212,0,0,19,0,0,234,75,0,0,4,0,0,77,31,0,0,0,0,0,31,13,0,0,0,0,0,13,0,0,0,3,0,0,0,9,0,0,0,0,0,9,11,0,0,11,0,0,24,730,19,0,137,3,3,890
206011495,0,0,0,0,0,0,5,0,0,0,3,0,0,7,4,20,8,9,0,0,45,12,5,5,14,0,0,38,25,0,0,20,0,0,41,79,0,0,22,0,0,102,325,3,6,45,0,0,382,607,7,0,80,0,0,691,431,0,0,61,0,0,492,296,0,0,45,0,0,342,176,0,0,21,0,0,197,78,0,0,20,0,0,92,38,0,0,15,0,0,53,34,0,0,5,0,0,38,38,3,0,24,6,6,69,2141,46,18,370,19,9,2605
206011496,0,7,3,0,0,0,15,0,25,0,3,0,0,29,4,88,3,13,0,0,106,12,20,13,15,7,0,65,31,8,7,22,0,0,64,73,8,0,27,5,0,114,240,7,3,62,0,0,314,638,5,0,104,0,0,739,521,4,0,88,0,0,609,322,0,0,48,0,0,377,213,0,0,22,0,0,239,97,0,0,21,0,0,120,50,0,0,7,0,0,62,46,0,0,9,0,0,56,28,15,0,23,4,4,77,2270,180,28,471,18,8,2980
206011497,0,3,0,0,0,0,4,0,10,0,0,0,0,10,5,55,0,12,0,0,75,3,19,3,14,0,0,43,5,8,7,13,0,0,31,44,12,9,23,0,0,91,219,3,7,45,3,0,281,448,6,0,65,0,0,521,328,0,0,66,9,0,398,201,0,0,30,0,0,231,90,0,0,9,0,0,102,33,0,0,3,0,0,34,11,0,0,0,0,0,12,17,0,0,0,3,0,16,22,17,0,21,5,4,77,1413,136,31,312,23,8,1920
206011498,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,27,0,9,0,0,42,6,12,8,11,0,0,37,11,3,3,7,0,0,22,27,10,0,15,0,0,50,141,3,0,24,4,0,170,308,0,0,54,6,0,367,314,0,0,52,0,0,366,179,0,0,15,0,0,194,78,0,0,9,0,0,90,29,0,0,5,0,0,29,7,8,0,0,0,0,10,23,0,0,0,0,0,22,26,4,0,8,5,0,49,1146,73,14,212,18,0,1465
206021110,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,32,5,8,0,0,47,11,9,17,11,0,0,37,11,0,0,10,0,0,17,100,0,0,14,0,0,116,302,0,0,25,5,0,334,187,3,10,23,0,0,221,171,0,0,18,0,0,192,149,0,0,13,0,0,162,78,0,0,7,0,0,90,57,0,0,5,0,0,59,31,0,0,0,0,0,35,19,0,0,5,0,0,20,12,4,0,11,0,0,35,1123,53,28,159,13,5,1386
206021112,5,10,0,3,0,0,19,0,18,0,0,0,0,17,13,88,14,11,0,3,121,16,24,11,16,0,0,66,36,12,6,17,0,0,78,186,7,4,25,0,3,218,601,13,12,71,4,3,702,603,8,5,92,3,0,713,463,3,0,50,3,6,523,365,5,0,27,0,0,395,175,0,0,21,0,0,200,70,0,0,8,0,0,77,33,0,0,0,0,0,36,44,0,0,6,0,0,48,36,12,0,28,3,7,86,2639,201,59,372,19,16,3299
206021499,0,3,0,0,0,0,5,0,24,17,0,0,0,43,0,128,6,6,0,0,140,11,29,8,9,0,0,58,14,12,0,8,0,0,37,60,11,6,22,0,0,98,214,4,0,38,0,0,251,321,8,0,47,4,0,386,317,0,5,62,0,0,381,264,0,0,48,8,0,311,177,0,0,29,0,0,209,96,0,0,13,0,0,105,43,0,0,7,0,0,51,60,0,0,3,0,0,67,22,28,0,16,3,9,79,1595,255,37,303,20,12,2222
206021500,0,3,4,0,0,0,13,0,4,0,0,0,0,4,0,22,0,0,0,0,29,6,4,5,10,7,0,32,17,6,0,6,0,0,33,64,0,3,17,0,0,84,166,5,0,22,0,0,192,280,0,0,43,0,0,325,245,0,0,42,0,0,287,271,0,0,33,0,0,305,159,0,0,16,0,0,171,62,0,0,4,0,0,69,39,0,0,3,0,0,44,34,0,0,5,0,0,43,16,4,0,16,0,3,40,1356,47,20,221,18,3,1660
206031113,0,46,0,3,0,0,57,4,43,0,0,0,0,48,3,198,3,8,3,0,219,3,73,7,13,0,0,103,12,41,4,10,0,0,69,68,49,5,20,4,0,146,223,53,6,46,5,0,335,369,11,9,55,14,0,449,294,3,0,38,0,0,333,199,0,0,12,0,0,216,99,0,0,8,3,0,113,58,0,0,6,0,0,63,17,0,0,0,0,0,24,19,0,0,5,0,0,26,13,32,3,19,0,6,75,1386,556,36,243,30,7,2262
206031115,0,24,0,0,0,0,27,0,68,0,5,0,0,74,0,258,9,11,3,3,283,14,132,6,14,5,0,164,16,62,3,14,0,0,99,95,62,0,26,0,0,185,393,64,3,36,0,0,503,479,30,5,50,3,0,568,220,8,0,31,0,0,256,106,3,0,20,0,0,128,44,0,0,9,0,0,48,20,0,0,7,0,0,26,8,5,0,3,0,0,11,12,0,0,0,0,0,14,13,41,3,7,4,3,75,1416,752,32,224,17,14,2456
206031116,0,6,0,0,0,0,9,0,14,3,0,0,0,18,3,94,8,8,4,0,115,16,22,10,14,0,0,63,15,9,3,11,0,0,37,95,5,4,24,0,0,134,384,8,0,55,0,0,443,691,4,3,73,0,0,775,431,5,3,43,0,0,481,229,0,0,20,0,0,245,114,0,0,8,0,0,120,50,0,0,9,0,0,58,21,0,0,3,0,0,20,27,0,0,4,0,0,30,39,10,5,22,4,5,86,2124,179,39,283,14,4,2648
206031501,0,0,0,0,0,0,8,0,4,0,0,0,0,3,0,19,3,3,0,0,21,5,10,4,15,0,0,31,15,4,3,0,0,0,30,60,0,3,22,0,0,79,336,7,0,47,3,0,400,523,3,0,58,4,0,597,249,5,0,39,0,0,288,109,0,0,8,0,0,118,66,0,0,6,0,0,71,37,0,0,0,0,0,41,18,0,0,0,0,0,21,22,0,0,5,0,0,27,27,7,0,19,4,0,48,1465,52,15,231,17,0,1784
206031502,3,4,0,3,0,0,10,3,5,0,0,0,0,11,8,22,7,10,0,0,46,11,7,7,14,0,0,44,12,7,20,14,0,6,54,116,3,14,31,0,0,160,409,8,11,54,0,0,480,657,3,9,53,0,0,721,283,0,0,19,0,0,301,104,0,0,12,4,0,122,52,0,0,4,0,0,60,32,0,0,0,0,0,30,14,0,0,0,0,0,16,23,0,0,3,0,0,26,43,9,4,18,10,9,83,1762,62,74,230,15,15,2156
206041117,0,12,0,5,0,0,22,0,61,0,7,0,0,72,14,229,8,10,4,0,264,80,87,26,33,6,0,230,126,46,11,39,6,0,221,299,61,17,61,11,0,451,734,53,4,81,23,4,892,1046,40,10,105,17,0,1219,625,4,5,94,6,6,737,273,3,0,41,0,0,323,145,4,0,26,0,0,176,100,3,0,24,0,0,136,60,0,0,21,0,0,78,119,0,0,27,4,0,146,59,41,7,47,7,6,167,3683,642,89,619,91,9,5133
206041118,4,0,0,7,0,0,10,3,0,0,0,0,0,0,0,3,3,6,0,0,12,5,5,10,16,4,0,45,11,11,15,8,0,0,42,60,5,15,30,4,0,111,819,13,10,42,3,0,887,1655,0,10,75,7,0,1751,982,3,0,46,0,0,1031,410,3,0,38,4,0,455,220,0,0,17,5,0,242,132,0,0,12,0,0,144,75,0,0,5,0,0,79,100,0,0,15,0,0,113,84,0,3,32,6,0,126,4564,44,63,348,35,6,5056
206041119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,10,0,0,10,5,0,0,3,0,0,17,22,0,0,7,0,0,36,108,0,0,17,0,0,128,274,0,0,35,3,0,316,215,0,0,30,5,0,246,126,0,0,15,0,0,138,74,0,0,12,0,0,85,58,0,0,9,0,0,67,56,0,0,8,0,0,68,103,0,0,17,0,0,121,17,0,0,16,3,0,33,1062,4,0,184,9,0,1264
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8
206041121,0,19,4,0,0,0,19,0,48,3,0,0,0,53,3,186,5,10,3,0,203,0,60,29,12,0,0,100,8,35,9,16,0,0,66,26,42,5,15,0,0,83,156,23,4,37,0,0,222,487,10,3,38,0,0,538,376,3,0,57,0,0,438,234,0,0,27,0,0,262,137,0,0,15,0,0,153,65,5,0,4,0,0,71,17,0,0,0,0,0,22,24,0,0,3,0,0,30,14,36,3,13,5,5,69,1548,463,53,246,9,11,2323
206041124,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,6,0,11,0,0,16,7,5,4,9,0,0,32,5,3,9,7,0,0,23,25,3,7,13,0,0,54,252,5,19,17,0,0,291,417,8,10,28,0,0,459,170,0,0,24,5,0,196,66,0,8,9,0,0,77,49,0,0,0,0,0,49,28,0,0,6,0,0,37,32,0,0,4,0,0,35,57,0,0,8,0,0,67,14,4,3,7,0,0,33,1114,29,65,151,6,5,1377
206041125,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,6,0,0,7,11,0,0,9,0,0,19,36,0,0,20,0,0,58,199,0,0,35,0,0,238,344,0,0,51,4,0,396,300,0,0,46,6,0,347,170,0,0,22,0,0,183,96,0,0,17,0,0,111,63,0,0,4,0,0,68,32,0,0,10,0,0,39,87,0,0,20,0,0,100,15,0,0,9,8,0,34,1353,0,0,231,16,3,1614
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,9,0,0,0,0,0,11,0,0,0,0,0,0,3,15,0,0,11,3,0,33,60,0,0,25,5,0,90,120,0,0,19,6,0,150,174,0,4,28,3,0,212,687,0,5,66,17,0,772,889,0,0,82,13,0,981,447,0,0,41,9,0,500,196,0,0,22,4,0,220,86,0,0,14,0,0,95,29,0,0,12,0,0,35,16,0,0,8,0,0,22,68,0,0,7,0,0,78,32,0,0,29,6,6,78,2824,5,10,370,56,9,3276
206041504,12,0,0,0,5,0,18,0,0,0,0,0,0,0,17,0,7,19,3,0,45,61,0,13,28,8,0,108,125,4,15,35,4,0,188,394,0,12,71,18,6,503,1515,0,8,118,20,3,1664,2442,5,12,142,43,8,2644,811,0,6,79,10,0,908,238,0,0,22,0,0,258,123,0,0,10,7,0,141,45,0,0,8,0,0,54,17,0,0,0,0,0,20,50,0,0,12,0,0,62,88,0,0,67,7,5,173,5937,13,80,610,129,18,6784
206041505,12,0,0,0,0,0,11,0,0,0,0,0,0,3,20,0,4,25,5,0,56,60,8,8,35,12,0,115,56,0,0,30,7,0,88,361,0,0,49,3,0,415,1421,3,4,106,13,0,1548,2005,0,5,116,15,0,2141,907,3,3,63,12,4,988,238,0,0,26,5,0,267,139,0,0,13,0,0,156,66,0,0,7,0,0,75,19,0,0,3,0,0,25,62,0,0,7,3,0,76,82,0,0,52,3,11,153,5447,15,25,537,84,15,6125
206041506,0,28,0,4,0,0,37,3,60,4,0,0,0,67,10,260,9,7,0,0,293,47,107,22,22,7,0,203,36,40,17,24,0,0,126,102,53,16,42,6,0,216,530,62,22,68,12,0,689,1007,26,10,135,12,4,1192,576,5,0,95,0,0,688,279,3,0,42,5,0,335,148,0,0,27,0,0,177,90,0,0,13,0,0,110,46,0,0,8,0,0,62,65,0,0,8,0,0,70,31,58,8,30,0,9,131,2971,721,107,532,46,13,4386
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,8,4,0,0,5,0,0,13,3,0,0,6,0,0,13,33,0,0,13,0,0,43,268,0,0,35,0,0,301,639,0,0,36,0,0,676,384,0,0,35,3,0,417,206,0,0,26,0,0,232,105,0,0,9,0,0,113,60,0,0,7,0,0,60,36,0,0,4,0,0,41,80,0,0,9,3,0,89,24,3,0,18,0,0,53,1844,3,5,202,13,0,2069
206041509,6,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,14,0,0,22,25,0,3,19,0,0,47,16,0,0,14,0,0,28,57,0,3,39,0,0,99,948,0,0,83,6,0,1038,2179,0,0,111,11,8,2307,1228,0,0,99,11,0,1347,418,0,0,47,3,0,464,148,0,0,12,0,0,160,65,0,0,10,0,0,72,30,0,0,0,0,0,36,90,0,0,14,0,0,105,73,0,0,34,5,6,119,5297,3,9,491,40,19,5855
206041510,0,0,0,4,0,0,8,0,0,0,3,0,0,6,4,15,3,0,0,0,25,15,4,5,19,0,0,42,10,3,3,7,4,0,26,57,3,6,19,0,0,86,432,9,0,39,7,0,490,779,0,4,57,7,0,855,338,0,0,39,4,0,380,121,0,0,21,0,0,142,64,0,0,13,0,0,73,35,0,0,8,0,0,42,31,0,0,0,0,0,31,30,0,0,0,0,0,36,26,0,0,24,6,0,48,1938,47,24,252,28,0,2296
206051128,7,4,0,5,0,0,15,0,12,0,3,0,0,17,3,88,3,9,0,0,98,7,14,3,3,0,0,30,10,3,0,12,0,0,25,24,3,3,22,0,0,57,226,10,6,33,6,0,274,594,5,0,54,0,0,662,605,4,0,71,6,3,688,310,0,0,43,0,0,357,213,0,0,17,0,0,234,147,0,0,20,0,0,169,97,0,0,10,0,0,113,237,0,0,38,0,0,273,45,20,0,29,0,11,109,2527,157,17,380,14,18,3118
206051129,0,5,0,0,0,0,9,0,9,0,0,0,0,9,5,40,4,7,0,0,55,15,3,3,14,0,0,37,14,7,12,15,0,0,49,97,0,4,36,0,0,140,635,5,6,62,4,0,706,978,0,5,101,0,0,1086,652,0,0,60,3,0,712,264,0,0,27,4,0,291,156,0,0,18,0,0,173,101,0,0,17,0,0,113,58,0,0,4,0,0,61,96,0,0,21,0,0,114,43,3,0,24,4,4,77,3108,81,30,401,14,4,3639
206051130,11,10,0,0,0,0,16,0,27,0,0,0,0,33,6,235,0,9,0,0,250,3,70,11,11,0,0,95,0,40,8,15,0,0,67,10,32,11,13,0,0,62,65,15,0,29,0,0,105,347,8,0,47,3,0,406,471,6,0,53,3,0,537,418,4,0,53,0,0,474,286,0,0,26,0,0,312,194,0,0,20,0,0,206,149,0,0,17,0,0,163,207,0,0,17,0,0,229,41,33,4,26,4,3,112,2196,483,38,332,11,11,3066
