SA2_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
209041529,64,241,592,569,349,269,67,14,0,2149,0,6,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,22,30,24,25,3,0,0,108,0,0,0,0,0,0,0,0,0,3,0,4,10,13,4,0,0,5,0,40,0,0,11,3,5,0,0,0,0,27,19,48,68,43,29,26,6,0,0,238,17,45,34,30,16,11,0,0,0,150,0,0,8,11,9,7,0,0,0,40,3,0,6,3,4,0,0,0,0,21,0,8,21,20,9,6,0,0,0,61,0,0,3,3,4,3,0,0,0,18,0,5,35,14,9,10,0,0,0,77,0,16,24,13,16,11,3,0,0,89,0,5,19,11,12,12,9,0,0,72,0,7,47,51,39,14,0,0,0,159,0,35,132,103,63,40,17,0,0,391,0,0,9,5,3,0,0,0,0,21,3,7,11,18,15,14,0,0,0,67
209041530,97,297,751,764,565,349,86,3,0,2910,0,0,7,5,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,3,30,51,60,26,4,0,0,180,0,0,10,7,0,0,0,0,0,12,0,0,17,20,13,6,0,0,0,56,0,6,5,9,7,3,0,0,0,42,34,58,66,53,44,33,6,0,0,298,50,26,40,22,21,12,0,0,0,171,0,9,9,13,11,8,0,0,0,63,0,10,0,10,6,0,0,0,0,25,0,14,46,37,20,10,0,0,0,124,0,0,3,6,8,0,0,0,0,24,0,17,46,48,18,9,0,0,0,127,0,14,27,37,23,18,8,0,0,120,0,10,29,29,37,21,0,0,0,130,0,14,66,65,47,24,4,0,0,217,0,61,168,145,75,58,17,0,0,524,9,4,13,7,6,0,0,0,0,34,6,8,23,34,15,9,0,0,0,93
209041531,93,193,696,975,513,234,70,12,0,2789,0,0,5,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,8,9,16,40,25,10,7,0,0,106,0,0,10,15,3,0,0,0,0,24,0,3,12,32,13,6,0,0,0,73,0,0,11,11,11,8,0,0,0,51,40,42,73,78,53,27,5,0,0,315,39,26,37,24,7,11,0,0,0,143,0,12,15,26,21,5,3,0,0,78,0,7,13,12,5,3,0,0,0,40,0,6,29,53,15,10,3,0,0,116,0,4,11,15,7,0,0,0,0,35,0,0,35,49,18,10,0,0,0,117,0,7,32,30,17,15,0,0,0,104,0,6,39,55,31,21,3,0,0,161,3,19,101,116,61,20,5,0,0,325,12,46,228,257,137,72,10,0,0,765,3,9,5,10,0,7,0,0,0,33,3,6,31,35,18,3,0,0,0,94
209041532,111,256,791,1090,590,258,43,3,0,3135,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,5,23,33,29,10,0,0,0,102,0,0,0,18,3,0,0,0,0,20,0,9,31,21,14,5,0,0,0,85,0,3,8,15,15,5,0,0,0,46,42,34,79,100,67,32,6,0,0,368,55,35,28,24,5,8,5,0,0,162,0,6,21,27,12,11,0,0,0,72,0,0,10,10,6,0,0,0,0,30,0,10,28,58,24,5,0,0,0,129,0,7,9,11,5,8,0,0,0,35,0,0,47,59,17,3,0,0,0,126,0,3,37,33,16,6,4,0,0,95,0,13,35,54,35,13,0,0,0,163,3,25,101,131,72,27,3,0,0,367,5,49,234,266,160,67,6,0,0,791,5,5,0,12,3,0,0,0,0,34,3,9,20,35,12,8,0,0,0,89
210011226,71,164,526,565,432,287,91,7,0,2149,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,5,21,20,17,11,6,0,0,86,0,3,0,5,3,0,0,0,0,12,0,4,18,17,16,14,4,0,0,77,0,3,16,15,14,3,0,0,0,61,30,31,53,36,24,34,7,0,0,212,27,19,20,19,16,11,0,0,0,119,3,6,20,29,23,20,5,0,0,104,0,0,11,5,0,0,0,0,0,21,0,3,31,27,13,13,0,0,0,91,0,4,6,7,13,9,0,0,0,37,0,8,48,35,20,21,0,0,0,131,0,6,15,13,6,8,6,0,0,58,0,3,35,53,49,24,4,0,0,171,3,6,90,95,60,49,0,0,0,315,0,14,107,93,76,55,21,0,0,377,0,7,12,6,3,3,0,0,0,27,0,0,24,7,18,13,0,0,0,69
210011227,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,92,187,347,429,460,387,161,28,3,2086,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,9,11,19,12,5,0,0,69,0,0,0,7,0,0,0,0,0,12,0,3,19,26,25,13,5,0,0,86,0,8,8,15,16,12,3,0,0,57,41,31,23,32,57,43,12,4,0,246,40,20,11,15,12,15,0,0,0,110,0,11,14,23,19,22,0,0,0,84,0,3,7,0,4,4,0,0,0,16,0,4,14,21,26,9,5,0,0,87,0,5,6,5,9,6,0,0,0,36,0,8,32,23,37,25,6,3,0,132,4,6,5,0,19,10,4,0,0,54,3,5,20,28,34,22,10,0,0,108,5,14,61,70,83,59,18,0,0,309,0,27,66,68,85,70,16,3,0,339,0,9,5,0,0,0,0,0,0,31,3,6,13,14,22,19,5,0,0,85
210011230,118,189,381,444,480,321,78,4,0,2021,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,3,10,27,26,10,0,0,0,73,0,0,4,9,0,0,0,0,0,15,0,7,10,29,26,8,3,0,0,84,0,6,9,13,16,5,0,5,0,52,45,48,17,25,36,26,0,0,0,204,54,24,15,12,12,4,0,0,0,121,0,10,10,13,27,14,3,0,0,78,0,4,4,8,5,0,0,0,0,19,0,0,23,33,28,15,0,0,0,107,0,5,6,12,11,5,0,0,0,38,0,5,36,42,49,16,15,0,0,158,0,9,21,14,16,8,3,0,0,65,0,11,26,40,44,25,0,0,0,152,7,13,62,75,98,62,7,0,0,322,3,36,72,72,96,54,15,0,0,354,7,12,4,4,4,7,4,0,0,36,0,4,16,5,16,16,0,0,0,63
210011231,165,250,397,545,692,475,161,27,0,2710,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,8,0,28,30,15,0,0,0,96,0,0,6,4,6,4,0,0,0,21,0,4,13,26,25,15,6,0,0,93,0,6,3,13,14,11,3,0,0,56,65,56,26,34,43,33,7,0,0,268,56,29,6,9,11,10,4,0,0,128,4,6,13,25,35,15,0,0,0,96,0,0,0,13,4,3,0,0,0,24,0,6,27,53,52,20,0,0,0,149,0,5,6,14,13,7,7,0,0,59,4,20,39,65,69,25,13,0,0,235,0,6,13,12,11,6,4,0,0,63,0,13,33,49,59,47,8,0,0,203,3,23,51,76,119,107,29,0,0,410,4,47,79,105,102,94,23,0,0,459,13,7,5,9,7,5,0,0,0,49,0,5,9,11,23,19,3,0,0,69
210011533,94,258,594,674,610,411,151,25,0,2816,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,4,6,39,27,26,10,0,0,130,0,4,0,4,4,0,0,0,0,14,0,3,23,23,19,15,0,0,0,81,0,9,6,9,13,12,0,0,0,54,49,45,42,38,52,44,13,0,0,284,42,19,20,17,19,15,5,0,0,134,4,8,21,19,28,20,5,5,0,108,0,0,11,5,9,5,0,0,0,31,0,12,38,56,27,17,7,0,0,164,0,5,8,10,11,5,0,0,0,38,0,13,47,71,35,20,8,0,0,196,0,9,15,26,25,14,5,0,0,87,0,8,32,48,37,30,8,0,0,154,6,10,60,97,74,55,20,0,0,326,5,26,107,118,115,73,32,0,0,475,0,9,13,10,10,4,0,0,0,42,5,8,22,21,22,23,9,0,0,103
210011534,170,281,661,852,857,584,168,26,3,3599,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,7,5,18,27,46,26,8,3,0,138,0,4,3,7,9,6,0,0,0,25,0,0,34,29,21,16,4,0,0,106,0,4,6,27,23,7,4,0,0,76,62,56,59,54,82,48,7,0,0,371,76,31,27,13,20,20,3,0,0,176,0,6,20,31,38,30,10,0,0,129,5,9,11,4,8,6,0,0,0,49,0,4,52,56,49,25,0,0,0,189,0,4,19,21,8,0,0,0,0,53,0,25,58,73,80,44,4,0,0,284,3,5,17,21,30,17,10,0,0,106,0,6,47,71,73,35,12,0,0,247,13,27,86,105,159,97,24,0,0,506,4,47,131,147,151,110,23,4,0,618,16,6,12,16,5,8,0,0,0,59,9,3,31,28,31,21,3,0,0,123
210021232,255,254,484,872,923,653,150,28,3,3622,3,0,3,10,7,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,16,7,12,33,40,23,5,0,0,131,0,3,6,10,5,6,0,0,0,25,4,5,26,41,44,32,9,0,0,156,0,0,4,15,21,5,0,0,0,41,90,47,27,33,57,48,9,0,0,312,100,25,16,16,30,9,4,0,0,195,0,10,12,36,40,28,10,0,0,134,0,0,10,17,8,4,0,0,0,35,0,6,22,54,38,22,6,0,0,147,0,0,9,12,11,7,4,0,0,49,6,9,51,83,60,23,8,0,0,241,0,4,12,22,26,21,7,0,0,92,0,13,46,93,90,58,6,0,0,303,12,20,98,177,156,121,20,0,0,605,13,54,104,200,205,103,33,4,0,720,5,7,6,6,12,12,0,0,0,56,7,18,14,42,29,28,3,0,0,135
210021233,60,50,83,186,245,209,86,16,0,934,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,5,5,0,0,33,0,0,0,3,0,0,0,0,0,5,0,0,4,9,3,3,0,0,0,24,0,0,0,0,6,4,0,0,0,13,19,9,7,8,17,16,12,0,0,77,12,0,0,0,3,0,0,0,0,24,0,0,5,9,7,0,0,0,0,18,0,0,4,0,11,4,0,0,0,20,0,0,0,16,9,6,0,0,0,34,0,0,0,0,4,3,3,0,0,7,0,0,9,32,23,18,3,0,0,89,0,5,4,3,7,3,0,0,0,18,3,0,10,17,16,7,10,0,0,66,0,3,16,31,47,29,18,0,0,141,0,7,17,35,46,33,6,0,0,150,0,0,5,3,5,6,0,0,0,15,0,0,5,7,8,0,0,0,0,17
210021234,57,107,162,244,272,248,72,12,0,1171,0,0,6,3,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,8,8,3,10,4,0,0,47,0,4,0,4,0,0,0,0,0,8,0,5,9,10,16,11,0,0,0,41,0,0,0,0,12,7,6,0,0,18,16,14,8,12,24,15,3,0,0,103,26,14,7,5,6,3,0,0,0,55,0,3,0,13,16,15,3,0,0,48,0,0,0,3,3,0,0,0,0,3,0,0,10,14,13,14,0,0,0,45,0,0,4,0,3,0,0,0,0,14,0,5,14,26,23,16,6,0,0,89,0,0,0,9,8,8,0,0,0,21,0,3,16,24,37,21,4,0,0,100,4,8,27,42,57,44,3,0,0,194,4,13,34,54,63,52,14,0,0,230,6,4,5,3,0,3,0,0,0,22,6,0,10,7,8,7,0,0,0,36
210021235,151,203,547,535,640,529,165,48,6,2827,3,3,11,13,19,16,15,5,0,91,0,0,0,0,0,0,0,0,0,5,16,5,16,20,27,18,0,0,0,114,0,0,6,7,0,3,5,0,0,18,0,10,30,23,24,12,5,0,0,100,5,0,7,8,17,3,0,0,0,37,47,36,32,29,51,33,5,0,0,229,60,24,14,20,19,14,3,0,0,145,0,5,25,35,40,24,4,0,0,128,0,0,5,6,6,6,0,0,0,23,0,5,22,12,29,11,8,0,0,84,0,7,7,3,13,9,3,0,0,42,4,8,26,33,38,26,6,0,0,149,5,4,13,30,31,17,0,0,0,100,0,10,30,49,70,25,11,0,0,195,0,20,80,89,82,56,15,0,0,342,4,36,106,102,112,105,15,0,0,484,9,10,11,7,10,9,3,0,0,60,7,10,34,22,17,21,3,0,0,114
210031236,60,176,567,607,466,255,59,7,0,2204,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,18,23,19,5,0,0,0,70,0,0,0,9,4,0,0,0,0,19,0,0,13,7,10,0,0,0,0,38,0,3,4,12,11,6,0,0,0,40,27,39,33,30,37,19,5,0,0,191,25,19,20,9,9,4,0,0,0,93,0,0,9,14,4,7,0,0,0,35,0,4,13,19,10,0,6,0,0,49,0,6,21,34,27,9,3,0,0,93,0,0,5,8,0,0,0,0,0,22,0,12,68,85,50,13,0,0,0,223,0,5,17,19,11,3,8,0,0,62,0,0,50,72,39,27,7,0,0,195,9,12,81,100,92,39,7,0,0,327,3,23,119,124,99,57,13,0,0,435,0,10,10,12,3,0,0,0,0,46,0,10,15,19,21,3,0,0,0,66
210031237,100,378,954,835,536,357,84,0,0,3241,0,0,5,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,6,0,10,22,20,18,24,9,0,0,90,0,0,3,0,5,0,0,0,0,8,0,0,8,6,7,13,0,0,0,43,0,3,13,9,17,3,0,0,0,42,31,63,63,34,39,40,11,0,0,285,21,39,28,16,21,13,4,0,0,141,0,9,13,17,19,12,0,0,0,63,0,0,5,10,8,0,0,0,0,26,0,8,19,37,18,10,0,0,0,98,0,0,7,5,0,3,0,0,0,16,0,9,58,46,12,13,3,0,0,136,0,17,28,21,19,7,4,0,0,95,3,3,41,51,35,25,4,0,0,160,8,27,93,87,81,43,4,0,0,354,11,37,164,148,104,75,6,0,0,542,6,6,4,6,4,3,0,0,0,25,0,4,18,14,16,14,3,0,0,65
210031439,39,77,159,198,197,115,26,5,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,23,6,0,0,0,44,0,0,6,0,0,4,0,0,0,7,0,0,5,5,6,4,0,0,0,25,0,0,5,5,3,10,0,0,0,18,18,19,6,12,13,10,0,0,0,80,16,6,0,0,0,8,0,0,0,40,0,3,9,16,13,9,0,0,0,53,0,0,0,0,4,0,0,0,0,9,0,3,11,21,14,8,4,0,0,53,0,0,5,0,4,0,0,0,0,14,0,3,16,12,18,12,0,0,0,55,0,0,4,10,6,4,0,0,0,26,0,4,8,11,22,8,0,0,0,47,6,9,25,32,29,12,6,0,0,117,4,4,31,33,42,27,3,0,0,146,0,0,0,3,3,0,0,0,0,11,0,0,10,5,6,4,0,0,0,33
210031440,46,115,418,367,247,185,38,6,0,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,9,7,0,0,0,50,0,0,3,0,0,0,0,0,0,5,0,0,10,13,9,4,0,0,0,33,0,0,3,0,4,6,0,0,0,18,19,21,38,20,25,20,0,0,0,146,17,12,17,13,3,9,0,0,0,65,0,9,8,4,9,6,0,0,0,37,0,0,8,4,0,0,0,0,0,16,0,3,22,27,15,5,0,0,0,70,0,0,4,6,8,0,0,0,0,18,0,4,41,27,12,0,0,0,0,85,0,4,11,14,0,4,0,0,0,41,0,9,23,35,26,14,0,0,0,101,3,14,54,45,29,31,3,0,0,181,0,17,86,57,50,27,7,0,0,252,3,3,4,6,3,0,0,0,0,19,0,0,17,10,9,3,0,0,0,47
210031535,110,370,1175,913,513,379,78,10,0,3554,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,33,27,30,7,7,0,0,112,0,0,3,9,0,0,0,0,0,15,0,4,22,18,9,14,0,0,0,63,0,5,13,14,3,3,0,0,0,44,31,60,82,47,36,36,5,0,0,292,33,44,52,27,16,15,5,0,0,194,0,8,26,15,17,14,0,0,0,87,0,3,12,8,0,5,0,0,0,31,0,5,64,60,27,7,3,0,0,170,0,3,8,8,6,4,0,0,0,38,0,13,96,68,42,14,0,0,0,233,0,30,40,28,17,15,4,0,0,136,0,6,52,58,52,32,0,0,0,209,3,19,113,95,71,58,7,3,0,364,5,78,270,140,107,78,7,0,0,685,3,5,15,11,3,4,0,0,0,37,4,12,28,29,14,10,0,0,0,97
210031536,51,307,964,572,298,198,48,4,0,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,28,5,13,0,0,0,85,0,0,4,0,4,0,0,0,0,8,0,4,14,11,7,5,0,0,0,46,0,3,5,10,11,3,0,0,0,35,18,27,49,29,29,11,0,0,0,162,25,37,40,21,15,3,4,0,0,154,0,5,27,10,11,6,0,0,0,65,0,0,20,4,4,0,0,0,0,25,0,3,45,42,14,6,0,0,0,110,0,4,8,0,3,0,0,0,0,17,0,14,82,45,12,12,3,0,0,165,0,32,47,20,8,3,6,0,0,128,4,11,47,44,33,22,5,0,0,165,4,6,88,59,51,34,4,0,0,238,4,84,222,108,55,48,6,0,0,526,0,6,15,4,5,4,0,0,0,32,0,12,18,11,14,9,0,0,0,63
210031537,74,223,655,634,385,239,55,6,0,2267,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,10,15,19,19,8,0,0,0,72,0,0,9,3,3,4,0,0,0,20,0,4,17,9,11,9,0,0,0,59,0,4,8,9,6,6,4,0,0,33,14,43,52,19,28,12,4,0,0,171,27,31,28,24,9,5,0,0,0,114,0,6,17,9,9,9,0,0,0,48,0,0,10,12,9,3,0,0,0,31,0,0,47,55,21,6,0,0,0,131,0,0,7,18,5,8,0,0,0,35,0,13,64,97,34,17,9,0,0,234,0,11,19,11,20,7,5,0,0,70,0,9,53,44,38,17,6,0,0,155,0,14,85,81,69,59,7,0,0,321,4,56,140,109,68,66,15,0,0,458,3,4,8,4,9,4,0,0,0,34,0,5,27,18,13,3,0,0,0,70
210031538,140,367,1366,1245,880,591,112,12,0,4714,0,0,3,6,4,7,0,0,0,17,0,0,0,0,0,0,0,0,0,3,12,10,48,43,32,16,9,0,0,162,0,0,12,19,13,0,0,0,0,41,0,9,38,22,22,7,3,0,0,95,0,0,20,26,14,9,3,0,0,91,47,79,118,64,70,34,3,0,0,421,56,52,68,33,22,21,0,0,0,255,0,3,32,34,30,14,0,0,0,111,3,4,17,26,10,6,0,0,0,69,0,11,78,81,45,25,4,0,0,242,0,7,39,18,6,5,0,0,0,83,0,15,163,110,60,32,4,0,0,392,0,9,39,30,27,21,3,0,0,130,0,23,90,121,75,57,0,0,0,371,11,25,196,178,144,120,7,0,0,685,4,52,313,218,201,133,25,0,0,956,7,14,17,18,11,3,4,0,0,76,3,13,41,36,27,20,3,0,0,146
210041240,240,334,724,728,823,673,149,21,0,3695,0,0,0,0,3,3,3,0,0,23,0,0,0,0,0,0,0,0,0,4,3,11,26,15,37,30,8,0,0,122,0,0,8,7,6,0,0,0,0,19,0,8,24,44,39,19,6,0,0,140,0,6,13,17,16,19,5,0,0,71,70,58,54,54,78,80,8,0,0,404,92,37,17,14,18,19,3,0,0,202,0,16,24,44,43,26,8,0,0,162,0,0,3,6,11,3,0,0,0,29,0,3,23,28,31,17,3,0,0,106,0,3,11,8,15,6,3,0,0,54,3,13,53,38,42,25,5,0,0,187,3,8,24,21,24,15,4,0,0,93,0,9,50,63,73,52,15,0,0,253,7,24,97,131,138,85,24,0,0,508,4,67,150,122,171,138,33,0,0,684,3,3,10,12,16,3,0,0,0,52,9,11,21,26,24,18,8,0,0,114
210041539,34,123,539,391,196,177,38,3,0,1508,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,24,15,4,0,0,0,66,0,0,0,4,3,0,0,0,0,11,0,4,23,12,11,11,0,0,0,55,0,0,12,10,8,0,0,0,0,29,15,18,40,25,22,22,4,0,0,151,20,7,24,9,4,4,0,0,0,65,0,5,31,17,15,12,7,0,0,93,0,0,4,7,0,3,0,0,0,14,0,6,20,19,4,0,0,0,0,61,0,4,11,3,3,8,0,0,0,24,0,0,37,17,10,7,0,0,0,74,0,4,20,11,5,10,0,0,0,46,0,9,41,24,24,10,0,0,0,106,3,8,97,40,23,20,0,0,0,187,0,19,114,66,48,37,3,0,0,295,0,3,9,7,5,0,0,0,0,19,0,5,23,8,11,3,0,0,0,48
210041540,194,330,842,853,808,519,151,19,0,3724,0,4,4,7,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,7,8,29,27,44,17,8,0,0,138,0,3,11,5,9,4,0,0,0,33,3,13,34,28,19,7,4,0,0,105,0,0,17,17,14,15,0,0,0,71,48,67,97,64,73,62,11,0,0,421,74,45,29,30,19,15,5,0,0,222,5,9,52,50,49,27,3,0,0,191,0,0,12,17,3,4,0,0,0,34,0,14,26,43,43,16,0,0,0,140,4,6,18,16,11,8,4,0,0,61,0,10,62,60,33,22,3,0,0,191,0,9,29,24,28,24,4,0,0,108,0,18,42,79,96,57,16,0,0,305,10,31,150,143,120,77,15,4,0,554,7,43,178,206,159,144,44,3,0,780,10,13,8,9,9,8,3,0,0,55,6,19,28,31,28,17,6,0,0,125
210041541,141,274,741,633,584,527,128,8,0,3041,3,0,10,3,0,0,4,0,0,20,0,0,0,0,3,0,0,0,0,3,7,6,18,22,25,24,3,0,0,106,0,6,4,4,3,4,0,0,0,16,6,0,22,22,16,5,10,0,0,87,0,0,11,14,4,4,3,0,0,42,48,49,45,58,50,54,12,0,0,322,71,41,16,20,15,4,0,0,0,182,0,15,44,28,40,29,3,0,0,162,4,3,6,4,7,3,0,0,0,34,0,9,28,29,35,25,0,0,0,122,0,5,9,7,7,3,0,0,0,32,0,9,41,45,33,28,9,0,0,165,0,4,19,14,25,16,0,0,0,75,5,23,57,69,59,45,9,0,0,251,16,21,131,91,83,89,11,0,0,448,5,48,157,109,136,133,26,0,0,608,7,5,10,7,5,4,0,0,0,32,0,16,43,21,25,7,0,0,0,117
