SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
204021066,104,5,0,0,0,106,64,4,0,0,0,64,59,0,0,0,0,63,134,11,0,0,0,144,234,23,0,0,0,259,607,23,0,0,0,624,504,10,0,0,0,511,324,0,0,0,0,324,84,0,0,0,0,84,66,0,0,0,0,66,45,3,0,0,0,48,148,4,0,0,0,153,2376,81,0,0,0,2453
204021067,62,0,0,0,0,61,39,0,0,0,0,39,34,0,0,0,0,34,59,0,0,0,0,59,114,0,0,0,0,116,277,0,0,0,0,273,247,0,0,0,0,247,226,0,0,0,0,226,70,0,0,0,0,73,64,0,0,0,0,69,48,0,0,0,0,50,81,0,0,0,0,82,1321,4,0,0,5,1331
204031068,26,0,0,3,0,26,13,0,0,0,0,13,14,0,0,0,0,14,27,0,0,0,0,28,35,0,0,0,0,39,119,3,0,0,0,123,127,0,0,0,0,128,123,0,0,0,0,123,41,0,0,0,3,44,41,0,0,0,0,41,17,0,0,0,0,16,32,0,0,0,0,39,613,8,0,3,5,631
204031069,50,3,3,0,0,59,35,0,0,0,0,35,35,0,0,0,0,35,65,4,0,0,0,70,69,0,4,0,0,71,165,7,0,4,0,178,186,5,5,0,0,185,160,4,5,0,0,168,70,0,0,0,0,72,55,0,0,0,0,48,36,0,0,0,0,36,62,0,0,3,0,69,982,25,11,6,3,1030
204031070,22,0,0,0,0,18,20,0,0,0,0,20,17,0,0,0,0,14,28,0,0,0,0,28,49,0,0,0,0,49,128,3,0,0,0,132,98,0,0,0,0,99,83,0,0,0,0,85,34,4,0,0,0,35,32,0,0,0,0,30,15,0,0,0,0,14,29,0,0,0,0,30,534,10,4,3,0,553
204031071,18,0,0,0,0,25,22,0,0,0,0,18,10,0,0,0,0,10,29,0,0,0,0,30,42,0,0,0,0,43,122,0,0,0,0,122,113,0,0,0,0,113,77,0,0,0,0,77,28,0,0,0,0,28,22,0,0,0,0,22,12,0,0,0,0,12,29,0,0,0,0,28,522,4,0,0,0,526
204031072,45,0,0,0,0,52,24,0,0,0,0,24,31,0,0,0,0,34,74,0,0,0,0,74,94,0,0,0,0,94,144,0,0,3,0,152,122,0,0,0,0,122,77,0,0,0,0,77,33,0,0,0,0,33,18,0,0,0,0,18,23,0,0,0,0,23,33,0,0,0,0,33,715,0,0,3,0,726
204031073,77,0,0,0,0,77,51,3,0,0,0,55,39,3,0,0,0,45,76,9,0,0,0,88,142,18,8,0,0,167,526,18,3,0,0,553,444,4,0,0,0,453,306,3,0,0,0,309,93,0,0,0,0,93,74,0,0,0,0,74,39,0,0,0,0,39,96,0,0,0,0,96,1963,58,12,0,0,2035
204031075,31,0,0,0,0,31,17,0,0,0,0,17,11,0,0,0,0,11,27,0,0,0,0,27,42,0,0,0,0,47,122,0,0,0,0,122,134,0,0,0,0,136,151,0,0,0,0,151,67,0,0,0,0,67,56,0,0,0,0,53,29,0,0,0,0,29,44,0,0,0,0,44,732,0,0,0,0,733
204031491,55,0,0,0,0,55,36,0,0,0,0,36,17,0,0,0,0,17,47,0,0,0,0,48,91,0,0,0,0,91,286,0,0,0,0,281,581,0,0,0,4,583,465,0,0,0,4,466,131,0,0,0,0,127,91,0,0,0,0,96,58,0,0,0,0,58,86,0,0,0,0,86,1939,3,0,4,10,1948
204031492,86,4,0,0,0,85,45,4,0,0,0,51,40,0,0,0,0,41,75,11,0,0,0,85,169,21,6,0,0,197,480,17,0,0,0,499,313,5,0,0,0,320,195,0,0,0,0,196,53,0,0,0,0,53,39,0,0,0,0,39,27,0,0,0,0,27,95,8,0,0,0,109,1617,71,4,0,0,1699
205011076,103,0,0,0,0,107,53,0,0,0,0,57,40,0,0,0,0,46,89,10,5,0,0,102,146,16,7,0,0,163,478,30,12,0,0,515,698,10,4,0,0,716,619,7,0,0,5,627,219,0,0,0,0,219,153,0,0,0,0,156,94,0,0,0,0,94,197,4,0,0,0,208,2891,74,37,0,4,3007
205011077,47,0,0,0,0,47,24,0,0,0,0,24,34,0,0,0,0,34,47,0,0,0,0,50,60,0,0,0,0,60,142,0,0,0,0,146,155,0,0,0,0,155,158,0,0,0,0,161,54,0,0,0,0,54,43,0,0,0,0,43,57,0,0,0,0,53,55,0,0,0,0,55,886,0,0,0,3,889
205011078,62,0,0,0,0,62,31,0,0,0,0,31,26,0,0,0,0,23,61,0,0,0,0,64,73,3,0,0,0,77,248,0,0,0,0,250,271,0,0,0,0,273,201,0,0,0,4,202,70,0,0,0,0,70,59,0,0,0,0,59,32,0,0,0,0,32,59,0,0,0,0,59,1185,8,0,0,4,1196
205011079,112,8,4,0,0,120,56,0,0,0,0,58,59,3,0,0,0,64,102,0,0,0,0,103,159,3,8,0,0,173,535,16,12,0,0,563,698,7,5,0,0,711,702,5,5,0,0,714,246,0,0,0,0,244,149,0,0,0,0,153,111,0,0,0,0,113,180,5,4,0,0,185,3120,47,31,6,0,3205
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,75,11,0,0,0,84,56,0,0,0,0,57,51,5,0,0,0,54,121,0,0,0,0,127,183,8,3,0,0,192,461,11,0,0,0,467,364,5,0,0,0,370,222,5,0,0,0,227,53,0,0,0,0,54,40,0,0,0,0,40,32,0,0,0,0,35,86,4,0,0,0,87,1742,47,3,0,0,1799
205021082,48,0,0,0,0,55,44,0,0,0,0,44,45,0,0,0,0,45,69,0,0,0,0,67,103,0,0,0,0,103,250,0,0,0,0,250,231,0,0,0,0,231,178,0,0,0,0,178,54,0,0,0,0,54,35,0,0,0,0,35,27,0,0,0,0,27,63,0,0,0,0,61,1138,0,3,0,0,1144
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,73,3,0,0,0,75,42,4,0,0,0,42,41,0,0,0,0,41,56,0,0,0,0,59,112,4,0,0,0,120,277,3,0,0,5,280,184,0,0,0,0,190,141,0,0,0,0,144,48,0,0,0,0,48,44,0,0,0,0,44,24,0,0,0,0,24,59,6,0,0,0,60,1099,25,0,0,3,1132
205021085,52,0,0,0,0,50,39,0,0,0,0,43,39,0,0,0,0,37,57,0,0,0,0,57,65,0,0,0,0,59,115,0,0,0,0,114,81,0,0,0,0,77,58,0,0,0,0,58,18,0,0,0,0,18,21,0,0,0,0,19,13,0,0,0,0,13,38,3,0,0,0,44,582,4,0,3,3,594
205021086,45,6,0,0,0,52,21,8,0,0,0,27,16,0,0,0,0,17,45,7,0,0,0,47,60,4,0,0,0,59,159,3,0,0,0,169,133,0,0,0,0,131,81,4,0,0,0,85,25,0,0,0,0,25,27,0,0,0,0,27,10,0,0,0,0,9,53,0,0,0,0,54,670,29,0,0,0,703
205031087,71,3,0,0,0,76,49,0,0,0,0,53,39,0,0,0,0,43,75,0,0,0,0,80,95,0,0,0,0,96,210,0,4,0,0,220,168,0,0,0,0,168,120,0,0,0,0,122,50,0,0,0,0,51,47,0,0,0,0,47,42,0,0,0,0,45,76,0,0,0,0,76,1052,9,3,5,3,1064
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
205031089,73,0,0,0,0,76,47,0,0,0,0,47,37,0,0,0,0,37,67,6,0,0,0,70,103,4,0,0,0,106,288,5,0,0,0,293,255,0,0,0,0,257,254,0,0,0,0,256,106,0,0,0,0,108,77,0,0,0,0,77,42,0,0,0,0,42,96,0,0,0,0,103,1446,17,0,3,0,1472
205031090,73,0,0,0,0,73,42,0,0,0,0,42,40,0,0,0,0,40,72,0,0,0,0,72,108,0,0,0,0,108,322,0,0,0,0,319,319,3,0,0,0,319,232,0,0,0,0,233,78,0,0,0,0,82,55,0,0,0,0,55,51,0,0,0,0,54,77,0,0,0,0,77,1465,10,0,0,0,1476
205031091,69,11,4,0,0,79,42,0,0,0,0,50,36,0,0,0,0,39,66,6,0,0,0,68,105,10,5,0,0,110,266,14,9,0,0,287,303,7,3,0,0,323,233,14,0,0,0,254,103,3,0,0,0,113,74,4,0,0,0,81,39,4,0,0,0,46,96,6,0,0,0,102,1444,72,25,0,6,1538
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,167,0,0,0,0,170,89,0,0,0,0,89,80,6,0,0,0,80,163,6,0,0,0,166,222,3,0,0,0,228,650,8,0,0,0,664,616,9,5,0,0,624,562,11,0,0,0,575,183,6,0,0,0,188,131,0,0,0,0,133,78,0,0,0,0,78,206,9,0,0,0,211,3136,56,14,0,5,3217
205041094,77,0,0,0,0,76,59,0,0,0,0,59,57,0,0,0,0,57,158,0,0,0,0,158,169,0,0,0,0,169,350,0,0,0,0,350,278,0,0,0,0,277,254,0,0,0,0,254,102,0,0,0,0,106,49,0,0,0,0,57,36,0,0,0,0,36,104,0,0,0,0,103,1689,5,0,0,0,1691
205041095,85,8,3,0,0,96,86,12,0,0,0,98,104,4,0,0,0,111,237,3,4,0,0,249,276,11,4,0,0,289,537,16,0,0,0,558,321,3,0,0,0,319,178,3,0,0,0,179,46,0,0,0,0,46,41,0,0,0,0,38,26,0,0,0,0,26,130,0,0,0,0,133,2068,68,15,0,0,2143
205041096,87,0,8,0,0,93,85,0,3,0,0,90,87,3,0,0,0,97,201,9,10,5,0,222,209,0,4,0,0,212,342,0,3,0,0,339,141,0,0,0,0,142,100,0,0,0,0,100,20,0,0,0,0,20,14,0,0,0,0,12,11,0,0,0,0,15,112,3,0,0,0,112,1408,20,31,5,0,1453
205041098,24,0,0,0,0,24,25,0,0,0,0,25,36,0,0,0,0,36,60,0,0,0,0,60,81,0,0,0,0,81,171,0,0,0,0,174,150,0,0,0,0,154,119,0,0,0,0,118,30,0,0,0,0,30,26,0,0,0,0,26,15,0,0,0,0,19,45,0,0,0,0,45,797,3,0,0,0,800
205041493,81,0,0,0,0,81,38,8,4,0,0,49,33,0,4,0,0,35,113,0,3,0,0,116,144,0,4,0,0,153,380,3,6,0,4,389,288,0,0,0,0,288,186,0,3,0,0,193,76,0,0,0,0,77,45,0,0,0,0,45,34,0,0,0,0,34,88,0,0,0,0,89,1507,12,23,0,5,1555
205041494,105,5,6,0,0,118,57,0,4,0,0,61,56,0,0,0,0,60,117,4,3,0,0,123,229,3,8,0,0,244,672,17,12,0,0,700,527,14,5,0,0,548,353,4,3,0,0,362,118,0,0,0,0,123,97,0,0,0,0,93,54,0,0,0,0,54,173,0,7,0,0,174,2570,60,35,5,0,2668
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,39,4,0,0,0,41,29,0,0,0,0,30,28,0,0,0,0,28,46,0,0,0,0,44,58,5,0,0,0,63,106,0,0,0,0,106,82,0,0,0,0,89,97,0,0,0,0,100,35,0,0,0,0,35,19,0,0,0,0,19,23,0,0,0,0,23,40,0,0,0,0,42,607,17,0,0,4,626
205051101,94,0,0,0,0,96,61,0,0,0,0,66,55,0,0,0,0,59,154,0,0,0,0,152,224,0,0,0,0,231,547,0,0,0,0,553,411,0,4,0,0,410,251,0,0,0,0,253,74,0,0,0,0,74,57,0,0,0,0,57,42,0,0,0,0,42,119,0,0,0,0,119,2093,0,12,0,0,2110
205051102,37,0,0,0,0,37,11,0,0,0,0,11,17,0,0,0,0,17,41,0,0,0,0,41,59,0,0,0,0,59,120,0,0,0,0,119,109,0,0,0,0,109,50,0,0,0,0,50,29,0,0,0,0,29,23,0,0,0,0,23,15,0,0,0,0,19,39,0,0,0,0,39,551,4,0,0,0,561
205051103,81,4,0,0,0,85,44,0,0,0,0,44,64,0,0,0,0,62,117,6,4,0,0,130,182,7,3,0,0,195,443,13,6,0,0,463,337,3,0,0,0,345,249,5,0,0,0,253,67,0,0,0,0,73,48,0,0,0,0,47,35,0,0,0,0,30,104,9,3,0,0,109,1769,49,21,0,3,1842
205051104,51,0,0,0,0,47,37,0,0,0,0,37,39,0,0,0,0,40,44,5,0,0,0,52,50,0,0,0,0,52,147,0,0,0,0,150,97,4,0,0,0,103,54,0,0,0,0,60,18,0,0,0,0,13,16,0,0,0,0,20,26,0,0,0,0,28,37,0,0,0,0,34,605,17,4,6,0,630
206011106,21,13,15,0,0,60,5,6,3,0,0,10,4,8,5,0,0,18,9,9,9,0,0,22,20,12,19,0,0,56,23,23,121,0,0,174,26,43,188,0,0,259,41,84,237,0,0,362,46,63,68,0,0,182,72,88,49,0,0,209,91,59,23,0,0,171,17,25,28,0,0,70,388,439,769,4,0,1598
206011107,51,18,19,0,0,88,13,6,9,0,0,25,15,4,8,0,0,19,19,7,20,0,0,49,23,7,25,0,0,60,40,36,95,0,0,173,60,36,150,0,0,248,119,87,137,0,0,339,106,64,35,3,0,206,147,41,23,0,0,213,146,27,11,0,0,177,50,23,26,0,0,102,782,349,569,5,0,1711
206011109,57,0,0,0,0,60,25,0,4,0,0,24,19,6,5,0,0,25,32,9,0,0,0,38,45,0,0,0,0,54,93,7,21,0,0,124,125,11,18,0,0,158,186,38,21,0,0,242,134,29,8,0,0,168,223,18,0,0,0,243,154,14,0,0,0,165,74,4,3,0,0,89,1163,137,84,0,0,1389
206011495,42,22,15,0,0,80,11,3,3,0,0,17,4,0,5,0,0,10,14,7,9,0,0,36,17,6,14,0,0,44,51,19,72,0,0,144,51,38,89,0,0,188,90,75,110,3,0,286,75,49,41,0,0,173,145,66,18,0,0,234,140,34,17,0,0,191,50,18,15,4,0,88,698,352,417,17,4,1486
206011496,29,23,14,0,0,60,5,5,8,0,0,17,7,5,13,0,0,26,7,3,3,0,0,17,14,19,31,0,0,57,22,32,107,0,0,160,33,34,165,0,0,233,64,90,177,3,0,329,56,63,43,0,0,166,96,97,41,4,0,236,109,67,14,0,0,191,31,22,17,0,0,66,462,459,630,9,0,1556
206011497,63,23,3,0,0,89,10,5,0,0,0,15,12,7,0,0,0,18,19,13,4,0,0,31,15,18,9,0,0,46,67,52,42,0,0,159,63,73,52,0,0,183,125,126,44,0,0,295,108,73,14,0,0,190,164,59,7,0,0,232,115,28,6,0,0,149,53,22,12,0,0,83,800,503,189,0,5,1495
206011498,65,10,0,0,0,78,28,5,0,0,0,38,15,0,0,0,0,15,23,6,0,0,0,32,49,7,3,0,0,59,118,24,15,0,0,160,128,31,22,0,0,182,262,63,8,0,0,332,210,50,3,0,0,263,260,41,4,0,0,303,209,19,5,0,0,228,81,16,3,0,0,97,1449,274,64,0,0,1794
206021110,60,12,7,0,0,85,14,0,4,0,0,18,13,5,0,0,0,16,10,0,3,0,0,14,15,4,4,0,0,27,47,26,36,0,0,112,46,17,31,0,0,92,96,41,44,0,0,175,61,29,18,0,0,101,93,53,10,0,0,163,170,42,3,0,0,218,44,12,7,0,0,63,675,235,179,0,0,1094
206021112,84,24,15,0,0,126,23,11,3,0,0,32,18,0,5,0,0,27,23,10,10,0,0,48,39,16,17,0,0,71,94,43,69,0,0,204,110,46,87,0,0,245,229,106,91,0,0,420,152,94,28,0,0,273,272,88,19,0,0,384,272,40,14,0,0,331,81,41,12,0,0,135,1403,518,369,7,0,2296
206021499,80,28,8,0,0,113,24,3,7,0,0,30,13,3,5,0,0,20,15,6,12,0,0,34,34,7,10,0,0,52,66,32,47,0,0,142,77,30,72,0,0,178,134,51,98,0,0,286,94,54,45,0,0,192,168,92,30,0,0,287,328,74,10,0,0,415,50,13,15,0,0,74,1080,392,350,0,0,1816
206021500,44,19,6,0,0,69,14,4,3,0,0,19,3,3,3,0,0,8,12,8,8,0,0,24,8,9,9,0,0,27,34,25,44,0,0,108,43,43,53,0,0,136,75,63,71,0,0,212,65,57,28,0,0,148,109,76,6,3,0,192,156,81,12,0,0,243,52,22,13,0,0,81,608,415,255,6,0,1284
206031113,61,17,10,0,0,95,12,6,10,0,0,31,7,3,7,0,0,13,21,6,7,0,0,30,28,10,21,0,0,53,79,30,43,0,0,156,74,44,86,0,0,209,122,78,109,0,0,311,98,71,38,0,0,204,238,125,32,0,0,387,267,72,16,0,0,353,70,29,18,0,0,119,1081,490,381,0,0,1951
206031115,12,10,12,0,0,36,3,0,4,0,0,9,8,0,10,0,0,16,6,0,3,0,0,10,11,9,28,0,0,49,18,28,121,0,0,165,15,21,78,4,0,116,42,36,89,6,0,179,35,20,15,0,0,75,54,58,11,0,0,120,74,38,7,0,0,125,14,12,20,0,0,40,283,241,402,8,0,935
206031116,63,10,19,0,0,98,12,0,8,0,0,21,13,5,8,0,0,23,19,7,9,0,0,40,23,8,18,0,0,52,67,34,92,0,0,193,69,29,170,0,0,269,113,54,155,0,0,326,96,31,50,0,0,180,205,54,27,0,0,287,308,46,22,0,0,372,72,26,18,0,0,115,1064,318,603,6,0,1986
206031501,93,13,13,0,0,125,21,3,8,0,0,32,25,4,4,0,0,32,28,14,8,0,0,48,23,5,21,0,0,47,88,20,57,0,0,160,81,28,53,0,0,164,154,44,75,0,0,273,105,57,16,0,0,182,193,58,35,0,0,290,328,70,8,0,0,410,108,24,29,0,0,160,1244,343,325,0,4,1910
206031502,47,14,17,0,0,73,6,0,9,0,0,18,7,6,9,0,0,16,12,15,8,0,0,26,20,11,10,0,0,40,47,33,70,0,0,149,35,36,107,0,0,181,95,54,120,0,0,263,83,39,44,0,0,168,137,34,25,0,0,194,221,26,10,0,0,258,56,11,20,0,0,87,762,278,446,0,0,1483
206041117,4,15,31,3,0,51,0,3,9,0,0,12,0,3,13,0,0,16,0,0,14,0,0,20,0,5,26,0,0,29,0,14,78,0,0,95,0,12,88,0,0,101,5,13,125,0,0,145,5,8,45,4,0,53,6,23,34,0,0,59,4,55,34,0,0,90,3,13,21,0,0,41,26,172,511,3,0,715
206041118,0,3,59,0,0,62,0,0,13,0,0,13,0,0,5,0,0,5,0,0,23,0,0,23,0,0,27,0,0,31,0,5,155,0,0,158,0,5,235,0,0,241,0,0,333,0,0,336,0,0,121,0,0,121,0,5,159,0,0,164,5,20,123,0,0,153,0,0,61,0,0,62,9,36,1317,0,5,1359
206041119,4,12,19,0,0,37,0,0,3,0,0,3,0,0,6,0,0,6,0,0,11,0,0,10,0,5,6,0,0,9,0,5,27,0,0,34,0,9,40,0,0,45,0,9,42,0,0,52,0,7,25,0,0,33,3,13,20,0,0,34,4,43,72,0,0,124,0,9,18,0,0,32,17,120,289,0,3,428
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15
206041121,16,40,12,0,0,68,7,10,4,0,0,21,7,4,0,0,0,13,4,17,8,0,0,27,6,22,10,0,0,39,19,55,62,0,0,135,26,77,120,0,0,224,32,163,90,0,0,289,31,123,21,0,0,183,55,133,27,0,0,201,72,97,12,0,0,174,17,39,14,0,0,68,290,778,371,0,0,1446
206041124,0,9,11,0,0,19,0,5,0,0,0,5,0,0,0,0,0,6,0,7,5,0,0,6,0,0,9,0,0,7,0,6,27,0,0,38,0,7,34,0,0,42,0,13,44,0,0,56,0,3,10,0,0,19,0,20,13,0,0,37,4,47,8,0,0,60,3,10,9,0,0,21,11,138,155,0,0,308
206041125,3,4,25,0,0,33,0,0,4,0,0,4,0,0,5,0,0,9,0,0,5,0,0,5,0,0,10,0,0,11,0,0,39,0,0,41,4,0,64,0,0,64,0,0,95,0,0,98,0,4,41,0,0,38,5,4,41,0,0,48,19,22,55,0,0,101,7,7,24,0,0,43,44,51,405,0,0,498
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,61,0,0,62,0,0,3,0,0,3,0,0,5,0,0,5,0,0,18,0,0,20,0,0,19,0,0,21,0,0,81,0,0,78,0,0,95,0,0,96,0,0,115,0,0,115,0,0,50,0,0,53,0,0,51,0,0,51,0,3,50,0,0,55,0,0,42,0,0,41,0,8,599,3,0,611
206041504,0,0,51,0,0,51,0,0,16,0,0,16,0,0,4,0,0,4,0,0,10,0,0,10,0,0,26,0,0,26,0,0,140,0,0,140,0,0,152,0,3,150,0,0,189,0,0,189,0,0,75,0,0,75,0,0,54,0,0,54,0,0,40,0,0,40,0,0,40,0,0,39,0,0,783,0,5,790
206041505,0,0,51,0,0,51,0,0,10,0,0,10,0,0,20,0,0,20,0,0,20,0,0,20,0,0,47,0,0,47,0,0,159,0,0,157,0,0,197,0,0,197,0,0,239,0,0,238,0,0,77,0,0,77,0,0,54,0,0,54,0,0,66,0,0,67,0,0,45,0,0,45,0,3,986,0,3,994
206041506,5,17,29,0,0,57,0,8,10,0,0,17,0,5,8,0,0,13,0,4,16,0,0,21,0,6,18,0,0,27,0,30,127,0,0,156,3,27,181,0,0,214,14,63,218,0,0,291,8,45,104,0,0,153,8,92,78,0,0,184,26,89,53,0,0,167,6,23,28,0,0,63,76,415,868,0,4,1361
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,36,0,0,36,0,0,5,0,0,5,0,0,5,0,0,5,0,0,7,0,0,7,0,0,16,0,0,16,0,0,74,0,0,74,0,0,98,0,0,98,0,0,141,0,0,141,0,0,86,0,0,86,0,0,53,0,0,58,0,0,55,0,0,55,0,0,44,0,0,44,0,0,631,0,0,631
206041509,0,3,47,0,0,50,0,0,9,0,0,9,0,0,11,0,0,11,0,0,24,0,0,24,0,4,38,0,0,43,0,3,201,0,0,207,0,0,299,0,6,307,0,5,398,0,0,406,0,0,133,0,0,132,0,5,110,0,0,114,0,6,97,0,0,101,0,0,69,0,0,67,0,34,1435,0,4,1473
206041510,0,7,21,0,0,30,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,0,0,15,0,0,14,0,0,16,0,8,75,0,0,88,0,10,93,0,0,99,0,21,123,0,0,144,0,22,63,0,0,89,5,39,61,0,0,107,4,41,51,0,0,93,0,13,22,0,0,36,10,168,544,0,0,724
206051128,26,49,44,0,0,121,3,12,9,0,0,20,0,7,8,0,0,16,5,9,7,0,0,18,0,3,23,0,0,29,6,30,75,0,0,112,8,23,107,0,0,140,19,56,157,0,0,228,9,41,81,0,0,134,29,78,80,0,0,191,104,299,91,3,0,499,14,49,43,0,0,113,214,664,733,3,0,1620
206051129,18,18,45,0,0,76,9,4,20,0,0,31,3,7,11,0,0,22,0,0,22,0,0,22,3,7,31,0,0,38,16,23,127,0,0,168,7,13,179,0,0,195,37,42,260,0,0,340,23,28,166,0,0,219,36,53,141,0,0,230,194,127,78,0,0,398,43,19,71,0,0,131,387,334,1140,0,0,1863
206051130,11,55,33,0,0,102,0,9,16,0,0,27,0,9,8,0,0,22,0,16,18,0,0,36,0,23,34,0,0,55,0,41,73,0,0,121,5,45,124,0,0,169,13,98,230,0,0,345,10,69,127,0,0,205,23,154,127,0,0,309,71,343,112,0,0,527,16,73,53,0,0,142,154,954,951,0,0,2063
206051134,21,20,40,0,0,80,7,3,13,0,0,25,5,7,26,0,0,36,10,0,25,0,0,35,5,6,41,0,0,52,20,25,174,5,0,226,20,23,265,4,0,316,47,47,365,3,0,466,40,52,174,0,0,268,67,82,105,0,0,253,131,115,46,0,0,293,34,19,56,0,0,110,400,409,1330,10,0,2159
206051511,0,0,4,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,17,0,5,28,0,0,36,0,9,42,0,0,60,0,8,14,0,3,27,0,19,18,0,0,35,0,24,15,0,0,39,0,4,12,0,0,17,0,73,162,0,0,236
