SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
209021525,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,7,4,17,21,16,22,92,0,8,7,8,17,21,16,22,95,693,1152,884,729,592,444,252,113,4862,59,71,67,55,33,42,32,39,406,752,1238,961,792,642,500,301,179,5366,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,14,0,0,3,0,3,8,3,6,11,623,1109,866,739,628,523,375,262,5138,42,65,52,48,36,43,50,78,401,666,1172,919,791,666,569,424,342,5559,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,4,8,4,19,21,17,23,107,3,8,9,14,19,21,17,23,115,1321,2263,1753,1469,1222,966,624,381,10000,98,138,122,107,67,80,81,117,809,1422,2409,1881,1580,1310,1074,725,522,10925
209021526,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,10,0,6,14,21,19,28,17,13,113,3,10,17,22,19,28,17,13,131,638,1247,1156,870,660,379,205,94,5250,27,64,66,29,52,35,19,10,300,671,1323,1236,919,728,434,242,116,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,16,0,0,0,0,8,4,0,4,15,602,1224,1271,938,657,457,309,174,5629,24,80,43,40,28,26,20,27,291,625,1306,1320,979,693,485,325,204,5929,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,10,0,6,14,21,24,26,17,14,129,3,10,18,24,24,26,17,14,143,1242,2474,2428,1807,1311,835,512,267,10879,56,143,108,71,78,64,38,33,593,1299,2628,2559,1904,1418,924,569,320,11608
209031209,0,0,3,0,0,0,0,0,7,3,0,0,3,3,0,0,0,14,0,13,21,54,66,112,74,37,380,4,17,31,59,66,112,74,37,396,1521,921,1316,1659,1537,1123,463,71,8603,34,21,42,46,28,38,26,25,253,1555,961,1388,1760,1636,1268,556,128,9254,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,16,6,3,0,47,0,0,4,11,20,6,3,0,51,1363,920,1481,1903,1689,1365,562,149,9437,31,15,35,42,44,49,31,27,276,1392,934,1526,1952,1754,1419,606,180,9754,0,0,3,0,0,0,0,0,7,3,0,0,3,3,0,0,0,14,0,17,29,64,81,117,77,37,422,4,24,28,70,87,117,77,37,448,2884,1842,2797,3560,3229,2485,1025,220,18043,58,38,84,84,70,84,57,49,522,2947,1896,2908,3710,3388,2686,1161,307,19006
209031210,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,4,4,3,9,15,8,0,45,0,8,4,3,11,15,8,0,46,234,166,205,231,236,162,70,5,1317,0,5,5,0,4,13,9,0,33,236,182,212,240,252,183,82,10,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,11,0,0,0,3,6,0,0,0,9,200,170,231,287,257,186,69,11,1409,0,0,4,5,12,4,6,4,34,200,173,235,295,271,187,70,14,1455,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,3,10,18,15,8,0,57,0,8,3,9,14,15,8,0,61,432,342,436,518,494,341,139,21,2729,7,5,8,3,15,12,14,0,66,439,353,450,534,527,372,155,26,2850
209031211,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,7,21,21,19,19,0,85,0,10,11,25,21,19,19,0,98,246,195,243,298,291,193,54,7,1527,34,17,26,43,28,21,12,3,176,279,216,275,364,336,234,84,12,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,184,217,234,310,293,181,54,6,1482,11,19,31,45,36,16,11,0,154,200,229,263,356,330,196,57,11,1645,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,5,10,21,21,24,19,0,93,0,10,10,26,21,24,19,0,98,433,410,482,610,579,373,104,14,3011,48,33,51,84,66,35,16,3,337,479,444,544,722,660,429,139,24,3443
209031212,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,4,11,21,19,6,73,4,0,3,6,14,21,19,6,77,326,180,215,361,430,315,120,12,1967,17,5,16,19,27,21,7,5,115,346,195,239,381,472,355,149,19,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,9,0,0,0,4,0,0,3,3,9,306,165,260,392,427,335,107,32,2014,19,12,20,12,20,15,9,0,104,319,175,276,406,451,348,122,33,2135,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,9,17,21,24,10,86,4,0,3,10,19,21,24,10,90,630,347,477,752,864,648,232,42,3981,41,15,37,34,44,33,14,7,219,667,364,518,794,925,704,271,54,4293
209031213,0,3,5,0,0,0,0,0,10,3,0,3,0,0,0,0,0,3,0,4,11,16,21,41,28,23,154,9,5,16,20,19,41,28,23,166,659,400,530,704,635,412,190,52,3576,13,5,11,15,23,11,15,5,101,679,413,559,740,673,470,234,76,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,4,3,23,0,3,3,8,6,0,4,3,25,620,381,597,743,651,452,222,144,3807,13,15,17,11,14,14,9,8,104,637,396,615,759,668,462,228,159,3933,0,4,5,0,0,0,0,0,10,3,0,3,0,0,0,0,0,3,3,7,12,21,26,41,31,31,177,9,6,18,27,24,41,31,31,193,1281,781,1125,1446,1283,862,407,195,7385,25,21,29,32,35,25,23,11,208,1313,814,1172,1498,1348,935,464,240,7783
209031214,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,15,17,29,14,8,91,0,3,8,15,13,29,14,8,96,467,234,341,539,504,323,134,22,2569,20,5,11,26,17,17,10,0,102,487,244,358,579,536,372,154,31,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,16,0,0,0,0,6,8,0,0,18,478,271,428,558,530,325,150,34,2771,6,7,6,14,19,13,5,4,75,487,279,437,578,555,339,157,37,2859,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,4,0,5,17,23,36,14,8,103,4,3,10,17,27,36,14,8,114,943,510,770,1100,1032,645,280,54,5339,22,17,19,41,30,31,13,4,173,970,525,794,1157,1088,710,307,67,5624
209031215,6,0,0,0,0,0,0,0,11,0,0,0,7,5,0,0,0,22,0,11,20,41,40,53,36,12,212,3,14,19,48,49,53,36,12,240,1056,770,832,976,915,532,237,52,5364,29,15,17,18,13,21,3,4,128,1085,798,871,1039,981,605,278,66,5731,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,0,0,23,0,0,4,7,3,4,0,0,23,962,803,917,1098,1023,606,259,111,5784,10,20,19,35,17,20,11,3,124,975,821,938,1138,1043,628,274,116,5939,6,4,0,0,6,0,0,0,12,0,0,0,7,5,0,0,0,22,0,11,26,46,50,58,41,17,237,8,17,23,54,59,58,41,17,267,2016,1576,1753,2076,1938,1141,497,162,11149,39,32,39,54,31,39,14,9,248,2064,1622,1809,2179,2023,1237,551,183,11669
209041216,0,4,4,0,3,0,0,0,8,0,0,4,0,0,0,0,0,3,3,6,4,7,11,13,21,5,68,4,3,10,7,12,13,21,5,82,562,568,426,505,405,251,106,44,2859,49,39,17,15,18,8,6,4,156,616,604,455,526,434,272,134,59,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,12,0,0,0,0,8,0,0,0,9,622,488,468,512,428,273,162,87,3043,29,28,16,12,15,7,3,9,121,652,516,484,525,447,285,165,99,3175,0,4,0,0,3,0,0,0,10,4,0,4,0,0,0,0,0,5,3,6,8,12,14,13,27,5,77,3,3,10,11,17,13,27,5,96,1182,1056,894,1012,829,527,264,132,5899,82,67,30,29,30,15,11,13,272,1269,1121,939,1052,873,556,299,157,6270
209041217,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,7,0,0,0,4,9,11,12,5,53,0,5,9,4,15,11,12,5,65,364,525,393,332,299,309,224,73,2524,37,48,24,8,8,12,5,6,149,403,575,428,342,316,340,245,86,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,271,435,377,338,366,390,253,74,2500,18,19,18,13,18,15,16,10,122,288,455,400,345,381,404,267,87,2628,0,0,0,0,0,0,0,0,6,0,8,3,0,0,0,0,0,7,0,0,4,4,9,11,12,5,53,5,5,8,4,10,11,12,5,67,636,960,774,667,660,700,478,149,5030,51,68,43,23,25,27,20,14,266,692,1035,824,690,701,743,508,172,5364
209041220,0,5,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,12,0,10,11,12,46,35,15,4,124,4,17,9,12,45,35,15,4,136,1152,1192,1018,1046,1218,788,298,87,6809,45,54,49,35,31,25,13,19,263,1200,1261,1081,1098,1292,847,331,109,7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,20,0,0,0,3,13,0,0,0,21,1067,1138,1072,1244,1380,851,347,139,7250,40,46,38,41,40,34,26,43,322,1108,1191,1119,1290,1437,889,376,182,7590,0,5,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,9,0,10,11,16,53,36,14,4,148,4,16,12,18,55,36,14,4,160,2222,2332,2093,2291,2600,1643,650,229,14054,80,104,88,83,69,59,40,57,582,2302,2452,2195,2388,2727,1735,707,288,14798
209041221,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,0,4,12,13,20,38,11,3,94,7,6,13,13,19,38,11,3,104,659,835,712,604,786,544,216,50,4403,33,47,29,20,25,9,15,0,182,695,886,753,636,830,589,239,51,4692,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,4,6,0,0,18,0,0,0,3,4,6,0,0,19,618,794,683,694,876,603,258,70,4592,33,31,29,28,26,19,11,3,172,651,826,715,724,902,623,267,69,4782,0,0,4,0,0,0,0,0,3,8,0,0,0,0,0,0,0,6,0,8,12,12,26,38,11,3,111,11,9,13,12,28,38,11,3,127,1271,1626,1398,1300,1660,1145,469,121,8992,62,81,59,54,49,27,26,3,354,1343,1709,1472,1360,1736,1212,506,129,9476
209041223,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,8,11,11,22,20,10,91,3,9,8,8,12,22,20,10,93,1133,1562,1280,1048,1010,952,688,226,7907,73,104,80,60,42,42,19,15,436,1207,1678,1370,1118,1064,1022,731,250,8437,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3,0,14,0,8,0,3,0,4,3,0,18,1040,1418,1218,1041,1072,1191,815,271,8064,53,79,60,43,41,39,34,14,372,1091,1508,1279,1091,1111,1236,850,286,8449,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,5,8,11,11,28,24,12,108,3,12,8,17,14,28,24,12,110,2172,2981,2502,2090,2079,2139,1503,498,15968,128,188,136,104,82,84,58,29,807,2302,3181,2645,2202,2178,2255,1581,536,16884
209041224,3,15,10,9,4,0,0,0,42,0,0,9,10,0,0,0,0,18,0,22,41,42,57,59,26,13,263,9,43,52,56,60,59,26,13,323,1279,1646,1609,1260,1040,649,223,32,7727,99,83,108,69,62,43,23,0,478,1381,1767,1772,1387,1163,746,272,47,8531,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,11,11,5,0,6,35,0,0,7,11,13,5,0,6,40,1140,1860,1645,1318,1110,680,227,58,8036,65,108,83,71,49,26,25,3,429,1207,1972,1734,1401,1171,705,251,65,8507,3,15,12,9,4,0,0,0,41,0,0,8,10,5,0,0,0,26,3,22,45,56,66,61,29,17,303,13,44,60,68,74,61,29,17,363,2421,3510,3248,2582,2147,1325,449,87,15766,161,183,192,136,113,71,41,8,906,2589,3741,3505,2787,2332,1457,524,106,17036
209041225,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,12,20,17,36,23,25,135,3,9,13,25,13,36,23,25,149,652,687,633,619,496,420,203,55,3756,40,50,42,45,40,35,28,13,300,700,748,694,687,550,491,248,91,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,27,0,0,3,8,9,0,0,0,22,567,734,632,670,541,495,249,138,4020,39,58,41,37,43,33,27,22,304,604,794,676,714,589,530,278,159,4348,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,3,6,15,26,24,38,23,24,161,3,9,16,29,24,38,23,24,171,1217,1423,1269,1287,1035,913,449,199,7784,82,108,86,82,87,69,51,32,605,1300,1538,1371,1399,1142,1017,527,251,8558
209041431,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,6,0,11,5,14,16,33,15,9,97,0,11,11,15,17,33,15,9,104,779,923,884,728,722,456,170,36,4693,53,63,67,49,43,41,99,72,479,832,994,957,785,783,526,284,107,5271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,3,0,4,0,0,0,7,733,904,812,827,819,478,163,47,4790,32,70,49,36,37,61,138,192,620,768,976,865,864,860,535,302,242,5416,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,9,0,11,12,14,16,35,15,9,101,0,16,10,13,17,35,15,9,108,1514,1829,1692,1558,1541,929,334,81,9481,85,135,114,78,84,96,237,263,1100,1609,1972,1824,1649,1638,1064,587,347,10688
209041432,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,8,13,21,16,7,72,4,0,14,9,18,21,16,7,81,504,635,529,452,413,363,171,47,3118,42,55,43,38,20,22,8,9,239,547,693,587,498,451,399,195,59,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,424,579,524,459,528,447,198,104,3262,39,36,36,22,20,22,14,4,196,456,622,562,483,550,462,211,109,3463,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,10,13,18,21,16,9,77,4,0,14,13,17,21,16,9,86,919,1219,1059,909,939,810,373,149,6380,81,98,80,57,43,38,22,18,429,1004,1315,1147,982,999,861,411,170,6895
209041433,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,11,11,6,7,0,3,38,3,4,9,9,6,7,0,3,46,711,862,1148,678,431,229,79,12,4155,36,47,46,26,21,8,0,7,184,746,913,1208,713,459,244,85,21,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,655,985,1173,697,458,283,85,21,4349,30,57,50,19,21,5,0,3,187,682,1038,1222,719,475,292,87,28,4549,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,11,11,6,6,0,3,41,3,4,14,11,6,6,0,3,54,1368,1847,2323,1374,889,508,163,34,8507,63,102,98,42,34,18,3,9,369,1427,1955,2433,1430,930,533,172,47,8934
209041435,0,3,10,0,0,0,0,0,10,3,6,5,4,0,0,0,0,14,0,7,10,13,10,8,3,4,56,4,8,18,24,20,8,3,4,85,893,680,1021,924,557,289,96,12,4474,30,24,35,26,14,9,0,0,131,925,713,1065,976,586,307,98,18,4689,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,0,0,16,0,3,4,4,4,6,0,0,20,882,750,1152,990,583,314,115,27,4807,26,25,27,27,8,4,7,0,123,909,777,1186,1021,589,321,118,23,4949,0,3,11,0,0,0,0,0,17,3,4,5,4,6,0,0,0,20,0,4,7,19,15,14,3,4,72,7,10,17,28,18,14,3,4,107,1774,1429,2172,1917,1137,601,206,38,9275,54,49,58,56,16,13,3,0,252,1830,1489,2250,1995,1180,629,215,45,9639
209041436,0,4,5,0,0,0,0,0,11,0,4,0,0,0,0,0,0,6,0,5,4,11,13,38,21,9,107,0,12,12,15,16,38,21,9,115,881,866,792,801,609,357,196,74,4582,30,43,28,21,20,23,14,15,188,909,926,827,839,645,413,226,106,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,0,0,15,0,5,0,4,5,6,0,0,18,729,850,857,919,674,457,314,195,5001,24,34,30,22,13,21,35,31,216,756,883,891,947,693,490,348,227,5238,0,3,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0,9,0,9,7,18,20,37,21,14,128,0,12,11,19,19,37,21,14,144,1609,1718,1649,1722,1284,818,509,274,9586,54,73,59,44,37,46,47,48,409,1670,1805,1716,1786,1341,903,576,335,10137
209041437,0,0,4,6,0,0,0,0,6,0,4,0,0,0,0,0,0,4,0,7,9,7,13,17,7,4,62,0,9,18,11,14,17,7,4,76,1211,2259,2613,1018,521,362,112,13,8112,72,130,111,51,26,19,0,0,409,1279,2404,2736,1074,553,401,129,20,8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,16,0,4,5,0,9,0,0,0,14,1093,2666,2412,918,665,425,118,25,8319,49,120,94,33,30,29,6,3,366,1144,2789,2497,958,700,453,126,22,8699,0,0,7,6,0,0,0,0,10,0,4,0,0,0,0,0,0,4,0,8,13,8,17,19,9,4,79,0,14,18,11,19,19,9,4,93,2301,4930,5023,1937,1179,787,231,39,16433,122,250,200,84,60,49,12,6,773,2427,5190,5239,2036,1253,854,253,48,17301
209041527,3,7,10,0,0,0,0,0,22,0,0,3,4,3,0,0,0,16,0,16,30,37,31,51,26,5,189,5,26,38,40,41,51,26,5,229,1018,850,1279,1089,542,377,176,23,5361,29,32,40,28,21,7,9,0,164,1047,902,1367,1155,608,437,210,28,5752,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,11,5,9,0,0,33,0,0,13,9,6,9,0,0,39,992,916,1498,1159,654,544,203,34,5989,20,31,52,25,17,18,0,0,166,1016,951,1550,1191,679,567,207,31,6192,3,7,9,3,3,0,0,0,27,0,0,3,5,9,0,0,0,21,0,18,37,43,36,54,26,5,217,5,29,52,53,47,54,26,5,263,2011,1757,2779,2244,1194,921,380,56,11348,47,67,91,50,45,26,13,6,329,2061,1851,2916,2345,1283,1001,418,63,11940
209041528,0,5,4,0,0,0,0,0,13,0,0,0,4,3,0,0,0,8,0,10,12,13,16,19,10,0,94,0,16,24,23,19,19,10,0,118,510,788,1006,479,307,188,80,3,3365,18,26,17,16,6,4,4,0,101,528,835,1051,520,333,213,98,12,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,9,0,3,6,3,0,4,0,0,14,503,1015,1032,589,373,281,79,13,3881,20,29,22,18,11,6,0,0,105,526,1047,1052,610,385,288,83,13,3997,0,5,4,0,0,0,0,0,14,0,3,0,4,3,0,0,0,13,0,13,18,17,19,24,10,0,107,0,19,24,24,22,24,10,0,134,1012,1802,2040,1068,676,464,159,17,7245,36,56,43,35,19,12,0,0,201,1051,1878,2104,1127,717,501,178,21,7580
209041529,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,0,3,3,17,10,7,55,0,6,3,3,5,17,10,7,56,565,739,692,543,475,428,310,113,3869,37,66,44,53,32,17,20,4,274,609,806,742,603,507,466,340,128,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,506,711,627,506,502,504,384,156,3900,52,52,35,27,26,19,15,8,232,559,762,666,537,525,522,398,164,4141,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,3,3,21,10,7,59,0,8,3,8,5,21,10,7,64,1077,1444,1321,1046,981,933,690,271,7769,91,116,82,79,56,36,33,13,505,1170,1568,1407,1137,1040,987,739,293,8340
209041530,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,7,5,5,21,11,6,57,0,4,7,4,5,21,11,6,69,796,893,914,775,609,495,331,124,4938,52,68,54,54,32,16,17,10,303,847,972,976,838,648,533,362,141,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,0,0,4,3,0,5,0,0,14,719,923,944,748,638,585,432,198,5195,51,67,55,51,24,28,26,9,306,767,992,1000,798,665,614,456,208,5508,0,4,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,11,8,6,18,11,6,66,3,4,13,6,6,18,11,6,81,1518,1816,1858,1523,1251,1079,768,323,10136,102,141,106,98,60,45,34,16,605,1618,1965,1981,1637,1312,1146,813,350,10821
209041531,0,0,8,4,3,0,0,0,11,0,0,3,0,0,0,0,0,3,3,7,15,13,16,24,15,10,105,3,10,24,12,15,24,15,10,123,535,797,1065,583,319,293,134,9,3741,30,28,19,19,5,12,9,0,127,571,834,1105,617,341,329,157,23,3988,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,11,0,0,4,0,3,5,0,0,14,539,941,1145,593,453,389,186,28,4278,20,33,34,17,14,16,10,0,144,564,979,1185,617,467,410,191,28,4443,0,4,6,4,3,0,0,0,16,0,0,3,0,0,0,0,0,3,3,12,19,13,17,31,17,10,117,5,11,32,12,17,31,17,10,140,1079,1740,2211,1185,772,679,325,38,8019,50,60,57,40,22,35,15,0,270,1133,1813,2289,1229,816,742,352,51,8429
