SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
209041528,39,0,0,0,39,0,0,39,563,84,5,0,657,9,0,9,671,23,0,696,903,116,12,9,1047,14,6,9,1056,35,0,1091,151,26,8,5,186,3,0,3,187,3,0,191,4,0,0,5,16,0,0,0,16,0,5,24,1631,225,28,16,1908,24,6,28,1932,70,5,2010,8,5,0,0,12,0,0,0,13,0,0,15,39,9,0,0,47,0,0,0,53,5,0,55,47,11,0,0,63,3,0,3,67,12,0,72,1678,241,28,24,1968,26,6,33,1997,77,5,2080,423,46,16,14,495,6,0,15,506,52,0,563,6,0,0,4,7,0,0,0,7,0,6,13,2106,285,44,33,2469,41,0,41,2513,133,17,2659
209041529,33,3,0,3,30,19,0,51,231,35,4,0,275,6,0,4,282,27,0,309,240,105,6,5,352,5,0,5,355,34,4,392,26,11,9,0,44,0,0,0,44,12,0,58,6,0,0,5,9,0,0,0,9,3,0,12,502,145,26,7,682,11,0,8,689,78,4,771,7,0,0,0,7,5,0,10,19,9,0,29,26,0,0,0,31,0,0,0,33,4,0,33,35,0,0,0,41,5,3,12,51,14,0,65,539,146,24,7,720,14,6,19,739,85,4,828,274,110,12,23,416,37,9,48,458,231,0,694,3,0,0,0,6,0,0,0,8,4,18,28,811,258,40,32,1144,53,12,66,1207,325,20,1554
209041530,62,3,0,3,69,39,0,107,428,61,5,4,498,15,12,23,526,29,0,552,574,162,14,0,756,13,5,13,771,41,0,817,77,13,10,0,101,0,0,0,101,4,0,112,13,0,0,14,23,0,0,0,23,5,0,29,1100,239,23,17,1379,28,14,42,1423,87,5,1506,22,7,0,0,32,0,6,7,40,4,0,43,17,4,0,0,26,0,5,5,33,4,0,35,45,10,0,0,61,0,5,10,68,5,0,74,1145,252,23,17,1441,29,18,54,1494,93,5,1585,441,175,4,39,659,38,16,55,716,335,8,1059,3,0,0,7,3,0,0,0,3,4,22,36,1593,427,34,56,2112,74,37,111,2219,433,35,2677
209041531,38,0,0,0,38,3,0,44,676,113,13,0,802,11,3,15,816,38,0,856,767,151,21,6,939,6,0,10,948,44,0,993,100,26,10,0,141,5,0,5,142,11,0,156,11,0,0,12,24,0,0,0,24,0,0,24,1548,290,40,22,1906,23,7,27,1934,89,0,2025,24,8,0,0,30,0,0,0,34,0,0,34,50,0,0,4,58,4,0,10,64,4,0,67,73,8,0,9,84,8,0,9,97,4,0,98,1624,299,40,31,1995,31,9,34,2031,92,0,2129,435,56,18,25,529,11,3,13,544,75,0,624,5,0,0,5,10,0,0,0,10,0,4,13,2065,352,62,60,2534,43,12,48,2588,169,9,2760
209041532,58,0,0,0,58,0,0,61,691,84,22,0,797,16,3,21,817,40,0,858,948,180,18,14,1152,11,0,11,1161,18,3,1188,129,23,15,3,165,5,0,5,169,0,0,172,14,0,0,6,23,0,0,0,23,4,5,32,1783,286,46,24,2137,36,3,42,2175,72,5,2256,27,9,0,0,32,11,0,11,42,3,0,50,57,7,4,0,66,0,0,0,66,0,0,68,83,12,4,0,99,11,0,11,109,6,0,114,1865,297,50,24,2235,44,3,51,2286,74,5,2362,524,102,22,4,657,12,6,22,677,87,0,758,3,0,0,14,16,0,0,0,16,0,16,29,2390,401,67,42,2905,59,7,70,2982,159,17,3159
210011226,34,0,0,0,34,0,0,41,295,41,9,0,339,3,0,3,343,17,0,359,494,63,19,4,579,5,0,5,581,13,0,594,84,6,13,0,102,0,0,0,106,0,4,115,4,5,0,0,8,0,0,0,8,3,0,10,871,118,38,3,1031,8,0,10,1038,31,4,1073,3,0,4,0,6,0,0,0,6,0,0,6,7,0,0,0,7,0,0,0,8,0,0,8,9,0,4,0,11,0,0,0,14,0,0,14,885,118,39,3,1045,11,0,10,1053,31,4,1085,197,31,0,9,235,10,0,10,240,24,0,260,0,0,0,4,5,0,0,0,5,0,3,9,1085,143,40,17,1280,13,0,12,1299,56,3,1358
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,62,0,0,0,59,12,0,70,442,31,4,0,474,0,0,0,474,26,0,500,557,69,23,7,650,5,0,5,657,23,3,683,82,7,8,0,93,0,0,0,93,0,0,93,8,0,0,4,12,0,0,0,12,0,0,6,1085,104,30,9,1229,5,0,5,1235,47,5,1288,5,0,0,0,5,3,0,3,6,3,0,11,10,12,0,0,16,0,0,0,16,5,0,20,11,12,0,0,20,3,0,3,25,6,0,29,1096,114,30,9,1254,5,0,5,1258,47,5,1310,213,25,13,6,258,0,3,4,263,35,0,293,4,0,0,0,4,0,0,0,4,0,8,7,1314,139,44,15,1510,9,3,10,1520,83,12,1615
210011230,61,0,0,0,61,10,0,70,467,48,16,0,527,13,0,11,538,12,0,558,540,73,0,9,620,12,0,13,630,22,0,653,80,9,0,0,88,0,0,0,87,3,0,89,8,0,0,0,12,0,0,0,12,0,0,12,1095,123,19,5,1251,20,0,27,1278,33,0,1313,4,0,0,0,4,0,0,0,4,0,0,0,11,6,0,0,16,0,0,0,16,0,0,16,10,6,0,0,19,0,0,0,19,0,0,20,1104,135,19,5,1267,20,0,27,1295,36,5,1329,176,20,4,8,208,0,0,0,210,11,0,218,3,0,0,4,3,0,0,0,3,0,4,14,1283,155,29,15,1484,23,0,26,1507,45,12,1565
210011231,110,0,0,0,111,13,0,123,756,67,5,3,834,7,0,7,842,24,3,865,839,93,20,0,959,14,0,13,973,29,0,1001,71,12,13,0,96,0,0,0,95,0,0,98,25,0,3,14,40,0,0,0,40,5,0,45,1688,178,36,19,1925,19,0,19,1943,60,5,2006,11,0,0,0,11,4,0,4,12,0,0,12,18,0,0,0,18,0,7,7,22,4,0,22,29,0,0,0,29,4,7,3,34,4,0,40,1720,178,36,19,1957,21,3,26,1981,57,5,2045,250,30,13,5,299,7,0,10,304,41,0,344,3,0,0,0,3,0,0,0,3,0,4,7,1971,204,48,26,2251,26,6,35,2285,95,10,2390
210011533,75,0,0,0,71,13,0,84,532,61,14,0,609,9,5,21,623,34,5,663,646,82,20,8,756,5,5,8,767,31,6,801,93,10,10,0,115,0,0,0,115,5,0,119,9,3,0,7,22,0,0,0,22,0,0,22,1288,153,39,14,1494,18,12,25,1522,72,11,1603,20,7,0,0,26,3,0,3,26,0,0,26,17,3,0,0,25,0,0,0,25,0,0,23,38,9,0,0,48,3,0,3,51,0,0,51,1321,163,39,14,1542,18,13,36,1575,75,11,1657,269,54,9,17,345,12,7,24,370,80,0,448,0,0,0,10,10,0,0,0,10,0,0,15,1591,222,45,37,1899,32,20,55,1950,154,13,2114
210011534,107,0,0,0,107,17,3,125,789,84,19,3,896,9,3,17,909,32,3,943,977,125,15,15,1137,17,6,22,1154,28,0,1176,112,15,6,4,137,0,0,0,142,15,0,153,15,0,0,4,20,0,0,0,20,0,0,18,1900,225,46,21,2191,21,11,36,2230,75,0,2301,26,0,4,0,22,0,0,0,22,0,0,22,32,13,0,0,44,0,6,6,42,8,0,50,51,13,4,0,68,0,6,6,73,8,0,76,1950,237,52,23,2261,21,11,34,2297,78,0,2379,412,43,12,4,475,3,4,0,478,67,3,548,0,0,0,7,13,0,0,0,13,0,5,16,2364,283,66,40,2749,27,16,43,2791,149,13,2947
210021232,69,0,0,0,70,6,0,75,951,74,27,3,1059,9,3,13,1069,37,3,1107,1346,150,25,19,1534,14,0,13,1554,30,0,1581,119,9,11,4,140,0,0,0,142,4,0,150,20,0,0,3,22,0,0,0,20,0,0,20,2436,235,60,33,2764,25,7,28,2792,70,3,2866,12,0,0,0,12,0,0,0,12,0,0,12,38,6,0,0,42,4,0,8,44,0,0,44,49,6,0,0,53,4,0,8,58,0,0,58,2482,238,60,33,2815,28,3,35,2849,70,3,2919,366,39,9,16,434,8,4,7,443,28,5,475,3,0,0,0,8,0,0,0,8,0,3,11,2856,280,67,47,3253,38,8,44,3297,101,16,3408
210021233,15,0,0,0,15,0,0,15,200,23,10,8,237,3,0,3,242,13,0,256,251,53,4,0,304,3,0,3,310,6,0,317,57,10,0,3,67,0,0,0,67,0,0,67,0,0,0,12,9,0,0,0,9,0,0,9,501,82,19,19,617,8,0,8,622,23,0,643,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,5,0,5,8,0,0,8,7,0,0,0,7,5,0,5,11,0,0,11,511,82,19,19,623,12,0,12,639,23,0,657,77,24,4,3,113,0,0,0,113,6,0,116,0,0,0,0,0,0,0,0,0,0,0,3,590,109,21,19,736,12,0,12,746,30,0,779
210021234,21,0,0,0,21,0,0,20,226,33,14,0,272,7,0,7,279,19,0,294,393,35,12,0,442,0,0,0,447,3,6,450,42,3,3,0,55,0,0,0,55,0,0,55,7,6,0,6,13,0,0,0,13,0,0,17,674,71,33,6,782,11,0,11,799,19,6,815,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,4,0,0,6,9,0,0,0,9,0,0,0,9,0,0,13,680,71,33,6,789,16,0,16,807,21,6,827,89,14,0,0,100,0,0,0,103,3,0,107,4,0,0,0,4,0,0,0,4,0,4,0,774,85,33,6,897,16,0,14,912,27,5,936
210021235,40,0,0,0,40,3,0,41,454,48,11,5,522,0,0,0,524,29,0,555,775,81,9,6,871,0,3,4,874,22,0,900,105,33,15,0,145,0,0,0,145,4,0,151,13,4,0,5,18,0,0,0,18,0,0,18,1342,161,36,16,1562,3,3,7,1571,54,3,1625,5,0,4,0,8,0,0,0,12,8,0,17,14,0,0,0,16,0,0,0,19,0,0,19,22,0,4,0,26,0,0,3,26,8,0,35,1372,165,39,16,1591,3,5,5,1596,63,3,1656,286,38,15,18,362,6,5,11,375,40,0,404,3,0,0,3,4,0,0,0,4,0,0,5,1659,203,57,39,1952,8,9,16,1973,99,0,2071
210031236,42,0,0,0,40,6,0,50,324,63,10,0,396,14,0,11,408,29,0,434,454,113,14,5,583,7,0,7,592,24,0,620,79,14,17,0,114,0,0,0,114,0,0,112,3,0,0,0,4,0,0,0,4,0,0,4,863,183,47,7,1100,13,3,22,1117,53,0,1173,12,0,0,0,12,0,0,0,12,0,0,12,10,0,0,0,13,3,0,3,19,0,0,19,21,0,0,0,25,3,0,3,28,0,0,28,883,188,49,6,1125,17,3,22,1146,53,0,1201,176,46,8,5,238,5,0,7,246,59,0,309,3,0,0,0,3,0,0,0,3,0,0,3,1070,231,52,11,1367,28,7,26,1396,118,0,1511
210031237,60,4,0,4,62,19,0,83,312,64,3,0,379,22,4,20,403,29,0,431,514,151,17,12,691,20,5,25,711,52,9,773,71,14,11,0,93,3,0,3,100,13,0,114,13,0,0,9,25,0,0,0,25,0,0,28,907,230,33,21,1187,47,9,53,1239,97,9,1345,13,10,0,0,23,7,0,7,32,5,0,35,61,21,0,0,73,8,4,11,89,14,0,95,70,26,0,0,98,14,4,19,119,10,0,131,980,257,34,21,1289,62,10,74,1364,111,9,1477,784,348,37,40,1217,52,16,67,1280,219,4,1499,3,11,0,19,36,0,0,0,36,0,16,48,1768,618,72,78,2539,116,19,138,2670,334,26,3030
210031439,28,0,0,0,28,6,0,27,202,17,4,0,217,6,0,3,230,12,0,238,245,19,0,0,269,3,0,3,276,9,0,286,29,4,4,0,29,0,0,0,31,4,0,33,0,4,0,3,3,0,0,0,3,0,4,6,473,40,3,3,523,11,0,14,537,26,4,562,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,6,0,0,0,6,0,0,6,476,40,7,3,527,11,3,12,544,26,4,570,102,18,0,0,117,4,0,4,121,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,580,57,7,0,647,13,3,12,664,27,4,690
210031440,30,0,0,0,32,4,0,36,172,30,4,0,211,3,0,3,210,11,0,227,264,58,5,0,321,16,3,21,341,25,0,367,51,13,5,0,62,0,0,0,62,0,0,68,8,0,0,9,9,0,0,0,9,0,0,9,488,93,18,6,606,19,3,18,627,39,0,669,0,0,0,0,0,3,0,3,4,0,0,4,16,3,0,0,18,0,0,0,18,0,0,18,13,3,0,0,19,3,0,3,22,0,0,22,508,98,18,8,622,15,3,23,652,39,0,693,217,95,13,5,328,21,10,24,357,81,6,440,3,0,0,0,3,0,0,0,3,3,3,7,723,191,23,14,957,36,15,51,1006,124,9,1138
210031535,68,4,0,4,72,14,0,90,318,64,9,0,392,12,8,20,408,23,0,435,476,124,12,13,628,23,3,28,651,45,6,699,104,9,9,5,129,0,0,0,130,6,0,130,9,0,0,9,19,0,0,0,19,6,6,31,915,199,28,27,1161,34,16,46,1208,76,12,1294,13,4,0,0,18,0,0,0,18,0,0,21,32,12,0,0,41,0,0,0,43,4,3,53,45,16,0,0,65,0,0,0,64,7,3,75,958,213,28,27,1224,34,17,45,1272,84,14,1370,485,246,23,34,790,39,15,49,839,299,9,1148,0,0,0,7,7,0,0,0,7,0,35,43,1439,460,55,68,2016,68,25,95,2116,388,59,2556
210031536,30,0,0,0,30,10,0,40,267,41,10,0,320,3,5,8,324,27,0,352,332,69,3,6,408,11,0,14,416,21,0,436,76,0,10,0,88,0,0,0,86,5,0,89,0,0,0,3,5,0,0,0,5,0,3,12,681,108,21,9,816,13,8,19,839,52,3,886,20,0,0,0,19,0,3,3,20,0,3,24,7,5,0,0,9,0,0,0,12,5,0,22,25,4,0,0,30,0,3,3,34,5,3,44,709,115,23,9,851,19,3,24,873,52,8,928,261,47,7,8,314,6,0,9,323,86,0,410,0,4,0,0,4,0,0,0,4,0,3,11,966,165,25,16,1170,23,13,32,1201,142,10,1350
210031537,38,0,0,0,38,7,0,50,368,37,6,0,411,4,3,6,420,19,0,438,415,68,9,5,496,0,3,7,507,13,0,512,83,8,10,0,96,0,0,0,96,0,0,101,0,4,0,0,7,0,0,0,7,0,0,7,872,111,28,5,1010,7,0,14,1025,30,0,1054,13,0,0,0,16,0,0,0,17,0,0,17,22,0,0,0,22,0,0,0,22,0,0,25,33,0,0,0,40,0,0,0,39,0,0,41,904,109,28,5,1047,10,0,14,1062,31,0,1094,199,38,0,3,249,0,0,4,247,35,6,284,0,0,0,0,3,0,0,0,3,0,3,9,1107,151,30,10,1297,11,3,16,1315,64,5,1385
210031538,91,5,0,5,92,9,0,97,703,80,7,0,795,23,3,20,818,48,0,865,971,128,26,0,1119,20,0,23,1145,32,5,1179,153,27,25,0,205,0,0,0,203,0,0,206,22,0,0,12,34,0,0,0,34,3,3,43,1846,238,53,16,2154,41,9,47,2199,84,6,2291,28,4,0,0,30,5,0,5,39,0,0,39,31,14,3,0,48,14,0,14,60,4,0,60,61,15,3,0,77,15,0,15,97,4,0,98,1906,254,54,16,2234,59,9,65,2298,87,6,2389,423,104,9,14,547,25,3,29,577,93,0,671,8,0,0,7,13,0,0,0,13,0,9,18,2334,356,68,34,2800,86,12,90,2889,176,12,3083
210041240,87,3,0,4,90,3,0,100,699,76,18,0,791,15,0,14,811,38,0,847,982,83,18,7,1098,9,4,18,1111,19,0,1123,94,18,14,0,130,0,0,0,129,7,5,144,13,0,0,9,21,0,0,0,21,0,4,22,1791,181,48,12,2031,27,7,33,2062,65,4,2135,8,0,4,0,11,8,0,8,16,3,0,22,29,0,0,0,31,0,0,0,31,0,0,35,34,7,4,0,40,8,0,8,47,4,0,55,1820,182,50,12,2078,35,7,40,2116,67,4,2190,429,54,13,8,497,9,0,10,511,53,0,565,6,7,0,0,19,0,0,0,19,0,12,25,2255,246,64,23,2587,41,6,55,2637,126,16,2780
210041539,13,0,0,0,13,0,0,13,196,39,6,0,241,15,0,15,249,17,0,263,332,31,10,6,387,0,0,0,386,11,3,394,65,7,3,0,72,0,0,0,72,0,0,72,3,0,0,0,4,0,0,0,4,0,0,4,593,75,20,6,701,10,0,10,713,24,3,737,6,0,0,0,11,0,0,0,9,0,0,10,14,0,0,5,19,0,0,0,19,0,0,19,21,0,0,5,26,0,0,0,31,0,0,34,621,75,20,7,724,14,0,14,746,26,3,766,147,19,6,5,181,9,0,9,189,33,4,231,0,0,0,0,0,0,0,0,0,0,10,5,771,100,22,12,912,22,0,22,932,59,14,1005
210041540,69,0,0,0,69,8,0,80,607,71,18,0,694,15,5,27,721,27,0,750,905,97,23,3,1028,10,0,10,1039,22,0,1065,149,18,14,3,179,0,0,0,179,9,0,183,12,0,0,3,17,0,0,0,17,0,0,17,1670,182,48,16,1913,28,5,38,1949,59,6,2016,3,0,0,0,7,0,0,0,9,0,0,9,39,0,0,0,42,3,0,3,39,0,0,41,39,4,0,0,48,5,0,5,51,0,0,53,1714,185,48,16,1964,36,5,41,2008,61,6,2063,404,42,12,9,472,4,0,4,473,58,6,524,0,0,0,0,4,0,0,0,4,0,7,10,2118,229,62,27,2432,36,5,49,2479,112,9,2604
210041541,61,0,0,0,62,10,0,68,476,58,3,5,539,7,0,7,549,26,0,569,706,75,18,7,806,5,0,5,815,19,4,828,113,22,22,0,154,0,0,0,159,6,0,160,0,4,0,3,9,0,0,0,9,3,9,14,1291,157,45,16,1508,13,0,13,1522,44,8,1578,15,0,0,0,15,9,0,9,19,0,0,19,22,0,0,0,26,3,0,3,25,0,0,25,35,0,0,0,37,5,0,5,47,0,0,47,1328,160,45,16,1547,26,0,26,1567,44,8,1626,309,36,10,14,372,3,0,3,378,50,0,431,0,0,0,0,0,0,0,0,0,0,4,10,1637,194,52,37,1924,31,0,31,1950,95,7,2058
210051242,27,4,0,3,39,24,0,58,116,48,5,0,169,6,0,9,175,20,0,196,216,107,18,5,349,13,8,21,368,18,0,389,19,24,4,0,46,0,0,0,47,3,0,48,4,0,0,6,13,0,0,0,13,0,0,11,355,177,31,10,570,20,9,30,605,46,0,645,31,6,0,0,42,6,0,6,48,4,0,50,19,18,0,0,38,16,4,19,61,22,3,86,49,26,0,3,79,24,4,27,105,28,3,141,408,210,31,8,651,47,14,59,713,73,3,788,439,376,16,44,875,84,34,119,992,566,6,1570,0,0,0,3,8,3,0,3,7,0,24,31,852,577,41,56,1532,129,50,176,1709,645,33,2387
210051243,62,7,0,7,68,48,0,119,167,35,9,0,207,14,16,27,238,46,0,278,300,122,8,3,433,15,8,17,456,64,0,516,17,7,5,5,37,5,3,9,46,6,0,53,7,4,0,15,29,3,0,3,36,0,0,36,494,167,24,23,711,35,23,61,767,113,0,882,18,16,0,0,32,21,0,21,57,9,0,64,33,14,0,0,47,9,19,26,69,21,0,97,47,27,0,0,81,34,17,51,130,29,0,157,546,197,24,23,788,69,35,109,899,140,0,1045,685,414,82,40,1224,99,47,150,1371,868,11,2247,6,12,0,4,19,0,0,0,19,16,38,81,1238,616,105,81,2036,170,86,258,2288,1028,49,3369
210051245,111,6,0,6,118,27,0,141,563,72,15,0,655,13,0,13,663,29,4,695,907,114,23,3,1040,13,0,13,1053,52,0,1110,118,26,13,0,158,0,0,0,158,4,0,160,9,0,0,14,22,0,0,0,27,7,7,35,1590,209,49,17,1873,31,0,31,1902,92,11,2003,30,5,0,0,42,7,0,7,47,7,0,53,48,4,4,0,56,6,0,6,65,3,0,68,73,13,4,5,94,20,0,20,112,10,0,123,1671,221,52,26,1966,48,0,48,2013,102,11,2126,514,155,22,17,715,46,16,56,773,210,5,988,11,0,0,14,23,0,0,0,23,0,15,40,2197,376,75,52,2703,91,16,108,2807,313,35,3154
210051246,218,5,5,9,234,51,3,287,1076,135,17,4,1241,29,0,28,1264,102,4,1368,1351,245,27,27,1652,37,6,39,1690,77,0,1770,180,24,22,0,231,5,0,5,242,11,0,250,27,3,0,17,46,7,0,7,54,7,9,66,2630,413,68,54,3173,74,4,84,3252,191,13,3454,35,3,0,3,40,11,0,11,54,3,0,54,76,31,0,4,110,13,5,19,128,0,0,137,111,36,0,4,151,34,5,34,185,5,0,189,2742,450,68,62,3320,103,10,113,3433,200,13,3644,886,307,28,42,1259,49,11,59,1323,347,3,1668,10,5,0,16,32,0,0,0,31,0,17,52,3642,759,95,120,4605,157,20,177,4784,542,38,5366
210051247,75,13,4,12,91,61,4,155,191,24,0,0,215,13,0,13,230,42,0,281,232,130,8,3,375,16,5,24,394,57,0,450,20,13,6,3,39,0,0,0,39,6,0,46,6,4,4,19,30,0,0,0,33,11,3,49,446,171,18,28,661,31,5,41,700,121,3,822,16,6,0,0,21,4,0,4,26,0,0,28,23,21,0,9,51,14,22,31,82,9,0,90,39,24,0,9,71,15,22,37,108,12,0,116,485,198,13,34,731,52,29,78,810,128,3,942,635,425,33,66,1157,123,5,128,1291,719,9,2015,0,9,4,19,25,0,0,0,25,8,40,79,1123,631,54,119,1920,170,33,206,2128,856,52,3031
210051248,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5
210051250,13,0,0,0,15,7,0,24,176,16,3,0,195,4,0,3,201,8,0,212,222,33,8,3,264,0,0,0,269,9,0,277,57,8,6,0,64,0,0,0,64,0,0,64,3,0,0,0,3,0,0,0,3,0,0,10,462,51,17,4,536,4,4,7,546,22,0,566,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,25,0,0,0,25,0,0,24,19,8,0,0,29,0,0,0,29,0,0,33,482,57,21,4,565,4,4,7,569,23,0,594,143,58,21,6,218,11,3,16,236,54,0,288,0,4,0,0,3,0,0,0,3,0,0,0,623,117,35,16,794,16,8,21,810,77,0,888
210051441,43,0,0,4,50,13,0,57,252,34,4,0,288,5,3,9,298,28,0,325,288,81,5,9,375,11,0,16,392,23,0,418,28,5,0,0,37,0,0,0,37,8,0,44,6,0,0,9,17,4,0,4,19,0,4,25,570,126,3,18,722,27,4,29,748,59,4,815,14,3,0,0,12,0,0,0,15,0,0,21,28,6,0,0,36,0,0,0,39,0,0,40,39,12,0,0,53,0,0,5,57,8,0,63,617,135,3,18,775,29,5,35,805,66,4,877,326,129,11,13,486,23,12,35,519,186,3,706,3,3,0,3,7,0,0,0,7,7,6,13,947,263,12,36,1263,49,17,63,1333,251,11,1594
