SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
209041532,0,0,0,8,0,0,3,0,0,21,0,5,0,11,10,19,8,9,0,70,0,4,6,14,5,6,0,0,0,26,10,64,121,917,101,56,48,15,0,1334,0,0,0,9,4,0,3,0,0,22,0,20,18,94,35,0,7,0,0,175,0,11,4,26,18,3,4,6,0,71,0,3,0,4,3,0,0,0,0,15,4,3,0,12,17,40,50,18,5,145,0,0,0,4,0,0,0,0,0,4,0,4,0,18,10,4,6,0,0,36,0,0,4,19,11,14,0,0,0,40,0,3,22,36,23,9,11,4,0,104,0,0,0,4,0,3,16,0,0,23,0,0,3,14,5,4,0,0,0,29,0,0,0,4,0,0,0,0,0,6,0,3,10,83,3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,4,0,40,24,81,18,8,6,0,0,172,0,0,0,41,19,21,16,0,0,102
210011226,0,0,0,0,3,0,13,4,0,26,0,0,0,8,3,12,31,43,8,105,0,0,0,9,0,7,4,0,0,30,0,13,22,81,31,17,16,11,0,194,0,0,0,12,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,7,4,0,3,25,0,8,4,19,11,50,143,160,82,470,0,0,0,7,3,0,0,0,0,9,0,0,0,8,0,0,0,0,0,8,0,0,0,0,3,0,5,7,6,18,0,0,0,18,3,3,6,0,0,27,0,0,0,0,0,8,25,33,8,77,0,0,0,0,0,4,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,13,0,0,0,0,0,0,6,4,3,12,0,8,3,31,16,16,5,0,0,91,0,0,0,0,3,0,0,3,0,4
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,3,4,5,30,24,4,69,0,0,0,3,4,18,34,35,7,105,0,0,0,0,6,3,3,0,0,19,0,4,4,29,9,20,17,10,6,92,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,4,3,0,0,20,0,0,0,4,5,0,0,0,0,6,0,0,0,6,4,5,9,4,0,21,0,8,6,6,6,63,173,159,56,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,18,5,4,4,49,0,0,6,4,0,6,9,0,0,24,0,0,0,0,3,7,26,29,11,84,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,11,0,9,9,19,18,0,0,3,0,58,0,0,0,0,15,16,18,9,0,61
210011230,0,0,0,3,0,0,11,5,3,22,0,0,0,3,5,10,11,17,7,52,0,0,0,3,3,5,0,0,0,15,0,7,4,69,11,16,15,8,5,131,0,0,0,9,4,0,0,0,0,12,0,0,0,19,4,0,0,0,0,26,0,0,0,4,0,3,0,0,0,9,0,3,5,16,4,5,4,0,0,37,0,0,0,4,3,33,58,45,38,172,0,0,0,3,0,3,0,0,0,11,0,0,4,4,0,0,0,0,0,8,0,0,0,10,3,8,7,3,0,31,0,0,0,12,4,5,3,5,0,33,0,0,0,0,3,3,7,8,3,29,0,0,0,0,3,5,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,3,0,0,0,0,3,6,0,8,0,21,16,10,7,0,0,65,0,0,0,9,9,0,3,0,0,15
210011231,0,0,0,0,4,4,8,12,0,37,0,0,0,0,4,9,26,18,11,79,0,4,0,5,0,3,0,0,0,12,0,11,14,113,24,12,19,12,0,196,0,0,0,9,3,0,0,0,0,12,0,0,0,5,6,0,0,0,0,15,0,0,0,8,14,8,3,0,0,29,0,0,5,11,8,9,3,0,0,39,0,0,0,11,10,37,70,53,25,207,0,0,0,4,0,4,0,0,0,10,0,0,4,9,4,0,0,0,0,20,0,0,0,9,7,6,5,0,0,30,0,0,4,21,11,9,10,0,0,56,0,0,0,0,3,3,4,9,4,23,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,10,11,0,0,0,0,0,26,0,0,0,0,0,0,4,0,4,7,4,9,13,32,20,15,12,3,0,100,0,0,0,3,0,0,0,0,0,8
210011533,0,0,0,3,0,0,19,23,7,50,0,0,4,12,5,46,73,110,39,288,0,0,0,14,9,14,3,0,0,38,0,10,23,98,29,14,18,3,0,203,0,0,0,12,7,0,4,5,0,29,0,14,5,54,12,7,4,3,0,103,0,4,6,8,0,4,5,0,0,27,0,0,0,13,0,0,0,0,0,24,0,6,6,22,18,91,314,381,243,1072,0,5,0,5,4,3,5,0,0,20,0,0,0,7,7,0,0,9,0,24,0,0,0,7,7,13,15,0,3,56,0,0,8,32,11,0,12,0,0,69,0,0,0,4,0,9,48,50,35,138,0,0,0,3,7,4,4,0,6,19,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,4,14,0,6,11,44,9,10,3,3,0,92,0,0,0,3,12,25,41,23,8,118
210011534,0,0,0,7,7,3,21,14,4,56,0,4,7,9,9,27,68,119,40,284,0,0,0,20,11,5,3,0,0,45,3,25,12,154,36,42,24,8,6,306,0,0,3,9,3,0,0,3,0,16,0,6,0,33,9,4,3,6,5,68,0,0,0,12,8,4,0,0,0,20,0,3,3,23,10,6,6,4,0,53,0,0,0,22,16,103,276,279,154,860,0,0,4,4,8,6,0,0,0,23,0,0,0,4,0,0,4,0,0,6,0,0,0,5,16,19,21,10,0,73,0,4,8,35,18,12,13,6,0,91,0,0,0,3,6,13,59,64,15,154,0,0,0,5,4,3,4,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,7,0,12,0,11,13,46,14,23,8,6,0,110,0,0,0,6,13,22,20,18,8,88
210021232,0,0,0,9,8,11,21,25,7,75,0,0,0,0,0,9,4,6,5,17,0,5,3,0,0,0,0,0,0,12,0,4,5,41,3,11,3,6,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,13,15,4,6,4,3,40,0,0,0,5,4,22,30,13,4,75,0,0,0,5,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,10,4,0,3,0,0,20,0,0,0,4,5,11,47,7,0,73,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,7,4,3,14,6,0,46,5,9,9,64,56,27,19,7,4,201,0,0,0,0,0,0,5,0,0,3
210021233,0,0,0,0,0,4,10,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,0,0,17,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,10,0,5,0,15,19,16,11,0,0,63,0,0,0,0,0,0,0,0,0,0
210021234,0,0,0,0,0,3,15,4,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,6,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,8,8,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,19,9,0,3,0,54,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,7,7,4,22,10,0,42,0,0,0,0,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,6,0,8,0,25,0,0,0,0,5,19,10,10,0,44,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,0,0,0,6,5,0,0,0,0,6,0,0,0,0,0,13,15,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,8,0,26,0,0,3,34,28,26,11,9,0,111,0,0,0,0,0,3,0,4,0,4
210031236,0,0,0,7,5,0,3,3,0,21,0,0,0,0,4,21,31,53,27,145,0,0,0,10,3,0,0,0,0,15,0,0,4,90,15,4,6,0,0,115,0,0,4,22,0,0,0,0,0,34,0,0,0,14,4,0,0,0,0,20,0,0,0,8,6,5,4,0,0,30,0,5,0,12,0,3,4,0,0,26,0,0,0,18,12,36,79,127,130,411,0,0,0,9,0,0,0,0,0,16,0,0,4,3,0,0,0,0,0,9,0,0,0,28,26,38,29,16,0,135,3,5,3,49,10,6,5,0,0,81,0,0,0,0,0,0,12,7,0,14,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,44,69,0,0,0,0,0,112,0,0,0,9,0,0,0,0,0,14,0,0,9,68,25,13,5,3,0,124,0,0,0,4,0,0,0,0,0,5
210031237,0,0,0,6,4,0,5,3,3,25,0,7,0,5,10,29,42,70,42,208,0,0,0,4,0,0,0,0,0,10,14,76,58,393,47,13,13,7,0,613,0,0,3,19,3,4,5,0,0,36,0,3,0,11,3,0,3,3,0,25,0,3,12,63,39,38,14,9,5,185,0,0,0,3,0,4,0,7,0,16,0,0,5,23,28,119,239,367,255,1045,0,0,4,11,6,0,0,0,0,19,0,0,0,3,5,0,0,0,0,8,3,12,14,116,111,65,55,11,0,397,0,0,0,16,5,3,3,3,0,31,0,0,0,0,0,5,31,30,24,90,0,0,0,3,0,0,0,0,0,4,0,0,3,0,3,3,6,0,0,19,0,3,135,280,12,3,0,0,0,438,0,0,3,0,0,0,4,0,0,10,0,17,26,68,10,15,4,0,0,138,0,0,0,0,0,3,0,4,3,13
210031439,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,3,10,4,0,19,0,0,0,3,0,0,0,0,0,3,0,0,10,21,14,8,11,6,4,61,0,0,0,4,0,0,0,0,0,10,0,0,0,5,3,0,4,0,0,7,0,0,0,8,7,8,3,0,0,24,0,0,0,7,0,0,0,0,0,7,0,0,0,5,0,12,24,13,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,5,5,0,0,16,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,8,5,3,21,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,4,0,8,0,0,16,0,0,0,0,4,0,0,0,0,9
210031440,0,0,3,4,3,0,6,3,7,20,0,0,0,12,4,5,26,31,11,90,0,0,0,5,0,0,0,0,0,5,6,7,6,89,7,9,3,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,3,21,4,0,0,0,0,36,0,0,0,12,4,6,0,0,0,25,0,0,0,3,0,0,0,0,0,10,0,0,0,15,16,36,88,108,83,336,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,9,83,72,38,30,13,0,252,0,4,0,8,0,0,0,4,0,27,0,0,0,0,3,6,20,42,21,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,5,4,4,4,45,14,10,0,4,0,90,0,0,0,0,0,6,0,0,0,6
210031535,0,0,0,6,3,0,18,6,10,43,0,0,0,13,3,19,32,46,23,135,0,0,0,14,0,0,0,0,0,24,8,41,81,434,43,15,6,7,0,633,0,0,9,18,8,3,0,0,0,36,0,4,11,51,8,5,0,0,0,76,0,4,12,48,25,21,7,3,0,114,0,0,0,13,3,0,0,3,4,25,0,0,0,31,12,55,121,188,127,532,0,0,3,9,3,4,0,0,0,21,0,0,0,18,10,0,0,0,0,32,0,15,29,171,111,78,55,18,0,481,0,0,3,42,4,4,4,0,0,60,0,0,0,0,7,5,25,49,32,120,0,0,0,12,0,0,0,0,0,18,0,0,0,4,0,6,0,0,0,9,4,10,249,508,18,4,0,0,0,797,0,0,0,3,0,0,0,0,0,12,0,12,22,77,27,15,4,0,4,160,0,0,0,7,0,0,4,3,0,22
210031536,0,0,0,0,0,8,8,10,8,33,0,0,3,7,7,10,24,30,14,88,0,0,6,10,3,0,0,0,0,19,7,51,54,433,29,11,13,7,3,608,0,0,0,17,0,0,0,0,0,17,0,12,10,46,4,0,0,0,0,73,0,10,9,17,19,3,0,0,0,59,0,0,0,12,0,4,0,0,0,20,0,0,5,12,10,26,27,56,69,196,0,0,0,9,3,0,0,0,0,14,0,0,0,14,0,0,0,0,0,18,0,3,0,13,18,17,3,7,0,70,0,0,5,28,3,7,4,0,0,48,0,0,0,0,0,0,16,19,18,47,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,14,340,633,8,3,0,0,0,1004,0,0,0,4,0,0,4,3,0,14,0,3,9,63,17,10,0,0,0,106,0,0,0,0,0,0,0,0,3,5
210031537,0,0,0,4,5,0,5,6,0,14,0,0,0,10,3,11,16,15,6,60,0,0,0,12,5,0,0,0,0,19,6,28,22,257,21,10,4,3,0,353,0,0,5,19,8,0,0,0,0,35,5,4,0,29,3,0,0,0,0,43,0,0,0,7,4,0,0,0,0,16,0,0,0,11,7,0,0,0,0,18,0,0,0,20,4,18,33,43,34,155,0,0,0,10,3,0,0,0,0,19,0,4,0,31,7,0,0,0,0,41,0,0,0,10,8,15,17,4,0,46,0,3,6,44,5,9,0,0,0,64,0,0,0,0,0,3,3,11,6,27,0,0,0,13,0,4,0,3,0,18,0,0,0,4,0,0,0,0,0,6,0,0,115,155,0,0,0,0,0,271,0,0,0,3,0,0,0,0,0,4,4,3,9,56,24,9,0,0,0,117,0,0,0,5,9,7,0,0,0,14
210031538,0,3,0,14,5,4,17,15,10,63,0,12,5,11,19,24,52,82,30,234,0,0,4,19,6,4,4,0,0,34,4,41,33,321,37,17,27,10,0,480,0,0,0,27,4,0,4,3,0,42,0,6,5,37,13,5,3,0,0,72,0,3,3,12,15,7,6,5,0,53,0,0,0,25,11,0,8,0,3,50,0,0,4,64,33,95,163,201,151,711,0,0,3,17,9,0,0,0,0,40,0,0,0,22,5,0,0,0,0,25,0,0,5,39,61,59,26,8,7,190,0,3,5,73,10,5,11,0,0,112,0,0,0,0,6,7,20,20,28,80,0,0,0,11,5,0,3,0,0,21,0,0,0,5,0,5,0,0,0,4,0,0,56,71,8,3,0,0,0,134,0,0,0,0,3,3,0,3,0,9,0,11,16,140,39,25,9,0,6,250,0,0,0,8,3,6,3,5,0,17
210041240,0,0,0,9,7,6,28,15,13,74,0,0,0,0,6,3,4,3,0,14,0,0,0,3,0,0,7,0,0,14,0,8,9,87,19,19,8,3,0,149,0,0,0,8,3,4,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,11,0,5,0,14,7,5,10,4,0,51,0,0,0,10,5,25,38,16,8,107,0,0,0,5,5,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,0,0,8,5,6,0,0,0,19,0,3,3,6,6,10,7,0,0,34,0,0,0,3,6,18,32,14,0,85,0,0,0,3,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,6,6,18,6,0,39,0,5,15,67,44,32,18,7,0,194,0,0,0,0,3,0,0,0,0,9
210041539,0,0,0,5,4,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,26,286,19,17,9,0,0,383,0,0,0,8,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,6,0,0,15,0,0,0,4,3,10,12,4,0,35,0,0,0,7,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,13,0,0,0,4,0,5,6,0,0,20,0,0,0,11,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,5,11,6,37,10,11,6,0,0,82,0,0,0,6,3,3,0,0,0,13
210041540,0,0,0,4,11,14,17,8,9,65,0,0,0,3,0,7,7,10,4,29,0,0,0,8,0,5,0,0,0,14,0,27,31,207,43,26,14,15,6,359,0,0,0,15,6,0,0,0,0,30,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,16,8,15,4,4,4,61,0,0,0,3,10,14,31,28,12,97,0,4,0,6,0,0,0,0,0,8,0,0,6,3,0,0,0,0,0,10,0,0,4,3,4,7,4,0,0,21,0,3,0,17,4,10,6,0,3,40,0,0,0,4,5,14,37,7,3,73,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,15,0,0,0,0,3,9,22,13,4,54,4,16,37,78,50,50,25,7,0,257,0,0,0,0,5,4,4,0,0,16
210041541,0,0,0,14,3,5,18,8,0,52,0,0,0,3,4,3,0,3,0,19,0,0,0,7,0,0,0,0,0,7,0,11,11,82,22,23,7,3,3,161,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,15,7,7,3,8,0,46,0,0,0,6,3,11,14,9,5,48,0,0,0,3,4,0,0,0,0,7,0,0,0,8,0,0,0,0,0,12,0,3,3,4,0,0,0,0,0,18,0,0,0,6,0,3,9,3,0,24,0,0,0,0,0,6,23,17,6,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,15,0,0,0,0,4,0,7,3,4,26,0,12,19,90,36,31,9,9,0,201,0,0,0,4,0,0,0,0,0,10
210051242,0,0,0,5,5,0,5,6,0,23,0,4,5,4,3,14,22,20,13,78,0,0,0,14,3,0,0,0,0,22,3,22,75,343,36,19,9,10,5,532,0,0,4,11,5,4,0,0,0,20,0,13,12,84,13,10,0,0,0,123,0,75,52,179,112,87,44,20,7,580,0,0,0,0,0,0,3,0,0,9,0,0,0,0,4,16,30,25,11,96,0,0,0,0,4,0,0,0,0,4,0,0,0,14,0,6,0,0,0,10,0,27,28,258,115,106,46,19,0,600,0,0,0,31,3,0,0,0,0,42,0,0,0,3,0,0,22,7,5,43,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,6,0,15,8,9,177,460,11,3,0,0,0,667,0,0,0,4,0,4,5,0,0,12,0,18,25,65,20,13,5,0,0,155,0,0,0,3,3,3,5,6,0,14
210051243,0,0,0,3,4,0,8,9,0,31,0,0,3,6,0,17,57,72,23,183,0,0,0,3,0,0,0,0,0,6,0,15,46,209,31,9,3,3,0,328,0,4,0,21,7,4,0,0,0,44,0,5,3,39,8,3,0,0,0,64,0,71,119,391,261,151,98,39,16,1153,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,24,100,130,68,337,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,32,40,320,184,160,112,29,10,894,0,3,5,16,0,0,6,6,0,28,0,0,0,0,0,6,45,59,11,134,0,0,0,0,0,0,3,0,3,8,0,0,0,3,0,8,3,0,0,8,0,10,65,179,9,4,0,0,0,267,0,0,0,0,0,0,3,3,0,7,0,25,31,57,20,9,4,0,0,147,0,0,0,0,4,5,4,0,0,19
210051245,0,0,0,10,7,5,24,19,3,68,0,0,7,16,11,23,53,61,13,180,0,0,0,9,3,6,3,0,0,26,0,12,30,89,49,56,50,42,14,336,0,0,0,12,4,4,0,0,0,25,0,4,6,36,13,21,13,11,0,104,0,10,22,67,37,32,8,7,5,196,0,4,0,6,3,9,0,13,0,40,0,3,5,16,16,123,215,116,56,542,0,0,0,3,3,3,0,0,0,9,0,0,0,3,0,0,0,4,0,6,7,3,10,62,62,72,52,24,6,294,0,3,5,29,10,14,11,5,0,78,0,0,0,0,0,21,65,60,12,166,0,0,0,0,0,3,5,3,0,17,0,0,3,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,6,12,7,0,30,0,23,24,55,33,25,18,8,0,190,0,0,0,0,6,3,0,0,3,11
210051246,0,0,0,8,5,4,11,4,0,46,0,0,4,11,10,47,49,27,7,145,0,0,0,9,3,0,4,0,0,22,4,33,27,259,60,58,30,0,0,478,0,0,0,11,0,3,0,0,0,20,0,0,14,53,22,21,15,7,3,137,3,29,70,337,180,112,62,23,8,833,0,0,0,12,0,3,4,3,0,33,0,0,5,21,33,167,328,163,43,765,0,0,0,3,4,0,0,0,0,14,0,0,0,14,4,0,0,0,0,26,4,0,10,123,94,93,44,14,0,380,0,6,8,34,10,15,3,0,0,72,0,0,0,8,12,24,77,40,6,160,0,0,0,13,3,7,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,0,0,55,0,0,0,3,4,4,3,4,0,13,3,24,23,55,24,12,8,0,0,154,0,0,0,6,21,13,15,5,0,70
