SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
214021381,5575,5863,11437,614,648,1265,88,91,180,1793,1962,3757,33,39,72,6,4,10,19,22,45,3,7,17,6,9,12,7,9,11,0,0,0,1951,2146,4092,194,233,429,24,23,46,2784,3046,5829,313,302,612,8671,9208,17884
214021382,5709,6087,11799,604,700,1305,68,79,152,2074,2363,4431,35,36,69,11,5,21,10,15,25,4,0,9,12,13,24,4,5,3,0,0,0,2221,2513,4731,160,182,333,24,27,49,3001,3417,6421,337,378,711,9051,9879,18935
214021383,4936,5028,9961,876,872,1746,56,62,115,2301,2350,4652,40,49,88,17,7,22,26,23,47,15,8,23,13,14,24,10,9,23,0,0,0,2470,2519,4995,181,176,360,53,39,98,3588,3608,7195,887,914,1801,9410,9549,18962
214021384,5463,6156,11622,1088,1262,2353,51,77,127,2498,2750,5253,63,83,145,12,15,28,26,27,48,17,8,24,13,8,20,11,5,13,0,0,0,2681,2975,5657,122,179,298,60,58,120,3959,4475,8429,908,1016,1926,10332,11646,21977
214021385,5356,5543,10906,677,712,1384,26,38,69,1798,2055,3847,41,21,60,3,10,15,15,18,30,6,5,5,11,4,9,0,0,7,0,0,0,1895,2143,4035,95,98,189,53,58,107,2716,3008,5725,370,410,779,8448,8960,17410
214021591,4097,4634,8732,359,360,722,39,49,92,1730,1921,3648,27,36,60,10,3,14,22,24,46,10,10,18,5,5,3,3,3,6,0,0,0,1841,2047,3893,103,97,203,37,46,86,2341,2555,4896,318,406,725,6759,7594,14353
214021592,2313,2862,5173,303,331,632,30,48,83,1439,1733,3169,29,40,66,9,8,16,20,12,33,0,3,5,3,3,8,0,3,3,0,0,0,1534,1850,3384,116,122,242,17,22,39,1974,2325,4295,312,449,759,4593,5635,10232
215011386,2036,2066,4099,589,659,1251,19,32,55,475,543,1021,14,24,33,14,25,36,9,8,26,3,0,13,6,7,18,0,0,0,0,0,0,548,652,1197,125,118,246,22,23,46,1288,1454,2733,988,256,1244,4306,3771,8079
215011387,1008,937,1942,74,66,134,16,15,31,283,251,537,14,13,29,3,11,15,5,6,13,3,4,5,5,6,6,0,0,3,0,0,0,334,307,643,10,22,40,3,5,12,423,403,826,157,126,284,1582,1471,3054
215011388,4404,4621,9023,1493,1617,3111,56,57,117,955,1065,2013,48,60,107,68,83,152,17,19,34,11,4,16,17,13,33,0,0,6,0,0,0,1175,1301,2469,125,150,272,50,49,100,2843,3110,5950,488,509,989,7729,8240,15968
215011389,1180,1076,2258,66,49,117,8,0,7,290,266,555,13,8,17,13,6,19,7,8,14,0,3,4,4,9,10,0,3,5,0,0,0,330,300,630,11,20,30,6,0,8,409,375,785,139,140,281,1729,1584,3323
215011390,2146,2098,4239,350,384,735,46,44,83,356,338,694,23,20,42,49,60,111,10,12,28,0,4,5,4,7,11,0,5,4,0,0,0,488,491,978,42,48,88,12,13,24,894,936,1830,262,256,524,3297,3288,6592
215011391,1088,1064,2148,140,159,296,17,18,29,184,198,386,10,13,27,7,11,16,4,7,8,5,0,3,0,4,4,0,0,0,0,0,0,224,243,467,16,14,26,6,8,17,383,424,806,160,167,324,1629,1654,3281
215011392,2382,2359,4740,511,496,1003,18,25,43,482,499,982,15,26,40,32,37,72,17,16,30,5,10,11,7,4,10,0,0,0,0,0,0,582,617,1199,133,133,265,22,18,43,1248,1255,2504,452,398,850,4077,4012,8094
215011393,827,781,1609,113,98,211,18,19,35,141,139,283,6,11,17,36,46,79,4,8,12,0,5,3,4,4,5,0,0,0,0,0,0,205,221,425,17,23,44,9,3,9,338,344,684,162,151,310,1323,1284,2607
215011394,2084,1980,4067,264,267,528,24,30,55,362,382,743,23,27,47,23,14,33,11,11,20,0,3,3,10,16,20,0,0,0,0,0,0,453,477,929,22,31,48,19,18,35,757,792,1549,293,309,597,3139,3080,6217
215021395,2264,2174,4434,197,208,409,61,62,125,641,683,1325,21,31,53,41,35,75,3,6,15,4,0,5,5,10,17,3,0,4,0,0,0,778,838,1616,57,57,111,18,18,38,1054,1122,2168,333,324,651,3646,3609,7257
215021396,1428,1386,2815,161,172,336,59,63,124,350,366,718,13,8,27,23,22,51,7,13,23,0,5,7,6,5,9,0,0,0,0,0,0,469,485,955,23,15,37,11,10,23,667,682,1346,265,269,532,2358,2335,4696
215021398,1184,984,2171,163,152,312,29,21,50,202,197,398,14,15,36,33,31,64,0,0,4,0,0,0,0,8,9,0,0,0,0,0,0,291,269,557,36,28,63,8,7,14,493,449,944,234,190,421,1917,1621,3539
215021399,1759,1707,3470,242,256,502,49,65,116,422,440,859,16,16,31,26,30,54,9,12,13,3,0,3,8,8,15,0,0,0,0,0,0,524,568,1095,84,63,148,12,15,24,868,906,1775,319,248,570,2947,2865,5812
215021469,4104,4416,8525,888,974,1863,246,300,551,1332,1395,2729,78,96,172,118,130,246,28,36,62,5,11,11,24,29,51,16,10,21,0,0,0,1837,2009,3849,536,517,1051,94,65,162,3352,3565,6924,773,785,1557,8236,8769,17003
215021470,3646,4073,7723,667,797,1459,242,247,487,1474,1675,3156,66,87,154,132,146,279,21,35,59,10,8,24,24,20,39,0,8,10,0,0,0,1974,2228,4198,343,360,700,50,45,98,3031,3430,6460,617,608,1224,7293,8109,15405
215031400,1951,1812,3761,286,298,580,28,32,55,345,335,677,21,25,48,13,9,22,7,11,17,0,0,5,0,0,3,0,0,0,0,0,0,418,411,830,54,53,110,21,15,34,779,770,1551,309,273,587,3038,2854,5893
215031401,2064,1958,4026,290,310,597,75,69,141,423,426,849,20,15,38,10,10,19,3,4,10,3,9,10,11,14,21,0,0,0,0,0,0,553,542,1089,29,44,76,15,11,24,880,910,1787,322,287,615,3276,3156,6425
215031402,1071,1145,2216,218,237,459,34,45,82,254,274,533,19,12,31,12,9,19,0,4,5,0,8,6,8,4,11,0,0,4,0,0,0,327,370,693,7,8,25,10,12,15,566,622,1188,175,183,362,1805,1952,3761
215031403,958,942,1899,171,153,327,34,33,67,81,87,169,6,3,15,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,133,259,306,220,526,9,9,17,616,514,1132,255,235,487,1823,1690,3514
215031404,2789,3080,5874,791,854,1643,105,116,216,534,635,1172,30,40,66,25,20,49,19,19,36,5,10,15,11,11,29,0,0,0,0,0,0,732,850,1581,259,271,533,24,28,52,1804,2007,3814,364,390,757,4963,5475,10436
215031405,2063,1758,3823,208,178,387,46,40,83,369,389,754,12,14,22,12,17,27,14,7,17,6,3,12,10,3,14,5,5,5,0,0,0,464,471,935,162,110,274,26,11,38,862,778,1635,388,303,693,3314,2836,6156
216011406,3948,4283,8231,944,1017,1963,272,313,587,1144,1283,2426,43,56,94,10,12,28,26,22,56,10,12,21,17,24,39,4,9,9,0,0,0,1526,1730,3256,130,154,281,44,48,89,2637,2953,5589,504,503,1007,7091,7738,14827
216011407,3259,3270,6526,678,725,1401,72,72,144,645,645,1285,54,43,93,3,9,10,10,10,21,3,9,13,10,6,23,0,0,0,0,0,0,801,792,1590,62,69,132,25,23,50,1567,1606,3179,410,410,818,5231,5288,10526
216011408,1240,1096,2335,98,112,212,42,47,91,312,327,639,11,15,25,9,0,7,7,6,10,4,0,4,6,3,9,0,0,0,0,0,0,385,405,788,13,8,17,9,5,9,503,524,1028,196,186,381,1936,1808,3744
216011409,1191,1223,2411,149,161,309,36,52,87,270,323,596,7,13,23,3,4,7,3,4,8,3,8,3,7,3,10,0,0,0,0,0,0,341,403,744,12,18,31,5,3,12,512,588,1100,169,170,333,1872,1980,3848
216011410,1289,1179,2475,105,112,221,15,18,35,349,367,719,16,7,31,0,0,4,0,3,4,3,3,12,0,4,3,0,0,0,0,0,0,398,405,801,31,33,58,5,10,14,541,557,1099,236,196,433,2067,1938,4002
216021411,1617,1663,3278,429,432,861,121,145,267,443,398,844,26,32,55,4,0,8,11,10,21,5,3,6,5,0,9,3,0,4,0,0,0,611,594,1207,121,111,227,29,15,41,1178,1147,2328,289,247,537,3089,3060,6152
216021412,853,804,1656,58,44,108,42,45,89,263,271,532,9,16,23,3,0,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,328,335,662,14,14,23,5,6,8,411,394,804,138,108,251,1402,1307,2705
216021413,3621,3504,7124,788,831,1618,105,124,227,711,714,1420,45,56,100,6,4,10,17,12,32,11,9,21,7,12,24,0,6,9,0,0,0,904,939,1839,87,92,176,28,26,54,1804,1891,3689,570,538,1104,5992,5928,11920
216021414,2135,2222,4362,567,620,1185,179,214,399,743,796,1535,27,31,68,7,11,16,4,8,12,6,3,10,3,8,10,4,8,10,0,0,0,984,1070,2062,35,36,77,14,18,33,1593,1751,3353,268,284,552,3999,4257,8256
216031415,2185,2274,4455,318,347,657,44,37,83,669,770,1442,42,36,75,0,3,6,4,5,10,7,11,17,3,4,8,0,0,0,0,0,0,772,867,1634,73,110,180,37,29,69,1195,1348,2546,465,407,872,3843,4025,7871
216031416,4768,4827,9594,1075,1174,2253,103,128,230,1752,1952,3704,85,61,145,10,22,35,25,28,53,12,9,22,22,22,46,6,6,20,0,0,0,2008,2237,4243,442,533,978,59,63,125,3595,4005,7598,733,771,1504,9089,9607,18696
216031418,1349,1209,2555,51,49,102,19,28,46,366,354,718,5,10,8,3,6,10,10,3,10,0,6,6,3,0,5,0,0,3,0,0,0,400,398,800,22,25,51,4,0,5,485,479,959,181,144,327,2013,1825,3840
216031419,2971,2814,5785,514,508,1017,44,58,95,784,797,1580,33,35,67,13,10,23,10,16,23,6,9,15,11,10,21,4,7,3,0,0,0,896,940,1835,58,76,125,20,16,37,1479,1535,3015,640,393,1033,5094,4744,9837
216031593,2356,2375,4729,238,253,491,42,38,72,1171,1273,2443,35,32,68,10,3,16,3,6,15,0,8,6,6,11,21,4,0,0,0,0,0,1275,1373,2646,112,126,236,13,18,33,1637,1774,3407,163,163,325,4149,4311,8467
216031594,3966,4086,8045,714,681,1403,97,121,218,1333,1451,2787,46,51,101,18,21,39,15,11,32,18,16,34,10,7,22,6,0,6,0,0,0,1549,1677,3230,540,570,1112,93,110,203,2896,3050,5950,706,724,1431,7571,7852,15427
217011420,2740,2596,5331,375,390,762,29,26,54,557,582,1139,39,30,73,84,109,194,20,21,44,5,13,15,6,6,12,0,3,5,0,0,0,748,782,1527,44,47,96,19,18,38,1186,1237,2425,394,375,768,4321,4208,8525
217011421,2686,2852,5536,762,897,1663,42,47,90,629,711,1334,48,59,112,42,49,88,22,18,35,11,11,19,7,9,14,0,4,5,0,0,0,802,898,1698,61,83,149,41,19,57,1667,1900,3567,307,356,662,4660,5109,9771
217011422,2970,2984,5955,929,960,1885,51,59,114,669,759,1423,48,67,115,59,81,139,23,35,58,8,14,21,11,18,31,6,4,3,0,0,0,872,1026,1903,68,81,146,40,35,80,1909,2098,4009,393,362,756,5264,5451,10717
217011423,2044,1910,3950,231,226,460,22,27,53,389,420,805,24,35,56,38,40,81,18,14,33,4,4,13,12,9,26,0,4,4,0,0,0,511,545,1063,28,32,62,18,16,30,792,825,1613,219,215,434,3055,2945,5999
217031471,986,1061,2051,181,188,372,7,8,13,243,278,526,10,14,22,8,5,13,8,6,17,3,4,11,0,0,6,0,0,0,0,0,0,284,315,601,21,19,42,11,7,16,497,536,1030,139,124,265,1621,1721,3342
217031472,3410,3598,7005,1005,1017,2017,20,44,68,731,820,1554,36,35,66,17,19,38,12,10,22,11,4,18,16,15,25,0,0,0,0,0,0,837,945,1787,221,195,419,37,31,75,2102,2190,4292,394,373,768,5902,6167,12062
217031473,1798,1629,3430,174,142,314,13,13,29,529,558,1089,9,19,31,8,5,14,3,0,6,0,0,4,0,0,0,0,0,0,0,0,0,563,599,1159,23,27,53,9,5,22,777,771,1546,226,193,415,2794,2596,5390
217031474,1596,1576,3170,209,198,406,22,23,43,407,440,844,12,14,20,5,4,20,9,10,20,7,5,15,5,3,6,0,0,3,0,0,0,476,501,973,26,32,57,18,21,38,733,753,1484,261,238,495,2588,2565,5152
217031475,2182,2068,4254,411,392,808,15,22,41,475,483,954,16,13,30,10,8,13,9,7,16,5,3,18,0,0,3,0,0,0,0,0,0,530,543,1073,49,48,97,19,10,31,1009,993,2006,297,268,568,3490,3335,6827
217031476,1039,1018,2054,171,187,362,18,18,31,400,387,786,10,15,26,0,0,4,6,4,14,0,6,3,4,3,10,4,0,5,0,0,0,446,433,879,44,49,91,5,5,8,670,676,1347,240,220,458,1949,1909,3863
217041477,2164,2046,4216,190,220,413,21,32,51,567,608,1179,18,27,47,16,20,34,10,18,28,12,3,17,3,0,3,0,0,0,0,0,0,651,711,1359,32,54,83,7,11,14,879,992,1872,277,236,516,3325,3273,6604
217041478,2825,2841,5663,507,567,1074,27,42,70,798,870,1673,19,28,47,21,18,38,20,24,39,13,11,17,9,12,16,4,0,11,0,0,0,912,1003,1914,49,52,105,27,23,51,1494,1647,3143,337,361,696,4659,4848,9503
217041479,5760,6214,11972,1353,1532,2894,58,72,131,1848,2072,3923,70,78,143,50,58,114,37,36,70,11,18,35,12,16,22,3,4,10,0,0,0,2100,2349,4444,229,222,454,83,59,138,3760,4173,7929,611,666,1277,10133,11054,21187
217041480,3412,3689,7096,490,544,1038,39,48,91,1268,1493,2764,51,46,96,29,39,66,32,29,57,6,11,18,13,16,31,4,0,10,0,0,0,1446,1687,3134,261,232,490,47,38,88,2242,2496,4738,431,436,865,6085,6619,12705
297979799,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,7,0,9,24,3,27,36,6,38
299999499,538,340,876,170,99,264,102,82,184,1346,1306,2654,96,103,199,42,26,62,34,37,70,21,13,34,14,15,30,6,8,17,0,0,0,1660,1586,3243,283,285,568,58,39,95,2171,2008,4180,2241,1381,3624,4945,3734,8678
