SA2_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
209031215,0,0,0,0,0,0,0,0,0,3,0,4,0,16,9,5,0,0,0,38,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,19,19,35,67,54,35,15,15,260,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,10,3,3,5,7,5,32,0,0,3,6,7,3,7,0,0,26,0,0,0,3,4,0,0,0,0,8,0,0,0,20,7,3,3,0,0,41,0,0,0,9,0,0,0,0,0,4,0,0,0,19,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,5,0,0,21,0,0,0,0,0,21,16,3,3,43,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,10,5,9,3,9,4,0,0,38
209041216,0,0,0,3,0,0,0,0,0,5,0,7,18,133,23,37,18,3,0,239,0,0,0,0,0,0,7,3,0,12,0,0,0,0,0,6,0,0,0,13,0,0,0,9,3,7,4,7,6,48,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,7,16,17,12,0,65,0,0,3,19,0,4,0,0,0,35,0,6,22,57,18,23,5,0,5,137,0,0,0,11,0,0,0,4,0,16,0,0,6,12,4,0,0,0,0,26,0,0,0,12,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,29,10,9,71,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,5,0,0,0,10,0,0,0,8,0,8,3,0,0,14,0,3,17,30,8,15,14,0,5,80
209041217,0,0,0,0,4,0,0,0,0,5,0,3,16,119,45,33,25,9,0,251,0,0,0,0,5,3,12,15,4,37,0,0,0,0,0,0,6,5,0,16,0,0,0,5,7,13,9,5,0,40,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,4,0,4,11,45,41,15,124,0,0,4,8,0,6,3,0,0,18,0,8,14,67,0,7,3,0,0,97,0,0,0,4,3,4,0,0,0,5,0,3,6,19,0,5,0,0,0,32,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,5,0,3,3,10,39,40,16,116,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,3,6,8,7,0,0,25,0,0,0,19,6,4,7,0,0,44
209041220,0,0,0,4,4,4,6,0,0,16,0,0,9,135,26,33,19,3,0,229,0,0,0,0,6,11,13,5,0,45,0,0,3,9,11,11,14,11,4,64,0,0,4,15,11,30,17,3,0,85,0,0,0,8,11,10,7,3,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,3,0,0,0,18,0,4,9,9,15,39,53,52,23,196,0,0,0,8,0,10,8,0,0,18,0,18,20,162,43,31,17,10,0,292,0,0,3,14,8,4,0,0,0,32,0,5,8,64,10,0,4,0,0,91,0,0,4,27,5,21,5,8,0,70,0,0,0,3,0,3,7,0,0,17,0,9,9,7,21,85,97,58,34,307,0,3,0,4,0,0,0,0,0,13,0,0,0,5,6,3,0,0,0,15,0,3,3,18,18,30,10,3,3,84,0,0,0,22,5,21,29,8,3,81
209041221,0,0,0,0,4,4,4,5,0,18,0,6,7,106,25,26,15,12,0,208,0,0,0,3,5,4,6,9,0,18,0,3,0,6,9,7,19,0,0,48,0,0,6,8,9,23,12,6,0,62,0,0,0,5,3,6,3,0,0,26,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,10,0,0,3,4,9,29,44,35,9,133,0,0,0,8,5,0,9,0,0,24,0,9,8,75,10,25,6,4,3,144,0,0,0,9,5,0,0,0,0,18,0,6,4,35,9,5,3,0,0,64,0,0,7,8,8,6,0,9,0,34,0,0,0,3,0,0,0,3,0,10,0,0,0,6,11,30,44,35,6,132,0,0,0,4,5,0,0,0,0,12,0,0,0,7,4,0,0,0,0,17,0,0,4,7,9,17,8,0,0,44,0,3,0,23,13,12,25,7,4,79
209041223,0,0,0,0,0,0,3,0,0,10,0,4,10,80,43,40,25,9,4,216,0,0,0,3,7,13,9,22,5,55,0,4,0,5,0,15,11,6,5,46,0,0,0,10,9,13,9,6,0,48,0,3,0,14,6,0,13,4,0,46,0,0,0,0,0,3,0,0,0,3,0,0,6,0,3,0,0,9,0,19,0,3,17,15,9,52,129,164,47,438,0,0,0,0,0,0,0,0,0,7,0,23,100,333,33,20,14,4,0,528,0,0,0,11,10,0,0,0,0,24,0,9,7,44,10,0,4,0,0,77,0,9,18,68,39,11,8,3,0,159,0,0,0,0,0,0,0,0,0,6,0,0,6,21,7,78,216,216,103,647,0,0,0,6,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,5,3,7,6,35,44,49,28,7,4,185,0,6,5,24,4,5,8,0,0,44
209041224,0,0,0,0,0,0,0,0,0,0,0,3,0,16,5,7,0,0,0,27,0,0,0,0,3,3,4,0,0,12,0,0,3,0,0,3,0,0,0,4,0,7,12,44,41,67,40,22,5,250,0,0,0,16,9,3,0,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,4,5,3,0,28,0,0,0,0,3,3,7,0,0,18,0,0,0,0,4,0,0,0,0,3,0,16,29,381,17,26,20,4,0,491,0,4,0,9,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,7,22,10,0,3,0,0,42,0,0,0,5,6,0,0,0,0,14,0,0,0,3,4,19,17,4,0,60,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,6,3,4,0,0,0,18,0,0,4,8,4,9,0,0,0,24
209041225,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,10,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,6,0,4,0,0,12,13,20,33,28,19,14,144,0,0,0,3,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,21,0,0,0,0,5,0,9,5,0,21,0,0,0,3,0,0,0,0,0,6,0,10,12,172,13,14,5,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,8,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,8,23,11,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,6,0,0,0,0,12,0,0,0,5,0,0,0,0,0,10
209041431,0,0,0,0,0,0,0,0,0,0,0,3,8,49,16,18,15,0,0,107,0,0,0,6,6,7,0,0,0,15,0,0,0,3,0,6,0,0,0,13,0,0,6,5,7,17,10,8,4,68,0,0,0,5,5,6,0,4,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,3,0,13,0,4,0,6,9,31,32,20,6,105,0,0,0,0,0,3,0,0,0,7,4,19,41,203,47,17,17,5,0,356,0,0,6,7,3,0,0,0,0,12,0,3,15,28,13,0,0,0,0,55,0,10,5,24,30,10,6,0,0,83,0,0,0,0,0,4,0,0,0,4,0,0,0,3,7,44,53,27,20,154,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,6,0,0,5,17,22,18,7,4,0,79,0,0,3,5,5,4,0,0,0,22
209041432,0,0,0,3,0,0,0,0,0,5,0,4,0,43,19,21,9,0,0,96,0,0,0,4,0,4,4,5,5,20,0,0,0,5,0,3,8,0,4,22,0,0,0,4,3,19,5,7,3,43,0,0,0,4,0,3,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,8,0,3,13,0,0,4,3,4,9,16,15,12,68,0,0,0,3,0,8,0,0,0,11,5,12,52,217,22,14,7,5,3,333,0,0,0,6,0,4,0,0,0,14,0,4,3,19,9,5,6,0,0,30,0,3,3,26,5,7,4,4,0,52,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,19,48,34,18,123,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,11,4,8,3,3,0,38,0,0,7,9,4,3,5,0,0,24
209041433,0,0,0,4,0,0,0,0,0,3,0,6,9,50,19,13,11,0,0,105,0,0,0,0,5,0,6,0,0,9,0,0,3,6,8,0,4,0,0,25,0,10,3,10,5,3,8,3,0,34,0,0,0,5,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,0,0,4,7,7,9,3,9,3,43,0,0,0,6,0,5,0,0,0,10,0,40,47,441,53,34,27,4,0,644,0,0,0,11,3,0,3,0,0,19,0,10,12,46,11,7,0,0,0,83,0,10,18,73,39,14,9,0,0,168,0,0,0,4,0,0,0,0,0,5,0,0,0,9,6,32,32,23,0,96,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,20,13,13,7,0,0,53,0,4,3,29,8,3,0,0,0,46
209041435,0,0,0,0,3,0,0,0,0,7,0,0,0,45,3,12,8,0,0,73,0,0,0,0,0,0,4,0,0,9,0,0,4,8,5,8,6,0,0,28,0,5,0,10,10,12,15,0,0,60,0,0,0,3,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,12,0,0,0,7,5,13,12,5,0,46,0,0,3,7,0,0,0,0,0,13,5,19,39,231,62,43,5,4,0,413,0,0,0,13,0,0,0,0,0,15,0,7,3,50,11,4,0,0,0,79,0,0,5,26,15,13,0,0,0,62,0,0,0,3,0,3,0,0,0,12,0,0,3,3,4,26,42,8,5,100,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,15,0,0,0,6,5,4,4,0,0,23,0,0,3,19,6,3,7,0,0,38
209041436,0,0,0,0,3,6,5,0,0,10,0,0,0,57,14,8,9,0,0,94,0,0,0,0,0,5,0,0,0,17,0,3,0,9,3,5,7,0,0,32,0,3,3,12,13,14,14,16,7,90,0,0,0,6,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,0,0,15,0,0,0,5,8,15,12,11,7,65,0,0,0,0,0,0,0,3,0,8,0,18,36,199,40,30,17,0,3,339,0,0,0,6,8,0,0,0,0,18,0,8,5,46,13,7,0,0,0,79,0,0,3,23,13,12,3,3,0,63,0,3,0,3,0,5,0,3,0,13,0,0,0,12,5,27,42,53,81,222,0,0,0,5,7,0,0,0,0,7,0,6,0,5,5,0,0,0,0,10,0,0,0,5,18,16,5,0,0,44,0,3,0,10,4,6,9,0,0,40
209041437,0,0,0,3,3,5,0,0,0,4,0,6,0,68,17,6,0,0,0,96,0,0,0,10,3,4,6,0,0,17,0,4,6,18,0,0,0,0,0,29,0,9,13,23,4,11,4,0,0,75,0,3,3,56,9,4,7,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,14,0,5,5,9,11,13,20,0,0,68,0,0,3,16,0,0,0,0,0,14,17,112,166,1603,87,91,53,10,0,2139,0,0,6,14,7,0,0,0,0,32,0,14,28,76,9,0,0,0,0,124,0,29,49,195,78,41,3,5,0,401,0,7,0,0,0,0,3,0,0,12,0,0,0,16,15,42,36,19,6,142,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,4,30,19,18,9,0,0,78,0,7,3,45,10,4,5,0,0,73
209041527,0,0,0,0,0,0,0,0,0,3,0,4,0,30,7,5,5,0,0,53,0,0,0,0,0,6,0,0,0,9,0,3,4,12,0,0,0,0,0,27,0,5,18,39,44,37,39,22,0,212,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,11,0,0,0,0,0,6,0,0,0,11,0,0,0,0,5,0,0,0,0,7,0,25,15,158,15,12,7,4,0,243,0,0,3,6,3,0,0,0,0,13,0,3,3,30,6,3,0,0,0,49,0,0,0,3,4,0,0,0,0,8,0,0,3,4,0,5,4,0,0,16,0,4,0,7,6,16,17,9,6,60,0,3,0,3,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,13,0,0,4,21,0,4,5,0,0,37
209041528,0,0,0,0,3,0,0,0,0,3,0,0,0,15,3,0,3,0,0,26,0,0,0,0,0,3,0,0,0,5,0,5,3,8,4,0,4,0,0,23,0,11,8,35,18,19,15,5,0,115,0,0,0,4,4,3,0,0,0,8,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,4,7,0,0,0,6,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,13,10,209,18,11,16,4,0,276,0,0,0,6,5,0,0,0,0,9,0,5,4,38,7,3,0,0,0,60,0,0,6,3,6,0,0,0,0,11,0,0,0,5,0,0,0,0,0,13,0,0,0,5,0,6,14,0,0,26,0,4,0,3,0,0,0,0,0,9,0,0,0,3,6,0,0,0,0,13,0,0,4,12,0,0,9,0,0,18,0,3,0,29,3,6,4,0,0,51
209041529,0,0,0,0,0,0,0,0,0,4,0,0,3,28,13,16,9,3,0,74,0,0,0,3,3,5,7,4,4,21,0,0,0,0,0,0,3,5,4,22,0,0,0,5,0,6,8,9,0,32,0,0,0,5,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,9,3,12,32,80,81,38,257,0,0,0,3,0,0,0,0,0,7,0,15,47,204,13,10,7,0,0,302,0,4,4,9,5,6,0,0,0,25,0,8,7,33,7,0,0,0,0,58,0,5,5,28,22,11,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,24,66,100,48,261,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,0,9,14,20,14,7,0,0,62,0,5,0,9,0,0,3,0,0,20
209041530,0,0,0,0,0,0,0,0,0,5,0,0,9,50,20,26,9,4,0,121,0,0,0,3,0,4,9,5,5,24,0,0,0,5,3,8,8,8,3,37,0,0,0,6,0,5,9,9,0,26,0,0,0,16,7,4,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,12,0,0,0,10,7,33,62,117,50,275,0,0,0,12,0,0,0,0,0,15,0,9,23,146,18,11,8,8,0,227,0,0,3,12,4,4,0,0,0,22,0,11,6,29,8,0,0,0,0,48,0,5,18,74,52,23,7,6,0,186,0,0,0,6,0,0,0,0,0,8,0,3,3,11,7,41,112,109,73,359,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,9,41,43,41,18,12,0,159,0,0,0,10,7,0,0,0,0,18
209041531,0,0,0,0,0,0,0,0,0,0,0,0,3,48,3,11,0,0,0,67,0,0,0,0,0,3,4,0,0,10,0,0,0,14,0,3,0,0,0,26,0,9,17,23,10,13,13,8,9,106,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,9,6,12,11,9,0,49,0,0,0,8,5,0,3,0,0,14,3,33,33,364,30,14,18,3,0,507,0,0,0,10,5,0,0,0,0,21,0,10,7,45,3,6,0,0,0,75,0,0,0,16,3,3,3,0,0,26,0,0,3,0,3,0,0,0,0,10,0,0,4,6,4,20,15,8,0,55,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,9,0,0,0,4,5,0,3,0,0,18,0,3,3,8,0,4,0,0,0,23
209041532,0,0,0,0,0,3,0,0,0,4,0,0,6,30,8,10,7,0,0,57,0,0,0,3,3,9,3,0,0,10,0,0,9,11,7,3,4,4,0,41,0,16,11,13,14,11,7,7,0,80,0,0,0,6,6,0,4,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,10,0,0,0,9,6,9,3,8,0,34,0,0,0,11,3,0,0,0,0,14,3,35,48,440,45,34,33,3,0,637,0,0,0,4,6,0,4,0,0,16,0,10,13,43,16,3,0,0,0,81,0,5,0,12,12,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,17,18,8,4,59,0,0,0,3,0,0,0,0,0,3,0,0,0,12,3,3,0,0,0,17,0,0,0,7,3,8,0,0,0,26,0,4,10,20,11,6,5,4,0,58
210011226,0,0,0,0,0,3,0,3,0,8,0,0,4,25,3,14,0,4,0,51,0,0,0,3,0,0,9,4,3,22,0,0,0,0,0,0,0,5,0,12,0,0,0,13,9,11,11,3,0,53,0,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,10,0,0,0,0,3,6,17,24,3,61,0,0,0,8,3,3,0,0,0,18,0,8,6,38,18,13,7,5,0,90,0,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,8,0,5,4,4,9,26,83,95,39,262,0,0,0,3,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5,0,0,0,4,4,0,3,0,0,13,0,0,0,15,0,0,0,0,0,17
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,3,0,3,0,8,0,0,0,9,10,5,8,0,0,32,0,0,0,0,3,15,15,9,0,49,0,0,0,0,4,6,3,0,0,11,0,0,4,6,10,15,19,16,10,82,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,4,0,0,0,0,5,5,19,12,5,35,0,0,0,0,0,3,20,23,5,55,0,0,0,0,5,0,3,0,0,8,0,0,0,17,4,7,6,3,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,4,0,3,0,3,4,38,95,69,30,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,4,5,0,24,0,0,0,3,0,6,7,0,0,16
210011230,0,0,0,0,0,5,0,0,0,10,0,0,3,20,7,10,5,5,0,47,0,0,0,0,0,5,3,12,0,22,0,0,0,0,0,0,7,3,0,10,0,8,4,15,15,20,8,6,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,0,0,0,0,5,4,8,9,0,22,0,0,0,0,3,0,0,0,0,8,0,3,0,29,7,9,5,4,4,61,0,0,0,6,4,0,0,0,0,12,0,0,0,8,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,3,0,3,4,7,0,4,0,0,0,23,0,0,0,4,3,12,34,26,20,93,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,6,3,0,0,14,0,0,0,8,0,3,3,3,0,16
210011231,0,0,0,0,4,0,0,0,0,9,0,3,7,24,11,14,5,4,0,58,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,9,0,0,11,0,3,0,8,15,27,16,8,0,96,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,6,9,0,18,0,0,0,0,4,3,11,13,9,42,0,4,0,5,0,0,0,0,0,7,0,7,5,51,9,6,10,0,0,86,0,0,0,8,6,0,0,0,0,6,0,0,0,5,4,0,0,0,0,3,0,0,0,6,3,5,0,0,0,15,0,0,6,9,6,0,0,6,0,17,0,0,0,3,5,15,40,25,11,98,0,0,0,4,0,0,0,0,0,12,0,0,4,6,3,0,0,0,0,9,0,0,0,0,9,4,0,0,0,10,0,0,4,8,0,3,8,0,0,30
210011533,0,0,0,5,9,5,13,9,0,35,0,0,0,40,29,20,9,4,3,116,0,0,0,3,7,10,34,39,17,112,0,0,0,13,3,7,7,10,3,48,0,3,0,7,8,16,9,18,3,72,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,10,7,22,0,0,0,5,4,15,41,62,18,158,0,0,0,8,6,5,3,0,0,32,0,6,8,37,11,8,12,3,0,82,0,0,0,6,7,3,4,0,0,20,0,7,7,21,6,4,3,4,0,46,0,0,0,3,4,0,0,0,0,14,0,0,0,8,0,0,0,0,0,11,0,0,0,9,9,43,188,214,127,590,0,0,0,5,4,3,0,0,0,16,0,0,0,7,0,0,0,4,0,13,0,0,0,0,7,13,6,0,0,30,0,0,5,18,0,3,8,0,0,34
210011534,0,0,0,0,10,0,7,5,0,28,0,0,3,45,22,20,15,3,4,106,0,0,0,3,0,12,16,21,9,66,0,0,0,13,7,11,15,11,5,67,0,0,3,17,13,17,16,24,4,94,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,11,12,4,30,0,4,4,0,3,10,35,67,14,149,0,0,0,9,10,9,0,0,0,22,0,11,3,77,13,24,10,3,4,151,0,0,0,9,0,0,0,0,0,7,0,0,0,16,6,4,0,5,0,32,0,0,0,6,0,0,0,0,0,18,0,4,6,5,3,0,4,0,0,24,0,0,0,5,11,53,153,147,79,455,0,0,0,6,6,6,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,11,17,5,0,33,0,0,3,20,6,5,7,0,0,44
210021232,0,0,0,4,0,0,0,0,0,8,0,0,0,8,5,5,0,3,0,20,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,15,37,53,74,42,41,13,266,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,9,9,5,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,5,18,4,5,0,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,6,4,6,0,3,25,0,0,0,5,0,13,11,0,0,35,0,0,0,5,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,0,8
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,10,16,25,28,15,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
