SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
209031210,437,0,5,0,0,437,639,3,0,0,0,642,64,3,0,0,0,68,3,15,0,0,0,23,0,0,0,0,0,0,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,100,28,0,0,0,128,6,0,0,0,0,6,9,0,0,0,0,9,1186,30,0,0,0,1224
209031211,508,0,0,0,0,508,782,0,0,0,0,783,32,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,66,5,0,0,0,74,18,0,0,0,0,23,30,0,0,0,0,32,1403,6,0,0,0,1421
209031212,789,0,0,0,0,790,735,0,0,0,0,735,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,53,8,0,0,0,0,8,0,0,0,0,0,0,109,0,0,3,0,109,32,0,0,0,0,32,15,0,0,0,0,15,1680,0,0,4,0,1685
209031213,1253,24,8,0,0,1288,1396,30,26,0,0,1459,113,5,13,0,0,134,5,0,0,0,0,5,0,0,0,0,0,4,31,3,3,0,0,39,11,0,0,0,0,11,0,0,0,0,0,0,171,8,16,0,0,194,50,7,0,0,0,52,28,0,0,0,0,31,2895,76,48,0,0,3025
209031214,910,4,0,0,0,915,1089,6,0,0,0,1095,67,0,0,0,0,67,0,6,0,0,0,6,0,0,0,0,0,0,48,0,0,0,0,55,7,0,0,0,0,7,0,0,0,0,0,0,126,8,0,0,0,137,22,0,0,0,0,22,28,0,0,0,0,28,2163,16,0,0,0,2184
209031215,1667,49,0,0,0,1720,2426,91,0,0,0,2514,251,59,0,0,0,311,17,11,0,0,0,31,8,0,0,0,0,6,83,12,0,0,0,92,3,0,0,0,0,3,0,0,0,0,0,0,354,87,3,0,0,440,34,0,0,0,0,36,41,0,0,0,0,46,4527,227,9,0,0,4761
209041216,638,81,36,0,0,757,696,183,79,0,0,956,197,185,200,0,0,578,26,4,0,0,0,31,4,0,15,0,0,21,38,18,20,0,0,72,17,0,0,0,0,18,0,0,0,0,0,0,274,205,233,0,0,714,85,28,9,0,0,122,23,4,4,0,0,31,1727,500,360,0,0,2578
209041217,880,95,6,0,0,984,517,110,22,0,0,652,305,151,46,0,0,502,19,26,0,0,0,46,0,6,0,0,0,4,81,28,3,0,0,110,15,3,0,0,0,19,0,3,0,0,0,3,430,215,48,0,0,690,25,4,0,0,0,32,37,3,0,0,0,50,1889,435,78,0,0,2405
209041220,2150,180,23,0,0,2355,1999,195,41,0,0,2240,771,173,150,0,0,1091,42,5,6,0,0,51,3,6,0,0,0,5,132,16,12,0,0,168,18,0,0,0,0,22,7,0,3,0,0,6,970,198,174,0,0,1352,49,11,0,0,0,60,72,6,3,0,0,79,5244,595,241,0,0,6079
209041221,1439,104,0,0,0,1548,1248,127,8,0,0,1380,522,115,4,0,0,644,99,10,0,0,0,109,3,0,0,0,0,5,127,27,0,0,0,155,17,6,0,0,0,24,0,0,0,0,0,3,775,153,5,0,0,936,38,0,0,0,0,41,68,4,0,0,0,78,3572,390,16,0,0,3983
209041223,2965,79,62,0,0,3107,1555,193,76,4,0,1829,931,339,212,0,4,1478,75,3,5,0,0,83,7,0,22,0,0,25,292,45,33,0,3,368,74,13,12,0,0,101,10,3,5,0,0,22,1386,406,288,4,9,2087,106,15,6,0,0,130,114,9,11,0,0,130,6130,695,438,7,10,7278
209041224,1408,69,0,0,0,1478,4094,136,4,0,5,4239,958,118,3,0,0,1077,11,0,0,0,0,11,7,6,0,0,0,8,177,12,0,0,0,194,24,0,0,0,0,25,6,0,0,0,0,9,1181,139,4,0,0,1324,48,5,0,0,0,57,122,4,0,5,0,133,6848,357,7,5,5,7227
209041225,1075,65,8,0,0,1150,1625,75,10,0,0,1706,307,80,16,0,0,403,21,9,0,0,0,34,3,0,0,0,0,3,86,18,0,0,0,105,8,0,0,0,0,8,0,0,0,0,0,3,428,111,15,0,0,558,33,3,0,0,4,37,54,5,0,0,0,57,3211,253,33,0,8,3503
209041431,1025,141,21,0,0,1190,1510,249,39,0,0,1799,524,209,43,0,5,775,49,9,0,0,0,55,3,10,0,0,0,17,123,26,7,0,0,153,27,3,0,0,0,30,9,0,0,0,0,11,728,253,47,0,5,1033,35,13,6,0,0,52,43,9,4,0,0,56,3347,669,111,0,5,4133
209041432,811,145,0,0,0,955,680,156,4,0,0,841,475,234,16,0,0,725,69,18,0,0,0,83,9,4,0,0,0,6,85,33,0,0,0,110,28,8,0,0,0,35,4,7,0,0,0,6,664,293,16,0,0,977,20,5,0,0,0,27,38,11,0,0,0,53,2217,608,23,0,3,2853
209041433,558,51,3,0,0,616,1684,162,7,0,0,1849,665,247,37,0,0,947,3,18,0,0,0,24,3,17,0,0,0,19,92,18,5,0,0,109,28,5,0,0,0,30,3,4,0,0,0,5,793,300,39,0,0,1134,19,10,0,0,0,28,63,14,0,0,0,82,3124,539,52,0,0,3716
209041435,760,46,0,0,0,801,2076,162,0,0,0,2237,501,122,0,0,0,625,13,0,0,0,0,13,10,0,0,0,0,10,54,19,0,0,0,69,19,3,0,0,0,20,5,0,0,0,0,5,593,141,0,0,0,734,25,0,0,0,0,22,54,0,0,0,0,54,3500,355,0,0,0,3862
209041436,870,206,16,0,0,1091,1715,253,0,0,0,1963,519,242,3,0,0,766,9,13,0,0,0,19,5,0,0,0,0,6,89,24,0,0,0,111,8,4,0,0,0,11,0,0,0,0,0,3,629,281,3,0,0,914,20,99,18,0,0,139,36,23,5,0,0,62,3273,860,31,0,0,4169
209041437,627,77,95,3,0,810,4285,236,15,0,6,4542,1064,358,11,0,0,1443,8,0,0,0,0,11,4,0,0,0,0,3,167,11,0,0,5,181,44,8,4,0,0,56,11,0,0,0,0,10,1298,381,20,0,0,1706,49,6,5,3,0,70,116,9,0,0,0,128,6382,718,139,11,7,7257
209041527,1086,24,8,0,0,1112,2836,87,4,0,0,2924,866,34,7,0,0,908,3,0,0,0,0,6,0,0,0,0,0,0,103,7,0,0,0,111,26,0,0,0,0,26,4,0,0,0,0,3,1004,44,6,0,0,1052,25,6,0,0,0,25,44,0,0,0,0,45,4990,156,23,0,0,5167
209041528,446,39,0,0,0,483,2002,146,0,0,0,2155,606,105,0,0,0,710,8,0,0,0,0,8,0,0,0,0,0,0,74,3,0,0,0,77,0,0,0,0,0,3,0,0,0,0,0,3,691,113,0,0,0,804,9,0,0,0,0,9,39,0,0,0,0,38,3193,294,0,0,0,3487
209041529,1326,39,54,0,0,1422,739,51,77,0,0,873,578,109,180,0,0,867,22,12,3,0,0,32,8,14,0,0,0,25,157,17,19,0,0,187,41,4,8,0,0,57,10,0,0,0,0,11,815,147,218,0,6,1181,43,3,6,0,0,54,56,3,6,0,0,66,2981,245,368,0,6,3598
209041530,1668,11,8,0,0,1690,1459,54,30,0,0,1542,622,69,52,0,0,741,24,0,16,0,0,46,9,0,0,0,0,9,150,8,7,0,0,161,29,0,4,0,0,35,6,0,0,0,0,6,845,75,78,0,0,1001,41,5,5,0,0,47,84,0,8,0,0,88,4095,143,128,0,0,4370
209041531,460,138,9,0,0,614,1892,88,18,0,0,2000,694,139,61,0,0,889,11,0,4,0,0,12,27,0,9,0,0,35,78,9,5,0,0,93,24,3,0,0,0,26,0,0,0,0,0,3,826,150,81,0,0,1063,20,119,0,0,0,146,23,15,0,0,0,44,3233,517,102,5,0,3854
209041532,443,17,0,0,0,462,2075,76,0,0,0,2151,809,72,0,0,0,884,0,0,0,0,0,0,5,3,0,0,0,4,88,8,0,0,0,95,5,0,0,0,0,6,0,0,0,0,0,0,915,79,0,0,0,992,21,0,0,0,0,21,47,0,0,0,0,55,3496,172,0,0,0,3677
210011226,1016,272,19,5,0,1306,677,406,8,0,0,1093,322,459,24,5,0,805,6,0,0,0,0,11,0,0,0,0,0,0,71,52,4,0,0,130,8,6,0,0,0,8,0,8,0,0,0,6,409,514,35,3,6,962,26,12,3,0,0,39,25,11,0,0,0,38,2150,1218,57,11,5,3438
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,1394,121,0,0,0,1518,1007,76,0,0,0,1085,196,82,0,0,0,278,7,0,0,0,0,7,0,3,0,0,0,7,64,17,0,0,0,79,9,0,0,0,0,13,0,0,0,0,0,0,275,97,0,0,3,375,29,85,0,0,0,116,39,15,0,0,0,49,2746,394,6,0,7,3147
210011230,784,226,8,6,0,1027,680,311,31,3,0,1024,240,258,30,0,0,532,0,24,0,0,0,24,3,3,0,0,0,4,49,34,5,0,0,85,4,0,0,0,0,3,3,5,0,0,0,6,309,316,34,3,0,660,20,10,0,0,0,33,25,9,0,0,0,32,1819,877,72,8,0,2775
210011231,1227,212,4,6,0,1449,1077,246,20,0,0,1354,237,164,59,8,0,466,3,9,0,0,0,11,0,0,0,0,0,0,62,24,6,0,0,91,9,0,0,0,0,8,3,0,0,0,0,4,308,197,65,6,0,578,21,3,0,0,0,29,31,11,3,0,0,40,2671,681,87,12,5,3454
210011533,1738,362,4,8,0,2115,950,334,5,0,0,1291,483,191,10,10,0,697,13,20,0,0,0,30,0,8,0,0,0,9,95,31,0,0,0,127,12,3,0,0,0,10,3,0,0,0,0,7,606,257,10,9,0,887,88,33,0,0,0,120,63,19,0,0,0,79,3449,996,21,16,0,4491
210011534,2202,285,13,5,0,2505,1399,359,15,0,0,1769,515,276,16,7,0,814,13,11,0,0,0,25,0,3,0,0,0,5,119,37,0,3,0,165,8,8,0,0,0,16,0,0,0,0,0,0,654,331,18,6,0,1018,58,7,0,0,0,66,68,16,0,0,0,86,4382,1003,46,11,4,5447
210021232,1597,118,4,0,0,1722,2179,76,10,0,0,2261,314,104,12,0,0,430,14,20,0,0,0,31,9,10,4,0,0,18,125,43,0,0,0,168,4,0,0,0,0,4,4,0,0,0,0,4,469,182,16,0,3,664,48,4,0,0,0,55,40,3,0,0,0,44,4331,381,33,0,0,4747
210021233,515,4,0,11,0,528,546,6,0,0,0,544,33,0,0,0,0,40,7,0,0,0,0,9,0,0,0,0,0,0,44,0,0,0,0,44,9,0,0,6,0,16,0,0,0,0,0,0,91,0,0,9,0,101,19,0,0,0,0,19,9,0,0,0,0,7,1183,5,0,19,0,1211
210021234,560,17,4,0,0,578,721,21,0,0,0,736,79,40,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,0,53,0,0,0,0,0,4,0,0,0,0,0,0,124,45,0,0,0,172,20,0,0,0,0,20,14,0,0,0,0,14,1439,80,7,0,0,1526
210021235,1290,11,4,0,5,1303,1903,7,4,0,3,1916,208,14,6,0,0,225,8,0,0,0,0,8,7,10,0,0,0,15,118,5,0,0,0,119,20,0,0,0,0,22,0,0,0,0,0,0,355,31,6,0,0,389,54,3,0,0,0,59,66,0,0,0,0,68,3669,52,15,0,8,3740
210031236,830,86,4,5,0,922,901,216,25,4,0,1144,359,226,77,3,0,669,55,36,21,0,0,113,3,6,0,0,0,13,110,26,3,0,0,149,9,4,0,0,0,16,5,0,0,0,0,3,540,301,100,5,8,958,29,6,0,0,0,31,30,8,0,0,0,37,2339,620,128,16,8,3103
210031237,1560,99,5,0,0,1664,1151,209,7,3,0,1371,677,276,14,10,0,972,28,23,0,0,0,51,6,12,0,0,0,15,237,53,0,4,0,288,59,11,0,0,0,73,7,0,0,0,0,12,1010,370,14,10,6,1410,51,11,0,0,0,68,80,10,0,0,0,90,3868,696,24,14,6,4604
210031439,247,76,9,0,0,336,411,110,7,0,0,530,66,58,16,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,77,58,16,0,0,160,0,70,21,0,0,88,6,0,4,0,0,14,751,317,56,0,0,1122
210031440,789,80,0,0,4,867,552,203,5,0,0,759,198,234,16,0,0,440,15,39,0,0,0,55,6,0,0,0,0,6,57,34,3,0,0,93,16,0,0,0,0,18,0,4,0,0,0,6,295,310,15,0,0,619,23,0,0,0,0,30,36,13,0,0,0,50,1692,608,20,0,0,2319
210031535,1332,189,0,0,0,1525,1007,683,0,5,0,1697,600,712,39,3,3,1355,177,59,25,0,0,268,6,9,0,0,0,16,172,89,7,0,0,267,49,20,0,0,0,65,4,0,0,0,0,9,1009,889,73,4,3,1977,78,10,0,0,0,89,65,23,0,0,0,93,3493,1795,73,4,7,5377
210031536,573,108,110,0,0,794,573,371,129,0,0,1075,216,458,298,0,0,975,7,18,25,0,0,45,0,0,3,0,0,11,72,38,53,0,0,165,18,24,6,0,0,49,3,0,0,0,0,3,314,531,390,5,0,1241,14,8,5,0,0,28,26,10,7,0,0,49,1504,1025,643,0,0,3180
210031537,672,173,16,3,0,866,613,459,38,0,0,1115,236,534,68,0,0,844,4,5,13,0,0,26,0,0,13,0,0,14,37,50,9,0,0,98,6,6,6,0,0,9,0,0,3,0,0,0,293,594,99,4,0,985,14,11,5,0,0,25,20,13,6,0,0,35,1606,1249,160,3,0,3024
210031538,1363,579,18,7,0,1975,1212,1021,78,4,4,2316,484,1362,104,10,4,1959,14,70,0,0,0,77,9,3,0,0,0,9,115,136,10,0,0,261,9,24,0,0,0,34,5,12,0,0,0,15,622,1604,116,14,4,2351,42,24,0,3,0,71,38,54,4,0,0,97,3284,3281,218,24,3,6806
210041240,1548,8,10,0,0,1562,2345,12,3,0,0,2359,425,14,5,0,0,443,44,10,0,0,0,48,8,0,0,0,0,8,133,0,4,0,0,138,9,0,0,0,0,9,3,0,0,0,0,3,619,18,8,0,0,638,39,0,0,0,0,40,54,0,0,0,0,54,4601,39,18,0,0,4658
210041539,324,23,0,0,0,344,1063,77,0,0,0,1147,284,45,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,0,0,69,0,0,0,0,0,3,0,0,0,0,0,0,349,56,0,0,0,402,11,0,0,0,0,11,28,0,0,0,0,33,1783,151,0,0,0,1933
210041540,1331,188,219,0,0,1735,2190,72,153,0,0,2420,625,189,336,0,0,1144,10,4,47,0,0,62,8,12,13,0,0,29,128,16,55,0,0,207,11,0,4,0,0,9,4,0,5,0,0,10,778,223,459,0,0,1461,32,20,11,0,0,59,33,14,20,0,0,62,4364,516,855,0,0,5741
210041541,1141,3,37,0,0,1182,1878,8,46,0,0,1933,570,13,54,0,0,637,12,0,0,0,0,14,9,0,0,0,0,13,127,0,9,0,0,138,6,0,0,0,0,6,0,0,0,0,0,3,728,13,72,0,0,816,26,0,0,0,0,29,43,0,0,0,0,42,3807,27,154,0,0,3999
210051242,876,65,42,0,0,985,810,215,75,0,0,1108,616,316,141,0,0,1074,280,108,122,0,0,511,7,11,42,0,0,62,230,48,28,0,4,310,86,17,13,0,0,116,13,4,0,0,0,21,1231,509,344,0,5,2094,45,10,9,0,0,70,73,22,9,0,5,104,3030,822,493,0,13,4357
210051243,1564,49,52,6,0,1678,1367,70,92,0,0,1531,488,49,109,0,4,652,162,15,22,0,0,196,15,0,3,0,0,17,284,17,31,3,0,339,111,12,11,93,0,225,10,0,0,5,0,18,1063,92,182,101,8,1444,68,28,8,0,0,103,120,6,9,7,0,141,4181,248,345,106,9,4892
210051245,2428,117,0,0,0,2550,2233,252,0,0,0,2486,634,187,0,0,0,821,129,60,10,0,0,201,9,0,0,0,0,9,183,39,0,0,0,224,47,0,0,5,0,55,9,0,0,0,0,9,1010,286,18,5,0,1312,50,6,0,0,0,55,91,13,0,0,0,104,5810,677,20,5,0,6512
210051246,2089,42,0,0,0,2132,3436,80,0,0,8,3520,592,54,0,0,0,642,6,0,0,0,0,6,0,0,0,0,0,0,105,7,0,0,0,119,27,0,0,0,0,32,6,0,0,0,0,6,732,70,0,0,0,803,48,0,0,0,0,53,97,3,0,0,0,104,6400,192,0,0,8,6610
210051247,1035,88,10,0,0,1136,1377,248,14,0,0,1641,403,185,5,0,0,595,253,60,6,0,0,321,14,9,0,0,0,20,196,60,3,0,0,257,58,26,0,0,0,86,8,4,0,0,0,15,938,339,19,0,5,1300,47,9,0,0,0,56,104,19,3,0,0,126,3500,704,48,0,7,4256
210051248,11,0,0,0,0,11,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,23
210051250,715,164,0,0,0,878,543,308,0,0,0,851,241,499,0,0,0,735,9,17,0,0,0,26,0,0,0,0,0,5,64,69,0,0,0,133,7,5,0,0,0,18,0,3,0,0,0,3,330,597,0,0,0,922,27,15,0,0,0,40,36,17,0,0,0,50,1651,1092,0,0,0,2745
210051441,697,17,11,0,0,723,1029,31,31,0,0,1092,405,39,32,0,0,477,25,0,4,0,0,32,8,0,0,0,0,14,130,6,10,0,0,145,22,0,0,0,0,34,0,0,0,0,0,0,603,45,46,0,0,703,26,0,0,0,0,29,39,3,5,0,0,43,2394,102,93,0,0,2595
210051442,501,16,0,0,0,516,1900,62,3,0,0,1977,527,219,28,0,0,777,10,0,0,0,0,10,9,0,6,0,0,14,100,16,0,0,0,116,28,5,0,0,0,34,5,0,0,0,0,4,683,239,39,0,0,956,19,0,0,0,0,21,46,8,0,0,0,52,3152,324,43,0,0,3518
210051443,1034,24,6,0,0,1069,3244,127,6,0,0,3379,928,232,11,0,3,1180,34,12,5,0,0,53,10,9,0,0,0,19,226,26,0,0,0,256,61,13,0,0,0,75,12,0,0,0,0,13,1266,295,20,0,5,1592,40,3,0,0,0,44,94,13,0,0,0,109,5682,466,31,0,7,6189
210051445,535,9,0,0,0,545,4505,78,0,0,0,4581,1245,23,0,0,0,1270,5,0,0,0,0,5,3,0,0,0,0,3,165,8,0,0,0,166,40,3,0,0,0,40,8,0,0,0,0,8,1472,32,0,0,0,1501,43,0,0,0,0,43,90,6,0,0,0,97,6633,120,0,0,0,6767
210051542,150,12,0,0,0,172,1625,72,0,0,0,1702,620,104,0,0,0,726,6,0,0,0,0,6,7,0,0,0,0,7,75,5,0,0,4,91,22,0,0,0,0,24,3,0,0,0,0,3,736,115,0,0,0,851,17,0,0,0,0,17,47,3,0,0,0,56,2575,206,0,0,4,2791
210051543,299,80,5,0,0,375,1755,200,13,0,0,1963,699,329,32,0,3,1057,5,4,0,0,0,13,11,4,0,0,0,15,98,26,6,4,0,132,24,9,0,0,0,34,6,0,0,0,0,12,852,372,32,4,3,1258,83,44,0,0,0,127,44,26,0,0,0,74,3030,715,47,4,4,3792
210051544,611,52,9,0,0,671,1183,115,13,0,0,1313,311,60,49,0,0,415,24,0,0,0,0,32,6,0,0,0,0,6,89,15,5,0,0,110,33,5,0,0,0,33,6,4,0,0,0,13,470,84,54,0,0,608,28,6,0,0,0,33,45,10,0,0,0,48,2338,254,77,0,0,2673
210051545,575,38,0,0,0,616,1918,146,0,0,0,2068,425,101,0,0,0,527,26,0,0,0,0,26,4,0,0,0,0,4,138,14,0,0,0,148,75,10,0,0,0,85,11,3,0,0,0,10,681,122,0,0,0,808,67,5,0,0,0,68,81,3,0,0,0,85,3314,320,0,0,0,3643
211011251,985,304,74,0,6,1369,1203,434,150,0,0,1789,648,430,145,0,0,1226,23,46,77,0,0,155,0,4,28,0,0,40,135,57,22,0,0,223,15,5,0,0,0,20,0,5,0,0,0,8,828,553,275,0,6,1664,30,31,11,0,0,74,57,19,12,0,0,90,3102,1343,532,7,7,4985
211011254,1691,204,3,0,0,1902,2113,284,3,0,0,2409,896,180,3,0,3,1079,40,3,0,0,0,48,9,7,0,0,0,14,149,20,4,0,0,176,8,0,0,0,0,7,7,0,0,0,0,9,1108,211,10,0,4,1336,44,89,4,0,5,135,50,3,0,0,0,53,5007,800,15,0,14,5829
211011255,763,0,0,0,0,768,1076,0,6,0,0,1079,110,0,0,0,0,110,20,0,0,0,0,18,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,151,13,0,0,0,0,13,15,0,0,0,0,15,2029,0,7,0,0,2036
211011256,1820,167,9,0,0,1991,2131,88,33,0,0,2256,708,68,35,0,0,807,46,0,0,0,0,47,9,0,0,0,0,9,127,3,9,3,0,143,6,0,0,0,0,4,3,0,0,0,0,3,898,72,42,3,0,1017,48,26,3,0,0,80,48,4,0,0,0,59,4947,362,86,3,4,5399
211011257,731,103,0,0,0,836,1245,40,0,0,0,1285,218,17,0,0,0,233,38,0,0,0,0,38,4,7,0,0,0,9,42,0,0,0,0,41,0,3,0,0,0,3,4,0,0,0,0,4,303,22,0,0,0,331,19,109,0,0,0,134,16,19,0,0,0,37,2329,290,5,0,0,2623
211011258,1235,49,3,0,0,1289,1586,27,0,0,0,1616,302,4,3,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,56,6,3,0,0,0,3,0,0,0,0,0,0,357,16,3,0,0,383,20,65,0,0,0,91,27,5,0,0,0,35,3234,166,11,4,0,3411
211011259,1835,69,0,0,0,1909,1697,142,0,0,0,1839,648,101,0,0,0,747,44,33,0,0,0,76,3,11,0,0,0,11,112,11,0,0,0,119,12,4,0,0,0,12,5,0,0,0,0,5,813,158,0,0,0,974,51,102,0,0,0,153,49,15,0,0,0,62,4450,484,3,0,0,4937
211011260,2102,335,75,0,0,2507,1786,234,76,0,0,2097,749,132,132,0,0,1010,58,27,10,0,0,96,4,3,0,0,0,10,118,23,27,0,0,169,13,13,0,0,0,29,0,0,0,0,0,6,946,202,161,0,0,1316,56,278,17,0,0,351,33,63,9,0,0,111,4928,1111,339,0,3,6381
211011446,2242,486,42,0,0,2774,2764,817,88,0,5,3672,1073,753,86,3,0,1913,97,71,51,0,0,215,12,33,18,0,0,60,261,108,18,0,0,383,20,10,0,0,0,31,5,8,0,0,0,16,1465,976,173,3,0,2618,52,29,4,0,0,88,80,19,3,0,0,109,6604,2335,319,5,4,9271
211011447,1679,152,38,0,0,1868,1972,198,33,8,0,2212,681,164,15,4,0,856,48,54,15,0,0,112,16,19,43,0,0,86,176,28,9,0,0,208,11,4,0,0,0,21,0,3,0,0,0,11,929,272,75,7,5,1289,77,42,4,0,0,122,52,9,0,0,0,64,4703,671,155,14,3,5550
211011448,1824,66,9,4,0,1906,2335,145,35,0,0,2513,602,96,14,0,0,723,72,16,0,0,0,89,10,3,0,0,0,10,138,12,7,0,0,154,8,0,0,0,0,6,4,0,0,0,0,4,827,129,19,0,0,988,35,4,3,0,0,37,50,0,0,0,0,50,5076,342,69,9,0,5497
211011449,527,16,0,0,0,551,780,19,0,0,0,797,66,7,3,3,0,80,20,0,0,0,0,20,0,0,0,0,0,0,40,0,0,0,0,43,3,0,0,0,0,5,0,0,0,0,0,0,135,13,3,4,0,146,10,0,0,0,0,10,14,0,0,0,0,14,1458,47,3,4,0,1512
211021261,2271,123,46,0,0,2444,1966,110,35,0,0,2110,447,73,36,0,0,542,10,4,0,0,0,20,0,0,0,0,0,0,92,12,5,0,0,114,4,0,0,0,0,5,0,0,0,0,0,0,554,90,39,0,0,689,51,77,4,0,0,133,49,12,0,0,0,62,4889,416,126,0,0,5441
211021262,1433,5,0,0,0,1436,1480,0,7,0,3,1484,126,0,0,0,0,126,3,9,0,0,0,14,0,0,0,0,0,0,64,0,0,0,0,65,0,0,0,0,0,5,0,0,0,0,0,0,197,9,6,0,0,212,47,0,0,0,0,47,14,0,0,0,0,14,3174,17,5,5,4,3201
211031263,1171,149,7,0,0,1331,1733,278,25,0,0,2027,428,152,17,0,3,600,92,20,0,0,0,115,15,3,0,0,0,24,104,26,3,0,0,138,6,7,0,0,0,9,0,0,0,0,0,0,656,203,24,0,3,883,24,9,0,0,0,34,41,7,5,0,0,47,3615,652,59,0,3,4331
211031265,2242,23,4,0,0,2268,2891,58,3,0,0,2961,554,40,0,5,0,604,37,27,0,0,0,59,3,13,0,0,0,23,109,4,0,3,0,118,7,0,0,0,0,13,0,0,0,0,0,0,716,91,0,3,0,814,37,0,0,0,0,38,35,0,0,0,0,35,5928,172,12,5,0,6114
211031266,1708,122,132,0,0,1968,1933,153,284,0,10,2371,1559,267,406,0,0,2230,79,82,14,0,0,173,18,65,22,0,4,113,253,32,41,4,5,328,11,6,0,0,0,27,5,5,3,0,0,15,1925,458,486,4,7,2881,71,18,4,0,0,93,78,37,10,0,0,122,5714,786,920,3,17,7434
211031267,2602,81,9,0,0,2691,2859,177,29,0,0,3061,1239,169,64,3,0,1479,79,25,4,0,0,105,20,0,4,0,0,29,265,30,7,0,0,303,22,4,0,0,0,18,3,4,0,0,0,9,1626,230,84,3,0,1949,55,8,0,0,0,64,59,8,0,0,0,62,7207,496,118,3,3,7828
211031268,1383,19,10,0,0,1415,1436,6,8,0,0,1455,298,5,5,0,0,307,15,0,0,0,0,14,0,0,0,0,0,0,75,0,0,0,0,75,4,0,0,0,0,4,0,0,0,0,0,0,394,6,5,0,0,403,25,0,0,0,0,25,27,0,0,0,0,30,3266,30,27,0,0,3330
