SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
206041118,13,14,0,0,31,6,0,41,0,0,0,0,0,0,0,0,42,37,8,0,88,12,6,108,42,37,8,0,88,12,6,108,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,362,101,31,23,521,409,86,1015,2100,782,242,107,3230,2532,589,6353,0,0,0,0,0,0,0,0,2459,885,274,136,3757,2939,683,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,6,15,0,20,2524,935,286,139,3879,2973,689,7546
206041119,39,17,4,0,53,19,10,77,51,21,11,4,82,34,21,134,170,89,15,8,282,95,35,407,222,105,27,11,367,126,56,538,63,14,4,3,81,124,16,227,173,23,20,4,226,354,46,623,114,20,7,6,147,132,32,308,234,49,20,6,304,277,17,599,0,0,0,0,0,0,0,0,590,104,50,20,766,886,106,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,5,0,0,0,5,5,0,9,851,230,79,34,1195,1035,170,2396
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,17,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,17,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,18,3,34
206041121,217,279,66,19,584,156,80,810,194,103,37,8,343,225,66,632,558,461,147,42,1199,508,185,1894,744,564,182,51,1538,734,248,2522,24,5,5,0,34,77,13,121,92,35,22,0,143,151,23,317,179,57,44,3,275,385,43,698,25,21,32,6,81,151,5,239,0,0,0,0,0,0,0,0,313,110,101,12,534,758,88,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,5,1280,951,356,78,2663,1648,414,4727
206041124,14,14,3,0,30,0,11,48,34,25,14,0,75,31,39,143,173,148,40,11,370,145,114,628,210,168,53,16,445,178,150,775,42,13,6,0,56,52,35,145,57,23,12,3,94,107,36,237,99,33,29,7,167,218,54,440,140,57,21,9,229,218,58,502,0,0,0,0,0,0,0,0,331,122,60,29,543,592,181,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,5,556,311,116,39,1025,776,343,2148
206041125,69,51,12,0,135,32,6,173,40,30,4,0,73,35,5,108,61,55,11,3,130,49,10,189,100,84,19,3,202,86,16,297,77,24,5,8,118,111,14,238,278,76,30,4,387,482,74,943,91,27,10,3,137,222,29,384,346,115,47,15,526,435,41,1002,0,0,0,0,0,0,0,0,792,234,103,27,1161,1243,159,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,962,363,138,35,1498,1366,187,3049
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,16,12,6,34,8,3,3,0,16,12,6,34,10,5,0,0,11,7,0,17,23,6,3,0,27,36,10,73,45,12,6,0,65,121,14,190,1073,261,122,127,1588,2146,637,4370,0,0,0,0,0,0,0,0,1146,288,131,130,1692,2303,661,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,8,8,0,0,0,6,3,0,8,3,3,0,0,5,13,0,22,1162,293,133,133,1726,2328,668,4720
206041504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,4,4,10,12,11,6,3,25,36,9,73,44,8,6,0,56,112,43,217,1851,274,217,361,2705,3999,1701,8412,0,0,0,0,0,0,0,0,1911,289,231,358,2794,4153,1760,8705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,12,32,14,56,1917,299,231,365,2807,4183,1768,8767
206041505,4,0,0,0,5,5,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,10,3,0,0,0,3,4,4,10,0,0,0,0,0,0,0,6,20,3,0,0,25,29,8,62,340,59,35,58,486,694,375,1554,1708,332,151,207,2396,3001,958,6354,0,0,0,0,0,0,0,0,2060,395,187,264,2904,3726,1339,7971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,19,11,47,2083,397,185,264,2931,3758,1350,8039
206041506,75,76,31,4,183,49,38,270,180,129,35,15,354,175,103,633,273,254,96,23,646,287,181,1109,449,385,135,31,998,457,290,1745,102,65,37,4,208,181,59,451,224,105,77,18,425,464,142,1033,381,143,75,33,636,763,135,1527,372,174,176,46,777,837,165,1771,0,0,0,0,0,0,0,3,1081,495,370,98,2046,2247,500,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14,19,8,41,9,3,0,0,14,19,8,41,0,0,0,0,4,9,0,13,1620,952,539,136,3238,2779,833,6855
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,5,0,17,147,30,23,9,209,216,21,441,844,303,117,61,1327,1210,299,2839,0,0,0,0,0,0,0,0,1007,338,144,68,1550,1428,322,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,4,0,0,3,0,0,3,3,0,0,0,5,4,0,12,1010,343,144,68,1554,1432,323,3309
206041509,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,16,12,0,60,49,37,150,33,16,11,0,61,54,37,153,0,0,0,0,0,0,0,0,87,30,17,6,133,79,48,254,123,40,17,9,187,160,47,391,2307,527,281,175,3292,3333,1064,7691,0,0,0,0,0,0,0,0,2518,589,315,182,3610,3570,1153,8339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,3,10,3,0,0,18,11,5,36,2568,616,328,182,3691,3637,1197,8532
206041510,4,9,3,0,23,16,12,45,79,51,18,5,144,57,40,242,140,87,23,9,258,126,88,473,218,135,45,10,408,185,127,715,151,32,17,10,211,178,69,458,34,16,9,0,58,26,10,91,324,98,36,19,478,476,98,1056,341,115,41,22,518,468,165,1149,0,0,0,0,0,0,0,0,848,266,100,55,1270,1149,345,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,21,0,0,0,0,3,13,9,21,0,0,0,0,0,0,0,3,1080,410,149,65,1705,1356,480,3542
206051128,211,269,65,11,551,152,13,716,497,519,134,16,1168,456,56,1678,244,327,73,7,646,164,26,835,742,848,209,20,1819,621,75,2510,69,35,21,4,128,164,18,314,117,46,27,3,194,255,35,486,90,48,26,6,167,198,23,388,845,260,123,45,1271,1242,175,2687,4,8,5,0,12,4,0,17,1124,399,201,54,1777,1864,242,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,7,0,0,13,9,3,0,0,16,0,0,12,9,3,0,0,9,16,0,21,2085,1523,470,86,4164,2651,332,7153
206051129,229,506,84,5,829,155,34,1016,146,208,54,12,412,139,31,579,127,110,43,0,283,95,20,392,272,318,87,13,691,233,52,977,459,218,123,22,820,959,164,1939,637,196,155,38,1027,1632,207,2867,79,24,19,0,125,158,23,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,446,294,58,1976,2749,389,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1678,1269,471,75,3494,3140,475,7104
206051130,150,177,31,3,364,82,17,465,397,407,129,17,948,425,67,1434,447,594,187,23,1247,398,46,1697,842,1002,313,42,2196,826,113,3134,46,23,16,5,84,84,5,173,112,80,70,3,268,386,29,673,563,170,136,13,883,952,49,1886,345,79,44,0,468,446,25,941,0,0,0,0,0,0,0,6,1068,357,263,20,1706,1868,104,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,9,0,0,0,0,10,9,0,9,0,0,4,0,7,0,0,6,2058,1538,615,63,4275,2778,231,7291
206051134,280,432,85,5,800,216,68,1090,180,201,54,7,441,166,58,670,122,115,29,4,266,108,55,424,302,316,80,10,705,275,112,1095,428,161,97,26,721,876,226,1824,717,230,137,57,1142,1628,333,3105,105,19,8,3,141,166,24,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,415,246,90,2005,2677,587,5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,15,38,0,53,12,4,3,0,15,38,0,53,0,0,0,0,0,0,0,3,1847,1163,417,101,3526,3204,770,7502
206051511,0,0,0,0,0,0,0,0,3,5,0,0,8,6,4,18,91,55,32,5,182,59,78,319,97,62,31,5,191,68,79,335,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,14,16,0,0,0,16,28,11,50,121,46,19,3,193,166,12,368,0,0,0,0,0,0,0,0,141,51,15,3,215,191,22,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,7,3,0,0,0,6,8,0,11,7,0,0,0,5,6,0,14,244,112,50,11,414,271,102,789
206051512,74,107,26,0,196,53,9,259,257,216,72,8,557,291,46,889,299,274,108,21,710,297,45,1052,555,492,185,35,1259,591,94,1947,42,9,8,0,62,132,12,204,22,7,5,3,36,70,3,112,229,59,99,11,393,525,34,955,632,177,73,28,911,1039,154,2111,0,0,0,0,4,0,0,4,932,251,186,41,1406,1770,203,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,5,21,16,9,43,12,6,0,5,21,16,9,43,0,0,0,0,6,12,0,10,1562,856,393,78,2888,2439,314,5642
206051513,92,116,34,6,244,93,18,359,116,96,32,0,245,110,38,396,51,54,28,0,131,57,31,224,166,148,58,3,380,168,75,621,281,75,59,12,422,677,98,1204,463,83,88,29,658,1180,170,2012,294,52,23,9,376,610,78,1068,261,55,20,7,345,507,63,912,4,0,3,0,9,9,0,12,1304,259,191,52,1813,2983,417,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,6,0,91,109,29,225,70,15,6,0,91,109,29,225,0,0,0,0,3,6,7,12,1634,538,287,64,2532,3359,536,6426
206051514,98,143,17,3,259,63,12,331,90,98,26,3,213,92,28,329,121,129,43,4,303,126,34,466,217,234,62,7,516,214,61,797,182,54,34,8,285,530,60,870,441,125,58,14,640,1140,147,1936,260,69,37,12,379,632,93,1102,481,112,65,25,675,801,106,1585,0,0,0,0,0,0,0,3,1364,358,195,59,1982,3107,406,5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,7,0,76,114,18,203,64,8,7,0,76,115,18,209,0,0,0,0,0,7,0,10,1737,737,288,72,2834,3509,503,6841
206061135,302,450,102,10,868,211,24,1107,117,90,35,5,253,122,28,400,91,74,37,5,208,114,10,328,214,166,68,6,456,241,34,729,152,58,36,7,263,303,49,612,301,67,52,18,431,654,99,1182,212,61,44,12,328,304,49,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,191,133,36,1022,1260,194,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,7,0,17,5,3,0,0,5,7,0,17,3,0,0,0,3,0,0,5,1195,812,303,55,2357,1720,258,4336
206061136,438,422,140,34,1036,397,168,1597,479,272,89,26,869,434,207,1511,235,192,64,10,494,232,109,833,710,464,152,31,1358,667,315,2343,236,77,38,14,369,436,135,939,507,93,49,33,683,1188,234,2110,498,65,50,29,645,1309,174,2125,118,23,9,6,158,330,34,521,0,0,0,0,0,0,0,0,1365,264,153,77,1850,3264,576,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,17,8,0,33,8,0,0,5,17,8,0,33,3,0,0,0,5,10,0,23,2530,1150,437,149,4267,4348,1067,9684
206061138,525,680,147,16,1368,284,36,1679,65,38,16,5,127,104,20,246,334,190,74,5,598,230,26,853,399,231,90,4,728,328,49,1104,334,104,54,13,511,493,82,1089,304,102,54,11,469,553,95,1118,118,24,17,5,161,216,17,398,38,13,7,4,72,68,6,143,5,0,0,0,8,0,0,8,798,244,138,36,1213,1333,199,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1724,1154,374,52,3310,1946,286,5541
206061515,57,67,12,4,142,20,0,163,3,6,5,0,16,7,3,32,61,28,7,4,99,44,13,154,64,33,15,6,116,52,15,181,65,45,9,4,122,94,23,244,365,61,33,26,480,752,165,1399,179,23,15,8,222,382,50,656,947,174,124,71,1310,1921,257,3495,0,0,0,0,0,4,0,4,1558,298,177,107,2139,3152,508,5802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1682,395,206,111,2394,3231,520,6150
206061516,195,156,48,9,407,166,58,629,179,97,27,13,311,176,89,578,203,129,51,8,383,169,71,631,382,224,74,18,697,343,165,1207,74,15,9,3,103,147,38,290,228,38,21,14,301,641,87,1028,277,62,86,22,451,669,87,1210,133,39,59,14,247,372,18,637,0,0,0,0,0,0,0,0,720,159,175,57,1101,1833,227,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,9,0,16,6,3,0,0,10,9,0,16,0,0,0,0,7,0,0,9,1298,540,301,77,2219,2351,448,5015
206071139,109,131,42,7,284,94,68,449,195,124,32,9,355,169,93,616,147,95,18,7,273,89,79,432,341,220,47,23,631,254,165,1050,46,20,3,0,77,95,29,193,84,30,9,8,126,160,34,318,211,44,26,5,288,305,54,645,469,91,51,26,633,827,141,1602,0,0,0,0,0,0,0,0,816,185,84,32,1123,1388,246,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,5,0,69,56,14,133,49,13,5,0,69,56,14,133,0,0,0,0,0,0,0,7,1312,547,185,61,2108,1790,500,4398
206071140,84,89,19,5,203,39,30,279,564,332,104,36,1041,407,313,1760,181,146,38,10,370,112,110,590,742,474,142,43,1407,520,425,2352,51,23,9,0,88,88,18,190,86,28,45,10,161,263,46,469,31,3,5,4,46,72,16,127,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,176,54,58,10,300,414,76,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,25,5,17,44,13,5,3,0,23,5,17,45,0,0,0,0,5,0,0,5,1021,629,226,63,1937,980,542,3461
206071141,85,55,22,4,162,52,44,259,177,70,18,5,277,167,79,523,166,83,43,16,311,188,128,626,344,155,68,26,586,358,206,1151,52,10,6,0,69,94,19,191,158,42,44,9,249,277,46,574,364,43,14,13,437,546,71,1052,303,97,156,19,575,578,80,1235,0,4,0,0,8,6,8,15,879,191,228,40,1340,1498,222,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,5,17,3,0,0,0,9,4,5,17,0,0,0,0,0,3,0,3,1315,402,313,65,2093,1914,486,4489
206071142,46,33,14,0,87,28,26,145,217,91,35,15,352,179,119,651,322,168,50,18,562,252,205,1014,539,260,85,32,913,431,324,1667,117,26,3,7,160,201,46,408,155,44,31,4,235,346,52,636,255,55,28,12,343,335,56,738,161,124,194,21,506,379,48,936,0,0,0,0,0,0,0,0,692,248,256,47,1247,1265,204,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,12,18,11,34,4,8,0,0,12,18,11,34,0,0,0,0,0,13,0,12,1284,546,353,78,2258,1747,557,4565
206071143,202,291,53,9,547,159,72,786,557,402,120,17,1093,524,268,1882,213,206,61,11,491,190,102,786,769,604,174,28,1582,713,372,2669,170,60,53,8,291,382,78,750,122,35,37,4,205,304,50,554,191,63,24,3,285,317,80,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,163,117,24,785,1003,207,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,17,11,6,32,4,6,4,0,17,8,10,34,3,0,0,0,3,0,3,11,1465,1066,346,55,2933,1886,670,5489
206071145,302,447,70,11,834,176,76,1083,257,257,47,15,574,237,79,894,254,236,66,9,566,162,84,811,509,495,121,20,1143,398,161,1699,104,29,32,7,169,262,32,462,111,27,26,0,167,216,32,421,88,32,11,3,134,125,12,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,305,86,65,11,462,609,76,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,11,7,0,0,0,9,0,0,11,0,0,0,0,3,0,0,8,1124,1028,255,41,2452,1194,311,3957
206071517,451,445,109,26,1028,297,217,1542,520,356,106,28,1011,445,265,1716,456,311,91,28,880,340,238,1459,976,672,194,55,1891,780,500,3168,186,40,19,10,257,412,81,755,218,43,29,13,305,570,102,975,319,50,26,16,412,558,93,1059,162,27,0,3,198,193,36,430,0,0,0,0,0,0,0,3,885,159,79,49,1177,1733,316,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,22,16,4,49,19,10,0,0,22,16,4,49,0,0,0,0,0,0,0,4,2325,1286,383,121,4116,2831,1044,7990
206071518,206,197,64,10,483,132,109,720,186,118,43,19,372,171,130,659,253,168,76,16,511,204,143,856,438,290,120,28,878,369,274,1522,46,16,6,6,74,148,20,242,107,46,30,12,198,356,42,592,656,149,89,39,931,1136,200,2267,237,132,215,43,616,617,43,1276,0,0,0,0,0,0,0,0,1047,340,340,92,1819,2259,301,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,12,3,6,22,6,9,0,0,12,3,6,22,0,0,0,0,0,4,0,4,1701,830,524,132,3197,2770,683,6645
207011146,452,1053,189,23,1712,309,49,2065,70,54,27,0,157,138,6,300,56,110,26,0,198,40,9,246,129,167,52,0,349,179,21,549,3,5,9,0,23,21,0,40,3,0,0,0,10,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,0,29,27,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,14,20,0,31,4,6,0,0,14,20,0,31,0,0,0,0,0,4,0,4,593,1237,259,25,2108,539,64,2714
207011147,897,1658,444,39,3043,527,61,3631,256,258,97,8,625,484,30,1143,93,161,73,0,335,75,12,416,347,418,174,16,956,556,48,1558,86,51,33,3,181,235,25,441,28,24,22,0,78,66,0,145,72,29,24,6,129,155,8,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,109,80,10,392,456,35,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,7,0,4,0,0,5,3,0,7,7,0,0,0,7,3,0,7,1443,2196,694,64,4396,1547,142,6089
207011148,1247,2987,636,45,4922,831,91,5842,98,107,61,8,265,174,14,453,99,212,79,7,394,66,3,466,194,315,139,11,656,242,22,923,10,18,13,3,47,30,5,83,18,17,12,0,51,43,4,96,14,10,11,0,30,21,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,37,6,124,93,7,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,9,0,22,4,3,0,0,11,9,0,22,0,0,0,0,0,0,0,4,1494,3348,812,62,5718,1180,125,7021
207011149,1230,2237,400,48,3911,647,115,4672,286,227,93,11,619,399,46,1070,157,222,74,6,458,111,18,590,445,447,167,17,1080,510,65,1657,180,102,44,13,340,280,43,659,31,17,8,0,59,90,4,152,121,24,28,4,182,243,20,456,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,335,148,87,17,580,617,69,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,5,0,21,16,11,48,13,7,5,0,21,16,11,48,5,0,0,0,10,4,3,19,2017,2837,657,87,5602,1793,264,7657
