SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
206061135,0,48,0,380,3,0,0,0,4,0,0,0,0,0,31,36,0,0,0,4,0,0,0,0,0,4,3,12,421,71,8,169,23,95,12,90,7,265,32,1207
206061136,4,10,0,751,4,0,0,0,0,0,0,0,0,0,60,70,6,0,0,0,0,0,0,0,0,0,4,16,1189,124,15,414,66,192,32,113,16,315,67,2542
206061138,3,146,5,743,0,0,0,0,0,0,0,0,0,4,52,64,0,0,5,0,4,0,0,0,0,6,5,24,393,111,9,235,24,208,13,184,22,494,61,1755
206061515,0,28,0,476,0,0,0,0,0,0,0,0,0,0,49,62,0,0,0,0,0,0,0,0,0,4,0,11,735,92,5,292,44,172,22,93,21,149,54,1688
206061516,0,11,0,454,3,0,0,3,0,0,0,0,0,4,48,55,0,0,0,0,0,0,0,0,0,6,3,10,580,58,11,172,27,134,11,65,10,196,56,1310
206071139,0,7,0,377,0,0,0,0,4,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,614,74,10,221,39,111,21,64,7,119,41,1318
206071140,0,21,0,295,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,7,348,67,6,158,12,98,12,84,6,209,26,1031
206071141,0,0,0,388,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,649,63,10,243,28,113,16,44,3,99,53,1319
206071142,0,7,0,486,3,0,0,0,5,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,5,3,3,582,65,13,211,37,116,6,57,13,158,36,1292
206071143,3,16,0,422,0,0,0,0,0,0,0,0,0,4,43,48,0,0,0,0,0,0,0,0,0,3,0,9,549,86,3,251,22,119,6,91,13,280,45,1474
206071145,5,21,0,337,0,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,0,0,0,0,0,0,0,5,429,61,5,190,21,88,11,80,12,208,39,1137
206071517,0,15,0,838,0,0,0,3,3,0,0,0,0,0,51,62,3,0,0,0,0,0,0,0,0,6,8,17,1189,87,9,364,51,189,20,106,16,248,66,2341
206071518,0,12,0,489,4,3,0,0,0,0,0,0,0,0,33,40,0,0,0,0,0,0,0,0,0,0,4,0,812,86,7,247,36,142,18,78,9,243,38,1722
207011146,0,7,0,146,0,0,0,0,0,0,0,0,0,4,13,18,0,0,0,0,0,0,0,0,0,4,3,3,133,29,0,76,10,68,0,56,10,214,18,619
207011147,0,49,0,258,0,0,0,0,0,0,0,0,0,6,39,49,0,0,0,0,0,0,0,0,0,5,3,10,217,96,10,162,21,132,9,142,18,682,48,1532
207011148,0,42,0,269,0,0,0,0,0,0,0,0,0,7,49,55,0,0,0,0,0,0,0,0,0,5,5,21,205,78,3,178,18,150,11,156,20,733,61,1623
207011149,3,67,0,488,0,0,3,0,0,0,0,0,5,4,56,67,0,0,0,3,0,0,0,0,0,10,3,19,416,138,10,239,27,194,17,191,26,778,71,2100
207011150,0,21,0,313,3,0,0,0,0,3,0,0,0,4,41,51,0,0,0,0,0,0,0,0,0,9,5,11,323,77,5,178,14,136,16,169,13,565,49,1541
207011152,3,26,0,463,4,0,0,0,0,0,0,0,0,6,52,61,0,0,0,3,0,0,0,5,0,3,7,17,588,93,9,280,29,184,16,132,19,389,61,1797
207011154,0,8,0,106,0,0,0,0,0,5,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,6,3,6,125,19,4,70,10,53,4,51,5,217,13,564
207011155,0,63,0,385,0,0,0,0,0,0,0,3,0,3,42,54,0,0,0,0,0,0,0,0,0,9,5,15,284,88,4,183,24,154,13,169,13,629,46,1610
207011519,3,41,0,337,0,0,0,0,0,3,0,0,0,5,22,31,0,3,0,0,0,0,0,0,0,6,0,14,358,63,12,167,21,112,11,65,10,245,29,1087
207011520,4,34,0,327,5,0,0,0,0,0,0,0,0,0,33,41,0,0,0,0,0,0,0,0,0,0,0,4,458,81,8,228,40,134,19,101,14,255,40,1376
207011521,0,45,0,273,0,0,0,0,0,0,0,0,0,5,34,40,0,0,0,0,0,0,0,0,0,8,0,13,242,72,3,157,11,81,7,106,5,396,40,1126
207011522,5,43,0,347,0,5,0,0,0,0,0,0,0,5,32,45,0,0,0,0,0,0,0,0,0,5,8,12,324,86,8,190,17,108,12,103,10,351,43,1269
207021156,0,9,0,134,0,0,0,0,0,0,0,0,0,5,39,44,0,0,0,0,0,0,0,0,0,18,8,25,178,53,11,120,16,91,8,80,10,626,62,1250
207021157,4,38,0,280,0,0,0,4,0,0,3,3,0,5,82,99,0,0,0,0,0,4,0,0,0,25,27,50,504,157,15,310,53,227,30,182,40,1317,120,2940
207021159,0,49,3,261,0,0,0,0,0,0,0,4,0,3,38,50,0,4,0,0,0,0,0,0,0,17,3,29,212,105,13,207,16,159,16,181,28,848,52,1831
207021160,0,10,0,156,0,0,0,0,0,3,0,0,0,4,32,39,0,4,0,0,0,0,0,0,0,16,5,23,211,71,8,119,13,117,10,103,14,729,50,1448
207021424,0,11,0,126,0,0,0,0,0,0,0,5,0,8,27,36,0,0,0,0,5,0,0,0,0,9,11,22,208,73,3,142,17,157,12,143,20,793,46,1613
207021425,0,7,0,134,0,0,0,0,0,0,0,0,0,5,48,56,0,0,0,3,0,0,0,0,0,9,9,27,225,73,6,146,20,121,9,100,12,654,61,1417
207031161,0,22,0,289,0,0,0,0,0,0,0,0,0,4,41,50,0,0,0,0,0,0,0,0,0,8,10,19,422,104,10,274,27,199,21,180,15,789,63,2108
207031162,0,0,0,81,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,9,5,10,158,42,6,97,9,86,8,69,13,446,25,959
207031163,0,13,0,194,0,4,0,0,0,0,0,0,0,8,74,89,0,0,0,0,0,5,0,0,0,17,19,39,423,194,11,349,45,241,30,184,30,747,107,2359
207031164,0,10,0,176,4,0,0,0,5,0,0,0,0,3,39,51,3,0,0,0,0,0,0,0,0,10,5,14,329,78,4,190,26,128,13,159,26,623,48,1627
207031165,0,3,0,114,6,0,0,0,0,0,0,0,0,0,29,34,0,0,0,0,0,0,0,0,0,0,3,12,209,61,7,121,18,113,11,79,19,395,37,1063
207031166,0,9,0,70,0,0,4,0,0,0,0,0,0,3,28,36,0,0,0,0,0,0,0,0,0,13,3,17,169,62,6,108,8,81,13,79,7,561,46,1128
207031167,0,21,0,219,0,0,0,0,0,0,0,0,0,0,22,31,0,0,0,0,0,0,0,0,0,9,0,15,263,56,8,128,16,102,8,86,9,361,29,1068
208011168,5,30,0,308,0,0,0,0,0,0,0,0,0,12,33,52,0,0,0,0,0,0,0,0,0,8,6,19,220,64,8,165,8,124,15,180,21,697,42,1549
208011169,11,153,0,847,3,0,0,0,0,0,0,0,0,8,80,108,0,3,0,5,0,0,0,0,3,18,7,42,457,157,7,257,21,263,31,280,36,967,96,2583
208011170,0,23,0,337,0,0,0,0,6,0,0,3,3,3,38,42,0,0,0,0,0,3,0,8,0,9,0,26,265,76,10,182,27,145,14,163,26,529,36,1456
208011171,0,6,0,221,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0,0,0,0,0,0,0,3,0,3,320,36,7,165,29,105,6,89,4,292,30,1087
208011172,0,31,0,403,0,0,0,0,0,0,0,0,0,6,49,56,0,0,0,5,0,0,0,0,0,3,8,18,402,70,3,250,18,163,9,139,21,570,62,1710
208011173,3,31,0,435,0,0,0,4,0,0,0,0,0,5,55,67,0,0,0,0,0,0,0,0,0,13,7,28,399,113,16,237,29,176,16,187,15,781,65,2032
208021174,0,18,0,362,4,0,0,0,0,0,0,0,0,6,49,67,0,0,0,0,0,0,0,0,0,7,7,20,605,106,15,273,32,174,20,178,27,681,70,2182
208021176,0,9,0,340,3,0,0,0,6,0,0,0,0,7,56,73,5,0,0,0,0,0,0,0,0,5,18,32,695,124,11,343,36,207,20,130,19,472,91,2151
208021177,3,67,0,565,0,0,0,0,0,6,0,9,0,3,69,82,0,0,6,0,3,3,3,6,0,17,9,45,577,185,10,387,47,245,21,251,26,554,81,2378
208021178,0,30,0,352,0,0,3,5,0,0,0,0,0,9,42,55,0,0,0,0,0,3,0,0,0,9,14,37,421,115,11,245,27,165,25,185,20,592,56,1874
208021179,4,12,0,287,0,0,0,0,0,0,0,0,0,0,31,39,0,0,0,0,0,0,0,0,0,7,0,12,433,76,8,200,27,103,14,97,17,264,38,1280
208021180,0,3,0,109,5,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,209,41,8,135,12,79,9,45,13,196,19,767
208021181,0,0,0,155,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,3,4,307,56,6,146,26,85,10,78,12,250,28,998
208021182,0,6,0,193,0,0,0,0,0,0,0,0,0,0,38,43,0,0,0,0,0,0,0,0,0,5,9,11,409,80,15,217,41,111,11,88,10,269,51,1311
208021426,0,5,0,168,0,0,0,0,0,0,0,5,0,0,22,28,4,0,0,0,0,0,0,0,0,3,10,19,317,46,3,175,18,111,16,91,16,437,42,1271
208021427,0,6,0,184,3,0,0,0,0,0,0,0,0,0,32,37,0,0,0,0,0,5,0,0,0,6,3,20,312,51,7,159,28,119,9,78,16,466,39,1288
208031183,0,4,0,61,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,8,5,13,140,32,4,80,11,81,3,49,9,290,20,729
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
208031185,3,3,0,160,4,0,0,0,0,4,0,0,0,0,25,38,0,0,0,4,0,0,0,0,0,8,6,19,310,61,6,197,24,133,14,94,18,440,45,1347
208031186,0,3,0,200,5,0,0,0,0,0,0,3,0,5,34,40,3,0,0,0,0,0,0,0,0,9,12,30,489,66,12,242,48,151,24,109,15,439,56,1642
208031187,0,3,0,29,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,4,6,7,102,22,0,54,8,43,8,28,3,197,17,483
208031188,0,9,0,302,10,0,0,0,0,0,0,0,0,10,43,68,4,0,0,3,0,0,0,0,0,11,19,46,700,120,18,347,48,197,17,149,28,756,78,2452
208031189,4,5,0,197,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,0,0,0,0,9,4,14,341,48,7,175,31,117,18,77,17,412,37,1274
208031190,0,8,0,206,0,0,0,0,0,0,0,0,0,7,51,59,0,0,0,0,0,0,0,0,0,3,3,15,422,63,5,194,22,116,13,97,16,487,58,1503
208031191,0,0,0,106,0,0,0,0,0,0,0,0,0,0,27,31,3,0,0,0,0,0,0,0,0,8,4,12,219,33,4,115,21,75,0,55,9,238,35,808
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,4,5,0,310,7,0,0,4,0,0,4,0,0,0,29,45,0,0,0,0,0,0,0,0,0,11,5,22,539,81,11,298,27,192,17,157,25,600,49,1999
208041194,6,85,3,623,0,0,0,0,0,3,0,0,0,10,53,67,0,0,3,0,0,0,0,5,0,6,11,25,616,114,11,292,46,196,11,180,29,602,67,2147
208041195,4,40,5,463,0,0,0,0,0,0,0,0,0,7,51,59,7,5,0,5,0,0,0,0,0,3,5,25,528,95,10,291,28,191,19,195,20,616,68,2055
209011196,0,0,0,46,0,0,0,0,0,0,0,0,0,3,19,21,0,0,0,0,0,5,0,0,0,11,11,29,149,39,5,92,21,79,7,71,10,411,28,911
209011197,0,3,0,230,0,0,0,0,0,0,0,0,0,3,42,54,0,0,4,8,0,0,0,6,0,9,15,35,463,83,8,249,48,169,28,188,20,847,66,2169
209011198,0,14,0,220,4,0,0,0,0,0,0,0,0,4,37,49,0,0,0,0,0,0,0,0,0,8,11,17,417,83,10,221,41,136,11,115,12,532,50,1628
209011199,0,0,0,169,0,0,0,0,0,4,0,0,3,3,43,56,4,0,0,0,0,0,0,0,0,5,7,15,462,61,11,224,35,113,27,75,23,251,65,1337
209011200,5,15,0,264,0,0,0,0,0,0,0,0,0,0,39,43,5,0,0,0,0,0,0,0,0,6,7,19,373,82,13,165,25,120,9,113,13,369,42,1329
209011201,0,36,0,215,0,0,0,0,0,4,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,10,9,20,149,39,3,104,8,90,4,89,11,307,28,847
209011202,0,10,0,196,0,0,0,0,0,0,0,4,0,8,41,47,0,0,0,0,0,3,0,0,0,8,6,27,346,77,9,244,32,133,17,135,22,705,59,1786
209011203,0,13,4,195,0,0,0,4,0,0,0,4,0,12,44,63,0,0,0,0,0,0,0,0,0,14,10,28,373,61,13,183,33,125,10,118,19,735,66,1721
209011204,0,0,0,103,0,0,0,0,0,0,0,4,0,0,17,28,0,0,0,4,0,0,0,0,0,14,4,19,246,32,5,124,16,84,6,52,9,360,26,963
209021205,0,0,0,96,0,0,0,0,0,0,0,0,0,4,24,31,0,0,0,0,0,0,0,0,0,4,6,10,206,59,7,108,11,120,12,68,15,309,36,949
209021428,0,0,0,262,4,0,0,0,0,0,0,0,0,0,48,60,0,0,5,0,0,0,0,0,0,9,9,26,731,121,11,387,53,174,33,100,13,466,65,2169
209021429,0,8,0,175,0,0,0,0,3,0,0,0,0,3,29,40,0,0,0,0,0,3,0,0,0,4,3,14,339,63,4,184,34,110,11,79,12,282,38,1153
209021523,0,0,0,112,0,0,0,0,0,0,0,0,0,9,30,44,0,0,0,0,0,0,0,0,0,7,19,25,472,84,13,288,40,141,19,81,22,388,59,1598
209021524,0,9,0,49,0,0,0,0,0,0,0,3,0,5,24,38,0,0,0,0,0,0,0,0,0,18,20,42,135,36,7,101,10,71,5,52,17,510,59,1007
209021525,0,0,0,87,0,0,0,0,0,0,0,0,0,0,41,53,0,0,0,0,0,0,0,0,0,6,15,23,289,65,3,167,26,109,10,61,15,326,66,1140
209021526,0,4,0,124,0,0,0,0,0,0,0,0,0,0,33,34,0,0,0,0,0,0,0,0,0,8,3,14,431,72,4,256,30,119,24,77,10,284,40,1346
209031209,0,28,0,336,0,0,0,3,0,0,0,0,4,3,48,65,0,0,0,4,0,4,0,4,0,6,7,21,389,114,17,326,41,215,20,235,36,867,60,2324
209031210,0,0,0,28,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,3,0,4,59,18,0,62,7,32,3,35,10,101,15,338
209031211,0,0,0,34,0,0,0,3,0,0,0,0,0,0,14,21,4,0,0,0,0,4,0,0,0,4,4,12,98,26,9,79,13,54,8,41,4,124,21,473
209031212,0,3,0,77,0,0,0,0,0,5,0,0,0,7,15,26,0,0,0,0,0,0,0,0,0,0,0,5,93,45,9,78,15,68,5,59,7,191,20,597
209031213,0,11,0,107,0,0,0,0,0,0,0,0,0,8,20,31,0,0,0,0,0,0,0,0,0,4,5,16,156,50,7,112,5,95,6,79,13,326,30,883
209031214,4,14,0,135,4,0,0,0,0,0,0,0,3,0,18,26,0,0,0,0,0,0,0,0,0,3,5,8,110,37,7,99,11,67,10,65,10,227,25,661
209031215,0,3,0,151,3,0,0,0,0,0,0,3,0,0,32,41,0,0,0,0,0,0,0,0,0,3,3,7,292,59,10,194,29,121,18,106,22,407,37,1301
209041216,0,0,0,40,0,0,0,0,0,0,0,0,3,4,11,21,0,0,0,0,0,0,0,0,0,5,0,13,123,22,0,80,5,73,7,48,12,216,17,605
209041217,0,0,0,33,0,0,0,0,0,0,0,0,0,6,19,21,0,0,0,0,0,0,0,0,0,4,9,12,96,31,0,69,7,83,3,46,10,319,31,695
209041220,0,0,0,75,0,0,0,3,0,0,0,5,0,6,32,45,0,0,4,0,0,0,0,0,0,6,9,23,296,71,11,239,34,163,19,142,23,565,50,1618
209041221,0,0,0,32,0,0,0,0,0,5,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,3,12,22,170,38,5,142,19,127,22,76,16,420,41,1076
209041223,0,5,5,50,0,5,0,0,0,0,0,0,0,4,39,52,5,0,0,0,0,3,0,5,0,22,31,62,231,75,12,184,21,192,17,122,19,990,94,1954
209041224,0,0,0,127,0,0,0,0,3,6,0,3,0,5,56,76,5,4,5,0,0,0,0,0,6,8,8,30,490,72,14,319,59,220,25,119,24,477,79,1894
209041225,5,5,0,65,0,0,0,0,0,0,0,4,0,3,28,34,0,0,0,0,0,0,0,0,4,10,6,19,227,46,11,155,28,92,15,72,18,321,51,1020
209041431,0,0,0,33,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,9,9,23,200,44,7,134,23,111,7,74,16,302,32,949
209041432,0,0,0,22,0,0,0,0,0,7,0,0,0,0,19,32,0,0,0,4,0,0,0,0,0,4,6,13,124,28,4,101,10,90,13,53,5,275,35,732
209041433,0,0,0,20,0,0,0,0,0,0,0,0,0,5,12,20,0,0,0,0,0,0,0,0,0,0,5,4,171,35,8,91,12,93,10,53,14,199,16,699
209041435,0,0,0,57,0,0,0,0,0,0,0,0,0,0,20,27,5,0,0,0,0,0,0,0,0,0,4,12,214,20,5,123,16,99,9,47,7,211,29,783
209041436,0,0,0,50,0,0,0,0,0,0,0,0,0,0,25,27,0,0,0,0,0,0,0,0,0,4,5,12,232,24,9,138,20,114,11,53,13,309,33,953
209041437,0,6,0,72,0,0,0,0,0,0,0,0,0,0,40,43,0,0,0,0,0,0,0,0,0,3,17,25,513,74,10,254,32,157,14,98,16,309,71,1540
209041527,0,3,0,75,0,0,0,0,0,0,0,0,0,4,18,24,0,0,0,0,0,5,0,0,0,11,3,17,259,41,8,161,19,108,8,73,5,389,22,1091
209041528,0,0,0,64,5,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,5,4,10,283,38,0,135,22,60,7,36,10,179,25,808
209041529,0,0,0,23,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0,0,0,0,0,0,0,8,7,17,123,36,4,101,8,80,3,66,8,445,37,914
209041530,0,4,0,31,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0,0,0,0,0,0,0,19,9,32,148,45,4,101,21,95,8,64,15,546,42,1092
209041531,0,0,0,57,0,0,0,0,0,0,0,0,0,4,24,27,3,0,0,0,0,0,0,0,0,3,10,12,239,29,5,113,19,89,9,33,5,285,38,871
209041532,0,3,0,51,0,0,0,0,0,0,0,0,0,0,27,31,4,0,0,0,0,0,0,0,0,0,4,6,247,35,6,122,23,86,8,51,3,165,30,769
210011226,0,0,0,107,3,0,0,0,0,3,0,0,0,0,14,22,0,0,0,3,0,0,0,0,0,4,9,17,253,17,5,80,19,56,3,53,12,308,25,840
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,3,0,69,0,0,0,0,0,0,0,0,0,10,21,30,0,3,0,0,0,0,0,0,0,11,10,22,128,42,9,84,11,66,7,71,12,452,40,911
210011230,0,0,0,92,0,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,9,9,17,182,20,5,75,9,55,9,41,9,203,27,631
210011231,0,15,0,113,0,0,0,0,0,0,0,0,0,5,17,19,0,0,0,0,0,0,0,0,0,10,5,17,147,45,7,91,8,85,4,102,14,317,25,853
210011533,0,8,0,92,0,0,0,0,0,0,0,0,0,4,24,29,0,0,0,4,0,0,0,0,0,8,10,31,197,45,10,108,18,87,4,72,18,647,46,1260
210011534,0,4,0,117,0,0,0,0,0,0,0,0,0,10,29,42,0,0,0,0,0,0,0,0,0,22,12,33,237,40,12,147,28,126,13,87,13,764,50,1515
210021232,0,7,0,185,5,0,0,0,0,0,0,3,0,11,29,51,3,0,0,0,0,0,0,0,0,11,0,21,272,61,7,181,38,131,18,99,24,540,40,1413
210021233,0,7,0,92,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,3,3,79,33,4,55,10,32,8,41,3,156,19,439
210021234,0,0,0,62,0,0,0,0,0,0,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,6,6,9,93,17,4,73,9,53,3,42,9,172,15,495
210021235,0,16,0,119,0,0,0,0,0,0,0,0,0,4,34,50,0,0,6,0,0,0,0,0,0,7,0,23,293,61,12,166,32,131,17,95,23,382,45,1250
210031236,0,0,0,92,0,0,0,0,0,4,0,0,0,0,24,26,0,0,0,0,0,0,0,0,0,0,0,7,236,30,6,112,22,68,3,50,3,170,24,731
210031237,0,7,0,67,0,0,0,0,0,0,0,0,0,9,27,35,0,0,0,0,0,0,0,0,0,5,8,13,183,39,6,132,28,84,17,69,13,393,44,1002
210031439,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,4,3,5,60,0,3,34,6,34,3,16,0,102,10,272
210031440,0,0,0,43,0,0,0,0,0,0,0,0,0,0,12,22,4,0,0,0,0,0,0,0,0,10,6,20,153,22,3,67,8,52,7,29,8,217,24,584
210031535,0,0,6,98,0,0,0,0,0,0,0,0,0,4,41,54,6,0,0,0,0,0,0,0,0,8,6,20,359,65,5,197,25,117,14,72,13,372,56,1300
210031536,0,0,0,88,0,0,0,0,0,0,0,4,0,3,24,31,0,0,0,0,0,0,0,0,0,3,7,14,286,60,8,157,19,74,12,42,10,193,37,898
210031537,0,0,0,125,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,4,7,14,314,28,7,106,22,88,6,47,8,193,36,852
210031538,0,0,0,223,4,0,5,0,0,0,0,0,0,3,34,47,0,0,0,0,0,0,0,0,0,13,7,26,600,81,14,282,42,154,18,76,15,358,55,1698
210041240,0,9,0,120,0,0,0,3,0,0,0,0,0,7,20,32,3,0,0,0,0,0,0,0,0,7,5,12,318,52,10,200,33,146,15,92,21,435,25,1341
210041539,0,0,0,40,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,4,0,3,226,20,4,98,15,44,10,16,6,94,16,553
210041540,0,4,0,111,5,0,0,0,0,0,0,0,0,0,28,42,0,0,0,0,0,0,0,0,0,8,7,20,339,56,9,201,22,131,15,84,25,495,38,1430
210041541,0,0,0,84,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,4,0,9,302,42,15,159,22,123,11,57,15,319,27,1096
210051242,0,3,0,14,0,0,0,0,0,0,0,0,0,3,24,34,0,0,0,0,0,0,0,0,0,9,13,22,130,54,7,117,15,100,14,57,12,303,46,850
210051243,0,5,0,7,0,0,0,0,0,0,0,0,0,4,16,29,0,0,0,0,0,0,0,0,0,14,17,25,74,30,4,69,12,74,7,74,11,503,46,904
210051245,0,5,0,85,5,0,0,0,0,4,0,7,0,5,47,59,0,0,0,0,0,0,0,0,0,13,16,33,340,54,11,178,26,159,7,122,26,716,68,1717
210051246,0,10,0,144,0,0,0,0,0,3,3,4,0,5,35,54,0,0,0,0,0,5,0,0,5,17,7,30,400,70,10,209,38,191,16,119,24,560,54,1693
210051247,0,0,0,11,0,0,0,0,0,0,0,0,0,6,19,31,0,0,0,0,0,0,0,0,0,8,9,18,80,16,0,60,14,87,5,61,10,414,41,797
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
210051250,0,5,0,36,0,0,0,0,0,0,0,0,0,4,15,25,0,0,0,0,0,0,0,0,0,5,5,15,162,36,5,80,16,51,6,45,3,268,31,700
210051441,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,20,4,0,0,0,0,0,0,0,0,4,3,13,98,28,6,92,7,64,7,38,6,189,23,566
210051442,0,0,0,26,0,0,0,4,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,5,5,5,149,32,0,96,10,86,3,44,6,170,22,613
210051443,0,0,3,75,0,0,0,0,0,5,0,0,0,0,26,41,0,0,5,0,0,0,0,0,0,3,7,16,296,41,14,168,41,167,15,78,24,334,46,1220
210051445,0,0,0,95,0,0,0,0,0,3,0,0,0,0,38,44,0,0,0,0,0,0,0,0,3,7,12,19,572,66,19,247,50,198,9,62,17,255,55,1541
210051542,0,0,0,17,0,0,3,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,4,5,139,32,5,88,11,70,6,24,4,101,23,498
210051543,0,0,0,28,0,0,0,0,0,0,0,0,0,3,21,31,3,0,0,0,0,0,0,0,0,0,7,22,166,32,4,105,12,105,11,38,19,232,31,758
210051544,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,3,9,11,104,18,5,51,0,75,0,41,8,195,18,514
210051545,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,5,4,16,94,15,3,54,15,74,6,40,12,222,20,543
211011251,0,0,0,67,0,0,0,0,3,0,0,0,0,6,34,42,0,0,0,0,0,0,0,0,0,19,6,25,318,65,10,189,32,115,12,79,16,437,40,1306
211011254,0,6,0,106,0,0,0,0,0,0,0,5,0,3,27,41,0,0,0,0,0,0,0,5,3,12,7,31,327,63,11,215,23,132,7,99,24,616,48,1571
211011255,0,9,0,94,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,5,3,114,27,4,86,3,75,5,42,14,177,11,563
211011256,4,5,0,112,0,0,0,0,0,6,0,0,0,3,33,38,5,0,5,0,0,0,0,0,0,6,7,18,332,53,12,200,28,176,8,94,16,550,40,1523
211011257,0,0,0,60,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,3,6,9,129,25,4,84,9,75,4,50,9,287,22,693
211011258,0,6,0,87,3,0,0,0,0,0,0,0,0,3,15,23,0,0,0,0,0,0,0,0,0,5,3,12,174,30,0,127,21,111,12,93,16,386,26,993
211011259,0,5,0,97,0,0,0,0,0,3,0,0,0,0,23,31,0,0,0,5,0,0,0,4,0,6,7,19,230,62,7,144,14,138,9,141,20,654,41,1466
211011260,0,9,0,133,0,0,0,0,6,0,0,0,0,4,53,61,0,0,0,0,0,0,0,0,0,13,6,26,265,86,12,216,26,174,10,139,25,776,63,1786
211011446,0,0,0,145,0,0,4,3,3,3,5,0,0,0,57,76,4,0,0,5,0,0,0,0,0,23,15,51,619,126,10,355,47,225,25,154,27,788,80,2457
211011447,0,0,0,96,3,0,0,0,0,0,0,3,0,3,43,57,0,0,0,0,0,0,0,0,0,5,8,12,341,58,3,200,30,116,14,102,18,509,54,1442
211011448,0,3,0,91,0,0,0,6,6,0,0,0,0,0,34,45,0,0,0,5,0,0,0,0,0,9,5,14,329,65,6,233,36,153,16,115,14,487,43,1485
