SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
209041216,12,26,4,0,0,4,3,5,0,57,37,65,16,9,13,3,9,10,0,158,43,83,104,9,22,13,34,16,0,333,18,12,48,0,4,0,0,12,3,103,0,0,3,0,0,5,0,3,0,14,7,68,0,16,4,0,0,5,0,99,8,22,0,3,0,0,0,0,0,33,105,78,13,7,39,33,19,8,0,304,8,27,4,23,8,8,10,9,3,98,7,12,6,0,13,0,4,0,0,45,14,0,19,6,0,4,3,8,0,51,0,0,3,0,0,0,0,0,0,3,4,0,3,0,9,0,0,0,0,17,5,3,8,0,0,0,3,4,4,30,272,393,229,77,115,62,92,76,21,1343,9,32,11,7,7,4,0,5,0,76,4,20,5,0,5,5,0,0,0,43,4,13,0,0,8,0,0,5,0,32,0,10,3,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
209041217,3,23,9,0,5,3,7,0,0,54,14,38,10,10,9,8,13,8,0,111,27,52,92,9,14,13,34,17,0,264,15,3,70,0,3,0,6,4,0,104,0,0,6,0,0,0,3,3,0,10,4,25,6,15,3,0,0,3,0,55,0,24,3,0,4,3,0,0,0,31,42,62,11,6,26,19,15,9,6,192,10,30,5,20,12,3,7,3,0,87,12,14,3,0,3,0,0,3,0,43,5,0,17,8,0,6,3,3,0,39,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,5,5,3,0,22,7,3,10,5,0,0,6,8,14,59,141,281,248,76,70,62,97,80,29,1079,3,15,6,4,6,0,0,4,0,44,0,3,0,0,6,9,0,0,0,22,3,5,4,0,0,3,0,0,0,24,0,3,4,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4
209041220,19,34,4,6,3,7,10,6,0,91,38,80,35,10,8,10,18,9,0,223,116,172,332,20,50,37,94,74,14,897,42,13,208,7,6,14,19,39,11,364,10,5,24,3,0,0,6,12,0,55,11,79,8,26,3,7,3,5,0,148,4,55,3,11,5,4,3,0,0,90,124,158,31,30,98,64,45,45,6,600,25,48,12,67,31,8,13,16,0,224,6,21,9,7,7,8,8,5,0,74,15,3,52,10,7,3,11,12,3,110,0,4,0,0,0,0,0,0,0,7,4,9,10,0,9,3,6,4,0,50,6,5,27,3,11,5,7,7,16,97,433,684,755,196,247,181,241,226,64,3019,9,38,19,6,21,8,0,8,0,111,3,33,11,5,15,3,0,6,0,83,11,28,10,4,18,4,4,6,0,86,4,7,8,5,4,3,0,0,0,35,0,3,3,5,0,5,0,0,0,19
209041221,13,29,3,3,4,3,10,3,0,69,20,54,32,0,14,3,8,16,7,146,57,105,214,13,23,10,53,45,5,526,23,12,127,3,3,3,12,32,12,223,5,6,10,0,0,0,6,0,0,27,5,72,16,22,4,3,4,8,0,135,5,40,0,4,0,0,0,0,0,57,57,73,28,20,54,35,33,27,3,327,16,38,11,39,6,7,16,11,3,148,8,19,11,7,4,5,3,4,0,58,12,0,27,3,3,3,9,3,0,63,0,6,0,0,0,0,0,0,0,4,0,7,5,3,0,0,0,0,0,34,0,3,21,4,4,3,12,11,10,80,226,458,500,115,136,88,173,166,39,1899,6,30,12,3,15,8,0,0,0,70,6,7,5,7,11,3,6,0,0,33,6,11,5,5,3,0,3,0,0,39,0,8,5,0,0,4,0,0,0,21,0,5,8,4,3,0,0,3,0,22
209041223,10,35,11,9,7,0,8,10,0,88,31,72,60,10,23,24,41,25,4,282,55,106,259,22,28,12,97,71,10,665,26,4,154,4,4,8,16,58,3,286,3,0,16,0,0,0,5,10,0,26,8,53,9,31,7,6,14,9,0,128,3,36,6,7,4,5,3,4,0,66,70,80,44,42,73,46,58,54,9,475,19,41,19,61,17,6,25,19,0,207,10,12,9,4,5,5,9,6,0,61,7,0,53,16,9,3,25,25,0,135,0,0,3,0,0,0,0,0,0,10,4,10,13,3,8,0,20,7,0,67,12,0,29,9,3,10,25,20,20,133,257,458,668,203,198,132,356,318,52,2640,14,29,13,9,17,8,3,0,4,94,11,26,8,18,13,11,3,8,0,96,5,15,8,7,5,6,6,12,0,68,0,8,11,0,5,0,0,0,0,24,5,0,4,6,0,4,0,0,0,14
209041224,8,20,10,0,0,0,0,0,0,57,30,62,35,8,13,8,26,9,3,198,128,109,657,46,45,39,170,100,16,1303,72,10,422,0,8,9,50,58,10,640,11,9,50,8,0,0,20,17,0,109,14,61,8,34,4,3,0,11,3,141,11,55,13,9,5,3,15,8,0,111,134,90,31,35,63,47,59,36,6,504,34,39,17,84,34,5,28,10,5,262,8,24,12,3,5,11,16,4,0,92,17,3,61,10,13,19,47,21,6,189,0,0,0,0,0,0,0,0,0,4,6,11,13,4,3,4,17,6,4,70,12,7,39,4,4,8,31,17,30,147,493,505,1372,251,200,156,476,295,83,3824,12,36,14,22,20,4,3,9,3,113,12,18,5,13,10,7,0,5,0,67,11,13,10,3,13,0,3,4,0,62,9,8,8,0,7,0,0,0,0,40,8,7,18,7,11,0,6,3,0,60
209041225,8,14,5,0,0,0,4,0,0,33,13,32,12,6,3,4,3,6,0,79,80,54,291,20,13,19,61,43,15,597,40,6,231,4,3,12,30,34,8,365,12,4,20,0,0,3,12,12,0,62,0,43,5,20,4,0,3,7,0,77,8,36,3,10,0,3,0,0,0,61,62,48,19,16,27,13,26,12,0,215,11,16,14,39,8,4,6,9,0,114,10,7,6,0,4,6,3,4,0,44,5,5,22,6,6,5,24,3,0,73,0,0,0,0,0,0,0,0,0,0,3,7,8,4,3,8,16,4,0,38,3,5,28,6,0,5,7,9,21,75,254,265,654,121,81,79,191,150,47,1843,6,6,15,8,12,4,0,0,0,47,0,19,0,3,7,4,0,6,0,37,0,0,4,3,10,3,6,3,0,27,3,0,5,0,0,3,0,0,0,11,3,0,7,10,7,0,0,4,0,31
209041431,4,22,0,5,6,0,0,8,0,57,12,56,23,9,14,11,14,10,5,154,45,59,242,10,25,14,76,54,13,538,24,15,162,0,8,3,16,30,6,256,6,0,13,0,0,4,6,3,0,28,3,42,7,16,3,3,5,8,0,83,4,24,0,8,0,3,3,3,0,48,67,70,22,23,43,31,53,20,3,327,12,28,9,52,20,7,17,15,4,159,3,15,9,3,6,8,3,9,0,63,13,0,49,5,6,6,20,23,0,116,0,0,5,0,0,0,0,0,0,4,6,0,8,0,0,0,9,10,0,35,9,6,25,4,0,3,18,15,11,85,199,338,569,125,138,98,237,200,47,1953,9,29,3,13,8,11,0,7,0,78,5,26,0,10,9,4,0,3,0,59,3,10,3,7,6,0,8,4,0,47,8,4,5,0,9,4,0,0,0,21,0,0,10,0,0,3,0,0,0,20
209041432,0,8,5,0,4,0,5,0,0,19,12,38,28,8,22,14,14,9,0,139,38,40,136,10,14,16,47,25,6,334,10,0,74,0,3,0,8,21,4,113,0,0,9,0,0,0,4,7,0,18,4,27,3,11,5,0,0,7,0,50,4,14,0,0,0,0,3,0,3,29,35,37,25,12,44,14,34,15,5,219,9,18,3,19,9,8,13,9,0,91,0,8,0,5,3,0,0,0,0,30,5,0,30,3,5,0,13,9,0,70,0,0,0,0,0,0,0,0,0,0,6,5,4,3,0,0,12,7,0,31,0,0,11,7,6,11,19,3,17,78,112,206,328,82,112,57,171,119,39,1221,6,11,6,0,7,3,0,8,0,44,5,14,0,4,10,4,3,5,3,50,0,10,0,4,8,0,0,0,0,26,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9
209041433,0,13,3,6,4,4,0,0,0,41,36,78,31,10,17,10,30,22,5,248,59,102,182,12,27,12,83,51,11,535,17,8,105,4,8,7,22,21,7,201,0,0,11,0,0,0,3,5,0,20,6,54,13,23,9,9,8,3,3,116,3,27,0,0,0,0,0,4,0,33,83,97,27,25,76,42,53,24,5,435,15,27,9,45,13,5,18,6,4,143,8,9,11,0,3,5,5,0,4,47,10,5,51,9,11,4,24,9,0,123,0,0,0,0,0,0,0,0,0,0,0,8,8,6,4,0,17,0,5,39,4,0,15,4,9,0,14,17,9,72,258,433,461,149,181,97,273,162,50,2057,7,26,11,7,20,6,0,0,0,85,14,26,6,11,16,4,0,4,0,91,8,17,6,0,9,0,0,0,0,42,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,10
209041435,12,13,6,3,0,8,0,0,0,55,42,104,25,5,15,5,11,7,8,219,110,113,251,19,23,23,69,48,10,668,43,4,184,3,9,4,13,27,3,298,0,0,7,0,4,0,5,6,0,20,10,62,0,20,8,0,6,3,0,114,9,31,0,12,0,0,5,4,0,58,110,103,18,24,77,42,34,20,7,445,11,32,12,50,18,4,12,9,0,157,4,15,4,3,3,6,3,5,0,52,12,5,33,11,3,4,13,9,0,92,0,0,0,0,0,0,0,0,0,0,3,10,14,4,6,0,10,6,3,56,10,3,23,5,7,6,5,9,11,67,372,510,581,155,177,112,187,146,41,2293,9,46,13,11,15,8,0,3,0,97,14,18,4,8,5,3,3,0,0,56,5,21,0,5,15,3,0,4,0,68,3,6,0,0,6,0,0,0,0,24,0,0,0,6,0,3,0,0,0,16
209041436,11,29,0,4,8,0,3,7,0,57,32,75,24,7,10,15,12,8,5,187,83,104,233,13,22,26,42,42,7,579,27,3,184,0,5,4,12,38,10,287,7,0,16,0,0,0,0,6,0,39,11,49,3,15,0,5,5,0,4,93,3,43,0,3,4,0,3,3,0,68,89,97,18,22,69,45,37,31,12,415,20,23,3,42,16,8,9,10,4,133,13,16,13,6,7,9,4,6,0,81,17,0,31,3,5,6,4,6,4,77,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,8,7,9,0,44,7,0,13,4,3,0,14,5,15,59,322,455,550,133,148,127,157,173,53,2121,0,34,16,11,10,9,0,3,0,88,10,18,4,10,11,5,5,0,4,54,15,18,9,3,9,8,4,4,0,60,3,3,7,0,7,4,0,0,0,27,0,4,4,0,4,4,0,0,0,16
209041437,19,36,22,5,5,3,14,6,4,116,77,229,73,20,45,29,69,23,6,570,88,162,352,41,58,35,166,75,22,1001,40,9,236,11,13,8,40,49,3,407,5,0,8,3,0,0,7,7,3,40,8,137,13,41,12,4,17,9,0,245,4,66,12,10,4,0,11,8,0,120,156,157,76,76,167,78,145,76,21,953,22,51,11,97,19,11,46,30,8,286,12,26,13,4,8,13,12,13,5,101,46,6,110,26,10,18,98,32,7,353,0,0,0,0,0,0,0,4,0,6,11,10,15,8,10,3,35,19,3,115,9,5,35,9,4,6,30,15,27,147,485,903,981,356,356,215,701,364,99,4455,12,52,29,26,32,4,4,10,0,172,13,51,19,36,36,14,6,16,9,207,13,44,6,10,20,12,11,10,7,126,3,10,5,3,9,8,0,0,0,38,0,0,0,3,0,0,0,0,0,7
209041527,16,25,6,6,3,4,0,6,0,57,24,82,22,4,9,6,12,12,3,172,134,116,385,21,36,25,63,63,12,858,71,20,315,3,3,7,16,49,11,510,6,3,34,3,0,4,6,15,0,73,11,53,9,34,7,0,7,7,0,125,21,79,0,9,0,3,5,3,0,126,140,109,26,21,60,33,39,27,10,461,15,30,17,75,19,14,10,13,3,206,18,29,7,8,10,7,4,10,0,87,11,5,41,6,8,6,18,8,0,107,0,0,0,0,0,0,0,0,0,0,10,7,10,8,5,0,7,8,0,45,9,4,21,0,3,6,8,10,8,70,484,567,899,201,162,122,196,219,52,2900,15,29,4,11,5,5,0,0,0,75,9,18,4,7,8,5,0,0,0,47,3,11,3,3,13,0,4,0,3,55,4,3,7,4,0,4,0,4,0,28,4,5,6,3,5,6,0,0,0,27
209041528,10,15,3,6,9,5,3,4,0,51,27,75,21,4,12,0,7,12,5,163,65,105,215,14,21,22,47,22,5,514,27,11,209,3,8,4,15,32,4,302,3,5,17,5,0,6,10,5,0,53,9,42,3,14,6,0,4,3,0,87,9,42,3,8,0,6,0,0,0,75,82,84,16,15,54,35,17,16,9,324,25,31,9,44,13,7,9,12,0,144,5,9,8,3,3,10,6,3,0,47,21,3,36,13,0,6,15,9,0,100,0,0,0,0,0,0,0,0,0,0,3,0,7,4,4,0,6,0,0,38,4,4,13,5,3,5,4,7,9,55,286,424,572,134,131,92,140,124,39,1961,6,22,8,10,12,0,0,5,0,56,4,30,5,4,14,3,0,0,3,59,9,16,3,0,13,6,0,0,0,55,0,10,4,3,4,0,0,0,0,23,3,7,0,3,3,3,0,0,0,23
209041529,3,6,3,4,4,0,0,4,5,27,8,35,18,5,12,11,20,22,4,133,23,41,124,5,29,10,45,34,8,320,11,3,76,5,0,3,18,25,0,139,3,0,8,3,0,0,3,4,0,22,4,20,5,13,0,0,0,8,5,60,4,22,0,4,0,5,0,5,0,40,26,52,24,3,37,28,35,23,7,237,4,19,8,36,15,9,11,8,0,107,6,15,5,5,6,0,11,7,0,44,9,0,41,6,4,9,11,16,0,96,0,0,0,0,0,0,4,0,0,3,3,0,12,0,0,6,11,9,0,36,0,0,15,0,0,0,14,5,14,52,105,216,333,92,101,79,174,182,39,1317,3,17,4,0,5,8,0,4,4,47,0,20,4,7,6,5,3,5,0,54,0,5,0,5,3,5,0,3,0,21,0,0,0,0,5,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8
209041530,7,20,6,8,11,0,4,0,0,58,25,60,28,8,10,6,20,9,6,173,45,80,160,13,16,10,62,46,4,428,15,4,102,0,6,0,10,26,4,167,3,0,8,0,0,0,3,0,0,11,7,59,3,16,4,0,6,0,0,104,3,27,0,5,0,0,5,4,0,49,57,82,31,17,49,35,34,30,0,341,15,25,10,43,19,9,9,9,3,138,11,18,6,0,5,4,0,11,0,52,7,0,40,8,6,7,21,11,0,102,0,0,0,0,0,0,0,0,0,4,5,0,4,0,6,0,8,6,3,39,9,0,18,9,9,5,13,10,11,80,199,374,421,120,140,89,199,166,37,1748,7,25,9,7,18,4,0,4,0,76,3,16,0,4,7,4,0,8,0,43,4,6,8,0,9,0,3,6,0,35,0,4,11,4,0,4,0,0,0,15,0,0,3,0,0,4,0,0,0,6
209041531,9,25,3,0,3,3,0,3,0,55,33,116,31,8,23,10,14,12,9,251,59,98,189,9,25,14,68,36,0,499,16,13,138,6,5,9,7,23,3,216,3,0,5,3,0,0,0,4,0,31,7,56,7,21,8,3,5,6,0,113,10,34,3,3,9,0,0,8,0,62,92,76,19,37,56,28,31,25,6,375,13,29,11,56,18,10,6,10,3,161,12,15,4,4,8,0,5,6,0,47,15,4,40,14,7,6,16,18,4,115,0,0,0,0,0,0,0,0,0,0,0,4,7,6,4,0,8,6,5,39,0,10,12,5,3,0,5,6,16,53,281,489,474,169,159,86,174,150,46,2028,11,17,10,12,12,10,5,6,0,82,5,30,4,6,12,6,0,5,0,81,9,15,8,6,13,0,0,7,0,57,0,8,5,0,0,3,0,0,0,20,0,0,3,3,3,0,0,0,0,7
209041532,6,18,10,0,4,3,8,5,0,64,38,120,29,9,22,8,13,15,0,243,68,103,193,6,26,21,74,51,7,553,26,14,161,0,4,0,15,27,0,249,4,5,18,3,0,0,4,9,0,41,11,68,7,26,6,3,6,6,0,134,5,42,0,8,0,3,0,4,0,68,88,109,39,40,69,39,42,30,9,462,25,36,14,58,14,16,15,7,3,189,12,19,7,6,6,6,5,5,0,69,18,5,39,17,3,13,26,17,5,135,0,0,0,0,0,0,0,0,0,0,7,8,0,6,3,0,12,5,0,45,4,0,15,7,0,0,8,8,6,45,298,536,541,180,156,128,232,180,38,2288,4,32,19,13,13,8,0,0,0,88,13,34,8,12,20,7,0,5,3,102,4,19,0,3,8,5,0,6,0,46,0,10,4,0,3,0,0,3,0,23,0,0,4,3,0,5,0,0,0,11
210011226,8,11,3,7,0,5,3,5,0,41,27,36,13,6,9,9,4,3,3,95,60,69,191,11,20,13,31,23,7,421,28,5,141,4,5,4,11,21,0,223,3,3,6,0,0,0,0,0,0,19,4,42,4,15,0,0,5,3,0,68,9,41,0,8,5,0,0,0,0,71,103,105,14,8,48,26,10,11,4,329,10,27,7,25,11,4,9,4,5,110,12,16,8,0,4,5,3,8,0,52,9,3,19,3,10,0,4,11,4,58,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,0,6,0,0,32,7,0,15,0,3,0,11,0,9,51,272,364,426,90,114,73,94,96,32,1555,10,13,0,9,8,0,0,0,0,43,3,10,0,0,9,0,0,0,0,26,3,10,0,0,5,0,0,3,0,33,0,6,9,0,0,5,0,0,0,16,0,4,0,0,0,0,3,0,0,8
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,15,17,0,0,0,0,0,5,0,41,13,21,9,3,0,0,0,0,7,60,77,63,173,11,20,10,23,28,9,414,50,10,143,0,10,6,6,18,3,249,0,0,4,0,0,0,0,0,0,15,7,34,3,13,4,0,0,4,0,64,9,37,0,0,3,0,0,0,0,53,84,98,5,11,46,31,14,7,4,296,17,38,7,25,12,0,3,4,0,111,6,4,8,3,7,3,0,0,0,30,9,5,13,5,0,3,8,0,0,40,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,4,8,24,5,5,9,4,4,3,0,0,3,40,302,341,377,71,104,69,62,81,29,1434,7,20,0,5,7,0,0,4,0,46,3,4,0,3,3,0,0,0,0,18,9,14,0,5,0,0,0,3,0,24,3,3,0,0,6,0,0,0,0,16,0,4,0,0,0,0,0,0,0,11
210011230,15,26,4,0,3,3,0,0,0,53,19,40,6,0,11,4,7,0,5,86,68,68,118,9,9,12,24,17,9,319,46,13,113,0,8,6,6,20,0,217,4,0,7,4,0,0,0,7,0,20,12,41,3,7,0,0,0,4,0,71,9,33,0,6,0,0,0,0,0,48,120,131,15,15,53,34,11,11,5,392,18,33,7,18,9,5,7,8,0,101,5,20,8,0,7,3,6,5,3,57,7,0,19,7,4,5,0,5,0,51,0,0,0,0,0,0,0,0,0,0,7,11,3,3,0,4,0,0,0,21,10,5,3,4,3,0,6,3,8,43,336,416,312,65,110,63,60,83,31,1488,14,28,5,9,5,3,0,0,0,62,4,10,0,0,4,4,0,0,0,19,8,11,0,3,3,4,0,6,0,33,6,5,0,0,6,0,0,0,0,13,3,3,0,0,0,0,0,0,0,11
210011231,26,27,5,6,0,5,0,0,0,71,38,48,10,5,10,3,3,3,0,125,102,124,149,9,35,6,23,22,4,477,51,21,107,0,3,0,10,13,0,214,3,5,6,0,0,3,0,3,0,30,12,86,0,19,0,0,0,0,0,123,10,65,0,0,8,3,0,0,0,91,183,173,17,14,75,27,8,15,5,524,26,50,6,29,18,10,0,4,4,150,14,31,4,8,15,0,3,0,0,69,12,6,8,3,0,6,3,5,0,45,0,0,0,0,0,0,0,0,0,0,9,8,5,4,0,0,0,5,0,36,3,6,8,0,6,7,6,5,7,43,489,654,332,89,168,68,63,92,33,1989,15,48,6,5,10,3,0,4,0,85,11,18,0,0,9,0,0,0,0,44,8,21,4,5,10,3,0,0,0,45,8,9,6,0,6,3,0,0,0,33,0,5,5,0,4,4,0,0,0,12
210011533,18,32,5,0,0,8,7,4,0,79,30,75,11,0,8,3,9,11,0,159,83,114,179,6,26,10,35,35,5,484,26,10,118,4,8,3,9,29,5,208,3,5,11,0,0,0,0,3,0,22,9,88,3,11,0,0,0,0,5,121,12,48,4,0,0,0,0,0,0,64,124,141,20,14,64,46,19,9,8,446,20,58,4,30,23,7,3,0,5,146,6,15,4,3,6,6,0,8,0,58,8,3,17,6,0,9,10,4,0,61,0,0,0,0,0,0,0,3,0,5,3,6,5,0,0,0,4,5,0,32,10,0,8,4,4,4,8,3,11,49,352,591,386,91,149,91,106,117,44,1926,10,36,10,0,10,9,0,3,0,82,14,24,0,4,14,0,0,0,4,50,5,6,4,0,9,6,0,0,0,32,3,9,4,0,3,4,0,0,0,26,0,3,0,0,0,0,0,5,0,15
210011534,17,34,0,0,11,0,0,0,0,70,40,87,21,8,20,10,9,7,3,199,115,126,241,14,20,17,58,34,12,644,59,14,172,4,8,0,16,27,0,301,5,0,5,0,5,3,3,8,0,29,15,101,12,18,4,5,6,10,0,161,14,77,3,0,3,0,7,3,0,106,151,190,16,14,91,47,35,8,10,568,23,57,13,44,18,5,5,9,0,176,3,17,10,8,11,0,0,5,0,69,13,0,32,0,0,5,8,6,0,65,0,0,0,0,0,0,0,0,0,3,8,4,13,5,4,0,8,4,0,54,12,3,18,0,5,3,11,8,20,71,484,712,561,122,190,104,164,131,56,2517,17,43,9,3,20,8,0,0,0,101,5,28,5,3,17,0,0,0,0,57,10,21,3,3,5,0,3,0,0,51,8,10,8,0,5,6,0,0,4,34,3,3,3,4,0,3,0,0,0,18
