SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
210031236,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,13,0,10,4,19,0,0,0,19,15,0,36,3,10,0,10,0,0,0,16,12,0,28,0,7,0,14,0,0,0,15,23,0,39,8,6,0,15,0,0,0,15,19,0,37,7,11,0,19,0,0,0,19,11,0,34,15,5,0,24,0,0,3,28,11,0,37,7,4,0,17,0,0,0,17,8,0,22,26,5,0,31,0,0,0,31,10,0,34,7,0,0,8,0,0,0,8,11,0,18,3,0,0,4,0,0,0,4,0,0,7,0,0,0,5,0,0,0,5,0,0,5,8,0,0,14,0,0,0,14,3,0,14,8,0,0,10,0,0,0,11,5,0,21,0,0
210031237,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,6,0,9,0,3,0,3,0,4,3,3,8,0,17,0,4,0,5,0,0,0,4,17,0,24,3,4,0,11,0,4,3,12,20,0,36,0,7,0,9,0,3,3,13,37,0,49,4,12,0,14,0,4,3,19,34,0,52,8,15,0,28,0,0,0,30,46,0,71,13,11,3,29,0,0,0,32,21,0,54,12,12,3,26,0,0,0,26,22,0,44,12,5,0,16,0,0,0,18,12,0,23,22,11,7,35,0,0,0,31,28,0,63,16,3,0,21,0,0,0,25,15,0,32,9,0,0,10,0,0,0,7,10,0,14,5,4,0,9,0,0,0,9,3,0,10,4,3,0,4,0,0,0,4,10,0,10,3,10,0,14,0,0,0,14,27,6,42,0,0
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,6,0,3,0,0,0,3,6,0,11,0,3,0,7,0,0,0,7,4,0,9,11,4,0,13,0,0,0,13,9,0,18,4,0,0,7,0,0,0,7,0,0,12,10,0,0,11,0,0,0,11,0,0,11,4,0,0,4,0,0,0,4,3,0,8,15,4,0,17,0,0,0,17,4,0,17,6,3,0,8,0,0,0,8,4,0,7,10,0,3,12,0,0,0,12,0,0,12,4,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,8,0,0,0,5,0,0,0,5,4,0,3,0,0
210031440,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,8,0,9,0,0,5,5,0,0,0,6,7,0,10,0,3,0,0,0,0,3,3,12,0,21,0,9,0,7,0,0,0,7,15,0,20,7,8,0,10,0,4,4,16,19,0,32,3,12,0,16,0,0,0,16,17,0,34,8,9,0,15,0,0,0,15,13,0,26,5,0,0,10,0,0,0,10,11,0,18,8,7,0,13,0,0,0,11,10,0,23,16,3,0,16,0,0,0,16,11,0,30,10,0,0,11,0,0,0,11,0,0,18,5,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,0,0,4,0,0,3,5,0,0,4,0,0,0,10,6,0,12,0,0
210031535,0,0,0,0,0,0,0,3,17,0,16,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,4,7,8,8,0,19,0,0,0,3,4,0,6,10,28,0,32,0,6,0,9,0,0,3,15,29,0,46,4,13,0,16,0,0,5,20,29,0,47,4,9,0,22,3,0,3,24,50,0,75,15,13,4,31,0,0,0,26,42,0,70,17,15,4,39,0,0,5,42,28,0,68,19,8,0,27,0,0,0,27,28,0,55,11,10,0,16,0,0,0,16,14,0,34,27,11,0,45,0,0,0,45,21,0,64,9,3,0,18,0,0,0,16,14,0,32,11,0,0,12,0,0,0,12,7,0,16,6,0,0,8,0,0,0,9,4,0,11,3,3,0,7,0,0,0,7,6,0,10,5,0,6,14,0,0,0,17,20,3,41,0,0
210031536,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,3,3,0,9,0,4,6,7,0,0,0,9,9,0,13,4,0,0,9,0,0,0,8,8,0,17,0,5,5,9,0,0,0,9,16,0,24,3,9,0,9,4,0,4,12,13,0,26,12,13,0,29,0,0,0,29,11,0,43,8,6,3,17,0,0,0,22,21,0,40,14,11,0,21,0,0,0,21,10,0,31,4,4,0,12,0,0,0,12,7,0,21,21,6,4,34,0,0,0,34,15,0,38,10,0,0,9,0,0,0,9,6,0,13,4,4,0,10,0,0,0,10,0,0,10,0,4,0,4,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,7,3,3,0,6,0,0,0,6,6,0,15,0,0
210031537,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,3,0,4,0,4,0,0,0,4,11,0,9,0,0,0,0,0,0,0,5,5,0,9,0,11,0,12,0,0,0,12,0,0,11,0,10,0,11,0,0,0,11,13,0,28,9,11,0,18,0,0,0,18,9,0,27,3,8,0,16,0,0,0,16,11,0,24,7,0,4,17,0,0,0,17,11,0,23,8,9,0,14,0,0,0,15,4,0,18,22,5,4,27,0,0,0,27,10,0,39,15,0,0,16,0,0,0,17,3,0,26,18,0,0,20,0,0,0,20,0,0,20,10,0,0,10,0,0,0,10,3,0,11,15,0,0,15,0,0,0,15,3,0,13,6,0,0,12,0,0,0,9,10,0,17,0,0
210031538,0,0,0,0,0,5,5,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,3,0,0,0,3,7,0,12,0,3,0,9,0,6,6,6,20,0,25,0,11,5,11,4,5,8,15,20,0,41,0,16,3,21,0,0,0,22,18,0,38,9,16,0,24,0,0,3,32,28,0,55,18,26,0,45,0,0,0,46,31,0,78,18,13,4,37,0,0,0,36,24,0,61,20,10,0,33,0,0,0,33,19,0,50,26,10,3,39,0,0,0,39,12,0,53,48,14,4,65,3,0,3,69,19,0,87,20,3,0,29,0,0,0,29,13,0,37,26,3,0,27,0,0,0,27,3,0,33,11,0,4,12,0,0,0,12,4,0,19,11,0,0,11,0,0,0,12,3,0,15,17,5,4,25,0,0,0,25,12,0,44,0,0
210041240,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,8,0,9,0,5,4,0,0,0,0,6,0,0,8,0,3,0,3,0,6,6,7,13,0,23,0,6,0,10,0,0,0,17,23,0,33,0,5,4,15,0,0,0,15,36,0,41,5,15,4,28,0,0,0,28,30,0,57,23,19,0,41,0,0,0,43,20,0,64,24,13,5,41,0,0,0,41,21,0,60,22,7,0,35,0,0,0,36,14,0,44,17,8,4,26,0,0,0,30,10,0,33,32,17,5,49,0,0,0,49,14,0,66,21,5,0,31,0,0,0,31,11,0,39,12,3,0,19,0,0,0,15,4,0,23,8,0,0,4,0,0,0,4,0,0,4,11,0,0,10,0,0,0,10,0,0,16,23,8,7,28,0,0,0,28,3,0,34,0,0
210041539,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,5,6,0,11,0,9,0,9,0,0,0,12,9,0,19,4,4,0,7,0,0,0,5,9,0,12,0,7,0,9,0,0,0,9,3,0,12,12,9,0,17,0,0,0,17,9,0,27,11,6,0,19,0,0,0,19,3,0,23,19,3,0,18,0,0,0,18,3,0,20,7,0,0,7,0,0,0,9,8,0,15,12,10,0,26,0,0,0,26,3,0,31,7,0,0,7,0,0,0,7,3,0,7,4,4,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,5,0,11,0,0
210041540,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,0,3,7,0,13,0,8,0,3,0,3,5,9,12,0,24,0,11,3,17,0,0,0,18,24,0,46,6,22,3,35,4,0,4,35,20,0,59,8,22,0,36,0,0,0,38,38,0,73,34,37,3,68,0,5,4,71,29,0,102,26,23,3,46,0,0,0,48,18,0,66,36,26,0,57,0,0,0,57,13,0,68,34,11,7,49,0,0,0,51,13,0,63,44,11,3,60,0,0,0,64,16,0,77,21,9,0,35,0,0,0,35,7,0,37,25,0,0,28,0,0,0,30,4,0,35,6,4,0,9,0,0,0,9,4,0,9,13,0,0,14,0,0,0,14,0,0,14,23,9,0,38,0,0,0,38,16,0,58,4,0
210041541,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,3,0,3,0,0,0,0,8,0,13,0,3,0,7,0,0,0,9,6,0,12,0,7,0,11,0,0,0,10,20,0,31,0,16,0,12,4,0,4,15,8,0,28,11,23,0,33,0,0,0,33,30,0,63,24,13,8,40,0,0,4,43,16,0,59,26,21,0,45,0,0,0,45,13,0,63,28,8,0,39,0,0,0,42,9,0,46,17,6,0,24,0,0,0,24,3,0,33,32,10,0,49,3,0,3,51,10,0,59,17,4,0,26,0,0,0,24,4,0,30,13,0,5,17,0,0,0,17,3,0,13,11,0,0,4,0,0,0,4,0,0,10,3,0,0,3,0,0,0,3,3,0,4,19,11,10,33,0,0,0,33,8,0,41,0,0
210051242,0,0,0,0,0,0,3,0,23,0,33,0,0,0,0,0,0,0,0,6,0,10,0,4,3,4,0,0,3,6,17,0,28,0,3,0,5,0,4,4,7,31,0,37,0,3,0,7,0,3,5,9,32,0,43,0,11,0,13,3,6,8,17,46,0,67,3,14,4,15,0,0,8,23,50,0,78,15,12,0,27,0,0,0,34,74,0,108,14,13,0,28,4,0,4,29,69,0,101,17,14,0,29,3,0,4,31,42,0,76,4,7,0,14,0,0,0,14,24,0,33,12,0,0,12,0,0,0,12,15,0,29,14,6,0,22,0,0,0,22,24,0,43,7,5,5,19,0,0,0,19,9,0,27,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,3,0,9,3,9,3,16,0,0,0,17,21,0,40,0,0
210051243,0,0,0,0,0,3,3,3,27,0,28,0,0,0,0,0,0,0,0,4,0,4,0,7,0,5,0,0,0,5,13,0,21,0,0,0,0,0,3,0,8,31,0,40,0,10,3,12,0,0,0,12,39,0,51,0,8,4,9,4,0,4,14,51,0,62,4,20,0,29,5,5,3,31,49,0,77,9,19,5,38,0,0,0,38,71,4,115,13,11,5,26,0,0,4,34,70,0,100,11,15,3,31,5,0,0,36,48,0,84,9,11,3,20,0,0,0,22,41,0,58,12,3,0,12,0,0,0,16,31,0,42,16,3,0,22,0,0,5,26,32,0,56,9,4,4,14,0,0,0,14,16,0,30,3,4,0,8,0,0,0,8,9,0,15,0,0,0,4,0,0,0,4,3,0,4,4,4,0,13,0,0,0,11,5,0,16,0,11,0,16,0,0,0,13,29,4,44,0,0
210051245,0,0,0,0,3,0,3,3,13,0,21,0,0,0,0,6,0,6,6,3,0,9,0,0,0,5,0,4,0,5,16,0,17,0,3,0,8,0,0,6,5,8,0,19,0,8,0,7,0,0,4,11,24,0,32,4,12,0,20,0,5,5,26,19,0,47,11,21,0,28,0,0,0,32,39,0,72,16,30,0,47,3,3,4,52,56,0,105,21,20,4,45,0,0,0,51,47,0,92,34,23,0,55,3,0,6,67,31,0,101,29,18,0,50,0,0,0,50,30,0,75,31,9,0,42,0,0,0,45,19,0,63,49,23,5,74,0,0,4,76,35,0,112,26,7,7,31,0,0,0,31,20,0,53,24,6,9,31,0,0,0,34,9,0,41,6,0,0,11,0,0,0,11,4,0,18,22,0,0,24,0,0,0,24,7,0,30,9,7,4,25,0,0,4,27,27,0,53,0,0
210051246,0,0,0,0,3,0,0,3,13,0,14,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,8,0,6,0,6,4,0,3,7,15,0,19,0,3,0,4,0,0,0,4,12,0,20,6,4,3,9,0,0,0,11,20,0,34,3,23,3,25,0,0,4,23,28,0,55,12,13,3,24,0,0,4,28,21,0,53,16,17,0,33,0,0,4,31,41,0,76,41,19,0,56,0,0,0,55,18,0,73,21,13,0,35,0,0,5,40,17,0,54,18,7,0,26,0,0,0,25,7,0,39,54,10,6,72,0,3,5,74,25,0,102,21,12,0,33,0,0,0,33,15,0,47,24,7,3,40,0,0,0,40,10,0,41,14,4,0,14,0,0,0,14,5,0,18,14,6,0,22,0,0,0,22,3,0,28,20,9,5,27,0,0,0,27,12,5,45,0,0
210051247,0,0,0,0,3,0,3,3,30,0,31,0,0,0,0,0,0,0,0,4,0,5,0,4,0,9,0,0,0,12,16,0,25,0,5,0,5,0,0,0,7,27,0,37,0,6,0,6,4,0,4,4,44,0,51,4,7,4,16,5,0,4,19,40,0,59,4,15,4,21,0,4,3,30,46,3,71,9,4,4,13,0,0,6,19,71,6,93,13,12,8,36,0,0,0,40,61,0,95,13,9,0,32,0,0,0,28,61,0,90,18,5,0,27,0,0,0,27,29,0,57,8,3,0,15,0,0,3,16,25,0,47,28,9,4,35,0,0,0,35,34,0,67,8,5,4,18,0,0,0,18,24,0,38,8,4,0,11,0,0,0,11,9,0,19,3,0,0,7,0,0,0,7,6,0,12,0,0,0,0,0,0,0,5,7,0,10,7,4,3,16,0,3,3,17,21,0,40,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,6,0,3,0,3,0,0,0,7,15,0,13,0,11,0,7,0,0,0,6,8,0,16,0,8,0,8,0,0,0,7,11,0,20,4,10,4,20,0,0,0,20,23,0,43,12,6,4,21,0,0,0,25,12,0,38,14,3,0,22,0,0,0,22,20,0,41,20,3,0,22,0,0,0,22,5,0,27,17,7,0,27,0,0,0,26,17,0,40,15,5,0,21,0,0,0,22,12,0,33,10,6,0,10,0,0,0,13,10,0,16,7,0,5,12,0,0,0,12,0,0,12,3,0,0,3,0,0,0,4,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,4,0,5,0,0,4,6,8,3,17,0,0
210051441,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,0,0,0,0,3,0,3,0,5,0,7,0,0,0,0,0,0,5,3,16,0,20,0,10,0,10,3,0,3,15,18,0,35,4,17,0,19,0,0,4,19,19,0,42,5,13,3,18,0,0,0,18,22,0,35,8,10,0,21,0,0,0,26,28,0,47,11,11,0,24,0,0,0,24,19,0,44,16,9,0,22,0,0,0,22,17,0,39,18,5,0,21,0,0,0,21,3,0,27,17,8,3,25,0,0,0,25,7,0,30,11,5,0,15,0,0,0,16,7,0,23,5,5,0,6,0,0,0,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,4,0,0,11,0,0,0,3,0,0,0,3,13,0,14,0,0
210051442,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,0,5,0,0,0,0,0,6,5,3,12,0,13,0,4,0,4,0,0,0,7,13,0,27,0,9,5,9,0,0,0,12,15,0,26,4,12,5,23,0,0,3,25,18,0,41,12,17,0,28,0,0,0,31,22,0,49,21,10,0,32,0,0,0,34,24,0,61,13,9,4,24,0,0,0,25,17,0,43,19,10,0,25,0,0,0,29,8,0,36,10,4,0,17,0,0,0,15,11,0,26,16,6,0,26,0,0,0,26,11,0,44,16,4,0,19,0,0,0,14,6,0,18,14,0,0,17,0,0,0,17,3,0,19,7,0,0,7,0,0,0,9,0,0,9,12,0,0,18,0,0,0,18,0,0,19,15,3,0,15,0,0,0,18,9,4,30,0,0
210051443,3,0,0,4,0,0,0,6,22,0,30,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,17,0,19,0,3,0,6,0,0,0,7,14,0,23,0,8,0,9,0,3,3,15,33,0,44,0,18,0,18,4,0,4,20,31,0,51,4,17,3,26,0,5,8,31,40,0,75,11,15,5,33,0,3,3,34,48,0,87,22,13,0,39,0,3,7,47,45,0,90,27,15,0,47,0,0,0,47,35,0,84,21,11,4,38,0,0,0,38,20,0,59,16,4,3,28,0,0,0,24,18,0,40,43,16,3,63,0,0,0,67,21,0,88,25,9,0,30,0,5,4,28,18,0,50,11,0,0,17,0,0,0,17,7,0,26,5,0,0,10,0,0,0,14,3,0,13,9,0,0,12,0,0,0,12,4,0,16,16,4,0,20,0,0,0,20,21,7,41,0,0
210051445,0,0,0,0,0,0,0,4,20,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,5,5,0,13,0,5,0,5,0,0,0,6,10,0,13,0,8,0,10,5,0,3,9,16,0,25,3,10,4,18,0,3,3,22,40,0,64,5,26,10,35,0,0,3,40,40,0,82,23,19,11,47,0,0,3,46,34,0,82,24,24,7,56,0,3,3,56,23,0,83,25,16,3,43,0,4,4,47,29,0,74,24,6,0,35,0,0,0,35,10,0,45,15,11,0,27,0,0,0,25,14,0,45,25,12,0,38,0,0,0,38,14,0,50,23,10,6,34,0,0,0,34,10,0,42,4,0,0,4,0,0,0,4,4,0,12,10,8,0,10,0,0,0,14,9,0,18,17,0,4,21,0,0,0,26,4,0,27,15,3,9,21,0,0,0,22,9,0,35,0,0
210051542,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0,6,3,0,10,0,3,0,4,0,0,4,9,9,0,17,0,17,0,18,0,0,0,17,16,0,34,5,4,0,12,0,0,0,15,22,0,37,14,9,0,21,0,0,0,22,14,0,31,18,3,0,22,0,0,0,22,14,0,35,10,0,0,14,0,0,0,14,13,0,22,13,0,4,17,0,0,0,17,7,0,25,13,8,0,20,0,0,0,20,10,0,25,17,0,0,16,0,0,0,15,10,0,22,6,0,0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,4,0,0,4,3,5,0,5,0,0,0,5,0,0,6,6,3,7,11,0,0,0,11,0,0,14,0,0
210051543,0,0,0,0,3,0,3,3,9,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,0,0,6,0,10,0,3,0,3,0,0,0,8,11,0,16,0,10,0,8,0,3,5,19,22,0,34,0,16,0,17,0,4,3,23,17,0,37,14,16,0,29,0,0,0,27,14,0,44,12,14,5,30,0,0,0,29,35,0,63,26,6,0,27,0,0,0,27,13,0,40,14,7,0,24,0,0,3,25,9,0,34,8,4,0,13,0,0,0,13,15,0,24,24,11,0,35,0,0,0,37,20,0,51,12,0,0,12,0,0,0,15,11,0,22,4,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,4,0,12,0,0,0,3,0,0,0,3,0,0,4,7,5,6,11,4,0,4,17,6,5,23,0,0
210051544,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,3,0,4,0,5,0,5,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,7,0,10,0,4,0,4,0,0,0,4,24,0,27,0,4,0,4,4,0,4,4,18,0,23,4,6,0,14,0,0,0,15,21,0,37,5,9,0,16,3,0,3,15,36,0,51,10,10,0,18,0,0,0,16,23,0,40,4,7,0,18,0,0,0,18,34,0,52,9,7,0,15,0,0,0,16,21,0,34,5,7,3,14,0,0,0,14,6,0,22,4,4,3,19,0,0,0,19,11,0,33,6,4,0,11,0,0,0,11,12,0,24,4,4,0,5,0,0,0,5,6,0,9,5,0,0,5,0,0,0,5,4,0,8,4,3,0,9,0,0,0,9,0,0,12,7,6,0,16,0,0,5,13,8,4,25,0,0
210051545,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,3,3,3,0,0,5,0,9,0,5,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,13,0,15,0,4,0,4,0,0,0,4,14,0,18,0,7,0,12,0,0,0,12,25,0,38,0,8,3,16,4,0,3,28,22,0,44,7,16,3,25,0,0,0,28,34,0,63,8,4,4,18,0,4,4,22,30,0,51,15,10,0,20,0,0,0,22,30,0,52,15,8,0,16,0,0,0,16,26,0,46,3,5,0,8,0,0,0,8,12,0,26,16,4,0,18,0,0,0,18,23,0,45,18,14,0,32,0,0,0,37,8,0,41,10,0,0,9,0,0,0,9,8,0,19,3,3,0,3,0,0,0,3,0,0,7,7,0,0,8,0,0,0,11,3,0,9,7,0,4,12,0,5,5,12,18,4,31,0,0
