SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
210051242,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,20,7,0,65,5,3,10,71,5,0,82,6,4,0,0,4,0,0,0,6,0,0,6,0,3,0,0,3,0,0,3,5,0,0,10,6,3,0,0,5,0,0,4,11,0,0,17,37,25,7,0,70,8,3,9,80,9,0,94,33,28,0,3,65,4,5,4,72,60,0,138,0,0,0,0,0,0,0,0,0,0,0,0,74,51,6,4,134,16,10,19,155,68,4,231,9,3,0,0,17,4,0,3,15,0,0,15,5,5,0,0,14,0,0,0,20,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,19,17,0,0,33,4,0,4,39,3,0,40,5,0,0,0,5,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0
210051243,4,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,66,18,0,0,90,5,0,8,94,28,0,122,3,0,0,0,8,0,0,0,14,0,0,14,3,3,0,0,9,0,3,0,11,7,0,15,8,6,0,0,13,5,3,6,20,7,0,28,67,24,0,7,101,13,3,18,120,34,0,152,59,31,10,6,101,5,5,12,112,120,0,233,0,0,0,0,3,0,0,0,3,0,0,4,127,59,10,13,212,22,12,30,236,159,0,395,14,4,0,0,22,0,0,0,20,10,0,25,27,4,0,0,32,0,0,0,32,8,0,40,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,43,15,0,0,53,3,0,3,59,17,0,71,3,0,0,0,5,0,0,5,10,0,0,7,0,5,0,0,3,0,0,0
210051245,9,4,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,211,23,8,3,245,5,0,5,246,11,0,256,6,0,0,0,6,5,0,5,8,6,0,9,7,0,0,0,7,0,0,0,7,5,0,3,5,0,0,0,11,5,0,5,10,7,0,13,217,27,8,3,252,5,0,5,253,15,0,274,59,18,6,0,75,3,0,3,78,34,0,112,0,0,0,0,4,0,0,0,4,0,0,8,273,48,6,8,331,8,0,8,342,53,7,392,66,4,5,0,79,0,0,0,79,3,0,77,52,13,5,0,64,0,0,0,64,5,0,73,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,123,15,5,0,143,0,0,0,143,13,0,158,0,0,0,0,5,0,0,0,5,0,0,6,3,0,0,0,3,5,0,5
210051246,5,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,327,59,3,5,391,14,0,14,404,32,0,441,3,0,0,0,3,0,0,0,5,0,0,5,5,5,0,0,16,3,0,3,15,0,0,17,12,9,0,0,19,3,0,3,24,0,0,25,338,63,3,3,412,19,0,19,428,33,0,465,89,33,4,3,128,9,0,7,138,52,0,193,0,0,0,0,0,0,0,0,0,0,0,0,432,92,6,5,540,29,0,24,567,86,0,654,124,15,0,0,140,3,0,3,145,14,0,164,104,21,6,5,134,7,0,7,145,11,0,150,0,0,0,0,7,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,6,5,0,3,232,40,4,6,284,16,0,16,302,21,4,324,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,3,0,8
210051247,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,3,0,0,0,3,4,0,11,64,30,0,3,96,0,0,3,102,16,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,3,0,0,0,3,0,4,0,3,0,0,3,67,30,0,3,97,5,3,10,108,16,0,120,70,33,3,3,112,8,0,12,119,114,0,237,0,3,0,0,0,0,0,0,0,0,0,4,136,65,5,11,213,14,6,18,233,132,8,367,28,7,0,0,30,0,0,0,31,5,0,36,16,15,0,0,35,0,0,3,38,3,0,41,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,49,22,4,0,72,0,0,0,75,8,0,84,5,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,51,0,0,0,51,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,54,0,0,0,54,0,0,54,12,3,0,0,17,0,0,0,17,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,49,14,3,0,73,0,0,0,69,10,0,80,4,0,0,0,8,0,0,0,8,0,0,8,11,3,0,0,16,0,0,0,16,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,14,0,4,90,0,0,0,91,8,0,98,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,0,7,73,21,0,4,99,5,0,5,99,8,0,106,38,8,0,4,52,3,0,3,55,22,0,79,0,0,0,0,0,0,0,0,0,0,0,0,112,31,3,5,147,4,0,7,156,27,0,183,17,4,0,0,22,0,3,3,26,0,0,30,24,5,0,0,28,0,0,0,30,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,42,14,0,0,59,0,3,4,59,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051442,3,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,3,193,40,8,0,236,5,0,7,243,13,0,265,5,0,0,0,6,0,0,0,9,0,0,3,7,0,0,0,7,0,0,3,12,0,0,9,10,0,0,0,18,0,4,3,18,0,0,19,203,40,9,0,250,5,0,10,261,20,0,283,46,16,0,3,73,0,0,0,75,42,0,117,0,0,0,0,0,0,0,0,0,0,0,0,257,54,10,6,322,8,0,10,337,58,3,399,58,5,0,0,62,0,0,0,66,4,0,66,33,13,0,0,48,0,0,0,48,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,16,0,0,112,0,0,0,111,7,0,128,4,0,0,0,5,0,0,0,3,0,0,3,4,0,0,0,4,3,0,3
210051443,0,0,0,0,3,0,0,0,6,5,0,6,0,0,0,6,3,0,0,0,3,0,0,9,231,55,3,0,291,7,3,12,310,24,0,334,3,0,0,0,7,0,0,0,7,0,0,7,6,4,0,0,17,0,0,0,17,0,0,15,7,4,0,0,18,0,0,0,18,0,0,23,245,61,9,8,313,7,3,12,324,28,0,354,79,41,0,5,128,7,7,15,140,105,3,254,0,0,0,0,0,0,0,0,0,0,0,0,321,103,11,9,438,17,11,27,469,133,4,605,73,14,3,0,89,0,0,4,88,4,0,97,53,14,0,0,70,0,0,3,72,3,0,73,3,0,0,0,3,0,0,0,3,0,0,4,4,0,0,3,6,0,0,0,6,0,0,4,136,25,0,3,167,4,3,4,173,8,0,180,4,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,4,0,4
210051445,8,0,0,0,6,0,0,0,6,0,0,7,0,0,0,3,6,0,0,0,6,0,0,6,173,33,3,3,217,7,0,7,225,12,0,238,0,4,0,0,7,0,0,0,4,0,0,4,8,3,0,0,7,6,0,6,13,0,0,13,6,5,0,0,17,3,0,3,21,0,0,21,187,39,3,3,232,13,0,16,245,12,0,257,50,26,0,3,75,4,0,7,79,54,0,134,0,0,0,3,3,0,0,0,3,0,0,3,232,62,4,8,310,13,3,19,329,65,0,399,48,7,0,0,56,0,0,3,54,6,0,65,39,9,0,0,47,0,0,4,55,5,0,61,4,0,0,0,9,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,94,14,0,0,110,3,0,3,112,17,0,128,0,0,0,0,6,0,0,0,6,0,0,6,0,3,0,0,0,0,0,0
210051542,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0,3,105,3,0,3,113,3,0,116,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,3,0,0,7,0,3,0,0,3,0,0,0,4,5,0,7,91,16,0,3,108,7,0,7,114,9,0,123,17,13,5,4,40,6,0,10,44,33,0,79,0,0,0,0,0,0,0,0,0,0,0,0,108,31,5,3,144,10,0,19,159,36,0,199,33,4,0,0,37,0,0,0,37,0,0,39,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,50,0,0,0,53,0,0,54,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
210051543,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,117,22,3,0,141,6,3,8,148,23,0,173,0,0,0,0,0,0,0,0,8,0,0,3,6,0,0,0,11,4,3,3,13,3,0,16,6,3,0,0,8,9,3,7,19,4,0,18,121,23,3,0,152,11,4,20,163,25,0,192,35,30,4,3,66,8,3,15,77,50,0,135,0,0,0,0,0,0,0,0,0,0,0,0,156,52,9,3,220,21,12,29,249,75,0,322,37,6,5,0,43,0,0,0,44,7,0,48,16,10,0,0,18,0,0,0,22,3,0,29,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,13,4,0,70,0,6,6,72,12,0,80,0,4,0,0,3,0,0,0,7,0,0,7,6,0,0,0,6,7,4,4
210051544,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,7,0,0,4,113,27,0,7,150,6,0,4,152,22,0,169,0,0,0,0,3,0,0,0,5,0,0,7,3,4,0,0,4,0,0,0,10,0,0,10,3,12,0,0,12,0,0,3,14,3,0,18,118,37,0,7,162,7,4,6,167,21,0,190,46,22,0,0,68,12,4,16,86,55,0,144,0,0,0,0,0,0,0,0,0,0,3,3,161,61,0,12,233,15,5,20,254,75,5,334,36,14,0,3,54,0,0,0,56,11,0,63,35,16,0,0,49,0,0,3,47,9,0,58,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,78,26,0,6,110,0,0,4,111,15,0,128,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,10,0,0,0
210051545,0,0,0,0,6,0,0,0,6,0,0,3,4,0,0,4,8,0,0,0,8,0,0,8,167,34,4,4,206,9,4,12,220,17,0,238,6,4,0,0,8,9,0,3,17,0,0,17,12,3,0,0,13,4,0,4,19,3,0,18,14,7,0,0,26,5,3,12,37,3,0,38,181,39,4,4,228,14,9,24,253,19,0,274,85,65,3,9,167,8,13,19,184,162,5,347,0,0,0,0,0,0,0,0,0,0,0,3,267,104,9,15,395,26,14,40,439,186,5,623,49,13,0,0,66,0,0,0,68,6,0,72,37,16,0,0,54,4,0,4,54,10,0,67,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,6,7,0,0,0,7,0,0,5,93,30,0,6,128,4,0,6,134,17,0,150,6,5,0,0,7,0,0,0,9,0,0,12,4,9,0,0,6,0,0,0
211011251,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125,22,7,0,157,0,0,0,161,7,0,171,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,10,0,0,10,130,27,7,0,163,6,0,6,168,7,0,174,15,12,0,0,27,0,0,0,27,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,145,36,7,0,191,6,0,6,199,14,0,211,26,5,0,0,31,0,0,0,31,3,0,33,35,8,3,0,49,0,0,0,50,0,0,50,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,6,0,0,3,63,14,7,0,84,0,0,0,81,3,0,88,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
211011254,10,0,0,0,14,0,0,0,14,0,0,17,0,0,0,0,4,0,0,0,4,0,0,4,305,39,4,0,347,4,5,4,354,16,0,374,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,9,305,39,4,0,358,4,5,4,362,16,0,381,48,12,0,0,60,0,0,0,60,14,0,76,0,0,0,0,0,0,0,0,0,0,0,0,355,53,10,0,416,4,5,4,419,28,0,452,91,8,4,0,105,4,0,4,107,3,0,110,82,23,0,0,103,3,0,3,109,3,0,114,3,4,5,0,7,0,0,0,7,0,0,10,0,0,0,3,3,0,0,0,3,0,0,3,179,33,7,4,220,3,0,7,224,7,0,236,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
211011255,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,193,19,3,3,220,0,0,0,222,4,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,190,19,3,3,223,0,0,0,223,7,0,226,30,0,0,0,27,0,0,0,27,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,223,22,3,3,250,0,0,0,251,11,0,266,56,8,0,0,60,0,0,0,60,3,0,62,57,11,0,0,69,0,0,0,69,0,0,76,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,115,15,0,0,139,0,0,0,139,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011256,5,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,238,37,4,0,278,0,0,6,284,12,0,290,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,3,0,0,0,3,0,0,3,11,0,0,0,10,0,0,0,14,0,0,14,248,41,4,0,291,5,0,3,295,12,0,304,52,9,0,0,63,0,0,0,63,11,0,78,0,0,0,0,0,0,0,0,0,0,0,0,300,51,4,0,355,5,0,3,365,20,0,379,85,10,4,0,98,0,0,0,98,7,0,107,74,8,0,0,86,0,0,0,87,7,0,95,4,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,5,0,0,0,5,0,0,0,165,19,11,5,197,0,0,0,195,13,0,211,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
211011257,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,220,17,3,0,240,0,0,0,240,5,0,249,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,227,17,3,0,248,0,0,0,244,5,0,253,29,4,0,0,31,0,0,0,31,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,253,19,3,0,277,0,0,0,275,5,0,287,52,7,0,0,56,0,0,0,58,3,0,63,60,0,0,0,64,0,0,0,64,0,0,67,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,120,4,0,0,128,0,0,0,128,7,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011258,6,0,0,0,6,0,0,0,6,0,0,7,4,0,0,5,6,0,0,0,6,0,0,6,242,20,8,5,273,0,0,3,277,9,0,285,0,0,0,0,0,0,0,0,5,0,0,5,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,3,0,0,3,246,20,8,5,279,8,0,7,285,9,0,290,43,0,0,0,49,4,0,4,51,10,0,59,0,0,0,0,0,0,0,0,0,0,0,4,290,17,8,5,323,8,0,4,329,18,0,346,94,4,3,0,105,4,0,4,105,0,0,111,69,13,0,0,88,4,0,6,88,11,0,100,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,169,22,4,0,199,5,0,5,205,13,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011259,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,190,40,5,0,238,7,0,7,242,4,0,247,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,5,0,0,0,4,0,0,4,4,3,0,0,4,0,0,0,7,0,0,7,195,40,5,0,241,6,0,8,247,4,0,253,36,5,0,0,43,0,0,0,46,13,0,59,0,0,0,0,0,0,0,0,0,0,0,0,231,44,5,5,283,9,0,6,293,18,0,311,70,5,0,4,74,0,0,0,76,3,0,83,56,14,0,0,75,0,0,0,75,6,0,85,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,125,21,5,4,156,0,3,5,165,11,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
211011260,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,3,3,0,0,0,3,0,0,3,307,52,0,3,365,0,0,3,363,13,0,378,0,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,9,0,0,0,9,0,0,9,10,0,0,0,11,0,0,0,11,0,0,11,317,54,0,3,376,0,0,3,381,13,0,386,45,12,0,4,61,0,0,0,57,10,0,67,0,0,0,0,0,0,0,0,0,0,0,0,361,64,3,6,437,3,0,4,436,23,0,458,112,16,3,0,120,0,0,3,124,7,0,132,109,16,0,0,124,5,0,0,128,7,0,138,9,0,0,0,9,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,224,29,3,0,255,0,0,5,263,14,0,275,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,6,0,0,0
211011446,9,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,251,35,9,0,292,5,0,10,299,6,0,305,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,260,35,9,0,302,5,0,10,309,6,0,315,40,12,0,3,56,3,0,4,57,16,0,69,0,0,0,0,0,0,0,0,0,0,0,6,301,45,3,5,357,9,4,8,366,21,0,383,59,15,4,0,75,0,0,0,78,4,0,75,58,11,0,0,69,0,0,0,68,5,0,77,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,25,3,0,146,0,0,0,153,6,0,163,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
211011447,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,180,12,5,0,197,6,0,6,204,11,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,183,12,5,0,198,6,0,6,206,11,0,222,19,4,3,0,30,0,0,0,30,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,201,19,4,0,231,6,0,6,240,20,0,264,55,7,0,0,65,0,0,0,65,6,0,71,46,5,0,0,56,0,0,0,56,6,0,55,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108,13,0,3,118,0,0,0,118,5,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
