SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
203021037,0,47,680,2937,919,125,32,41,4793,0,163,603,176,13,4,0,17,976,0,25,71,71,3,0,0,0,167,0,185,674,246,23,4,0,21,1146,0,26,21,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,21,4,0,0,0,0,53,12,70,80,12,4,0,0,8,177,0,0,11,12,0,0,0,0,26,14,325,1469,3211,948,129,31,69,6194
203021039,0,84,796,2110,732,109,26,41,3899,0,193,398,130,14,0,0,11,751,0,10,165,186,39,9,0,5,413,3,201,561,315,58,7,3,16,1163,6,49,106,24,7,0,0,5,192,0,26,67,5,0,0,0,0,96,5,80,184,26,0,0,0,4,300,0,20,68,44,6,0,4,0,134,0,0,0,0,0,0,0,0,0,13,171,417,98,11,0,6,12,726,0,3,9,10,5,0,0,0,23,0,11,0,7,0,0,0,0,16,19,464,1788,2540,797,119,32,68,5827
203021040,5,57,1050,3844,1627,219,27,62,6896,0,212,368,170,11,0,0,17,791,0,17,85,97,23,0,0,4,225,0,228,455,269,38,0,0,16,1014,6,342,430,120,4,0,0,24,923,5,24,23,3,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,366,454,122,4,0,0,22,975,0,0,5,10,0,0,0,0,15,0,0,0,5,0,0,0,0,6,20,657,1964,4243,1670,220,27,104,8907
203021042,8,46,430,2953,3158,627,117,57,7381,5,147,450,105,18,4,0,12,747,5,43,62,66,7,3,0,6,181,9,191,508,169,29,7,0,17,928,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,13,9,246,948,3121,3187,630,121,73,8342
203021043,0,61,401,2728,2615,302,65,73,6242,0,43,286,190,45,0,0,4,571,0,0,25,4,3,0,0,0,31,0,44,311,195,45,0,0,4,604,0,28,18,5,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,5,0,0,0,0,56,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,10,0,134,726,2932,2664,302,61,81,6908
203021044,0,19,266,2305,1756,201,30,52,4631,0,3,230,75,3,0,0,3,319,0,0,0,3,0,0,0,0,9,0,3,233,83,5,0,0,3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,40,15,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,4,65,522,2386,1761,201,32,54,5021
203021045,12,76,894,3342,934,151,26,97,5537,4,223,373,105,3,0,4,12,728,0,18,26,3,0,0,0,0,48,4,240,400,108,3,0,4,12,775,0,8,36,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,10,41,0,0,0,0,0,49,0,15,12,4,0,0,0,0,35,0,6,4,0,0,0,0,0,12,16,345,1346,3454,938,159,32,115,6411
203021046,0,20,350,1422,977,265,42,18,3090,15,130,355,102,12,0,0,11,619,0,0,47,121,34,4,0,0,202,15,135,396,227,41,4,0,11,825,0,35,48,6,0,0,0,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,48,6,0,0,0,6,89,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,8,15,191,804,1654,1022,267,42,28,4015
203021047,10,39,641,3082,1225,192,38,77,5299,0,84,242,132,4,0,0,10,474,5,29,66,91,17,0,0,0,200,3,111,306,222,25,0,0,12,679,0,25,162,70,3,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,163,73,3,0,0,0,270,8,28,27,3,4,0,0,0,66,0,0,7,6,0,0,0,0,11,17,205,1139,3391,1255,189,38,88,6323
203021485,7,3,188,1208,1811,87,16,37,3351,0,6,214,47,39,3,0,12,327,0,0,7,17,0,0,0,0,21,0,6,220,62,39,3,0,12,342,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,413,1277,1851,88,17,47,3708
203021486,3,32,383,4183,1087,122,37,119,5966,0,138,180,37,0,0,0,5,369,0,0,14,13,0,0,0,0,25,0,138,191,52,0,0,0,5,396,0,4,73,10,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,10,0,0,0,0,93,0,0,13,22,19,0,0,0,64,0,0,0,0,0,0,0,0,7,9,174,663,4270,1113,126,36,126,6516
203021487,5,19,565,3848,3217,335,62,64,8129,7,112,458,136,38,0,0,29,794,0,0,26,24,0,0,0,0,56,7,112,487,165,42,0,0,30,846,0,5,17,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,6,17,12,0,0,0,0,35,9,12,5,0,0,0,0,0,29,0,0,0,0,5,0,0,0,7,19,151,1078,4027,3265,342,62,96,9042
203021488,9,77,945,1675,328,35,9,77,3156,0,176,196,47,0,0,0,25,445,0,15,30,27,5,0,0,0,80,0,189,229,75,6,0,0,27,527,0,0,31,17,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,29,17,0,0,0,3,56,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,12,268,1205,1768,333,34,9,115,3744
203031048,4,30,442,3164,2360,253,33,58,6357,0,12,162,38,6,0,0,4,232,0,0,12,16,3,0,0,0,34,0,12,178,58,9,0,3,4,262,0,0,3,31,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,31,0,0,0,0,29,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,42,626,3251,2371,253,36,66,6656
203031049,8,40,256,1079,652,139,47,29,2243,0,12,17,13,0,0,0,0,46,0,3,15,44,7,4,0,0,73,0,15,32,58,11,7,0,0,121,0,12,7,3,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8,3,0,0,0,37,5,0,7,0,3,0,0,0,23,0,0,0,3,0,0,0,0,4,7,74,312,1146,667,145,45,28,2427
203031051,0,31,447,1974,1123,143,25,55,3809,0,31,88,49,6,0,0,5,183,0,0,11,61,15,0,0,4,102,0,31,100,113,26,0,0,11,278,0,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,15,0,5,6,4,0,0,0,0,17,0,0,0,10,0,0,0,0,11,5,67,562,2107,1155,149,28,70,4135
203031052,3,14,202,1024,647,104,24,20,2034,0,11,93,54,4,0,0,0,163,0,0,11,24,0,0,0,0,35,0,11,104,81,4,0,0,0,198,0,0,24,11,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,11,0,0,0,0,39,0,3,22,16,0,0,0,0,38,0,0,0,0,4,0,0,0,0,3,32,344,1131,658,104,24,22,2313
203031053,3,38,515,3151,3391,527,70,62,7765,0,0,124,132,7,0,0,3,277,0,11,55,187,40,6,0,5,304,0,13,184,326,52,6,0,8,588,0,0,7,7,0,0,0,0,16,0,13,14,0,0,0,0,0,30,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,10,0,0,0,0,48,3,5,0,5,0,0,0,5,17,0,0,3,3,3,0,0,0,12,5,67,724,3497,3448,533,74,75,8424
203031489,0,23,173,1266,1884,179,25,30,3595,0,12,22,71,71,0,0,0,172,0,0,20,38,20,0,0,0,78,0,12,46,109,92,0,0,0,252,0,0,25,21,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,4,0,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,36,251,1398,1976,182,25,36,3906
203031490,0,30,618,2977,2481,358,75,78,6622,3,28,83,89,14,3,0,0,213,0,0,41,100,30,0,0,4,181,3,28,116,193,47,4,0,6,398,0,0,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,22,0,4,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,15,64,754,3179,2531,362,75,86,7058
204011054,14,68,445,1412,637,70,21,37,2708,0,13,62,6,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,13,62,6,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,42,11,3,0,0,5,116,0,8,5,3,0,0,0,6,15,25,132,550,1444,643,70,24,50,2934
204011055,17,102,455,1421,570,87,27,49,2738,0,32,68,4,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,32,68,4,0,0,0,0,110,0,4,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,12,0,12,0,3,0,0,0,4,16,0,0,0,0,0,0,0,0,0,19,146,523,1442,570,87,27,58,2871
204011056,11,61,349,2274,2072,291,60,75,5189,0,36,316,85,5,0,3,14,456,0,0,4,21,0,0,0,0,22,0,36,323,102,6,0,3,14,480,3,0,8,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,11,11,4,0,0,0,28,0,14,6,0,0,0,0,0,20,0,4,0,3,0,0,0,0,10,13,113,691,2395,2077,288,56,93,5726
204011057,14,68,566,1691,1024,183,66,59,3673,0,15,65,42,0,0,0,7,124,0,0,4,0,0,0,0,0,5,0,15,70,37,0,0,0,7,127,0,3,5,5,0,0,0,0,13,0,6,0,4,0,0,0,0,8,0,5,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,10,9,0,0,0,0,38,0,12,9,5,0,0,0,0,30,0,0,3,6,0,0,4,0,16,11,103,652,1752,1030,188,70,65,3882
204011058,10,36,265,840,466,72,22,41,1752,0,20,26,20,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,20,25,18,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,6,0,4,0,0,50,0,0,0,4,0,0,0,0,4,14,77,308,869,469,70,22,45,1875
204011059,0,29,290,1436,525,57,16,47,2405,0,77,140,18,0,0,0,4,237,0,0,4,0,0,0,0,0,4,0,77,145,18,0,0,0,4,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,6,4,112,436,1458,531,57,16,55,2668
204011060,5,35,139,663,476,99,32,25,1476,0,0,0,6,0,0,0,0,8,0,0,0,7,0,0,0,0,12,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,139,673,476,99,29,25,1492
204011061,5,10,31,30,8,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,30,30,8,5,0,0,92
204011062,5,67,282,783,386,58,12,23,1623,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,10,0,0,0,0,5,20,0,0,0,4,0,0,0,0,8,5,79,291,789,384,59,12,32,1653
204021063,11,43,487,2162,1052,100,26,92,3973,0,89,401,66,4,0,0,24,582,0,0,0,0,0,0,0,0,3,0,89,401,68,6,0,0,24,583,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,3,8,0,0,0,25,34,0,0,5,0,0,0,0,0,9,8,132,896,2237,1058,105,27,140,4602
204021064,3,47,183,649,431,72,26,38,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,50,189,654,433,72,26,38,1462
204021065,3,20,171,729,470,50,12,25,1486,0,13,67,17,0,0,0,8,109,0,0,0,0,0,0,0,0,0,0,13,67,16,0,0,0,8,108,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,3,5,4,9,0,0,3,21,0,0,0,0,0,0,0,0,0,10,36,248,753,476,50,12,36,1620
204021066,14,44,680,3814,2034,210,38,144,6979,8,190,631,107,10,0,0,131,1070,0,18,17,14,0,3,0,0,55,4,202,643,119,7,3,0,131,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,3,12,5,5,4,0,0,0,29,0,0,6,4,0,0,0,0,9,21,265,1333,3938,2051,218,39,277,8146
204021067,9,71,399,1650,1213,203,57,46,3655,0,0,4,3,0,0,0,0,8,0,0,0,0,0,5,0,0,5,0,0,4,3,0,5,0,0,7,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,14,5,0,0,0,0,0,32,0,0,0,4,0,0,0,0,3,16,93,407,1658,1218,208,60,51,3703
204031068,0,47,303,901,507,62,21,21,1860,0,10,43,5,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,10,43,5,0,0,0,0,65,0,3,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,15,0,5,7,0,0,0,3,0,15,0,3,5,0,6,3,0,0,12,4,67,359,911,516,64,23,23,1968
204031069,11,72,429,1582,746,123,31,54,3049,0,27,84,19,0,0,0,3,140,0,0,4,13,3,0,0,5,17,0,27,86,36,3,0,0,3,153,3,13,26,9,5,0,0,0,54,0,0,6,0,0,0,0,0,10,0,4,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,5,23,37,12,8,0,0,3,86,0,4,0,7,4,5,0,0,24,0,6,9,9,0,3,0,0,21,18,133,556,1643,766,129,27,67,3340
204031070,0,19,112,606,341,58,17,18,1173,0,0,9,13,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,9,13,3,0,0,0,34,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,5,8,0,4,0,4,0,3,21,0,0,0,0,0,0,0,0,0,0,27,132,623,356,65,17,28,1238
204031071,6,39,223,984,465,54,12,34,1815,0,6,65,18,0,0,0,5,101,0,0,0,0,0,0,0,0,0,0,6,65,18,0,0,0,5,101,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,0,4,3,0,0,0,0,10,0,0,0,5,0,0,0,0,8,6,50,299,1003,469,53,10,38,1938
204031072,4,56,282,1199,623,97,15,51,2323,0,11,15,4,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,11,15,4,0,0,0,3,34,0,11,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,13,4,5,3,7,4,0,0,0,21,0,5,0,0,0,0,0,0,0,10,87,308,1209,624,97,15,52,2399
204031073,0,11,344,2736,1747,211,27,113,5200,0,16,309,53,0,0,0,50,428,0,0,18,7,0,0,0,0,22,0,16,326,62,0,0,0,50,454,0,32,129,14,0,0,0,5,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,129,13,0,0,0,5,179,0,0,0,0,0,0,0,30,29,0,0,0,7,0,0,0,3,13,6,58,806,2813,1749,211,27,197,5870
204031075,0,20,170,732,663,113,16,31,1748,0,9,24,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,34,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,3,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,6,46,194,734,666,117,16,29,1810
204031491,3,8,152,1205,2363,212,39,43,4019,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,10,0,0,0,0,7,0,0,0,7,8,13,157,1215,2371,212,39,45,4052
204031492,5,58,617,3083,1310,160,20,90,5342,0,175,587,114,8,0,0,25,915,0,3,23,36,0,0,0,0,65,0,176,612,152,7,0,0,25,978,0,16,77,9,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,77,9,0,0,0,0,104,0,3,0,3,5,0,0,6,18,0,0,0,0,0,0,0,0,7,8,255,1310,3238,1321,159,23,131,6452
205011076,8,41,550,2882,2655,319,60,93,6609,0,10,207,119,0,0,0,5,338,0,0,0,5,0,0,0,0,5,0,10,207,120,0,0,0,5,345,0,45,146,48,4,0,0,8,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,145,48,4,0,0,8,259,11,55,21,0,0,0,0,3,98,0,0,0,4,4,0,0,0,7,16,155,928,3059,2664,319,55,112,7313
205011077,5,38,304,1080,724,134,31,39,2354,0,0,8,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,18,0,7,4,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,4,12,0,6,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,13,47,323,1084,725,134,29,48,2409
205011078,3,30,312,1564,999,109,18,45,3074,0,20,70,19,0,0,0,5,114,0,0,0,3,0,0,0,0,3,0,20,70,20,5,0,0,5,117,0,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,10,4,56,379,1587,1004,109,16,48,3209
205011079,5,46,506,3277,3197,420,70,87,7610,0,33,267,63,13,3,0,5,381,0,21,9,9,0,0,0,0,35,0,49,277,73,13,5,0,5,423,0,14,226,70,0,5,0,3,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,12,226,70,0,0,0,3,318,0,14,171,3,0,0,0,0,195,0,0,0,4,5,0,0,5,8,10,126,1181,3424,3215,423,70,99,8552
