SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
209041436,0,17,0,17,..,19,0,19,0,19,..,39,0,39,0,39,..,9,0,11,0,11,..,83,3,84,0,89,..,26,4,28,0,34,..,41,6,49,0,49,..,7,6,11,0,11,..,14,5,15,0,15,..,45,13,58,0,58,..,141,23,167,3,169,..,1905,223,2122,16,2140,..,29,9,34,179,215,3714,1933,227,2155,202,6076,3787,..,..,..,..,3787,..,8,0,8,0,8,..,171,25,203,0,202,..,0,0,0,0,0,..,21,3,19,0,19,..,86,38,121,3,118,..,9,7,9,0,9,..,111,40,149,3,152,..,14,0,17,0,17,..,8,0,8,0,8,..,8,0,8,0,10,..,122,10,132,4,139,..,7,0,7,0,7,..,30,0,34,0,34,..,104,0,104,0,105,..,28,7,31,0,37,..,95,17,110,0,110,..,59,8,64,0,64,..,30,0,29,0,34,..,18,0,21
209041437,3,95,0,95,..,29,0,33,6,31,..,70,3,78,3,81,..,49,0,54,0,54,..,243,15,258,0,263,..,53,3,61,0,61,..,211,21,229,3,233,..,3,8,7,0,7,..,130,25,147,0,150,..,104,35,139,0,141,..,674,109,784,18,800,..,7088,800,7888,102,7996,..,107,22,132,435,568,3741,7197,823,8015,544,12295,3841,..,..,..,..,3841,..,0,0,0,0,0,..,767,172,938,8,949,..,0,0,0,0,0,..,39,6,46,0,42,..,113,26,145,0,143,..,20,6,23,0,23,..,173,36,208,0,213,..,17,4,21,0,21,..,32,0,35,0,35,..,3,0,3,0,3,..,175,21,194,0,196,..,73,6,82,0,82,..,103,12,117,0,119,..,504,27,532,7,536,..,215,34,248,0,252,..,1453,166,1617,19,1640,..,190,17,206,0,205,..,323,32,358,4,362,..,89,0,92
209041527,0,18,0,18,..,10,0,11,0,11,..,7,0,7,0,7,..,26,14,30,0,37,..,62,11,72,0,73,..,20,0,26,0,28,..,33,0,37,0,32,..,4,0,5,0,5,..,7,0,7,0,7,..,10,0,9,0,9,..,123,14,139,5,142,..,1076,99,1175,21,1193,..,20,0,21,195,214,6552,1086,106,1195,210,7956,6828,..,..,..,..,6828,..,17,0,17,0,17,..,42,10,49,0,49,..,4,0,4,0,4,..,13,0,13,0,13,..,45,22,67,0,67,..,0,3,3,0,3,..,59,18,83,0,84,..,8,0,9,0,9,..,15,0,15,0,15,..,11,0,11,0,11,..,56,5,57,0,57,..,3,0,3,0,3,..,31,3,33,0,33,..,46,10,52,0,53,..,18,0,19,0,19,..,79,15,92,0,97,..,66,4,71,0,71,..,10,0,10,0,10,..,6,0,6
209041528,3,18,0,18,..,8,0,8,0,8,..,23,0,23,0,23,..,4,4,9,0,9,..,44,9,52,0,52,..,25,0,31,0,31,..,36,0,36,0,43,..,5,3,8,0,8,..,24,0,24,0,24,..,7,0,7,0,6,..,106,11,114,3,120,..,1129,95,1219,27,1242,..,15,0,15,124,141,3689,1142,95,1235,147,5075,3946,..,..,..,..,3946,..,21,0,21,0,21,..,60,9,68,0,71,..,4,0,4,0,4,..,23,5,26,0,26,..,27,6,38,0,43,..,3,4,4,0,4,..,52,19,71,0,69,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,5,0,5,..,46,4,50,0,51,..,8,0,8,0,8,..,51,11,63,0,63,..,58,3,68,0,66,..,17,9,29,0,29,..,113,11,125,5,128,..,72,4,83,4,80,..,24,3,22,0,25,..,5,0,5
209041529,0,31,0,33,..,16,0,16,0,16,..,38,0,38,0,38,..,3,0,4,0,4,..,87,3,93,4,94,..,15,0,17,0,17,..,29,11,39,0,38,..,4,4,7,0,7,..,34,13,45,0,45,..,219,80,302,3,304,..,176,33,208,8,214,..,2385,569,2959,36,2993,..,40,13,54,264,315,1718,2430,582,3014,300,5030,1531,..,..,..,..,1531,..,0,0,0,0,0,..,333,94,426,3,430,..,0,0,0,0,0,..,21,17,35,0,35,..,54,40,95,0,96,..,4,3,12,0,12,..,84,54,140,0,139,..,16,4,24,0,24,..,8,0,13,0,13,..,5,0,5,0,5,..,226,108,337,0,337,..,7,0,13,0,13,..,13,0,7,0,7,..,75,5,77,0,77,..,97,11,105,0,105,..,236,17,251,0,251,..,18,0,18,0,18,..,15,3,20,0,20,..,9,5,10
209041530,0,25,0,25,..,19,0,19,0,19,..,33,0,33,0,34,..,5,0,4,0,4,..,86,4,86,0,86,..,20,4,26,0,26,..,30,4,40,0,37,..,4,0,7,0,7,..,118,24,140,0,145,..,316,127,439,9,446,..,303,60,363,11,373,..,3368,717,4087,49,4134,..,51,13,66,320,391,2157,3418,733,4155,366,6682,2033,..,..,..,..,2033,..,3,0,3,0,3,..,630,161,789,0,792,..,0,0,0,0,4,..,58,40,93,0,93,..,77,51,128,0,128,..,20,9,32,0,32,..,152,101,251,0,251,..,42,5,48,0,48,..,8,0,11,0,11,..,4,0,4,0,4,..,273,110,379,0,386,..,3,0,3,0,3,..,14,0,14,0,13,..,94,10,95,0,95,..,121,10,128,0,127,..,127,12,139,0,139,..,32,3,31,0,31,..,43,0,45,0,46,..,5,0,5
209041531,0,40,0,45,..,14,0,14,0,14,..,37,0,35,0,35,..,17,0,21,0,21,..,106,3,115,0,116,..,26,0,28,0,28,..,74,3,78,0,78,..,9,3,10,0,10,..,8,0,9,0,9,..,29,5,32,0,30,..,203,23,224,8,232,..,1879,193,2070,27,2097,..,34,0,40,163,208,3260,1919,192,2112,191,5559,3517,..,..,..,..,3517,..,7,0,7,0,7,..,117,17,130,0,130,..,5,0,5,0,4,..,33,4,37,0,37,..,60,16,84,0,80,..,5,0,5,0,5,..,101,23,126,0,129,..,4,4,6,0,6,..,5,0,5,0,5,..,6,0,6,0,6,..,99,13,114,0,114,..,24,0,25,0,25,..,53,6,60,0,60,..,122,10,136,0,133,..,82,9,88,0,88,..,189,20,204,0,206,..,85,9,93,3,93,..,40,3,47,0,47,..,14,0,14
209041532,0,35,4,43,..,0,0,0,0,0,..,34,0,35,0,37,..,17,0,17,0,17,..,88,0,88,8,93,..,19,0,24,0,24,..,64,0,71,0,71,..,7,3,12,0,12,..,16,0,16,0,16,..,18,4,20,0,20,..,217,29,247,15,261,..,2199,174,2374,41,2425,..,34,9,39,217,258,3197,2236,186,2418,259,5874,3329,..,..,..,..,3329,..,3,0,3,0,3,..,144,19,165,0,162,..,0,0,0,0,0,..,29,6,32,0,32,..,67,23,84,0,87,..,9,4,10,0,10,..,101,28,128,0,127,..,19,0,19,0,19,..,18,0,18,0,18,..,7,0,7,0,7,..,115,7,121,0,121,..,13,0,13,0,13,..,111,18,128,0,125,..,173,19,194,0,196,..,52,3,52,0,52,..,266,34,304,5,312,..,110,12,124,0,122,..,64,3,66,4,68,..,15,0,15
210011226,0,4,0,4,..,7,0,7,0,7,..,3,0,3,0,3,..,4,0,4,0,4,..,15,4,21,0,21,..,34,5,38,0,38,..,4,0,4,0,4,..,11,5,16,0,16,..,14,0,17,0,17,..,14,5,16,0,16,..,77,10,93,4,95,..,825,123,950,13,956,..,18,0,18,105,119,2903,838,123,958,117,3979,2895,..,..,..,..,2895,..,0,0,0,0,0,..,43,3,46,0,46,..,0,0,0,0,0,..,34,5,37,0,43,..,48,18,66,0,66,..,0,4,4,0,4,..,90,23,108,0,112,..,32,4,33,0,33,..,4,0,4,0,4,..,10,0,10,0,10,..,108,24,131,0,131,..,0,0,0,0,0,..,0,0,6,0,6,..,36,0,35,0,35,..,4,0,4,0,4,..,22,3,26,0,22,..,24,3,26,0,26,..,14,3,17,0,17,..,5,0,5
210011227,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,6,0,0,0,3,5,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
210011228,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,26,6,33,0,33,..,3,0,3,0,3,..,0,0,0,0,0,..,20,0,20,0,20,..,53,6,63,0,63,..,93,7,104,0,106,..,907,91,1002,10,1010,..,25,0,28,107,133,3069,939,95,1029,116,4216,3019,..,..,..,..,3019,..,0,0,0,0,0,..,60,5,66,5,65,..,0,0,0,0,0,..,22,13,38,0,38,..,32,4,33,0,33,..,0,0,0,0,0,..,51,16,72,0,72,..,63,3,70,0,73,..,9,0,9,0,9,..,7,3,10,0,10,..,138,19,160,0,158,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,7,0,7,0,7,..,0,0,0
210011230,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,36,6,39,0,39,..,0,0,0,0,0,..,7,0,0,0,0,..,12,0,16,0,16,..,39,9,41,0,41,..,59,0,63,0,62,..,653,60,720,5,729,..,15,0,17,104,117,2749,673,62,735,112,3595,2873,..,..,..,..,2873,..,0,0,0,0,0,..,50,9,56,0,56,..,0,0,0,0,0,..,29,5,37,0,37,..,43,10,50,0,50,..,0,0,0,0,0,..,71,18,83,0,83,..,45,3,47,0,47,..,8,0,8,0,8,..,7,0,7,0,7,..,99,6,107,0,103,..,0,0,0,0,0,..,8,0,8,0,8,..,19,6,25,0,25,..,4,0,4,0,4,..,6,0,6,0,6,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0
210011231,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,23,4,23,0,23,..,12,0,11,0,11,..,6,0,5,0,5,..,109,9,121,0,125,..,37,7,48,0,48,..,116,5,125,0,124,..,953,75,1030,11,1036,..,21,0,19,114,130,3829,972,75,1048,118,4993,3819,..,..,..,..,3819,..,0,0,0,0,0,..,61,3,63,0,63,..,0,0,0,0,0,..,20,3,28,0,28,..,56,12,68,4,69,..,3,0,3,0,3,..,83,15,97,4,97,..,18,0,19,0,19,..,8,0,8,0,8,..,7,0,7,0,7,..,109,12,124,0,127,..,8,0,16,0,16,..,7,0,7,0,7,..,22,0,25,0,30,..,4,0,4,0,4,..,16,0,12,0,12,..,29,3,32,0,32,..,12,0,12,0,12,..,7,0,7
210011533,0,32,0,38,..,7,0,10,0,10,..,29,0,26,0,26,..,9,4,11,0,11,..,76,6,83,0,87,..,89,9,96,0,96,..,12,0,12,0,12,..,11,3,12,0,12,..,22,7,26,0,26,..,328,74,405,0,410,..,194,12,205,0,205,..,2267,422,2697,21,2713,..,32,7,34,202,241,3081,2300,431,2733,222,6032,3018,..,..,..,..,3018,..,3,0,3,0,3,..,120,23,139,0,143,..,0,0,0,0,0,..,129,86,212,0,212,..,95,18,115,0,111,..,15,5,22,0,22,..,236,111,349,0,350,..,130,33,163,4,163,..,19,0,21,0,21,..,17,0,21,0,21,..,235,73,310,0,312,..,0,0,0,0,0,..,5,0,5,0,5,..,25,0,26,0,26,..,7,0,7,0,7,..,11,0,18,0,18,..,6,0,6,0,6,..,26,0,26,0,26,..,0,0,0
210011534,0,16,0,20,..,8,0,8,0,8,..,15,0,15,0,15,..,0,0,0,0,0,..,44,0,44,0,45,..,75,7,82,3,84,..,37,0,38,0,41,..,6,0,6,0,6,..,30,9,36,5,42,..,153,42,194,0,195,..,165,20,184,3,185,..,2033,298,2333,23,2359,..,28,8,35,221,258,4676,2065,303,2373,248,7292,4862,..,..,..,..,4862,..,0,0,0,0,0,..,133,11,148,0,148,..,0,0,0,0,0,..,75,43,114,0,114,..,112,29,133,0,133,..,11,4,14,0,14,..,193,68,262,0,262,..,82,16,100,4,98,..,6,0,6,0,6,..,19,0,19,0,19,..,310,79,384,0,389,..,5,0,5,0,5,..,11,0,11,0,11,..,29,3,32,0,34,..,4,0,4,0,4,..,31,0,25,0,25,..,29,0,29,0,29,..,10,0,10,0,10,..,6,0,9
210021232,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,26,0,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,4,0,3,0,3,..,65,10,68,0,73,..,308,24,332,3,333,..,24,0,23,251,277,6408,333,23,353,260,7018,6497,..,..,..,..,6497,..,14,0,14,0,14,..,7,0,13,0,13,..,6,0,6,0,6,..,6,0,6,0,6,..,12,3,10,0,10,..,3,0,3,0,3,..,19,3,24,0,24,..,15,0,14,0,14,..,15,0,15,0,15,..,22,0,22,0,22,..,26,7,26,0,28,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,11,0,11,..,6,0,3,0,3,..,20,3,23,5,24,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
210021233,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,23,0,20,..,62,0,66,0,64,..,5,0,5,102,107,1660,64,0,68,109,1835,1517,..,..,..,..,1517,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,3,4,4,0,4,..,6,0,5,0,5,..,4,0,4,0,4,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
210021234,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,15,0,15,..,65,3,70,0,69,..,0,0,0,89,90,1989,68,3,70,91,2154,2130,..,..,..,..,2130,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,12,0,8,..,3,0,3,0,3,..,15,0,9,0,16,..,0,0,3,0,3,..,8,0,8,0,8,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0
210021235,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,26,0,33,0,33,..,162,16,176,3,181,..,6,0,6,295,306,4861,168,16,182,297,5344,4905,..,..,..,..,4905,..,4,0,4,0,4,..,15,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,8,6,11,0,13,..,0,0,0,0,0,..,15,6,17,0,16,..,5,0,5,0,5,..,6,0,9,0,8,..,15,0,15,0,15,..,17,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
210031236,0,4,0,4,..,16,0,16,0,16,..,9,0,9,0,9,..,3,3,4,0,6,..,33,3,35,0,38,..,40,0,43,0,43,..,5,0,5,0,5,..,3,0,3,0,3,..,63,12,70,0,69,..,21,5,30,0,30,..,88,4,91,9,102,..,1122,171,1296,9,1307,..,12,4,15,209,227,2614,1136,177,1314,224,4149,2600,..,..,..,..,2600,..,3,0,3,0,3,..,139,33,173,0,173,..,0,0,0,0,0,..,25,4,35,0,38,..,74,33,103,3,111,..,10,0,7,0,12,..,111,40,152,3,155,..,14,0,14,0,14,..,14,0,14,0,17,..,9,0,9,0,9,..,151,39,188,0,187,..,9,0,9,0,9,..,8,0,8,0,8,..,16,0,16,0,16,..,39,0,44,0,44,..,0,0,6,0,6,..,10,0,10,0,10,..,33,3,30,0,34,..,0,0,0
210031237,0,16,0,16,..,20,0,24,0,24,..,32,3,35,0,38,..,18,0,18,0,18,..,84,4,93,0,94,..,34,3,38,0,38,..,33,3,36,0,36,..,4,0,4,0,4,..,130,36,159,0,162,..,42,25,67,0,67,..,321,50,369,7,379,..,3552,526,4072,56,4130,..,46,13,59,421,478,2521,3599,538,4134,479,7133,2387,..,..,..,..,2387,..,0,0,0,0,0,..,512,87,600,4,604,..,0,0,0,0,0,..,15,4,19,0,19,..,42,11,53,0,53,..,0,0,0,0,0,..,60,23,77,0,77,..,22,5,29,0,34,..,14,0,14,0,15,..,21,0,20,0,20,..,154,68,220,6,227,..,161,30,191,0,194,..,6,0,8,0,8,..,37,3,43,0,43,..,192,12,204,0,204,..,11,6,21,0,21,..,25,3,32,0,32,..,692,96,796,7,803,..,21,6,23
210031439,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,3,15,..,0,0,0,0,0,..,3,0,3,0,3,..,37,3,38,0,38,..,13,3,15,0,15,..,45,0,43,0,47,..,406,35,441,3,446,..,9,0,9,37,47,1011,415,35,448,40,1502,1105,..,..,..,..,1105,..,0,0,0,0,0,..,33,8,38,0,42,..,0,0,0,0,0,..,13,0,11,0,11,..,24,9,28,0,27,..,0,0,0,0,0,..,33,8,43,0,44,..,15,0,15,0,15,..,9,0,9,0,9,..,4,0,4,0,4,..,35,3,40,0,39,..,0,0,0,0,0,..,5,0,5,0,5,..,31,3,36,0,36,..,0,0,0,0,0,..,5,0,5,0,5,..,24,0,29,0,29,..,4,0,4,0,4,..,3,0,3
210031440,0,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,24,0,24,0,24,..,23,0,29,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,79,12,92,0,92,..,16,3,26,0,26,..,86,11,100,0,101,..,1103,165,1269,12,1273,..,16,0,20,189,210,1560,1121,164,1287,199,3045,1661,..,..,..,..,1661,..,0,0,0,0,0,..,328,51,379,0,383,..,0,0,0,0,0,..,10,4,17,0,17,..,11,9,19,0,20,..,0,0,0,0,0,..,25,10,39,0,35,..,9,8,15,0,15,..,6,0,6,0,6,..,5,0,7,0,7,..,103,23,120,0,120,..,4,0,6,0,6,..,0,0,0,0,0,..,12,0,12,0,12,..,9,0,11,0,11,..,7,0,7,0,7,..,13,0,10,0,10,..,76,17,95,0,97,..,3,0,3
210031535,0,28,0,28,..,7,0,7,0,7,..,26,0,30,0,30,..,7,0,10,0,10,..,63,3,68,0,68,..,55,7,64,0,63,..,37,3,41,0,41,..,12,0,14,0,14,..,212,55,267,4,272,..,54,11,61,0,61,..,271,52,330,8,333,..,3194,445,3643,45,3686,..,54,7,65,496,559,3099,3253,451,3706,541,7345,3106,..,..,..,..,3106,..,0,0,0,0,0,..,713,131,844,8,853,..,0,0,0,0,0,..,48,19,61,0,61,..,85,26,113,0,116,..,3,0,5,0,5,..,137,45,181,0,187,..,26,8,31,0,31,..,12,0,12,0,13,..,20,0,20,0,19,..,119,32,156,0,153,..,28,3,26,0,26,..,10,0,10,0,10,..,75,7,81,0,81,..,367,25,392,6,395,..,54,3,59,0,62,..,63,3,67,0,67,..,228,39,267,0,269,..,13,0,17
210031536,0,14,0,14,..,4,0,4,0,4,..,14,0,23,0,23,..,14,0,11,0,16,..,50,0,49,0,51,..,28,6,33,0,33,..,20,0,20,0,22,..,9,0,12,0,12,..,116,32,152,0,154,..,45,6,54,0,54,..,203,25,229,8,239,..,1885,209,2099,32,2126,..,32,7,43,288,326,2028,1921,220,2138,315,4486,2048,..,..,..,..,2048,..,0,0,0,0,0,..,103,28,127,0,129,..,0,0,0,0,0,..,21,7,26,5,27,..,65,27,93,0,94,..,0,0,0,0,0,..,86,34,120,3,125,..,22,3,25,0,25,..,3,0,6,0,5,..,8,0,8,0,8,..,74,17,90,0,90,..,21,4,26,3,25,..,13,0,13,0,13,..,45,0,49,0,49,..,407,26,429,0,432,..,49,0,53,0,53,..,39,3,46,0,46,..,89,7,98,0,99,..,16,0,16
