SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
209021526,527,951,177,13,270,186,40,101,1175,51,755,5748,333,9001,22,35,4,0,9,12,0,0,34,4,24,136,5,234,30,32,12,0,18,11,0,5,43,4,33,159,8,291,6,11,11,0,4,0,4,4,16,3,10,97,7,141,266,49,70,27,176,137,35,30,90,37,139,445,21,1058,42,22,9,6,21,15,4,13,30,0,44,303,10,442,17,33,3,3,24,7,3,3,20,4,44,346,10,479,26,3,8,3,26,15,3,0,17,0,40,390,10,496,3,22,7,0,26,3,4,0,10,0,18,852,15,939,10,15,6,0,4,3,4,3,37,0,31,173,3,262,5,11,0,0,8,3,3,0,9,0,9,92,5,137,435,226,126,44,322,202,64,66,307,56,385,2995,103,4481,15,3,9,0,11,5,6,3,8,4,10,41,527,611,970,1185,312,59,605,397,109,171,1493,107,1151,8790,954,14090,265,697,98,0
209031209,1509,1715,547,62,513,564,111,205,1679,126,1570,11714,750,18568,33,35,11,0,10,9,0,3,27,4,26,195,8,311,184,126,72,11,52,77,23,35,106,14,129,694,48,1288,52,18,20,0,20,24,3,9,24,0,43,245,12,406,82,28,27,3,47,46,6,7,33,10,51,295,25,545,37,6,9,0,17,11,0,4,29,0,23,181,9,275,15,26,10,0,7,10,0,0,12,0,23,232,6,325,5,11,10,0,9,6,5,3,5,0,19,319,4,379,13,14,8,0,21,13,3,0,14,0,20,180,0,249,15,21,11,0,5,12,0,3,35,0,19,185,6,292,16,14,0,0,7,8,4,0,15,0,18,152,6,224,447,303,175,26,198,214,48,69,290,38,369,2671,121,4301,18,4,4,23,8,10,0,4,3,3,3,25,501,577,1979,2020,727,105,719,786,155,277,1976,167,1945,14417,1374,23444,754,1150,310,0
209031210,255,296,93,8,86,102,21,29,333,20,266,1873,117,3061,3,4,4,0,0,0,0,0,3,0,5,24,0,43,22,18,17,0,9,24,6,7,12,5,20,111,3,199,9,4,6,0,3,4,0,0,8,0,8,29,5,57,9,0,3,0,3,4,3,0,0,0,3,12,0,38,0,3,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,3,10,0,16,5,0,4,0,0,0,0,0,0,0,3,20,0,29,0,0,0,0,0,0,0,0,0,0,4,6,0,12,46,31,31,4,23,29,8,7,33,5,42,247,12,425,4,0,0,0,0,0,0,0,0,0,0,3,65,75,307,331,121,7,106,133,33,37,371,23,309,2121,198,3554,131,197,55,0
209031211,292,346,99,6,116,100,23,50,378,28,292,2091,116,3367,8,3,0,0,5,4,0,6,5,0,7,19,0,40,32,11,4,0,13,14,0,9,24,0,18,68,3,144,8,4,3,0,5,0,0,5,0,0,5,31,0,50,9,7,6,0,8,4,3,3,11,3,3,33,6,78,0,4,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,4,24,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,16,0,23,8,0,0,0,0,0,0,0,3,0,5,11,0,21,0,0,0,0,0,0,0,0,7,0,0,11,0,19,62,30,23,0,35,29,5,15,48,10,35,236,16,414,8,3,3,0,3,8,0,0,9,0,0,37,355,421,362,378,129,7,159,135,36,64,432,35,333,2363,487,4204,148,215,62,0
209031212,395,345,146,13,111,139,33,49,357,25,273,2666,134,4144,5,4,0,0,0,6,0,0,3,0,4,45,0,68,38,21,14,5,15,20,0,12,20,10,22,144,3,262,15,5,4,0,4,6,0,0,5,0,9,54,0,88,9,3,5,0,5,7,0,3,3,0,3,40,6,65,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,4,20,0,27,0,0,0,0,0,0,0,0,3,0,3,20,0,26,0,0,0,0,0,0,0,0,0,0,3,3,4,13,7,3,0,0,0,3,0,0,6,0,8,20,0,39,0,0,0,0,0,0,0,0,5,0,0,23,0,26,77,44,26,9,20,44,7,16,46,11,52,372,15,621,12,3,4,0,4,5,0,0,4,0,13,56,232,323,486,391,175,21,135,185,36,70,413,37,339,3098,379,5091,212,231,79,0
209031213,524,591,216,79,222,229,61,74,561,65,552,4892,324,7407,6,6,4,0,5,0,4,3,9,0,5,85,3,124,27,24,17,14,16,25,0,5,21,0,22,144,6,278,13,4,3,9,0,12,0,5,8,3,12,69,4,119,94,15,23,20,57,40,12,5,25,11,56,280,31,554,23,9,10,0,12,6,4,6,11,0,17,101,8,160,5,6,6,0,12,8,4,0,3,0,16,112,0,165,4,3,0,0,3,0,0,0,0,0,9,127,4,159,10,9,0,5,21,5,0,0,4,5,14,122,5,176,0,4,0,0,0,0,3,0,3,0,4,41,0,57,7,0,0,0,0,0,0,0,4,0,4,42,0,57,198,81,68,45,131,102,29,21,102,28,171,1120,65,1839,5,5,6,0,0,3,3,3,7,0,5,21,164,210,723,677,286,130,357,338,93,93,672,88,728,6039,547,9454,292,381,114,0
209031214,392,489,187,10,136,170,28,56,457,33,449,3744,251,5732,10,13,3,0,8,3,0,0,9,0,12,55,5,86,35,40,21,3,16,14,3,3,30,4,40,194,13,346,18,9,3,0,4,7,0,5,10,4,13,81,0,130,18,6,10,5,3,6,0,0,5,4,10,51,5,109,0,0,0,0,0,0,0,0,0,0,0,11,0,15,3,3,0,0,4,0,0,0,3,0,3,34,4,58,4,0,5,0,3,0,0,0,4,0,4,61,0,75,0,4,4,0,0,0,0,0,3,3,0,23,0,37,8,3,0,0,0,0,0,0,8,0,10,62,0,82,9,9,3,0,0,6,0,3,7,0,7,37,0,57,89,85,49,6,48,37,10,18,81,19,98,603,26,1004,4,0,0,0,0,6,0,0,0,0,6,13,174,205,488,576,239,18,179,215,36,74,534,54,556,4360,453,6935,213,363,98,0
209031215,912,1077,309,76,353,367,90,133,1119,87,944,7799,435,12002,9,12,7,0,3,0,0,3,13,5,13,90,9,139,69,56,39,11,45,36,7,9,64,10,64,377,29,700,38,8,16,5,18,12,5,0,14,6,20,105,7,205,45,17,18,7,23,30,10,7,10,7,30,164,12,296,11,3,4,5,12,10,3,0,4,0,8,86,5,121,13,5,4,0,18,3,0,0,9,0,11,123,8,171,7,4,0,4,4,3,0,0,4,0,0,76,3,93,7,11,0,0,7,6,0,0,6,0,18,92,0,137,9,9,5,0,8,5,0,6,11,0,13,65,5,110,6,8,6,0,7,4,0,0,4,0,14,81,4,125,212,139,88,31,140,109,26,26,140,27,196,1260,71,2096,6,4,9,0,5,3,0,4,10,0,0,30,261,318,1129,1219,407,108,491,474,119,160,1266,121,1140,9093,765,14417,485,738,178,0
209041216,273,364,108,24,134,104,41,66,405,24,295,2892,138,4272,4,9,0,0,5,3,0,0,6,0,11,48,0,75,21,7,9,0,9,6,4,3,6,0,12,55,4,102,5,0,0,0,5,4,0,0,4,0,7,20,0,38,101,24,16,11,65,59,10,9,46,11,69,314,24,603,17,12,5,3,11,12,0,0,10,0,26,176,11,250,20,21,6,0,27,11,0,0,10,6,37,303,6,417,13,10,5,0,14,7,3,0,11,0,36,458,8,545,23,25,7,3,58,20,0,0,14,4,31,451,5,585,4,0,0,0,4,0,0,3,5,0,6,45,0,59,0,3,5,0,0,3,0,0,4,0,4,79,0,92,211,107,63,14,207,129,21,14,114,22,234,1937,66,2763,13,11,4,0,9,7,3,0,3,0,0,28,255,313,499,482,175,47,345,240,68,78,523,48,538,4861,460,7350,136,259,51,0
209041217,258,296,102,13,132,122,21,42,381,10,260,1979,142,3200,7,5,3,0,9,9,0,3,8,0,7,45,0,78,22,7,11,0,18,10,0,4,20,3,12,37,3,92,9,9,8,0,8,7,3,0,7,0,4,35,0,65,227,41,52,29,142,97,26,25,66,31,91,327,16,801,29,10,9,0,20,9,3,4,13,0,17,135,8,213,15,19,8,0,26,4,3,0,7,5,24,206,9,292,10,8,4,5,20,10,4,0,8,4,45,463,21,583,10,11,3,0,14,7,5,0,0,3,12,374,10,435,5,0,0,0,7,0,0,0,9,0,7,31,0,53,3,10,5,0,11,3,4,4,4,0,3,43,6,64,338,118,99,37,267,157,46,43,138,45,227,1699,69,2682,15,5,5,0,13,9,0,4,3,0,3,34,243,312,613,422,202,47,415,282,71,85,528,58,497,3711,453,6186,126,215,51,0
209041220,676,938,224,55,371,304,79,132,995,67,882,7066,474,10683,17,27,8,0,30,13,6,4,17,0,21,153,9,248,44,24,9,9,22,21,5,8,20,9,17,98,12,214,17,11,5,3,7,10,0,10,13,3,9,61,0,107,450,96,109,54,291,232,42,60,200,62,247,983,81,2082,82,42,20,6,92,41,16,16,56,7,129,508,29,838,62,48,20,11,90,31,13,8,26,6,94,517,21,796,17,12,6,5,23,11,11,0,12,4,40,429,8,539,45,38,15,7,123,38,13,10,30,5,49,761,21,1037,14,13,6,0,9,3,0,0,10,6,13,104,7,159,14,8,4,0,9,6,6,0,16,0,13,92,8,154,758,318,204,89,706,411,97,109,394,95,632,3707,195,6176,17,6,8,4,11,11,0,4,13,5,16,64,499,615,1453,1266,437,150,1082,727,179,242,1403,169,1531,10840,1173,17470,426,660,132,0
209041221,468,653,134,7,270,170,52,95,616,35,567,4354,294,6676,19,3,4,0,16,8,3,0,12,0,12,108,13,179,29,10,9,0,16,13,0,3,19,5,24,81,8,173,11,8,7,4,3,5,0,0,9,3,4,50,4,87,248,62,53,13,164,117,25,31,90,25,147,570,36,1177,61,37,11,7,57,41,11,3,46,11,50,318,21,527,46,42,15,0,85,33,10,5,24,10,65,457,17,698,14,17,0,3,22,8,5,0,10,0,41,386,6,487,38,33,4,0,70,24,5,3,12,0,40,452,13,624,13,4,3,0,10,6,0,0,5,0,7,80,0,116,11,7,0,0,15,4,0,0,4,0,9,76,4,117,492,221,107,35,461,262,64,55,229,54,402,2587,116,4173,5,11,3,0,5,6,0,3,5,0,3,31,328,390,964,877,245,43,739,436,120,149,855,91,969,6971,739,11240,286,405,72,0
209041223,462,840,149,25,306,202,48,100,796,51,630,5946,345,8719,32,29,9,6,35,17,8,4,8,10,28,218,10,336,19,11,4,0,20,10,4,5,20,4,9,51,3,114,10,3,0,4,10,8,3,3,6,0,7,28,4,63,1030,214,240,101,761,497,121,115,374,118,504,1447,143,3839,168,106,37,6,184,74,27,24,137,18,198,929,59,1594,79,106,26,12,133,46,14,4,54,14,164,1130,59,1672,9,8,9,0,35,18,8,3,7,5,26,341,20,458,40,34,3,0,72,24,6,4,32,0,59,1735,36,1963,10,11,0,0,4,5,0,0,10,0,8,86,0,121,10,6,0,0,7,6,0,0,3,0,3,113,0,148,1404,530,344,131,1259,696,193,174,646,173,1009,6082,335,10306,55,21,18,10,34,28,7,3,31,4,27,105,746,976,1918,1392,511,154,1603,927,249,282,1473,225,1661,12138,1424,19998,268,530,91,6
209041224,1133,1937,349,18,659,431,119,255,1729,108,1393,10883,763,17221,35,45,7,0,44,21,8,7,37,11,34,360,14,540,95,56,38,5,72,61,13,28,71,12,62,307,20,618,26,12,8,6,17,19,4,7,18,0,24,67,5,147,80,39,30,9,59,36,11,12,36,4,66,223,20,470,22,19,5,0,20,9,5,0,16,5,30,199,20,302,10,27,4,0,24,6,0,0,9,0,25,311,14,415,8,0,0,0,3,3,0,0,0,0,4,52,0,64,26,22,3,0,66,19,4,0,15,0,38,1136,30,1314,9,5,5,0,0,3,0,0,13,0,12,68,3,102,13,10,6,0,15,5,0,0,13,0,23,233,3,300,323,234,101,14,322,182,46,60,224,42,325,2959,127,4270,22,9,9,0,7,10,0,0,15,5,13,78,1018,1141,1472,2180,454,35,989,624,171,319,1969,144,1727,13924,1908,22627,626,1157,192,0
209041225,723,821,209,76,312,271,66,100,814,73,659,4890,331,7909,21,8,0,0,14,7,0,3,12,0,14,103,3,161,69,36,22,9,28,34,9,9,29,8,45,126,13,314,17,5,7,0,10,13,0,0,5,0,13,46,0,93,106,26,16,12,72,46,11,14,36,12,40,139,19,365,7,3,0,0,9,0,0,0,7,0,9,80,4,113,8,6,5,0,6,0,0,0,5,0,6,118,0,147,0,0,0,0,3,0,0,0,0,0,3,11,0,22,0,16,3,0,21,0,0,0,9,0,15,540,4,613,3,9,0,0,3,0,0,0,4,0,0,25,0,35,17,7,5,0,5,5,0,5,10,5,10,92,7,135,244,112,60,29,171,108,20,35,119,24,166,1279,45,1998,19,15,4,0,5,0,0,5,10,0,11,48,669,764,992,952,271,109,494,392,82,142,938,99,832,6213,1042,10661,304,508,99,3
209041431,482,751,116,14,299,197,47,90,655,50,605,4968,353,7567,16,12,3,0,21,5,0,0,7,0,15,158,0,227,31,10,10,0,20,18,3,9,17,7,21,57,18,157,10,5,8,0,3,8,0,3,11,0,5,28,4,62,221,65,51,21,172,113,25,23,99,20,118,548,71,1160,76,55,14,0,79,32,12,8,69,7,81,457,15,742,18,41,6,5,45,15,11,4,17,0,39,313,12,454,8,4,3,0,11,3,5,0,3,0,12,180,4,220,36,35,8,0,83,37,3,4,13,6,45,1005,40,1236,9,9,0,0,10,5,0,0,5,0,9,46,5,73,12,17,3,0,15,4,0,0,3,0,11,83,6,133,431,256,109,31,459,235,55,46,244,39,353,2890,171,4471,6,8,0,0,5,8,0,3,4,0,3,46,1024,1102,918,1012,232,49,767,443,102,135,907,90,961,7898,1548,13144,293,486,66,0
209041432,335,428,96,29,193,142,58,80,459,48,392,2680,180,4312,7,18,7,0,13,9,0,0,11,0,10,99,4,156,24,19,0,4,16,4,4,0,8,7,11,43,6,108,10,8,6,6,5,10,0,0,5,0,8,23,5,59,194,52,70,38,148,92,26,30,115,31,133,386,26,903,53,29,5,3,43,25,8,0,44,7,66,230,18,415,25,25,8,0,43,11,0,7,9,6,33,298,7,410,3,6,6,5,14,3,3,0,7,3,11,167,0,211,18,15,6,0,55,18,7,3,12,6,33,869,26,1026,0,3,3,0,5,0,0,0,7,0,4,24,0,41,5,6,0,0,9,3,0,0,4,0,11,55,5,84,343,173,104,62,343,183,48,52,221,50,330,2205,98,3424,14,5,3,5,5,5,0,3,8,3,3,31,408,473,692,609,208,87,539,329,105,129,689,103,729,4921,686,8204,163,262,47,0
209041433,178,482,56,3,134,72,23,30,405,19,335,4648,252,6185,13,20,0,0,19,9,0,4,11,0,9,237,10,315,6,10,0,0,7,11,0,3,7,0,9,62,0,91,4,7,3,0,0,4,0,4,3,0,5,39,0,58,104,33,34,13,93,45,10,8,81,8,97,470,22,799,55,58,15,3,63,22,8,10,49,0,110,649,29,956,20,30,11,0,52,11,7,0,14,0,55,491,21,663,6,4,0,0,18,3,0,0,4,3,9,186,8,226,50,57,7,0,136,36,15,0,27,6,99,1712,31,2085,6,8,0,0,0,0,0,0,4,0,4,51,0,70,7,10,8,0,13,7,7,0,4,0,16,155,5,203,274,237,81,21,412,138,53,30,208,30,413,4042,132,5482,5,4,4,0,5,5,3,4,5,0,3,53,411,479,458,725,138,30,554,211,80,65,616,46,750,8744,792,12143,156,323,54,0
209041435,351,694,107,5,184,109,37,52,624,27,548,6032,331,8388,17,19,0,0,16,9,3,0,13,0,9,129,8,190,24,13,5,0,10,12,5,3,13,0,19,77,3,147,6,5,0,0,8,0,0,0,4,0,7,36,3,63,148,31,34,6,114,64,18,21,64,11,77,492,32,877,38,33,5,0,40,28,6,8,32,3,45,327,19,496,23,34,9,0,30,9,5,0,9,0,35,300,8,425,3,3,0,0,8,5,0,0,3,5,14,152,4,189,50,34,13,5,79,24,5,5,26,3,57,986,26,1233,6,9,0,0,8,5,0,3,5,0,12,79,3,109,19,13,3,0,21,0,0,0,8,0,18,110,10,183,337,189,72,11,334,148,41,39,176,32,296,2686,113,3909,3,0,0,0,5,0,0,0,0,0,0,39,257,300,696,886,182,23,512,251,77,91,801,60,844,8758,703,12595,297,501,82,0
209041436,634,768,212,46,320,266,74,97,802,62,609,5234,325,8056,14,12,0,0,15,4,4,0,12,5,14,119,4,175,54,23,13,0,31,26,8,14,36,5,18,124,8,253,20,7,4,6,9,8,3,3,12,4,16,43,3,87,207,54,58,123,150,126,31,32,181,43,166,413,64,974,38,27,16,3,50,29,8,5,34,6,45,379,10,553,21,22,15,3,42,9,6,0,14,0,30,305,15,426,9,6,4,0,6,3,5,0,6,0,10,177,8,225,30,35,6,0,69,14,8,0,30,0,63,829,22,1041,9,3,5,0,4,0,0,0,10,0,4,56,0,80,6,8,0,0,8,5,0,0,3,0,8,115,0,144,393,189,110,138,375,218,69,59,340,64,378,2563,136,3959,12,4,0,5,11,7,0,7,5,4,5,36,322,379,1035,965,328,185,703,491,140,161,1144,130,990,7830,782,12392,286,510,101,0
209041437,283,846,107,10,189,119,36,68,641,30,523,8850,420,11334,21,51,6,5,33,9,0,0,21,5,28,491,26,652,15,18,4,0,14,14,4,4,13,4,11,96,7,169,12,7,3,0,10,9,0,0,0,0,5,59,4,92,134,42,42,12,141,52,13,14,96,21,125,781,39,1250,92,89,19,5,111,35,14,14,128,6,211,1345,82,1900,20,61,8,0,37,14,0,0,21,4,61,824,27,1032,0,10,0,0,8,0,0,0,4,0,11,198,3,228,81,129,27,0,265,53,13,8,71,11,195,5384,138,6216,11,15,3,0,3,3,0,0,7,0,13,119,5,167,19,13,7,0,22,3,3,0,15,0,34,386,9,481,408,427,129,20,657,188,58,47,383,53,686,9689,338,12188,9,6,5,0,3,5,0,5,16,0,4,97,754,879,702,1275,232,27,852,320,94,115,1039,85,1218,18641,1516,24407,249,646,84,0
209041527,779,1303,223,16,384,311,68,105,1225,82,1020,8613,561,13042,21,15,3,0,18,9,0,3,23,5,8,120,11,204,68,45,28,0,36,32,6,10,46,13,54,270,9,506,15,5,8,0,14,14,3,3,12,4,21,63,4,120,58,18,23,5,43,34,3,10,36,8,35,185,14,363,12,3,5,0,11,4,0,0,7,0,21,162,7,221,7,11,5,0,10,4,0,0,16,0,24,198,15,271,3,0,0,0,7,4,0,0,0,0,7,112,0,132,13,30,0,0,25,3,6,6,13,0,37,589,10,698,9,6,0,0,5,4,0,0,11,6,5,86,5,126,7,15,6,0,11,7,0,0,10,0,21,146,6,214,223,153,70,14,177,110,23,30,175,30,226,1933,76,2848,10,3,5,0,3,4,0,0,5,0,4,33,346,404,1015,1459,304,29,565,426,94,139,1406,116,1249,10575,988,16299,421,821,117,0
209041528,361,809,120,16,231,161,50,65,815,34,597,5130,309,7702,10,14,0,0,10,0,5,4,21,0,16,104,3,162,30,29,5,0,18,9,5,3,25,0,27,162,9,276,4,0,0,0,6,3,0,0,4,0,4,41,0,66,27,7,9,5,23,24,4,3,12,6,24,121,8,210,20,19,6,7,16,6,5,4,21,3,25,228,4,300,10,14,6,0,10,3,0,0,9,0,10,201,8,255,0,3,4,0,5,0,0,0,0,0,3,80,5,107,16,26,9,0,49,7,0,0,7,0,35,726,7,872,7,11,3,0,5,3,0,0,5,0,11,47,0,86,3,10,3,0,9,0,3,0,9,0,13,131,5,181,125,135,39,9,159,61,24,16,109,16,169,1838,41,2512,0,0,6,0,6,0,0,0,5,0,0,7,242,255,486,944,161,26,390,219,75,82,927,52,772,6979,594,10471,223,529,80,0
209041529,313,440,76,13,203,115,39,68,488,35,341,2830,210,4420,8,17,0,0,17,6,3,4,11,0,4,106,8,162,13,6,4,5,10,8,3,5,12,0,11,30,0,79,13,4,4,0,0,5,0,4,0,0,4,21,5,42,438,103,106,53,306,192,72,58,156,75,223,658,64,1669,82,51,12,3,85,24,15,6,74,7,90,430,24,740,43,47,13,4,63,10,5,7,28,3,67,578,31,808,5,9,0,0,8,9,0,0,7,5,15,120,7,166,20,25,6,0,31,4,0,0,17,3,27,1003,28,1131,9,4,4,0,5,0,0,0,8,0,5,33,0,56,5,4,3,0,6,3,0,0,5,5,9,76,0,100,643,271,157,66,533,266,100,92,312,101,461,3053,166,4945,32,11,4,0,18,7,0,8,15,5,11,56,461,584,980,724,238,82,753,389,147,165,813,133,812,5940,837,9947,156,273,47,0
