SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
213051466,10,6,4,21,26,26,55,22,0,162,0,0,13,13,27,17,24,4,0,97,39,29,120,184,75,42,30,9,0,534,314,713,2391,5364,1919,838,654,141,7,12351
213051467,22,20,98,80,97,135,210,194,88,946,4,10,70,93,104,68,35,32,24,440,63,66,221,176,133,120,145,151,139,1219,432,1269,2938,2571,2335,2216,1589,900,402,14663
213051468,14,13,41,53,51,86,132,91,41,518,0,7,25,52,44,39,24,18,4,212,71,86,276,196,128,96,77,42,10,979,493,1485,4633,3726,2336,1993,1238,443,111,16461
213051579,0,3,18,10,17,29,25,18,15,139,0,0,4,11,26,10,7,0,6,72,30,24,99,101,38,21,12,3,7,334,206,497,1982,2565,938,446,246,85,46,7009
213051580,10,0,10,24,23,44,75,76,21,280,0,0,15,6,11,26,23,19,7,113,43,41,84,114,95,53,28,41,6,503,341,823,1705,2398,2394,1295,784,440,81,10259
213051581,0,0,5,12,19,33,38,20,19,146,0,5,3,17,4,12,11,13,8,68,22,25,62,99,35,24,20,6,7,296,220,521,1312,2132,1317,609,384,139,73,6713
213051582,0,6,22,23,14,24,21,11,4,130,0,7,24,13,18,24,11,0,4,97,16,49,199,138,55,31,15,0,3,503,134,608,2561,2256,596,311,155,48,7,6685
213051583,13,10,36,58,66,101,102,73,20,472,0,11,21,35,48,60,42,17,14,233,95,149,390,356,157,105,60,25,14,1345,606,1859,5024,6098,2718,1515,913,341,78,19162
213051584,0,3,12,14,12,14,18,5,0,71,0,0,17,8,7,9,3,0,0,51,26,45,157,94,25,17,8,0,0,376,106,501,2033,1640,347,183,91,20,4,4928
213051585,5,9,29,29,26,51,49,35,10,245,0,0,24,16,22,24,15,7,3,115,47,39,120,130,55,32,20,26,8,480,259,690,1753,2186,1193,704,452,228,49,7503
213051586,0,5,15,22,12,18,13,4,0,86,0,0,13,9,9,19,3,3,0,59,47,96,234,153,44,14,7,4,0,594,161,714,2706,2202,598,289,126,35,3,6844
213051587,0,4,9,12,16,22,18,10,0,92,0,3,14,11,17,13,5,4,0,71,28,37,125,96,27,17,15,6,0,358,139,529,2099,2381,750,414,216,51,11,6590
213051588,3,10,32,47,45,64,63,36,11,311,0,9,13,31,33,37,28,13,6,170,61,95,294,281,118,77,53,23,5,1003,362,1109,3395,4195,1630,938,597,244,39,12498
213051589,7,3,25,22,19,29,30,18,3,157,0,8,16,21,24,28,12,6,0,116,39,74,155,127,47,23,17,5,4,493,221,703,2110,1694,723,507,270,81,17,6331
213051590,6,22,49,51,48,64,84,73,28,421,3,9,32,58,65,47,26,15,3,262,32,40,83,123,80,54,44,24,3,483,343,824,1994,2320,1670,1258,839,324,76,9645
214011370,10,12,30,40,83,99,165,177,106,718,9,3,14,15,19,25,21,17,14,123,53,56,173,132,133,101,119,112,112,993,482,1307,3682,3195,2884,2552,1708,829,423,17056
214011371,5,9,26,49,65,90,140,174,90,658,0,10,6,8,15,15,14,8,5,88,81,109,293,267,248,210,165,149,127,1641,585,1490,3678,3265,3106,2835,2402,1227,494,19079
214011372,15,15,52,59,66,108,152,188,110,771,0,5,12,10,3,16,16,16,8,83,103,97,267,222,227,218,165,182,106,1586,449,1083,3180,2620,2353,2260,1812,1269,504,15528
214011373,3,0,14,12,17,28,81,149,134,432,0,4,6,13,10,6,9,6,7,55,36,21,71,72,80,66,88,139,156,738,364,871,1568,2371,2704,2378,1993,1378,758,14395
214011374,3,7,24,32,59,66,145,180,107,619,0,0,4,5,11,14,11,16,15,86,60,43,94,125,121,86,106,98,47,784,596,1403,3165,3478,3458,3167,2266,1123,373,19025
214011375,12,12,15,31,39,62,111,137,74,494,3,3,9,0,0,9,10,4,4,60,40,44,134,172,176,118,93,109,65,963,309,802,2352,2680,2442,2036,1679,1016,378,13706
214011376,3,5,18,16,25,40,57,56,21,240,0,0,4,0,5,6,9,10,3,40,17,27,54,65,48,59,44,29,11,354,320,796,1453,2080,2029,1691,1038,402,83,9891
214021377,7,0,11,12,31,31,140,182,103,518,0,0,0,4,0,7,12,20,15,66,34,37,67,105,139,139,161,159,71,906,260,575,1134,1324,1811,1953,2215,1442,451,11164
214021378,0,0,7,5,12,9,9,15,15,72,0,0,5,6,3,14,3,0,0,23,16,19,30,25,63,92,99,44,29,419,97,222,347,428,784,1196,1211,576,169,5043
214021379,13,11,30,43,60,107,205,230,98,797,0,0,6,6,8,12,11,7,3,53,74,67,161,201,192,170,199,156,70,1282,762,1402,2742,2743,2888,3066,3022,1841,511,18973
214021381,3,0,0,6,14,19,29,73,47,194,0,0,0,9,5,0,7,6,3,28,36,18,26,75,95,62,84,111,104,612,426,811,914,2140,2989,2471,2194,1442,532,13913
214021382,5,0,10,6,10,14,62,160,91,345,0,3,0,7,13,4,5,8,10,50,44,20,37,74,115,75,112,103,70,654,478,860,1144,2247,3132,2514,2445,1657,618,15094
214021383,10,3,13,16,31,33,138,226,103,568,0,0,0,7,9,9,8,13,7,60,65,61,151,174,207,283,354,257,137,1691,321,688,1555,1859,2582,3212,3741,2052,597,16604
214021384,14,14,27,26,43,85,240,366,264,1091,0,0,4,9,10,25,23,18,17,103,79,73,148,167,215,187,245,322,231,1679,466,896,2164,2251,2628,3042,3572,2720,1361,19094
214021385,4,9,27,27,31,61,138,153,90,546,3,4,7,5,6,5,14,10,4,67,41,45,87,83,90,104,92,112,87,732,447,1051,2443,2144,2386,2610,2000,1089,436,14607
214021591,13,3,11,16,32,34,94,177,133,520,0,0,4,7,5,7,5,4,3,41,30,17,45,67,84,65,93,140,96,631,355,706,1334,1744,2175,1590,1661,1546,744,11859
214021592,0,0,9,9,7,25,55,100,74,272,0,0,0,6,5,0,0,5,6,14,20,23,52,44,49,69,141,159,187,731,162,418,765,961,1229,1553,2043,1456,595,9184
215011386,10,5,17,19,22,42,113,123,88,435,0,3,7,4,11,17,15,7,3,70,22,41,123,100,97,87,78,71,31,646,200,451,1175,946,1052,1173,1093,664,300,7047
215011387,5,0,4,8,6,10,31,29,19,101,0,0,0,0,0,0,0,0,0,9,11,5,24,29,41,47,51,32,7,246,53,101,260,359,435,536,515,222,62,2552
215011388,10,12,43,37,41,74,154,256,218,835,0,0,7,8,10,13,6,6,0,56,64,74,137,85,92,119,131,134,85,921,372,975,2252,1913,1891,2140,1858,1245,589,13239
215011389,3,0,3,6,4,12,22,37,11,97,0,0,0,0,0,0,0,0,0,9,16,12,29,24,27,43,41,22,23,236,105,170,304,354,529,623,412,179,68,2743
215011390,0,0,14,24,19,45,86,138,131,469,4,3,15,15,24,13,5,0,0,82,26,10,34,51,50,75,93,82,77,496,161,277,721,669,817,1115,969,624,320,5681
215011391,0,0,4,11,17,22,51,66,34,205,0,6,0,0,11,3,0,0,0,18,9,8,21,19,30,53,65,51,37,308,68,142,320,290,441,574,549,346,130,2857
215011392,3,8,14,12,31,50,95,126,49,396,0,0,9,3,10,11,7,3,0,43,31,25,99,70,90,119,139,124,88,787,174,421,1028,833,1020,1315,1254,674,251,6973
215011393,0,0,0,5,12,13,30,51,26,145,0,0,0,0,3,0,0,0,0,10,15,10,10,26,44,42,57,35,15,259,59,78,240,260,356,493,428,235,97,2261
215011394,7,4,5,13,17,47,100,106,84,389,0,0,3,4,8,4,4,9,6,38,41,16,40,40,55,75,106,115,78,565,134,242,589,567,731,1121,995,610,291,5285
215021395,4,0,10,13,22,31,87,109,44,321,0,3,9,0,4,5,12,15,9,42,35,29,67,98,92,64,96,62,44,577,197,404,872,938,1107,976,786,415,133,5839
215021396,3,4,6,11,12,47,72,66,45,267,0,0,0,0,0,4,4,3,0,19,31,13,59,62,68,77,60,50,18,442,128,200,550,549,672,730,575,300,132,3816
215021398,3,3,11,11,15,31,47,51,39,216,0,0,0,0,0,8,0,0,0,12,13,10,35,49,36,67,62,43,28,344,75,144,393,431,435,608,530,241,106,2970
215021399,8,5,28,21,30,48,80,85,46,339,0,0,0,3,6,4,6,8,3,35,32,32,66,67,74,111,82,64,21,549,176,338,747,733,788,903,629,329,148,4796
215021469,17,21,65,81,84,136,223,275,169,1063,8,20,59,56,49,57,30,21,12,303,88,84,274,201,203,183,181,163,117,1491,473,1074,2737,2088,2144,2205,1935,1150,492,14293
215021470,13,12,39,42,66,115,226,261,178,952,0,11,30,32,35,36,29,39,21,243,60,76,172,156,149,146,152,116,76,1097,401,1007,2324,1970,1930,1940,1679,1068,507,12825
215031400,8,0,8,10,16,37,91,115,69,361,0,0,9,0,5,0,4,0,0,10,26,18,54,42,77,103,87,83,79,581,118,243,550,482,810,1051,948,553,286,5038
215031401,8,4,9,8,19,56,101,149,68,423,0,0,7,0,7,0,0,0,0,13,24,24,33,75,81,93,117,85,36,568,127,265,532,638,855,1092,1138,670,193,5504
215031402,8,3,9,10,20,21,63,87,59,270,0,0,0,0,3,3,3,3,0,16,14,12,19,35,34,49,69,46,35,311,70,174,346,381,434,580,612,401,215,3206
215031403,0,12,28,29,28,52,60,31,23,274,0,6,32,32,22,22,10,15,13,138,28,32,106,91,50,57,60,25,26,466,78,191,652,603,390,453,364,132,74,2937
215031404,5,6,30,32,30,56,104,154,151,559,0,8,20,18,36,19,27,8,10,151,37,48,118,82,80,85,96,99,70,724,229,685,1641,1330,1133,1320,1116,809,417,8697
215031405,4,5,9,13,22,44,66,87,36,293,0,4,6,5,3,9,6,4,0,46,31,20,87,94,80,124,84,57,19,590,172,302,768,725,799,1077,769,375,105,5094
216011406,11,8,32,29,47,88,182,240,126,756,0,4,3,17,6,17,9,10,4,67,38,46,117,88,129,120,139,151,137,962,351,823,1724,1605,1970,2169,1997,1265,540,12436
216011407,6,6,31,25,25,63,154,173,129,619,0,0,0,3,0,5,3,10,11,25,35,25,71,65,76,98,127,129,88,725,259,542,1123,1146,1352,1500,1431,915,412,8676
216011408,0,0,7,3,11,30,44,31,14,136,0,0,0,0,0,0,0,0,0,6,30,16,25,43,61,54,57,42,10,343,105,179,348,427,568,651,486,230,55,3060
216011409,0,6,4,5,11,28,60,87,39,245,0,0,0,4,0,8,0,6,5,16,10,17,26,28,36,41,51,56,54,321,89,189,325,364,498,643,583,398,171,3258
216011410,4,5,16,0,22,36,57,96,34,264,0,0,0,0,3,0,0,5,0,9,21,8,55,43,51,95,78,58,20,424,84,148,392,359,555,763,660,393,103,3463
216021411,3,3,16,16,23,39,128,157,86,475,0,6,12,6,4,4,9,11,6,54,22,23,56,59,59,54,103,74,43,502,142,268,703,680,716,808,989,670,256,5239
216021412,0,0,4,3,11,15,28,29,17,107,0,0,0,0,0,0,0,0,0,4,18,11,17,25,44,44,41,21,3,233,69,110,266,286,403,520,394,175,34,2261
216021413,8,7,18,28,45,84,158,169,102,626,0,0,5,3,11,15,9,4,3,47,60,45,142,122,143,155,156,122,51,992,307,593,1335,1281,1607,1918,1656,879,365,9940
216021414,5,3,6,13,17,46,112,163,129,491,0,0,0,4,4,6,0,10,0,20,19,23,44,45,40,57,124,133,75,559,169,329,752,787,934,1159,1536,1010,390,7061
216031415,4,3,23,36,32,73,121,112,66,473,0,0,11,9,12,15,11,17,0,76,45,46,112,103,102,114,154,131,99,896,217,510,1059,886,1031,1057,1043,624,238,6660
216031416,5,11,46,63,63,102,175,198,140,808,0,0,11,25,15,31,27,30,16,159,83,98,206,168,166,196,180,166,156,1413,490,1187,2703,2463,2422,2420,1859,1099,573,15212
216031418,0,0,5,9,7,19,30,35,6,116,0,0,3,4,0,0,7,5,0,24,23,18,25,37,36,54,44,29,7,279,116,196,367,483,609,622,456,182,42,3075
216031419,5,6,34,20,44,69,130,147,62,518,4,5,5,5,8,9,9,19,10,63,49,36,119,109,143,142,111,116,50,874,227,464,1211,1128,1463,1557,1290,683,196,8223
216031593,4,5,17,19,17,32,73,83,36,277,0,4,8,18,15,17,9,9,0,80,21,19,35,41,35,40,45,71,60,365,201,439,1022,1226,1172,1053,842,489,185,6625
216031594,9,17,89,122,101,104,251,288,140,1124,3,13,75,110,134,70,46,36,28,515,66,91,249,196,156,148,125,120,55,1209,378,1020,2505,1961,1779,1755,1703,1170,413,12671
217011420,6,0,11,11,37,56,106,150,98,474,0,0,0,6,0,7,0,7,6,23,31,29,50,71,90,122,159,108,50,708,198,315,784,855,1185,1574,1432,732,245,7327
217011421,10,12,20,19,27,53,89,190,134,544,0,0,6,0,5,5,0,3,0,23,33,34,60,56,68,81,95,117,94,639,253,535,1161,1047,1174,1369,1362,928,426,8247
217011422,7,4,24,28,38,76,149,147,95,570,0,0,6,8,8,6,4,3,0,40,41,36,76,86,82,105,117,113,53,704,279,534,1078,1204,1467,1753,1619,812,346,9102
217011423,0,5,9,0,10,36,58,58,55,235,0,4,0,0,4,0,3,3,3,22,13,15,27,46,66,70,81,55,23,405,119,239,503,644,854,1037,1003,422,161,4982
217031471,0,0,3,5,7,18,47,91,66,244,0,0,0,0,0,4,0,3,0,8,17,14,28,25,30,31,46,33,18,233,84,141,329,338,398,482,551,387,131,2837
217031472,5,7,27,37,33,67,156,257,190,789,0,0,25,14,21,24,17,6,7,121,17,25,100,70,73,73,127,116,59,659,275,671,1650,1409,1489,1551,1535,1056,502,10140
217031473,3,0,0,11,14,26,46,50,20,166,0,0,0,0,0,3,0,3,0,7,22,11,33,47,62,72,64,35,13,362,150,238,556,658,754,901,813,303,77,4445
217031474,0,0,15,10,12,35,73,97,59,310,0,0,3,4,6,7,9,3,0,20,36,16,35,46,60,64,66,58,42,415,121,238,507,527,657,959,740,427,186,4365
217031475,0,7,5,7,11,25,73,110,66,307,0,0,0,0,0,3,3,3,0,15,37,36,68,57,66,76,61,52,38,488,179,361,729,729,993,1081,863,501,198,5638
217031476,0,0,11,4,14,13,33,33,23,127,0,0,0,0,0,0,0,0,0,5,15,15,49,43,72,83,70,34,18,399,52,115,366,393,574,771,730,292,78,3374
217041477,6,3,9,14,12,31,70,73,41,253,0,0,0,4,0,4,0,0,0,12,24,20,61,43,60,83,79,42,16,431,183,325,781,728,929,1094,830,381,128,5367
217041478,4,3,8,8,14,27,88,119,58,333,0,0,0,0,0,5,5,0,0,9,39,33,67,59,91,87,117,89,53,637,208,376,917,1090,1297,1480,1491,674,245,7792
217041479,10,14,24,37,42,72,206,302,150,857,0,3,18,20,3,15,14,3,0,69,80,65,156,183,135,139,148,161,105,1174,550,1190,2844,2678,2811,2857,2443,1422,525,17323
217041480,6,6,23,26,29,39,127,182,141,596,0,0,16,15,15,4,0,0,0,56,45,36,104,108,104,89,127,119,106,833,329,656,1694,1605,1671,1759,1679,956,549,10894
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,0,0,0,29,0,0,6,16,3,14,4,0,0,38
299999499,13,18,33,35,36,25,38,26,9,227,5,4,9,11,12,10,3,0,0,51,173,211,691,870,646,408,202,34,13,3248,370,669,1819,1736,1393,1074,613,150,29,7852
