SA2_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
210031535,82,4,6,4,85,45,5,139,0,0,0,0,0,0,0,0,0,0,6,14,154,67,0,9,232,10,5,14,246,59,19,322,28,8,0,0,40,0,0,0,43,4,0,38,39,5,0,0,48,0,0,0,51,7,0,59,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,15,0,0,87,0,0,3,94,9,0,104,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,6,0,0,0,6,0,0,5,77,15,4,0,92,0,0,3,96,9,0,110,29,12,0,5,51,0,5,7,55,37,0,93,0,0,0,0,0,0,0,0,0,0,0,0,107,31,3,5,139,4,8,11,151,46,5,207,35,3,0,0,44,4,0,5,46,5,0,52,49,12,3,0,63,4,0,3,69,6,0,71
210031536,28,0,0,0,30,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,103,17,5,0,130,0,0,0,134,20,0,151,21,0,0,0,22,0,0,0,22,0,0,26,18,9,0,0,28,0,0,0,30,0,0,26,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,56,0,0,0,57,4,0,59,6,0,0,0,6,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,4,48,8,0,0,61,0,0,0,59,3,0,64,16,4,0,0,17,0,0,0,17,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,64,13,0,0,83,0,0,0,81,17,5,97,24,0,0,0,27,0,0,0,25,3,0,34,16,4,0,0,18,0,0,0,23,3,0,27
210031537,28,0,0,0,28,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,142,23,0,0,163,6,0,6,164,6,0,177,41,0,0,0,45,0,0,0,45,3,0,46,25,5,0,0,34,0,0,0,34,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,0,0,81,0,0,0,81,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,3,71,12,0,0,84,0,0,0,84,4,0,87,15,4,0,0,16,0,0,0,16,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,85,12,0,5,98,0,0,0,98,4,0,104,49,6,0,0,56,0,0,0,56,5,0,59,29,6,6,0,37,0,0,0,34,3,0,39
210031538,72,3,0,3,74,13,0,88,0,0,0,0,0,0,0,0,0,0,0,0,339,58,5,3,398,15,0,15,416,20,0,436,68,14,0,0,76,8,0,8,86,8,0,96,83,11,0,0,96,0,0,0,98,3,0,100,4,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,154,24,0,0,184,9,0,9,191,10,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,155,24,0,0,184,7,0,7,196,10,0,210,31,5,0,0,41,6,0,6,44,10,0,55,0,0,0,0,3,0,0,0,3,0,3,5,191,34,0,3,228,17,0,17,243,19,0,265,84,14,0,0,95,0,0,0,93,13,0,111,114,9,0,0,118,6,0,6,128,5,0,133
210041240,51,0,0,0,49,9,0,62,0,0,0,0,0,0,0,0,0,0,6,3,333,33,7,0,374,4,3,13,385,26,4,412,90,12,0,0,105,0,0,0,104,3,0,113,110,8,3,0,118,0,0,0,113,3,0,120,0,0,0,0,5,0,0,0,5,0,0,6,0,0,0,5,5,0,0,0,5,0,0,3,205,20,5,5,228,0,0,0,235,11,0,244,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,5,0,0,0,4,0,0,4,208,22,5,5,233,7,0,7,239,11,0,245,39,9,0,0,47,3,0,3,51,15,0,58,0,0,0,0,0,0,0,0,0,0,0,0,240,32,8,5,282,7,0,7,285,20,3,309,118,11,5,0,135,7,0,7,139,9,0,146,118,15,4,0,142,0,0,0,142,0,0,144
210041539,14,0,0,0,18,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,77,12,0,0,91,0,0,0,94,11,0,106,20,0,0,0,20,0,0,0,17,0,0,18,20,0,0,0,24,0,0,0,24,0,0,24,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,48,0,0,0,49,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,48,0,0,0,49,0,0,47,10,0,0,0,7,0,0,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,54,0,0,0,54,4,0,57,19,4,0,0,27,6,0,6,26,0,0,27,26,4,6,0,25,0,0,0,25,0,0,30
210041540,65,0,0,0,65,7,0,72,0,0,0,0,0,0,0,0,0,0,0,0,310,39,15,0,367,11,0,13,383,15,0,396,72,9,0,0,81,5,0,4,82,4,0,85,71,10,3,0,82,0,0,0,81,3,0,89,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,4,0,0,0,4,0,0,4,153,14,6,3,173,6,0,3,176,13,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,154,14,6,3,178,6,0,3,180,13,0,188,31,0,0,0,32,0,0,0,32,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,185,15,6,3,209,6,0,3,209,18,0,228,93,7,3,0,103,6,0,6,103,5,0,115,117,16,6,3,135,0,0,0,133,7,0,136
210041541,47,0,0,0,54,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,217,38,6,7,265,7,0,7,276,14,0,287,51,4,0,0,61,0,0,0,61,0,0,59,80,7,0,0,85,0,0,0,91,0,0,90,3,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,133,14,0,3,156,0,0,0,156,9,0,160,3,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,3,0,0,3,138,14,0,3,160,3,0,3,160,9,0,166,19,0,0,0,27,0,0,0,27,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,160,20,0,5,184,3,0,3,180,15,0,199,74,3,0,0,79,4,0,4,79,5,0,86,68,8,0,0,74,0,0,0,74,7,0,79
210051242,119,12,10,20,140,95,0,231,0,0,0,0,0,0,0,0,0,0,0,3,115,75,3,4,205,17,7,24,233,103,0,337,18,0,0,0,18,0,0,0,18,0,0,16,23,11,0,0,35,0,0,4,38,0,0,41,0,0,0,0,3,0,0,0,3,3,0,4,0,0,0,6,3,0,0,0,3,0,0,6,35,13,0,6,57,0,0,4,54,3,0,61,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,5,4,5,0,6,45,13,0,6,59,3,3,5,61,9,0,70,19,33,3,7,63,7,0,10,71,67,0,136,0,0,0,0,0,0,0,0,0,0,0,0,63,48,4,9,121,10,4,15,136,72,0,213,8,12,0,0,20,0,0,0,23,5,0,21,22,17,4,0,43,0,3,6,50,3,0,50
210051243,167,17,8,24,187,147,3,339,0,4,0,3,8,0,0,0,8,4,8,18,170,91,13,14,291,30,15,41,333,174,12,521,15,0,0,0,20,0,0,0,20,4,0,27,27,16,4,0,42,0,0,0,40,6,0,54,0,0,0,0,4,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,4,50,15,4,7,69,0,0,3,72,11,0,81,0,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,3,3,3,7,0,16,3,0,0,0,8,0,3,3,11,11,0,24,49,18,4,3,75,0,6,7,80,22,0,100,58,38,6,5,109,9,8,19,122,103,0,226,0,0,0,0,0,0,0,0,0,9,4,13,104,59,14,6,180,8,12,23,203,133,4,342,19,9,0,0,31,4,0,4,30,13,0,43,35,8,4,0,50,4,0,0,49,19,0,66
210051245,106,0,0,8,109,32,0,144,0,0,0,4,4,0,0,0,4,0,0,8,316,58,9,6,389,15,0,18,408,41,3,453,61,12,0,0,69,0,0,0,77,0,0,78,82,10,4,0,97,3,0,3,97,3,0,105,7,4,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,149,23,4,4,178,7,0,7,179,5,0,192,4,0,0,0,3,0,0,0,3,0,0,6,5,0,0,0,12,0,0,0,8,0,0,12,12,0,0,3,16,0,0,0,15,0,0,17,154,22,4,4,190,9,0,9,195,15,0,204,43,13,3,0,60,5,4,4,64,21,0,84,0,0,0,0,0,0,0,0,0,0,0,0,202,34,7,4,248,8,4,14,258,33,3,296,96,9,0,0,104,5,0,5,112,8,0,113,107,16,5,0,124,0,0,0,124,7,0,134
210051246,161,3,7,8,167,57,3,228,4,0,0,7,8,0,0,0,9,0,3,12,484,103,12,16,618,26,6,28,644,89,9,744,101,17,5,0,121,5,0,5,125,7,0,127,114,30,0,7,151,7,0,10,162,16,0,182,5,0,6,0,11,0,0,0,11,0,0,11,4,0,0,0,8,0,0,0,7,0,0,8,224,51,8,8,290,12,0,14,300,27,0,329,4,0,0,0,4,0,0,0,6,0,0,6,10,5,0,0,14,0,0,5,14,0,0,14,11,5,0,0,15,3,0,0,22,0,0,22,235,52,8,8,307,13,3,16,323,27,0,350,65,27,0,0,98,7,0,8,109,44,0,150,0,0,0,5,3,0,0,0,4,0,0,4,308,79,9,16,410,22,3,25,436,69,0,505,142,28,4,0,173,0,0,0,173,18,0,193,177,27,0,4,213,9,0,9,214,14,0,235
210051247,168,20,4,21,191,100,4,294,0,0,3,6,3,0,0,0,3,3,9,16,157,97,8,11,274,34,6,40,316,120,11,445,12,0,0,0,11,3,0,3,14,7,0,26,20,18,0,0,35,3,0,0,37,10,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,34,18,0,0,57,4,0,6,61,17,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,37,22,6,0,58,4,5,7,65,22,0,85,60,34,0,5,95,6,0,8,107,80,0,185,0,0,0,0,4,0,0,0,4,7,4,8,88,52,4,8,156,11,9,18,173,100,5,283,34,0,0,0,38,0,0,0,39,8,0,51,33,24,0,0,52,4,0,5,53,6,0,60
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,22,0,0,3,29,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,82,12,8,0,98,0,0,3,106,11,0,114,12,0,0,0,14,0,0,0,11,0,0,11,19,4,0,0,21,0,0,0,21,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,32,0,0,0,34,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9,0,0,0,9,0,0,9,8,3,0,0,9,0,0,0,9,0,0,9,36,7,0,0,41,0,0,0,42,0,0,43,8,3,5,0,20,4,0,5,22,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,42,19,5,0,60,6,0,4,66,4,0,68,20,0,0,0,20,0,0,0,20,3,0,27,21,3,0,0,27,0,0,0,27,0,0,25
210051441,64,5,0,5,70,28,0,95,0,0,0,0,0,0,0,0,0,0,0,0,148,41,4,6,198,10,0,11,206,43,0,247,35,8,0,0,38,0,0,0,43,3,0,44,32,8,0,0,39,0,0,0,39,10,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,18,0,0,77,4,0,4,84,11,0,94,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,5,0,0,0,5,0,0,5,69,13,0,0,82,4,0,4,91,11,0,101,24,11,0,0,41,0,0,4,41,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,95,30,0,0,122,4,0,8,126,27,0,154,28,3,0,0,32,0,0,0,34,5,0,41,45,11,0,0,57,0,0,0,57,0,0,58
210051442,107,5,0,4,113,51,0,159,0,0,0,0,6,0,0,0,6,0,0,6,348,76,9,10,448,14,5,19,465,74,3,542,78,8,0,0,94,0,0,0,92,18,0,105,62,21,0,0,85,5,0,5,89,7,0,95,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,146,27,0,0,178,6,0,6,186,22,0,209,0,0,0,0,6,0,0,0,6,0,0,3,5,0,0,0,5,0,0,0,7,0,0,7,13,0,0,0,12,0,0,0,10,0,0,8,158,27,0,0,188,8,0,8,196,24,0,223,41,21,5,0,68,4,0,4,67,27,0,102,0,0,0,0,0,0,0,0,0,0,0,0,205,48,5,7,258,8,0,8,268,55,0,324,102,16,0,0,119,0,0,5,114,11,0,127,80,26,8,0,115,3,0,3,117,10,0,124
210051443,194,9,4,11,206,109,0,312,0,5,0,0,0,0,0,0,0,0,4,7,447,133,10,17,609,19,9,28,637,138,3,779,90,8,0,0,104,4,0,4,111,9,0,120,82,17,4,0,100,4,0,4,100,8,0,116,4,4,0,0,4,0,0,0,4,0,0,7,0,0,0,0,3,0,0,0,3,4,0,9,180,29,4,0,209,7,0,5,218,21,0,244,7,0,0,0,6,0,0,0,6,6,0,9,7,4,0,0,8,0,0,0,13,3,0,19,14,3,0,0,14,0,0,0,17,8,0,24,191,34,4,0,226,9,0,11,237,31,0,270,69,29,0,3,103,3,0,7,109,69,0,183,0,0,0,5,5,0,0,0,5,0,0,5,259,62,3,4,333,12,7,15,349,106,9,457,114,29,0,0,149,5,0,3,150,7,0,157,115,22,3,0,140,6,0,8,150,12,0,157
210051445,158,4,5,11,163,71,0,236,0,0,0,7,7,0,0,0,7,0,0,3,430,95,4,21,551,22,7,25,574,96,8,681,95,8,0,0,106,6,0,8,111,6,0,122,76,20,0,0,97,0,0,0,96,7,0,103,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,176,24,5,4,208,4,0,9,220,12,0,229,5,0,0,0,4,0,0,0,9,0,0,3,6,0,0,0,10,5,0,5,13,0,0,10,10,5,0,0,17,3,0,3,19,4,0,18,193,29,5,3,222,11,0,12,231,14,0,249,48,29,0,5,82,10,0,10,85,26,0,113,0,0,0,0,0,0,0,0,0,0,0,0,238,55,3,4,302,19,0,16,318,42,6,370,102,15,0,0,122,0,0,7,132,7,0,137,65,15,5,0,85,3,3,6,85,8,0,95
210051542,97,8,3,13,108,46,0,158,0,0,0,3,7,0,0,0,7,0,6,11,247,63,13,12,331,17,7,25,354,62,8,420,30,3,0,0,37,0,0,0,40,0,0,39,37,12,0,0,49,3,0,3,54,0,0,52,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,4,4,0,0,0,4,0,0,4,72,17,0,4,93,5,0,5,101,3,0,101,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,3,4,0,3,4,0,0,11,71,17,0,4,96,4,3,5,100,4,0,106,29,12,0,0,45,3,0,4,44,26,0,73,0,0,0,0,0,0,0,0,0,0,0,0,103,28,0,4,139,7,5,17,153,31,0,182,43,7,0,0,52,6,0,6,57,0,0,56,40,3,0,0,45,0,0,0,53,0,0,51
210051543,125,5,7,15,138,75,4,222,0,0,0,0,0,0,0,0,0,0,0,0,281,90,8,9,390,15,14,26,417,112,4,530,42,9,0,0,51,0,0,0,52,4,0,56,44,8,0,0,50,0,0,0,56,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,91,14,3,6,108,0,0,4,110,13,0,122,3,0,0,0,3,0,0,0,3,0,0,3,0,6,0,0,6,3,0,3,6,5,0,7,6,6,0,0,6,3,0,4,11,5,0,14,93,15,3,6,118,5,4,7,122,14,0,140,39,15,0,5,57,3,5,16,68,42,0,112,0,0,0,0,0,0,0,0,0,0,0,0,133,35,4,7,172,9,8,17,193,59,0,248,59,10,0,0,66,3,0,3,69,15,0,81,50,17,0,0,68,5,3,9,73,9,0,83
210051544,88,6,0,8,96,74,0,169,0,3,0,0,5,0,0,0,5,0,4,3,146,65,9,6,218,4,7,11,230,87,4,325,26,13,0,0,39,0,0,0,39,5,0,46,33,10,0,0,49,0,0,4,51,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,59,19,0,3,85,0,0,4,86,12,0,101,0,0,0,0,8,0,0,0,8,0,0,8,0,3,0,0,9,0,3,3,12,0,0,8,5,3,0,0,9,0,3,3,14,0,0,20,61,27,0,3,94,0,7,7,106,15,0,116,33,18,0,5,50,0,4,5,63,55,0,114,0,0,0,0,0,0,0,0,0,0,0,0,97,44,0,9,151,8,9,14,166,65,3,235,47,15,0,4,64,0,0,4,65,5,0,76,63,16,0,0,79,0,0,0,80,17,0,88
210051545,202,15,7,20,220,179,0,400,3,0,0,6,4,0,0,0,4,0,0,9,255,132,10,20,418,25,10,35,448,200,8,655,52,12,0,0,64,0,0,0,69,3,0,73,49,20,4,5,74,0,0,0,76,13,0,87,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,100,30,11,0,144,0,4,7,150,20,0,168,0,0,0,0,0,3,0,4,8,0,0,10,9,4,0,0,10,0,0,0,8,3,0,17,9,4,0,0,10,3,3,8,18,4,0,21,111,35,11,0,153,4,4,12,167,22,0,191,51,57,0,5,114,5,4,9,125,120,3,244,4,0,0,3,10,0,0,0,10,0,0,11,162,93,9,17,279,15,10,21,299,137,8,444,90,9,0,0,99,7,0,5,104,3,0,110,71,24,3,0,95,0,0,4,105,8,0,114
211011251,37,0,0,0,34,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,203,35,4,0,251,3,0,3,251,12,0,268,45,3,0,0,49,0,0,0,49,3,0,49,64,10,0,0,72,0,0,0,72,3,0,79,0,0,0,0,6,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,109,15,3,0,131,0,0,0,131,7,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,110,15,3,0,133,0,0,0,133,7,0,140,14,0,0,0,18,0,0,0,18,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,128,20,3,5,149,0,0,0,149,13,0,168,64,13,4,0,79,0,0,0,79,9,0,85,60,11,7,0,71,0,0,0,76,3,0,81
211011254,65,0,0,0,65,11,0,73,0,0,0,0,3,0,0,0,3,0,0,3,391,58,6,3,459,8,0,10,470,22,0,492,126,6,4,0,134,3,0,3,137,5,0,145,97,17,0,0,117,0,0,0,117,4,0,116,8,0,0,0,8,0,0,0,8,0,0,3,0,0,0,4,4,0,0,0,4,0,0,3,223,23,3,4,259,3,0,3,258,11,0,272,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,8,0,0,13,233,23,3,4,258,0,0,0,268,11,3,278,30,4,0,0,35,0,0,0,35,13,0,45,0,0,0,0,0,0,0,0,0,0,0,0,260,32,0,4,294,0,0,0,300,20,5,328,156,19,0,0,171,3,0,3,171,3,0,186,135,23,3,0,161,0,5,3,164,13,0,173
