SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
206061135,4,7,5,511,5,0,0,15,0,3,0,0,0,0,21,53,0,0,0,0,0,0,0,0,0,0,0,0,212,30,7,228,54,162,9,40,7,40,24,809
206061136,5,5,0,612,17,0,5,9,0,5,0,3,0,6,32,72,0,0,0,3,0,0,0,0,0,0,7,6,326,33,14,329,92,180,15,46,17,72,35,1152
206061138,5,37,4,677,21,5,0,14,5,21,0,3,3,7,50,126,6,0,0,0,0,3,0,0,0,3,4,19,274,59,6,262,46,257,3,69,10,107,55,1155
206061515,4,0,0,175,4,0,0,3,0,3,0,0,0,3,18,39,0,0,0,0,0,0,0,0,0,0,3,4,98,20,5,98,26,84,4,21,8,25,20,396
206061516,0,6,0,252,12,0,0,9,0,3,0,6,0,5,23,54,0,0,0,0,0,0,0,0,0,0,3,5,130,23,9,140,29,103,8,19,8,55,24,541
206071139,0,0,0,255,0,0,0,0,0,0,0,0,0,6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,139,33,0,153,52,80,3,30,3,34,14,555
206071140,0,7,0,346,8,4,0,5,0,5,0,0,0,3,12,40,0,0,0,0,0,0,0,0,0,0,0,4,180,30,6,194,41,95,7,23,8,31,15,632
206071141,4,0,0,125,3,0,0,0,0,6,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,3,3,9,76,27,3,102,32,53,10,29,14,48,14,406
206071142,0,5,0,238,5,0,0,0,0,3,0,0,0,6,21,38,0,0,0,0,4,0,0,0,0,0,3,8,117,16,6,148,35,72,5,53,8,60,26,548
206071143,4,4,0,605,13,4,0,8,0,4,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,0,0,4,317,68,4,346,56,128,11,47,0,47,27,1066
206071145,0,7,0,637,4,5,0,11,0,5,0,0,0,6,26,53,0,0,0,0,0,0,0,0,0,0,0,0,318,52,6,359,49,121,15,28,9,36,24,1033
206071517,0,4,0,736,8,4,0,6,0,0,6,0,0,0,28,62,0,0,0,0,5,0,0,0,0,0,0,7,390,54,9,374,101,182,24,46,4,54,29,1290
206071518,5,4,0,284,7,0,0,6,0,3,0,6,0,6,16,32,4,0,0,0,0,0,0,0,0,0,5,6,199,42,9,204,42,123,11,64,13,112,16,838
207011146,0,3,0,690,7,0,3,9,0,5,0,4,0,0,26,55,0,0,0,0,0,0,0,0,0,0,5,6,357,56,9,402,50,184,11,63,6,68,27,1238
207011147,3,28,0,928,14,5,0,19,0,17,8,6,0,16,101,194,0,0,0,4,0,0,0,0,0,0,7,10,572,132,15,541,48,369,24,125,17,244,111,2206
207011148,10,35,0,1393,35,3,4,23,5,21,5,11,3,18,122,252,0,0,0,7,0,0,0,0,0,0,8,24,907,205,25,872,78,529,39,221,40,315,139,3370
207011149,4,40,0,1660,32,0,0,38,4,13,0,5,0,8,77,186,4,0,0,7,0,0,0,0,0,5,0,23,798,120,23,873,102,464,27,145,16,195,88,2848
207011150,6,14,0,1573,22,5,0,17,7,15,6,5,0,7,64,154,6,0,0,0,0,7,0,0,0,0,3,20,824,127,15,805,104,364,22,107,15,142,65,2587
207011152,7,20,0,958,11,0,0,14,3,6,0,0,3,11,51,103,0,0,3,0,0,0,0,0,0,0,8,13,467,74,18,488,83,278,13,79,9,109,62,1680
207011154,3,15,0,515,13,0,0,14,0,9,0,0,0,3,19,55,4,0,0,0,0,0,0,0,0,0,0,11,259,38,3,295,30,141,13,60,3,57,25,933
207011155,7,25,0,1373,27,7,0,35,0,17,3,9,0,13,67,171,0,0,0,0,0,5,0,0,0,0,6,11,645,105,5,691,74,344,18,106,22,147,74,2236
207011519,3,7,0,600,17,0,0,16,0,10,0,3,0,8,36,89,0,0,0,4,0,6,0,0,0,0,0,12,263,34,3,335,48,161,16,41,14,55,32,998
207011520,3,7,0,574,16,0,0,14,0,7,0,3,0,4,39,90,0,0,0,0,0,0,0,6,0,0,0,9,300,39,10,294,48,160,11,51,16,42,41,1010
207011521,4,21,0,829,17,0,0,13,5,10,0,5,0,6,33,100,0,0,0,0,0,0,0,0,0,3,0,11,376,68,4,427,54,231,9,68,11,94,40,1398
207011522,5,18,0,853,19,0,4,15,8,7,0,6,3,8,49,117,0,0,0,0,0,4,0,0,0,0,0,3,429,79,16,440,65,272,15,80,9,119,53,1581
207021156,0,12,0,484,9,3,3,13,0,8,0,3,0,7,36,82,0,0,4,3,0,0,0,0,0,0,5,11,340,93,6,430,59,239,23,77,23,179,46,1517
207021157,0,26,4,733,17,10,4,20,4,16,0,3,6,22,97,191,5,0,6,6,0,0,0,0,6,4,10,26,629,197,30,679,79,526,41,203,43,391,111,2937
207021159,5,48,0,830,23,7,4,18,3,22,0,9,3,21,80,181,3,0,0,0,0,0,0,0,0,6,14,26,565,121,21,637,59,427,22,167,39,305,97,2464
207021160,3,12,0,619,10,6,0,16,0,14,0,6,5,12,43,109,0,0,0,0,0,0,0,0,0,0,9,14,450,108,20,598,78,294,25,130,25,205,58,1988
207021424,6,15,0,642,18,0,4,20,6,19,0,12,3,10,73,157,0,0,3,5,0,0,0,0,0,0,3,14,544,156,26,600,48,412,44,180,26,287,81,2391
207021425,3,8,0,436,9,3,3,9,0,6,0,3,0,11,73,127,0,0,0,3,0,0,0,0,0,0,8,14,489,139,27,532,73,438,32,141,29,227,82,2203
207031161,8,9,0,1140,41,9,5,28,0,11,3,7,7,8,76,191,5,0,3,5,0,0,0,0,0,0,0,14,832,145,18,993,117,430,37,163,31,200,84,3042
207031162,0,12,0,491,11,3,0,8,0,3,0,0,0,6,36,77,0,0,0,0,0,0,0,0,0,0,0,0,416,93,11,495,47,199,14,69,10,127,33,1523
207031163,6,13,0,691,16,3,3,18,9,10,0,3,0,10,48,120,0,0,0,0,0,0,0,0,0,0,7,13,567,115,17,579,79,373,22,158,34,215,67,2224
207031164,0,13,3,814,21,6,5,19,3,7,0,6,0,7,63,138,0,0,0,3,0,0,0,0,0,0,6,14,607,134,20,761,81,360,32,149,27,197,74,2438
207031165,0,5,0,376,11,0,0,4,3,0,0,0,3,6,31,71,0,0,0,0,0,0,0,0,0,0,3,7,289,52,4,333,59,174,3,58,16,107,40,1144
207031166,0,7,0,313,7,0,0,7,0,4,0,4,0,8,40,81,0,0,0,0,0,0,0,0,0,3,3,7,310,81,12,346,42,242,13,98,15,162,44,1355
207031167,3,12,3,713,21,7,0,10,0,5,0,5,0,9,33,87,0,0,0,0,0,0,0,0,0,0,5,5,394,87,9,430,42,195,9,61,8,102,43,1372
208011168,4,13,0,1177,18,8,4,21,3,17,3,8,0,8,43,136,0,0,3,4,3,4,0,0,0,0,3,19,574,93,25,711,78,317,20,80,15,104,49,2067
208011169,16,55,3,1793,52,18,6,46,0,28,0,14,3,11,74,253,0,0,4,4,0,0,0,0,0,6,11,22,744,134,23,839,102,527,30,166,26,182,87,2848
208011170,0,20,3,1392,33,5,0,30,9,13,0,4,4,4,59,157,3,0,0,0,0,0,0,0,0,0,4,17,719,105,16,740,99,406,23,100,10,120,69,2411
208011171,5,3,0,818,12,3,0,14,0,10,0,7,0,4,33,80,0,0,0,0,0,0,0,0,0,0,9,9,454,83,15,605,105,256,24,55,18,76,44,1740
208011172,5,24,0,1451,34,5,0,35,10,15,6,5,0,10,66,171,3,0,0,0,0,5,0,0,0,0,11,19,751,102,13,806,119,407,19,84,16,130,79,2521
208011173,4,21,0,1302,34,6,0,28,0,16,0,6,3,9,49,158,0,0,0,0,0,0,0,0,0,0,0,6,631,114,17,719,86,339,27,87,22,113,53,2216
208021174,3,21,6,1605,40,0,0,43,5,15,9,13,0,8,58,188,0,0,0,4,0,0,0,0,0,0,3,17,1051,170,25,1153,141,493,42,142,30,211,73,3524
208021176,4,6,0,777,11,5,0,18,7,5,0,7,0,3,41,107,0,0,0,5,0,0,0,0,0,0,0,9,559,102,14,593,98,317,29,80,22,104,48,1972
208021177,4,22,0,1201,30,12,5,54,10,21,5,3,4,10,45,190,9,0,6,6,3,3,3,0,4,3,12,49,523,157,28,848,117,396,35,131,24,120,67,2441
208021178,4,17,0,1144,23,0,0,23,7,14,6,8,0,10,49,140,3,5,0,0,0,3,0,0,0,6,8,28,648,126,22,803,88,338,27,92,16,133,69,2352
208021179,3,11,3,743,18,4,0,16,0,5,0,0,0,0,20,71,0,3,0,6,0,0,0,0,0,0,8,18,390,70,18,422,64,206,15,57,10,62,35,1351
208021180,0,0,0,371,3,0,0,3,0,3,0,0,0,8,20,42,0,0,0,0,0,0,0,0,0,0,0,0,281,51,9,298,48,143,5,38,12,65,31,971
208021181,0,7,0,537,11,0,0,17,3,5,0,0,0,0,21,52,0,0,0,0,0,5,0,0,0,0,0,7,349,57,7,395,62,177,14,57,11,58,26,1203
208021182,0,0,0,638,8,3,0,5,3,5,0,3,0,3,38,86,5,0,0,0,0,0,0,0,0,0,3,13,469,81,15,456,75,263,15,69,18,83,47,1587
208021426,4,3,4,958,22,8,4,18,9,11,0,9,0,5,65,137,4,0,7,0,0,0,0,0,0,0,0,15,775,121,10,761,107,380,34,116,22,157,77,2559
208021427,4,4,0,748,29,0,0,13,5,5,0,5,0,7,24,94,0,0,0,0,0,0,0,0,0,0,4,7,573,100,14,718,108,278,27,86,19,118,32,2076
208031183,3,0,0,479,12,3,6,11,0,6,3,8,0,0,19,73,0,0,0,3,0,0,0,0,0,0,0,9,442,72,16,491,46,240,17,60,10,90,23,1497
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031185,0,3,0,382,13,5,0,18,0,4,0,3,0,0,36,85,0,0,5,7,0,0,0,0,0,0,3,17,351,79,12,529,76,215,23,54,14,78,41,1478
208031186,0,0,0,420,20,7,4,15,6,10,0,0,0,5,30,89,3,0,0,0,0,0,0,0,5,0,5,8,401,71,20,614,95,222,28,64,21,84,36,1665
208031187,0,0,0,153,5,0,0,8,0,6,0,0,0,0,23,45,0,0,0,0,0,0,0,0,0,0,5,8,182,35,10,270,52,110,16,32,3,47,31,785
208031188,3,14,0,923,15,7,4,26,8,13,0,0,0,8,55,148,0,0,0,4,0,0,0,0,0,0,7,17,751,145,30,1027,172,424,33,121,25,204,72,3000
208031189,4,10,0,641,19,3,0,21,0,10,0,6,0,3,25,94,3,0,3,4,0,0,0,0,0,0,0,12,485,90,9,727,120,232,21,55,8,92,31,1882
208031190,3,8,0,587,13,4,0,11,3,9,0,0,0,6,37,82,0,0,0,0,0,0,0,0,0,0,6,8,426,67,11,533,81,202,17,63,14,97,42,1555
208031191,0,5,0,377,15,0,0,8,4,3,3,0,0,3,27,71,0,0,0,0,0,4,0,0,0,0,10,13,361,49,4,422,70,188,19,56,9,60,32,1263
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,6,11,0,1203,43,0,0,30,4,10,0,0,0,13,54,163,8,0,0,0,3,0,0,0,0,0,3,15,838,108,24,1010,143,375,46,99,23,129,61,2863
208041194,11,24,0,1425,26,0,4,40,7,16,0,7,0,4,69,176,6,0,3,8,3,0,0,0,0,0,6,26,641,83,21,737,103,415,17,108,18,117,73,2333
208041195,6,23,0,1635,33,5,0,40,9,12,0,5,3,14,54,161,0,0,6,0,0,4,0,0,0,6,5,15,793,123,27,905,125,476,24,100,15,145,53,2797
209011196,0,3,0,247,7,3,4,12,6,0,0,5,0,6,25,69,0,0,0,0,0,0,0,0,0,0,0,12,258,75,17,419,59,174,21,74,16,131,27,1267
209011197,4,19,0,860,21,13,0,38,3,8,3,6,4,9,44,160,4,0,0,0,0,0,0,0,0,0,8,10,667,139,25,1076,146,434,39,122,31,182,62,2924
209011198,3,14,0,862,13,6,0,19,4,3,0,6,0,7,42,97,0,0,0,0,5,0,0,0,4,0,0,10,546,91,17,722,103,281,23,83,20,110,45,2035
209011199,0,4,0,281,6,0,0,6,0,4,0,6,0,7,45,80,0,0,0,0,0,0,0,0,0,3,14,19,272,93,12,389,70,248,33,97,27,139,58,1439
209011200,3,9,0,801,13,0,0,13,0,9,0,4,0,10,37,82,0,0,0,4,0,0,0,0,0,0,3,7,428,80,7,514,74,241,12,77,15,105,42,1580
209011201,0,21,5,675,16,3,0,16,4,11,0,0,0,3,23,83,0,0,0,7,0,0,0,0,0,0,3,9,330,50,12,367,42,170,7,45,7,83,36,1144
209011202,6,8,0,744,20,0,3,22,0,13,0,0,4,8,37,112,0,0,0,0,3,3,0,0,0,0,3,14,503,110,13,847,123,284,30,94,14,123,43,2181
209011203,0,3,0,791,27,3,0,21,8,8,4,4,0,15,64,153,4,0,0,0,0,0,0,0,0,5,4,11,662,114,17,946,136,374,37,110,23,177,73,2670
209011204,5,5,0,281,5,0,0,8,0,7,0,0,3,7,27,67,0,0,0,0,0,0,0,0,0,0,0,10,246,54,12,431,80,162,22,50,10,95,36,1212
209021205,3,6,0,346,10,4,0,8,0,4,0,3,0,0,23,62,0,0,0,0,0,0,0,0,0,0,4,6,270,59,11,337,43,210,18,82,14,113,30,1191
209021428,6,11,0,508,11,0,5,13,0,8,3,6,0,16,24,86,0,0,0,3,0,0,0,0,0,5,0,14,445,133,22,589,93,314,36,123,29,210,32,2026
209021429,3,6,0,487,7,0,0,13,0,5,4,10,0,17,33,86,0,0,3,0,0,0,0,0,0,6,5,14,343,102,14,483,78,234,39,91,22,161,41,1592
209021523,0,4,0,177,3,4,0,5,0,8,4,0,0,7,35,78,0,0,0,0,0,0,0,0,0,0,8,13,251,87,15,404,65,281,21,100,23,172,50,1465
209021524,0,14,0,164,4,0,4,7,3,0,0,4,3,17,23,74,0,0,0,0,0,0,0,0,0,3,12,14,175,51,17,289,56,201,17,74,28,213,43,1172
209021525,0,4,0,222,4,3,3,9,3,0,0,4,0,12,28,68,0,5,0,5,0,0,0,0,0,0,4,13,215,74,17,352,64,204,17,92,22,173,35,1276
209021526,0,11,0,305,5,5,0,6,6,4,0,0,7,4,39,69,0,0,0,4,0,0,0,0,0,3,3,12,337,111,16,468,90,250,25,105,26,150,48,1635
209031209,10,15,0,1448,35,11,0,42,5,24,0,11,4,11,65,215,9,0,4,4,0,0,0,0,0,0,9,27,924,185,27,1308,174,525,50,153,27,170,72,3621
209031210,0,3,0,115,4,0,0,16,0,4,0,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0,0,3,117,36,5,190,27,76,14,21,3,34,11,530
209031211,0,0,0,68,6,6,0,13,8,10,0,5,0,3,14,62,4,0,0,0,0,0,0,0,0,0,0,6,116,30,15,157,25,71,10,25,12,46,20,525
209031212,3,4,0,200,16,0,0,15,0,5,4,6,4,6,13,75,0,0,0,0,0,0,0,0,0,0,0,7,154,47,9,216,25,99,15,39,15,39,25,689
209031213,0,14,0,570,25,4,0,19,3,5,0,3,0,5,30,101,3,0,0,5,0,0,0,0,0,4,8,19,416,81,8,520,56,217,12,62,22,86,39,1527
209031214,8,6,0,468,10,4,0,23,4,7,0,6,4,8,21,83,0,0,0,0,0,0,0,0,0,0,0,7,261,62,10,399,35,152,15,67,14,44,23,1080
209031215,6,5,0,701,24,0,0,29,8,15,3,8,0,7,50,146,3,0,4,3,0,0,0,0,0,4,4,16,544,96,24,895,124,320,33,70,12,96,59,2267
209041216,4,0,0,227,6,5,0,10,0,5,0,3,0,4,23,57,0,0,0,0,0,0,0,0,0,0,4,11,232,51,6,308,40,145,8,56,14,78,28,960
209041217,0,6,0,80,4,0,0,5,0,3,0,0,0,6,17,39,0,0,0,0,0,0,0,0,0,0,5,6,105,42,9,174,26,107,12,61,11,88,24,649
209041220,3,8,0,435,17,5,5,19,7,18,0,3,3,20,65,154,3,0,0,0,0,0,5,0,0,4,14,25,515,113,23,651,100,462,35,174,54,303,82,2505
209041221,0,3,0,210,5,4,3,11,7,3,4,4,4,13,33,93,0,0,0,0,0,0,0,0,0,0,7,13,267,67,15,377,60,307,26,122,24,221,41,1522
209041223,0,15,0,156,10,0,0,9,3,11,3,11,0,31,42,132,0,0,0,3,0,0,0,3,3,7,19,29,310,108,15,392,72,448,28,236,42,595,66,2323
209041224,5,3,0,404,44,5,0,35,3,27,3,0,7,14,103,241,0,0,0,3,0,0,0,0,3,0,13,36,759,118,31,972,183,648,48,163,57,206,124,3310
209041225,0,7,0,197,10,0,0,19,5,11,4,3,3,6,23,90,5,0,4,4,0,3,0,0,0,5,3,23,300,55,17,425,77,264,26,67,24,88,37,1384
209041431,0,5,0,166,10,0,0,4,5,14,4,6,6,17,48,107,0,0,0,0,0,0,0,0,0,0,9,11,306,85,13,392,77,379,36,139,29,265,57,1781
209041432,0,4,0,70,6,0,0,4,0,9,0,4,0,12,15,58,0,0,0,0,0,0,0,0,0,5,6,12,154,43,4,189,30,214,14,92,21,150,28,933
209041433,0,0,0,206,5,0,3,10,5,12,0,0,7,7,53,94,0,0,0,5,0,0,0,0,0,0,3,9,405,96,13,487,83,390,22,132,41,184,68,1916
209041435,0,0,0,351,13,0,4,10,4,5,3,4,8,6,43,95,5,0,0,0,4,0,0,0,0,0,11,16,543,99,24,680,96,365,38,92,28,138,54,2158
209041436,0,4,0,271,9,0,0,20,0,11,0,3,0,10,37,93,0,0,0,3,0,0,0,0,0,0,10,15,391,79,12,550,82,330,25,99,17,153,52,1797
209041437,0,10,4,307,13,5,4,8,3,11,0,4,5,10,98,154,0,0,0,0,0,3,0,0,0,0,31,45,873,226,37,987,180,842,51,287,73,392,152,4107
209041527,0,5,0,501,25,4,3,22,0,11,4,3,0,3,57,138,3,0,0,3,6,7,0,0,0,0,5,21,651,103,29,934,149,426,38,82,37,115,71,2628
209041528,3,3,0,192,16,3,0,10,3,7,6,3,0,5,32,89,0,0,0,3,0,0,0,0,0,0,3,16,362,74,9,558,104,289,26,66,23,70,46,1628
209041529,0,10,0,62,5,0,0,4,0,0,0,0,3,11,21,48,0,0,0,0,0,0,0,0,5,6,10,21,159,61,10,175,23,216,15,92,29,314,33,1128
209041530,0,7,0,155,11,0,0,6,0,9,0,7,7,20,44,107,0,0,4,0,0,0,0,0,0,0,13,19,274,102,11,378,58,329,17,150,34,367,65,1783
209041531,5,0,0,211,12,0,0,10,4,6,0,0,0,3,38,80,0,0,0,0,0,0,0,0,0,0,8,13,438,79,16,494,74,324,31,85,30,103,50,1726
209041532,0,0,0,233,12,5,0,9,3,9,0,0,0,4,52,98,0,0,0,0,0,0,0,0,0,0,13,13,438,98,11,607,107,363,27,94,28,105,68,1957
210011226,4,6,0,235,5,3,0,0,4,4,0,0,0,4,14,51,0,0,0,0,0,0,0,0,0,5,4,13,205,46,6,325,64,153,16,37,20,91,24,985
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,4,0,343,13,4,0,11,0,3,0,6,0,9,19,67,0,0,0,0,0,0,0,0,0,3,4,12,296,44,11,379,66,166,19,59,8,115,23,1186
210011230,3,6,0,409,4,0,0,5,0,3,0,6,0,4,12,36,0,0,4,0,0,0,0,0,0,0,7,15,303,44,7,346,60,152,11,41,8,63,20,1052
210011231,4,13,4,686,6,9,0,14,5,6,0,5,0,7,32,82,0,0,0,3,0,0,0,0,0,0,3,17,444,72,18,538,57,205,23,64,18,92,38,1564
210011533,3,12,5,401,13,0,4,6,0,9,0,4,5,16,29,86,0,0,0,0,0,0,0,0,0,0,4,11,354,63,12,423,74,240,23,94,21,240,35,1577
210011534,0,16,0,566,22,0,0,11,5,5,4,7,4,11,39,106,3,0,3,10,0,0,0,0,0,5,14,31,499,101,15,623,101,327,32,101,25,203,57,2071
210021232,6,8,0,666,16,0,0,35,3,15,0,8,0,14,66,156,0,0,0,3,0,0,0,0,6,0,0,12,541,92,11,768,92,275,35,73,27,83,69,2062
210021233,0,0,0,182,13,0,0,10,0,5,0,0,0,3,8,46,0,0,0,0,0,0,0,0,0,0,0,5,126,31,10,145,38,52,10,23,4,20,15,474
210021234,0,0,0,150,6,0,0,8,3,7,0,0,0,4,14,41,0,0,0,0,0,0,0,0,0,0,5,3,143,25,10,251,32,79,17,18,0,31,17,630
210021235,0,5,0,269,16,0,5,21,5,11,0,0,0,10,51,120,0,0,7,3,0,0,0,0,0,0,0,10,308,66,19,472,85,214,29,58,24,80,58,1411
210031236,0,5,0,273,7,0,3,13,0,4,0,0,0,6,19,49,0,0,0,0,0,0,0,0,0,3,5,6,212,63,13,321,60,154,25,57,9,93,20,1028
210031237,0,6,0,188,0,3,5,5,5,7,0,11,6,11,31,93,0,0,0,0,0,0,0,0,0,3,9,18,204,83,9,342,64,421,26,212,49,264,56,1733
210031439,0,0,0,137,3,0,0,0,0,0,0,4,0,3,15,25,0,0,0,0,0,0,0,0,0,0,3,4,125,16,4,160,16,77,3,28,4,16,19,458
210031440,0,10,0,112,6,0,0,3,0,5,0,0,0,9,15,37,0,0,4,0,0,0,0,0,0,0,0,12,114,36,9,168,42,143,13,74,12,122,19,761
210031535,0,4,0,190,5,0,0,5,0,9,0,10,0,14,48,93,0,0,0,0,0,0,0,0,4,5,16,24,220,85,12,342,79,328,22,162,31,252,72,1605
210031536,0,4,0,153,3,0,0,3,0,10,0,5,0,8,17,44,0,0,0,0,0,0,0,0,0,0,3,10,186,43,6,241,57,191,11,59,11,102,25,941
210031537,0,0,0,274,11,3,0,4,0,5,0,3,0,0,17,39,3,0,0,0,0,0,0,0,0,0,0,8,244,51,8,276,56,183,16,52,6,53,20,960
210031538,0,3,0,576,8,4,0,8,0,11,3,5,0,7,40,80,3,0,3,0,0,0,0,0,3,0,8,20,475,92,32,661,133,354,36,122,28,162,53,2144
210041240,4,8,0,444,22,0,0,25,3,9,5,3,0,7,44,127,0,0,0,3,0,0,0,0,0,0,8,15,455,65,17,661,93,312,28,85,30,129,54,1928
210041539,0,0,0,69,5,0,0,5,0,3,0,0,0,0,16,26,0,0,0,3,0,0,0,0,0,0,6,12,151,25,6,237,49,130,20,23,7,38,19,708
210041540,4,4,0,323,23,4,0,23,9,5,0,4,0,5,45,118,6,0,0,4,3,0,0,0,0,4,4,14,431,73,15,598,117,311,33,77,20,114,50,1839
210041541,0,5,0,252,16,6,4,15,8,14,0,5,0,9,39,101,3,0,0,0,0,0,0,0,0,0,4,12,341,62,19,513,89,254,29,57,23,94,43,1522
210051242,3,9,0,66,5,0,0,0,0,7,0,0,7,22,27,69,0,0,0,0,0,0,0,0,0,11,7,27,85,71,8,171,21,271,25,214,43,459,44,1406
210051243,0,18,0,84,4,0,0,7,3,10,4,9,7,42,39,125,0,0,3,0,0,0,0,0,0,8,24,39,115,58,14,181,27,400,10,248,66,724,75,1918
210051245,0,15,0,358,10,5,0,17,6,6,8,6,7,25,52,143,0,0,0,3,0,3,0,3,3,5,8,29,395,84,21,659,100,384,33,165,43,345,75,2296
210051246,7,35,0,737,26,3,4,35,13,18,7,4,9,24,89,222,0,0,0,4,0,5,4,0,0,6,16,35,739,151,33,933,162,709,59,263,64,438,115,3662
210051247,0,18,0,87,10,3,4,8,0,7,0,9,10,32,51,124,4,0,7,0,0,0,0,0,0,7,27,41,129,68,15,174,24,420,16,255,71,669,92,1932
210051248,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
210051250,0,4,0,74,4,3,0,3,0,0,0,0,0,11,13,35,0,0,0,0,0,0,0,0,0,0,6,6,117,28,9,162,45,122,13,54,18,117,20,702
210051441,3,6,0,70,4,0,0,3,0,12,0,0,4,9,27,67,0,0,0,0,0,0,0,0,0,0,3,8,189,58,7,223,26,247,10,92,27,183,37,1094
210051442,0,4,0,247,9,0,0,14,0,9,0,0,6,11,51,107,0,0,5,0,0,0,0,0,0,0,9,22,424,89,19,492,58,407,20,152,35,245,77,2018
210051443,0,12,0,325,24,4,3,15,3,9,5,10,12,22,87,187,3,0,0,0,0,3,0,0,3,4,28,40,623,157,29,708,104,668,39,320,79,551,126,3399
210051445,0,3,0,288,15,0,6,11,0,10,4,8,5,17,109,183,0,0,3,0,0,0,3,0,0,0,15,29,737,153,38,893,185,901,47,305,94,369,143,3851
210051542,0,5,0,107,4,0,3,3,0,8,0,0,0,8,46,72,0,0,0,0,0,0,0,0,0,3,11,20,302,70,14,379,76,373,20,149,35,249,68,1720
210051543,0,8,0,142,14,0,0,12,6,9,3,4,3,17,35,95,0,0,0,4,0,0,0,0,0,5,17,21,373,83,8,410,73,426,16,206,40,382,56,2067
210051544,0,12,0,137,6,4,0,13,0,13,0,7,8,21,41,106,0,0,0,0,0,0,0,0,0,9,6,21,197,59,9,218,30,299,12,146,27,363,55,1412
210051545,0,15,0,144,4,6,3,3,3,4,0,6,5,32,65,139,3,0,0,3,0,0,0,0,5,9,24,52,268,71,12,288,36,415,23,320,57,737,102,2334
211011251,5,9,0,175,3,5,0,13,0,4,0,8,3,10,31,83,0,0,0,0,0,0,0,0,0,5,4,5,309,71,10,445,61,262,28,82,17,126,41,1450
211011254,6,10,0,491,19,6,5,18,0,14,0,8,0,14,45,132,3,0,4,3,0,0,0,0,0,0,3,12,659,127,27,721,82,430,22,124,21,203,52,2463
211011255,4,7,0,410,8,3,0,12,0,5,0,3,0,3,15,59,3,0,6,0,0,7,0,0,0,0,0,11,317,42,6,411,41,174,14,39,7,58,17,1134
211011256,0,10,0,511,23,7,0,18,4,11,0,3,0,11,47,131,0,0,0,0,0,0,0,0,0,0,3,12,611,100,23,687,87,400,32,131,18,188,55,2333
211011257,0,3,0,381,15,5,0,10,0,7,0,3,0,0,16,62,0,0,0,0,0,0,0,0,0,0,3,6,375,59,7,441,43,199,13,57,11,61,26,1293
211011258,0,0,0,460,22,6,0,29,3,6,0,5,5,8,30,114,0,0,5,6,0,0,0,0,0,0,0,6,472,81,22,538,66,264,20,72,18,85,34,1678
211011259,0,8,0,433,19,4,0,15,6,9,0,0,0,11,38,101,0,3,0,0,0,0,0,0,3,0,7,15,475,127,18,620,73,340,16,114,23,197,42,2054
211011260,3,19,0,665,21,3,4,23,4,22,0,3,5,14,51,141,0,0,0,3,0,0,0,3,0,0,0,12,641,148,18,721,79,437,23,142,41,232,55,2528
211011446,5,3,0,335,12,9,4,25,5,14,5,9,6,9,50,145,4,0,4,3,0,0,0,0,0,6,10,20,530,129,32,933,142,422,45,147,44,190,67,2670
211011447,0,3,0,258,9,0,0,24,4,5,4,6,0,11,49,116,0,0,0,0,0,0,0,0,0,0,4,11,377,78,20,555,78,245,25,86,28,116,61,1667
