SA2_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
210011533,454,16,9,477,0,0,0,0,0,0,0,0,3,0,0,3,7,5,0,0,9,0,0,0,9,0,0,9,4,5,0,0,8,0,0,0,9,0,0,9,394,43,12,7,455,3,3,9,465,16,9,487,58,14,0,8,83,0,6,6,89,10,0,102,0,0,0,3,3,0,0,0,3,0,0,8,453,58,14,17,545,6,4,13,559,31,9,595,95,12,4,0,106,0,0,0,108,4,0,114,100,16,4,0,116,0,0,0,115,5,0,123,4,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,5,0,0,0,5,0,0,5,201,26,6,0,230,0,0,3,233,8,4,248,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,5,0,0,5,203,27,6,0,232,3,0,0,237,8,4,255,37,4,0,7
210011534,565,13,0,579,10,0,0,0,10,0,0,0,10,0,0,10,4,5,0,0,8,0,6,6,6,0,0,10,13,5,0,0,15,0,6,6,17,0,0,17,506,54,7,4,572,3,4,12,580,19,0,601,95,11,9,3,124,0,0,0,120,10,0,130,0,0,0,6,4,0,0,0,4,0,0,4,604,69,16,9,695,4,4,10,706,27,0,734,115,16,0,0,136,0,0,0,141,3,0,145,150,23,0,0,174,4,0,4,178,0,0,178,4,6,0,0,6,0,0,0,6,7,0,14,3,0,0,0,3,0,0,0,3,0,0,3,279,39,3,0,321,8,0,8,323,10,0,335,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,5,0,0,3,4,0,0,0,12,0,0,0,12,0,0,9,285,41,3,0,333,8,0,8,333,15,0,347,51,6,0,0
210021232,808,20,0,832,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,12,0,0,12,15,0,0,0,16,0,0,0,16,0,0,16,735,70,15,6,823,3,0,6,831,20,0,850,121,7,0,3,134,3,0,0,136,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,854,75,13,16,957,3,3,9,965,24,0,994,161,12,0,0,177,0,0,0,176,3,0,185,211,23,4,6,248,0,0,0,247,3,0,256,5,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,3,0,0,0,3,0,0,3,384,36,4,6,434,8,0,8,436,7,0,447,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,7,0,0,7,390,36,4,6,440,8,0,8,449,7,0,457,48,6,0,0
210021233,182,3,0,186,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,145,21,9,3,176,7,0,7,185,3,0,186,22,7,3,0,31,0,0,0,31,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,169,30,10,3,213,7,0,7,213,6,0,221,36,5,0,0,46,0,0,0,51,5,0,54,52,10,0,0,59,0,0,0,56,0,0,56,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,3,0,0,0,3,0,0,3,89,20,0,3,110,4,0,4,109,5,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,3,111,4,0,4,112,5,0,117,15,0,0,0
210021234,206,3,6,215,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,184,17,9,0,206,3,0,3,210,3,6,219,22,6,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,204,21,9,0,237,3,0,3,240,3,6,245,57,4,0,0,63,0,0,0,59,0,0,64,71,8,0,0,82,0,0,0,82,0,0,82,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,136,13,0,0,151,0,0,0,151,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,138,13,0,0,150,3,0,3,155,3,0,155,13,6,0,0
210021235,431,11,3,443,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,9,384,43,7,6,435,0,0,0,435,13,3,448,93,13,5,7,114,5,0,5,114,11,0,128,0,0,0,0,0,0,0,0,0,0,0,0,475,47,14,16,549,5,0,5,551,23,3,581,78,5,0,4,87,0,0,0,87,9,0,94,126,9,0,0,139,0,0,0,135,4,0,140,8,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,204,21,5,3,239,0,0,0,239,6,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,206,21,5,3,240,0,0,0,241,14,0,247,32,3,0,0
210031236,320,16,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,239,58,14,4,316,9,0,11,322,16,0,344,47,16,4,0,71,6,0,5,71,18,0,93,0,0,0,0,0,0,0,0,0,0,0,0,287,73,20,4,383,12,6,12,400,39,0,441,50,12,0,0,64,0,0,0,66,4,0,67,43,12,5,0,58,0,0,0,58,3,0,63,5,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,102,24,4,0,125,0,0,0,131,6,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,24,4,0,125,0,0,0,134,6,0,137,16,9,0,0
210031237,364,13,4,378,6,0,0,0,6,3,0,3,10,0,0,12,14,8,0,0,19,5,4,12,24,4,0,26,15,6,0,0,27,8,4,10,38,0,0,41,285,75,8,8,375,18,6,23,398,15,4,418,244,96,12,14,367,16,3,20,390,52,0,441,0,4,0,8,13,0,0,0,13,0,6,12,527,168,27,34,751,33,10,46,797,65,8,872,50,5,0,0,53,5,0,5,57,4,0,61,65,19,0,0,88,0,0,0,88,10,0,102,3,0,5,0,7,0,0,0,7,0,0,13,3,0,0,0,3,0,0,0,3,0,0,4,121,24,6,0,156,0,0,0,157,11,3,179,3,0,0,0,3,0,0,0,6,3,0,8,12,3,0,0,14,0,0,0,13,3,0,22,12,6,0,0,21,0,0,0,21,7,0,26,137,35,6,0,174,5,0,5,183,17,3,201,92,47,12,5
210031439,128,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,0,0,126,3,0,3,128,3,0,131,23,3,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,142,9,0,0,154,8,0,8,159,3,0,162,42,0,0,0,44,0,0,0,52,4,0,50,38,3,0,0,40,0,0,0,40,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,81,0,0,0,87,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,81,0,0,0,87,4,0,97,15,0,0,0
210031440,164,5,0,171,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,8,0,0,8,140,30,0,0,168,5,3,6,174,5,0,182,56,21,4,4,81,3,0,9,92,18,0,106,0,0,0,0,0,0,0,0,0,3,0,4,197,52,4,4,253,8,4,15,261,24,4,288,26,0,4,0,28,0,0,0,34,3,0,38,32,10,0,0,37,0,0,0,40,5,0,45,8,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,8,5,0,80,3,0,3,85,6,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,8,5,0,79,3,0,3,82,6,0,90,28,12,0,0
210031535,318,20,0,334,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,9,0,0,0,9,0,0,10,7,4,0,0,14,0,0,0,14,3,0,15,251,51,5,8,318,3,5,10,326,22,0,351,139,66,4,15,213,8,0,7,224,75,0,299,0,0,0,5,5,0,0,0,5,0,11,11,390,119,5,21,538,13,3,22,554,95,12,665,36,6,0,0,42,4,0,4,47,9,0,49,66,15,3,0,92,8,0,8,93,8,0,100,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,4,0,0,0,4,0,0,4,108,23,3,5,138,4,0,6,147,11,0,159,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,11,0,4,17,6,4,0,0,15,0,0,0,15,0,4,16,120,29,3,5,151,4,0,6,156,16,3,177,38,38,0,3
210031536,234,14,0,248,9,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,7,0,0,0,5,0,0,6,9,0,0,0,10,0,0,0,9,0,0,15,202,36,4,0,240,4,0,5,244,15,0,260,65,18,0,4,88,4,0,4,90,22,0,109,0,0,0,0,0,0,0,0,0,0,0,4,265,53,7,4,328,6,0,8,335,31,0,374,36,5,0,0,46,0,0,0,50,3,0,54,39,10,0,0,45,0,0,0,45,0,0,45,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,80,16,0,0,93,0,0,0,97,3,0,106,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,87,16,0,0,100,0,0,0,102,4,0,107,21,4,3,0
210031537,278,8,0,288,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,10,0,0,10,241,31,6,4,281,5,0,3,287,8,0,296,49,4,0,0,53,0,0,0,58,12,0,65,0,0,0,0,0,0,0,0,0,0,0,0,292,34,6,3,339,6,0,9,346,15,0,358,52,5,0,0,61,3,0,3,59,4,0,67,56,7,0,0,63,0,0,4,66,0,0,68,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,113,14,0,0,132,6,0,6,137,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,10,121,14,0,0,139,6,0,6,142,0,0,145,21,4,0,0
210031538,583,16,0,598,10,0,0,0,10,4,0,4,13,0,0,13,8,8,0,0,13,0,0,0,15,0,0,15,25,8,0,0,26,3,0,3,37,0,0,37,513,69,18,3,601,12,0,13,618,16,0,636,114,23,3,0,141,6,0,6,151,28,0,186,6,0,0,6,6,0,0,0,6,0,0,10,631,95,21,6,752,17,0,21,775,47,0,825,133,17,0,0,155,5,0,5,158,4,0,161,130,26,0,0,152,3,0,3,159,4,0,168,6,0,0,0,5,0,0,0,3,0,0,3,0,0,0,8,5,0,0,0,5,0,0,5,266,44,0,8,320,9,0,9,328,11,0,336,3,0,0,0,3,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0,9,0,0,9,11,0,0,0,13,5,0,5,13,0,0,13,278,45,0,8,329,13,0,13,343,11,0,354,55,11,4,0
210041240,553,12,0,567,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,12,0,0,0,12,0,0,11,497,42,10,8,563,8,0,5,565,11,0,577,105,12,0,0,122,4,0,4,125,9,0,137,5,3,0,0,3,0,0,0,3,0,3,10,604,63,10,8,684,8,0,12,698,23,3,724,119,12,0,0,129,0,0,0,133,5,0,139,151,12,5,0,172,3,3,3,175,3,0,181,7,4,0,0,10,0,0,0,10,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,285,27,3,0,316,4,3,4,327,16,0,338,0,0,0,0,0,6,0,6,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,8,6,0,6,10,0,0,10,290,27,7,0,324,7,3,8,332,16,0,345,42,6,0,0
210041539,206,6,0,216,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,5,9,0,0,0,9,0,0,9,4,0,0,5,13,0,0,0,13,0,0,13,186,20,3,0,213,5,0,5,220,6,0,225,40,6,0,0,47,0,0,0,47,14,4,57,0,0,0,0,0,0,0,0,0,0,0,0,225,27,7,0,257,0,0,0,262,18,3,290,23,9,0,0,27,0,0,0,27,0,0,29,38,3,0,0,38,0,0,0,38,0,0,45,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,59,13,0,0,72,0,0,0,72,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,6,65,13,0,0,76,0,0,0,76,0,0,78,9,4,0,0
210041540,584,10,0,591,0,0,0,0,0,0,0,0,4,0,0,4,11,0,0,0,11,3,0,3,14,0,0,12,9,0,0,0,9,6,0,6,17,0,0,15,514,59,14,6,584,13,3,14,599,15,0,611,112,7,4,0,128,0,0,0,129,8,0,136,0,0,0,0,0,0,0,0,0,0,4,4,629,66,16,9,713,12,3,15,730,21,3,751,103,11,5,0,122,4,0,3,124,3,0,129,137,22,0,0,163,4,0,4,169,3,0,167,12,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,256,32,8,0,295,6,0,10,311,8,0,319,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,258,32,8,0,305,6,0,10,311,8,0,320,55,5,0,0
210041541,412,11,5,426,7,0,0,0,7,3,0,3,8,0,0,8,4,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,14,3,0,3,14,0,0,14,353,46,17,5,423,3,0,3,423,11,5,438,72,16,0,6,86,0,0,0,86,10,0,98,0,0,0,0,0,0,0,0,0,0,0,3,425,60,18,7,518,3,0,3,516,16,6,540,71,15,0,0,84,5,0,5,87,3,0,95,98,11,0,0,111,0,0,0,117,3,0,115,8,0,4,0,14,0,0,0,14,0,0,10,0,4,0,0,4,0,0,0,4,0,0,3,181,27,5,3,212,5,0,5,217,8,0,224,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,6,0,0,0,7,0,0,7,3,0,0,0,7,6,0,6,8,0,0,8,182,26,5,3,219,6,0,6,222,8,0,230,38,6,0,0
210051242,133,19,0,148,8,0,0,0,15,5,0,5,17,0,0,17,10,10,0,0,18,4,0,7,24,8,0,29,14,8,0,0,30,10,0,9,37,8,0,49,102,46,4,0,163,7,0,15,171,23,0,191,116,118,3,17,253,25,11,30,290,155,0,440,0,0,0,0,0,0,0,0,5,0,10,15,218,169,11,14,420,34,11,46,461,174,9,649,25,8,0,0,28,0,0,0,28,3,0,31,30,12,0,0,47,0,0,0,52,0,0,52,0,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,55,19,0,0,76,0,0,0,82,3,0,85,3,0,0,0,8,0,0,0,8,6,0,10,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,7,0,0,0,9,4,0,13,65,25,0,0,85,0,0,8,94,7,0,98,56,55,0,4
210051243,223,22,0,246,3,5,0,0,9,11,0,11,15,0,0,14,9,0,0,0,13,9,3,6,18,4,0,30,14,4,0,0,19,15,3,15,37,5,0,44,154,60,7,3,225,27,13,32,263,27,0,293,202,123,23,15,363,31,16,45,404,210,3,620,0,3,0,3,9,0,0,0,9,3,6,15,359,183,30,19,597,56,23,80,671,242,14,927,26,8,0,0,33,3,3,6,40,10,0,47,41,25,0,0,68,0,0,4,71,10,0,78,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,6,4,0,0,0,9,0,0,9,72,30,0,0,109,4,10,12,117,18,0,134,0,0,0,0,9,9,0,9,11,6,0,16,5,0,0,0,5,0,3,7,15,3,0,13,7,6,0,0,13,9,3,9,22,8,0,31,80,37,0,3,120,9,6,20,140,25,0,161,89,55,12,11
210051245,452,21,5,475,3,0,0,0,5,0,0,0,5,0,0,6,7,0,0,0,14,7,0,7,18,0,0,16,17,0,0,0,23,7,0,7,22,3,0,25,397,50,13,4,464,10,0,10,473,19,5,500,152,42,4,3,194,12,3,19,209,49,3,267,3,0,0,0,9,0,0,0,9,0,8,15,550,90,16,9,667,23,3,28,697,73,11,781,85,12,3,0,100,4,0,4,106,5,0,109,135,21,0,0,151,5,0,5,160,4,0,164,5,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,4,0,0,0,4,0,0,4,231,35,3,0,264,9,0,9,275,9,0,286,5,3,0,0,9,0,0,0,10,0,0,10,3,0,0,0,6,0,0,0,7,0,0,7,9,3,0,0,13,0,0,0,17,0,0,17,237,40,7,0,285,11,0,11,293,9,0,306,77,22,7,0
210051246,806,31,4,837,8,4,0,0,14,11,0,11,18,0,0,21,22,8,0,0,32,0,0,0,31,0,0,31,29,9,0,0,42,8,0,8,53,0,0,52,704,104,7,16,830,24,4,26,856,31,4,888,209,92,8,10,329,14,0,13,341,79,0,416,3,0,0,7,12,0,0,0,12,0,11,17,921,196,15,39,1170,36,3,39,1205,106,13,1321,174,17,0,0,188,6,0,9,198,16,0,212,182,29,5,4,223,6,0,6,229,6,0,236,11,0,5,0,16,0,0,0,13,0,0,13,0,0,0,0,3,0,0,0,6,0,4,8,364,45,11,3,424,15,0,18,440,21,4,468,7,0,0,0,7,0,0,0,7,0,0,9,9,12,0,0,17,0,0,0,21,0,0,21,10,12,0,0,20,3,0,3,25,5,0,30,376,58,11,3,452,16,0,18,468,25,4,496,107,47,0,8
210051247,175,21,0,195,6,4,0,0,6,3,0,3,8,0,0,8,11,13,0,0,20,4,5,9,27,0,0,30,14,12,0,0,28,8,5,13,37,0,0,39,131,47,0,9,187,14,5,23,204,20,0,234,149,127,3,19,305,40,5,38,345,171,6,519,0,0,0,4,5,0,0,0,5,3,13,23,280,173,8,33,498,55,8,62,562,197,14,770,23,4,0,0,25,8,0,8,36,9,0,42,30,18,0,0,53,5,0,5,57,7,0,69,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,63,25,0,0,85,8,0,8,95,19,0,115,4,0,0,0,8,4,0,4,5,0,0,5,5,4,0,0,6,0,8,4,16,0,0,16,4,4,0,0,14,5,8,11,20,0,0,20,68,28,0,0,101,16,8,18,121,19,0,139,90,64,3,11
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,147,5,0,156,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,13,0,0,0,13,0,0,13,135,7,9,3,154,0,0,0,154,5,0,165,43,19,4,3,64,0,0,3,71,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,180,27,9,3,218,6,0,6,227,16,0,244,31,0,0,0,34,0,0,0,34,3,0,42,26,4,3,0,36,0,0,0,36,0,0,34,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,6,3,0,72,0,0,0,72,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0,4,0,0,4,61,12,3,0,78,0,0,0,78,5,0,81,17,3,0,0
