SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
205051100,7,3,0,0,7,0,0,19,5,12,5,0,10,0,0,32,12,8,3,5,3,3,0,38,124,155,96,68,89,19,11,556,0,0,0,0,0,0,0,0,146,178,103,79,113,25,8,652,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,10,19,22,18,14,14,0,0,85,0,0,0,0,7,0,0,0,21,29,19,15,18,0,0,107,170,203,130,95,127,27,8,754
205051101,21,23,12,10,13,3,4,85,34,20,16,4,19,3,0,94,30,34,14,8,9,0,5,105,577,610,389,236,284,75,22,2192,0,4,4,0,0,0,0,3,652,693,430,262,328,82,23,2472,0,7,5,4,5,0,0,19,6,12,11,0,3,0,0,40,0,0,0,3,6,0,0,14,89,128,95,77,77,8,5,479,0,9,6,6,4,0,0,20,93,154,115,93,90,16,5,572,744,847,544,358,419,100,29,3044
205051102,12,6,5,3,7,0,0,46,9,7,7,4,7,0,0,38,5,3,5,0,0,0,0,18,166,167,93,70,83,14,3,593,4,0,0,0,0,0,0,4,193,187,108,86,98,17,9,697,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,22,34,22,19,13,3,0,112,0,0,0,0,0,0,0,0,23,34,27,19,11,5,5,122,221,214,134,106,113,19,11,820
205051103,64,61,39,19,26,6,0,222,28,40,20,20,16,0,0,124,46,49,25,17,18,7,0,155,547,495,315,213,240,65,16,1885,0,8,7,0,0,0,0,19,684,649,399,267,302,82,17,2399,3,5,0,0,4,4,0,25,5,9,15,8,16,0,0,59,6,8,7,0,6,0,0,28,130,208,118,88,105,29,5,678,6,10,3,0,0,0,0,22,150,238,139,107,127,30,9,810,836,890,542,373,426,116,30,3204
205051104,0,8,6,4,5,0,0,24,7,15,4,0,7,0,0,35,17,11,8,4,8,0,0,38,153,147,97,65,86,20,0,575,3,0,0,0,0,0,0,4,178,181,122,72,101,24,0,679,0,0,4,0,0,0,0,0,0,4,0,4,3,0,0,8,0,0,0,0,0,0,0,6,37,44,20,24,25,8,4,162,0,0,0,0,0,0,0,4,38,45,29,29,26,6,4,179,218,228,153,99,131,30,3,866
206011106,88,68,23,17,25,9,8,248,58,40,22,11,16,10,3,158,73,45,20,17,21,13,10,195,193,163,73,61,77,40,26,638,0,0,0,0,0,0,0,4,409,315,150,109,147,73,46,1249,10,12,7,5,15,12,8,65,9,7,10,4,4,8,3,49,5,10,11,3,6,4,0,41,10,28,24,15,19,12,8,128,4,0,0,5,0,0,0,6,35,65,53,31,48,33,18,288,445,379,194,144,194,111,62,1533
206011107,125,136,47,13,28,25,8,389,88,61,35,19,26,9,5,234,94,67,34,16,16,9,6,239,294,261,154,106,125,90,32,1072,0,0,4,0,0,0,0,6,602,525,270,158,196,134,53,1940,6,20,5,6,10,17,11,73,13,12,12,3,14,3,0,55,0,7,5,0,4,3,3,36,24,30,26,19,21,13,7,150,0,0,0,0,0,0,0,9,47,78,50,30,50,39,26,319,650,601,320,192,247,173,79,2262
206011109,62,81,53,23,34,20,15,280,61,85,34,23,34,27,8,272,45,66,44,19,28,27,10,236,318,366,208,169,207,132,51,1457,0,0,4,0,0,0,0,3,490,598,345,233,296,201,87,2258,4,9,11,0,14,9,6,47,4,10,8,8,15,3,3,43,0,0,6,4,0,0,6,17,11,33,36,19,31,14,21,173,0,0,0,0,0,0,4,8,23,49,53,35,59,36,36,289,517,650,398,268,359,238,115,2544
206011495,83,62,27,13,14,19,10,227,69,44,26,9,20,12,7,178,86,65,36,16,22,8,5,246,233,191,154,66,73,46,22,786,0,0,0,0,0,0,0,0,471,356,239,119,123,88,40,1439,7,13,4,3,7,8,3,41,6,9,3,0,5,5,3,39,3,14,5,0,3,8,0,34,17,29,27,13,21,12,8,126,0,0,0,0,0,0,0,5,30,69,46,23,37,26,14,248,494,427,287,139,167,114,54,1687
206011496,90,47,22,14,27,12,3,220,62,51,24,15,21,20,5,205,72,44,27,17,16,12,5,193,226,142,98,57,52,39,17,627,0,0,0,0,0,0,0,0,456,285,174,104,119,82,31,1247,3,4,7,7,6,9,4,34,5,13,11,4,3,3,0,43,3,4,0,3,0,0,0,17,8,25,17,16,29,12,3,98,0,3,0,0,0,0,0,0,25,48,38,26,38,26,12,208,474,337,212,133,156,99,47,1459
206011497,106,100,68,29,41,42,27,405,74,67,48,21,38,17,11,268,76,57,32,19,25,15,3,240,266,217,104,87,88,74,16,854,0,0,0,0,0,0,0,0,521,441,250,158,193,144,60,1761,5,15,11,3,4,9,7,51,12,13,10,3,15,4,5,67,3,14,10,0,6,7,0,39,17,37,21,22,44,21,8,166,0,3,4,0,0,0,0,4,41,83,53,35,63,36,21,333,562,528,298,189,254,179,79,2095
206011498,99,93,46,25,30,20,12,318,91,94,53,25,47,33,16,351,104,82,49,25,44,24,4,332,453,440,266,164,218,111,43,1700,7,10,0,0,0,0,0,16,758,716,406,241,331,182,82,2713,4,3,9,3,7,11,8,41,10,19,20,8,13,11,4,76,3,3,4,5,3,0,0,23,20,58,23,23,40,21,4,189,4,0,4,3,0,0,0,13,40,81,56,38,58,43,17,334,792,801,466,282,390,222,96,3052
206021110,56,39,20,12,16,12,14,161,43,49,31,25,39,22,16,231,60,51,24,27,26,12,7,204,259,246,144,114,139,82,51,1036,0,0,0,0,0,0,0,0,410,387,219,170,217,133,87,1628,3,4,8,0,0,6,0,22,5,7,8,5,11,0,8,46,4,13,5,0,5,7,0,32,8,33,30,13,25,19,7,129,0,0,0,0,0,0,0,6,22,61,50,14,40,26,19,232,438,449,271,185,257,167,104,1866
206021112,141,101,42,30,47,27,26,409,123,108,67,41,55,32,13,439,113,98,46,33,39,25,5,357,500,468,265,165,236,141,56,1839,0,0,4,0,0,0,0,4,883,771,433,260,375,224,102,3051,0,10,20,16,25,12,4,82,4,21,15,8,13,6,6,78,6,15,8,3,13,0,4,56,25,52,50,36,49,32,12,260,5,0,0,0,0,0,0,6,50,102,90,63,92,56,26,482,935,875,521,324,464,284,126,3531
206021499,81,70,42,21,32,13,10,264,112,103,46,39,48,28,21,397,100,113,49,23,31,20,9,335,342,358,247,195,236,137,64,1579,0,0,0,0,0,0,0,7,633,648,395,280,342,198,102,2580,4,6,4,7,0,8,3,36,9,16,14,12,18,4,9,76,3,6,12,15,3,3,0,43,16,36,35,42,58,24,15,220,0,0,0,0,0,0,0,8,37,67,60,70,80,41,22,380,669,711,452,346,420,237,130,2964
206021500,72,44,29,17,13,11,5,194,51,53,43,24,34,17,9,233,76,68,46,27,23,14,0,244,205,244,162,108,161,75,26,976,0,0,0,0,0,0,0,0,398,402,279,173,232,115,40,1643,0,3,7,6,8,0,0,26,7,8,6,6,11,0,3,49,0,5,6,5,6,0,0,27,13,22,23,17,36,10,4,134,5,0,0,0,0,0,0,5,28,47,46,35,62,20,15,241,425,450,325,206,292,131,50,1886
206031113,178,144,53,42,42,38,19,530,94,76,39,15,23,20,11,280,114,106,41,19,26,18,9,329,417,421,235,153,188,110,57,1580,6,3,0,0,0,0,0,4,810,751,371,234,281,193,93,2733,62,44,37,17,33,20,13,232,4,10,12,9,9,10,4,46,8,6,0,0,7,0,0,21,16,43,23,27,24,13,16,155,5,10,9,3,0,0,0,23,99,106,81,53,67,52,27,480,909,861,449,292,348,242,121,3210
206031115,134,97,43,30,27,30,18,376,34,21,6,7,13,6,0,84,40,34,13,7,5,0,4,102,143,103,63,34,41,28,13,430,0,3,0,0,0,0,0,5,352,257,124,76,78,64,34,991,47,59,36,25,40,23,14,246,4,3,3,5,0,3,0,23,8,3,0,8,10,0,4,32,8,16,7,9,15,6,5,68,7,11,0,0,0,0,0,19,77,92,45,39,64,38,22,383,436,344,173,113,143,104,56,1372
206031116,158,110,50,34,31,25,21,435,86,67,34,35,45,28,13,317,91,84,37,14,22,24,13,277,349,399,218,168,235,168,77,1607,0,0,0,0,3,0,0,4,681,659,345,253,337,251,121,2636,4,19,6,5,11,11,3,61,6,12,10,8,9,8,3,53,0,9,5,9,3,0,0,32,17,49,36,21,29,16,13,178,0,5,0,0,0,0,0,7,35,90,54,44,59,33,18,338,713,750,400,294,393,285,139,2973
206031501,126,176,110,80,89,50,31,664,58,62,36,24,46,48,28,295,73,76,42,22,42,35,19,308,338,442,305,219,309,281,131,2026,3,3,0,0,0,0,0,6,597,767,486,360,489,406,202,3304,4,24,23,11,19,17,5,101,8,8,11,10,10,3,4,44,9,7,11,10,5,5,3,57,21,25,38,44,59,27,20,251,0,0,0,0,0,0,0,3,36,68,84,77,97,56,40,466,633,835,568,432,589,469,244,3771
206031502,99,118,49,29,35,17,12,359,56,47,21,23,28,15,13,195,70,53,24,16,11,14,14,202,235,302,197,127,195,144,72,1275,0,4,0,0,0,0,0,7,458,526,297,192,275,200,103,2045,5,13,11,4,18,4,9,60,0,10,9,9,3,3,4,39,0,6,10,5,7,5,0,33,13,27,33,17,26,21,14,151,3,0,0,0,0,0,0,6,23,59,59,35,56,36,22,289,480,585,359,223,327,237,131,2335
206041117,132,121,64,36,45,24,12,439,29,12,7,3,11,5,0,68,26,20,9,6,3,5,3,73,57,35,23,17,14,16,0,155,0,3,0,0,0,0,0,5,240,196,102,60,71,51,17,734,34,38,36,26,28,54,18,236,3,9,9,3,0,0,0,27,9,3,0,0,5,7,3,24,5,4,8,5,4,8,3,38,9,23,6,0,5,0,0,43,62,73,57,32,52,65,24,363,295,265,166,96,122,111,40,1098
206041118,466,241,50,16,26,18,18,831,19,9,0,7,4,3,0,44,66,27,0,0,3,3,0,102,47,23,10,10,8,9,5,120,0,4,0,0,0,0,0,0,597,301,66,34,48,40,21,1103,18,32,8,12,19,25,22,137,12,0,0,5,8,0,3,23,9,3,0,0,0,0,3,12,4,7,0,7,8,9,3,36,0,0,0,0,0,0,0,0,37,44,14,19,29,30,27,206,640,344,77,54,75,69,46,1306
206041119,17,21,3,3,4,3,0,54,22,0,5,3,6,3,0,37,13,16,4,4,4,0,0,40,39,28,15,15,19,22,16,164,0,0,0,0,0,0,0,0,90,62,27,27,31,31,19,292,4,0,3,4,3,0,0,14,0,3,0,0,0,0,0,3,0,8,4,0,4,4,0,12,6,3,4,0,5,4,3,28,3,0,0,0,0,0,0,0,9,17,9,9,8,4,5,64,101,83,44,35,40,36,23,363
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,133,109,51,36,38,35,21,419,66,55,35,25,23,7,6,218,107,52,24,17,18,3,3,222,239,179,83,51,62,32,17,662,0,4,7,0,0,0,0,7,550,400,194,118,143,83,42,1534,15,46,13,17,25,16,8,141,11,10,3,0,3,4,3,27,7,8,5,3,3,0,0,32,18,28,18,11,20,15,6,112,0,0,0,0,0,0,0,3,53,85,44,29,49,36,17,324,602,486,232,156,198,115,66,1848
206041124,82,47,29,19,20,22,11,230,5,15,8,0,0,0,0,35,18,13,11,10,11,3,3,76,23,22,15,11,23,14,5,116,0,0,0,0,0,0,0,0,134,109,61,40,58,42,19,466,9,11,0,7,5,10,10,55,0,6,0,0,3,0,0,9,0,0,3,4,5,0,0,14,0,6,6,4,9,5,0,30,0,0,0,0,0,0,0,3,15,26,12,16,25,17,10,114,149,136,70,59,83,57,32,574
206041125,64,64,20,12,8,9,3,175,16,6,8,0,7,0,5,49,28,23,5,3,4,0,0,68,81,34,26,21,18,17,8,206,0,6,0,0,0,0,0,6,185,133,59,38,41,22,17,500,10,7,6,10,9,3,4,44,4,5,0,0,0,0,0,10,0,0,0,0,0,0,0,7,12,7,13,5,3,4,0,46,0,0,0,0,0,0,0,0,19,24,18,15,16,15,11,111,204,155,79,47,60,41,24,608
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,88,61,24,16,10,10,0,209,17,6,6,0,0,3,0,31,24,14,9,0,0,0,0,57,31,11,9,3,3,4,0,62,0,0,0,0,0,0,0,0,156,94,39,25,12,10,4,353,5,6,0,5,9,14,9,55,3,5,0,5,6,0,0,16,0,9,3,0,5,0,0,17,0,3,5,3,0,8,0,16,0,0,0,0,0,0,0,0,16,17,9,11,21,18,12,104,171,117,47,35,33,36,15,452
206041504,115,82,27,14,16,13,8,278,3,0,0,0,0,0,0,7,18,15,4,0,0,0,0,35,8,5,3,4,0,0,0,25,0,0,0,0,0,0,0,0,151,101,37,19,22,16,8,350,21,23,11,27,15,41,24,162,3,0,0,0,0,0,4,9,9,0,0,4,0,0,0,12,7,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,34,24,12,30,18,39,33,198,186,130,54,50,36,59,35,544
206041505,193,79,18,10,24,16,9,351,5,0,3,0,0,0,5,15,21,4,0,6,0,0,0,35,17,12,7,4,0,0,5,44,0,0,0,0,0,0,0,0,241,100,30,18,22,19,10,442,10,13,17,11,15,16,16,104,0,0,0,0,0,0,0,9,0,3,0,5,8,3,0,12,7,9,0,0,5,3,0,21,0,0,0,0,0,0,0,4,17,29,20,15,27,23,23,150,255,124,49,32,49,47,34,591
206041506,197,196,130,80,100,59,22,784,38,41,23,20,16,11,9,147,58,43,27,16,20,8,4,179,116,95,63,41,45,23,3,394,0,0,0,0,0,0,0,6,413,374,246,150,185,99,36,1505,50,80,60,42,75,37,23,372,3,11,0,9,5,0,0,32,3,19,7,10,3,3,0,51,10,17,12,16,17,7,5,82,11,8,0,4,4,0,0,21,80,133,84,74,102,52,31,557,499,507,333,225,292,154,65,2063
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,130,81,24,9,3,8,6,271,13,6,0,0,0,0,0,26,32,12,6,0,4,5,0,52,30,9,3,4,3,5,4,61,0,0,0,0,0,0,0,0,206,101,40,18,15,19,14,411,10,13,6,5,8,8,12,60,0,3,0,0,0,0,0,8,0,5,0,0,0,0,4,13,6,4,0,4,4,0,3,25,0,0,0,0,0,0,0,0,15,30,14,9,12,14,10,114,217,130,47,28,25,34,25,513
206041509,239,141,41,15,20,16,9,490,31,0,0,6,0,0,0,46,40,23,0,0,0,0,3,72,53,27,14,7,5,6,3,114,7,0,0,0,0,0,0,7,378,193,58,29,30,32,14,725,15,26,18,13,23,16,16,126,8,3,0,0,6,5,0,21,11,9,5,5,5,3,0,35,9,15,10,0,11,15,5,64,0,0,0,0,0,0,0,0,46,47,27,21,41,33,27,250,419,239,91,53,73,60,45,975
206041510,123,73,34,20,18,19,11,296,16,8,5,9,7,0,0,43,24,24,6,6,9,3,4,68,46,41,20,19,21,7,0,157,0,0,0,0,0,0,0,0,221,139,63,47,48,31,11,564,9,11,13,6,22,13,6,75,0,0,6,5,5,0,0,13,5,4,0,0,4,4,0,14,6,3,6,0,6,3,0,19,0,0,0,0,0,0,0,0,15,16,19,11,33,15,6,121,232,158,83,59,78,49,25,685
206051128,168,175,87,50,57,38,14,588,59,56,33,25,37,16,10,229,96,90,49,35,42,14,6,338,291,257,171,109,156,94,45,1120,0,3,0,0,0,0,0,6,612,581,344,219,288,159,71,2282,6,10,12,5,25,17,15,91,7,14,4,9,11,8,0,63,0,9,7,13,14,5,5,51,18,32,35,23,33,32,19,185,0,0,0,0,0,0,0,5,39,65,62,51,86,59,34,395,652,648,406,267,374,224,104,2677
206051129,123,78,37,18,20,11,9,295,79,72,34,29,37,28,5,285,72,66,35,24,22,18,3,246,301,258,156,113,140,87,44,1098,0,0,0,0,0,0,0,3,575,476,260,189,226,138,63,1923,5,17,14,8,12,7,3,72,14,19,10,5,7,7,5,72,12,14,20,12,11,4,3,74,22,53,22,26,29,16,7,170,3,0,0,0,0,0,0,4,47,105,71,56,56,34,21,392,622,584,333,244,281,171,84,2316
206051130,162,162,53,43,49,34,13,515,76,95,42,30,36,22,8,322,101,110,41,24,34,17,9,332,338,261,159,87,129,72,42,1089,0,3,0,0,0,0,0,5,678,635,296,196,251,141,71,2266,22,33,33,16,27,10,7,140,9,14,11,12,13,8,3,78,7,22,15,3,6,5,0,58,19,50,45,40,45,29,12,233,9,4,5,0,0,0,0,15,67,125,103,72,90,54,22,522,746,757,395,263,337,196,90,2785
206051134,131,95,49,22,26,18,12,359,131,95,67,38,34,13,8,398,115,75,45,23,32,24,4,311,260,212,120,72,87,68,18,841,5,3,0,0,0,0,0,13,646,479,280,163,182,121,47,1915,9,5,12,15,10,4,0,59,9,12,11,16,15,9,3,81,7,10,14,3,8,3,4,47,6,33,25,19,21,12,9,126,0,12,3,0,0,0,0,19,37,69,64,45,52,36,16,331,690,550,345,211,237,157,60,2249
206051511,25,14,11,4,3,11,0,71,4,4,4,3,0,0,0,15,12,11,4,0,0,0,0,21,9,12,7,5,8,0,0,37,0,0,0,0,0,0,0,0,55,39,13,7,16,7,3,146,0,5,4,0,4,4,0,19,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,7,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,10,4,3,3,8,0,42,64,51,19,17,22,12,3,190
206051512,130,93,39,25,29,15,4,342,39,43,29,13,24,8,7,155,60,36,25,16,9,3,3,155,161,144,87,52,60,51,23,582,0,0,0,0,0,0,0,4,394,322,176,102,124,74,43,1240,28,34,17,18,13,5,10,135,7,13,11,0,4,5,0,42,3,16,8,3,7,9,0,43,18,27,18,21,31,14,9,129,6,3,0,0,0,0,0,8,57,87,47,43,60,35,27,359,448,414,227,147,181,115,65,1598
206051513,110,55,31,15,14,9,6,235,36,24,14,12,6,7,0,95,56,28,14,5,9,5,6,108,92,78,40,26,34,19,4,307,0,0,0,0,0,0,0,0,285,185,100,61,59,36,10,741,9,13,0,5,6,7,5,46,8,3,4,4,5,7,0,35,12,7,0,0,0,6,3,35,8,17,24,11,12,17,7,93,7,0,0,0,0,0,0,6,38,46,33,24,26,32,16,210,328,232,124,82,89,67,28,956
206051514,112,96,48,17,22,4,10,309,55,28,19,9,9,7,6,131,49,36,18,9,14,8,7,135,111,86,64,54,71,34,14,435,0,0,0,0,0,0,0,4,330,246,146,87,118,58,29,1016,12,14,17,9,16,11,6,75,0,5,5,3,5,4,7,30,0,5,0,0,3,0,0,26,9,11,13,13,17,14,10,82,0,0,0,0,0,0,0,5,27,42,31,36,35,27,16,214,354,286,174,120,156,83,53,1228
206061135,65,68,28,17,21,9,10,221,29,37,18,15,20,15,6,135,55,42,15,12,8,7,0,136,228,144,90,79,80,68,36,731,0,0,0,0,0,0,0,0,379,292,151,123,124,97,50,1218,6,9,4,6,11,5,5,48,6,13,5,4,7,5,5,43,0,11,4,3,0,0,0,24,17,31,19,16,28,26,14,153,0,4,0,0,0,0,0,5,38,63,37,25,49,42,24,275,412,354,186,153,177,138,77,1491
206061136,109,75,30,16,28,16,9,278,84,32,22,21,24,23,8,215,91,55,15,12,13,10,9,194,333,200,91,82,90,63,25,889,3,0,0,0,0,0,0,3,612,363,161,126,159,109,54,1581,6,6,11,5,6,3,0,44,5,14,6,9,12,9,5,57,6,6,7,13,5,4,0,38,15,24,31,22,29,27,11,154,0,6,0,0,0,0,0,4,42,50,47,41,55,46,27,299,657,416,213,163,211,154,75,1885
206061138,97,126,64,37,60,48,30,462,33,42,26,28,37,25,3,194,55,49,29,9,22,18,12,206,150,138,113,102,137,117,66,815,0,0,0,0,0,5,0,4,340,359,232,176,256,214,110,1681,9,20,23,21,17,16,16,121,6,9,4,6,9,4,5,36,0,9,7,8,4,6,0,31,11,21,23,14,35,18,14,137,0,0,0,0,0,0,0,4,31,52,59,37,67,48,38,330,365,411,291,216,326,255,152,2010
206061515,104,45,28,9,14,10,6,210,25,11,10,5,7,4,0,64,46,13,6,8,3,8,0,80,53,38,22,18,20,17,10,181,0,0,0,0,0,0,0,0,226,105,67,36,45,33,13,525,8,13,7,11,17,9,9,74,0,0,4,0,0,0,0,11,0,7,4,4,0,0,0,17,9,13,10,4,10,10,3,59,5,0,0,0,0,0,0,9,18,31,20,24,30,25,19,166,239,135,82,64,80,58,37,693
206061516,74,83,29,12,23,15,5,244,15,13,4,5,5,10,4,53,34,32,13,8,13,4,3,108,114,79,29,17,33,23,18,306,0,7,0,0,0,0,0,6,243,209,69,41,69,53,28,713,18,30,21,11,21,15,11,129,4,5,4,4,4,0,0,30,7,13,3,0,5,0,0,21,4,13,9,10,10,13,7,63,3,0,0,0,0,0,0,5,41,63,36,29,38,31,24,255,279,273,108,72,110,85,53,969
206071139,63,45,15,11,23,15,11,186,45,30,8,5,5,3,0,93,47,22,10,6,0,0,0,98,148,66,42,20,32,18,6,332,0,0,0,0,0,0,0,0,304,160,81,45,67,41,14,704,3,8,4,9,4,4,9,43,7,3,3,10,0,3,0,23,0,3,0,0,0,0,0,9,8,21,12,6,9,11,0,65,0,0,0,0,0,0,0,3,20,40,16,20,17,16,10,135,322,195,98,61,85,57,27,845
206071140,30,26,21,11,11,6,3,104,36,25,15,15,17,7,0,116,39,37,21,9,3,11,5,127,165,142,55,57,79,46,9,568,0,0,0,0,0,0,0,0,272,230,112,91,113,71,22,921,0,10,9,4,4,6,0,33,9,11,13,3,6,0,0,33,0,10,3,0,0,0,0,10,17,16,12,3,21,11,4,85,0,0,4,0,0,0,0,8,23,47,36,12,28,22,3,172,297,277,150,108,138,88,30,1090
206071141,98,72,35,23,26,8,11,267,35,11,4,0,5,5,0,57,52,21,5,4,6,0,0,89,68,48,25,10,16,14,3,187,0,3,0,0,0,0,0,3,256,153,68,31,47,25,11,596,58,77,45,19,36,19,11,262,7,3,0,3,0,0,0,19,3,0,0,5,5,0,0,12,9,16,15,3,8,0,4,61,4,5,6,0,0,0,0,18,85,98,65,36,51,28,10,363,335,250,132,65,99,52,24,962
206071142,103,84,32,12,17,11,12,271,42,26,16,10,7,3,0,106,45,24,7,10,4,8,0,100,114,71,39,13,27,20,18,305,9,7,0,0,0,0,0,21,314,212,88,51,63,40,35,803,47,40,37,24,21,20,3,200,9,13,5,4,0,4,0,31,9,3,10,3,4,0,0,32,16,17,11,3,11,5,3,68,12,19,3,0,0,0,0,45,94,94,64,41,40,36,14,375,405,307,154,87,104,76,48,1178
206071143,62,70,29,24,22,16,13,229,58,47,32,16,23,12,7,210,75,66,38,16,31,15,9,245,264,230,143,93,119,86,35,970,0,0,0,0,0,0,0,0,460,418,248,153,200,124,57,1658,9,12,16,15,12,4,3,73,6,5,10,0,9,6,0,34,7,6,8,0,9,5,0,36,12,31,22,21,21,12,10,128,4,4,0,0,0,0,0,8,33,66,52,38,45,22,17,279,493,484,295,188,247,150,78,1941
206071145,58,58,27,9,7,7,0,168,76,65,36,20,21,12,11,240,61,73,36,22,28,12,3,238,275,256,122,92,102,78,33,962,0,0,0,0,0,0,0,3,479,453,226,150,166,107,52,1620,6,8,12,4,9,7,5,43,5,10,5,9,0,8,0,46,0,0,4,0,0,3,0,15,12,22,25,10,19,7,5,101,0,0,0,0,0,0,0,0,16,40,49,28,31,25,11,201,495,493,271,177,195,127,63,1821
206071517,86,55,25,10,28,13,7,224,67,58,28,26,17,15,3,217,111,91,54,23,18,8,5,309,356,245,162,97,146,86,34,1117,0,0,0,0,0,0,0,0,623,447,257,153,207,125,52,1870,8,3,3,4,11,0,0,34,10,14,6,10,5,7,7,55,3,5,7,0,3,0,0,21,16,34,26,17,17,21,15,143,0,0,0,0,0,0,0,0,33,54,42,25,41,35,25,249,658,496,301,180,247,162,76,2123
