SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
210031535,389,369,240,1346,32,2375,0,11,7,65,0,85,403,3,16,12,0,435,85,10,0,25,3,122,34,23,15,28,0,98,536,242,155,1358,39,2326,195,9,18,3,0,226,29,0,3,9,0,42,85,24,10,129,0,255,281,46,26,105,0,455,4,0,0,7,0,9,665,6,7,0,0,677,124,56,41,563,11,794,1059,166,75,487,15,1800,33,0,3,0,0,38,733,244,97,116,6,1195,41,7,0,14,5,67,208,26,20,57,0,310,27,0,3,10,5,45,24,0,12,0,3,39,98,10,6,26,0,140,29,3,4,4,0,41,50,10,0,0,0,60,100,52,26,379,6,557,38,0,4,4,0,49,11,0,0,0,0,15,52,0,3,11,0,69,90,11,0,0,0,102,174,0,3,3,0,184,9,0,3,10,0,30,3974,184,108,175,18,4457,202,24,12,35,939,1202,8790,998,575,3359,1061,14783
210031536,154,170,136,1021,19,1504,0,5,0,44,0,46,296,9,3,8,0,320,65,14,10,20,3,107,26,6,4,18,0,53,354,133,105,877,22,1484,124,0,14,3,0,144,7,0,0,16,0,25,68,21,23,79,0,188,170,25,18,56,5,269,6,5,0,5,0,17,597,10,5,4,0,621,79,47,20,434,10,586,366,85,42,247,6,743,16,0,0,0,0,16,134,21,13,28,0,187,18,3,0,3,0,24,92,23,3,52,4,178,22,3,6,4,0,29,22,5,9,0,0,40,69,11,14,33,0,131,16,0,0,0,0,18,17,3,0,0,0,23,77,34,15,279,0,407,32,0,3,5,0,42,9,3,0,0,0,16,30,0,0,6,0,34,57,3,0,0,0,66,131,0,6,0,0,144,11,4,0,22,0,33,2655,81,67,116,14,2924,74,6,0,16,590,689,5175,433,311,2278,664,8857
210031537,96,205,158,1260,5,1727,6,3,5,33,0,47,361,10,10,18,0,397,50,7,4,12,0,80,37,14,16,29,0,85,367,185,136,1138,9,1831,132,8,12,4,0,153,20,10,0,10,0,38,50,21,8,132,0,219,140,36,15,63,0,263,9,0,3,3,0,18,432,8,12,3,0,453,84,68,33,525,6,717,429,98,70,301,3,900,61,0,4,0,0,62,92,19,11,23,0,143,24,9,4,3,0,36,72,14,21,48,0,153,15,5,0,0,0,16,29,3,16,4,0,47,58,4,4,5,0,81,22,5,5,4,0,34,10,0,0,0,0,17,89,39,43,364,0,537,34,0,0,4,0,43,21,0,0,0,0,19,36,0,3,4,0,41,75,4,0,3,0,80,112,6,0,0,0,121,20,3,0,13,0,42,1482,95,71,89,11,1749,50,0,5,20,293,365,3912,519,387,2756,326,7898
210031538,265,500,398,2524,18,3711,3,13,0,86,0,104,576,10,44,25,0,655,68,20,14,33,0,135,53,32,14,58,0,162,736,391,287,2234,25,3671,194,5,24,3,0,224,40,11,3,23,0,74,115,36,27,225,9,410,576,97,55,334,6,1061,19,3,4,6,0,37,631,26,13,6,0,679,204,137,109,1141,4,1587,1799,405,153,1078,21,3455,38,0,3,0,0,44,396,83,22,98,0,602,50,13,11,23,0,93,185,53,25,119,0,384,52,8,3,5,0,67,70,15,12,4,0,95,104,16,14,38,3,178,35,3,3,23,0,60,8,0,0,0,0,17,221,88,85,722,7,1122,22,11,3,4,0,45,32,4,4,0,0,39,81,7,6,4,0,97,83,4,11,10,0,116,176,8,15,10,0,208,21,10,3,25,0,60,2393,243,182,255,17,3093,111,10,5,43,622,793,8133,1388,899,6076,719,17214
210041240,119,620,429,4000,34,5199,0,8,4,159,5,182,123,11,13,31,0,179,90,24,9,42,0,171,91,53,35,102,0,274,838,462,333,3433,19,5086,107,14,22,8,0,148,13,0,0,26,0,43,155,41,42,293,5,535,72,29,8,75,8,182,25,9,8,15,0,67,172,14,7,6,0,199,245,129,71,1250,12,1708,371,128,63,499,5,1073,8,0,0,0,0,10,44,10,4,22,0,68,15,10,0,11,0,43,240,94,52,198,0,593,39,18,3,3,0,64,53,35,28,17,0,132,85,25,22,65,0,193,20,9,3,6,0,38,23,4,0,0,0,32,226,106,62,944,4,1345,32,3,0,9,0,44,32,13,0,3,0,51,27,8,0,19,0,47,29,0,5,13,0,46,21,3,4,0,0,24,34,6,6,36,0,87,719,134,100,209,3,1165,47,8,5,90,463,611,3307,1154,754,7907,544,13671
210041539,89,167,132,1236,24,1656,0,7,0,60,0,68,67,4,4,8,0,79,52,10,6,19,0,93,24,13,8,30,0,72,231,138,102,955,9,1443,178,0,17,3,0,204,12,3,0,5,0,21,39,16,15,111,0,172,25,16,8,35,0,83,7,6,4,9,0,22,410,3,6,13,3,434,55,24,23,336,0,445,142,55,26,193,0,418,13,0,0,0,0,13,11,8,0,0,0,23,33,3,3,17,6,59,63,44,13,84,0,207,13,5,0,3,0,26,30,0,0,0,0,32,34,3,11,30,0,82,0,0,6,3,0,7,16,3,0,3,0,18,58,30,27,269,3,391,15,3,4,0,0,21,9,0,0,0,0,11,23,8,0,0,6,32,21,0,3,3,0,28,23,0,0,3,0,23,7,3,0,12,0,28,581,62,51,60,5,755,17,3,0,31,216,268,1912,378,276,2406,262,5237
210041540,119,606,491,4129,34,5382,0,7,0,135,3,152,159,12,16,19,0,214,130,24,13,51,3,218,105,39,23,95,0,273,1005,494,374,3541,43,5470,177,12,34,6,0,229,28,3,5,20,0,58,163,49,36,309,0,565,107,26,9,78,0,224,49,8,7,19,3,80,413,11,0,10,0,439,302,145,77,1312,10,1842,369,122,56,464,0,1013,12,0,3,0,0,16,44,3,4,15,0,62,45,11,0,23,0,84,221,66,59,211,0,550,48,0,9,6,0,69,49,32,18,5,0,102,74,17,11,70,0,174,19,10,3,10,0,41,22,0,3,3,0,32,309,135,119,952,5,1526,36,5,4,7,0,47,33,12,4,12,0,59,42,3,4,9,0,54,42,11,0,12,0,72,33,3,8,0,5,44,27,4,8,33,0,70,821,131,110,233,13,1303,54,15,5,52,601,724,4136,1169,862,8121,693,14985
210041541,68,437,356,3375,9,4249,0,7,4,133,3,150,89,3,20,22,0,137,67,25,6,30,0,126,59,30,33,77,0,210,754,366,333,2884,30,4368,99,9,22,13,0,141,27,0,0,23,0,55,108,36,34,283,0,467,48,23,11,63,0,141,13,0,3,8,0,28,196,15,13,7,0,230,235,98,86,1113,8,1543,200,78,43,380,5,705,5,0,9,0,0,14,24,7,4,9,0,36,14,4,5,3,7,27,145,50,19,188,0,399,38,3,0,0,0,45,58,23,20,6,0,112,78,16,7,45,0,143,21,5,0,3,0,27,15,13,0,4,0,37,216,95,62,861,6,1232,20,12,0,3,0,28,18,4,0,3,0,29,29,15,8,9,0,53,33,9,4,6,0,54,33,3,6,3,0,38,19,8,4,34,0,62,464,97,72,138,4,779,25,5,3,58,398,494,2539,861,676,6646,443,11166
210051242,487,262,146,1105,25,2028,0,9,3,123,3,147,258,3,7,10,3,277,46,4,4,3,6,57,24,11,4,15,0,52,546,169,108,845,32,1701,244,4,19,0,0,275,22,4,3,5,4,35,41,11,9,71,3,136,149,20,16,38,0,226,12,0,0,3,0,16,482,4,5,0,0,491,59,32,19,299,9,415,206,40,13,95,4,367,15,0,0,0,0,19,869,221,84,68,13,1253,20,7,4,11,0,37,70,13,7,19,3,123,38,3,5,5,0,49,13,3,0,4,0,19,38,9,5,14,0,57,13,0,0,0,0,15,173,5,6,3,4,186,94,34,19,202,0,346,42,0,0,3,0,51,0,4,4,0,0,11,64,0,3,0,0,66,90,3,0,3,0,95,287,0,11,0,4,302,0,0,0,9,0,14,5284,159,106,124,45,5716,244,26,23,24,1449,1768,8901,728,417,2233,1582,13859
210051243,737,370,186,829,54,2182,4,14,3,88,0,108,139,0,0,11,0,160,95,3,0,6,0,106,20,3,3,6,0,31,549,167,111,748,64,1641,129,0,11,0,3,153,14,0,0,6,0,19,41,9,5,44,0,99,305,18,6,41,10,378,14,6,0,0,0,22,424,0,0,0,0,431,47,30,8,245,4,331,516,55,10,102,16,696,3,0,0,0,0,3,1334,333,141,140,23,1969,30,4,0,0,0,41,184,15,6,24,0,231,24,4,5,0,0,27,23,12,0,4,0,35,23,0,0,3,0,29,14,0,0,0,0,15,163,4,6,0,0,172,66,35,17,168,0,280,53,8,0,3,0,62,0,0,0,0,0,3,37,0,0,0,0,35,53,0,0,0,5,56,315,0,0,5,8,329,4,4,0,9,0,16,6702,351,197,231,39,7525,322,55,12,42,1077,1513,11225,1055,534,1968,1268,16057
210051245,394,518,370,3062,47,4392,4,0,5,80,0,92,326,9,16,25,0,376,172,14,14,49,0,250,68,21,8,33,0,134,817,319,240,2606,37,4012,253,8,22,9,0,290,36,0,3,13,0,48,135,29,23,234,3,423,489,93,47,214,7,842,38,0,6,7,0,57,350,19,16,11,3,401,159,91,69,1081,9,1406,1353,298,134,869,16,2676,11,0,0,0,0,11,497,122,33,100,3,754,35,5,8,21,5,71,319,56,34,146,0,554,49,0,9,10,3,80,38,20,12,10,3,81,114,30,13,47,0,202,24,0,3,4,0,30,106,13,9,0,0,127,173,68,63,691,9,1010,104,15,0,12,0,135,10,0,4,7,0,25,74,7,9,16,0,101,189,19,4,14,0,218,130,0,6,5,0,137,19,10,4,28,0,63,3057,219,190,290,28,3790,153,18,4,57,693,932,8426,1248,826,6686,850,18024
210051246,660,548,331,2361,14,3909,10,4,0,76,0,94,346,3,19,21,0,399,221,22,24,53,3,320,53,13,11,43,0,114,683,311,219,1707,14,2944,347,5,33,6,0,389,38,0,9,13,0,53,95,28,19,139,5,287,429,93,61,261,6,841,26,8,0,10,0,48,715,17,19,18,0,767,87,79,34,578,7,786,2242,481,234,1571,11,4529,35,0,0,0,0,40,667,173,79,124,3,1039,152,30,16,45,0,247,449,98,54,319,3,914,30,7,10,4,0,46,33,8,13,4,0,58,84,17,14,27,0,141,31,3,3,5,0,44,90,8,5,0,0,101,101,40,38,424,5,607,129,19,8,12,0,170,19,9,0,3,0,32,85,14,6,20,0,121,339,15,5,17,0,386,115,3,10,6,0,128,8,0,0,14,0,25,5963,444,290,460,22,7176,195,20,14,69,667,969,12935,1656,981,5772,747,22095
210051247,688,305,132,648,39,1815,5,13,4,99,5,123,158,6,0,3,0,167,54,7,3,7,0,70,14,4,0,10,0,27,472,176,74,637,29,1394,181,0,20,3,4,213,14,0,0,0,0,15,34,7,0,52,0,101,140,22,8,43,0,218,10,0,0,3,0,15,219,7,5,0,0,239,47,19,15,174,8,250,155,46,16,76,10,301,0,0,0,0,0,0,906,270,53,93,4,1337,34,8,0,12,0,55,86,12,13,32,3,151,17,0,4,0,0,22,24,4,7,0,0,27,51,7,0,8,0,62,3,0,0,0,0,3,176,11,0,0,3,195,38,19,11,112,4,180,29,0,0,0,0,34,4,0,0,0,0,4,83,0,4,3,0,96,50,4,0,0,0,50,550,3,4,4,6,562,0,0,0,7,0,7,7131,383,210,224,58,8003,332,65,18,35,1018,1462,10636,1022,429,1634,1169,14890
210051248,0,5,6,14,0,24,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,26,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,13,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,17,0,0,0,0,48,52,32,7,9,34,48,126
210051250,138,173,110,934,9,1374,0,4,0,31,0,40,106,4,7,4,0,123,80,5,10,13,0,115,20,3,6,10,0,41,314,118,90,923,13,1460,112,3,10,4,0,126,5,3,0,9,0,20,43,15,3,80,0,144,236,45,26,89,5,399,23,3,0,4,0,35,206,6,0,0,0,217,55,36,24,401,0,518,497,98,43,329,6,972,0,0,0,0,0,0,176,18,14,36,0,234,32,10,0,4,0,43,144,12,17,67,0,238,27,7,9,4,0,49,18,4,6,3,0,34,42,5,9,23,0,69,4,4,6,4,0,15,94,0,3,0,0,98,63,16,34,263,0,390,35,5,3,8,3,51,9,3,0,0,0,13,21,3,0,12,0,34,50,5,0,5,0,52,32,4,6,0,0,40,6,5,5,8,0,21,1107,79,63,78,6,1336,65,6,0,21,287,383,3259,414,294,2267,343,6576
210051441,177,199,139,1239,15,1767,6,9,0,79,4,94,77,0,0,3,0,88,35,6,0,7,0,49,24,8,4,14,0,46,381,139,97,1032,21,1668,86,6,11,0,0,101,4,4,0,3,0,14,40,13,6,76,0,136,97,6,5,50,0,160,6,6,0,0,0,15,577,5,0,3,0,589,51,35,19,352,0,455,294,65,28,209,3,596,0,0,0,0,0,0,114,33,20,15,0,184,47,3,4,17,0,72,128,21,18,72,5,240,50,0,6,6,0,62,39,7,9,8,0,61,28,0,6,16,0,54,14,0,0,4,0,24,156,13,0,4,6,180,58,31,22,296,4,400,19,0,0,7,0,31,8,0,0,0,0,15,35,0,0,16,0,52,78,0,0,0,0,84,30,0,0,0,0,33,4,0,0,3,0,13,2233,105,60,96,20,2516,106,9,5,20,431,567,4375,456,295,2494,485,8099
210051442,450,238,139,1122,3,1953,0,0,5,65,0,78,139,0,0,12,0,149,61,8,0,21,0,89,13,3,0,19,0,39,422,132,113,887,11,1561,298,0,17,5,0,318,3,0,0,0,0,10,64,11,4,79,0,167,114,41,18,79,6,261,14,3,0,8,0,25,1543,12,9,0,0,1568,71,34,15,217,0,338,432,145,71,382,0,1034,3,0,0,0,0,3,176,49,18,48,0,293,120,13,21,73,4,225,119,34,25,92,3,267,48,8,7,0,0,71,53,7,10,6,0,73,28,0,0,7,0,43,6,3,4,3,0,18,278,17,6,0,4,306,54,26,18,201,0,305,24,0,0,0,0,25,24,0,12,0,0,35,47,0,0,4,0,57,182,0,0,0,0,182,37,6,6,0,0,49,0,0,0,8,0,16,4430,209,90,170,14,4913,144,10,0,28,504,690,8308,645,390,2429,552,12309
210051443,759,395,263,1950,23,3389,6,11,6,122,3,147,280,3,7,10,0,304,81,13,5,12,6,117,38,11,5,20,0,74,754,248,169,1570,19,2761,438,6,24,4,0,476,19,3,7,6,0,36,69,18,12,126,3,226,154,41,27,95,0,320,23,3,4,4,0,38,2235,18,11,9,8,2281,97,48,29,465,4,640,589,170,70,456,4,1292,20,0,0,0,0,26,324,72,25,65,3,489,74,19,0,21,0,123,247,39,31,135,0,457,76,16,18,0,0,119,38,9,13,3,0,71,55,16,4,28,0,105,5,0,0,6,0,18,324,22,6,4,6,350,96,45,32,402,5,574,28,0,0,15,0,42,12,0,9,0,0,23,55,9,7,13,0,78,391,4,3,4,0,406,83,4,6,5,0,98,13,0,5,15,0,30,8774,353,215,270,37,9653,335,8,11,48,945,1341,14878,1045,644,4059,1042,21673
210051445,809,461,255,2181,23,3731,6,10,0,150,0,170,297,12,9,15,6,334,60,30,8,19,0,112,34,16,7,50,0,103,893,235,210,1753,38,3129,698,17,33,13,8,760,30,3,0,5,0,42,89,28,14,121,0,251,139,65,36,137,0,382,12,5,6,8,0,21,3668,30,14,15,9,3738,85,55,28,469,6,649,494,207,84,658,3,1444,13,0,5,0,0,21,247,87,26,70,0,435,142,44,17,47,0,256,149,62,35,157,4,401,98,14,13,10,6,135,109,19,11,11,0,152,10,7,6,17,0,41,8,0,0,0,0,11,547,47,18,7,7,626,95,51,21,388,5,562,31,20,0,4,0,50,26,4,4,8,0,41,64,8,8,15,0,95,246,3,6,3,0,262,64,0,8,7,4,82,6,5,0,16,0,28,8540,269,181,260,34,9289,301,8,8,44,1206,1563,15751,1125,658,4508,1332,23374
210051542,358,134,83,534,4,1122,5,0,3,31,0,50,102,4,7,6,0,116,16,5,8,6,0,34,6,4,3,8,0,22,409,81,57,345,9,919,192,3,8,0,3,208,8,0,0,0,0,7,28,3,4,20,0,56,34,26,4,36,0,108,0,0,0,0,0,10,1871,9,3,0,5,1888,33,9,5,81,0,125,108,57,26,158,0,359,11,0,0,0,0,11,94,32,16,31,3,180,27,9,3,6,0,38,33,9,3,52,0,96,40,7,0,0,0,43,37,0,0,9,0,51,16,0,0,5,0,19,0,3,3,0,0,9,147,11,0,5,0,166,28,9,3,86,0,127,36,5,0,5,0,43,12,3,0,4,0,17,19,0,0,0,0,17,142,0,0,0,0,149,28,0,10,0,0,44,5,0,0,0,0,3,4746,129,63,95,11,5050,188,0,3,9,278,478,7879,366,206,1068,319,9842
210051543,453,176,114,743,14,1494,9,10,0,54,0,65,167,4,10,10,0,188,29,5,0,3,0,46,10,3,3,14,0,35,421,107,80,606,12,1229,295,3,10,6,0,313,15,0,5,4,0,27,46,10,3,48,0,108,59,35,14,51,3,159,5,4,0,7,0,19,1717,11,11,3,0,1743,33,16,6,168,0,230,266,92,35,223,3,624,12,0,0,0,0,12,151,22,12,25,0,210,44,7,0,13,0,66,84,17,11,59,0,175,26,0,3,0,0,32,46,9,3,8,0,62,18,4,0,6,0,27,14,0,0,3,0,24,207,10,8,0,4,231,44,25,10,151,0,235,24,0,7,5,0,38,5,7,5,0,0,9,25,0,0,4,0,35,212,4,5,0,0,227,72,0,3,3,0,81,10,0,0,6,0,15,6185,186,134,154,31,6680,164,8,0,37,599,811,9834,498,338,1665,661,12999
210051544,395,149,106,505,3,1160,0,3,0,29,0,41,168,0,4,4,0,181,39,0,0,8,0,47,18,3,0,0,0,21,297,90,60,385,7,839,322,5,11,0,0,338,7,3,0,8,0,14,39,6,0,41,0,86,99,8,8,51,0,160,5,4,0,0,0,14,380,5,0,0,0,384,31,7,11,102,0,153,295,51,14,140,3,502,12,0,0,0,0,12,431,116,41,39,0,627,33,7,0,10,0,46,86,20,4,45,4,157,17,3,0,0,0,22,9,0,3,0,0,18,33,3,0,0,0,44,8,0,3,0,0,10,58,6,0,0,0,63,32,9,8,83,0,134,36,0,3,0,0,40,5,0,0,0,0,5,39,0,0,3,0,45,141,3,0,4,0,143,96,0,0,0,0,99,3,0,0,7,0,10,4559,234,108,97,16,5020,149,21,15,10,399,593,7073,546,300,1120,437,9479
210051545,744,218,106,537,8,1614,4,7,0,64,0,72,139,0,3,11,0,151,33,0,3,10,0,45,11,4,0,0,0,18,434,96,45,443,17,1036,266,0,9,0,0,280,12,4,0,5,0,21,37,3,3,22,0,71,78,30,5,44,0,153,3,0,0,0,0,12,465,7,8,0,0,484,40,15,5,104,0,166,229,65,28,141,4,471,0,0,3,0,0,5,509,142,42,120,5,816,24,3,4,7,0,37,83,11,10,39,0,134,6,0,10,3,0,16,32,7,0,0,0,38,17,0,0,4,0,22,8,0,0,0,0,8,128,3,0,0,5,139,35,15,6,80,0,137,30,0,0,11,0,37,7,0,0,0,0,5,35,0,4,3,0,46,199,4,0,0,0,203,113,0,0,5,0,125,0,0,0,5,0,9,8706,333,133,165,25,9366,334,23,11,14,594,975,11711,694,318,1281,653,14658
211011251,155,421,336,2437,31,3383,5,16,5,95,0,123,1547,13,32,20,6,1613,43,3,8,11,0,62,145,40,35,113,0,338,778,388,276,2285,32,3758,287,7,17,0,3,313,25,5,0,35,0,73,294,55,37,228,21,636,77,25,6,49,0,157,54,8,7,16,5,85,567,3,4,4,0,579,136,60,67,685,6,948,144,64,34,179,5,426,90,0,5,0,0,100,7,0,5,3,0,19,16,3,0,5,0,26,22,4,0,11,0,42,29,17,3,9,0,60,45,18,18,13,0,98,92,5,4,32,0,131,34,0,0,3,0,37,29,0,0,0,0,29,185,94,68,689,5,1044,20,0,3,0,0,24,42,6,11,5,0,67,49,7,0,5,0,61,132,8,7,4,0,149,178,7,9,0,0,187,23,3,4,27,0,56,1404,96,97,106,11,1721,60,5,0,42,473,590,5742,792,632,4843,586,12589
211011254,206,461,375,2707,25,3789,4,3,3,78,0,91,3505,31,86,36,25,3682,45,10,0,8,0,69,155,35,23,93,4,315,837,364,294,2430,25,3952,224,9,16,3,0,254,29,10,5,29,0,64,176,34,34,266,0,506,164,52,22,118,0,350,50,10,4,21,0,80,1042,12,12,8,0,1066,176,80,66,761,4,1087,226,76,35,253,0,589,172,0,7,0,0,177,23,3,0,4,0,29,10,7,0,7,0,23,25,14,11,17,0,67,39,5,9,3,0,58,35,16,9,0,0,66,87,9,13,18,0,131,35,0,7,9,0,51,7,0,0,0,0,10,192,85,74,669,0,1024,36,7,3,3,0,55,70,4,19,9,0,103,39,6,0,3,0,56,434,12,29,16,0,485,167,0,7,6,0,183,33,6,12,33,0,86,2046,105,111,147,8,2415,91,3,3,28,435,563,9147,854,756,5316,532,16601
211011255,73,267,206,1703,12,2259,0,3,0,23,0,31,389,4,9,21,0,424,40,13,3,14,0,71,68,20,11,62,3,164,375,227,132,1304,8,2040,58,0,10,0,0,76,27,4,0,9,0,42,101,20,14,142,0,277,121,34,13,98,0,256,26,3,0,13,0,47,128,7,9,4,0,146,94,58,22,379,0,559,269,61,30,234,4,594,0,0,3,0,0,6,29,12,0,4,0,40,15,5,0,4,0,23,22,13,6,30,0,71,0,6,0,0,0,7,10,6,7,0,0,27,42,15,13,17,0,82,11,0,0,0,0,10,10,3,3,0,0,15,92,41,34,316,0,484,21,5,9,10,0,38,30,8,3,0,0,42,16,0,0,5,0,15,109,11,12,6,0,152,23,0,0,0,0,24,19,5,3,14,0,40,610,72,40,101,0,825,26,7,3,20,127,174,2416,526,347,3157,144,6594
211011256,223,445,357,2747,11,3784,10,7,0,74,0,96,2324,20,51,41,6,2446,70,11,5,18,0,101,128,42,22,74,0,270,885,358,263,2385,21,3910,217,4,16,0,0,242,52,0,3,18,0,82,174,42,33,206,0,453,296,51,26,144,0,519,80,10,9,20,0,118,610,31,18,9,0,663,210,77,70,825,0,1175,500,112,64,385,5,1061,105,0,0,0,0,104,72,11,5,12,0,98,22,8,0,13,0,46,64,14,10,33,0,122,25,0,6,0,0,23,48,10,19,11,0,91,113,5,6,26,0,153,51,0,13,0,0,64,28,9,0,3,0,40,194,72,69,672,9,1003,88,8,0,12,0,107,68,16,14,4,0,101,39,3,0,5,0,50,317,22,20,7,0,369,134,0,6,0,0,145,31,7,5,31,0,77,2030,100,121,152,5,2414,63,0,9,39,286,395,8003,891,714,5466,345,15418
