SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
206041508,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,74,8,4,0,0,0,96,0,0,0,6,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,4,5,0,0,18,0,5,6,54,9,3,0,0,0,73,0,0,0,22,12,0,6,4,0,43,0,0,11,40,10,4,0,0,0,66,0,0,3,25,7,3,0,0,0,37,0,0,6,70,8,0,0,0,0,85,0,0,6,12,4,0,0,0,0,16,7,0,0,10,7,6,3,0,0,34,0,0,14,40,6,11,9,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,16,0,18,62,313,32,22,19,11,3,474,22,17,30,221,46,46,36,19,0,441,246,229,709,3593,613,528,336,171,35,6463
206041509,0,0,8,44,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,5,32,197,17,21,5,0,0,275,0,0,0,17,0,6,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,27,4,7,6,3,0,53,0,10,30,129,14,7,4,0,0,194,0,0,16,54,7,4,5,0,0,81,0,0,9,98,4,5,0,3,0,121,0,3,6,94,9,0,7,0,0,122,0,0,13,123,13,4,0,0,0,149,0,0,6,41,7,3,4,0,0,53,11,8,12,78,19,9,13,4,0,144,0,3,55,114,16,11,6,0,0,207,0,0,0,8,0,0,5,0,0,16,0,0,3,19,0,0,0,0,0,26,8,19,183,1230,79,40,28,16,4,1598,27,29,110,515,57,34,27,8,0,798,452,418,2593,9985,1128,783,526,185,27,16101
206041510,0,0,3,12,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,16,86,9,5,5,0,0,118,0,0,0,10,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,15,0,3,7,57,3,0,0,0,0,76,0,0,0,8,0,0,0,0,0,15,0,0,13,26,3,0,0,0,0,46,0,0,10,78,0,0,0,0,0,88,0,0,3,66,5,3,0,0,0,78,0,0,0,19,3,0,3,0,0,28,0,4,12,34,12,5,3,0,0,67,0,4,24,58,17,10,4,0,0,123,0,0,0,4,0,0,0,0,0,4,0,0,4,17,0,0,0,0,0,19,3,10,67,407,19,9,10,0,0,533,10,7,54,199,28,19,29,3,0,355,246,313,1220,4274,648,416,226,84,15,7446
206051128,0,0,3,13,0,0,0,0,0,20,0,0,0,0,8,5,0,0,0,15,0,0,7,52,11,7,3,0,0,87,0,0,0,15,6,11,15,5,3,56,0,0,0,0,0,0,0,0,0,0,0,3,0,36,22,18,12,12,3,108,0,0,14,32,11,6,8,3,0,71,0,4,4,55,25,10,17,0,0,113,0,0,0,31,6,3,0,3,0,51,0,0,0,28,0,0,0,0,0,35,5,4,4,32,4,0,0,0,0,43,0,0,0,5,0,0,0,0,0,12,7,20,16,50,24,20,22,10,0,172,0,0,3,36,10,7,3,0,4,68,0,0,0,6,6,6,0,0,0,20,0,0,0,10,0,3,0,0,0,14,3,25,29,394,81,51,50,38,23,702,17,46,58,272,76,86,70,63,16,703,684,1428,1427,5046,2285,1997,1609,1062,281,15825
206051129,0,0,0,9,0,0,0,0,0,11,0,0,0,0,5,5,4,0,0,10,0,3,7,36,5,3,0,3,0,51,0,3,0,27,13,13,20,5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,45,22,9,13,6,0,98,0,3,0,18,4,0,5,0,0,36,0,0,4,62,30,9,12,5,0,124,0,0,0,17,4,5,4,0,0,30,0,6,0,10,0,0,0,0,0,12,0,6,6,18,4,3,5,0,0,40,0,0,0,15,4,8,0,0,0,22,3,17,20,86,23,22,6,0,0,181,0,4,5,14,10,0,4,0,0,40,0,0,0,11,5,3,6,0,0,27,0,0,0,5,3,0,4,0,0,14,0,19,12,356,117,54,65,57,20,694,37,69,53,378,127,97,46,30,15,850,681,1265,1214,5960,2363,1745,1031,417,143,14818
206051130,0,0,7,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,6,0,0,0,40,8,4,6,0,0,57,0,0,0,28,17,12,25,6,0,93,0,0,0,0,0,0,0,0,0,3,0,0,3,40,26,24,12,7,5,114,0,4,4,17,8,5,5,0,0,39,0,0,0,54,19,21,11,4,0,119,0,0,0,18,8,0,5,0,0,35,0,0,0,0,4,3,0,0,0,12,0,0,3,28,5,0,0,0,0,43,0,0,0,9,13,14,10,3,3,48,7,14,17,65,37,24,18,9,4,186,0,4,10,28,28,14,13,0,0,92,0,0,0,6,8,9,0,0,0,19,0,0,0,5,0,9,0,0,0,11,9,35,23,302,125,96,88,66,12,752,38,55,67,270,143,131,107,61,20,886,791,1508,1194,5002,2732,2149,1650,922,244,16192
206051134,0,0,8,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,5,81,7,7,8,0,0,126,0,0,0,20,7,25,25,10,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,8,9,6,0,91,0,3,3,28,3,4,0,0,0,46,0,4,9,79,25,12,14,5,0,154,0,0,0,27,8,0,6,0,0,45,0,0,0,20,0,5,0,0,0,28,0,0,3,52,4,5,0,0,0,72,0,0,0,11,0,3,0,0,0,19,12,15,23,103,33,19,13,6,0,225,0,5,4,23,14,5,0,0,0,56,0,0,0,16,8,3,0,0,0,28,0,0,0,18,3,0,0,0,0,24,3,19,55,509,108,89,123,81,52,1036,35,45,94,410,111,64,61,35,17,877,737,1179,1638,7312,2016,1373,934,449,176,15813
206051511,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,5,0,0,0,0,0,14,0,0,0,17,6,0,0,0,0,27,0,0,0,11,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,10,0,4,0,6,5,0,0,0,0,15,0,4,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,15,104,8,7,0,4,0,139,0,13,25,158,36,21,0,0,0,267,68,99,222,1143,218,117,34,15,0,1907
206051512,0,0,0,13,0,4,0,0,0,17,0,3,0,8,3,0,0,0,0,12,0,0,3,57,4,6,0,0,0,80,0,0,0,11,7,10,11,7,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,25,12,10,11,9,0,64,0,4,5,32,11,8,5,0,0,65,0,0,5,50,12,7,7,0,4,89,0,0,4,19,5,6,0,0,0,34,0,0,4,29,6,3,0,0,0,41,0,0,7,32,12,3,0,0,0,60,0,0,0,13,4,3,3,0,0,24,4,3,12,55,21,26,10,4,0,128,0,0,8,43,21,12,4,3,0,87,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,0,0,8,7,25,36,379,87,60,76,61,45,773,16,43,46,202,109,77,53,70,36,656,483,864,1015,4414,1670,1374,1001,593,287,11693
206051513,0,0,0,12,0,0,0,0,0,13,0,0,0,7,5,0,0,0,0,6,0,6,8,62,15,9,4,0,0,102,0,0,0,19,5,18,24,7,3,76,0,0,0,0,0,0,0,0,0,0,0,0,6,56,9,7,5,5,3,88,0,0,4,26,11,6,0,0,0,45,0,3,5,55,6,8,8,0,0,90,0,0,6,24,6,0,3,0,0,32,0,0,0,14,3,0,0,0,0,21,0,0,6,28,5,0,3,0,0,37,0,0,0,22,5,6,0,0,0,29,0,8,12,80,17,10,10,0,0,140,0,0,5,37,12,6,0,0,0,59,0,0,0,17,3,4,0,0,0,21,0,0,0,16,4,0,0,0,0,18,0,3,31,507,72,65,59,55,18,816,18,30,67,450,128,108,63,33,3,896,349,475,993,6309,1462,1176,724,289,75,11857
206051514,0,0,0,18,0,0,0,0,0,17,0,0,0,7,5,0,0,0,0,10,0,0,4,83,11,10,5,0,0,110,0,0,0,19,4,15,25,10,9,72,0,0,0,4,0,0,0,0,0,4,0,0,8,41,18,21,8,7,0,97,0,4,4,24,3,0,0,0,0,38,0,0,8,59,25,12,12,0,0,112,0,0,4,26,3,3,6,4,0,42,0,0,0,20,5,0,6,0,0,28,0,0,0,35,3,4,0,0,0,49,0,0,0,15,5,7,6,0,0,36,0,11,9,70,18,23,15,5,0,165,0,3,10,29,3,5,0,0,0,58,0,0,0,17,7,3,0,0,0,20,0,0,0,3,3,3,0,0,0,18,0,17,33,491,87,80,57,68,71,909,20,33,89,546,182,150,78,85,45,1235,388,637,1133,6217,1936,1676,1073,525,271,13858
206061135,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6,0,0,0,41,0,0,0,9,3,7,11,13,3,53,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,4,9,0,30,0,0,13,14,3,0,6,0,0,37,0,0,0,46,10,4,23,7,0,94,0,0,0,30,7,0,7,0,0,48,0,0,0,11,0,0,0,0,0,17,0,0,3,35,10,0,4,0,0,60,0,0,0,10,3,0,0,0,0,12,8,19,16,24,15,9,7,3,4,101,0,0,4,26,4,8,0,0,0,43,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,0,6,0,15,7,158,39,39,37,31,17,346,9,29,46,99,55,18,40,45,31,367,428,756,989,3292,1176,901,896,667,221,9336
206061136,0,0,4,18,0,0,0,0,0,26,0,0,0,3,7,0,3,0,0,8,0,0,6,84,6,8,3,0,0,112,0,0,0,23,9,7,12,8,9,65,0,0,0,0,0,0,0,0,0,0,0,0,3,60,15,16,4,10,0,114,0,5,3,51,5,5,3,4,0,81,0,3,17,99,10,17,20,3,0,173,0,0,4,49,7,8,12,3,0,83,0,0,0,20,0,0,0,0,0,25,0,0,4,48,8,0,4,0,0,71,0,0,0,11,4,5,0,5,0,23,4,4,30,113,19,20,13,7,0,208,0,0,12,58,19,15,7,3,0,101,0,0,0,11,0,0,0,0,0,23,0,0,0,13,0,0,4,0,0,22,9,8,45,446,84,61,56,76,43,825,22,30,105,404,113,83,61,62,50,933,690,838,2020,9498,2057,1611,1170,837,400,19119
206061138,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,10,0,5,3,31,0,10,3,0,0,51,0,0,0,7,3,4,17,31,33,97,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,9,5,8,6,50,4,11,18,22,12,10,11,3,0,91,0,0,0,26,14,30,42,14,4,137,0,0,3,14,4,7,17,10,0,54,0,3,0,16,3,3,6,0,0,32,0,0,0,27,4,0,0,0,0,36,0,0,0,4,0,0,0,0,0,9,7,10,22,36,20,19,21,5,0,145,0,0,0,18,21,10,9,3,0,53,0,0,0,0,0,0,5,0,0,8,0,0,0,10,0,7,6,0,0,16,5,6,27,152,73,63,121,77,44,566,22,64,91,181,90,102,103,90,73,809,405,1014,1504,3263,1543,1699,1760,1244,517,12953
206061515,0,0,0,12,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,4,0,0,8,82,12,4,6,0,0,112,0,0,0,19,0,0,3,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,36,11,0,3,8,0,69,0,0,10,58,3,0,9,0,0,91,0,0,10,69,9,7,6,5,0,104,0,0,9,41,3,0,5,0,0,62,0,3,7,44,4,0,0,0,0,62,0,0,16,68,8,3,0,0,0,90,0,0,0,13,3,0,0,0,0,18,6,5,10,86,3,11,3,0,0,131,0,0,20,41,10,5,0,0,0,77,0,0,0,13,5,0,4,0,0,16,0,0,5,16,0,0,0,0,0,21,0,7,41,420,50,35,21,17,5,596,18,32,111,489,78,67,30,16,6,848,258,332,1482,6505,947,734,552,289,98,11192
206061516,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,0,0,8,41,15,0,4,3,0,70,0,0,0,5,0,8,3,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,35,4,4,3,4,0,51,0,0,6,25,4,3,3,0,0,46,0,0,8,57,6,8,4,0,0,79,0,0,8,15,12,6,16,4,5,55,0,0,0,25,0,5,0,0,0,32,0,0,6,20,7,5,0,0,0,45,0,0,0,5,3,9,0,0,0,27,5,9,16,60,9,11,8,4,0,115,0,0,4,30,19,23,19,11,3,111,0,0,0,4,3,0,6,0,0,12,0,0,0,7,0,3,0,0,0,7,3,12,44,267,65,84,91,78,66,710,22,51,56,272,75,59,48,30,20,642,302,516,1039,4657,1068,943,747,479,197,9939
206071139,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,9,85,7,5,0,0,0,113,0,0,0,5,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,12,6,3,0,47,0,4,8,38,4,3,4,0,0,59,0,0,0,48,3,6,4,0,0,61,0,0,3,31,3,0,0,0,0,39,0,0,0,21,0,0,0,0,0,27,3,0,5,40,9,0,3,0,0,58,0,0,0,7,0,0,3,0,0,10,0,0,14,81,5,0,5,0,0,108,0,4,31,96,55,74,63,17,8,353,0,0,0,6,0,0,3,0,0,10,0,0,0,9,0,0,0,0,0,12,9,3,15,262,30,19,14,7,4,360,9,25,47,267,58,41,28,18,9,494,340,397,859,5060,888,692,508,249,97,9088
206071140,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,6,13,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,16,0,6,0,45,0,0,6,14,0,4,0,0,0,21,0,0,8,26,4,6,0,3,0,42,0,0,4,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,6,0,11,0,0,0,6,5,3,6,0,0,18,3,9,14,52,13,4,7,4,0,109,0,0,0,8,11,3,4,0,0,29,0,0,0,9,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,4,14,108,28,32,32,13,5,236,9,28,26,103,38,30,28,12,9,281,328,570,1104,3253,858,809,732,391,141,8186
206071141,0,0,0,6,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,3,0,42,7,0,4,0,0,57,0,0,0,7,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,10,6,4,0,65,0,0,0,43,7,0,0,4,0,53,0,0,0,38,3,0,0,0,0,49,0,0,0,28,0,0,0,0,0,28,0,0,3,15,0,3,0,0,0,24,0,0,0,23,8,4,0,0,0,44,0,0,0,16,13,12,4,8,0,55,0,7,3,110,9,3,0,0,0,136,0,4,17,66,67,54,46,16,16,284,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,14,56,77,374,90,39,24,15,0,681,34,62,78,277,82,49,25,15,3,627,380,522,847,5100,1030,661,394,189,67,9179
206071142,0,3,0,8,0,0,0,0,0,9,0,0,0,0,8,6,0,0,0,9,0,0,4,16,8,4,0,0,0,32,0,0,0,4,3,8,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,9,3,0,0,59,0,0,3,16,0,4,4,0,0,27,0,0,3,32,8,6,4,0,0,44,0,0,0,14,3,3,0,0,0,23,0,0,0,15,4,0,0,0,0,16,0,0,5,13,3,0,4,0,0,31,0,0,0,0,0,6,4,0,3,19,3,3,6,99,16,12,6,4,0,159,0,12,33,73,67,70,51,19,6,340,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,15,0,20,61,336,92,47,46,18,12,638,45,77,93,359,98,106,58,31,12,883,453,616,994,4914,1197,1108,697,324,135,10431
206071143,0,0,3,0,0,0,0,0,0,12,0,0,0,3,6,0,4,0,0,4,0,0,0,11,0,4,10,0,0,29,0,0,0,8,5,0,4,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,34,8,8,16,9,3,77,0,0,3,19,3,0,3,0,0,31,0,0,3,36,4,4,4,0,0,53,0,0,0,12,4,0,5,0,0,25,0,4,0,9,4,0,0,0,0,17,0,0,5,17,5,3,0,0,0,29,0,0,0,7,6,6,0,0,0,28,5,12,11,94,21,8,5,8,0,166,0,6,4,17,19,19,22,11,0,101,0,0,0,8,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,12,24,178,52,45,37,38,21,402,19,37,53,199,64,51,60,31,21,531,523,1040,1288,5127,1549,1247,1042,667,294,12781
206071145,0,0,0,5,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,5,12,6,0,3,0,0,31,0,0,0,3,0,0,4,0,0,7,0,4,0,4,0,0,0,0,0,7,0,0,0,20,6,9,6,6,0,48,0,0,0,17,3,4,0,0,0,27,0,0,0,27,15,3,0,0,0,43,4,0,0,15,6,0,0,0,0,23,0,0,0,13,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,12,0,0,0,9,5,0,0,0,0,13,0,12,10,70,8,10,7,4,0,127,0,4,0,18,11,6,8,0,0,54,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,3,9,103,39,31,18,18,3,233,9,22,31,134,44,59,32,13,3,340,519,989,845,3702,1270,1113,894,386,139,9855
206071517,0,0,4,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,12,0,0,8,44,3,5,10,0,0,69,0,0,0,22,5,0,0,4,4,39,0,0,0,0,0,0,0,0,0,0,0,0,3,50,17,6,7,7,0,101,0,3,4,28,5,4,0,0,0,50,0,0,11,69,16,8,0,0,0,97,0,0,0,42,11,3,6,6,0,66,5,0,6,22,5,0,0,0,0,33,0,0,3,25,10,0,0,0,0,40,0,0,0,8,4,3,5,0,0,15,10,17,12,113,22,10,6,3,0,192,0,3,9,44,30,27,19,4,4,144,0,0,0,10,3,0,3,0,0,20,0,0,0,9,0,0,0,0,0,14,0,10,20,282,57,42,38,25,12,483,14,19,68,389,77,105,48,28,7,752,689,1062,1831,8623,2030,1610,1056,574,210,17671
206071518,0,0,6,8,0,5,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,11,89,18,7,5,0,0,135,0,0,0,11,5,3,4,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,39,8,3,4,3,0,58,0,3,3,21,7,0,4,0,0,39,0,0,8,46,12,3,9,0,0,76,0,0,4,39,3,8,0,4,0,59,0,0,4,24,3,0,0,0,0,33,0,0,0,41,7,4,0,0,0,66,0,0,0,5,9,3,8,0,0,24,3,7,12,77,9,15,0,3,0,131,0,12,59,226,235,267,197,68,36,1097,0,0,0,6,0,0,0,0,0,12,0,0,3,7,0,0,0,0,0,13,8,14,56,411,111,110,78,61,27,883,23,63,77,293,105,85,66,34,27,767,465,808,1496,6636,1552,1292,944,460,202,13867
207011146,0,0,0,8,0,3,0,0,0,13,0,0,0,0,4,0,0,0,0,7,0,4,0,6,6,3,4,0,0,23,0,0,0,0,5,5,5,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,4,3,3,26,0,6,6,8,7,3,7,0,0,36,0,0,0,8,9,4,10,7,0,34,0,0,3,19,7,13,9,7,7,66,0,0,0,11,0,5,0,0,0,20,0,0,7,6,7,0,0,0,0,20,0,0,0,8,0,4,4,0,0,19,4,9,7,13,6,11,3,3,0,53,0,0,4,24,35,4,16,4,0,93,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,20,18,52,45,41,25,18,10,223,12,17,14,55,27,14,24,21,21,215,417,1167,1014,1748,1245,1018,694,420,227,7952
207011147,0,7,4,13,5,4,0,0,0,25,0,0,0,0,0,0,0,0,0,6,0,3,6,22,6,7,4,3,0,51,0,0,0,6,0,6,7,10,4,36,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,4,15,8,10,52,0,25,12,38,23,25,16,7,0,150,0,9,3,11,21,15,6,8,0,76,0,3,16,39,39,22,20,10,6,150,0,11,9,76,37,23,26,10,0,188,0,5,5,17,12,0,0,0,0,46,0,4,0,9,0,7,0,0,3,21,4,16,12,14,10,7,8,6,0,74,0,10,12,47,71,69,17,16,4,244,0,0,0,0,0,3,3,3,3,10,0,0,3,5,3,3,0,0,0,14,4,12,18,94,49,36,42,40,13,305,14,43,59,100,64,37,52,52,44,455,546,2039,2233,3548,2266,2002,1717,1175,640,16163
207011148,0,7,7,28,10,15,0,0,0,73,0,0,0,4,4,4,0,0,0,16,0,3,6,24,10,3,6,7,0,65,0,0,0,5,5,3,5,4,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,3,0,30,0,35,41,39,30,21,12,3,0,189,0,0,6,26,15,15,12,8,0,87,0,19,20,50,60,48,18,4,12,229,0,14,11,70,32,28,27,6,0,194,0,0,9,14,8,4,4,0,0,40,0,0,5,0,10,10,6,5,0,35,4,22,18,27,12,13,15,5,0,115,0,11,38,86,102,106,48,13,6,401,0,0,5,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,9,40,35,88,87,80,64,49,34,486,19,60,67,88,90,59,44,39,34,500,719,3038,3334,4075,3364,2893,1889,1189,615,21123
207011149,0,0,3,18,0,0,0,0,0,23,0,0,0,0,3,0,3,0,0,9,0,0,3,21,6,7,3,0,0,54,0,0,0,5,3,3,10,9,11,39,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,25,19,24,9,96,3,11,21,34,22,21,17,9,0,134,0,8,17,43,27,22,24,13,3,159,0,0,0,61,32,39,24,16,10,188,0,5,0,41,14,5,13,4,0,88,0,7,7,21,14,6,0,0,0,55,0,0,0,10,3,0,0,3,0,20,7,28,25,34,23,11,15,0,3,152,0,0,21,61,51,23,34,6,0,207,0,0,3,4,3,3,0,0,0,19,0,0,0,3,7,3,0,3,0,14,0,31,25,153,81,58,54,49,33,497,24,67,67,148,82,59,57,43,58,593,869,2527,3007,4639,2966,2696,2200,1428,912,21232
207011150,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,5,0,0,0,4,0,0,0,29,7,3,3,0,0,41,0,0,0,7,4,5,21,8,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,10,14,10,13,7,0,62,0,9,8,18,10,12,17,4,0,89,0,13,8,45,20,14,21,10,0,125,0,0,11,44,26,37,17,19,3,149,0,3,5,18,10,0,0,0,0,34,4,3,3,14,0,0,0,0,0,29,0,3,0,7,5,0,3,0,0,22,6,22,26,30,19,11,9,0,0,115,0,5,4,41,34,25,14,6,0,134,0,0,0,0,6,0,3,3,0,11,0,0,0,0,3,6,0,0,0,11,3,15,21,118,52,60,36,40,14,367,17,43,34,108,65,55,39,39,19,418,835,2346,2398,3629,2615,2232,1556,908,312,16829
207011152,0,4,5,26,4,4,0,0,0,40,0,0,3,3,5,0,0,0,0,9,0,0,5,35,11,0,5,6,0,62,0,0,0,9,6,4,7,0,3,23,0,0,0,3,0,0,0,0,0,3,0,0,3,18,11,14,13,8,5,65,0,14,7,39,10,13,9,0,0,97,0,0,11,33,22,18,7,0,0,89,0,5,21,71,15,5,12,0,0,129,0,3,5,36,11,0,5,0,0,65,0,3,4,50,6,11,0,0,0,77,0,0,0,10,0,7,0,0,0,15,5,33,17,42,22,16,9,9,0,142,0,4,21,59,25,20,4,0,4,135,0,0,0,4,3,0,0,0,0,9,0,0,5,8,0,6,0,0,0,16,5,25,34,197,63,44,27,30,14,440,14,44,61,182,54,46,45,48,21,510,649,1643,2063,5411,1977,1582,1246,787,329,15684
