SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
209031214,..,0,0,0,0,0,..,70,17,82,0,83,..,3,0,3,0,3,..,24,0,24,0,24,..,25,4,27,0,29,..,41,4,42,0,42,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,13,0,13,0,13,..,74,0,72,0,72,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,3,8,0,8,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,13,0,13,0,13,..,18,3,21,0,21,..,0
209031215,..,7,0,8,0,8,..,109,25,133,3,136,..,16,0,20,0,20,..,25,0,25,0,25,..,52,0,54,0,54,..,105,9,104,0,106,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,36,0,36,..,0,0,0,0,0,..,22,0,22,0,22,..,19,0,16,0,16,..,6,0,6,0,6,..,8,0,8,0,8,..,96,0,92,0,92,..,156,10,169,0,169,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,5,0,5,..,60,0,62,0,62,..,11,0,11,0,11,..,66,4,69,0,75,..,19,3,22,0,22,..,4,0,8,0,5,..,11,0,15,0,15,..,3,0,3,0,3,..,26,0,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,14,..,0,0,0,0,0,..,19,0,19,0,26,..,40,0,40,0,40,..,11
209041216,..,30,12,40,0,40,..,581,211,796,7,800,..,29,8,37,0,37,..,6,0,6,0,6,..,4,0,4,0,4,..,243,29,271,0,271,..,19,0,19,0,18,..,16,0,16,0,16,..,112,0,112,0,112,..,11,0,11,0,11,..,44,0,44,0,44,..,131,5,128,0,129,..,27,0,27,0,27,..,23,0,23,0,23,..,380,5,381,3,384,..,220,21,238,0,238,..,4,0,7,0,7,..,0,0,0,0,0,..,13,6,14,0,14,..,382,35,418,0,421,..,56,0,57,0,57,..,47,8,50,0,50,..,7,0,8,0,8,..,14,4,20,0,20,..,8,0,8,0,8,..,3,0,3,0,3,..,21,0,21,0,24,..,25,0,25,0,25,..,17,0,17,0,17,..,21,0,21,0,21,..,16,0,16,0,16,..,73,5,79,0,79,..,42,3,46,0,46,..,103
209041217,..,19,7,30,0,30,..,464,330,787,3,790,..,68,19,85,0,85,..,4,0,8,0,4,..,11,0,11,0,17,..,251,67,316,5,325,..,11,0,11,0,11,..,17,0,17,0,17,..,61,6,71,0,71,..,17,0,21,0,21,..,61,0,61,0,61,..,40,3,40,0,43,..,49,5,47,0,47,..,15,0,15,0,15,..,263,16,279,0,275,..,265,45,308,0,305,..,7,0,12,0,12,..,0,0,6,0,6,..,11,4,9,0,9,..,159,42,201,0,201,..,51,7,55,0,55,..,62,6,64,0,64,..,6,0,9,0,9,..,9,0,13,0,13,..,6,0,6,0,6,..,0,0,0,0,0,..,15,8,20,0,20,..,28,0,32,0,32,..,12,0,14,0,14,..,24,0,24,0,24,..,7,0,10,0,10,..,71,7,78,0,78,..,28,0,29,0,29,..,41
209041220,..,43,21,60,0,62,..,602,238,839,15,850,..,82,11,95,0,96,..,17,0,17,0,22,..,20,0,14,0,14,..,624,103,728,9,734,..,29,0,29,0,29,..,83,3,84,0,84,..,185,9,191,0,192,..,24,0,22,0,30,..,154,13,167,0,167,..,163,6,171,0,171,..,75,11,84,3,88,..,36,0,36,0,36,..,751,36,786,5,792,..,769,112,878,6,883,..,17,5,20,0,20,..,20,3,27,0,27,..,37,4,45,0,43,..,832,137,971,9,982,..,115,5,119,0,119,..,146,43,186,0,189,..,26,4,35,0,35,..,28,9,33,0,33,..,25,5,24,0,24,..,61,5,66,0,66,..,92,20,109,0,109,..,84,6,89,0,92,..,48,0,49,0,49,..,117,9,125,0,125,..,19,0,19,0,19,..,267,11,281,0,284,..,129,12,137,4,142,..,171
209041221,..,28,9,36,0,36,..,483,214,696,9,704,..,51,7,55,0,55,..,23,0,23,0,23,..,12,0,18,0,18,..,480,72,548,7,555,..,11,0,11,0,11,..,21,0,21,0,21,..,122,5,123,0,123,..,14,0,14,0,14,..,61,3,67,0,67,..,109,3,107,0,107,..,46,0,50,5,48,..,22,0,22,0,22,..,396,20,414,5,423,..,315,41,357,0,360,..,20,0,24,0,24,..,16,5,22,0,22,..,19,4,23,0,24,..,375,56,430,0,429,..,55,0,55,0,55,..,111,32,147,0,147,..,27,6,30,0,30,..,16,5,21,0,21,..,6,3,10,0,10,..,23,6,30,0,30,..,51,16,66,0,66,..,76,0,74,0,78,..,35,0,36,0,38,..,79,0,86,0,86,..,28,5,27,0,27,..,224,9,233,0,232,..,76,4,77,0,78,..,173
209041223,..,80,55,129,0,129,..,465,359,822,0,829,..,72,30,103,0,103,..,20,0,18,0,18,..,15,0,16,0,16,..,943,340,1284,3,1287,..,62,4,61,0,61,..,39,4,41,3,40,..,368,26,389,4,394,..,275,25,300,0,297,..,703,67,771,4,778,..,85,9,92,0,92,..,181,23,210,0,205,..,23,0,23,0,24,..,1730,158,1889,15,1900,..,1119,345,1461,10,1474,..,21,0,21,0,21,..,87,46,135,0,135,..,0,3,7,0,7,..,1100,461,1556,14,1566,..,42,0,46,0,46,..,75,24,104,0,103,..,11,0,12,0,12,..,28,17,51,3,53,..,4,0,4,0,4,..,84,4,88,0,88,..,82,15,96,0,104,..,98,0,97,0,96,..,21,6,29,0,29,..,85,0,86,0,86,..,33,8,44,0,44,..,238,16,257,0,258,..,74,17,94,0,94,..,96
209041224,..,8,3,11,0,11,..,78,18,95,0,96,..,27,0,26,0,26,..,22,0,22,0,22,..,27,0,35,0,35,..,124,10,133,0,133,..,8,0,8,0,8,..,22,4,24,0,24,..,206,16,224,4,228,..,17,9,16,0,23,..,947,93,1038,13,1051,..,119,5,129,0,130,..,90,6,95,0,98,..,17,0,17,0,17,..,1427,132,1556,20,1576,..,232,21,247,0,255,..,8,0,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,122,11,137,4,139,..,47,3,52,0,54,..,5,0,8,0,8,..,29,4,32,0,32,..,11,0,11,0,11,..,6,0,6,0,6,..,112,9,118,0,121,..,3,0,3,0,3,..,25,0,24,0,24,..,16,0,16,0,16,..,63,3,67,0,67,..,38,0,38,0,38,..,142,7,150,0,150,..,34,5,38,0,38,..,62
209041225,..,0,0,0,0,0,..,11,6,27,0,27,..,11,9,20,0,20,..,14,0,14,0,14,..,17,0,17,0,17,..,63,10,74,0,78,..,10,0,10,0,10,..,14,0,14,0,14,..,104,8,112,0,112,..,24,0,24,0,24,..,412,46,453,8,458,..,35,0,35,0,40,..,32,0,32,0,32,..,14,0,14,0,14,..,644,55,697,7,706,..,160,9,173,0,170,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,91,17,106,0,105,..,47,4,51,0,54,..,15,4,15,0,15,..,8,0,8,0,8,..,8,0,8,0,8,..,4,0,4,0,4,..,25,9,30,0,30,..,11,0,17,0,17,..,47,0,47,0,48,..,0,0,0,0,0,..,34,0,34,0,34,..,16,0,16,0,16,..,90,0,90,0,94,..,18,0,18,0,18,..,16
209041431,..,23,17,36,0,36,..,186,125,315,4,316,..,21,3,23,0,22,..,15,0,15,0,15,..,11,0,11,0,12,..,404,41,446,4,451,..,58,3,56,7,63,..,44,3,39,0,39,..,213,9,227,0,227,..,81,13,91,0,94,..,405,41,441,0,447,..,109,3,122,6,121,..,118,12,132,5,131,..,21,4,22,0,25,..,1053,90,1139,11,1151,..,415,42,458,0,461,..,3,0,9,0,9,..,20,11,33,0,28,..,6,0,6,0,6,..,535,87,621,0,623,..,124,3,129,0,123,..,86,25,109,0,109,..,8,0,8,0,8,..,16,3,21,0,21,..,9,0,12,0,12,..,56,5,54,0,54,..,42,15,51,0,51,..,38,0,40,0,40,..,21,0,21,0,21,..,56,0,56,0,56,..,31,4,30,0,29,..,147,5,146,0,150,..,37,4,45,0,47,..,150
209041432,..,34,22,53,0,53,..,195,143,337,9,342,..,22,8,24,0,23,..,21,0,21,0,21,..,7,0,10,0,11,..,194,46,235,3,247,..,22,0,22,0,22,..,43,0,49,0,49,..,167,6,169,0,169,..,133,4,136,0,134,..,393,38,428,6,435,..,68,5,71,0,74,..,60,5,68,0,68,..,11,0,11,0,11,..,893,69,955,7,966,..,292,47,341,3,344,..,4,0,5,0,5,..,19,5,21,0,21,..,5,3,4,0,4,..,352,91,447,8,457,..,69,3,77,0,75,..,40,16,56,0,56,..,6,0,7,0,7,..,8,0,13,0,13,..,7,0,7,0,7,..,43,3,44,0,44,..,36,9,43,0,43,..,34,0,41,0,41,..,16,6,20,0,20,..,61,3,65,0,65,..,13,0,13,0,13,..,127,11,140,0,140,..,32,10,40,0,40,..,67
209041433,..,43,14,51,0,51,..,275,98,366,8,373,..,34,0,38,0,38,..,23,0,23,0,27,..,10,0,10,0,10,..,254,30,289,5,294,..,44,0,45,0,45,..,81,5,81,0,81,..,350,17,372,0,373,..,90,8,91,0,96,..,794,75,871,11,879,..,220,15,240,0,242,..,223,7,232,7,234,..,39,0,46,0,46,..,1845,131,1977,23,1997,..,304,33,331,0,331,..,5,0,5,0,5,..,12,3,15,0,15,..,10,0,11,0,11,..,585,78,666,5,668,..,219,17,233,0,233,..,101,29,123,0,123,..,15,0,16,0,16,..,36,3,40,0,42,..,7,0,7,0,6,..,100,5,104,0,104,..,36,4,41,0,41,..,87,0,87,0,87,..,30,10,39,0,39,..,105,3,112,0,112,..,35,0,34,0,34,..,256,9,269,0,271,..,52,5,62,0,62,..,268
209041435,..,9,4,15,0,15,..,209,58,266,6,267,..,32,0,40,0,40,..,18,0,18,0,21,..,8,0,9,0,11,..,297,24,321,0,325,..,24,0,24,0,24,..,78,13,87,0,87,..,238,4,247,0,243,..,30,0,30,0,30,..,296,32,327,0,334,..,136,6,145,0,144,..,55,0,63,3,62,..,32,0,34,0,34,..,889,61,950,9,961,..,437,34,469,8,472,..,4,0,12,0,12,..,6,0,6,0,6,..,25,10,33,0,33,..,584,57,639,5,645,..,297,16,314,4,320,..,127,31,155,5,160,..,10,0,13,0,13,..,8,8,14,0,14,..,5,0,4,0,4,..,29,3,34,0,34,..,57,14,69,0,71,..,67,0,66,0,68,..,25,0,27,0,27,..,84,0,87,0,87,..,23,0,23,0,23,..,199,3,199,0,204,..,71,6,75,0,81,..,185
209041436,..,17,3,21,0,21,..,220,78,296,8,304,..,30,0,34,0,34,..,10,0,10,0,10,..,14,0,14,0,11,..,215,26,237,6,243,..,18,0,22,0,22,..,83,5,87,0,86,..,199,8,210,3,215,..,64,7,67,6,74,..,225,25,247,0,250,..,147,5,154,0,154,..,82,7,89,0,88,..,36,0,34,0,36,..,846,61,908,9,913,..,404,122,526,8,528,..,11,3,20,0,20,..,18,7,26,0,26,..,23,8,28,0,28,..,453,53,504,4,510,..,201,4,203,0,203,..,103,21,126,0,123,..,10,0,10,0,10,..,17,0,20,0,20,..,3,4,11,0,11,..,46,0,49,0,49,..,48,8,58,0,58,..,36,0,40,0,40,..,38,0,38,0,38,..,82,0,85,0,82,..,18,0,21,0,21,..,175,3,179,0,185,..,67,7,72,3,76,..,89
209041437,..,38,11,47,0,47,..,311,91,404,4,409,..,31,4,37,0,37,..,65,4,74,0,76,..,6,0,6,0,6,..,338,38,375,6,382,..,161,14,175,0,174,..,224,22,244,6,243,..,1089,46,1136,9,1145,..,438,49,486,9,492,..,3210,307,3516,42,3558,..,387,29,421,6,423,..,658,53,713,9,727,..,163,0,167,0,169,..,6328,518,6851,83,6939,..,450,27,477,3,481,..,10,3,15,0,15,..,37,15,50,6,52,..,9,5,14,0,14,..,778,85,865,14,875,..,500,52,551,9,563,..,161,55,212,0,218,..,27,0,27,0,30,..,63,9,78,0,76,..,14,0,14,0,14,..,132,14,141,0,141,..,51,12,60,0,60,..,189,4,195,0,196,..,63,4,62,7,70,..,174,6,180,3,184,..,126,9,129,0,129,..,550,21,572,7,579,..,107,12,126,0,126,..,392
209041527,..,3,3,7,0,7,..,114,40,154,0,153,..,12,3,17,0,17,..,24,0,24,0,24,..,15,0,18,0,18,..,119,9,123,0,125,..,10,0,10,0,10,..,66,4,71,0,71,..,94,9,103,0,100,..,41,5,45,0,48,..,166,25,187,4,195,..,117,7,120,0,120,..,31,0,32,0,32,..,28,0,28,0,28,..,554,45,595,5,597,..,217,8,230,0,230,..,16,0,14,0,14,..,4,0,5,0,3,..,23,0,23,0,22,..,142,4,146,0,148,..,132,9,143,0,143,..,75,14,96,4,94,..,3,0,3,0,3,..,20,3,20,0,20,..,23,0,25,0,25,..,14,0,18,0,17,..,27,0,25,3,33,..,38,0,38,0,38,..,28,0,26,0,26,..,27,0,27,0,27,..,44,15,55,4,60,..,130,20,144,4,149,..,57,7,67,0,68,..,70
209041528,..,5,3,11,0,11,..,98,30,128,0,131,..,10,0,10,0,10,..,8,0,8,0,8,..,19,0,19,0,16,..,93,4,103,0,105,..,23,0,19,0,19,..,113,10,126,0,126,..,132,3,133,0,138,..,40,7,44,0,44,..,245,30,276,8,284,..,164,13,173,3,174,..,55,7,57,0,62,..,12,0,12,3,10,..,782,67,848,21,867,..,130,5,135,0,140,..,16,3,18,0,18,..,3,0,3,0,3,..,22,10,30,0,34,..,77,9,85,6,89,..,126,10,135,3,136,..,106,20,129,5,133,..,7,0,7,0,9,..,3,0,3,0,3,..,17,4,23,0,23,..,12,0,12,0,12,..,12,0,12,0,12,..,27,3,28,0,28,..,7,0,7,0,7,..,45,0,45,0,45,..,17,9,23,0,27,..,94,11,110,0,108,..,60,4,63,0,63,..,80
209041529,..,17,9,22,0,22,..,152,99,255,3,260,..,29,6,40,0,40,..,13,0,13,0,13,..,5,0,5,0,5,..,471,171,645,0,642,..,22,5,22,0,22,..,22,0,23,0,23,..,170,6,177,0,180,..,217,18,239,0,238,..,491,46,538,5,542,..,46,0,52,0,52,..,48,4,56,0,56,..,13,6,24,0,24,..,1027,92,1121,5,1126,..,473,142,619,4,623,..,4,0,4,0,4,..,42,27,66,0,72,..,7,0,9,0,9,..,439,183,619,4,625,..,33,0,32,0,32,..,70,25,97,0,97,..,4,0,4,0,8,..,22,6,22,0,22,..,7,0,8,0,8,..,32,5,36,0,36,..,41,6,49,0,49,..,74,0,71,0,77,..,40,3,46,4,48,..,86,0,92,0,92,..,7,0,8,0,8,..,207,11,215,4,218,..,25,3,27,0,30,..,44
209041530,..,36,17,55,0,53,..,311,169,483,4,486,..,78,16,89,0,88,..,20,0,22,0,22,..,8,0,8,0,8,..,535,182,720,6,720,..,24,0,24,0,24,..,19,0,19,0,23,..,189,4,197,0,203,..,232,15,250,0,254,..,266,24,293,0,293,..,59,6,61,0,61,..,75,4,78,0,79,..,18,0,18,0,18,..,884,56,936,4,939,..,668,192,859,11,866,..,4,0,5,0,5,..,15,5,23,0,25,..,14,0,16,0,16,..,870,264,1134,5,1138,..,47,7,50,0,50,..,77,21,99,0,104,..,10,0,12,0,12,..,26,0,27,0,27,..,9,0,9,0,9,..,39,4,48,0,48,..,43,11,53,3,53,..,54,3,58,0,58,..,39,0,40,0,46,..,73,4,76,0,78,..,19,3,26,0,26,..,182,5,191,3,197,..,36,7,45,0,45,..,63
209041531,..,8,6,12,0,13,..,171,57,229,0,229,..,9,4,13,0,13,..,11,0,11,0,11,..,6,0,6,0,6,..,183,27,203,0,203,..,45,0,44,0,47,..,128,7,136,0,137,..,255,11,269,0,274,..,171,18,189,0,189,..,427,38,467,4,468,..,188,15,200,0,207,..,92,9,99,0,102,..,28,0,28,3,28,..,1335,101,1434,12,1451,..,149,7,164,0,164,..,6,0,6,0,6,..,0,0,0,0,0,..,16,8,21,0,21,..,198,9,209,5,210,..,256,19,268,5,280,..,108,29,137,4,142,..,3,0,3,0,3,..,28,5,34,0,34,..,15,0,18,0,18,..,36,0,36,0,36,..,33,0,36,0,40,..,94,3,93,4,96,..,28,0,28,0,28,..,89,0,93,0,93,..,36,5,46,0,46,..,249,8,257,4,261,..,49,10,61,0,61,..,140
209041532,..,22,3,23,0,23,..,188,51,239,3,240,..,29,0,29,0,29,..,27,0,27,0,34,..,18,0,18,0,18,..,213,24,240,0,238,..,35,0,35,0,35,..,223,20,246,4,249,..,388,22,405,8,411,..,103,9,117,0,115,..,589,60,645,4,657,..,234,17,250,4,253,..,121,7,129,3,132,..,24,0,24,0,27,..,1724,136,1854,21,1880,..,235,17,250,3,258,..,8,0,8,0,8,..,0,3,11,0,11,..,40,10,52,0,53,..,200,21,220,4,224,..,220,9,232,6,236,..,143,34,179,0,180,..,10,0,13,0,13,..,21,0,23,0,23,..,12,0,17,0,17,..,51,3,59,0,59,..,19,0,21,0,21,..,69,0,69,4,72,..,8,0,8,0,8,..,89,0,91,0,93,..,26,3,31,0,31,..,200,4,203,8,214,..,44,5,50,0,50,..,136
210011226,..,9,4,11,0,11,..,142,54,198,0,201,..,49,9,51,0,51,..,9,0,9,0,9,..,12,0,12,0,12,..,201,38,239,0,242,..,8,0,8,0,8,..,6,0,5,0,5,..,67,0,68,0,68,..,13,0,13,0,13,..,40,3,43,0,47,..,46,4,53,0,53,..,29,3,34,0,34,..,12,0,12,0,12,..,216,14,228,0,226,..,572,116,687,6,693,..,18,0,16,0,16,..,0,0,0,0,0,..,10,3,12,0,12,..,16,0,13,5,19,..,0,0,0,0,0,..,13,7,14,3,16,..,31,0,31,0,31,..,7,0,7,0,7,..,16,0,16,0,18,..,15,0,15,0,15,..,18,0,18,0,15,..,18,3,21,0,21,..,17,0,17,0,17,..,17,0,19,0,19,..,3,0,3,0,3,..,53,0,58,0,58,..,77,12,85,0,85,..,12
210011227,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
210011228,..,0,0,0,0,0,..,98,28,131,0,131,..,132,9,134,0,137,..,15,0,15,0,15,..,19,3,21,0,21,..,259,32,291,0,297,..,4,0,4,0,4,..,0,0,0,0,0,..,27,0,27,0,27,..,0,0,0,0,0,..,3,0,3,0,3,..,26,0,26,0,26,..,10,0,10,0,10,..,4,0,4,0,4,..,79,0,79,0,79,..,570,87,661,3,664,..,3,0,3,0,5,..,0,0,0,0,0,..,0,3,3,0,3,..,74,10,86,0,86,..,5,0,5,0,5,..,7,0,7,0,7,..,21,3,22,0,22,..,12,5,11,0,11,..,6,0,11,0,11,..,5,0,5,0,5,..,46,0,45,0,44,..,16,3,15,0,15,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,29,3,37,0,37,..,54,10,60,0,61,..,11
210011230,..,0,0,0,0,0,..,128,20,153,0,157,..,84,5,95,0,95,..,8,0,8,0,8,..,7,0,7,0,7,..,204,8,217,3,219,..,4,5,5,0,5,..,12,0,12,0,12,..,38,4,41,0,41,..,8,0,8,0,8,..,9,0,9,0,9,..,26,0,27,0,27,..,11,0,11,0,11,..,0,0,0,0,0,..,110,10,113,0,116,..,301,34,332,4,333,..,18,0,20,0,20,..,0,0,0,0,0,..,0,0,3,0,3,..,27,0,25,0,26,..,9,0,9,0,9,..,17,0,23,0,23,..,33,3,40,0,40,..,9,0,9,0,12,..,14,0,18,0,17,..,0,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,20,0,20,0,20,..,71,7,77,0,77,..,8
210011231,..,9,0,9,0,9,..,162,32,197,4,196,..,32,7,40,0,40,..,14,3,20,0,20,..,16,0,16,0,16,..,231,22,252,0,252,..,17,3,19,0,19,..,15,0,15,0,15,..,50,0,48,0,49,..,21,0,21,0,21,..,24,0,24,0,24,..,60,3,62,0,62,..,23,0,23,0,25,..,17,0,17,0,17,..,228,10,235,3,241,..,356,21,379,0,381,..,19,0,19,0,19,..,0,0,0,0,0,..,19,0,19,0,19,..,17,0,17,0,17,..,26,0,26,0,26,..,14,0,14,0,14,..,15,0,15,0,15,..,11,0,14,0,14,..,7,0,7,0,7,..,0,0,0,0,0,..,30,0,30,0,30,..,4,0,4,0,4,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,13,0,13,..,42,4,47,0,47,..,17
