SA2_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
205051104,26,10,3,0,39,14,0,4,0,20,5,0,3,0,12,3,0,12,0,18,38,0,8,0,48,24,0,30,0,53,155,15,13,4,183,95,20,24,6,138,74,31,21,0,131,93,53,19,0,165,43,38,11,0,90,55,33,20,0,100,76,72,8,0,159,39,51,0,0,98,22,26,0,0,49,10,18,0,0,31,31,35,0,0,73,36,48,19,0,107,20,7,3,0,29,861,464,200,17,1542
206011106,11,0,9,0,18,0,0,4,0,9,0,0,0,4,6,7,0,10,0,13,18,0,7,3,30,7,3,17,0,32,68,7,18,6,106,35,17,20,5,75,47,17,42,8,112,84,26,31,6,142,69,23,24,9,129,72,24,30,6,127,226,101,72,12,408,219,82,16,11,327,201,97,20,5,323,176,87,5,6,271,346,351,21,10,730,37,29,24,4,98,9,3,0,0,15,1640,877,367,92,2983
206011107,24,10,10,8,45,4,0,3,4,12,4,0,4,0,15,3,3,15,0,24,28,9,8,5,40,11,10,18,3,46,92,12,31,0,136,56,23,45,8,132,65,35,42,16,153,119,55,35,5,219,77,55,33,5,179,89,38,35,7,169,219,144,54,11,421,186,128,30,3,347,136,131,16,6,294,114,94,12,8,221,231,515,23,10,782,44,65,18,0,130,14,8,6,0,30,1515,1330,446,101,3386
206011109,35,4,7,5,48,4,0,0,0,4,5,0,5,0,8,7,4,10,0,19,17,0,8,0,30,19,3,17,0,38,79,12,16,0,103,49,12,22,4,95,45,34,44,12,126,64,39,25,6,141,39,54,34,6,129,38,52,20,0,116,102,158,53,5,318,82,158,25,3,267,74,210,12,0,295,48,152,9,0,207,117,549,18,6,688,28,77,34,0,140,17,10,4,0,32,868,1524,366,50,2801
206011495,21,6,7,5,30,4,0,3,0,3,3,5,6,0,13,6,0,0,0,5,22,3,20,0,43,13,4,24,0,44,104,12,22,9,153,47,8,31,9,101,68,22,34,12,135,88,37,42,9,173,73,24,25,3,127,80,25,26,7,143,206,87,48,17,368,168,89,11,13,280,186,128,8,7,330,134,92,6,0,231,286,426,21,6,736,41,46,32,3,123,10,0,5,0,16,1556,1006,379,95,3035
206011496,9,6,0,7,21,5,4,0,0,7,3,3,5,0,9,5,0,8,0,14,26,3,3,4,34,20,0,7,5,30,60,5,15,0,86,41,17,35,3,98,51,22,33,9,116,96,22,29,4,149,66,20,31,7,116,71,28,22,9,132,204,86,47,19,355,208,86,10,15,328,206,93,6,6,320,167,72,6,0,246,376,369,12,8,771,55,45,20,0,122,7,5,0,0,23,1678,899,300,98,2976
206011497,30,5,14,0,46,4,3,3,0,10,8,3,7,0,13,4,0,6,0,10,29,9,15,3,55,22,4,18,0,45,117,18,33,4,174,54,24,50,11,139,58,34,57,8,155,92,67,41,12,214,54,52,47,3,157,84,50,28,3,164,169,146,59,9,384,167,126,25,4,321,120,162,18,4,309,89,105,6,4,202,206,387,11,9,609,47,62,24,0,133,16,14,7,0,32,1356,1270,460,87,3173
206011498,31,6,9,5,55,17,0,5,0,25,6,0,4,0,9,5,0,11,0,16,38,7,8,3,53,21,7,22,0,48,129,21,29,13,192,60,24,56,7,141,79,51,51,4,192,80,47,36,4,173,52,57,44,11,172,66,79,26,8,172,138,179,66,14,395,123,209,39,5,369,103,211,26,3,340,69,177,12,0,257,212,642,22,7,883,47,73,32,4,150,19,17,10,0,44,1293,1804,502,88,3688
206021110,12,4,4,0,27,8,0,0,0,13,4,0,6,0,10,9,3,3,0,10,17,0,9,3,32,12,3,15,0,32,65,7,4,4,87,29,4,22,3,61,42,14,29,0,88,43,22,24,0,95,31,20,22,7,89,40,32,23,4,109,94,60,39,3,203,89,81,7,0,183,97,98,11,0,203,68,89,6,0,161,176,563,28,4,765,31,49,18,0,95,10,6,0,0,7,876,1066,283,39,2262
206021112,26,9,6,0,38,17,0,0,0,22,7,0,4,0,16,4,0,13,0,18,44,9,21,4,81,32,5,36,4,81,129,17,47,5,197,74,30,68,4,180,89,60,59,6,219,112,76,55,19,260,76,56,61,8,203,100,81,42,9,234,242,183,82,13,519,206,225,29,14,472,194,227,22,4,451,152,170,13,4,334,350,796,51,4,1199,52,95,53,7,208,11,9,13,0,37,1932,2059,678,93,4764
206021499,15,3,7,0,23,8,0,0,0,10,6,0,8,0,8,5,0,15,0,20,22,3,20,0,43,13,3,18,0,35,121,8,23,3,150,54,9,47,3,116,60,27,38,6,132,70,30,43,3,143,71,35,43,0,150,68,51,37,3,161,160,121,61,13,352,147,123,22,8,301,137,151,25,8,323,110,121,9,6,244,347,916,33,4,1296,55,86,39,4,181,14,13,4,0,30,1495,1706,489,54,3736
206021500,13,0,5,0,16,8,0,0,0,8,0,6,0,0,5,0,6,5,0,10,17,5,3,0,21,12,0,13,0,32,47,11,18,0,70,31,6,26,7,68,30,11,24,0,73,54,12,22,7,100,41,28,27,7,101,51,32,22,0,106,133,82,38,11,260,130,74,18,4,228,124,93,23,3,246,93,91,11,4,203,276,552,23,6,857,42,53,23,0,114,3,0,0,0,8,1116,1063,300,51,2531
206031113,18,5,14,0,37,5,0,4,0,12,5,9,26,0,40,4,0,24,0,27,21,6,35,6,71,16,12,36,4,70,90,18,33,8,149,59,22,44,8,129,80,40,53,12,187,96,45,38,13,191,52,32,24,8,123,65,52,33,7,158,157,125,50,15,343,152,140,13,6,308,134,167,25,5,326,119,152,10,3,274,350,868,36,11,1260,35,91,30,0,166,17,13,14,0,44,1464,1803,540,98,3904
206031115,11,0,13,8,31,7,4,3,0,15,5,0,11,3,18,0,0,27,0,30,13,11,27,4,60,8,7,34,0,52,42,9,39,10,93,25,27,38,8,104,45,22,35,11,116,73,26,26,3,129,60,38,22,5,121,52,17,20,11,106,142,54,24,8,224,106,50,10,7,174,82,66,9,0,157,62,40,4,4,111,171,228,16,3,411,40,47,23,4,115,10,6,9,0,25,956,654,404,86,2104
206031116,32,4,16,6,48,13,0,7,0,22,11,0,7,0,18,3,0,12,0,13,37,0,9,4,47,15,3,18,3,32,89,11,24,4,124,64,18,34,8,129,94,21,48,10,179,108,41,42,12,204,69,43,29,11,156,108,42,32,8,189,243,148,53,16,468,210,152,24,18,402,162,161,30,3,349,127,139,9,4,278,368,881,26,5,1290,58,81,34,0,174,17,11,6,0,36,1826,1767,462,106,4165
206031501,28,8,7,3,46,11,0,5,0,15,10,0,0,0,10,0,5,8,0,7,31,5,20,0,58,16,7,20,0,47,96,5,31,7,141,70,24,37,0,133,78,45,45,9,174,118,60,53,0,234,71,67,49,4,193,66,55,33,5,161,174,182,84,4,451,142,199,38,9,385,103,242,22,7,381,68,185,15,3,266,247,1004,39,7,1295,51,105,43,0,208,21,24,0,0,43,1409,2228,552,58,4242
206031502,26,3,5,0,35,7,0,10,0,15,6,0,4,0,14,0,0,3,0,7,8,6,8,0,28,8,5,13,0,34,58,6,18,0,80,48,10,26,0,87,65,25,35,5,132,86,42,30,9,169,72,37,21,5,133,63,42,25,7,136,177,97,47,12,339,146,123,36,12,315,131,120,21,3,277,99,85,12,3,195,211,674,33,5,928,40,74,24,0,133,15,17,0,0,38,1271,1367,379,73,3097
206041117,55,4,14,19,99,11,3,5,4,26,11,0,21,11,39,11,0,14,4,30,24,8,20,11,68,31,12,30,11,86,51,16,22,18,103,54,14,43,17,121,93,24,20,23,166,124,21,30,16,201,69,22,26,10,127,94,18,18,9,135,205,61,24,16,309,153,37,8,14,221,132,42,7,11,195,98,14,4,3,121,252,161,13,3,433,51,29,17,3,102,5,3,11,0,25,1526,494,367,216,2593
206041118,63,10,27,18,115,6,4,6,0,19,13,0,5,0,31,10,0,8,0,22,19,3,11,8,44,20,13,15,9,54,58,6,19,3,84,89,5,21,0,113,120,35,26,9,182,152,46,30,14,240,124,49,14,10,199,174,56,16,17,256,362,145,23,15,548,259,81,12,18,363,262,86,9,4,361,147,82,3,4,238,566,266,23,11,864,82,50,6,0,144,10,0,0,5,17,2535,938,286,139,3897
206041119,5,0,7,0,10,4,0,0,0,4,0,0,3,0,3,0,0,0,0,6,7,0,5,0,8,4,0,4,0,11,11,0,3,0,14,19,4,0,0,22,25,0,6,3,38,41,0,6,5,57,19,3,0,0,23,41,6,6,7,55,85,4,3,0,93,60,16,3,0,84,68,20,6,0,91,70,13,5,5,93,356,131,18,5,513,36,27,3,0,68,8,0,5,0,9,858,232,84,32,1199
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11
206041121,18,0,12,0,28,6,0,0,0,4,0,0,8,0,16,5,0,11,0,15,19,0,15,4,38,12,3,17,0,33,53,7,27,6,90,26,17,29,8,76,49,17,34,8,113,59,18,21,5,111,45,22,21,3,98,66,21,29,0,117,142,81,46,10,279,131,82,15,13,237,137,97,14,8,252,125,90,6,3,225,351,453,31,8,847,39,32,16,5,96,5,9,4,0,18,1294,957,358,79,2683
206041124,9,4,3,4,17,0,4,0,0,7,0,0,4,3,9,4,0,0,0,6,0,3,0,0,11,0,0,5,5,17,12,4,7,5,32,19,11,11,4,36,19,6,12,3,40,45,11,7,3,70,34,13,8,0,55,32,12,5,3,54,73,23,20,3,123,76,32,4,6,111,53,18,3,0,75,33,17,5,0,57,117,115,12,0,254,22,26,7,0,51,0,6,0,0,9,558,307,123,38,1032
206041125,10,0,10,0,26,4,0,0,0,4,0,0,0,0,10,6,0,4,0,6,9,0,0,0,11,3,0,9,0,18,17,0,3,0,24,8,0,7,4,22,27,0,7,0,34,29,7,5,3,47,31,11,9,0,51,49,11,10,3,77,107,26,20,3,152,110,22,14,4,148,90,30,8,3,131,73,20,0,0,97,327,194,23,3,545,48,27,10,0,89,10,0,0,0,16,963,370,135,33,1499
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,22,3,12,12,53,9,4,0,7,18,9,0,7,3,24,7,3,3,0,14,17,0,4,7,28,15,4,4,9,34,27,10,4,9,43,43,5,9,9,64,67,14,12,15,104,91,17,6,14,129,49,17,6,9,85,72,14,5,6,104,145,40,21,18,225,132,26,5,7,167,83,27,8,3,122,69,10,3,0,81,224,82,20,5,332,56,21,5,4,90,8,0,4,0,10,1170,298,135,131,1732
206041504,108,10,31,50,201,29,0,9,15,54,30,0,13,11,52,26,3,10,9,46,33,5,12,19,61,62,3,18,16,91,85,11,11,34,142,124,14,9,23,181,169,14,11,30,228,189,29,28,42,281,114,18,11,29,178,149,19,15,22,198,283,44,13,22,362,153,23,4,16,196,96,18,14,12,134,66,17,0,5,81,153,49,4,11,218,70,26,10,5,109,9,0,0,0,15,1933,296,233,365,2827
206041505,59,5,16,20,107,12,0,0,6,19,22,0,3,7,31,23,4,0,5,33,24,3,11,8,42,29,6,11,15,65,66,16,11,17,108,106,8,10,22,150,148,15,25,27,214,206,23,17,32,274,146,21,19,15,199,150,25,18,22,211,306,70,22,28,418,217,33,7,11,272,152,34,4,7,193,103,21,6,3,128,250,84,4,11,353,73,13,10,0,95,13,0,3,4,17,2100,391,190,265,2951
206041506,29,7,14,8,61,3,0,3,4,11,16,0,21,8,41,3,0,21,0,23,14,4,29,0,58,14,12,39,0,72,61,15,38,11,123,45,23,35,8,110,82,33,50,13,176,101,34,53,12,200,89,38,35,10,169,81,41,29,7,159,202,86,70,16,377,196,86,18,6,309,162,91,13,7,272,117,85,4,11,210,366,337,30,8,739,45,53,25,0,131,13,4,11,4,27,1637,958,539,135,3267
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,18,9,4,0,37,6,0,0,0,8,0,0,3,0,3,0,0,7,0,8,10,0,7,0,21,8,6,9,0,19,16,3,4,4,25,29,6,10,4,50,43,4,12,11,73,61,12,11,12,90,44,6,11,7,63,45,17,4,6,78,125,53,13,10,197,122,22,10,9,165,101,23,13,6,149,68,19,3,4,90,264,117,8,0,396,33,29,11,0,74,6,0,0,0,11,1015,344,142,73,1570
206041509,31,7,24,11,75,9,7,11,0,29,7,0,3,0,18,10,3,9,0,24,16,0,11,0,29,21,3,21,8,48,42,9,17,3,70,60,14,16,8,91,132,22,30,23,200,212,31,24,21,293,151,25,27,20,220,163,29,25,11,220,435,86,36,32,594,288,46,13,13,363,228,61,17,11,319,181,40,4,8,234,493,187,28,18,723,82,36,14,0,134,14,5,3,3,18,2580,614,331,178,3705
206041510,19,5,13,0,39,0,0,5,0,9,10,0,3,0,19,0,0,0,0,0,12,6,5,0,25,11,5,7,5,25,25,12,9,3,51,39,10,9,5,66,54,19,16,3,92,83,8,12,12,117,69,15,13,3,98,84,15,3,0,102,163,48,15,7,234,116,33,6,0,163,92,38,8,4,138,72,35,0,6,111,203,148,12,6,363,34,18,9,0,66,0,5,0,0,3,1083,411,152,69,1711
206051128,25,10,15,3,55,9,6,5,0,20,8,4,5,0,20,4,0,3,0,7,19,0,13,0,29,14,9,13,3,43,73,13,24,4,114,63,18,23,3,107,80,19,38,3,140,100,37,36,3,177,64,26,29,10,135,107,34,20,5,169,241,108,75,14,434,206,70,15,8,298,197,108,25,4,332,132,87,7,4,235,648,899,71,8,1625,81,83,43,3,210,26,16,3,0,43,2111,1526,476,84,4192
206051129,11,0,9,0,22,7,0,7,0,14,0,0,5,0,7,3,0,9,0,14,15,0,17,5,35,12,5,17,5,36,40,7,33,0,77,32,11,33,0,82,47,13,38,5,107,81,27,43,8,150,70,29,38,0,143,81,26,40,9,153,209,73,58,15,359,211,85,26,7,328,182,111,24,5,322,137,70,8,0,214,475,725,45,9,1250,60,75,39,0,175,12,13,3,0,27,1690,1265,472,73,3500
206051130,38,6,17,6,59,8,0,5,0,13,15,0,11,0,26,6,3,20,4,28,27,0,19,0,51,12,6,31,0,52,91,10,37,3,138,53,17,53,12,125,57,32,46,10,145,77,33,50,3,174,58,26,36,3,122,77,38,43,7,167,192,111,82,3,388,200,97,27,4,326,204,131,25,9,368,158,106,6,0,273,704,820,62,8,1599,91,88,48,0,230,16,11,5,0,30,2088,1546,619,62,4316
206051134,10,0,9,0,21,6,0,4,4,10,3,0,9,0,12,3,6,6,0,15,18,0,23,8,42,13,5,24,0,45,56,8,17,3,90,40,19,26,6,89,62,29,39,3,141,86,36,46,14,178,84,28,25,3,145,86,34,26,8,154,246,118,57,8,433,257,102,13,16,382,215,114,19,9,355,168,83,0,4,250,435,504,38,10,990,63,51,31,0,148,12,6,6,0,32,1860,1167,414,105,3536
206051511,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,6,0,0,0,0,0,5,0,0,0,4,11,3,3,0,14,11,0,0,0,17,11,6,0,0,16,7,0,6,0,14,40,13,7,0,60,29,18,0,5,56,33,7,9,0,48,21,3,0,0,33,64,41,8,0,114,12,11,3,0,23,5,0,0,0,7,241,113,47,13,417
206051512,18,5,8,4,36,7,0,3,0,15,4,6,3,0,15,6,0,15,0,22,19,9,23,0,44,10,4,30,4,48,53,11,27,5,97,37,10,29,3,85,62,28,24,9,113,64,11,31,4,118,45,21,23,3,99,77,31,28,5,133,170,61,46,14,287,143,55,12,8,214,160,68,9,10,245,122,58,5,4,187,519,429,41,8,989,54,50,26,5,130,8,7,6,0,22,1579,857,398,79,2901
206051513,11,4,5,0,22,5,0,0,0,6,0,0,0,0,4,0,0,3,0,10,7,3,9,0,27,5,0,22,4,32,34,4,18,0,56,42,5,32,3,88,68,8,22,4,101,76,16,30,9,132,75,20,23,3,118,101,20,13,4,139,238,64,36,13,351,238,39,4,3,294,178,42,9,6,234,153,37,4,0,187,360,230,20,7,618,52,35,24,0,115,10,0,0,0,18,1640,537,290,66,2539
206051514,22,3,6,0,39,3,0,0,4,10,4,0,7,3,12,6,0,8,0,10,17,7,16,0,40,17,3,9,0,32,37,4,15,0,61,37,11,22,4,69,74,15,32,0,129,99,22,24,12,152,65,22,23,0,112,94,23,17,8,144,264,55,36,5,362,220,85,12,16,329,193,62,13,3,270,147,55,8,3,211,357,320,36,9,724,83,53,11,7,152,8,7,0,0,13,1747,741,285,69,2844
206061135,15,6,9,0,28,5,4,3,0,13,3,0,9,0,14,4,0,5,0,12,16,3,3,7,25,7,0,11,0,30,30,0,17,0,52,27,10,19,3,61,48,8,22,4,84,60,11,20,0,93,32,18,21,3,75,62,21,19,3,104,133,26,34,6,204,137,39,11,3,193,107,58,16,4,189,87,41,3,4,131,380,511,53,7,946,36,53,19,5,111,12,0,0,0,15,1207,809,307,52,2376
206061136,16,3,8,3,31,12,3,5,0,19,5,3,8,0,22,7,0,4,0,14,25,0,14,4,44,30,5,21,0,56,88,5,20,3,119,49,13,31,10,97,72,18,42,16,144,117,37,31,9,203,96,23,34,12,164,103,18,33,17,174,291,93,58,19,463,292,70,16,23,398,274,90,22,9,399,224,67,10,4,310,751,612,43,12,1420,70,72,30,8,186,16,6,7,0,32,2542,1152,443,147,4286
206061138,28,11,21,0,65,7,0,5,0,12,4,0,3,0,13,6,0,6,3,10,12,0,8,0,22,9,3,8,3,25,27,9,12,0,47,26,15,23,0,64,54,13,35,0,107,70,23,22,0,113,40,25,12,3,86,83,28,16,0,123,170,62,36,6,274,153,52,25,7,238,134,45,16,0,200,97,47,9,3,152,743,677,73,7,1506,64,126,41,0,238,24,19,9,0,48,1755,1155,380,53,3350
206061515,14,3,19,0,39,5,0,6,0,9,0,0,0,3,9,5,0,3,0,8,8,0,7,3,23,12,0,14,4,30,27,3,12,8,40,29,6,13,4,53,64,10,25,4,105,70,11,16,14,108,63,9,9,12,94,69,13,6,12,97,216,49,24,15,306,204,21,5,11,248,181,28,11,10,227,159,29,4,4,194,476,175,25,8,683,62,39,17,0,113,11,4,4,0,12,1688,396,206,109,2404
206061516,15,5,12,4,36,0,0,4,0,5,0,0,9,0,9,3,3,12,0,16,18,0,15,0,33,7,8,16,0,35,35,10,17,4,65,31,11,33,7,83,36,17,17,5,86,37,17,25,15,98,35,17,12,5,69,49,9,17,5,79,125,32,29,6,192,155,34,17,9,209,121,38,11,7,175,114,37,4,5,156,454,252,25,3,740,55,54,24,0,131,10,5,10,0,27,1310,541,300,81,2232
206071139,9,0,5,3,20,8,0,0,0,8,0,0,3,0,8,5,0,0,0,8,4,3,6,4,16,14,0,4,0,17,22,4,10,0,40,25,12,12,9,56,30,13,19,5,70,57,22,17,11,106,37,18,19,6,79,52,15,11,6,81,179,57,30,0,267,183,38,13,6,243,168,51,11,0,228,113,39,0,0,154,377,255,14,3,650,41,26,9,0,81,0,0,0,0,3,1318,555,185,59,2127
206071140,3,4,5,0,6,6,0,4,0,4,0,0,7,0,5,3,0,9,0,15,16,0,14,0,29,3,0,12,3,18,25,4,11,5,46,28,3,16,6,54,35,9,16,4,71,57,8,18,9,98,37,13,17,12,80,61,14,20,0,96,125,44,28,0,194,122,45,10,0,178,97,54,9,3,160,80,36,5,8,129,295,346,19,4,663,29,40,16,0,87,7,4,0,0,13,1031,632,228,61,1951
206071141,6,0,11,0,22,0,0,4,0,6,3,3,21,0,28,0,0,25,0,31,9,9,34,4,51,13,6,24,3,50,41,14,31,5,93,20,17,40,7,83,32,15,24,0,71,48,11,19,3,78,35,11,6,9,58,51,14,8,0,73,158,29,12,7,216,157,34,4,14,210,168,32,6,3,212,146,31,6,4,176,388,125,12,5,528,50,28,16,0,94,0,9,5,5,19,1319,406,315,68,2109
206071142,12,0,11,4,20,3,0,4,0,8,5,3,12,0,19,0,3,17,3,27,15,6,37,4,60,11,10,28,0,42,33,17,25,3,76,21,20,37,14,96,39,22,38,7,101,46,23,17,7,91,42,16,7,5,68,43,16,28,3,78,118,32,21,8,175,126,38,4,5,177,126,39,6,7,178,132,22,3,0,158,486,238,19,12,762,34,38,28,0,103,3,8,11,0,23,1292,548,364,76,2273
206071143,7,0,5,0,16,4,0,0,0,9,0,3,6,0,11,6,0,14,0,16,15,3,14,0,30,4,6,12,5,24,68,8,28,0,108,44,10,35,7,97,54,13,26,0,93,73,17,32,4,127,43,30,21,5,105,65,15,24,4,111,161,62,47,4,280,183,77,15,8,279,149,93,16,4,258,121,77,3,0,192,422,605,27,12,1065,48,54,17,0,120,9,4,6,0,14,1474,1066,352,56,2956
206071145,11,0,6,0,12,3,0,3,0,5,5,0,7,0,12,7,0,7,0,6,8,0,8,0,18,0,0,11,0,17,30,3,16,4,58,26,9,19,3,51,31,12,14,3,60,77,11,21,3,109,34,14,9,0,59,44,18,18,0,85,144,58,40,7,244,143,44,13,3,198,114,87,18,3,221,91,77,7,0,177,337,637,31,6,1010,40,53,20,0,122,5,0,0,0,6,1137,1033,259,41,2472
206071517,12,0,0,0,21,8,0,8,0,16,4,4,3,0,13,3,4,0,0,13,11,0,9,0,25,11,0,20,4,30,58,12,22,4,96,43,9,27,5,81,50,11,22,3,88,70,19,21,7,114,58,32,33,4,129,94,26,27,11,146,241,89,59,15,401,257,97,11,14,382,277,99,23,14,415,227,94,13,11,338,838,736,58,20,1648,62,62,33,0,161,17,7,8,0,32,2341,1290,383,122,4140
206071518,15,7,14,0,40,0,4,10,0,15,8,0,15,0,25,3,3,21,0,37,34,19,36,5,88,24,5,38,3,76,67,17,49,3,136,43,37,57,14,150,48,27,37,14,125,69,33,34,17,159,42,35,32,5,118,65,37,27,11,138,195,75,44,24,336,213,59,25,18,311,196,80,16,12,304,158,63,3,4,229,489,284,24,6,799,40,32,29,0,110,0,6,10,4,24,1722,838,530,132,3222
207011146,28,3,14,3,42,0,5,0,0,6,3,3,5,0,18,6,0,3,0,6,8,7,12,0,24,5,3,3,0,11,44,9,15,3,64,32,13,18,0,58,37,25,24,0,80,53,21,20,5,96,28,37,19,3,84,30,21,12,0,68,58,70,41,7,175,42,93,21,5,159,48,86,18,0,152,31,101,7,0,130,146,690,24,0,859,18,55,19,0,94,3,6,0,0,13,619,1238,265,25,2142
207011147,58,29,64,6,158,17,8,14,0,43,16,10,30,0,52,8,5,23,0,37,38,9,21,0,72,22,7,29,0,63,91,32,31,3,163,71,39,46,3,156,97,62,59,10,226,128,75,49,12,264,75,69,38,8,192,104,73,30,3,203,158,186,77,11,427,146,148,34,5,330,118,171,29,0,316,68,142,21,3,237,258,928,55,9,1246,49,194,55,0,296,10,10,5,0,32,1532,2206,704,67,4509
207011148,73,34,65,9,171,28,9,19,4,60,12,9,31,0,53,3,7,20,0,36,38,22,33,0,92,19,27,30,0,83,105,47,45,0,201,99,40,53,4,197,114,99,65,5,280,120,112,66,3,298,64,105,41,8,221,94,109,48,7,257,178,305,80,9,574,128,261,48,5,445,122,251,42,0,421,69,253,18,0,339,269,1393,61,4,1729,55,252,60,0,370,21,24,11,4,61,1623,3370,827,60,5886
207011149,52,19,34,3,103,20,7,7,4,34,7,4,15,3,30,5,3,16,0,31,28,13,30,4,74,31,16,17,9,64,99,21,27,3,151,82,22,39,6,141,124,41,47,6,216,142,53,51,5,256,96,50,44,5,198,114,63,37,6,221,253,162,80,11,500,199,152,46,8,408,164,193,41,8,404,110,165,13,3,289,488,1660,66,8,2217,67,186,50,0,304,19,23,9,0,51,2100,2848,662,87,5696
207011150,39,12,25,0,73,15,6,6,3,22,9,3,11,3,22,7,0,11,0,20,16,0,10,0,28,21,10,8,0,46,73,10,13,0,99,61,12,21,9,103,88,25,42,6,164,115,53,39,12,211,62,41,27,4,138,94,58,40,9,200,180,142,55,13,382,150,137,20,7,312,135,167,28,3,335,103,160,7,0,280,313,1573,70,4,1956,51,154,34,0,236,11,20,4,0,40,1541,2587,461,76,4667
