SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
206021499,0,0,3,13,12,18,13,4,0,64,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,10,5,0,9,91,37,18,17,18,5,201,12,25,14,91,30,22,37,19,18,258,344,807,775,2777,1171,869,574,380,190,7886,0,0,0,0,0,0,0,0,0,0,660,1476,1365,3778,1694,1157,565,166,73,10946,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,9,0,4,3,33,15,5,0,0,0,60,0,0,0,3,4,7,0,0,0,20,0,5,20,19,15,19,15,13,14,113,0,0,0,0,3,3,3,6,5,33,0,0,0,0,0,5,6,0,5,17,11,26,25,214,97,83,42,24,9,540,0,0,0,3,4,0,0,0,0,8,0,5,0,33,4,6,3,0,0,44
206021500,0,0,6,15,6,4,4,5,0,45,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,85,16,9,11,5,7,141,4,13,19,86,22,17,13,12,3,191,225,532,518,2165,841,507,343,241,124,5486,0,0,0,0,0,0,0,0,0,0,432,939,846,2794,1175,690,351,118,51,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,15,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,0,3,0,0,42,0,0,0,7,0,0,0,0,0,9,0,0,5,39,3,7,4,6,6,78,0,0,0,0,0,0,7,0,0,9,0,0,0,4,0,0,5,4,0,17,0,26,24,179,94,48,31,15,6,426,0,0,0,0,0,0,0,0,0,6,0,0,0,19,6,3,0,3,0,34
206031113,0,0,5,77,51,43,31,9,11,226,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,6,16,52,245,81,40,28,20,4,487,23,39,44,160,55,34,22,15,11,394,462,811,798,2687,1079,883,582,281,139,7728,0,0,4,6,0,0,5,0,0,13,893,1506,1267,3170,1412,1079,628,216,50,10216,0,0,0,4,0,0,0,0,0,11,0,0,0,9,4,3,0,4,0,24,0,0,0,28,0,0,0,0,0,28,0,0,0,4,0,0,3,0,0,11,0,3,0,16,6,4,0,0,0,40,0,0,0,13,5,0,8,0,0,35,0,0,11,84,30,37,21,16,29,238,0,0,0,3,4,7,9,3,0,25,0,0,0,12,6,8,0,5,0,38,10,22,11,102,66,69,44,22,0,349,0,0,0,3,3,0,0,0,0,7,0,0,0,19,0,6,3,0,3,31
206031115,4,0,7,42,34,55,39,27,14,219,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,21,67,251,90,50,40,22,5,542,20,21,45,141,38,30,20,14,12,348,250,327,590,2007,540,431,335,167,79,4727,0,0,0,0,0,3,0,0,0,5,427,551,689,2047,544,398,300,80,31,5067,0,0,0,16,0,0,0,0,0,22,0,0,0,3,0,0,6,0,0,6,0,0,0,15,4,0,0,0,0,18,0,0,0,0,3,0,0,0,0,15,0,5,0,20,11,0,0,0,0,37,0,0,0,13,3,0,3,0,0,23,0,5,19,71,14,21,30,17,14,196,0,0,0,0,0,0,0,4,0,5,0,0,0,8,0,0,3,0,0,20,5,0,13,65,30,26,25,12,3,176,0,0,0,0,0,0,7,0,0,4,0,0,0,10,0,0,0,0,0,21
206031116,0,3,3,28,27,11,9,8,5,94,0,0,0,0,0,0,3,0,0,11,0,0,0,8,0,0,0,0,0,6,0,0,25,164,30,33,28,13,11,310,4,19,15,78,26,35,17,38,10,242,357,753,925,2843,1119,986,708,439,268,8401,0,0,0,0,0,0,0,0,0,0,695,1345,1505,3427,1571,1381,790,256,168,11128,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,17,0,0,0,31,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,8,0,4,0,16,12,4,7,0,0,42,0,0,0,13,3,4,8,0,0,29,0,12,12,109,21,26,23,11,8,223,0,0,0,4,5,7,10,9,0,42,0,0,0,6,4,8,3,9,0,35,3,12,23,136,66,48,55,27,13,381,0,0,0,8,0,6,0,0,0,14,0,0,0,19,3,3,0,0,0,32
206031501,0,9,7,35,30,15,14,3,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,12,90,43,31,34,14,15,243,12,20,22,76,38,25,22,18,23,265,310,915,1115,2104,1305,1063,738,401,319,8273,0,0,0,0,0,0,0,0,0,0,615,1675,1998,2676,1864,1492,851,349,260,11780,0,3,0,13,5,0,0,0,0,18,0,0,0,9,0,5,7,0,0,17,0,0,0,26,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,10,8,15,5,0,0,0,0,29,0,0,0,5,3,3,0,5,0,14,0,10,12,68,42,36,17,12,4,202,0,0,0,6,5,12,14,15,3,47,0,0,0,14,4,4,8,4,0,48,0,6,14,59,36,64,37,30,16,268,0,0,0,6,9,0,3,0,4,22,0,0,3,0,4,6,0,0,0,7
206031502,0,0,8,35,15,5,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,9,117,30,19,13,14,9,219,8,7,18,99,16,25,17,11,7,213,248,567,763,2116,843,770,548,289,143,6294,0,0,0,0,0,0,0,0,0,0,464,1041,1230,2514,1205,1076,703,279,111,8625,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,13,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,0,0,0,29,0,0,0,10,0,0,0,3,0,12,0,12,15,70,25,20,20,6,0,164,0,3,0,5,0,13,11,0,3,35,0,3,0,9,5,5,6,13,0,40,0,9,17,70,41,48,35,10,3,232,0,0,0,5,0,0,6,0,0,11,0,0,0,9,0,0,0,0,0,11
206041117,0,0,47,49,30,27,11,11,0,183,0,0,0,4,0,5,0,0,0,3,0,0,4,3,0,0,0,0,0,13,3,10,118,293,58,58,29,30,9,604,11,19,149,245,45,22,29,12,3,535,142,263,2701,3634,508,452,380,240,132,8463,0,0,10,4,0,0,0,0,0,14,265,414,1737,2594,411,358,344,221,89,6433,0,0,24,32,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,3,0,0,3,30,4,0,0,0,0,40,0,0,11,10,0,0,0,0,0,24,0,4,10,42,5,6,0,0,0,61,0,0,6,44,0,6,4,0,0,59,6,13,1277,862,53,51,33,10,12,2320,0,0,0,0,0,5,6,0,0,13,0,6,5,3,5,7,6,3,0,38,0,0,66,146,40,29,35,19,7,350,0,0,4,3,0,0,0,0,0,10,0,0,8,40,4,3,0,0,0,56
206041118,0,0,28,60,18,6,5,0,0,114,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,7,9,14,63,358,34,26,16,0,0,532,19,28,74,384,59,64,30,10,0,668,332,252,922,4244,664,600,322,104,26,7459,0,0,0,11,0,0,0,0,0,11,495,236,529,1687,611,585,336,102,23,4601,0,0,3,29,0,0,0,0,0,35,0,0,0,6,5,0,0,0,0,16,0,0,14,129,6,0,0,0,0,149,0,0,3,13,0,0,0,0,0,14,4,4,3,30,0,8,0,0,0,50,0,0,0,17,6,3,0,0,0,29,3,16,498,1190,115,124,36,14,4,2006,0,0,0,0,0,4,0,3,0,13,0,0,0,18,0,3,8,0,0,27,0,0,17,115,47,55,47,20,0,301,0,0,0,14,4,0,0,0,0,20,0,3,3,40,5,10,0,0,0,64
206041119,0,0,3,7,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,40,6,10,10,7,6,78,0,4,13,50,20,14,19,5,5,135,53,91,203,968,297,351,349,150,84,2545,0,0,0,0,0,0,0,0,0,0,102,137,287,1194,346,445,455,244,87,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,0,12,5,0,0,0,0,16,0,0,0,12,0,0,0,0,0,12,0,3,6,59,11,8,6,5,0,97,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,5,4,84,25,46,31,16,8,217,0,0,0,7,0,0,0,0,0,13,0,0,3,9,6,0,0,0,0,20
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,28,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,6,52,38,44,35,12,4,184,0,0,0,0,5,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,12,16,157,42,24,31,9,8,298,11,13,14,84,28,11,20,5,4,197,313,475,551,2413,686,486,343,169,78,5505,0,0,0,0,0,0,0,0,0,0,591,813,896,2881,814,553,312,119,39,7017,0,0,4,10,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,3,0,0,0,21,4,4,0,0,0,28,0,0,3,0,7,0,4,0,0,9,0,5,0,23,4,0,0,0,0,41,0,0,0,9,4,0,3,0,0,16,0,0,15,105,30,40,33,38,26,296,0,0,0,9,4,0,3,3,0,16,0,0,0,0,0,5,9,0,4,14,5,8,21,143,68,52,41,9,3,348,0,0,0,5,6,0,0,0,0,16,0,0,0,21,6,3,0,0,0,30
206041124,0,0,9,13,6,8,4,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,10,35,105,15,3,4,7,8,186,9,0,93,77,16,15,11,4,6,231,87,135,1583,1165,225,200,186,126,114,3826,0,3,5,5,0,0,0,0,0,10,152,221,1883,1103,215,200,190,145,72,4177,0,0,5,4,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,3,0,0,7,17,0,0,0,0,0,34,0,0,0,10,0,0,3,0,0,20,6,3,106,134,19,27,16,9,30,346,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,14,4,3,97,56,19,34,19,18,6,242,0,0,0,4,0,0,0,0,0,4,0,0,4,7,0,0,4,0,0,18
206041125,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,9,87,10,0,14,17,3,151,7,14,18,71,20,18,33,36,48,257,111,164,309,1318,348,327,376,273,144,3373,0,0,0,0,0,0,0,0,0,4,182,215,382,1327,387,424,449,334,101,3797,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,28,4,0,0,0,0,40,0,0,0,0,4,0,0,0,0,4,0,0,0,14,3,0,0,0,0,22,0,0,0,17,6,0,4,0,0,23,6,28,37,108,21,17,13,4,5,237,0,0,0,0,0,0,5,0,0,4,0,0,0,5,0,5,0,3,0,10,3,14,9,103,37,52,33,27,14,282,0,0,0,3,0,0,0,0,0,5,0,0,4,32,6,0,0,0,0,45
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,55,53,3,0,8,0,0,117,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,22,149,13,10,0,0,0,198,11,16,96,292,52,30,11,4,5,514,92,129,1133,2552,363,315,205,77,19,4874,5,4,5,9,0,0,0,0,0,17,148,120,558,1263,313,296,219,74,20,3019,0,0,7,17,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,9,0,0,6,41,5,0,0,0,0,49,0,0,8,3,0,0,0,0,0,13,0,0,0,16,3,8,0,0,0,33,0,0,0,13,0,0,0,0,0,18,5,12,348,526,68,46,21,13,3,1049,0,0,0,0,3,0,0,0,0,7,0,0,4,6,0,0,4,0,0,17,0,0,26,66,35,21,17,9,0,173,0,0,7,3,5,0,0,0,0,17,0,0,3,29,0,0,3,0,0,47
206041504,0,7,173,108,13,3,5,0,0,298,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,70,229,14,7,7,4,0,328,3,16,247,352,21,26,14,0,0,680,101,140,3496,4189,328,206,123,24,6,8608,0,0,3,7,0,0,0,0,0,11,156,115,852,1159,217,116,68,24,5,2716,0,0,13,16,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,6,40,10,0,0,0,0,55,0,0,37,20,0,0,0,0,0,61,0,0,4,16,3,0,5,0,0,23,0,0,4,32,0,0,0,0,0,37,5,31,2065,1806,133,82,41,4,0,4168,0,0,0,4,0,3,5,0,0,11,0,0,4,4,0,0,0,0,0,10,0,5,39,73,8,16,7,5,5,150,0,0,5,8,0,0,3,0,0,11,0,0,6,32,5,0,0,0,0,44
206041505,0,3,121,95,9,0,3,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,93,308,22,11,8,0,0,445,16,15,153,369,39,31,17,7,0,639,148,107,2024,4560,422,282,141,38,10,7727,0,0,0,0,0,0,0,0,0,4,211,111,826,1687,318,227,125,35,6,3549,0,0,16,30,0,0,0,0,0,47,0,0,0,8,0,0,0,0,0,13,0,0,9,74,0,3,0,0,0,85,0,0,14,15,0,0,0,0,0,31,0,0,5,33,9,0,0,0,0,44,0,0,0,49,3,0,0,0,0,55,3,19,738,1238,105,72,38,7,0,2216,0,0,0,3,0,3,0,0,0,11,0,0,0,13,4,5,0,0,0,27,0,3,38,120,21,24,17,0,0,226,0,0,7,16,0,0,0,0,0,23,0,0,15,38,3,4,0,0,0,66
206041506,0,9,36,90,62,43,22,4,9,261,0,0,0,5,0,0,5,0,0,10,0,0,4,4,0,0,0,0,0,15,0,23,79,336,83,55,41,19,8,648,36,62,145,300,64,55,33,13,14,715,281,589,1556,3575,806,585,397,174,71,8034,0,0,3,0,0,0,0,0,0,6,467,832,1531,3075,703,511,343,138,35,7636,0,0,9,12,4,0,0,0,0,17,0,0,0,9,3,5,5,0,0,24,0,0,9,35,0,0,0,0,0,48,0,0,6,5,3,4,0,0,0,18,0,4,6,35,11,0,0,0,0,58,0,0,0,20,4,0,4,9,4,43,7,36,346,493,86,87,75,36,25,1183,0,0,0,3,3,0,5,7,0,14,0,0,4,15,6,0,5,3,0,34,5,15,38,163,39,46,34,14,4,355,0,0,3,8,0,3,3,0,0,18,0,4,9,46,3,4,0,0,0,55
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,11,32,4,4,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,34,162,18,9,7,9,0,255,13,10,20,110,23,18,17,11,0,213,120,105,390,1726,294,271,163,91,14,3180,5,3,9,8,0,0,0,0,0,17,196,134,271,945,252,241,133,84,12,2273,0,0,5,6,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,13,0,0,10,36,0,0,0,0,0,40,0,0,0,0,5,0,0,0,0,3,0,0,0,18,9,5,0,0,0,27,0,0,4,21,0,0,0,0,0,20,0,10,74,353,43,50,21,8,4,559,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,3,0,5,0,0,11,98,27,29,23,13,4,207,0,0,0,4,0,0,0,0,0,14,0,0,6,26,0,0,0,3,0,40
206041509,0,3,38,66,6,6,5,0,0,134,0,0,0,5,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,12,4,9,86,603,39,15,19,4,4,787,14,16,74,236,27,13,12,0,0,397,211,211,1381,4822,545,398,288,81,12,7937,0,0,3,22,4,0,0,0,0,29,382,227,957,2514,478,328,224,103,13,5232,0,0,6,23,0,0,0,0,0,32,0,0,0,10,0,0,0,0,0,15,0,0,10,162,0,0,0,0,0,178,0,0,3,8,0,0,0,0,0,16,0,6,9,38,4,0,0,0,0,48,0,0,8,48,3,4,0,0,0,63,0,15,369,866,87,69,37,15,0,1464,0,0,0,12,4,0,0,0,0,18,0,0,0,14,0,0,0,0,0,27,6,0,48,245,71,50,37,12,4,466,0,0,0,22,0,0,4,0,0,34,0,0,11,67,4,5,0,0,0,87
206041510,0,0,13,33,8,7,9,0,0,69,0,0,0,4,0,0,0,0,0,3,0,0,4,7,0,0,0,0,0,12,0,3,44,206,14,4,7,0,0,272,8,4,35,86,16,6,14,0,0,170,133,155,624,2026,310,199,120,47,12,3620,0,0,0,0,0,0,0,0,0,0,199,230,523,1389,348,226,101,37,7,3059,0,0,3,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,6,47,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,17,3,5,0,0,0,26,0,0,0,22,3,3,0,0,0,24,0,17,219,478,60,40,14,8,3,839,0,0,0,4,0,0,4,0,0,7,0,0,0,13,0,0,0,0,0,9,3,5,14,92,39,20,8,8,0,184,0,0,0,4,0,0,0,0,0,4,0,0,3,31,3,0,0,0,0,35
206051128,0,0,4,27,3,8,0,0,0,42,0,0,0,3,7,6,0,0,0,12,0,0,0,0,0,0,0,0,0,9,4,12,8,206,49,25,29,21,11,367,12,22,21,140,32,53,32,27,9,350,353,720,693,2621,1208,1031,833,544,153,8159,0,0,0,0,0,0,0,0,0,6,620,1163,1011,2351,1500,1313,1034,584,151,9733,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,7,0,5,9,62,14,3,3,0,0,101,0,0,3,10,0,0,0,0,0,20,0,0,5,22,14,6,0,0,0,53,0,0,4,16,0,4,4,0,0,33,0,21,58,215,43,40,20,12,0,400,0,0,0,6,4,7,5,0,0,19,0,0,0,9,0,4,7,9,0,38,9,42,37,228,127,136,86,54,15,731,0,0,0,9,0,0,0,0,0,11,0,7,5,55,15,6,0,4,0,101
206051129,0,0,5,11,7,0,4,0,0,28,0,0,0,6,0,0,0,0,0,9,0,0,0,5,5,0,0,0,0,14,0,8,6,193,58,31,35,32,8,379,23,33,33,203,54,42,22,12,10,431,343,602,621,3278,1240,913,517,219,85,7824,0,0,0,0,0,0,0,0,0,0,620,1058,1004,3631,1635,1237,617,186,48,10042,0,0,0,7,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,7,0,0,3,53,6,0,0,0,0,68,0,0,0,3,0,0,0,0,0,3,0,0,3,54,14,4,9,4,0,94,0,0,0,39,4,0,8,0,0,46,0,4,13,28,7,0,5,3,0,69,0,0,0,5,6,4,3,6,0,25,0,0,0,3,0,4,6,7,0,19,8,29,22,359,130,115,78,26,4,767,0,0,0,3,3,3,0,0,0,9,4,3,0,55,12,9,4,0,0,86
206051130,0,0,0,24,19,7,6,0,0,61,0,0,0,3,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,6,0,19,15,170,65,53,48,42,8,418,20,33,32,144,74,61,47,33,12,451,402,766,580,2712,1439,1124,891,495,130,8530,0,0,0,0,0,0,0,0,0,4,727,1318,942,2970,1769,1354,957,494,102,10632,0,0,0,4,0,0,0,0,0,4,3,0,0,5,5,5,3,3,0,32,0,0,0,42,3,6,0,3,0,55,0,0,0,7,0,0,0,0,0,5,3,6,3,35,10,7,8,5,0,66,3,0,0,14,11,0,0,0,0,31,0,7,12,58,25,30,22,6,0,167,0,0,0,6,6,11,9,0,0,38,0,3,0,15,0,11,5,6,7,47,6,30,35,291,173,120,95,46,9,797,0,0,0,7,8,6,0,0,0,21,0,8,3,56,12,3,5,6,0,93
206051134,0,0,5,15,10,0,0,0,0,30,0,0,0,4,0,0,0,0,0,7,0,0,0,9,3,0,0,0,0,13,0,13,24,267,51,46,53,42,29,531,20,26,58,183,52,29,28,17,13,410,356,588,873,3726,1015,659,473,248,103,8040,0,0,0,3,0,0,0,0,0,3,680,1038,1152,4086,1333,852,465,148,53,9809,0,0,0,10,0,0,0,0,0,8,0,0,0,12,0,3,0,3,0,21,0,0,11,52,0,0,0,0,0,67,0,0,0,3,0,0,0,0,0,5,0,0,6,44,17,5,0,0,0,73,0,0,0,41,0,3,0,0,0,48,0,7,14,62,15,15,20,3,7,141,0,0,0,3,0,4,0,7,0,18,0,0,0,5,0,0,3,6,0,14,0,10,42,343,109,84,48,34,8,692,0,0,0,4,0,0,5,0,0,7,0,0,13,70,4,3,9,0,0,111
206051511,0,4,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,43,3,3,0,4,0,66,0,3,15,83,15,11,0,0,0,135,34,40,119,551,98,51,16,3,0,912,0,0,0,0,0,0,0,0,0,0,58,64,109,404,98,45,18,4,0,801,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,14,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,11,0,5,25,93,12,7,7,0,0,146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,65,8,8,0,0,0,83,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,13
