SA1_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
20101100113,0,0,0,0,0,7,0,5,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,11,5,0,0,4,0,0,0,17,3,9,0,0,0,4,0,4,0,23,0,4,0,0,0,0,0,5,0,15,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,19,7,6,11,10,18,0,80,0,0,0,0,0,3,0,0,0,7,0,0,0,5,0,3,0,0,0,8,0,3,0,0,4,0,0,0,0,10,0,8,0,0,4,0,0,0,0,16,4,14,4,0,5,5,0,0,0,29,3,7,0,0,8,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,3,10,16,11,0,3,0,86
20101100114,0,0,3,0,0,0,5,9,0,19,0,0,0,0,0,0,0,0,0,5,0,3,8,3,5,0,0,3,0,27,4,7,7,0,0,4,0,0,0,23,6,6,4,0,0,0,4,0,0,26,0,0,7,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,32,8,3,14,8,23,0,117,0,0,0,0,0,6,0,0,0,10,0,4,0,4,4,6,0,0,0,21,0,6,0,9,5,3,0,4,4,24,0,5,0,0,7,0,0,0,0,14,3,9,0,6,7,0,0,0,0,24,3,5,0,6,10,0,0,8,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,0,21,31,14,0,8,4,121
20101100118,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,11,6,6,3,0,0,0,0,4,0,18,10,7,3,4,0,7,0,0,0,33,0,3,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,11,5,7,14,0,16,0,93,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,10,0,8,0,5,3,3,0,0,0,20,3,10,0,5,4,0,0,0,0,23,0,6,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,3,12,9,18,3,0,0,84
20101100119,0,0,8,4,0,9,3,14,0,34,0,0,7,0,0,4,0,0,0,13,6,0,11,0,0,0,0,7,0,27,11,10,14,6,3,4,0,6,0,45,17,12,19,4,3,3,0,5,0,68,11,8,7,0,0,0,4,7,5,45,4,6,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34,61,14,10,20,13,37,6,242,0,0,0,8,0,16,0,5,0,28,0,4,0,7,0,4,0,0,0,18,3,9,0,0,4,0,0,0,0,24,5,17,0,10,19,5,0,0,0,52,11,18,0,6,17,5,0,0,0,56,0,5,0,5,14,0,0,0,0,30,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63,4,33,61,25,3,8,0,215
20101100120,0,0,0,0,0,6,0,8,0,9,0,0,0,0,0,3,3,0,0,7,7,3,13,4,4,0,0,3,0,31,12,7,4,7,3,0,4,0,0,40,7,4,0,0,0,5,0,3,0,27,0,0,0,5,0,5,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,20,14,10,21,12,15,0,135,0,0,0,10,0,9,0,0,0,12,0,3,3,0,4,5,0,0,0,14,0,12,0,12,10,3,0,0,0,28,7,15,0,12,9,6,0,0,0,51,0,7,0,6,6,5,0,0,0,32,0,6,0,5,7,0,0,6,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,10,39,27,22,0,4,4,156
20101100121,0,0,0,4,0,11,0,11,0,17,0,0,3,0,3,3,0,4,0,15,3,4,11,4,0,0,0,4,0,24,14,14,7,0,4,0,0,0,0,42,15,4,7,0,0,0,0,5,0,34,6,3,9,5,7,0,0,0,0,31,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,37,9,14,15,5,23,0,173,0,0,0,6,0,11,0,4,0,14,0,0,0,5,3,3,0,0,0,13,0,3,0,5,5,0,0,0,0,18,11,18,4,3,7,3,0,0,0,55,10,10,3,7,14,0,0,0,0,42,0,11,4,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,8,28,38,20,0,4,0,168
20101100124,0,0,0,3,0,5,0,7,0,19,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,5,9,3,0,0,0,0,0,0,28,10,8,9,3,0,0,8,6,0,39,6,3,4,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,34,9,3,9,11,10,0,131,0,0,0,0,0,10,0,5,0,18,0,4,0,3,4,0,0,0,0,12,0,4,0,6,0,0,0,0,0,5,5,12,0,8,7,0,0,3,0,34,4,16,0,3,12,0,0,0,0,38,0,6,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,8,20,25,15,0,8,0,128
20101100125,3,0,3,0,0,3,0,6,0,16,0,0,3,5,0,3,0,0,0,9,0,3,7,0,3,3,4,4,0,18,9,8,11,0,0,4,4,8,0,37,12,3,11,3,4,0,3,0,0,39,0,0,4,0,0,0,0,0,3,16,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,45,13,4,9,17,14,8,153,0,0,0,4,0,8,0,3,0,20,0,0,4,5,0,8,0,0,0,11,0,7,0,5,9,5,0,3,0,24,6,13,0,11,14,3,0,3,0,47,0,7,0,4,11,0,0,0,0,30,0,0,0,9,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,5,33,36,18,0,7,0,154
20101100126,0,0,0,3,0,4,0,3,0,14,0,0,4,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,11,11,12,11,3,0,0,0,0,0,32,14,19,5,3,4,6,0,0,0,48,9,6,6,0,3,0,7,7,0,35,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,40,25,11,11,15,6,13,3,161,0,0,0,0,0,4,0,0,0,12,0,4,0,3,3,3,0,0,0,13,4,7,0,3,0,0,0,0,3,20,8,14,3,3,7,0,0,0,0,35,11,21,0,0,13,0,0,0,3,48,0,15,0,3,17,4,0,0,0,38,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,6,19,46,12,0,0,4,173
20101100127,0,0,0,0,0,3,0,4,0,12,0,6,8,0,0,3,0,7,0,21,7,12,10,8,4,5,7,9,0,57,9,15,0,6,0,3,0,5,0,39,4,4,5,0,0,0,0,0,0,26,3,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,28,21,9,12,13,21,4,167,0,0,0,4,0,3,0,0,0,7,0,7,0,5,9,5,0,5,0,22,3,25,3,11,7,0,0,0,0,60,0,18,0,6,8,0,0,3,0,38,0,6,0,4,11,0,0,5,0,26,0,9,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,3,33,38,14,5,10,6,177
20101100128,0,0,4,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,8,4,4,9,4,0,0,5,0,0,22,9,8,5,0,3,7,0,0,0,23,3,4,9,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,18,9,10,5,10,7,5,84,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,4,5,3,3,5,0,0,0,29,0,10,0,0,6,0,0,0,0,18,0,4,0,4,3,0,0,0,0,20,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,6,13,14,11,0,3,0,85
