SA1_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
20101100113,0,0,0,0,4,0,0,0,0,8,0,0,4,0,11,3,0,0,0,22,0,0,0,0,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,4,0,0,0,11,0,5,0,0,4,5,0,0,0,10,0,5,0,0,3,3,0,6,0,18,0,0,0,0,0,0,0,0,0,0,8,14,3,3,23,20,0,13,0,80,0,0,0,0,5,0,0,0,0,5,0,0,3,9,3,4,3,3,0,32,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,10,0,6,6,0,4,5,0,0,0,16,0,7,6,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,22,11,17,14,3,3,0,86
20101100114,0,0,0,0,3,0,0,9,0,11,0,0,0,4,9,9,3,3,0,23,0,0,0,0,3,9,8,6,0,32,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,6,3,0,0,0,0,3,0,14,0,5,0,0,3,0,0,0,0,8,0,6,8,0,11,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,14,9,6,24,26,9,18,0,117,0,0,5,0,0,3,0,0,0,9,3,3,3,3,7,7,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,10,5,6,0,3,0,0,0,21,5,5,5,4,8,5,0,0,0,31,3,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,10,35,21,13,26,18,4,0,0,121
20101100118,0,0,0,0,5,0,4,6,0,12,0,0,0,4,5,9,0,3,0,23,0,0,0,0,3,6,4,5,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,11,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,4,19,0,3,20,24,9,15,0,93,0,0,0,0,0,0,0,5,0,7,0,7,10,4,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,0,5,3,0,4,0,0,0,9,0,9,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,10,10,4,0,10,0,84
20101100119,0,0,0,0,8,18,4,16,0,47,0,3,3,3,6,10,0,8,0,34,0,0,8,9,15,13,5,9,0,61,0,0,3,0,0,0,4,0,0,14,0,0,0,0,0,3,0,6,0,10,0,9,0,0,0,5,5,5,0,20,0,3,0,0,4,0,0,0,0,13,0,9,7,0,4,9,8,0,0,37,0,0,0,0,0,0,0,3,0,6,9,34,16,15,39,64,27,45,0,242,0,0,0,6,8,5,0,7,0,19,0,6,8,6,9,16,0,10,0,63,0,0,0,0,0,0,0,0,0,4,0,12,4,9,4,3,0,0,0,33,0,11,16,13,10,6,0,6,0,61,5,9,3,7,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,8,49,40,29,33,32,3,18,0,215
20101100120,0,0,0,0,7,8,0,6,0,27,0,0,3,0,6,14,0,0,0,24,5,0,0,0,5,10,0,5,0,20,0,0,4,0,3,0,0,0,0,14,0,0,4,0,0,0,0,0,0,10,0,0,0,0,4,3,3,0,0,21,0,0,0,0,3,0,0,0,0,12,3,3,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,10,18,7,36,38,11,15,3,135,0,0,0,0,3,3,0,0,0,7,0,4,3,8,8,9,0,0,0,38,0,0,3,0,0,3,0,0,0,10,0,11,10,13,5,0,0,4,0,39,0,5,3,4,8,5,0,0,0,27,0,9,6,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,34,28,23,34,25,0,12,4,156
20101100121,0,0,0,0,4,7,10,15,0,34,0,4,0,3,10,11,0,0,0,32,0,3,0,3,12,22,0,3,0,37,0,5,0,5,3,0,0,0,0,9,0,0,0,0,6,0,0,3,0,14,0,8,0,0,0,4,4,0,0,15,0,0,0,0,0,0,0,4,0,5,3,8,0,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,31,7,12,39,50,12,29,0,173,0,3,3,4,7,8,0,0,0,25,3,7,8,5,7,12,0,3,0,44,0,0,0,0,0,4,0,0,0,8,0,6,3,4,5,0,0,0,0,28,4,4,6,8,8,3,0,4,0,38,0,10,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,40,27,16,36,25,7,15,0,168
20101100124,0,0,0,0,3,9,5,10,0,29,0,0,0,0,7,10,3,0,0,25,4,0,3,0,10,5,9,4,0,34,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,5,0,0,0,9,0,0,0,0,0,8,6,0,0,11,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,11,11,4,29,44,20,14,3,131,0,0,0,0,0,0,0,5,0,6,5,4,9,6,6,10,3,0,0,41,0,0,0,0,0,0,0,0,0,8,0,10,4,5,0,0,0,0,0,20,0,5,0,9,8,0,0,0,0,25,0,6,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,35,24,25,15,11,5,0,0,128
20101100125,0,0,0,0,4,3,0,4,0,25,0,0,0,0,6,3,5,5,0,19,0,4,0,0,8,6,7,16,0,45,0,4,3,0,0,0,0,6,0,13,0,0,0,0,0,0,4,0,0,4,0,6,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,5,0,17,0,5,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,4,15,6,12,30,29,18,37,0,153,0,0,0,0,4,3,0,4,0,14,3,6,3,5,3,7,0,3,0,29,0,0,0,0,3,0,0,0,0,5,0,6,10,4,10,5,0,0,0,33,4,10,9,4,9,0,0,0,0,36,4,5,4,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,31,25,19,32,20,4,12,0,154
20101100126,0,0,4,0,6,6,5,17,0,37,0,3,3,0,3,20,6,13,0,40,0,0,5,0,7,7,3,4,0,25,0,9,0,0,4,0,3,0,0,11,0,4,0,0,5,5,0,0,0,11,0,5,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,3,0,6,3,9,5,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,8,28,10,4,24,41,14,45,0,161,0,0,0,4,4,4,3,5,0,24,6,4,10,9,3,10,5,9,0,57,0,0,0,0,4,0,0,0,0,6,0,8,3,0,0,0,0,0,0,19,0,5,9,3,17,7,0,0,0,46,5,9,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,9,37,30,14,31,27,11,16,0,173
20101100127,3,0,3,0,0,0,4,12,0,21,0,0,4,0,18,11,5,6,0,43,0,0,0,0,9,15,0,3,0,28,0,0,3,3,4,7,0,0,0,21,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,3,0,0,0,12,4,0,0,0,4,4,0,0,0,13,0,4,6,0,4,5,4,0,0,21,0,0,0,0,0,0,0,0,0,4,11,4,13,8,36,50,16,27,0,167,0,0,4,4,0,6,0,0,0,15,4,9,11,8,17,16,6,10,0,57,0,0,0,0,0,3,0,0,0,3,0,6,10,5,5,0,0,0,0,33,0,7,9,4,15,3,0,0,0,38,0,3,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,6,9,29,34,23,35,29,4,5,6,177
20101100128,0,0,0,0,0,3,0,4,0,11,0,0,0,0,10,6,4,0,0,18,0,3,4,0,5,6,0,0,0,18,3,0,0,0,0,4,0,0,0,9,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,10,0,5,0,0,3,0,0,0,0,7,0,0,0,0,0,6,0,0,0,5,6,9,5,4,23,32,3,5,0,84,0,0,0,0,0,6,0,0,0,9,3,3,0,4,5,0,0,0,0,24,0,0,4,0,3,3,0,0,0,6,0,4,0,3,4,3,0,0,0,13,0,5,4,0,5,0,0,0,0,14,0,7,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,20,15,16,19,13,0,3,0,85
20101100129,0,0,0,0,3,6,3,5,0,18,3,0,0,0,7,6,0,3,0,25,0,0,3,4,11,7,0,3,0,35,0,0,3,0,0,4,0,0,0,10,0,0,6,0,0,0,6,0,0,6,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,3,5,0,8,0,3,3,0,5,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,7,14,11,32,32,13,22,0,131,3,5,0,0,4,3,0,0,0,14,6,8,5,4,12,3,0,8,0,40,0,0,0,0,0,0,0,0,0,7,0,3,3,10,4,4,0,0,4,25,0,0,5,4,3,3,0,0,0,22,0,8,8,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,21,22,25,20,13,4,9,4,128
20101100130,0,0,0,4,0,5,0,5,0,8,0,0,0,3,7,8,0,0,0,31,0,0,3,3,0,3,0,0,0,16,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,11,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,6,9,22,31,3,12,0,90,0,0,0,3,0,0,5,0,0,11,7,0,7,6,10,8,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,4,18,0,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,16,12,6,24,14,7,0,4,93
20101100131,0,0,0,0,3,9,0,4,0,19,0,0,0,9,11,4,9,4,0,33,0,0,0,0,0,9,0,0,0,10,0,4,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,13,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,16,5,7,17,21,12,20,4,101,0,0,0,0,4,0,0,0,0,5,0,0,5,3,7,8,4,0,0,35,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,12,0,0,4,0,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,12,4,24,7,9,5,0,84
