SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
20201102525,42,5,0,0,0,0,0,51
20201102526,36,0,8,0,0,0,0,42
20201102527,79,7,4,0,0,0,0,89
20201102528,58,5,5,0,0,0,0,69
20201102529,62,9,8,3,0,0,0,89
20201102530,37,7,0,0,0,0,0,40
20201102531,57,9,3,0,0,0,0,66
20201102532,52,6,9,5,0,0,0,64
20201102533,48,3,4,0,0,0,0,56
20202102601,53,0,0,0,0,0,0,62
20202102602,36,5,0,0,0,0,0,44
20202102603,83,0,3,0,0,0,0,82
20202102604,43,3,0,0,0,0,0,55
20202102605,51,3,0,0,0,0,0,52
20202102606,28,0,0,0,0,0,0,35
20202102607,42,0,0,0,0,0,0,50
20202102608,214,11,12,0,0,0,4,243
20202102609,37,0,0,0,0,0,0,38
20202102610,30,3,0,0,0,0,0,36
20202102611,57,3,0,0,0,0,0,65
20202102612,36,7,4,0,0,0,0,46
20202102613,85,0,0,0,0,0,0,90
20202102614,35,4,0,0,0,0,0,43
20202102615,29,3,4,0,0,0,0,35
20202102616,45,0,0,0,0,0,0,47
20202102617,13,3,0,0,0,0,0,17
20202102618,40,4,4,0,0,0,0,50
20202102619,60,15,0,0,0,0,0,77
20202102701,19,0,0,0,0,0,0,22
20202102702,30,3,0,0,0,0,0,31
20202102703,0,0,0,0,0,0,0,0
20202102704,22,0,0,0,0,0,0,25
20202102705,28,6,0,0,0,0,0,34
20202102706,30,5,6,0,0,0,0,41
20202102707,58,6,0,0,0,0,0,64
20202102708,71,6,4,0,0,0,0,76
20202102709,38,6,0,0,0,0,0,42
20202102710,36,6,0,0,0,0,0,40
20202102711,25,0,0,0,0,0,0,25
20202102712,30,5,0,0,0,0,0,35
20202102713,35,0,0,0,0,0,0,36
20202102714,19,0,0,0,0,0,0,23
20202102715,28,4,0,0,0,0,0,32
20202102716,14,0,0,0,0,0,0,16
20202102717,24,4,0,0,0,0,0,28
20202102718,20,0,0,0,0,0,0,21
20202102719,30,0,5,0,0,0,0,38
20202102720,18,0,0,0,0,0,0,16
20202102721,75,9,7,0,0,0,0,89
20202102722,18,0,0,0,0,0,0,24
20202102723,19,0,0,0,0,0,0,16
20202102724,32,0,0,0,0,0,0,37
20202102725,29,0,0,0,0,0,0,36
20202102726,37,0,0,0,0,0,0,39
20202102727,33,5,5,0,0,0,0,40
20202102801,31,0,0,0,0,0,0,35
20202102802,65,0,0,0,0,0,0,67
20202102803,29,0,0,0,0,0,0,29
20202102804,33,0,0,0,0,0,0,34
20202102805,33,5,0,0,0,0,0,36
20202102806,19,0,0,0,0,0,0,19
20202102807,34,0,0,0,0,0,0,37
20202102808,42,0,0,0,0,0,0,45
20202102809,3,0,0,0,0,0,0,9
20202102810,25,4,0,0,0,0,0,30
20202102811,29,3,0,0,0,0,0,35
20202102812,22,0,5,0,0,0,0,20
20202102813,37,0,0,0,0,0,0,34
20202102814,30,0,4,0,0,0,0,36
20202102815,45,3,0,0,0,0,0,51
20202102816,40,4,5,0,0,0,0,41
20202102817,27,0,0,0,0,0,0,24
20202102818,24,9,3,0,0,0,0,29
20202102819,25,3,3,0,0,0,0,27
20202102820,38,6,0,0,0,0,0,40
20202102821,16,6,0,0,0,0,0,13
20202102822,17,0,0,0,0,0,0,21
20202102823,33,5,0,0,0,0,0,42
20202102824,52,8,0,0,0,0,0,52
20202102825,16,3,0,0,0,0,0,18
20202102826,50,0,0,0,0,0,0,55
20202102901,16,5,0,0,0,0,0,26
20202102902,21,0,0,0,0,0,0,23
20202102903,45,0,0,0,0,0,0,47
20202102904,20,5,3,0,0,0,0,23
20202102905,19,3,0,0,0,0,0,22
20202102906,22,3,4,0,0,0,0,29
20202102907,25,4,0,0,0,0,0,30
20202102908,21,7,0,0,0,0,0,30
20202102909,14,0,0,0,0,0,0,21
20202102910,12,0,4,0,0,0,0,21
20202102911,73,7,10,0,0,0,0,87
20202102912,31,0,0,0,0,0,0,37
20202102913,26,0,0,0,0,0,0,23
20202103001,68,0,0,0,0,0,0,69
20202103002,69,6,0,0,0,0,0,74
20202103003,57,4,3,0,0,0,0,59
20202103004,79,0,4,0,0,0,0,86
20202103005,27,0,3,0,0,0,0,33
20202103006,38,0,0,0,0,0,0,37
20202103007,41,3,3,0,0,0,0,45
20202103008,19,0,0,0,0,0,0,21
20202103009,54,3,6,0,0,0,0,58
20202103010,52,0,0,0,0,0,0,55
20202103011,33,0,0,0,0,0,0,32
20202103012,54,0,6,0,0,0,0,55
20202103013,40,5,0,0,0,0,0,48
20202103014,21,3,0,0,0,0,0,27
20202103015,29,0,0,0,0,0,0,31
20202103016,50,6,0,0,0,0,0,54
20202103018,39,3,0,0,0,0,0,48
20202103019,61,0,0,0,0,0,0,66
20202103020,97,9,0,0,0,0,0,110
20202103021,48,3,3,0,0,0,0,51
20202103022,0,0,0,0,0,0,0,0
20202103023,33,3,5,3,0,0,0,44
20202103024,40,0,0,0,0,0,0,41
20202103025,18,0,0,0,0,0,0,23
20202103101,93,7,0,0,0,0,0,107
20202103102,114,10,7,0,0,0,0,131
20202103104,60,7,5,0,0,0,0,65
20202103105,88,0,0,0,0,0,0,87
20202103106,53,3,0,0,0,0,0,53
20202103107,65,0,0,0,0,0,0,65
20202103108,25,0,0,0,0,0,0,29
20202103109,46,3,0,0,0,0,0,46
20202103110,42,5,0,0,0,0,0,45
20202103111,68,4,0,0,0,0,0,73
20202103112,32,0,3,0,0,0,0,40
20202103113,63,0,5,0,0,0,0,73
20202103114,32,3,0,0,0,0,0,34
20202103115,33,5,0,0,0,0,0,38
20202103116,57,3,0,0,0,0,0,55
20202103117,0,0,0,0,0,0,0,0
20202103118,63,6,0,0,0,0,0,69
20203103201,80,9,0,0,0,0,0,85
20203103202,21,0,0,0,0,0,0,29
20203103203,33,7,4,0,0,0,0,43
20203103204,36,0,0,0,0,0,0,41
20203103205,49,10,0,0,0,0,0,59
20203103206,37,10,0,0,0,0,0,47
20203103207,59,9,6,0,0,0,0,68
20203103208,24,3,0,0,0,0,0,30
20203103209,28,3,4,0,0,0,0,37
20203103210,30,0,0,0,0,0,0,29
20203103211,46,5,0,0,0,0,0,53
20203103212,18,5,0,0,0,0,0,27
20203103213,26,0,0,0,0,0,0,28
20203103301,29,5,4,0,0,0,4,37
20203103302,22,5,0,0,0,0,0,30
20203103303,25,0,0,0,0,0,0,26
20203103304,29,3,0,0,0,0,0,34
20203103305,29,0,3,0,0,0,0,32
20203103306,37,3,0,0,0,0,0,37
20203103307,25,0,3,0,0,0,0,36
20203103308,25,0,0,0,0,0,0,21
20203103309,15,3,4,0,0,0,0,25
20203103310,11,0,4,0,0,0,0,12
20203103311,9,0,0,0,0,0,0,11
20203103312,28,0,0,0,0,0,0,35
20203103313,46,0,0,0,0,0,0,48
20203103314,12,3,0,0,0,0,0,20
20203103315,29,3,0,0,0,0,0,30
20203103316,39,0,0,0,0,0,0,40
20203103317,42,4,0,0,0,0,0,51
20203103318,19,0,0,0,0,0,0,23
20203103319,23,0,0,0,0,0,0,23
20203103320,9,0,0,0,0,0,0,15
20203103321,20,0,0,0,0,0,0,20
20203103322,19,0,0,0,0,0,0,23
20301103401,75,6,0,0,0,0,4,83
20301103402,164,10,3,0,0,0,0,172
20301103403,87,4,6,0,0,0,0,91
20301103404,67,6,0,0,0,0,0,71
20301103407,85,7,0,0,0,0,0,94
20301103408,20,0,0,0,0,0,0,20
20301103411,41,3,0,0,0,0,0,45
20301103412,189,18,10,4,0,0,0,219
20301103413,89,9,5,0,0,0,0,99
20301103414,22,0,0,0,0,0,0,18
20301103415,73,6,0,0,0,0,0,75
20301103416,20,0,0,0,0,0,0,22
20301103417,132,9,9,0,0,0,0,146
20301103501,59,5,0,0,0,0,0,66
20301103502,39,6,5,0,0,0,0,55
20301103503,76,5,8,0,0,0,0,90
20301103504,37,3,0,0,0,0,0,42
20301103505,70,3,0,0,0,0,0,74
20301103506,135,11,3,0,0,0,0,151
20301103507,51,3,0,0,0,0,0,55
20301103508,29,4,0,0,0,0,0,36
20301103509,62,7,3,0,0,0,0,70
20301103510,41,5,0,0,0,0,0,48
20301103511,49,5,5,0,0,0,0,57
20301103512,69,5,8,0,0,0,0,77
20301103513,42,0,0,0,0,0,0,44
20301103514,105,4,6,0,0,0,0,116
20301103515,49,4,0,0,0,0,0,64
20301103516,89,13,11,0,0,0,0,116
20301103601,19,3,0,0,0,0,0,21
20301103602,75,7,0,0,0,0,0,86
20301103603,46,8,0,0,0,0,0,50
20301103604,38,5,0,0,0,0,0,47
20301103605,32,4,0,0,0,0,0,38
20301103606,31,0,0,0,0,0,0,33
20301103607,55,6,0,0,0,0,0,62
20301103608,38,0,3,0,0,0,0,37
20301103609,46,0,0,0,0,0,0,49
20301103610,59,4,0,0,0,0,0,58
20301103612,46,3,0,0,0,0,0,49
20301103613,29,3,0,0,0,0,0,34
20301103614,63,6,3,0,0,0,0,68
20301103615,48,6,0,0,0,0,0,51
20301103617,35,10,0,0,0,0,0,47
20301103618,24,0,6,0,0,0,0,30
20301103619,47,5,0,0,0,0,0,48
20301103620,35,3,5,0,0,0,0,39
20302103701,42,3,0,0,0,0,0,48
20302103702,52,6,5,0,0,0,0,57
20302103703,24,7,0,0,0,0,0,34
20302103704,39,5,0,0,0,0,0,46
20302103705,36,3,0,0,0,0,0,42
20302103706,21,6,3,0,0,0,0,33
20302103707,66,5,4,0,0,0,0,76
20302103708,0,0,0,0,0,0,0,0
20302103709,59,3,0,0,0,0,0,68
20302103710,22,0,0,0,0,0,0,25
20302103711,64,3,0,0,0,0,0,68
20302103712,50,0,0,0,0,0,0,54
20302103713,34,0,0,0,0,0,0,41
20302103714,42,0,0,0,0,0,0,46
20302103715,55,8,0,0,0,0,0,62
20302103716,57,6,0,0,0,0,0,65
20302103717,55,3,0,0,0,0,0,58
20302103718,39,0,4,0,0,0,0,39
20302103719,29,0,0,0,0,0,0,30
20302103720,27,9,6,0,0,0,0,38
20302103721,32,0,0,0,0,0,0,32
20302103722,38,4,0,0,0,0,0,46
20302103723,73,5,3,0,0,0,0,82
20302103724,53,6,0,0,0,0,0,59
20302103725,33,0,0,0,0,0,0,33
20302103726,62,3,3,0,0,0,0,71
20302103727,45,3,0,0,0,0,0,52
20302103728,24,4,0,0,0,0,0,31
20302103729,57,6,4,0,0,0,0,62
20302103730,64,3,0,0,0,0,0,60
20302103731,60,6,0,0,0,0,0,70
20302103732,23,0,0,0,0,0,0,21
20302103904,42,8,3,0,0,0,0,50
20302103905,28,0,3,0,0,0,0,32
20302103906,32,0,0,0,0,0,0,32
20302103907,64,3,0,0,0,0,0,65
20302103908,27,5,0,0,0,0,0,40
20302103909,35,0,3,0,0,0,0,46
20302103910,22,9,0,0,0,0,0,25
20302103911,15,3,0,0,0,0,0,24
20302103912,31,4,0,0,0,0,0,30
20302103913,28,0,0,0,0,0,0,30
20302103914,58,0,0,0,0,0,0,62
20302103915,30,3,0,0,0,0,0,33
20302103916,18,0,0,0,0,0,0,21
20302103917,49,0,0,0,0,0,0,51
20302103918,38,4,8,0,0,0,0,42
20302103919,55,5,0,0,0,0,0,64
20302103920,63,0,0,0,0,0,0,65
20302103921,14,0,0,0,0,0,0,18
20302103922,48,7,0,0,0,0,0,58
20302103923,46,4,0,3,0,0,0,53
20302103924,47,0,0,0,0,0,0,47
20302103925,29,4,0,0,0,0,0,37
20302103927,31,4,0,0,0,0,0,39
20302103928,33,9,5,0,0,0,0,40
20302103929,26,0,0,0,0,0,0,33
20302103930,22,0,0,0,0,0,0,24
20302103931,0,0,0,0,0,0,0,0
20302103932,9,3,0,0,0,0,0,12
20302103933,18,3,0,0,0,0,0,18
20302103934,16,0,0,0,0,0,0,16
20302103935,34,0,0,0,0,0,0,36
20302103936,0,0,0,0,0,0,0,0
20302103937,5,0,0,0,0,0,0,5
20302103938,4,0,0,0,0,0,0,7
20302103939,22,0,0,0,0,0,0,22
20302104001,73,8,0,0,0,0,0,78
20302104002,72,4,4,0,0,0,0,76
20302104003,46,4,0,0,0,0,0,43
20302104004,71,0,0,0,0,0,0,72
20302104005,35,0,0,0,0,0,0,35
20302104006,29,4,0,0,0,0,0,37
20302104007,60,5,0,0,0,0,0,64
20302104008,52,3,0,0,0,0,0,53
20302104009,42,0,0,0,0,0,0,46
20302104010,37,5,0,0,0,0,0,42
20302104011,36,0,0,0,0,0,0,34
20302104012,46,0,0,0,0,0,0,49
20302104013,29,3,0,0,0,0,0,33
20302104014,45,0,0,0,0,0,0,50
20302104015,60,4,3,0,0,0,0,65
20302104016,53,0,0,0,0,0,0,50
20302104017,50,0,0,0,0,0,0,51
20302104018,40,4,0,0,0,0,0,42
20302104019,38,4,0,0,0,0,0,37
20302104020,29,0,0,0,0,0,0,31
20302104021,47,0,0,0,0,0,0,45
20302104022,39,0,0,0,0,0,0,41
20302104023,29,0,0,0,0,0,0,31
20302104024,40,4,0,0,0,0,0,44
20302104025,59,4,0,0,0,0,0,61
20302104026,28,0,0,0,0,0,0,25
20302104027,37,0,0,0,0,0,0,37
20302104028,29,5,0,0,0,0,0,32
20302104029,33,0,0,0,0,0,0,34
20302104030,20,0,0,0,0,0,0,20
20302104031,52,0,4,0,0,0,0,57
20302104032,17,0,3,0,0,0,0,26
20302104033,26,10,0,0,0,0,0,37
20302104034,80,3,0,0,0,0,0,86
20302104035,50,3,5,0,0,0,0,49
20302104036,51,4,4,0,0,0,0,57
20302104038,45,8,4,0,0,0,0,58
20302104039,42,8,0,0,0,0,0,52
20302104040,37,4,0,0,0,0,0,43
20302104041,68,9,5,0,0,0,0,79
20302104042,38,0,3,0,0,0,0,40
20302104043,32,3,0,0,0,0,0,37
20302104044,34,6,0,0,0,0,0,38
20302104045,31,0,0,0,0,0,0,33
20302104046,35,3,0,0,0,0,0,39
20302104047,24,3,4,0,0,0,0,27
20302104048,31,0,0,0,0,0,0,31
20302104049,30,0,0,0,0,0,0,29
20302104050,42,4,0,0,0,0,0,39
20302104051,5,0,0,0,0,0,0,5
20302104052,45,4,0,0,0,0,0,48
20302104053,117,13,9,0,0,0,0,143
20302104201,75,4,0,0,0,0,0,76
20302104202,64,5,6,0,0,0,0,77
20302104203,37,0,8,0,0,0,0,42
20302104204,35,3,0,0,0,0,0,37
20302104205,62,3,3,0,0,0,0,68
20302104206,79,5,3,0,0,0,0,88
20302104208,52,0,4,0,0,0,0,59
20302104209,49,0,6,0,0,0,0,53
20302104210,58,4,0,0,0,0,0,55
20302104211,72,3,0,5,0,0,0,83
20302104212,43,6,0,0,0,0,0,46
20302104213,41,3,0,0,0,0,0,42
20302104215,47,0,3,0,0,0,0,52
20302104216,44,0,0,0,0,0,0,49
20302104217,51,6,0,3,0,0,0,60
20302104218,69,4,0,0,0,0,0,71
20302104219,38,5,0,0,0,0,0,46
20302104220,61,9,0,0,0,0,0,63
20302104221,69,11,0,0,0,0,0,80
20302104222,78,8,0,0,0,0,0,92
20302104223,74,6,0,0,0,0,0,80
20302104224,64,3,0,0,0,0,0,73
20302104225,28,0,0,0,0,0,0,30
20302104228,67,0,3,0,0,0,0,77
20302104229,53,3,0,0,0,0,0,57
20302104230,73,6,0,0,0,0,0,75
20302104232,36,3,0,0,0,0,0,38
20302104233,30,0,0,0,0,0,0,30
20302104235,44,0,0,0,0,0,0,43
20302104236,38,3,0,0,0,0,0,40
20302104237,63,0,4,0,0,0,0,69
20302104238,58,0,0,0,0,0,0,52
20302104239,27,4,0,0,0,0,0,36
20302104240,37,4,0,0,0,0,0,40
20302104242,37,0,0,0,0,0,0,42
20302104243,85,5,4,0,0,0,0,92
20302104244,0,0,0,0,0,0,0,0
20302104245,53,0,0,0,0,0,0,55
20302104246,7,0,0,0,0,0,0,10
20302104247,33,0,4,0,0,0,0,37
20302104248,34,3,0,0,0,0,0,40
20302104249,35,6,0,0,0,0,0,40
20302104250,68,3,0,0,0,0,0,78
20302104251,37,6,0,0,0,0,0,42
20302104252,71,6,0,0,0,0,0,73
20302104253,49,6,5,0,0,0,0,51
20302104254,113,11,9,0,0,0,0,136
20302104255,65,0,6,0,0,0,0,70
20302104256,58,3,0,0,0,0,0,62
20302104257,67,3,0,0,0,0,0,76
20302104258,60,11,4,0,0,0,0,75
20302104259,29,5,5,0,0,0,0,31
20302104260,49,5,0,0,0,0,0,60
20302104261,46,3,0,0,0,0,0,44
20302104262,23,0,0,0,0,0,0,30
20302104301,51,0,3,0,0,0,0,61
20302104302,32,0,0,0,0,0,0,33
20302104303,33,0,0,0,0,0,0,39
20302104304,48,5,0,0,0,0,0,59
20302104305,56,0,5,0,0,0,0,59
20302104306,32,7,0,0,0,0,0,39
20302104307,77,11,0,8,0,0,0,90
20302104308,4,0,0,0,0,0,0,4
20302104309,11,0,0,0,0,0,0,8
20302104310,38,4,0,0,0,0,0,43
20302104311,37,3,0,0,0,0,0,41
20302104312,35,0,0,0,0,0,0,40
20302104313,48,0,6,6,0,0,0,50
20302104314,33,4,0,0,0,0,0,39
20302104315,0,0,0,0,0,0,0,0
20302104316,29,3,0,0,0,0,0,30
20302104317,27,3,0,0,0,0,0,29
20302104318,61,7,0,0,0,0,0,70
20302104319,64,3,3,0,0,0,0,75
20302104321,40,12,0,0,0,0,0,52
20302104322,31,5,0,0,0,0,0,38
20302104324,39,4,0,0,0,0,0,44
20302104325,0,0,0,0,0,0,0,0
20302104326,148,14,16,7,0,0,3,180
20302104327,45,0,0,0,0,0,0,47
20302104329,70,13,5,0,0,0,0,83
20302104330,42,0,0,3,0,0,0,49
20302104331,79,8,8,0,0,0,0,95
20302104333,22,4,0,0,0,0,0,24
20302104334,49,7,3,0,0,0,0,62
20302104335,47,9,4,0,0,0,0,53
20302104337,50,4,0,0,0,0,0,54
20302104338,61,3,3,0,0,0,0,71
20302104340,48,5,0,4,0,0,0,50
20302104341,24,0,0,0,0,0,0,28
20302104344,48,0,0,0,0,0,0,51
20302104345,88,5,0,0,0,0,0,99
20302104346,67,10,5,0,0,0,0,84
20302104347,73,0,10,0,0,0,0,86
20302104348,3,0,0,0,0,0,0,0
20302104349,36,0,0,0,0,0,0,41
20302104350,47,10,0,0,0,0,0,60
20302104351,19,3,0,0,0,0,0,18
20302104352,76,4,4,0,0,0,6,87
20302104353,104,6,6,0,0,0,0,117
20302104354,76,4,0,0,0,0,0,92
20302104355,85,8,6,0,0,0,0,97
20302104356,47,3,0,0,0,0,0,53
20302104401,21,7,3,3,0,0,0,30
20302104402,27,6,0,0,0,0,0,33
20302104403,29,0,0,0,0,0,0,30
20302104404,32,3,3,0,0,0,0,47
20302104405,29,7,5,0,0,0,0,40
20302104406,71,5,3,0,0,0,0,86
20302104407,46,3,0,0,0,0,0,55
20302104408,14,3,0,0,0,0,0,17
20302104409,49,3,5,0,0,0,0,57
20302104410,44,0,8,0,0,0,0,47
20302104411,42,3,0,0,0,0,0,49
20302104412,40,4,0,0,0,0,0,50
20302104413,57,4,0,0,0,0,0,60
20302104414,59,9,0,0,0,0,0,68
20302104415,20,0,0,0,0,0,0,18
20302104416,32,3,0,0,0,0,0,35
20302104417,152,19,6,0,0,0,0,177
20302104418,33,0,5,0,0,0,0,41
20302104420,24,5,0,0,0,0,0,32
20302104422,44,7,0,0,0,0,0,50
20302104423,58,7,4,0,0,0,0,74
20302104424,27,4,0,0,0,0,0,28
20302104425,113,11,8,0,0,0,0,136
20302104426,47,7,0,0,0,0,0,55
20302104427,117,18,7,0,0,0,0,153
20302104428,60,7,0,3,0,0,0,76
20302104429,38,6,0,0,0,0,0,41
20302104501,33,0,6,0,0,0,0,40
20302104502,46,4,0,0,0,0,0,58
20302104503,23,6,7,0,0,0,0,24
20302104504,23,0,0,0,0,0,0,22
20302104505,40,0,3,0,0,0,0,43
20302104506,44,4,0,0,0,0,0,46
20302104507,33,8,0,0,0,0,0,40
20302104508,55,5,5,0,0,0,0,64
20302104509,30,6,0,0,0,0,0,39
20302104510,26,0,0,0,0,0,0,34
20302104511,19,6,6,0,0,0,0,30
20302104512,13,3,0,0,0,0,0,26
20302104513,19,0,0,0,0,0,0,23
20302104514,23,4,0,0,0,0,0,31
20302104515,7,3,0,0,0,0,0,15
20302104516,21,8,0,0,0,0,0,33
20302104517,71,5,6,0,0,0,0,84
20302104518,30,3,0,0,0,0,0,40
20302104519,57,5,4,0,0,0,0,69
20302104520,33,11,0,0,0,0,0,37
20302104521,19,5,3,0,0,0,0,26
20302104522,45,4,0,0,0,0,0,49
20302104523,15,3,0,0,0,0,0,19
20302104524,26,0,0,0,0,0,0,25
20302104525,32,4,0,0,0,0,0,33
20302104526,26,3,0,0,0,0,0,33
20302104527,19,7,0,0,0,0,0,25
20302104528,28,8,0,0,0,0,0,37
20302104530,30,0,6,0,0,0,0,37
20302104531,30,0,0,0,0,0,0,29
20302104532,20,4,3,0,0,0,0,30
20302104533,32,0,0,0,0,0,0,39
20302104534,28,0,0,0,0,0,0,35
20302104535,30,0,0,0,0,0,0,41
20302104536,0,0,0,0,0,0,0,0
20302104537,0,0,0,0,0,0,0,0
20302104601,63,4,0,0,0,0,0,69
20302104602,92,0,0,0,0,0,0,90
20302104603,53,3,0,0,0,0,0,58
20302104604,26,0,0,0,0,0,0,24
20302104605,25,0,0,0,0,0,0,29
20302104606,72,4,0,0,0,0,0,76
20302104607,45,3,0,0,0,0,0,43
20302104608,37,0,0,0,0,0,0,35
20302104609,44,0,3,0,0,0,0,44
20302104610,54,0,0,0,0,0,0,59
20302104611,68,3,0,0,0,0,0,73
20302104612,70,0,3,0,0,0,0,74
20302104613,48,8,0,0,0,0,0,51
20302104614,60,0,0,0,0,0,0,63
20302104615,60,6,0,0,0,0,0,61
20302104616,30,3,0,0,0,0,0,28
20302104617,67,3,0,0,0,0,0,71
20302104618,28,7,0,0,0,0,0,34
20302104619,26,5,0,0,0,0,0,29
20302104620,44,0,0,0,0,0,0,50
20302104621,54,7,0,0,0,0,0,55
20302104622,36,3,0,0,0,0,0,37
20302104623,42,3,0,0,0,0,0,45
20302104624,57,0,0,0,0,0,0,60
20302104625,32,5,0,0,0,0,0,36
20302104701,0,0,0,0,0,0,0,0
20302104702,0,0,0,0,0,0,0,0
20302104703,27,5,0,0,0,0,0,35
20302104704,42,3,0,0,0,0,0,51
20302104705,19,6,5,0,0,0,0,26
20302104706,39,0,0,0,0,0,0,45
20302104707,32,6,0,0,0,0,0,39
20302104708,43,0,0,0,0,0,0,53
20302104709,39,0,0,0,0,0,0,35
20302104710,26,9,3,0,0,0,0,35
20302104711,48,10,4,0,0,0,0,61
20302104712,39,0,0,0,0,0,0,39
20302104713,36,0,0,0,0,0,0,41
20302104714,20,4,0,0,0,0,0,27
20302104716,61,9,0,5,0,0,0,75
20302104717,0,0,0,0,0,0,0,0
20302104718,37,0,0,0,0,0,0,45
20302104719,27,3,0,0,0,0,0,29
20302104720,35,0,3,0,0,0,0,37
20302104721,45,3,0,0,0,0,0,50
20302104722,29,6,0,0,0,0,0,34
20302104724,48,8,7,0,0,0,0,56
20302104725,4,0,0,0,0,0,0,4
20302104726,18,3,3,0,0,0,0,18
20302104727,0,0,0,0,0,0,0,0
20302104728,51,9,0,0,0,0,0,64
20302104729,67,5,0,0,0,0,0,78
20302104730,60,0,0,0,0,0,0,64
20302104731,50,0,3,0,0,0,0,52
20302104732,0,0,0,0,0,0,0,0
20302104733,31,4,0,0,0,0,0,37
20302104734,10,0,0,0,0,0,0,19
20302104735,53,0,3,0,0,0,0,57
20302104736,9,0,0,0,0,0,0,10
20302104737,18,0,0,0,0,0,0,27
20302104738,50,7,0,0,0,0,0,55
20302104739,35,5,3,0,0,0,0,37
20302104740,32,3,5,0,0,0,0,34
20302104741,21,0,0,0,0,0,0,21
20302104742,95,4,3,0,0,0,0,100
20302104743,121,12,0,0,0,0,0,141
20302104744,0,0,0,0,0,0,0,0
20302148501,126,12,0,0,0,0,0,143
20302148502,21,0,0,0,0,0,0,19
20302148503,26,0,0,0,0,0,0,26
20302148504,110,13,11,0,0,0,0,132
20302148505,7,3,0,0,0,0,0,7
20302148506,0,0,0,0,0,0,0,0
20302148507,3,0,0,0,0,0,0,3
20302148508,31,4,3,0,0,0,0,44
20302148509,81,5,8,0,0,0,0,103
20302148510,39,9,0,0,0,0,0,40
20302148511,37,0,3,0,0,0,0,43
20302148512,31,5,0,0,0,0,0,41
20302148513,61,11,6,0,0,0,0,75
20302148514,58,0,3,4,0,0,0,65
20302148515,7,0,0,0,0,0,0,14
20302148516,23,10,0,0,0,0,0,32
20302148517,37,0,4,0,0,0,0,40
20302148518,35,3,4,0,0,0,0,48
20302148519,42,5,0,0,0,0,0,45
20302148520,71,5,0,0,0,0,0,83
20302148521,54,7,6,0,0,0,0,60
20302148522,68,8,3,0,0,0,0,77
20302148523,0,0,0,0,0,0,0,0
20302148524,18,0,0,0,0,0,0,15
20302148525,57,6,5,0,0,0,4,70
20302148601,29,0,3,0,0,0,0,35
20302148602,28,0,5,0,0,0,0,28
20302148603,26,0,0,0,0,0,0,26
20302148604,47,4,3,4,0,0,0,50
20302148605,3,0,0,0,0,0,0,3
20302148606,28,0,4,0,0,0,0,34
20302148607,12,0,3,0,0,0,0,16
20302148608,28,0,6,0,0,0,0,30
20302148609,25,5,4,0,0,0,0,27
20302148610,30,3,0,4,0,0,0,44
20302148611,27,5,0,0,0,0,0,32
20302148612,76,12,4,0,0,0,0,98
20302148613,25,3,3,0,0,0,0,26
20302148614,42,5,0,0,0,0,0,48
20302148615,90,14,7,3,0,0,0,116
20302148616,20,3,0,0,0,0,0,25
20302148617,33,5,0,0,0,0,0,34
20302148618,25,4,0,0,0,0,0,29
20302148619,25,6,3,0,0,0,0,34
20302148620,21,0,0,0,0,0,0,19
20302148621,28,3,0,0,0,0,0,36
20302148622,32,3,0,0,0,0,0,36
20302148623,15,3,0,0,0,0,0,18
20302148624,9,0,4,5,0,0,0,21
20302148625,26,4,0,0,0,0,0,38
20302148626,31,6,3,0,0,0,0,34
20302148627,49,3,4,0,0,0,0,52
20302148628,31,3,0,0,0,0,0,36
20302148629,13,0,0,0,0,0,0,16
20302148630,33,8,0,0,0,0,0,46
20302148631,35,4,0,0,0,0,0,40
20302148632,20,6,0,0,0,0,0,24
20302148633,24,0,0,0,0,0,0,31
20302148634,38,6,0,0,0,0,0,43
20302148635,0,0,0,0,0,0,0,0
20302148636,29,5,0,0,0,0,0,37
20302148637,21,0,0,0,0,0,0,27
20302148638,23,0,6,0,0,0,0,29
20302148639,49,0,0,0,0,0,0,56
20302148640,25,4,0,0,0,0,0,30
20302148641,26,0,4,0,0,0,0,34
20302148642,19,3,0,0,0,0,0,28
20302148643,19,0,6,0,0,0,0,24
20302148644,34,0,0,0,0,0,0,29
20302148645,29,3,4,0,0,0,0,30
20302148646,18,3,0,0,0,0,0,23
20302148647,0,0,0,0,0,0,0,0
20302148648,26,3,0,0,0,0,0,34
20302148649,55,3,3,0,0,0,0,66
20302148650,30,0,0,0,0,0,0,36
20302148651,19,5,0,0,0,0,0,22
20302148652,47,4,5,0,0,0,0,59
20302148701,26,3,5,0,0,0,0,27
20302148702,21,3,0,0,0,0,0,25
20302148703,51,4,0,3,0,0,0,63
20302148704,45,7,0,0,0,0,0,52
20302148705,41,0,3,0,0,0,0,42
20302148706,36,0,0,0,0,0,0,34
20302148707,42,7,0,0,0,0,0,46
20302148708,38,3,0,0,0,0,0,39
20302148709,52,3,3,0,0,0,0,62
20302148710,71,3,5,0,0,0,0,86
20302148711,44,0,5,0,0,0,0,56
20302148712,49,4,0,0,0,0,0,56
