SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
20903121525,37,2100,1001,430,2434,0.8,2202,2.8
20903121526,36,2167,1011,437,2583,0.8,2181,2.8
20903121527,41,1850,931,355,2905,0.8,2781,3.2
20903121528,35,2167,1066,380,2799,0.8,2428,3.1
20903121529,36,2000,1238,450,2819,0.7,2380,2.5
20903121530,35,2500,1230,620,3240,0.8,3154,3.3
20903121531,35,2167,1044,600,2815,0.9,2797,3.5
20903121532,47,2300,695,451,2220,0.8,2250,2.9
20903121533,44,2200,873,400,2449,0.8,2449,2.9
20903121534,36,2000,900,396,2291,0.9,2187,3
20903121535,34,2100,976,464,2796,0.9,2716,3.3
20903121536,35,2100,887,415,2654,0.8,2374,2.9
20904121601,26,1105,462,401,1800,0.8,1708,2.9
20904121603,45,1300,464,400,1365,0.8,1260,2.7
20904121604,39,2000,716,411,1916,0.8,1778,2.7
20904121605,33,1670,834,361,2632,0.9,2223,2.8
20904121606,37,2167,866,462,2471,0.8,2175,2.9
20904121607,41,2297,807,561,2750,0.8,2772,3.4
20904121608,37,2100,885,451,2577,0.8,2457,3
20904121609,37,1854,701,411,2283,0.8,1981,3
20904121610,56,0,0,0,0,0,0,0
20904121611,41,1517,793,450,2650,0.9,2604,3.4
20904121612,35,1975,758,430,2150,0.8,2098,3
20904121613,38,2000,630,351,2230,0.9,1419,2.3
20904121614,82,2100,493,115,991,0.7,645,1.4
20904121615,0,0,0,0,0,0,0,0
20904121616,33,2161,933,361,2521,0.9,2005,2.7
20904121701,47,1932,546,395,1550,0.7,1297,2.4
20904121702,48,1767,711,374,2125,0.8,1924,2.9
20904121703,42,1900,578,401,1656,0.8,1357,2.6
20904121704,45,2600,612,391,1625,0.7,1350,2.5
20904121705,47,2000,638,323,1625,0.8,1145,2.2
20904121706,37,1690,746,365,1988,0.8,1678,2.6
20904121707,36,1997,642,423,1593,0.8,1625,2.8
20904121708,34,1599,693,361,1674,0.8,1375,2
20904121709,31,1800,646,371,1493,0.8,1378,2.3
20904121710,43,1517,654,381,1666,0.8,1354,2.6
20904121711,38,2000,682,381,1758,0.7,1567,2.7
20904121712,49,1300,614,361,1604,0.8,1525,2.1
20904121713,50,1927,474,426,1210,0.7,1103,2.4
20904121714,40,2362,865,360,2062,0.7,1797,2.4
20904121715,55,1900,612,392,1589,0.6,1412,2.3
20904121716,43,1593,484,341,1196,0.8,1112,2.4
20904121717,39,2093,664,351,1821,0.7,1385,2.4
20904121718,36,1987,684,401,1850,0.8,1571,2.7
20904122001,36,1800,760,371,1974,0.8,1774,2.7
20904122002,0,0,0,0,0,0,0,0
20904122003,39,1717,680,351,1916,0.8,1666,2.7
20904122004,38,1894,731,373,1854,0.9,1682,2.9
20904122005,43,1935,683,371,1983,0.8,1775,2.7
20904122006,41,1733,769,351,2147,0.8,1798,2.6
20904122007,45,2000,779,494,2463,0.8,2353,3.1
20904122008,43,1921,677,371,2299,0.8,2020,2.9
20904122009,45,1850,779,380,2307,0.9,2345,3.1
20904122010,49,1950,759,587,2405,0.8,2250,3
20904122011,52,2084,486,369,1674,0.7,1444,2.7
20904122012,40,1733,833,361,2163,0.8,1926,2.7
20904122013,40,1733,662,381,2033,0.8,1531,2.6
20904122014,41,1972,725,360,2339,0.8,1792,2.7
20904122015,43,1800,727,386,1875,0.8,1678,2.7
20904122016,40,1830,699,371,1924,0.8,1731,2.7
20904122017,41,1764,718,376,1921,0.8,1787,2.6
20904122018,37,1950,677,373,1875,0.9,1760,2.8
20904122019,50,1733,602,408,2208,0.7,1875,2.8
20904122020,44,2000,806,371,2428,0.8,1857,2.6
20904122021,38,1517,622,361,1784,0.9,1708,2.7
20904122022,35,1900,656,361,1758,0.9,1625,2.9
20904122023,43,1490,712,422,2162,0.8,2071,2.9
20904122024,43,1517,726,351,1892,0.8,1777,2.7
20904122025,37,1700,781,346,2295,0.9,2062,2.8
20904122026,43,1733,722,371,2203,0.9,2172,3.1
20904122027,40,2167,747,415,2181,0.9,1937,3.2
20904122028,49,2000,742,371,2631,0.8,2360,3.1
20904122029,38,2134,842,389,2423,0.8,2370,3.2
20904122030,41,1800,709,361,1687,0.8,1518,2.7
20904122031,40,1978,792,370,2055,0.8,1850,2.8
20904122032,39,1733,664,381,1875,0.8,1625,2.8
20904122033,44,2000,808,399,2550,0.8,2577,3.3
20904122034,43,1509,539,393,1625,0.8,1416,2.7
20904122035,40,1842,727,356,1903,0.8,1550,2.5
20904122036,47,1648,774,346,2062,0.7,1575,2.3
20904122037,33,1419,869,351,1810,0.8,1429,2.1
20904122038,45,2000,615,446,2013,0.7,1476,2.6
20904122039,43,1820,768,380,1942,0.8,1812,2.7
20904122040,40,1767,616,350,1625,0.8,1388,2.7
20904122041,39,1925,575,380,1792,0.8,1458,2.7
20904122042,37,1650,876,391,2312,0.9,2205,2.8
20904122043,37,1733,750,389,2176,0.9,2103,3.3
20904122044,34,1758,834,361,2068,0.8,1773,2.5
20904122045,42,2167,665,475,1812,0.8,2045,3.3
20904122046,36,1800,838,415,2374,0.9,2159,3.2
20904122101,38,1898,680,370,2013,0.8,1515,2.6
20904122102,39,1856,745,421,2203,0.8,2067,3.2
20904122103,45,1890,677,400,1833,0.7,1413,2.6
20904122104,42,2184,863,543,2714,0.8,2712,3.3
20904122105,48,2000,691,440,1910,0.8,1828,2.9
20904122106,40,1847,658,323,1687,0.8,1483,2.6
20904122107,41,1759,787,350,2115,0.8,1924,2.8
20904122108,36,1733,616,351,1487,0.8,1375,2.7
20904122109,41,1900,612,362,1562,0.8,1625,2.7
20904122110,35,1733,696,351,1718,0.8,1521,2.6
20904122111,37,1914,777,355,2094,0.9,1949,2.9
20904122112,41,1517,714,340,1906,0.8,1726,2.7
20904122113,37,1950,746,386,2011,0.8,1888,2.9
20904122114,41,1580,599,378,1575,0.7,1302,2.5
20904122115,36,1509,788,365,1825,0.8,1424,2.4
20904122116,42,1857,681,381,1875,0.8,1670,2.9
20904122117,44,1653,620,386,1829,0.7,1600,2.6
20904122118,40,1717,602,390,1575,0.8,1394,2.6
20904122119,39,1537,505,367,1674,0.9,1520,3
20904122120,36,1810,831,360,2045,0.9,1897,2.8
20904122121,41,1690,747,376,2140,0.8,1875,2.7
20904122122,37,1800,740,350,2125,0.8,1902,2.9
20904122123,40,1879,605,353,1786,0.9,1444,2.8
20904122124,40,1800,600,361,1770,0.8,1596,2.7
20904122125,39,1761,708,377,1958,0.8,1687,2.6
20904122126,39,1788,707,361,2113,0.8,1812,2.7
20904122127,40,1712,631,378,1449,0.8,1305,2.6
20904122128,48,1650,550,356,1575,0.8,1339,2.4
20904122129,39,1733,633,385,1625,0.8,1437,2.8
20904122301,36,1730,525,352,1421,0.8,1125,2.5
20904122302,39,1588,494,351,1259,0.9,1187,2.7
20904122303,39,1863,535,357,1375,0.8,1239,2.6
20904122304,34,1570,698,346,1596,0.9,1341,2.3
20904122305,38,1539,555,351,1419,0.9,1177,2.3
20904122306,46,1617,466,331,1042,0.8,871,2.3
20904122307,33,1500,549,348,1518,1,1408,2.6
20904122308,32,1300,677,300,1453,1.1,1277,2.4
20904122309,38,2000,509,351,1375,0.8,1131,2.4
20904122310,43,1517,452,381,1284,0.8,1196,2.8
20904122311,40,1642,578,379,1465,0.8,1267,2.5
20904122312,42,1663,428,378,1192,0.8,1010,2.9
20904122313,44,1772,474,351,1375,0.9,1275,2.9
20904122314,45,1733,414,366,1012,0.8,843,2.6
20904122315,37,1517,523,346,1307,0.8,1271,2.7
20904122316,47,1517,446,333,1275,0.8,1337,2.7
20904122317,49,1850,441,371,1174,0.8,1105,2.5
20904122318,50,1844,423,361,1125,0.8,980,2.7
20904122319,38,1608,562,351,1375,0.9,1262,2.8
20904122320,37,2000,719,392,2133,0.9,2166,3.4
20904122321,39,1733,704,350,1906,0.9,2058,3.4
20904122322,36,1435,557,341,1593,0.8,1187,2.6
20904122323,37,1649,506,305,1260,0.9,1135,2.9
20904122324,26,0,350,0,900,0.8,574,1.5
20904122325,29,2817,816,400,1375,1,850,2.3
20904122326,43,1712,426,380,1280,0.9,1231,3
20904122327,41,1843,451,336,1281,0.9,1268,2.9
20904122328,38,1500,558,360,1488,0.9,1513,3
20904122329,55,1843,473,379,1406,0.7,1358,2.9
20904122330,40,1800,454,395,1375,0.8,1318,2.9
20904122331,35,1524,674,341,1408,0.9,1166,2.2
20904122332,35,1600,605,361,1674,0.9,1202,2.5
20904122333,36,1700,583,320,1591,0.9,1131,2.4
20904122334,37,1600,595,346,1452,0.9,1192,2.4
20904122335,0,0,0,0,0,0,0,0
20904122336,45,2000,447,365,1364,0.8,1199,2.8
20904122337,47,1235,423,350,1312,0.8,1271,2.9
20904122338,42,2000,517,361,1812,0.8,1487,2.8
20904122339,39,1454,505,330,1125,0.8,972,2.2
20904122340,39,1638,526,346,1348,0.8,1258,2.6
20904122341,43,1647,608,350,1442,0.8,1336,2.7
20904122342,43,1575,490,350,1298,0.8,1180,2.6
20904122343,38,1439,494,351,1446,0.9,1308,2.8
20904122344,54,0,1125,0,3250,1,2374,1.5
20904122345,49,1432,446,388,1342,0.8,1264,2.6
20904122346,39,1552,461,343,1307,0.8,1130,2.7
20904122347,40,1539,481,370,1337,0.8,1125,2.8
20904122348,45,1517,466,350,1550,0.8,1281,2.9
20904122349,42,1750,514,348,1383,0.8,1289,2.7
20904122350,0,0,0,0,0,0,0,0
20904122351,39,2000,659,380,1862,0.8,1357,2.4
20904122352,41,2167,463,366,1187,0.8,1107,2.6
20904122353,40,1600,497,365,1542,0.8,1079,2.6
20904122354,34,1517,588,321,1428,0.9,1169,2.4
20904122402,34,1517,765,330,2038,0.8,1587,2.7
20904122403,32,1417,661,338,1841,0.9,1855,3.2
20904122404,31,1606,789,350,2022,0.9,1931,3.1
20904122405,36,1576,712,328,1442,0.8,1208,2.4
20904122407,41,2009,911,220,2454,0.8,2307,3.1
20904122408,43,2167,750,310,2125,0.8,1687,2.7
20904122409,44,2000,727,450,2021,0.8,1897,2.7
20904122411,42,2153,841,345,2216,0.8,2016,2.8
20904122413,39,1925,835,323,2240,0.8,2189,3
20904122414,39,1733,783,320,2296,0.8,2234,3.1
20904122415,42,1733,695,300,1924,0.8,1516,2.5
20904122416,40,1487,781,320,1944,0.8,1424,2.4
20904122417,37,1733,866,378,2416,0.8,2397,3.2
20904122418,38,1733,667,325,1828,0.7,1537,2.6
20904122419,35,1733,945,349,1987,0.8,2094,2.9
20904122420,42,1733,706,456,2192,0.8,2036,3
20904122421,33,1517,796,360,2038,0.9,1921,3
20904122422,34,1918,893,400,2347,0.8,2307,3.3
20904122423,38,1921,955,425,2700,0.8,2349,3
20904122424,37,1273,766,285,1728,0.8,1571,2.6
20904122426,33,2000,916,400,2312,0.8,2166,3
20904122430,39,2400,966,525,2650,0.8,2577,3.2
20904122432,29,1733,967,369,1891,0.8,1781,3
20904122433,32,2098,1027,400,2482,0.8,2416,3.3
20904122434,43,2024,941,400,2583,0.7,2250,2.8
20904122435,28,1732,827,370,1645,0.8,1520,2.9
20904122436,32,1336,822,314,1763,0.8,1510,2.5
20904122437,30,1947,1013,360,2205,0.7,2125,2.9
20904122438,30,1800,919,351,1895,0.8,1916,3
20904122439,34,2000,962,361,2399,0.8,2277,3.2
20904122440,36,1519,683,340,1604,0.8,1486,2.8
20904122441,34,1700,765,496,2021,0.9,1875,3.3
20904122442,30,1705,902,368,2129,0.8,2038,3.2
20904122443,45,1994,788,420,2285,0.7,2044,2.7
20904122444,29,2086,1013,410,2346,0.8,2299,3.3
20904122445,29,1822,969,368,2098,0.8,2014,2.9
20904122446,38,2495,882,495,2895,0.8,2863,3.5
20904122447,31,1677,864,369,2083,0.8,2059,3.2
20904122448,29,2027,1018,351,2050,0.7,1920,2.6
20904122449,44,2000,911,400,2471,0.8,2449,3
20904122450,52,1159,458,510,1208,0.8,1218,3
20904122451,30,2167,1113,416,2445,0.8,2384,3.2
20904122452,29,2050,1149,415,2471,0.8,2424,3.1
20904122453,32,1950,1068,390,2455,0.9,2321,3.3
20904122454,31,2167,1052,412,2309,0.8,2320,3.3
20904122455,28,1691,871,360,1812,0.8,1708,2.9
20904122456,34,1517,811,365,1946,0.7,1213,2.3
20904122457,31,1733,756,360,1812,0.8,1699,3.2
20904122458,39,2038,828,430,2384,0.8,2233,3.1
20904122459,32,1990,1049,443,2646,0.9,2630,3.4
20904122460,28,1639,802,350,1797,0.8,1809,3.2
20904122461,42,1820,670,350,1875,0.8,1713,2.8
20904122462,28,1700,884,390,1784,0.8,1895,3.2
20904122501,43,2300,817,358,2420,0.9,2208,3
20904122503,46,2550,655,415,2049,0.8,1645,2.8
20904122504,46,2167,776,566,1937,0.8,1702,2.9
20904122505,43,2167,741,390,2416,0.8,2333,3.4
20904122506,34,2300,805,450,2343,0.8,2296,3.5
20904122507,61,1625,489,300,1437,0.7,957,2
20904122508,44,1734,793,250,1735,0.8,1587,2.4
20904122509,41,1820,616,384,1906,0.7,1337,2.4
20904122510,47,2458,787,375,2374,0.8,2267,2.9
20904122512,50,1880,626,500,2068,0.7,1958,2.8
20904122513,69,0,1125,196,0,0.5,1125,1
20904122514,44,1600,787,390,2133,0.8,1983,2.9
20904122515,0,0,0,0,0,0,0,0
20904122516,35,1774,756,320,2166,0.8,2010,3
20904122517,49,1300,620,323,1359,0.7,955,1.9
20904122518,60,1800,520,328,1524,0.7,1162,2.2
20904122519,41,1788,769,386,1910,0.7,1808,2.6
20904122520,37,1798,774,300,2173,0.8,1645,2.6
20904122521,36,1835,764,351,2119,0.8,1718,2.8
20904122522,53,3500,671,390,1687,0.8,1375,2.7
20904122523,49,2262,900,351,2562,0.8,2416,2.9
20904122524,30,2000,973,396,2144,0.8,2118,3
20904122525,44,1700,918,370,2750,0.8,2125,3
20904122526,30,2092,1093,401,2300,0.7,2261,2.9
20904122527,35,1842,740,381,1792,0.8,1562,2.7
20904122528,33,1995,956,364,2345,0.8,2125,3
20904122529,29,2200,1003,404,2262,0.8,2261,3.2
20904122530,37,2100,537,425,1875,0.8,1875,3
20904143101,33,1517,797,340,1672,1,1371,2.4
20904143102,0,0,0,0,0,0,0,0
20904143103,36,1700,782,361,2187,0.8,2022,3
20904143104,40,1600,514,360,1358,0.8,1281,2.7
20904143105,40,1660,575,357,1437,0.8,1268,2.6
20904143106,36,1600,582,356,1792,0.9,1807,2.9
20904143107,83,0,474,0,1124,0.6,525,1.2
20904143108,38,1856,663,360,1892,0.8,1739,2.9
20904143109,39,1450,541,350,1593,0.9,1562,2.8
20904143110,34,1742,811,361,2083,0.9,1875,3
20904143111,39,1559,646,360,1937,0.8,1656,2.8
20904143112,35,1764,767,396,2250,1,2285,3.6
20904143113,39,1500,737,351,1792,0.8,1641,2.7
20904143114,31,1825,780,400,2110,1,2111,3.5
20904143115,33,1681,656,351,1625,0.9,1434,2.8
20904143116,34,1733,685,361,1607,0.8,1458,2.8
20904143117,37,1500,750,349,2038,0.9,1958,3
20904143118,37,1600,772,355,2088,0.8,1731,2.7
20904143119,36,1625,673,361,1888,0.8,1765,2.9
20904143120,40,1604,662,365,1875,0.8,1687,2.6
20904143121,36,1886,711,380,2029,0.9,1944,3.2
20904143122,39,1625,691,350,1786,0.9,1569,2.8
20904143123,36,1782,778,390,1968,0.9,1888,3.3
20904143124,49,2148,671,361,1937,0.8,1921,2.9
20904143125,33,1679,725,350,1819,0.9,1645,2.9
20904143126,31,1747,681,371,1666,0.9,1625,3
20904143127,39,1683,605,390,1852,0.9,1846,3.1
20904143128,35,1700,621,416,2187,0.9,2312,3.5
20904143129,35,2000,693,331,1843,1,1861,3.3
20904143130,44,1700,496,381,1196,0.8,1312,2.8
20904143131,38,1629,765,351,1678,0.8,1518,2.7
20904143132,34,1719,670,351,1812,0.8,1562,2.9
20904143133,32,1620,797,346,1600,0.9,1415,2.4
20904143201,32,1558,803,363,1875,0.9,1768,2.9
20904143202,32,1613,725,370,1625,0.8,1763,2.9
20904143203,45,1500,552,350,1281,0.8,1300,2.5
20904143204,37,1678,684,374,1974,0.9,1843,3.1
20904143205,37,1430,794,365,1812,0.8,1674,2.8
20904143206,37,1123,617,331,1483,0.9,1166,2.4
20904143207,40,1092,524,356,1542,0.8,1305,2.8
20904143208,36,1500,681,351,1587,0.8,1458,2.7
20904143209,39,1549,646,346,1771,0.8,1589,2.7
20904143210,41,1757,512,355,1875,0.9,1578,2.8
20904143211,72,0,900,200,1625,0.7,1624,1.5
20904143212,38,1670,567,341,1513,0.9,1397,2.8
20904143213,38,1408,645,350,1512,0.9,1335,2.4
20904143214,40,1300,614,350,1540,0.8,1355,2.5
20904143215,81,0,572,0,1375,2.5,2250,5
20904143216,40,1528,651,340,1596,0.8,1316,2.3
20904143217,51,0,425,0,0,0,0,1
20904143218,31,1600,774,357,1875,1,1781,3.3
20904143219,47,1300,551,381,1452,0.9,1542,3
20904143220,37,1406,679,331,1385,1,1283,2.3
20904143221,35,1839,612,341,1775,0.9,1517,2.9
20904143222,35,1600,653,322,1525,0.9,1428,2.6
20904143223,40,1733,652,351,1416,0.8,1312,2.6
20904143224,62,0,150,0,225,2,225,2
20904143225,36,1502,704,368,1825,0.8,1520,2.7
20904143226,38,1487,655,361,1678,0.8,1587,2.7
20904143301,34,2129,898,401,2326,0.9,2296,3.5
20904143302,35,1638,645,388,1875,0.9,1735,3.1
20904143303,35,1625,667,350,1651,0.9,1395,2.7
20904143304,33,1935,842,381,2086,0.9,1812,3
20904143305,31,2000,828,386,2042,0.9,1919,3.3
20904143306,35,2000,588,408,1490,0.9,1699,3.5
20904143307,31,1733,796,401,2021,1,2006,3.5
20904143308,32,2000,900,391,2125,0.9,2043,3.1
20904143309,36,1733,592,396,1687,0.9,1613,3.3
20904143310,33,2000,725,381,1916,0.9,1937,3.5
20904143311,48,0,575,0,0,0.3,575,1
20904143312,33,1800,718,420,2022,0.9,1958,3.6
20904143313,34,2084,919,396,2326,1,2374,3.6
20904143314,34,1775,828,390,1962,0.9,1837,2.9
20904143315,33,1885,708,360,1880,0.9,1817,3.2
20904143316,33,1714,753,386,1847,1,1899,3.3
20904143317,33,1844,963,402,2111,0.9,2019,3
20904143318,35,1700,730,401,2146,1,2083,3.6
20904143319,30,1844,885,361,1843,0.9,1667,2.8
20904143320,32,1650,741,402,2250,0.9,1812,3.1
20904143321,34,1887,818,392,2062,0.9,2015,3.2
20904143322,35,1625,720,390,1886,0.9,1980,3.3
20904143501,30,1733,851,390,2058,0.8,1716,2.7
20904143502,37,1842,853,381,2106,0.8,1930,2.9
20904143503,33,1956,1002,413,2423,0.9,2365,3.3
20904143504,37,1950,825,393,2575,0.8,2521,3.3
20904143505,36,1910,831,381,2017,0.9,1937,3.1
20904143506,38,1717,739,388,2431,0.9,2274,3.5
20904143507,36,2000,842,420,2548,0.9,2525,3.5
20904143508,35,2000,875,410,2284,0.9,2258,3.5
20904143509,33,1993,852,410,2346,0.9,2256,3.3
20904143510,39,2002,785,461,2487,0.8,2374,3.3
20904143511,33,1800,862,401,2266,0.8,2139,3
20904143512,38,1920,1008,402,2343,0.8,2147,2.9
20904143513,37,2000,772,401,2819,0.9,2710,3.6
20904143514,36,1625,812,397,2208,0.9,2094,3.2
20904143515,36,2167,839,406,2203,0.8,2137,3.1
20904143516,33,1789,838,391,2222,0.9,2089,3.3
20904143517,32,1798,918,400,2119,0.9,2120,3.1
20904143518,38,1842,914,411,2321,0.8,2206,3
20904143519,36,2167,1073,404,2680,0.8,2684,3.4
20904143520,39,1950,900,380,2416,0.8,2270,3.1
20904143521,35,2304,991,385,2758,0.9,2703,3.5
20904143522,36,2084,784,546,2583,0.9,2562,3.7
20904143523,33,1842,834,406,2053,0.9,2120,3.1
20904143524,34,2000,876,447,2353,0.9,2368,3.4
20904143525,37,0,758,185,1499,0.6,824,2
20904143601,40,1800,701,392,2250,0.8,1987,3
20904143602,33,1733,775,401,2021,0.9,1862,3.1
20904143603,35,1950,843,360,2141,0.8,2090,2.9
20904143604,40,2000,900,380,2750,0.7,2399,2.7
20904143605,33,1447,780,344,1704,0.8,1472,2.4
20904143606,36,1733,865,390,2422,0.9,2392,3.2
20904143607,34,2100,874,421,2302,0.9,2330,3.7
20904143608,39,1719,784,383,2159,0.9,1961,3
20904143609,38,1831,811,390,2449,0.9,2250,3.2
20904143610,37,1287,1124,317,2249,0.7,1437,1.4
20904143611,38,2111,838,401,2214,0.9,2194,3.3
20904143612,45,1517,808,351,1681,0.7,1385,2.3
20904143613,38,1989,884,421,2349,0.8,2116,2.9
20904143614,36,1733,741,401,2106,0.8,2007,3
20904143615,38,1733,866,331,2319,0.8,2059,2.7
20904143616,40,1800,703,336,1875,0.8,1445,2.1
20904143617,40,1950,878,411,2096,0.8,2018,2.8
20904143618,64,2000,442,376,1825,0.9,1607,2.8
20904143619,36,1997,991,430,2536,0.9,2446,3.3
20904143620,33,1650,729,331,1875,0.9,1437,2.6
20904143621,39,1882,722,381,2017,0.9,2015,3
20904143622,38,1767,809,381,2203,0.8,2103,3
20904143623,34,1696,778,381,2143,0.9,2015,3
20904143624,38,1674,725,420,1731,0.9,1738,3.2
20904143625,42,1738,894,400,2352,0.8,2294,3
20904143626,48,1521,498,351,1892,0.8,1312,2
20904143627,34,1906,898,406,2269,0.9,2225,3.2
20904143628,36,1733,752,386,2250,0.9,2045,3.2
20904143629,0,0,0,0,0,0,0,0
20904143630,36,1742,951,364,2349,0.8,2068,2.8
20904143631,0,0,0,0,0,0,0,0
20904143632,4,0,824,0,1375,1.6,1375,5
20904143633,41,1679,835,362,1875,0.8,1733,2.7
20904143634,30,1733,973,381,2164,0.8,2026,2.6
20904143635,70,2000,539,425,1355,0.8,790,1.9
20904143706,32,1898,824,391,2096,0.9,2038,3.2
20904143708,32,1950,821,392,2018,0.9,1861,3.2
20904143709,32,1613,772,348,1737,0.9,1553,2.8
20904143710,32,2167,737,401,1937,0.8,1920,3.3
20904143711,69,1797,511,311,959,0.8,747,1.8
20904143712,31,1836,873,401,2157,0.9,2176,3.5
20904143713,31,2166,944,401,2210,0.8,2208,3.3
20904143714,29,2167,863,400,1993,0.9,2023,3.4
20904143715,29,2100,903,411,2010,0.9,2050,3.5
20904143716,27,2000,852,413,1875,1,1937,4
20904143717,28,1733,775,362,1617,1,1506,3
20904143718,32,1842,821,387,2180,0.9,2154,3.5
20904143719,32,2200,952,431,2239,0.8,2158,3.1
20904143720,29,2000,965,398,2100,0.8,2017,2.8
20904143721,31,2124,866,422,2059,1,2125,3.8
20904143722,32,1800,784,418,2266,0.9,2290,3.6
20904143723,28,1823,736,368,1888,1,1841,3.3
20904143724,55,3100,629,341,1541,0.6,1541,2.2
20904143725,29,2059,864,431,2010,0.8,1978,3.2
20904143726,29,2150,898,428,1973,0.8,1987,3.3
20904143727,30,2000,801,374,2031,0.9,2015,3.3
20904143728,30,2160,969,421,2042,0.8,2024,3.1
20904143729,31,1900,712,415,1829,0.9,1888,3.7
20904143730,31,1800,815,402,2236,0.9,2048,3.3
20904143731,33,2000,797,408,1992,0.9,1986,3.5
20904143732,29,2198,916,450,2017,0.9,2053,3.6
20904143733,31,1993,789,402,2055,0.9,2057,3.5
20904143734,30,1925,804,380,1937,0.9,2062,3.4
20904143735,31,2000,980,400,2190,0.8,2166,3.2
20904143736,30,2184,976,443,2421,0.8,2437,3.3
20904143737,33,2000,828,407,2130,0.9,2087,3.5
20904143738,29,2000,789,406,1850,0.9,1952,3.3
20904143739,31,1935,843,407,2086,1,2097,3.6
20904143740,32,2034,914,401,2299,0.8,2113,3.2
20904143741,32,1950,676,341,1733,1,1702,3.2
20904143742,30,1907,826,401,1911,1,1947,3.7
20904143743,33,1800,838,394,2019,0.9,2077,3.5
20904143744,29,2168,1007,411,2244,0.9,2238,3.3
20904143745,28,2000,795,351,1616,0.8,1631,2.9
20904143746,27,2118,817,400,1852,1,1937,3.6
20904143747,30,2121,813,351,1884,0.8,1804,3.1
20904143748,29,1950,851,420,1916,0.9,1928,3.2
20904143749,29,2050,812,381,2009,0.9,1951,3.4
20904143750,32,2000,828,384,2083,0.9,2048,3.3
20904143751,30,2199,1174,421,2399,0.7,2333,3
20904143752,29,1800,1034,401,2210,0.8,2048,2.8
20904143753,31,2143,866,411,2036,0.9,2111,3.4
20904152701,37,2000,865,391,2537,0.8,2273,3
20904152702,30,2004,1048,411,2422,0.8,2265,3.2
20904152703,31,2000,1018,410,2281,0.8,2185,3.1
20904152704,36,1796,720,400,2057,0.7,1437,2.5
20904152705,30,1916,953,400,1899,0.8,1854,3.1
20904152706,37,2367,854,453,2609,0.8,2517,3.2
20904152707,28,2013,819,396,2017,0.9,2029,3.6
20904152708,32,2000,984,381,2318,0.8,2242,3.2
20904152709,36,2000,879,390,2250,0.7,1976,2.7
20904152710,30,1772,971,361,1713,0.8,1578,2.8
20904152711,38,1950,803,401,2320,0.8,2154,3.3
20904152712,34,1876,1007,400,2321,0.7,2114,2.8
20904152713,38,2000,911,570,2356,0.8,2181,3.1
20904152714,34,1975,847,411,2239,0.7,1945,2.9
20904152715,32,1950,934,400,2309,0.9,2163,3.2
20904152716,38,1800,739,369,2484,0.9,2338,3.2
20904152717,0,0,0,0,0,0,0,0
20904152718,31,2006,1013,426,2422,0.8,2338,3.2
20904152719,32,1950,877,400,2150,0.8,1875,2.9
20904152720,38,2019,788,391,2353,0.8,2104,3.1
20904152721,34,1950,1004,416,2447,0.9,2391,3.5
20904152722,40,1700,701,421,1968,0.7,1571,2.7
20904152723,36,2282,859,415,2750,0.9,2937,3.8
20904152724,41,2025,789,400,2687,0.8,2481,3.1
20904152725,36,2040,881,404,2444,0.8,2360,3.2
20904152726,36,2000,940,401,2620,0.9,2531,3.4
20904152727,36,2123,1009,390,2714,0.8,2542,3.2
20904152728,39,1950,803,420,2676,0.8,2359,3.1
20904152729,40,2367,838,465,2860,0.8,2723,3.5
20904152730,44,2000,888,450,2795,0.8,2681,3.1
20904152731,36,2000,933,380,2212,0.8,1991,2.8
20904152732,41,1950,943,0,2868,0.9,2867,3.5
20904152733,33,2000,985,401,2312,0.8,2238,3.3
20904152734,29,2060,892,391,2159,0.8,1937,3.1
20904152735,31,1959,838,390,2053,0.8,2015,2.8
20904152736,30,2000,867,400,2020,0.8,1990,3.1
20904152737,35,2029,892,396,2233,0.8,2125,3.1
20904152801,33,2104,1135,400,2491,0.7,2340,2.8
20904152802,31,2137,979,423,2325,0.8,2208,3.1
20904152803,33,1801,864,410,1875,0.9,1892,3.2
20904152804,32,2000,978,404,2322,0.8,2255,3.1
20904152805,33,1869,983,427,2291,0.8,2214,3
20904152806,31,1631,1022,331,2166,0.8,1663,2.2
20904152807,31,1928,945,381,2008,0.8,1825,2.8
20904152808,37,2011,988,438,2567,0.9,2455,3.4
20904152809,31,2123,1165,430,2516,0.8,2430,3
20904152810,33,2033,970,391,2267,0.8,2177,3.1
20904152811,33,2000,860,396,2179,0.9,2175,3.3
20904152812,36,2167,678,391,2277,0.8,2204,3.3
