SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
21104127318,3,12,6,0,0,0,4,33,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,4,0,6,0,3,3,5,3,18,0,0,0,0,0,0,0,0,8,15,10,3,6,3,3,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,18,10,3,6,3,3,55
21104127319,10,15,16,6,10,7,5,56,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,9,12,4,0,3,32,0,0,0,0,0,0,0,0,12,11,27,20,18,5,10,94,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,12,13,29,17,18,8,10,100
21104127320,10,15,8,6,3,4,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,3,5,4,0,17,0,0,0,0,0,0,0,0,10,23,13,7,5,13,10,82,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,8,26,16,7,5,19,10,91
21104127321,6,16,9,9,9,13,9,67,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,13,14,13,13,10,12,8,91,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,6,5,0,6,0,0,23,14,26,15,13,18,15,13,116
21104127322,7,18,5,3,4,3,5,45,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,6,5,6,3,12,5,0,27,0,0,0,0,0,0,0,0,10,20,13,11,12,14,3,87,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,10,9,20,12,16,18,10,7,96
21104127323,3,13,9,12,4,4,5,41,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,13,9,12,9,6,5,55,0,0,0,0,8,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,3,4,0,11,9,5,30,9,18,16,11,18,10,7,84
21104127324,14,12,6,9,3,0,0,39,6,0,0,3,0,0,0,6,0,6,3,3,0,0,0,10,0,6,6,4,0,0,0,20,0,0,0,0,0,0,0,0,21,23,14,15,7,4,0,85,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,3,3,0,0,18,20,28,17,17,12,4,3,97
21104127325,11,16,7,0,9,0,0,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,9,6,8,9,5,0,38,0,0,0,0,0,0,0,0,25,27,17,10,15,5,0,103,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,25,30,19,10,15,13,0,109
21104127326,5,16,4,3,4,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,3,7,8,0,28,0,0,0,0,0,0,0,0,8,25,12,9,14,7,0,73,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,22,9,10,16,14,0,81
21104127327,3,9,4,5,8,3,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,3,13,4,0,8,5,4,38,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,8,3,13,6,3,15,8,8,46
21104127328,8,15,10,9,11,4,3,60,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,8,4,0,3,4,4,28,0,0,0,0,0,0,0,0,12,22,19,9,18,10,8,98,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,13,15,22,19,12,22,14,13,113
21104127329,11,21,10,4,12,7,12,68,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,13,4,0,4,6,5,0,0,20,0,0,0,0,0,0,0,0,10,26,15,10,12,14,14,103,0,4,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,15,11,34,17,13,18,11,14,121
21104127330,12,20,3,9,6,3,0,47,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,4,0,0,0,7,17,0,0,0,0,0,0,0,0,14,25,5,12,9,10,3,78,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,15,15,28,9,10,11,14,6,95
21105127401,0,7,0,0,0,0,0,3,0,4,0,0,3,0,0,4,0,0,0,3,0,0,0,5,9,10,9,5,6,10,0,54,0,0,0,0,0,0,0,0,9,12,10,10,12,8,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,9,18,10,10,12,12,4,74
21105127402,0,5,0,0,5,0,0,5,5,0,0,0,0,0,0,4,0,6,0,0,3,0,0,6,17,11,14,4,4,0,0,58,0,0,0,0,0,0,0,0,19,15,13,4,10,4,0,75,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,22,22,13,4,11,4,0,75
21105127403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,10,10,12,11,8,12,6,0,64,0,0,0,0,0,0,0,0,15,9,11,7,12,11,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,15,9,13,11,13,11,0,80
21105127404,3,3,0,0,0,0,0,11,4,0,0,0,0,0,0,11,9,5,7,3,0,0,0,26,7,10,3,0,5,0,0,29,0,0,0,0,0,0,0,0,19,20,15,5,8,3,0,65,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,17,19,21,17,3,10,0,0,90
21105127405,3,0,0,0,0,0,0,5,7,7,0,0,0,0,0,14,4,3,3,5,0,0,0,16,19,19,11,11,18,7,3,87,0,0,0,0,0,0,0,0,28,29,13,17,18,7,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,3,0,0,16,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,16,29,35,17,17,21,8,5,130
21105127406,0,0,0,0,0,0,0,5,0,0,4,4,0,0,3,11,0,0,3,6,0,0,0,7,19,22,10,3,9,4,0,66,0,0,0,0,0,0,0,0,21,23,13,12,17,8,4,100,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,5,3,0,7,0,0,17,0,0,0,0,0,0,0,0,4,3,3,0,7,0,0,24,27,28,20,20,20,8,4,123
21105127407,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,5,7,4,0,0,0,0,14,19,18,4,4,6,0,0,50,0,0,0,0,0,0,0,0,26,29,13,4,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,15,26,32,11,6,9,0,0,87
21105127408,0,4,0,0,0,0,0,12,5,0,0,0,0,0,0,5,6,0,0,0,0,0,0,9,12,7,5,6,4,0,0,35,0,0,0,0,0,0,0,0,23,20,9,5,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,22,20,6,4,8,0,0,72
21105127409,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,4,7,13,7,3,4,0,0,31,0,0,0,0,0,0,0,0,9,12,6,9,4,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,9,4,4,0,47
21105127410,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,5,7,5,8,4,3,4,41,0,0,0,0,0,0,0,0,5,13,7,9,8,8,3,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,14,7,10,12,8,3,53
21105127411,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,3,0,0,4,19,23,12,5,5,8,4,72,0,0,0,0,0,0,0,0,18,23,12,8,11,7,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,12,8,16,7,5,87
21105127412,8,3,4,0,4,0,0,13,5,10,4,4,3,9,0,29,0,8,8,3,0,0,0,23,15,21,13,6,9,0,0,58,0,0,0,0,0,0,0,0,22,32,23,15,11,10,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,24,24,38,31,20,15,9,6,141
21105127413,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,9,0,3,0,0,0,0,0,6,5,8,8,4,4,0,0,37,0,0,0,0,0,0,0,0,11,14,16,8,9,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,11,14,16,8,19,5,0,71
21105127414,0,0,0,3,3,0,3,13,0,5,0,0,0,0,0,6,0,3,0,0,0,0,0,8,11,16,9,3,11,0,0,55,0,0,0,0,0,0,0,0,13,22,12,12,13,6,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,16,25,12,12,16,6,6,84
21105127415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,8,6,4,5,3,0,0,26,0,0,0,0,0,0,0,0,9,6,4,5,5,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,14,3,4,11,3,0,40
21105127416,0,3,5,0,0,0,0,13,0,3,0,0,0,0,0,11,5,0,4,0,3,0,0,11,19,22,10,4,7,0,0,66,0,0,0,0,0,0,0,0,23,33,19,7,8,3,0,93,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,14,25,32,22,12,12,4,0,114
21105127417,0,0,0,5,0,0,0,10,4,5,0,6,6,0,0,14,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,3,9,7,4,11,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,9,10,9,6,16,3,0,52
21105127418,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,9,4,6,0,0,0,0,0,10,15,15,3,3,0,3,0,51,0,0,0,0,0,0,0,0,24,23,3,5,3,3,6,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,4,0,0,14,0,0,0,0,0,0,0,0,3,4,9,4,4,0,0,19,24,22,8,8,3,9,0,87
21105127419,0,0,0,0,3,0,0,4,3,6,0,0,4,0,0,14,0,0,0,0,0,0,0,5,8,7,6,4,0,0,0,28,0,0,0,0,0,0,0,0,13,16,10,10,7,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,13,17,12,10,11,0,3,64
21105127420,0,4,3,0,0,0,0,5,3,0,0,3,0,0,0,7,5,0,4,3,3,0,0,22,12,7,5,0,3,0,0,28,0,0,0,0,0,0,0,0,21,15,7,6,8,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,16,22,16,10,6,11,0,0,70
21105127421,0,5,0,0,0,0,0,3,3,4,0,0,0,0,0,12,3,5,0,0,0,0,0,5,10,6,4,0,3,0,0,30,0,0,0,0,0,0,0,0,18,14,4,5,8,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,3,4,8,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,20,18,15,9,10,15,5,0,74
21105127422,0,0,0,0,0,0,0,7,4,4,0,4,0,0,0,12,0,5,0,5,0,0,0,16,17,10,6,4,3,3,0,43,0,0,0,0,0,0,0,0,16,19,6,10,7,4,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,4,5,6,3,3,0,20,19,24,15,14,11,10,0,93
21105127423,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,15,11,10,3,5,0,0,43,0,0,0,0,0,0,0,0,16,18,11,4,4,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,19,18,16,4,8,4,0,73
21105127424,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,3,14,5,7,3,0,0,0,24,0,0,0,0,0,0,0,0,13,12,10,5,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,13,7,4,9,0,48
21105127425,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,9,0,0,0,4,0,0,0,4,9,11,13,10,0,4,0,51,0,0,0,0,0,0,0,0,13,19,16,8,6,12,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,10,14,21,16,8,12,12,0,77
21105127426,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,4,5,5,3,4,0,20,0,0,0,0,0,0,0,0,6,4,4,5,4,11,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,4,5,4,11,5,36
21105127427,3,4,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,5,5,0,5,24,0,0,0,0,0,0,0,0,7,6,11,3,6,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,3,6,0,5,38
21105127428,3,0,0,0,0,0,0,3,4,5,3,0,0,0,0,8,0,6,0,0,0,0,0,6,7,8,10,5,3,7,0,36,0,0,0,0,0,0,0,0,14,13,11,0,9,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,17,12,16,11,10,11,6,0,67
21105127429,0,0,0,0,0,0,0,6,8,9,3,0,4,0,0,20,4,0,0,0,0,0,0,3,9,12,0,4,4,0,0,29,0,0,0,0,0,0,0,0,22,15,8,9,10,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,23,20,13,12,10,0,0,65
21105127430,3,0,4,0,0,0,0,10,3,0,0,4,4,0,0,9,3,10,5,0,0,0,0,17,21,32,17,12,5,5,0,87,0,0,0,0,0,0,0,0,30,38,20,17,10,9,0,123,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,14,29,41,26,24,11,11,0,137
21105127431,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,6,4,11,5,0,41,0,0,0,0,0,0,0,0,4,11,8,4,11,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,11,9,6,17,5,0,54
21105127501,9,6,3,0,3,3,0,23,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,10,34,33,8,10,9,0,0,86,0,0,0,0,0,0,0,0,43,43,14,8,12,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,3,3,0,0,0,4,14,0,0,0,0,0,0,0,0,6,10,7,0,0,0,4,22,46,50,18,13,15,4,4,143
21105127502,3,3,0,0,0,0,0,5,3,3,0,0,0,0,0,17,0,0,0,0,4,0,0,5,30,24,11,8,9,6,0,82,0,0,0,0,0,0,0,0,34,33,11,10,15,7,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,18,0,0,0,0,0,0,0,0,3,3,0,4,5,0,0,19,38,37,12,7,21,7,0,129
21105127503,0,9,3,3,5,3,0,18,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,13,3,0,5,3,0,53,0,0,0,0,0,0,0,0,33,21,6,4,8,4,0,84,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,13,29,24,14,5,11,7,0,97
21105127504,0,8,3,0,3,3,0,14,0,4,0,0,7,0,0,15,0,0,0,0,0,0,0,0,16,8,6,8,6,5,0,52,0,0,0,0,0,0,0,0,24,16,12,6,14,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,5,3,10,0,0,0,0,0,0,0,0,0,0,5,0,3,6,3,13,24,16,17,6,11,13,5,89
21105127505,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,4,4,0,6,0,0,12,24,36,13,10,11,4,0,93,0,0,0,0,0,0,0,0,24,46,15,14,18,4,4,122,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,10,27,51,21,17,21,4,4,134
21105127506,0,0,3,5,4,5,0,23,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,14,15,12,13,12,12,4,72,0,0,0,0,0,0,0,0,13,23,16,17,21,15,9,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,11,14,25,18,17,23,15,9,121
21105127507,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,8,0,0,5,3,0,0,0,10,14,23,5,10,9,11,0,74,0,0,0,0,0,0,0,0,22,27,11,15,15,17,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,20,24,13,15,19,16,0,108
21105127508,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,9,3,12,7,3,33,0,0,0,0,0,0,0,0,6,3,5,9,12,6,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,9,9,9,12,6,3,49
21105127509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21105127510,7,0,0,3,0,0,0,9,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,31,22,19,10,14,3,0,97,0,0,0,0,0,0,0,0,39,28,21,13,10,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,17,40,30,26,13,17,6,0,129
21105127511,5,0,4,0,3,0,0,11,5,0,0,0,0,5,0,8,0,0,0,0,0,0,0,6,23,19,14,4,3,0,0,68,0,0,0,0,0,0,0,0,31,25,14,9,10,6,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,7,0,3,7,6,0,21,31,27,15,9,13,11,0,105
21105127512,4,5,0,0,4,0,0,14,0,0,0,0,0,0,0,5,4,0,0,0,0,0,5,7,9,12,4,5,5,3,0,30,0,0,0,0,0,0,0,0,18,16,5,3,13,3,0,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,16,16,17,9,5,17,4,5,77
21105127513,3,11,0,0,0,0,4,19,0,3,0,0,0,0,0,3,5,5,0,0,0,0,0,10,9,15,17,6,8,0,4,59,0,0,0,0,0,0,0,0,22,26,15,6,11,0,5,93,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,8,6,4,3,0,0,20,25,37,19,6,6,4,9,110
