SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
20201102124,0,0,0,0,0,4,0,0,0,3
20201102125,57,61,42,47,56,58,39,19,3,390
20201102126,83,48,36,39,59,64,46,27,6,398
20201102127,0,0,0,0,0,0,0,0,0,0
20201102201,79,47,52,47,38,75,51,42,8,436
20201102202,130,69,141,90,79,80,145,112,55,906
20201102203,30,15,37,23,18,19,23,24,39,244
20201102204,83,37,28,58,54,65,99,179,33,640
20201102205,79,39,49,47,57,61,54,26,7,417
20201102206,84,44,68,48,38,43,42,22,8,398
20201102208,52,39,57,38,48,52,66,40,5,407
20201102209,61,36,50,36,52,61,68,43,19,430
20201102210,70,52,66,60,54,57,39,22,7,433
20201102211,87,51,72,71,51,56,45,32,13,477
20201102212,108,64,75,58,62,74,62,37,12,561
20201102213,23,4,27,27,18,23,47,27,12,197
20201102214,41,35,61,29,45,35,20,11,5,288
20201102215,53,33,68,27,22,36,31,17,3,300
20201102216,171,80,141,109,89,99,140,99,52,970
20201102217,88,45,93,59,59,72,74,38,20,554
20201102218,82,49,88,55,55,76,52,47,13,512
20201102219,66,39,53,46,36,33,42,27,14,356
20201102220,29,21,33,30,22,26,25,10,5,194
20201102221,33,27,62,38,38,46,23,25,17,316
20201102222,178,109,117,132,111,84,64,37,14,844
20201102223,68,57,60,53,59,53,65,62,12,491
20201102224,75,43,48,49,45,62,45,41,15,430
20201102225,91,75,99,73,67,66,53,68,98,696
20201102226,62,50,51,35,37,39,39,23,6,340
20201102227,97,70,103,83,54,54,46,33,14,557
20201102228,104,58,86,84,76,73,44,33,4,566
20201102229,95,77,53,56,77,61,46,37,9,515
20201102230,39,37,43,27,29,46,52,41,25,337
20201102231,73,41,53,65,62,52,41,31,15,429
20201102232,134,69,91,89,56,64,72,35,9,611
20201102233,63,32,20,33,40,42,44,21,15,306
20201102234,44,35,24,34,23,44,38,16,0,251
20201102235,68,43,38,54,51,70,65,33,6,441
20201102236,135,78,108,94,79,83,95,48,31,744
20201102237,100,55,72,56,62,63,73,19,6,517
20201102238,62,42,51,63,44,58,54,50,13,427
20201102239,68,55,46,35,34,60,61,33,12,394
20201102240,35,33,48,31,25,30,19,7,0,224
20201102241,96,86,103,66,60,68,61,49,63,644
20201102242,64,35,40,43,30,26,21,8,11,275
20201102243,48,25,52,38,48,50,56,64,19,400
20201102244,59,48,42,37,41,63,57,65,104,519
20201102245,238,112,162,174,113,97,109,49,5,1061
20201102301,112,67,79,81,80,80,71,20,5,596
20201102302,121,65,26,68,87,94,60,17,3,546
20201102305,155,95,99,99,89,88,88,21,4,744
20201102306,66,49,24,52,50,76,47,25,0,384
20201102307,91,52,30,57,66,31,35,26,9,397
20201102308,145,87,46,79,92,61,70,23,0,606
20201102309,80,19,22,60,49,46,34,8,0,322
20201102310,213,61,41,140,85,22,36,4,0,599
20201102311,247,99,98,142,122,89,51,21,3,877
20201102312,120,60,35,67,78,51,28,11,0,449
20201102402,66,32,26,48,48,56,55,21,0,338
20201102403,43,22,9,16,51,30,26,10,3,217
20201102405,205,96,66,137,96,64,82,27,8,785
20201102407,122,58,50,71,64,70,43,28,3,498
20201102408,186,102,64,108,90,63,58,34,9,720
20201102409,147,85,48,96,98,37,49,21,6,589
20201102410,199,112,39,125,142,102,55,7,0,787
20201102411,101,52,25,63,64,63,80,23,4,477
20201102412,94,59,37,67,68,110,67,23,3,525
20201102413,77,46,41,39,45,52,50,27,6,383
20201102415,44,29,20,26,40,43,34,0,3,243
20201102417,0,0,0,0,0,0,0,0,0,0
20201102418,295,97,126,165,133,73,71,28,0,982
20201102419,89,66,19,59,97,60,59,20,5,470
20201102421,124,79,57,84,93,58,62,26,3,594
20201102422,57,31,23,35,37,46,103,195,50,584
20201102423,90,54,31,75,53,47,36,4,3,394
20201102424,184,63,61,120,89,47,30,6,3,602
20201102425,86,37,33,42,32,30,52,16,11,348
20201102426,126,28,81,59,38,17,21,0,0,371
20201102427,157,73,94,89,70,47,51,14,0,593
20201102428,41,34,24,21,34,41,26,4,0,218
20201102501,118,78,64,66,85,80,52,34,5,582
20201102502,98,96,79,61,79,74,66,42,4,595
20201102503,164,79,111,108,92,100,78,34,4,771
20201102504,76,46,68,43,36,30,32,16,3,356
20201102505,78,58,57,47,49,49,55,32,19,429
20201102506,58,38,63,25,33,39,51,34,3,344
20201102507,4,0,3,0,0,0,0,0,0,4
20201102509,172,75,112,99,66,112,97,17,5,761
20201102510,116,67,73,61,68,75,75,44,12,591
20201102511,57,43,54,39,34,30,29,15,9,321
20201102512,149,59,75,83,63,70,50,23,5,579
20201102514,151,72,94,94,71,61,61,25,21,649
20201102515,65,21,21,35,43,45,41,10,5,288
20201102517,161,58,74,99,94,97,43,19,8,640
20201102519,75,51,73,35,69,53,61,27,5,441
20201102520,154,94,144,90,77,82,50,26,10,722
20201102521,151,57,94,96,74,60,54,25,11,613
20201102522,94,56,57,66,38,46,41,15,6,414
20201102523,129,65,61,82,42,37,28,27,3,482
20201102524,181,78,130,106,44,21,15,4,3,587
20201102525,92,29,50,64,43,39,29,8,0,361
20201102526,67,34,29,48,38,63,42,17,9,345
20201102527,180,66,131,95,57,49,30,14,0,623
20201102528,148,69,79,101,49,45,60,33,4,590
20201102529,176,39,139,83,32,36,22,10,0,536
20201102530,89,41,75,40,33,47,30,11,3,375
20201102531,177,88,130,89,53,24,30,13,4,614
20201102532,133,75,82,75,44,28,23,8,0,478
20201102533,96,43,59,61,41,36,16,0,0,358
20202102601,82,36,19,41,63,78,42,11,3,376
20202102602,71,46,42,36,46,51,47,10,0,357
20202102603,110,70,35,69,95,120,69,29,7,614
20202102604,64,63,25,41,73,74,66,36,3,443
20202102605,96,41,24,48,60,51,60,12,5,391
20202102606,51,44,25,27,39,42,27,8,0,252
20202102607,66,40,25,45,63,77,51,27,4,401
20202102608,448,128,346,254,107,101,91,30,5,1508
20202102609,51,22,22,36,26,46,35,14,5,265
20202102610,53,39,19,34,39,60,57,17,3,326
20202102611,65,83,38,47,88,78,49,23,4,482
20202102612,67,49,46,61,50,55,51,20,0,393
20202102613,147,83,45,88,122,102,45,26,0,655
20202102614,67,30,29,31,36,66,20,7,0,291
20202102615,51,30,20,40,37,25,32,12,0,234
20202102616,77,30,10,40,61,55,49,21,4,348
20202102617,22,23,6,12,30,39,25,8,3,164
20202102618,55,44,41,53,58,79,43,12,6,393
20202102619,90,72,23,53,77,67,48,22,3,452
20202102701,63,32,34,47,47,64,65,22,6,370
20202102702,56,21,18,40,48,56,58,31,15,358
20202102703,0,0,0,0,0,0,0,0,0,0
20202102704,60,24,29,50,37,54,63,29,11,357
20202102705,69,27,35,46,56,52,65,43,13,416
20202102706,47,39,27,36,66,81,67,59,8,434
20202102707,84,59,88,75,72,94,78,45,10,597
20202102708,152,66,69,85,118,98,100,52,7,743
20202102709,73,54,37,39,74,48,71,28,8,431
20202102710,68,27,32,47,58,79,73,37,4,422
20202102711,48,23,32,39,68,64,56,21,9,363
20202102712,41,23,25,43,53,68,83,23,0,357
20202102713,60,34,13,45,59,67,84,32,20,411
20202102714,51,24,21,43,50,43,50,45,4,328
20202102715,59,18,17,54,64,55,101,53,18,445
20202102716,15,16,23,26,32,28,41,41,14,243
20202102717,50,20,23,44,53,62,96,39,19,401
20202102718,28,6,12,17,17,70,62,88,164,463
20202102719,62,26,20,40,59,65,87,42,23,425
20202102720,32,27,26,30,26,39,64,43,14,294
20202102721,169,81,69,109,109,95,84,32,10,760
20202102722,26,50,217,181,119,86,63,31,17,796
20202102723,35,21,26,40,36,41,31,25,14,272
20202102724,49,25,24,58,41,38,51,33,10,334
20202102725,70,28,37,45,49,62,59,39,12,412
20202102726,57,43,25,45,57,65,103,85,32,506
20202102727,75,34,50,51,52,52,43,36,15,408
20202102801,53,29,16,39,34,33,55,18,3,283
20202102802,111,51,52,69,77,109,128,49,11,656
20202102803,42,23,23,26,50,65,59,25,3,310
20202102804,26,23,30,17,45,68,47,19,3,293
20202102805,43,27,28,29,61,63,59,34,5,353
20202102806,19,30,25,16,50,64,52,33,4,299
20202102807,52,29,30,37,50,83,67,18,5,368
20202102808,75,39,52,46,63,93,63,32,7,469
20202102809,16,9,17,22,12,38,30,10,0,161
20202102810,35,20,20,22,65,84,124,65,37,469
20202102811,26,32,24,34,54,62,67,32,9,336
20202102812,36,18,14,21,48,49,30,9,5,232
20202102813,70,25,29,40,61,57,60,26,3,370
20202102814,41,26,30,48,54,73,43,12,4,344
20202102815,54,52,37,57,89,104,85,30,3,525
20202102816,88,22,31,50,64,60,69,26,8,417
20202102817,48,23,31,32,38,82,69,37,10,358
20202102818,30,26,24,29,33,63,71,35,10,320
20202102819,61,24,21,34,43,44,26,32,0,284
20202102820,45,34,26,27,65,105,94,46,11,461
20202102821,16,18,13,16,40,50,56,29,5,234
20202102822,62,17,12,37,27,34,25,16,6,240
20202102823,40,30,38,42,49,68,69,24,3,374
20202102824,67,54,30,41,74,70,57,25,4,426
20202102825,23,27,12,17,39,43,39,13,0,194
20202102826,88,20,36,50,55,93,69,28,10,459
20202102901,36,29,37,37,52,88,87,67,21,450
20202102902,25,20,30,33,29,53,81,54,12,332
20202102903,92,21,61,38,34,43,36,17,3,348
20202102904,36,18,17,31,57,87,68,19,3,343
20202102905,53,25,27,41,64,61,74,32,4,380
20202102906,38,27,17,26,50,70,66,52,4,351
20202102907,49,32,20,34,89,106,82,57,8,491
20202102908,52,24,34,39,69,98,80,40,10,439
20202102909,40,23,23,30,30,44,56,41,9,298
20202102910,40,14,25,28,37,51,66,40,43,341
20202102911,144,56,75,76,91,90,77,21,7,634
20202102912,69,30,32,45,50,61,64,45,22,416
20202102913,47,24,21,20,43,35,21,12,10,233
20202103001,94,54,27,58,89,68,68,36,3,495
20202103002,99,38,29,78,71,81,82,20,11,498
20202103003,109,55,53,64,104,113,106,42,4,647
20202103004,112,57,27,81,97,82,66,40,6,576
20202103005,55,44,39,44,58,68,46,31,0,386
20202103006,66,22,34,42,54,65,58,22,0,356
20202103007,77,41,20,46,84,56,73,27,4,435
20202103008,32,26,20,24,33,46,46,14,0,249
20202103009,91,30,42,61,69,51,54,10,3,418
20202103010,90,35,61,65,60,56,49,16,3,446
20202103011,45,27,22,28,49,65,44,15,0,291
20202103012,95,42,34,72,71,70,78,54,9,531
20202103013,79,36,40,71,82,79,76,53,24,532
20202103014,39,15,30,35,40,24,34,36,20,266
20202103015,49,19,29,39,48,54,60,50,16,351
20202103016,77,29,43,56,88,47,74,22,15,459
20202103018,72,52,67,67,59,62,63,68,90,596
20202103019,102,45,63,87,85,82,65,66,65,651
20202103020,159,107,102,119,153,106,77,68,17,904
20202103021,81,54,34,47,61,62,67,36,3,444
20202103022,0,0,0,0,0,3,0,0,0,6
20202103023,89,57,54,47,57,34,43,21,7,410
20202103024,56,45,31,43,64,79,48,29,5,396
20202103025,37,12,23,16,46,31,42,8,0,224
20202103101,168,64,59,118,115,89,101,49,7,765
20202103102,239,60,87,136,153,113,99,42,13,936
20202103104,82,57,21,64,83,82,54,17,0,462
20202103105,96,80,33,75,110,94,79,22,0,585
20202103106,79,51,15,43,72,62,56,25,6,406
20202103107,97,48,29,61,91,82,78,43,6,533
20202103108,22,29,6,22,32,33,21,13,0,181
20202103109,70,34,13,40,58,54,43,18,0,335
20202103110,66,36,15,43,58,66,48,18,3,350
20202103111,131,68,57,67,94,58,52,23,3,547
20202103112,69,17,33,44,49,49,37,16,5,314
20202103113,126,51,29,79,92,52,50,29,3,510
20202103114,52,29,21,30,56,37,59,24,4,310
20202103115,87,44,46,55,80,79,64,51,19,530
20202103116,82,47,36,73,66,62,58,62,77,553
20202103117,0,0,0,0,5,20,85,68,12,195
20202103118,77,55,23,54,93,67,47,13,0,433
20203103201,127,54,37,73,93,90,62,22,3,552
20203103202,49,19,40,24,37,59,58,48,10,344
20203103203,75,36,41,49,35,43,35,9,3,326
20203103204,47,35,30,28,54,39,44,21,6,300
20203103205,75,52,42,42,62,68,31,30,5,409
20203103206,64,43,24,50,53,86,82,12,10,411
20203103207,95,68,55,70,69,105,89,26,4,571
20203103208,61,29,22,30,60,96,61,18,3,379
20203103209,50,37,22,46,46,56,51,17,5,329
20203103210,43,30,33,29,34,50,22,11,0,251
20203103211,84,40,54,52,71,72,49,18,9,447
20203103212,34,14,23,30,26,40,24,21,4,217
20203103213,74,27,37,41,52,66,47,50,16,404
20203103301,67,37,44,43,67,69,74,44,53,500
20203103302,49,29,46,32,32,56,57,34,7,341
20203103303,31,26,14,20,32,40,33,18,8,222
20203103304,50,24,27,27,76,72,76,35,8,402
20203103305,63,34,36,41,33,46,34,19,4,317
20203103306,57,29,33,34,46,79,60,21,6,365
20203103307,44,22,15,35,44,98,71,18,12,360
20203103308,44,25,27,35,38,84,75,26,8,358
20203103309,35,22,25,19,39,74,65,21,8,302
20203103310,32,19,15,16,31,60,40,34,3,249
20203103311,16,15,9,12,25,22,24,9,3,144
20203103312,48,28,33,24,36,35,40,30,7,291
20203103313,81,54,39,35,65,81,56,19,4,436
20203103314,50,19,22,23,40,78,62,38,11,341
20203103315,73,39,30,35,30,64,63,39,72,449
20203103316,80,37,36,47,42,48,61,9,4,362
20203103317,88,28,41,48,44,69,76,17,4,422
20203103318,51,22,20,37,42,48,71,52,14,359
20203103319,43,22,24,31,37,42,32,15,10,258
20203103320,33,28,18,32,25,35,24,18,8,219
20203103321,35,25,26,14,50,58,61,39,6,311
20203103322,33,25,19,23,37,38,54,39,17,286
20301103401,112,65,34,70,98,31,53,29,3,511
20301103402,273,116,76,166,168,66,58,27,5,957
20301103403,144,64,65,95,68,72,76,22,3,615
20301103404,84,89,29,36,94,96,43,20,0,480
20301103407,153,86,91,92,88,70,92,45,9,723
20301103408,50,34,23,43,27,31,43,39,19,310
20301103411,62,49,25,34,55,49,40,19,4,328
20301103412,421,117,308,226,129,66,44,21,0,1336
20301103413,195,75,106,132,83,85,66,67,75,876
20301103414,36,6,10,20,18,35,32,9,0,160
20301103415,138,48,21,92,60,18,16,0,4,388
20301103416,33,25,19,22,34,34,24,19,4,211
20301103417,222,116,82,120,145,89,61,19,3,853
20301103501,88,53,41,61,81,49,31,10,0,412
20301103502,73,44,51,53,62,53,52,14,8,412
20301103503,146,62,90,82,90,93,65,12,3,641
20301103504,38,46,15,21,50,53,30,3,0,251
20301103505,129,48,63,70,52,76,52,21,7,523
20301103506,256,90,65,171,147,116,55,26,0,929
20301103507,59,56,29,43,64,39,37,11,0,342
20301103508,38,19,28,31,41,45,44,10,5,263
20301103509,127,73,42,85,72,81,34,14,5,533
20301103510,67,37,30,49,58,87,50,27,9,410
20301103511,75,36,40,52,46,62,30,20,3,366
20301103512,146,70,67,84,112,136,107,39,8,766
20301103513,58,38,57,40,63,55,82,21,6,419
20301103514,184,73,55,129,94,85,63,17,5,701
20301103515,75,50,32,57,52,51,38,14,3,371
20301103516,189,66,114,114,94,98,68,14,10,764
20301103601,31,21,34,34,9,43,45,38,39,305
20301103602,105,98,56,78,92,115,68,38,7,650
20301103603,71,43,24,44,64,45,59,9,5,364
20301103604,83,41,42,60,74,97,62,21,6,485
20301103605,53,39,18,34,56,57,39,20,4,309
20301103606,36,32,22,32,30,42,31,9,3,247
20301103607,80,54,30,55,75,59,66,28,9,454
20301103608,50,33,21,29,35,28,24,18,3,251
20301103609,74,35,25,55,46,44,33,8,5,328
20301103610,65,49,21,59,56,73,45,11,0,391
20301103612,74,22,30,47,35,46,39,12,7,327
20301103613,42,42,37,41,40,57,39,17,4,310
20301103614,102,43,25,69,63,34,20,3,0,366
20301103615,83,53,53,57,57,55,77,30,5,470
20301103617,66,17,73,40,21,18,12,4,0,244
20301103618,48,29,49,30,43,35,46,26,4,319
20301103619,73,56,36,62,58,64,41,31,4,422
20301103620,74,19,70,48,40,59,49,19,8,387
20302103701,75,58,81,52,58,46,37,28,12,444
20302103702,118,81,119,98,60,53,40,20,14,609
20302103703,53,47,58,31,46,27,35,26,9,344
20302103704,55,51,58,50,52,47,37,20,6,377
20302103705,80,65,75,50,55,67,56,37,14,497
20302103706,39,30,107,42,33,51,33,16,8,353
20302103707,106,53,53,69,75,54,72,21,4,505
20302103708,0,0,0,0,0,0,0,0,0,0
20302103709,124,78,92,101,58,45,40,32,17,596
20302103710,41,29,62,34,13,38,37,32,80,364
20302103711,111,67,90,80,62,81,67,34,37,620
20302103712,81,46,96,62,66,51,35,24,19,485
20302103713,70,41,65,46,51,23,26,14,8,354
20302103714,85,48,59,58,32,35,44,30,13,404
20302103715,92,66,82,60,63,48,44,33,21,506
20302103716,116,69,137,93,56,40,46,18,12,591
20302103717,105,89,122,85,72,62,47,32,17,636
20302103718,76,79,93,73,53,32,33,29,9,481
20302103719,34,58,47,41,31,52,32,21,7,322
20302103720,79,67,103,64,36,27,42,21,17,455
20302103721,49,38,58,36,38,76,51,21,6,370
20302103722,78,69,112,40,67,56,49,29,17,509
20302103723,142,64,84,111,82,55,42,43,11,627
20302103724,95,86,125,78,91,77,48,35,26,648
20302103725,54,45,37,31,45,23,39,39,14,324
20302103726,96,47,58,70,92,56,68,45,15,551
20302103727,93,122,153,87,69,82,72,49,24,748
20302103728,45,35,90,40,40,27,40,31,27,371
20302103729,99,52,118,85,55,53,59,31,26,581
20302103730,103,34,61,88,54,56,79,57,53,579
20302103731,125,42,59,71,66,86,53,22,3,527
20302103732,48,51,54,19,26,34,18,10,4,258
20302103904,62,65,76,56,72,83,50,23,6,492
20302103905,40,47,87,38,50,42,55,9,4,383
20302103906,44,45,50,29,46,37,42,17,6,325
20302103907,105,68,84,80,65,65,55,39,4,574
20302103908,58,63,71,55,50,56,45,15,0,420
20302103909,60,32,70,48,56,65,46,21,3,405
20302103910,31,278,206,70,79,146,129,61,22,1022
20302103911,38,33,57,41,28,48,48,33,37,354
20302103912,33,37,67,37,58,85,75,27,16,441
20302103913,47,34,62,52,47,39,33,18,7,356
20302103914,105,48,96,91,72,59,45,33,10,555
20302103915,79,63,117,98,68,84,64,33,11,613
20302103916,29,62,61,43,33,52,48,23,9,346
20302103917,83,39,56,66,61,41,36,4,6,384
20302103918,68,31,73,52,74,45,31,14,6,382
20302103919,90,60,92,70,71,80,69,24,5,563
20302103920,89,56,76,70,66,65,43,18,8,490
20302103921,25,20,31,31,26,37,42,16,5,223
20302103922,81,49,55,63,59,62,43,25,13,447
20302103923,63,84,77,41,80,82,54,25,3,506
20302103924,46,54,33,31,66,74,52,23,15,390
20302103925,58,50,98,61,37,44,21,39,11,420
20302103927,68,52,73,50,50,58,50,21,7,422
20302103928,81,58,81,53,50,56,44,40,10,484
20302103929,68,49,63,63,29,53,29,14,6,369
20302103930,43,43,87,65,49,58,57,24,9,437
20302103931,0,0,0,0,0,0,0,0,0,0
20302103932,18,36,40,30,31,36,26,16,0,233
20302103933,23,22,46,26,17,31,49,15,8,240
20302103934,18,32,45,13,30,32,31,25,9,217
20302103935,40,32,43,24,44,44,28,12,11,274
20302103936,0,0,3,0,0,0,0,0,0,3
20302103937,15,24,75,29,17,28,18,14,5,220
20302103938,8,21,61,14,20,33,15,3,0,172
20302103939,35,37,82,46,39,30,49,17,7,345
20302104001,107,61,46,74,77,58,34,17,6,479
20302104002,100,58,56,66,73,80,58,32,13,542
20302104003,84,45,60,63,52,51,26,15,0,398
20302104004,124,69,102,92,72,79,44,18,8,601
20302104005,61,23,28,36,40,30,33,9,6,274
20302104006,62,36,63,34,46,46,24,9,15,342
20302104007,121,47,52,80,59,35,26,10,14,437
20302104008,69,51,52,72,74,40,34,27,14,439
20302104009,77,36,83,68,52,43,30,17,0,404
20302104010,70,30,45,61,54,43,44,23,6,369
20302104011,63,45,79,48,40,33,35,15,8,356
20302104012,99,48,111,79,64,41,42,20,7,502
20302104013,54,44,56,57,49,30,20,6,4,313
20302104014,85,48,64,57,81,57,41,35,5,470
20302104015,95,73,88,97,53,67,46,22,3,546
20302104016,81,29,103,92,55,47,45,25,8,479
20302104017,86,26,53,60,38,51,35,15,14,390
20302104018,66,114,159,86,70,67,50,15,4,634
20302104019,59,26,42,54,47,36,21,11,4,297
20302104020,53,19,43,42,29,22,30,10,3,255
20302104021,64,42,73,57,54,42,44,11,4,387
20302104022,60,39,63,54,50,38,34,23,0,357
20302104023,67,33,36,59,54,56,35,8,4,349
20302104024,62,45,73,51,55,50,40,10,6,397
20302104025,95,40,95,104,69,48,32,11,11,511
20302104026,55,35,78,62,45,39,36,23,4,379
20302104027,66,33,64,42,28,38,19,11,5,304
20302104028,44,18,34,34,34,28,13,24,8,242
20302104029,58,38,79,62,48,55,33,16,10,391
20302104030,23,30,43,24,31,27,26,9,3,229
20302104031,75,52,93,83,64,66,66,56,12,568
20302104032,32,32,66,25,24,26,16,14,7,246
20302104033,64,55,73,54,39,29,31,12,11,369
20302104034,121,92,79,76,87,76,56,35,8,637
20302104035,59,40,31,46,53,72,60,39,11,409
20302104036,34,63,29,18,73,77,32,13,6,337
20302104038,102,58,94,66,65,64,36,29,29,551
20302104039,95,68,83,92,65,52,43,17,13,521
20302104040,81,26,80,53,36,31,44,19,9,381
20302104041,135,86,117,108,67,65,46,30,27,675
20302104042,76,65,94,54,55,57,46,31,10,492
20302104043,76,40,71,47,33,43,55,27,8,399
20302104044,84,54,96,62,48,57,39,13,10,470
20302104045,37,30,57,36,37,40,50,29,8,318
20302104046,56,38,48,50,44,44,26,15,19,334
20302104047,50,32,53,39,35,30,25,44,66,370
20302104048,46,20,60,32,30,36,16,7,5,245
20302104049,48,35,41,43,34,39,17,4,5,262
20302104050,64,49,67,49,59,34,16,12,12,370
20302104051,14,10,6,10,6,13,4,3,0,60
20302104052,65,25,61,48,31,31,21,10,5,296
20302104053,213,97,126,178,76,64,26,9,0,791
20302104201,118,65,65,100,59,47,61,28,12,560
20302104202,128,46,58,75,66,83,68,59,24,599
20302104203,66,33,55,43,48,56,61,34,10,399
20302104204,36,37,30,35,38,57,42,18,3,295
20302104205,95,52,34,65,65,56,27,9,0,402
20302104206,96,78,36,58,97,96,98,54,4,623
20302104208,96,66,110,88,75,56,61,37,18,610
20302104209,106,69,118,74,53,60,33,32,19,567
20302104210,74,44,45,55,37,49,64,35,16,415
20302104211,93,99,38,59,79,88,64,32,3,563
20302104212,66,32,45,43,42,42,37,32,14,344
20302104213,57,27,29,42,44,52,58,29,6,342
20302104215,69,71,71,58,60,68,58,50,10,517
20302104216,60,75,56,48,64,96,77,45,10,523
20302104217,66,59,72,53,43,59,45,22,12,429
20302104218,131,78,76,95,64,53,49,74,21,657
20302104219,67,35,64,56,47,51,48,45,25,448
20302104220,84,63,49,42,69,58,44,13,3,419
20302104221,95,80,59,65,68,52,35,10,3,471
20302104222,111,78,63,82,84,91,69,29,11,601
20302104223,114,60,79,91,73,65,55,40,21,592
20302104224,79,62,39,42,55,79,56,25,9,455
20302104225,28,34,21,18,40,37,37,12,3,240
20302104228,132,48,72,102,62,49,32,32,11,539
20302104229,101,57,89,68,50,35,45,45,18,515
20302104230,90,62,51,71,71,71,37,28,0,494
20302104232,34,48,35,28,62,51,67,64,63,457
20302104233,34,40,18,20,38,65,59,84,16,364
20302104235,82,65,76,65,48,45,27,33,16,467
20302104236,81,21,23,56,40,40,37,31,11,333
20302104237,104,68,48,65,78,64,100,46,12,587
20302104238,82,46,42,61,57,74,55,81,29,510
20302104239,53,43,58,37,39,46,35,33,9,344
20302104240,39,34,44,30,31,40,55,29,9,309
20302104242,64,33,27,20,47,36,34,12,0,274
20302104243,96,82,31,68,92,80,67,16,3,536
20302104244,0,0,0,0,0,0,0,0,0,0
20302104245,79,42,23,34,61,56,37,18,0,352
20302104246,7,617,38,5,21,18,8,7,4,719
20302104247,58,133,152,38,53,27,21,14,0,504
20302104248,61,102,58,37,49,28,21,9,6,366
20302104249,48,234,187,52,42,36,19,9,4,636
20302104250,105,67,14,64,80,50,23,6,0,403
20302104251,75,37,29,50,38,11,11,8,0,261
20302104252,120,68,43,72,74,31,41,12,3,459
20302104253,86,24,42,69,29,11,15,4,0,274
20302104254,223,91,44,152,125,38,30,3,0,697
20302104255,112,49,23,87,60,24,8,3,0,365
20302104256,58,60,27,38,52,57,35,10,0,334
20302104257,103,65,27,52,82,56,30,13,4,430
20302104258,114,73,29,54,87,60,42,20,3,475
20302104259,42,44,20,21,31,43,49,13,0,263
20302104260,85,23,44,61,37,25,19,0,0,300
20302104261,88,13,37,64,38,20,7,0,0,270
20302104262,36,17,17,29,18,12,9,0,0,146
20302104301,92,52,72,63,66,61,56,17,0,476
20302104302,55,34,30,31,38,32,30,20,8,269
20302104303,49,31,36,27,44,48,20,8,9,277
20302104304,91,38,24,50,57,60,57,15,3,396
20302104305,87,33,32,60,48,67,51,21,9,397
20302104306,46,26,20,30,43,50,29,10,0,253
20302104307,134,84,42,86,93,94,52,18,10,613
20302104308,18,91,441,363,169,77,25,3,0,1183
20302104309,17,11,11,14,5,17,5,8,0,93
20302104310,89,37,73,46,61,64,45,32,13,460
20302104311,56,48,29,40,37,50,32,18,0,313
20302104312,23,31,29,12,47,60,28,9,4,252
20302104313,79,45,58,53,45,41,54,19,11,413
20302104314,63,31,41,41,37,32,38,6,5,289
20302104315,0,0,0,0,4,5,27,46,30,113
20302104316,45,39,57,27,42,28,23,14,5,271
20302104317,47,31,43,34,30,54,19,6,7,277
