SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20604111720,0,0,0,4,3,10,8,6,0,32,0,0,0,4,4,5,4,0,3,25,4,0,16,7,9,3,0,7,9,57,16,61,165,88,69,47,32,24,11,516
20604111721,0,0,0,0,0,0,5,3,0,10,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,6,0,0,21,4,32,67,32,9,28,38,20,6,234
20604111722,0,0,0,0,11,7,4,0,0,25,0,0,0,0,4,4,0,5,0,17,5,3,0,4,3,0,3,4,0,20,8,17,25,30,39,47,15,13,5,194
20604111723,0,0,0,3,9,7,4,0,0,20,0,0,0,5,4,8,5,4,3,30,0,0,0,0,3,3,3,0,0,21,15,34,47,53,49,40,18,15,3,265
20604111724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5
20604111725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,18,5,36,136,68,26,31,27,11,0,347
20604111726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,3,0,0,16,8,63,97,42,15,24,21,11,3,284
20604111727,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,0,5,0,0,0,0,0,0,0,0,5,80,134,61,34,27,6,4,6,360
20604111728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,23,6,0,0,0,0,0,38,7,64,217,72,20,15,8,5,0,404
20604111729,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,13,6,63,106,46,20,19,11,5,5,281
20604111731,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,5,3,3,0,0,0,30,21,109,110,23,15,18,6,0,0,314
20604111733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,0,3,0,0,0,0,27,20,146,160,32,16,8,16,3,0,402
20604111734,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,7,6,0,0,0,0,0,0,12,88,200,122,17,3,0,0,0,0,434
20604111735,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,11,7,3,0,4,0,0,38,16,80,122,38,16,11,8,5,0,298
20604111736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,4,0,0,0,0,0,52,28,86,78,18,0,0,0,0,0,211
20604111737,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,3,5,0,0,0,0,0,0,12,89,610,376,33,14,7,3,0,0,1135
20604111738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,14,83,158,47,9,10,8,0,0,335
20604111739,0,0,0,0,0,0,3,8,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,25,43,0,0,0,0,0,0,31,104,111,251
20604111740,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,9,6,3,5,0,7,0,0,7,0,26,9,42,103,37,41,25,11,14,5,282
20604111741,0,0,0,5,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,9,0,7,8,0,0,0,0,0,0,15,15,115,222,54,47,44,31,17,4,550
20604111742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18,13,15,0,0,0,0,101,13,95,53,26,27,7,3,0,0,226
20604111743,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,19,32,3,0,0,0,0,0,54,57,362,444,57,17,3,0,0,0,939
20604111744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,6,0,0,0,0,29,10,82,121,24,16,3,3,0,0,266
20604111745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,10,54,119,57,23,15,12,10,5,293
20604111746,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,16,47,27,28,11,5,0,0,143,49,126,157,75,80,42,10,0,0,542
20604111747,0,0,4,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,4,0,9,23,4,0,0,0,0,0,37,72,206,253,46,22,10,5,0,0,616
20604111748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,71,35,6,4,4,4,0,0,150
20604111749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,18,0,0,0,0,0,0,31,18,143,195,43,5,8,11,0,0,416
20604111750,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,6,4,0,3,4,0,4,0,27,15,63,133,47,29,37,21,15,4,366
20604111801,0,0,0,0,0,0,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,6,0,0,20,3,15,56,63,64,81,62,18,4,362
20604111802,0,0,0,0,0,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,6,15,4,0,39,3,20,100,122,120,135,114,39,6,656
20604111805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,24,8,8,9,5,0,0,64,4,33,209,111,77,48,31,11,3,527
20604111806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,4,0,0,0,28,9,11,92,56,37,36,8,3,0,247
20604111807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,14,14,3,14,3,0,0,59,5,18,79,78,35,53,22,13,3,294
20604111808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,5,4,0,17,0,5,29,43,57,53,43,10,6,245
20604111811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604111815,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,0,0,15,4,67,248,159,54,37,15,9,0,592
20604111816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,5,0,0,0,0,8,3,18,95,57,24,20,13,4,0,237
20604111817,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,27,74,27,5,6,0,0,0,141,7,127,497,148,38,30,7,3,0,853
20604111818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,9,0,16,101,39,20,17,8,10,0,208
20604111819,0,0,0,0,0,5,0,0,0,5,0,3,4,5,0,0,0,0,0,12,8,19,68,13,0,0,0,0,0,106,14,118,357,98,37,18,5,0,0,650
20604111820,0,0,0,0,0,0,0,0,0,5,0,0,7,0,4,0,0,0,0,8,0,0,12,0,0,4,0,0,0,23,8,86,214,125,68,74,20,4,5,604
20604111821,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,12,9,104,333,129,31,15,5,0,0,622
20604111822,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,3,6,0,0,33,0,23,67,45,36,29,16,0,0,212
20604111823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,0,0,3,0,20,4,27,93,74,56,41,26,9,0,335
20604111824,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,16,53,21,4,8,4,0,0,95,0,39,270,93,38,21,14,3,0,477
20604111825,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,28,87,33,9,9,6,0,0,174
20604111826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,16,4,7,54,45,23,31,17,11,0,200
20604111827,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,10,56,13,5,3,4,0,0,96,7,100,388,143,40,38,21,0,0,743
20604111828,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,4,0,0,3,0,15,110,54,26,30,11,9,0,250,0,48,342,204,83,85,51,10,5,844
20604111829,0,0,0,0,5,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,3,17,11,5,0,0,0,0,40,3,60,313,187,60,35,10,3,0,671
20604111830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,30,12,8,5,0,0,0,69,5,90,181,71,37,23,9,0,0,428
20604111831,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,3,0,8,3,4,4,3,0,0,27,0,35,109,54,53,41,18,5,0,327
20604111832,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,13,3,0,0,0,0,0,20,4,41,276,143,49,45,22,0,4,595
20604111833,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,0,0,0,17,5,20,74,78,82,78,54,13,0,399
20604111834,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,0,4,13,11,4,3,5,0,0,37,17,144,435,142,52,32,30,9,0,857
20604111835,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,20,15,4,0,0,0,0,36,12,120,458,154,26,10,6,0,0,787
20604111836,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,7,0,3,0,0,0,0,15,6,115,364,125,46,16,8,0,0,680
20604111837,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,0,4,4,0,16,3,21,98,64,47,51,45,24,4,363
20604111901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,31,26,25,30,45,22,3,199
20604111902,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,0,0,20,3,28,85,58,39,47,29,13,4,305
20604111903,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,96,50,42,44,34,20,5,317
20604111904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,0,0,4,0,21,0,20,112,43,15,22,17,14,0,244
20604111905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,19,6,17,34,27,29,35,44,23,6,217
20604111906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,4,0,20,5,22,77,50,48,46,35,23,3,308
20604111907,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,9,11,7,10,3,13,3,0,52,4,31,125,93,52,70,85,44,14,514
20604111908,0,0,0,0,0,0,3,6,13,18,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,8,8,5,29,6,21,71,60,40,58,80,60,68,468
20604111909,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,3,7,6,5,9,3,0,35,9,26,113,91,59,33,44,17,0,398
20604111910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,4,14,45,32,21,26,19,8,3,175
20604111911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,4,0,0,23,0,3,34,33,13,26,33,9,0,155
20604111912,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,12,4,17,96,57,54,71,51,15,5,366
20604111913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,14
20604111914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,7,0,0,16,4,19,76,50,30,46,45,11,5,289
20604111915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,5,4,0,0,27,3,23,146,113,92,94,79,33,12,591
20604112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,21,11,3,0,0,0,78
20604112101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,12,4,5,0,0,27
20604112102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,26,106,107,64,33,18,10,4,364
20604112103,0,0,0,0,0,0,4,5,0,5,0,0,0,3,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,16,7,54,178,128,61,62,43,10,3,540
20604112104,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,0,0,7,0,35,92,86,47,28,26,7,5,329
20604112105,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,5,0,5,0,0,14,11,0,0,0,0,0,26,9,44,201,151,77,42,24,6,6,558
20604112106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604112108,0,0,0,0,0,8,11,6,6,20,0,0,0,0,0,0,0,0,0,9,0,0,3,3,3,6,8,4,0,29,11,29,99,89,46,63,62,24,3,417
20604112109,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,3,32,79,76,59,47,29,11,4,339
20604112110,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,4,6,0,3,13,6,46,56,48,51,36,32,13,11,300
20604112111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604112112,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,24,3,36,100,74,34,21,33,3,4,310
20604112113,0,0,0,0,0,0,4,14,9,27,0,0,0,0,0,6,0,9,4,14,0,0,0,0,7,0,4,12,16,40,9,41,73,63,26,44,44,52,36,386
20604112114,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,12,8,27,72,47,27,41,25,10,0,266
20604112115,0,0,0,0,0,0,5,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,19,11,35,109,111,83,66,32,17,4,463
20604112116,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,7,30,65,49,42,42,12,9,4,256
20604112118,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,4,0,0,13,10,32,79,99,75,43,39,18,9,395
20604112119,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,3,0,0,14,12,73,225,157,107,70,39,5,0,704
20604112121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,11,39,46,17,16,5,5,0,145
20604112122,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,3,0,0,10,8,21,133,119,72,41,26,6,0,435
20604112123,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,9,0,0,3,7,6,3,0,0,0,28,3,33,175,155,90,43,28,10,5,551
20604112124,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,19,59,46,72,32,22,8,0,259
20604112125,0,0,0,5,4,0,9,9,3,33,0,0,0,0,8,4,4,7,0,20,5,5,14,13,15,3,13,6,0,75,16,28,112,100,83,52,62,51,21,527
20604112126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,6,13,61,49,40,30,7,3,0,204
20604112127,0,0,0,3,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,9,0,0,8,17,0,7,0,0,0,32,3,41,199,133,50,25,10,5,0,461
20604112128,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,8,30,65,75,49,33,23,7,7,293
20604112129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,18,0,24,148,135,45,33,20,4,3,410
20604112401,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,4,0,9,17
20604112402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,16,45,99,95,36,17,17,14,10,0,336
20604112404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,0,0,0,0,0,27,6,40,111,50,24,22,19,6,0,265
20604112406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,9,0,0,0,0,0,10,5,45,89,38,11,15,23,8,0,235
20604112407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23,0,0,0,0,0,0,0,83,903,714,90,15,11,14,7,0,0,1751
20604112409,0,0,0,0,0,0,4,4,23,26,0,0,0,0,0,0,0,0,0,0,5,5,12,11,3,0,0,0,0,29,12,70,177,75,23,12,9,15,27,422
20604112410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,8,0,0,0,0,5,0,35,56,74,78,18,21,17,16,12,0,289
20604112411,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,4,0,4,24,19,11,16,12,13,4,106,7,58,119,72,47,61,39,37,13,462
20604112412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,5,0,4,0,0,0,23,10,56,87,34,39,37,32,28,6,332
20604112415,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,40,30,32,31,54,28,10,236
20604112416,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,15,8,23,54,28,16,23,17,15,5,183
20604112417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,31,88,50,31,15,19,14,0,253
20604112418,0,0,0,0,0,0,0,4,20,28,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,6,16,11,24,83,58,36,32,40,51,81,410
20604112419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,0,23,17,97,307,135,32,23,12,0,0,629
20604112420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,3,0,16,13,73,80,34,50,42,26,20,4,353
20604112421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,9,6,8,8,0,0,0,0,34
20604112422,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,5,0,5,7,4,0,0,0,0,25,16,94,197,89,46,26,12,0,0,480
20604112501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,0,40,125,60,44,49,29,22,6,367
20604112503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,4,3,25,0,18,96,69,43,70,48,29,5,378
20604112504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,8,0,0,23,0,10,57,41,29,31,49,29,10,258
20604112506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,3,0,26,0,4,37,44,41,40,70,84,21,336
20604112508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,9,0,0,0,0,26,3,17,122,67,49,32,36,14,4,352
20604112509,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,5,6,44,36,31,30,44,33,12,237
20604112510,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,11,4,26,107,62,41,37,48,31,7,371
20604112511,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,3,7,18,11,7,23,32,29,3,140
20604112512,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,8,43,187,108,58,34,34,19,9,496
20604112513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,67,37,49,41,26,16,0,261
20604112514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,3,10,53,52,34,15,30,20,5,229
20604112515,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,7,7,10,5,11,23,47,84,196,0,7,18,17,6,21,34,78,139,322
20604112516,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,18,0,10,37,23,30,38,89,55,19,296
20604112517,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,5,0,0,26,0,10,89,63,42,52,39,22,3,325
20604112518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,4,4,0,20,3,19,96,55,40,37,29,20,0,291
20604112519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,27,0,34,174,105,35,22,20,11,0,402
20604112520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,21,19,0,15,10,12,3,0,5,0,68
20604112521,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,8,0,11,37,31,38,27,24,12,3,177
20604112522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,10,15,8,0,0,54,0,20,138,97,47,46,22,5,3,392
20604112701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604112702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604150301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,5,3,0,0,0,30,0,23,62,34,24,18,7,3,0,178
20604150302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,19,13,3,4,3,0,101,5,58,142,49,32,10,8,3,0,313
20604150303,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,3,3,0,0,0,0,11,12,42,88,84,40,26,40,21,4,351
20604150304,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,0,19,73,43,22,17,7,5,0,186
20604150305,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,7,6,117,210,74,24,23,13,7,0,470
20604150306,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,12,4,6,0,0,0,0,30,11,44,155,90,33,22,21,8,0,379
20604150307,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,6,82,207,113,46,35,9,5,0,502
20604150308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,15,0,9,27,14,11,0,0,5,0,64
20604150309,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,6,0,27,40,13,3,4,0,0,0,81,0,103,157,52,17,10,12,0,0,352
20604150310,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,18,0,27,76,58,35,36,38,18,3,289
20604150311,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,18,8,62,123,35,8,4,3,0,0,248
20604150312,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,7,0,5,13,4,4,0,0,0,0,25,3,55,125,41,45,21,6,9,0,311
20604150313,0,0,0,0,0,0,6,0,0,4,0,0,0,0,3,0,0,0,0,8,0,10,18,5,8,0,0,0,0,41,10,63,124,66,39,22,18,8,3,347
20604150314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,4,0,0,3,0,0,0,22,13,164,216,70,29,17,7,3,0,525
20604150315,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0,28,61,39,24,26,20,8,7,214
20604150316,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,14,41,13,10,0,0,0,0,79,45,159,161,39,23,6,3,0,0,437
20604150317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,5,25,54,25,10,13,10,0,0,138
20604150318,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,11,15,163,184,51,23,5,0,0,0,438
