SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
20604150815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,9,0,0,0,9,3,0,0,0,3,8,0,0,0,7,15,0,0,0,20,7,0,0,0,7,7,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,0,9,70
20604150816,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,7,9,0,0,0,9,0,0,0,0,5,3,0,0,0,3,4,0,0,0,3,11,3,0,0,13,11,5,0,0,9,10,6,3,0,21,3,5,0,0,10,54,31,5,0,93,0,5,0,0,12,4,0,0,0,4,114,57,15,5,198
20604150901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,18,5,0,0,0,8,10,0,0,0,14,3,0,0,0,3,20,3,0,3,29,7,0,0,0,5,7,3,0,0,15,10,0,0,0,11,11,6,0,0,22,3,0,0,0,3,0,0,0,0,0,93,24,12,7,136
20604150902,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,0,12,3,0,0,0,7,0,3,0,0,3,3,0,0,0,7,24,7,0,0,40,7,0,0,0,7,0,0,0,0,0,65,19,3,0,86
20604150903,8,0,3,0,7,0,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,3,4,4,0,0,6,11,0,4,0,19,11,0,0,0,16,13,0,0,0,17,10,0,0,0,10,21,3,0,4,33,7,4,0,0,13,6,0,0,3,11,7,0,0,0,8,10,7,0,0,25,5,3,0,0,6,0,0,0,0,0,133,34,14,9,192
20604150904,0,0,3,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,11,0,0,0,12,21,0,0,3,25,3,0,0,0,8,7,0,0,0,8,29,6,4,0,30,17,0,0,0,16,10,0,0,0,10,5,0,0,0,5,10,6,0,0,17,4,0,0,0,9,0,0,0,0,0,120,15,10,8,157
20604150905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,8,9,6,0,6,18,5,0,0,3,7,4,0,0,0,3,4,3,0,0,8,11,7,0,0,14,3,3,0,0,7,0,0,0,0,0,45,26,9,7,77
20604150906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,12,0,0,0,13,4,0,0,0,7,19,0,0,0,21,11,0,0,0,12,10,0,0,0,13,11,0,0,0,11,23,3,0,0,26,3,0,0,0,7,0,0,0,0,0,111,4,6,0,128
20604150907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,5,0,0,0,5,4,0,0,0,4,3,0,0,0,9,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,3,0,5,36
20604150908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604150909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,22,8,7,0,40
20604150910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,10,0,0,0,10,6,4,0,0,8,3,0,0,0,8,9,0,0,0,11,10,4,0,0,8,8,0,0,0,8,3,0,0,0,3,3,0,0,0,3,4,0,0,0,3,0,0,0,0,0,55,15,0,0,71
20604150911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,7,0,0,0,7,3,4,0,0,9,4,5,0,0,6,4,0,0,0,6,10,0,0,0,10,21,9,0,0,33,4,0,0,0,6,0,0,0,0,0,59,20,12,4,92
20604150912,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,5,0,0,0,5,10,3,0,0,10,5,4,0,0,7,5,0,0,0,4,7,7,0,0,20,8,0,0,0,6,5,0,0,0,11,3,0,0,0,5,8,0,0,0,10,0,3,0,0,4,0,0,0,0,0,71,19,9,3,103
20604150913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,8,0,0,0,7,3,5,0,0,8,9,0,0,0,13,7,3,0,5,10,3,0,0,0,7,19,0,0,0,22,18,3,0,0,23,9,0,0,0,9,10,3,0,0,12,17,0,0,0,22,5,0,0,0,3,0,0,0,0,0,96,25,11,8,143
20604150914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,8,3,0,0,0,10,10,0,0,0,10,0,4,0,0,5,4,0,0,0,3,8,9,0,0,19,0,0,0,0,0,0,0,0,0,0,43,17,10,6,72
20604150915,4,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,6,0,0,0,9,14,0,0,0,20,11,0,0,4,18,13,0,0,0,12,26,4,4,0,41,9,0,0,0,12,8,0,0,0,7,10,0,3,0,13,19,4,5,0,26,3,0,0,0,3,0,0,0,0,0,136,14,20,11,190
20604150916,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,4,3,0,0,0,4,9,0,6,5,18,12,5,0,0,16,3,3,6,0,7,11,0,0,0,12,9,7,3,0,26,15,4,4,3,19,11,4,0,0,23,11,0,0,0,12,30,15,3,0,44,0,4,0,0,9,0,0,0,0,0,135,37,28,18,218
20604150917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,5,10,0,0,0,8,4,0,0,0,5,3,0,0,0,4,12,3,0,0,16,14,0,0,0,14,10,9,0,0,12,7,0,0,0,7,7,5,0,0,12,0,0,0,0,3,0,0,0,0,0,77,20,10,4,105
20604150918,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,7,5,0,0,0,10,12,0,3,0,12,9,0,0,0,9,25,0,4,0,30,18,0,0,0,20,6,3,0,0,12,11,0,0,0,11,24,3,0,3,35,3,0,0,0,3,0,0,0,0,0,118,14,14,9,161
20604150919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,6,0,0,0,5,3,0,0,0,3,5,0,0,0,14,18,3,0,0,24,9,0,0,0,20,7,0,0,0,8,5,0,0,0,5,9,0,0,0,15,0,0,0,0,3,5,0,0,0,5,71,11,16,3,103
20604150920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,8,6,0,5,0,9,0,0,0,0,4,7,4,0,0,13,10,0,0,0,7,12,6,4,0,24,6,5,0,0,4,21,13,0,0,39,3,0,0,0,6,0,0,0,0,0,75,26,19,0,125
20604150921,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,8,8,0,0,0,9,6,0,0,0,3,7,0,0,0,4,14,0,0,0,19,4,0,0,0,8,7,4,0,0,8,3,0,0,0,7,12,3,0,0,13,0,0,0,0,0,0,0,0,0,0,70,11,6,4,88
20604150922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,3,0,7,3,0,0,0,5,0,0,0,0,0,8,0,0,0,16,6,3,0,0,12,9,4,0,0,9,8,3,0,0,8,16,9,0,0,27,0,0,0,0,0,0,0,0,0,0,69,28,10,3,103
20604150923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,4,4,0,0,0,3,0,0,0,4,9,0,4,0,10,12,0,0,0,18,9,3,0,0,14,8,0,0,0,8,7,3,0,0,11,20,7,0,0,29,0,0,0,0,4,0,0,0,0,3,83,27,12,0,121
20604150924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,0,3,0,16,9,0,0,0,6,0,0,0,0,7,13,4,0,0,15,5,0,0,0,5,9,0,0,0,15,6,0,0,4,10,6,8,0,0,22,0,4,0,0,4,0,0,0,0,0,64,28,9,4,100
20604150925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,6,0,0,0,8,4,0,0,5,9,10,0,0,0,10,0,0,0,0,0,9,0,0,4,12,22,0,0,0,29,15,0,0,0,13,12,3,3,0,15,5,4,0,0,11,12,4,0,0,19,5,0,0,0,5,0,0,0,0,0,97,15,12,14,139
20604150926,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,9,0,0,0,7,9,0,0,7,18,23,0,0,0,26,11,0,0,0,17,11,0,0,0,10,25,0,4,3,31,15,0,0,0,18,7,0,0,0,9,3,0,0,0,3,19,10,0,0,31,0,3,0,0,8,0,0,0,0,0,150,26,20,19,206
20604150927,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,5,7,0,0,13,0,0,3,0,4,7,0,0,0,10,19,9,0,0,25,14,0,0,0,15,15,4,0,0,14,4,0,0,0,10,52,15,0,0,65,0,5,0,0,10,0,0,0,0,0,125,41,13,3,180
20604150928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,7,4,0,0,14,9,0,0,0,9,7,0,0,0,7,0,0,0,0,0,5,0,0,0,3,4,0,0,0,3,0,0,0,0,0,40,4,4,4,46
20604150929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,0,0,0,4,0,0,0,4,0,0,5,0,7,6,0,0,0,14,10,4,0,4,24,5,7,0,0,12,13,3,0,0,17,3,3,0,0,8,9,0,0,0,14,6,0,0,0,3,0,0,0,0,0,74,19,10,11,113
20604150930,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,0,0,3,4,0,0,0,4,3,0,0,0,3,9,0,0,0,10,9,0,0,0,9,3,0,0,0,5,10,0,0,0,10,13,4,0,0,17,4,0,0,0,4,0,0,0,0,0,73,3,3,3,86
20604150931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,4,0,0,4,7,0,0,0,12,3,5,0,0,9,4,0,0,0,3,21,0,3,0,24,10,0,0,0,13,5,0,0,0,10,5,4,0,0,16,20,6,0,0,25,3,0,0,0,3,0,0,0,0,0,86,26,9,3,125
20604150932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,5,0,0,0,5,4,0,0,0,4,7,3,0,0,7,5,0,0,0,9,5,0,0,0,6,0,0,0,0,8,12,9,0,0,21,0,0,0,0,0,0,0,0,0,0,53,23,8,3,87
20604150933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,4,0,0,0,0,0,5,5,0,0,8,7,0,0,0,7,0,0,0,0,0,5,0,0,0,4,18,4,0,0,22,0,0,0,0,0,0,0,0,0,0,45,12,8,0,68
20604151001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,6,0,0,0,4,3,0,0,0,3,9,3,0,0,7,3,0,0,0,10,3,3,0,0,7,11,10,0,0,16,0,6,0,0,4,0,0,0,0,0,52,23,4,0,72
20604151002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,6,4,0,0,0,4,7,4,5,0,9,11,4,0,0,20,14,10,0,0,23,12,3,0,0,14,25,30,0,0,55,3,4,0,0,6,0,0,0,0,0,80,59,8,6,157
20604151003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,3,3,0,0,10,6,0,0,0,13,0,0,0,0,0,5,4,0,0,5,8,0,0,0,6,0,4,0,0,9,6,3,0,0,7,4,5,0,0,14,18,11,3,0,30,0,0,0,0,0,0,0,0,0,0,62,33,15,0,109
20604151004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,6,4,0,0,0,4,5,0,0,0,8,0,0,0,0,0,7,0,0,0,7,8,0,0,0,8,3,0,0,0,5,0,0,0,0,0,5,0,0,0,6,4,0,0,0,4,0,0,0,0,0,46,12,9,4,65
20604151005,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,6,0,0,0,0,3,7,3,0,0,7,4,0,0,0,11,6,0,0,0,6,5,0,0,0,5,10,4,0,0,21,3,5,0,0,4,4,3,0,0,12,4,0,0,0,13,17,10,0,0,26,0,0,0,0,3,0,0,0,0,0,76,34,9,6,121
20604151006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,4,5,0,0,0,14,3,0,4,0,12,7,0,0,0,6,14,3,0,0,20,4,5,0,0,14,3,3,0,0,12,9,3,0,0,11,7,13,0,0,16,0,3,6,0,3,0,0,0,0,0,61,42,11,4,115
20604151007,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,11,0,0,0,0,3,0,3,0,0,0,8,0,0,0,6,13,4,0,0,16,8,0,0,0,14,4,4,0,0,6,3,0,0,0,9,10,7,0,0,22,0,0,0,0,0,0,0,0,0,0,59,26,11,7,102
20604151008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,5,0,0,0,5,3,4,6,0,12,12,0,4,0,12,12,0,0,0,13,8,3,0,0,14,20,8,4,0,25,17,6,0,0,17,8,3,5,0,19,7,5,0,0,14,54,35,0,0,92,4,5,0,0,10,0,0,0,0,0,158,68,17,7,255
20604151009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,5,4,0,0,0,4,9,7,0,0,11,6,0,0,0,9,9,0,0,0,4,3,0,0,0,3,10,4,3,0,22,4,0,0,0,8,0,0,0,0,0,46,15,9,0,70
20604151010,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,3,3,0,0,0,11,11,0,0,0,11,4,0,0,0,11,8,0,0,0,8,0,0,0,0,3,6,0,0,0,6,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,55,9,4,3,68
20604151011,3,0,4,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,4,0,0,5,8,0,0,0,7,5,0,0,4,10,20,0,0,0,23,17,0,0,0,20,16,0,0,0,21,31,7,0,0,37,17,5,0,0,19,10,0,0,0,12,8,0,0,0,8,16,4,0,0,18,4,0,0,0,12,0,0,0,0,0,163,20,14,7,204
20604151012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,5,6,6,3,0,0,0,5,3,4,0,0,11,0,0,0,0,6,6,0,0,0,6,10,0,4,0,17,7,3,4,0,13,8,0,0,0,11,0,0,0,0,7,15,17,0,0,32,0,0,0,0,3,0,0,0,0,0,58,31,20,4,119
20604151013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604151014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604151015,3,0,3,3,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,4,3,0,0,5,9,0,0,0,5,7,4,0,0,15,9,0,0,0,8,5,0,3,0,6,3,0,0,0,3,21,6,0,0,28,7,5,0,0,12,4,0,0,0,9,3,0,0,0,4,16,11,0,0,25,5,0,0,0,4,0,0,0,0,0,108,29,10,9,160
20604151016,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,6,4,0,0,11,13,7,0,0,19,10,0,0,0,8,7,4,0,0,10,0,0,0,0,7,5,5,0,0,7,3,0,0,0,0,0,0,0,0,0,60,22,7,3,98
20605112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,3,0,6,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,12,13,0,0,28,0,0,0,0,0,0,0,0,0,0,29,19,12,0,62
20605112802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,3,0,13,3,0,0,0,5,4,5,0,0,15,4,4,0,0,4,17,32,0,0,47,0,0,0,0,3,0,0,0,0,0,43,46,13,0,101
20605112803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,9,6,0,3,0,7,3,0,0,0,14,0,4,0,0,6,20,35,6,0,60,6,0,0,0,6,0,0,0,0,0,48,43,18,0,107
20605112804,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,0,5,0,0,0,0,7,0,0,0,0,7,5,0,0,0,5,4,0,0,0,3,0,0,0,0,4,4,6,3,0,14,3,3,0,0,8,5,0,0,0,11,6,0,0,0,6,23,28,3,0,49,0,0,0,0,0,0,0,0,0,0,67,41,14,0,122
20605112805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,7,0,0,9,6,0,0,0,8,4,0,0,0,4,16,22,4,0,41,4,5,0,0,7,0,0,0,0,4,46,37,10,0,90
20605112807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,3,0,8,3,0,0,0,3,0,0,3,0,3,3,3,0,0,4,0,3,0,0,8,0,4,0,0,4,6,6,0,0,10,4,9,0,0,10,12,31,6,0,50,0,0,7,0,3,0,0,0,0,0,37,59,19,3,116
20605112808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,4,0,0,0,9,4,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,6,7,3,0,0,9,5,0,0,0,11,0,5,0,0,3,0,0,0,0,3,10,28,4,0,39,0,0,5,0,3,0,0,0,0,0,55,49,18,4,117
20605112809,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,3,5,0,0,7,4,0,0,0,7,0,0,0,0,0,3,0,0,0,3,3,3,0,0,9,0,4,0,0,7,7,0,0,0,10,3,4,0,0,6,22,43,0,0,65,0,0,0,0,5,0,0,0,0,4,58,63,10,0,133
20605112810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,3,0,0,0,0,5,0,0,0,0,4,3,4,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,4,12,28,0,0,42,0,9,0,0,6,0,0,0,0,4,21,47,12,0,85
