SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
21305136815,0,0,3,0,0,0,11,3,5,0,8,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,20,16,22,21,27,12,0,3,0,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,9,4,4,0,0,0,25,0,3,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,3,4,4,4,3,0,0,0,20,0,0,4,6,4,0,0,0,19,3,4,5,6,3,0,0,0,24,5,9,7,10,4,0,0,0,29,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,6,0,0,3,0,29,26,40,41,43
21305136816,6,4,0,0,0,0,19,0,0,0,4,4,5,0,0,20,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,17,37,17,20,20,19,15,16,10,18,132,0,0,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0,8,0,9,8,10,8,10,0,3,43,0,0,6,3,3,0,0,0,11,0,0,0,0,0,0,0,0,5,0,4,4,4,4,4,4,0,25,3,4,6,5,3,8,0,0,20,0,7,9,8,7,3,0,0,42,0,4,3,7,3,5,0,0,27,5,0,0,0,0,0,0,0,8,0,7,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,3,3,6,10,27,59,16,45,49,38
21305136817,5,6,9,0,0,0,29,0,3,0,6,0,0,0,0,14,0,0,3,0,0,0,0,0,4,0,4,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,0,3,9,6,30,5,34,30,20,14,13,10,12,127,4,5,3,0,0,0,0,0,11,0,9,8,0,0,0,0,0,12,0,5,0,5,0,7,3,0,23,4,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,5,0,9,3,5,0,3,0,0,13,0,4,0,4,0,0,0,0,16,0,13,14,3,9,0,0,0,40,0,3,7,5,0,0,0,0,16,0,0,6,0,0,0,3,0,10,0,8,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,7,5,4,7,9,52,13,53,50,30
21305136819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
21305136820,0,3,0,0,0,0,8,0,3,7,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,16,0,16,23,14,3,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,3,0,0,13,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,15,0,5,5,3,0,0,0,0,14,0,8,5,6,3,0,0,0,17,3,3,14,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,3,0,27,8,25,39,24
21305136821,4,3,3,0,0,0,20,0,5,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,10,3,15,12,7,8,4,6,0,61,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,5,6,5,0,0,14,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,3,3,0,0,3,0,0,16,0,7,7,3,0,5,0,0,25,0,4,4,5,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,20,5,30,19,21
21305136822,5,5,5,0,0,0,17,0,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,4,0,0,16,8,19,22,14,16,11,0,0,88,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,4,8,3,8,8,0,0,34,6,3,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,6,0,8,3,0,0,3,0,0,15,3,3,0,3,0,3,0,0,13,0,3,10,8,8,0,0,0,40,0,4,8,4,0,0,0,0,25,0,3,0,0,0,0,0,0,10,0,3,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,5,5,8,0,0,29,22,48,43,36
21305136823,11,4,0,0,0,0,18,0,9,0,4,4,0,0,0,17,0,0,4,0,4,0,0,0,8,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,9,4,3,3,17,15,54,10,44,32,18,17,5,16,15,167,0,8,0,0,0,0,0,0,8,0,3,10,0,0,0,0,0,17,3,11,9,4,7,0,4,0,32,0,4,0,6,3,0,0,0,12,0,6,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,26,0,4,0,3,4,0,4,0,17,0,16,11,4,3,3,0,0,38,0,10,5,4,3,0,0,0,28,0,3,4,0,4,0,0,0,9,3,5,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,6,8,9,19,9,5,10,24,32,119,22,95,66,35
21305136824,6,9,0,0,0,4,23,0,5,3,6,0,3,0,0,19,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,6,3,0,0,4,28,5,45,32,22,7,16,6,4,131,0,5,0,0,0,0,0,0,11,0,0,8,0,5,0,0,0,19,5,10,3,4,0,5,4,3,34,4,0,6,5,0,3,0,0,11,0,3,0,0,0,0,0,0,5,0,8,6,0,4,3,0,0,28,0,5,4,3,0,0,0,0,15,3,12,17,10,0,0,0,4,40,0,5,8,4,3,3,0,0,28,0,4,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,8,21,9,8,8,8,4,4,60,17,76,69,47
21305136825,16,9,7,0,0,0,38,4,7,12,5,4,0,0,0,34,0,0,4,0,0,0,0,0,10,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,3,0,0,0,0,17,16,36,56,29,25,7,0,0,170,0,4,0,4,4,0,0,0,8,0,0,5,0,0,0,0,0,7,6,13,8,13,11,4,0,0,50,0,7,7,0,4,5,0,0,27,0,7,7,0,0,0,0,0,14,0,10,6,3,4,5,0,0,32,0,7,10,8,3,0,3,0,29,0,15,17,13,12,3,0,0,66,6,9,21,7,4,0,0,0,47,0,6,9,6,0,0,0,0,14,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,7,5,4,3,5,0,36,29,65,96,64
21305136826,28,13,8,0,0,0,56,0,7,5,6,3,3,0,0,28,3,3,5,0,0,0,0,0,14,0,3,5,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,18,18,56,54,26,12,0,0,186,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,11,0,8,18,12,15,10,0,0,61,4,3,6,10,5,0,0,0,22,0,0,3,0,3,0,0,0,7,4,3,3,8,10,0,0,0,29,5,0,6,13,8,5,0,0,31,5,8,37,29,13,3,0,0,89,0,6,6,6,12,3,0,0,42,10,8,7,0,3,0,0,0,24,0,3,6,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,5,5,0,0,0,22,31,50,103,89
21305136827,5,0,0,0,0,0,13,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,0,4,14,17,9,10,10,0,69,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,8,13,5,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,6,0,3,4,4,0,0,20,0,0,0,0,3,0,0,0,5,0,0,5,8,3,8,0,0,15,0,0,5,3,4,0,0,0,13,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,8,6,0,20,4,10,27,30
21305136828,3,0,3,5,3,0,16,3,3,3,0,4,0,0,0,12,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,21,19,9,11,12,6,0,96,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,0,4,7,0,6,5,5,0,30,0,8,6,0,0,3,7,0,17,0,0,0,0,0,0,0,0,3,0,10,4,6,3,3,0,0,28,0,4,4,3,11,0,0,0,21,0,3,7,4,0,5,3,0,26,3,3,3,5,4,0,0,0,13,0,3,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,18,12,35,34,21
21305136829,10,3,4,0,0,0,44,0,5,8,3,0,0,0,0,11,0,4,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,5,0,0,0,0,0,11,9,58,38,6,4,0,0,0,126,0,5,4,0,0,0,0,0,15,0,5,16,0,0,0,0,0,23,0,8,6,3,3,0,0,0,28,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,16,0,0,6,0,0,0,0,0,7,0,34,21,7,4,0,0,0,68,0,6,8,3,0,0,0,0,14,0,8,5,0,0,0,0,0,13,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,4,3,4,4,0,0,0,0,26,15,98,81,20
21305136830,13,0,0,0,0,0,28,0,4,6,0,3,0,0,0,14,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,10,40,42,12,7,0,0,0,115,0,8,6,0,0,0,0,0,12,0,6,10,9,0,0,0,0,30,4,11,9,6,0,0,0,0,28,0,7,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,6,5,3,0,0,0,0,16,0,0,3,0,0,0,0,0,13,0,23,16,6,0,0,0,0,49,0,12,13,0,3,0,0,0,26,0,0,4,0,0,0,0,0,10,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,4,3,5,0,0,0,0,17,15,74,85,26
21305136831,17,6,0,0,0,0,40,0,8,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,10,13,47,61,12,8,6,0,0,146,0,0,0,0,0,0,0,0,5,0,11,24,4,0,0,0,0,40,0,11,24,7,0,0,0,0,41,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,10,10,3,0,0,0,0,30,0,3,3,5,0,0,0,0,8,0,15,27,13,6,0,0,0,64,0,8,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,7,14,6,5,4,0,0,0,31,23,82,129,33
21305136832,14,5,0,0,0,0,35,0,5,4,3,0,0,0,0,18,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,4,0,0,0,0,0,7,6,50,38,14,4,0,0,0,118,0,0,5,4,0,0,0,0,10,0,10,8,0,0,0,0,0,27,0,21,13,8,0,0,0,0,40,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,5,0,4,0,0,0,0,10,0,32,20,8,3,0,0,0,69,0,8,17,4,0,0,0,0,27,0,6,3,0,0,0,0,0,11,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,9,4,0,3,0,0,0,13,12,99,85,32
21305136833,17,6,6,0,0,0,25,0,3,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,12,6,34,56,19,9,0,0,0,115,0,4,4,3,0,0,0,0,11,0,7,16,0,0,0,0,0,30,0,6,11,10,0,0,0,0,30,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,20,0,0,9,3,0,0,0,0,12,6,10,33,10,3,0,0,0,56,0,3,0,10,0,0,0,0,15,0,3,0,0,0,0,0,0,8,0,3,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,6,0,11,0,3,0,0,0,21,12,60,100,43
21305136834,4,0,5,0,0,0,18,0,7,3,3,0,0,0,0,16,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,8,14,20,14,9,0,0,0,69,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,5,4,0,7,0,0,0,0,13,0,5,3,4,0,0,0,0,6,0,6,10,3,8,0,0,0,28,3,7,6,3,0,0,0,0,18,0,4,0,0,0,0,0,0,7,6,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,14,19,29,36,29
21305136835,7,0,3,0,0,0,13,5,3,0,6,0,0,0,0,20,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,7,0,0,0,0,22,18,32,25,26,10,4,0,0,109,0,3,3,3,0,0,0,0,3,0,5,3,3,0,0,0,0,9,0,10,3,8,5,3,0,0,33,3,4,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,3,7,10,6,5,0,0,0,27,0,8,4,5,0,0,0,0,18,0,4,11,7,3,0,0,0,35,5,10,7,5,4,0,0,0,26,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,8,12,5,13,4,4,0,0,38,22,57,63,42
21305136836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21305136837,18,4,0,0,0,0,47,0,0,3,3,0,3,0,0,13,4,0,3,0,0,0,0,0,10,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,6,0,0,6,0,0,24,18,51,65,21,3,10,0,0,172,0,4,3,9,0,4,0,0,17,3,17,32,12,0,0,0,0,60,3,9,11,6,3,0,5,0,40,0,8,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,6,6,0,0,0,0,19,0,0,5,0,0,0,0,0,13,4,30,29,15,0,0,0,0,76,0,0,11,3,0,3,0,0,18,7,0,3,0,0,0,0,0,6,3,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,19,0,3,3,0,0,49,33,95,123,52
21305136838,13,3,0,0,0,0,34,0,3,6,5,5,0,0,0,14,0,3,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0,3,0,0,11,6,45,41,16,4,4,0,0,117,0,0,6,0,0,0,0,0,5,0,8,10,0,0,0,0,0,22,4,11,14,5,0,0,0,0,39,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,12,0,5,0,3,0,0,0,0,7,0,19,24,9,0,0,0,0,54,0,5,6,3,5,0,0,0,18,0,3,0,0,0,0,0,0,6,0,9,3,6,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,5,0,3,0,0,27,8,80,84,32
21305136839,6,0,0,4,0,0,12,0,3,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,11,17,4,7,7,3,3,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,13,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,3,7,0,0,3,0,0,16,0,3,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,10,7,5,32,9,19,21,16
21305136840,13,3,0,0,0,0,38,3,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,10,61,33,9,7,0,0,0,121,7,0,0,0,0,0,0,0,9,4,17,8,0,0,0,0,0,34,3,19,13,3,0,0,0,0,42,9,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,24,0,4,0,0,0,0,0,0,11,3,29,16,5,0,0,0,0,62,3,11,5,4,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,6,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,5,5,0,0,0,0,22,25,123,74,27
21305136841,12,5,0,0,0,0,29,0,6,0,3,0,0,0,0,13,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,17,7,46,45,9,5,0,0,0,114,0,3,12,0,4,0,0,0,10,4,15,10,4,0,0,0,0,37,4,20,8,8,0,0,0,0,39,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,21,0,0,5,5,0,0,0,0,17,3,24,18,4,0,0,0,0,47,8,6,7,3,4,0,0,0,24,4,6,3,0,0,0,0,0,7,0,5,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,6,0,0,0,0,0,33,21,104,91,29
21305136842,0,3,3,4,0,0,12,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,9,6,7,11,17,15,9,0,0,67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,12,3,4,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,9,0,3,3,3,3,3,0,0,19,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,0,0,0,29,8,22,27,25
