SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
20701114728,11,9,15,10,4,10,0,0,0,11,12,25,21,17,36,5,0,6,0,0,4,3,14,15,8,13,28,0,0,3,3,0,5,0,0,6,0,5,5,0,0,0,6,4,10,10,14,21,4,4,4,0,0,0,0,0,0,0,0,0,18,15,34,25,22,40,0,0,0,0,3,3,0,0,0,0,3,4,6,11,17,66,75,140
20701114729,0,8,7,12,11,19,0,0,0,6,9,17,17,21,32,4,5,15,0,0,0,6,12,18,10,25,34,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,3,9,11,4,8,10,3,3,3,0,5,5,0,0,0,0,0,0,12,13,22,12,18,31,0,0,0,0,4,4,0,0,0,0,4,4,5,4,3,46,74,115
20701114730,0,0,4,15,10,26,0,0,6,4,0,0,18,15,39,24,14,37,0,0,9,4,4,9,35,18,54,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,4,9,13,0,7,8,0,0,0,0,6,7,0,0,0,10,15,25,12,19,31,0,0,0,0,4,3,0,0,0,0,4,3,10,15,24,80,77,157
20701114731,3,6,9,12,7,14,0,5,3,8,4,8,16,13,27,0,0,0,0,3,3,6,6,18,5,8,20,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,4,4,8,6,10,8,0,0,3,0,0,0,4,0,4,0,0,0,8,10,18,9,14,22,0,0,0,0,5,5,0,0,0,0,5,5,8,5,10,43,52,96
20701114732,0,0,0,15,10,20,0,0,0,3,0,6,13,12,25,10,4,18,0,4,4,0,3,0,10,14,25,0,0,0,7,0,8,0,0,0,4,3,8,0,0,0,13,6,11,8,5,14,3,5,8,0,0,0,0,0,6,0,0,0,14,15,30,23,16,44,0,0,6,0,3,3,0,0,0,0,6,3,6,17,26,56,65,122
20701114733,6,8,8,17,18,36,4,3,5,0,11,11,25,33,57,20,17,37,4,0,4,12,4,12,36,28,61,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,5,3,12,12,16,32,3,3,4,0,0,0,0,6,9,0,0,0,14,26,44,20,29,52,0,0,0,0,0,3,0,0,0,0,0,3,3,7,13,86,103,191
20701114734,0,0,0,10,15,28,0,0,0,4,4,10,15,24,41,9,5,7,0,3,0,0,4,4,8,9,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,7,6,14,4,10,8,0,0,0,0,5,6,0,0,0,14,15,34,14,16,33,0,4,4,0,0,0,0,0,0,0,5,5,5,3,7,45,62,107
20701114735,3,5,3,12,4,15,0,0,3,0,3,6,16,13,27,9,5,12,0,0,0,5,6,10,10,9,25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,4,9,0,3,3,0,0,0,0,3,3,0,0,0,7,11,20,4,9,19,0,0,0,0,3,3,0,0,0,0,3,3,0,10,11,41,45,84
20701114801,3,0,6,3,6,10,0,4,9,3,0,0,8,12,19,3,5,13,0,5,8,3,3,6,9,13,23,0,0,0,3,6,3,3,0,3,3,0,3,0,0,0,7,3,12,16,11,28,0,0,3,0,0,0,0,3,3,0,0,0,18,14,33,30,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,54,48,99
20701114802,5,4,11,16,15,26,4,0,9,5,3,4,21,18,46,6,0,9,11,10,17,10,9,22,25,22,46,0,0,0,0,0,0,3,3,6,4,0,4,0,0,0,7,4,10,13,12,28,0,4,4,3,0,4,0,3,6,0,0,0,17,21,40,21,23,49,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,88,67,150
20701114803,7,0,5,11,15,22,3,4,9,0,0,5,18,23,38,5,9,9,5,0,6,12,9,25,22,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,14,6,18,0,0,0,0,0,0,0,5,3,0,0,0,15,12,29,16,14,32,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,65,63,129
20701114804,8,8,14,19,19,37,8,4,10,0,6,12,23,29,53,12,7,18,11,3,14,8,8,19,28,21,47,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,13,15,34,5,4,3,4,0,6,3,5,6,0,0,0,21,25,42,21,24,45,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,92,89,180
20701114805,6,3,7,10,17,25,0,0,3,0,8,5,11,22,32,5,6,10,4,5,4,0,3,6,10,15,27,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,0,3,4,0,0,0,0,0,0,0,4,4,0,0,0,3,7,8,9,11,17,0,0,0,4,0,4,0,0,0,4,0,4,5,7,10,43,52,91
20701114806,5,6,8,24,17,39,3,3,4,4,4,9,30,21,53,11,29,37,4,3,9,7,6,17,15,41,65,0,0,0,0,0,0,0,0,0,10,4,9,0,0,0,6,4,8,10,13,26,0,0,3,0,0,0,3,0,7,0,0,0,14,16,37,20,25,43,5,0,5,0,0,0,0,0,0,5,0,3,3,4,12,86,95,185
20701114807,16,0,13,16,12,32,0,0,0,13,6,15,28,18,48,34,23,53,0,4,7,9,8,18,46,33,78,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,5,6,13,14,32,4,8,9,3,0,4,5,5,9,0,0,0,28,33,56,28,37,63,0,0,0,0,6,3,0,0,0,0,6,3,0,0,6,119,97,210
20701114808,7,0,6,11,8,27,0,0,0,0,3,4,15,17,31,22,9,31,0,0,0,9,8,15,32,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,16,32,0,0,3,0,0,3,4,0,5,0,0,0,19,19,46,25,24,46,0,0,0,0,0,6,0,0,0,0,5,7,9,7,12,86,65,153
20701114809,8,0,7,13,6,19,0,4,3,6,7,14,22,12,35,13,12,20,0,0,4,7,9,9,17,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,32,0,0,0,0,0,4,0,0,0,0,0,0,20,19,38,20,22,41,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,69,60,127
20701114810,0,4,6,9,6,13,0,5,7,3,8,8,13,13,28,14,11,26,0,0,0,9,6,11,21,21,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,10,10,4,19,0,0,3,3,0,4,0,0,0,0,0,0,14,12,27,15,15,31,0,0,0,6,0,8,0,0,0,6,0,8,0,5,7,61,64,120
20701114811,3,3,6,18,13,36,5,4,3,0,4,4,19,19,36,20,20,34,7,3,9,5,4,9,32,20,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,9,28,0,0,3,0,4,4,0,6,5,0,0,0,19,18,34,17,19,36,0,0,3,0,0,0,0,0,0,0,4,3,5,8,8,76,73,154
20701114812,10,0,8,25,9,38,4,0,6,3,0,4,28,15,41,28,17,44,3,0,3,4,8,15,38,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,11,34,0,4,4,3,0,3,0,0,0,0,0,0,22,20,38,26,20,42,0,0,0,0,5,10,0,0,0,0,5,10,7,7,10,120,63,179
20701114813,0,3,4,18,5,28,4,0,4,0,0,0,23,12,34,28,17,46,0,0,0,5,9,10,31,30,59,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,5,14,12,25,0,0,3,0,0,0,0,0,3,0,0,0,15,14,33,16,18,40,0,0,0,4,0,7,0,0,0,4,0,7,6,9,8,84,65,151
20701114814,0,0,0,14,21,34,0,0,0,3,3,3,20,23,37,16,5,21,0,0,3,0,7,7,15,11,26,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,8,8,12,12,28,3,0,3,4,0,6,0,4,3,0,0,0,20,17,39,20,22,44,0,0,0,0,4,4,0,0,0,0,4,4,0,5,4,55,62,121
20701114815,8,4,12,30,11,41,3,0,8,0,4,6,38,20,57,17,21,40,0,0,0,10,3,12,33,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,18,17,36,0,0,0,0,0,6,0,5,6,0,0,0,25,20,43,29,21,52,0,0,0,4,4,3,0,0,0,4,5,8,5,6,13,103,78,186
20701114816,0,5,9,27,11,38,0,0,0,0,0,6,30,11,41,24,11,39,0,0,0,4,3,5,27,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,5,25,4,3,3,0,0,0,0,0,0,0,0,0,17,12,27,21,12,29,0,0,0,0,0,0,0,0,0,0,0,4,9,8,20,94,58,152
20701114817,3,4,7,14,10,20,0,4,5,0,8,8,10,24,37,17,9,22,4,8,10,10,13,22,36,26,58,0,0,0,3,3,3,0,0,0,0,0,5,0,0,0,5,4,11,12,17,28,9,0,5,5,0,5,3,0,7,0,0,0,25,23,46,25,26,52,0,0,6,0,3,3,0,0,0,0,12,13,6,5,15,90,92,183
20701114818,0,5,4,8,0,7,6,6,11,0,0,4,15,14,22,6,3,12,0,0,6,0,5,8,15,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,3,0,0,3,0,0,0,0,0,0,8,13,19,8,13,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,46,35,83
20701114819,3,0,3,13,5,19,0,0,0,3,3,3,15,4,19,19,17,40,5,0,7,7,13,15,28,34,60,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,6,6,10,12,10,28,0,3,5,0,3,3,0,0,0,0,0,0,16,19,33,25,24,45,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,66,67,135
20701114820,3,4,8,3,4,14,4,3,9,0,7,4,10,12,23,3,8,10,4,6,8,7,3,8,10,16,26,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,4,4,8,0,0,0,0,0,0,5,0,0,0,0,0,9,8,18,10,10,21,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,40,51,97
20701114821,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,3,4,4,7,6,13,12,5,11,23,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6,13,12,0,0,0,0,0,0,0,0,0,0,0,0,7,11,17,40,37,75
20701114822,0,4,4,7,7,14,6,6,13,5,4,10,20,16,35,4,3,8,7,6,14,16,16,30,29,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,30,0,0,0,0,0,0,0,3,5,0,0,0,18,20,37,21,21,43,0,0,0,0,0,0,0,0,0,0,5,3,4,8,9,68,82,149
20701114823,3,4,11,14,24,36,0,0,3,3,5,5,15,29,46,30,19,46,0,0,0,4,12,15,38,29,68,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,4,9,20,12,28,4,4,8,0,0,0,0,0,5,0,0,0,26,16,42,31,22,50,0,0,0,0,0,0,0,0,0,0,0,0,8,9,19,91,96,193
20701114824,5,0,5,24,21,44,0,0,0,3,5,5,28,20,53,24,25,51,0,3,3,9,13,11,31,35,67,0,0,4,0,4,5,0,0,0,0,8,8,0,0,0,3,5,12,4,7,16,0,0,0,0,0,0,0,0,0,0,0,0,9,13,21,13,19,35,4,9,7,6,0,3,0,0,0,9,7,14,8,10,19,96,99,195
20701114825,4,3,10,13,10,21,6,4,6,3,5,5,20,15,35,3,5,14,6,7,13,9,18,28,22,31,51,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,7,25,0,0,0,0,0,3,5,4,4,0,0,0,13,12,34,23,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,63,135
20701114826,9,4,10,13,10,26,3,3,6,0,3,4,19,15,34,3,7,14,16,4,12,8,10,20,31,16,47,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,15,11,24,0,3,3,0,0,0,3,0,3,0,0,0,19,16,34,17,14,40,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,87,56,140
20701114827,10,5,8,21,20,43,12,12,22,3,0,9,36,31,71,13,17,27,12,7,23,9,3,12,36,28,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,21,13,34,0,0,0,0,0,0,3,0,4,0,0,0,25,23,46,30,22,50,0,0,0,0,0,4,0,0,0,0,3,5,12,14,25,125,100,225
20701114828,9,5,7,24,20,41,0,3,4,0,4,3,27,24,50,20,24,48,4,0,3,10,4,15,36,31,61,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,9,18,14,28,3,9,6,0,0,4,0,9,12,0,0,0,24,28,50,26,30,53,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,103,94,198
20701114829,3,3,8,15,20,29,5,5,10,0,3,8,13,22,38,20,16,31,0,5,0,7,9,10,27,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,13,18,3,0,7,0,0,0,0,0,0,0,0,0,16,10,26,18,15,35,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,69,69,134
20701114830,3,0,8,13,11,21,7,5,13,0,5,5,12,23,40,15,12,25,0,0,3,8,3,12,31,16,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,13,19,4,0,4,3,0,3,0,4,4,0,0,0,14,16,33,14,16,37,0,0,0,0,0,0,0,0,0,0,0,0,6,9,22,71,80,150
20701114831,3,0,4,14,16,35,5,3,9,3,0,6,24,25,50,24,21,41,0,0,6,3,0,10,30,24,56,4,0,4,0,6,4,0,0,3,5,3,4,0,0,0,10,9,12,17,16,27,0,0,0,9,0,9,3,0,3,0,0,0,28,20,44,38,27,63,0,0,0,0,0,0,0,0,0,0,3,5,14,10,24,103,94,199
20701114832,0,4,5,14,14,29,0,6,4,7,3,6,21,21,45,26,16,36,6,0,7,3,5,10,34,19,51,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,9,4,15,16,22,34,6,3,10,0,7,7,0,9,9,0,0,0,20,37,61,28,44,76,3,0,3,0,0,4,0,0,0,3,0,6,5,0,4,94,91,180
20701114833,6,0,8,7,12,23,8,0,9,0,4,8,19,16,37,8,13,26,8,0,5,9,13,16,26,31,49,5,0,3,0,0,0,0,0,0,0,3,6,0,0,0,3,6,8,18,15,34,4,0,4,0,0,0,0,0,0,0,0,0,24,18,41,29,20,52,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,87,81,163
20701114834,0,4,3,17,8,25,3,3,8,0,5,5,22,15,36,15,8,22,0,0,0,7,7,11,22,18,36,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,9,10,5,18,0,0,4,0,0,0,0,0,4,0,0,0,15,10,23,20,16,30,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,62,55,119
20701114835,9,0,6,14,13,28,6,5,7,0,0,4,26,15,38,13,17,26,0,0,0,8,5,11,19,21,38,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,15,5,3,0,0,0,0,0,0,0,0,0,0,14,6,20,17,6,23,0,0,0,3,0,7,0,0,0,3,0,7,0,0,0,69,44,114
20701114836,0,0,5,0,13,15,0,4,6,0,0,0,4,10,18,14,5,24,4,0,4,0,0,3,15,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,11,0,3,3,3,0,3,4,0,4,0,0,0,9,7,14,12,7,16,0,0,0,0,0,0,0,0,0,0,0,3,4,6,15,42,39,83
20701114837,5,0,3,9,5,16,0,0,0,0,0,0,10,5,17,9,4,18,0,0,0,0,0,0,9,4,18,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,3,5,8,3,4,6,0,0,0,0,4,4,0,0,0,0,0,0,3,4,12,8,11,21,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,34,24,58
20701114838,0,5,0,18,15,36,0,0,0,0,8,12,22,21,45,27,22,45,0,0,0,7,6,15,33,27,57,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,0,7,17,15,28,0,0,0,0,0,5,4,4,7,0,0,0,21,22,39,30,24,49,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,82,83,165
20701114839,0,6,7,19,20,40,5,0,3,0,8,5,23,26,48,15,20,31,0,3,5,5,0,8,22,20,41,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,3,11,14,10,20,3,0,10,0,0,4,0,4,4,0,0,0,18,15,35,20,22,44,0,0,0,6,0,5,0,0,0,6,0,5,3,0,6,79,72,157
20701114840,4,5,9,18,13,25,0,4,3,0,0,3,13,20,32,21,16,40,8,0,8,0,4,9,29,24,53,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,3,8,16,27,0,0,0,0,0,0,0,3,5,0,0,0,14,16,28,9,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,64,79,143
20701114841,0,4,8,15,9,30,0,3,5,0,5,8,19,18,40,23,29,47,3,0,4,12,12,16,34,33,69,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,4,6,13,17,29,6,7,15,4,0,4,5,0,5,0,0,0,26,31,49,28,28,56,0,0,0,0,0,5,0,0,0,4,0,3,7,4,12,93,99,188
20701114842,7,0,6,15,9,21,3,0,3,10,4,9,24,16,40,15,12,30,6,4,12,0,0,4,21,15,42,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,5,10,12,13,24,0,3,6,0,0,0,5,0,8,0,0,0,18,22,38,18,24,45,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,75,60,138
20701114843,0,4,7,13,12,26,0,4,5,0,0,0,14,16,30,8,11,22,8,5,9,3,3,6,19,20,35,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,6,8,5,14,14,7,0,4,0,0,0,0,0,0,0,0,0,7,14,21,10,17,33,0,0,0,4,0,4,0,0,0,4,0,4,4,4,4,50,56,114
20701114844,3,3,9,14,16,35,0,0,0,0,0,0,14,23,38,16,13,30,0,0,6,5,4,9,22,19,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,6,8,13,0,5,8,0,0,0,0,0,3,0,0,0,11,12,25,13,18,27,0,6,6,0,5,4,0,0,0,0,4,6,0,0,0,58,58,117
20701114845,3,4,5,18,16,36,0,0,4,0,0,0,22,21,37,19,17,37,3,3,6,3,9,12,28,25,51,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,9,4,19,15,33,3,3,6,3,0,5,6,4,5,0,0,0,28,27,52,27,28,62,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,90,79,171
20701114846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20701114847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20701114848,4,3,6,17,11,23,0,4,4,0,0,3,14,12,29,17,21,35,0,0,0,3,5,8,20,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,0,4,5,0,0,0,0,3,4,0,0,0,11,10,23,11,10,23,0,0,0,4,0,4,0,0,0,0,0,7,0,0,4,62,49,109
20701114849,5,8,13,13,11,21,7,5,9,4,3,3,22,14,32,6,4,7,0,3,4,4,0,4,10,12,19,0,0,0,3,6,3,0,0,0,0,0,3,0,0,0,3,3,8,11,7,13,0,4,4,0,0,0,5,5,3,0,0,0,13,11,22,18,14,32,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,48,52,102
20701114850,6,3,4,3,12,17,5,4,9,0,0,0,8,14,23,4,7,12,3,3,3,0,5,11,10,17,24,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,5,3,4,7,12,4,4,4,0,0,0,0,0,4,0,0,0,7,17,26,12,17,33,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,44,64,114
20701114851,0,3,6,9,14,28,0,0,0,4,3,6,14,20,34,20,13,34,4,0,8,0,4,4,24,16,37,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,3,0,10,7,6,16,4,0,0,0,0,0,0,3,0,0,0,0,9,11,21,13,9,26,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,57,54,108
20701114852,4,0,10,16,17,34,0,0,3,3,0,3,20,21,43,15,20,36,6,0,3,4,5,9,25,28,53,0,0,0,0,5,5,0,0,0,3,4,5,0,0,0,3,6,12,13,9,26,3,4,3,0,0,4,6,3,6,0,0,0,22,22,41,25,26,49,0,0,0,3,3,3,0,0,0,4,3,6,16,15,33,95,95,190
20701114901,3,9,20,10,15,27,6,3,6,6,4,6,19,16,37,12,9,17,5,0,3,4,11,16,18,25,40,0,4,4,5,0,5,0,0,0,0,0,0,0,0,0,4,4,11,12,13,18,9,3,8,0,0,0,0,4,4,0,0,0,12,26,41,18,31,47,0,0,0,0,0,3,0,0,0,0,0,5,4,10,10,68,90,156
20701114902,3,5,10,14,9,29,5,0,3,7,7,14,28,22,46,0,7,10,3,0,3,5,13,19,11,23,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,3,10,10,19,0,0,0,0,5,5,0,3,3,0,0,0,10,21,29,10,20,33,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,60,75,130
20701114903,6,3,10,6,10,14,0,0,0,6,4,4,7,9,17,3,5,6,7,4,8,3,3,5,16,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,18,3,0,3,0,0,4,0,6,5,0,0,0,14,18,29,15,17,34,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,43,51,88
20701114904,0,0,5,13,5,16,0,0,0,3,4,5,17,14,23,0,3,3,3,4,10,5,3,10,13,17,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,7,11,9,15,3,0,9,0,0,0,0,0,0,0,0,0,13,15,27,14,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,52,97
20701114905,11,0,12,15,17,29,0,0,0,10,3,9,23,17,40,5,15,21,4,5,8,8,4,18,22,17,42,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,5,15,18,0,3,5,0,0,0,4,7,3,0,0,0,12,18,31,13,23,32,0,0,0,4,0,4,0,0,0,4,0,4,0,5,3,69,72,136
20701114906,0,6,8,14,10,26,6,0,5,9,0,9,28,8,36,8,7,17,0,3,4,16,9,26,22,28,52,0,0,0,0,0,0,0,0,3,0,8,8,0,0,0,3,6,9,11,8,24,0,7,5,0,3,3,0,10,5,0,0,0,19,23,43,24,30,54,0,0,0,3,0,3,0,0,0,3,0,7,9,11,21,82,79,170
20701114907,5,3,11,19,26,46,0,0,0,0,0,0,19,29,48,6,3,7,4,3,5,4,3,10,11,8,25,0,3,3,0,0,0,5,0,5,0,6,6,0,0,0,5,10,16,13,23,36,6,14,16,0,0,0,10,8,18,0,0,0,25,37,64,28,53,83,3,6,8,3,0,5,0,0,0,5,4,12,12,12,26,86,121,204
20701114908,7,3,11,17,24,41,0,0,3,4,5,8,24,23,44,3,8,10,4,0,9,12,13,22,15,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,29,7,4,8,0,3,5,4,7,12,0,0,0,18,27,47,24,31,50,0,0,0,0,0,0,0,0,0,0,5,6,4,3,8,77,87,160
20701114909,7,4,5,14,15,26,3,0,0,3,0,5,18,15,34,8,3,10,7,3,10,4,6,14,15,13,28,0,0,0,0,5,7,0,0,0,4,3,6,0,0,0,6,4,13,16,13,31,15,11,22,0,3,3,13,11,21,0,0,0,46,33,78,49,42,91,0,0,0,3,0,5,0,0,0,3,0,5,5,8,15,104,85,184
20701114910,0,0,3,11,9,24,0,5,4,3,0,6,18,14,28,10,10,14,10,4,11,7,0,10,19,8,31,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,6,10,12,4,13,13,3,9,8,0,0,0,3,5,7,0,0,0,9,24,32,10,27,41,0,0,0,0,0,3,0,0,0,0,0,3,6,8,11,58,62,121
20701114911,6,6,9,9,7,15,3,0,3,0,0,0,8,7,16,10,3,11,4,0,4,4,3,3,14,8,20,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,6,13,13,21,5,0,5,0,0,0,4,3,8,0,0,0,16,13,33,19,15,40,0,0,0,0,0,0,0,0,0,0,0,0,12,11,31,65,55,120
20701114912,0,3,5,3,6,9,0,0,0,0,0,0,3,6,9,5,7,8,0,5,3,3,4,7,7,9,14,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,5,10,11,3,15,5,0,3,0,0,0,0,3,3,0,0,0,21,8,27,18,15,32,0,4,4,0,3,3,0,0,0,0,9,6,5,0,8,38,44,83
