POW_SA3_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
21001,771,93,0,871,31,25,0,55,0,1072,67,50,0,118,162,45,0,203,23,10,0,40,0,363,76,128,0,204,79,98,0,179,34,63,0,91,22,497,268,254,0,520,1390,259,0,1652,761,98,0,860,25,3062,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,49,0,0,49,0,53,0,0,0,0,0,0,0,0,51,0,0,51,0,49,0,0,0,5,23,5,0,22,26,0,0,26,0,53,3,5,0,9,31,0,0,33,0,0,0,0,0,38,20,16,0,37,120,11,0,129,9,4,0,9,8,179,10,12,0,21,23,6,0,28,10,0,0,8,0,58,13,21,0,32,12,14,0,24,8,4,0,9,20,85,43,51,0,97,208,29,0,237,161,12,0,173,22,532,0,0,0,0,0,0,0,0,142,0,0,142,0,143,3,3,0,5,0,0,0,0
21002,179,37,0,210,0,0,0,3,0,246,7,13,0,16,18,4,0,22,6,3,0,11,0,50,10,51,0,63,15,40,0,58,6,17,0,15,6,147,49,89,0,138,318,81,0,395,379,18,0,402,12,952,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,21,0,0,21,0,25,0,0,0,0,0,0,0,0,6,0,0,6,0,9,4,0,0,4,9,0,0,14,0,0,0,0,0,17,6,0,0,9,24,0,0,25,3,0,0,0,0,36,0,0,0,4,5,0,0,5,0,0,0,0,0,6,0,3,0,4,3,4,0,6,0,0,0,4,4,24,12,7,0,22,39,10,0,49,75,8,0,74,4,148,0,0,0,0,0,0,0,0,83,0,0,83,0,83,0,3,0,3,0,0,0,0
21003,356,63,0,422,28,8,0,34,4,573,52,28,0,77,108,32,0,138,19,18,0,36,0,255,52,85,0,132,90,98,0,187,31,51,0,79,22,417,195,170,0,360,679,196,0,874,335,76,0,409,26,1675,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,19,0,0,0,0,7,0,0,7,7,0,0,7,0,10,0,0,0,0,3,0,0,7,0,0,0,0,0,13,9,6,0,14,35,3,0,37,0,5,0,4,0,58,3,3,0,5,13,4,0,23,8,0,0,6,0,31,0,15,0,16,15,6,0,18,9,8,0,17,9,66,19,26,0,45,76,18,0,93,43,16,0,55,6,209,0,0,0,0,0,0,0,0,46,0,0,46,0,43,0,3,0,3,0,0,0,0
21004,249,33,0,277,12,12,0,21,0,347,16,28,0,47,37,12,0,48,8,7,0,15,0,108,20,65,0,88,34,39,0,76,11,18,0,31,9,197,79,137,0,219,436,94,0,530,467,34,0,497,9,1250,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,14,0,0,14,0,16,0,0,0,0,0,0,0,0,15,0,0,15,0,22,0,0,0,4,4,0,0,4,15,0,0,15,0,23,3,0,0,3,9,0,0,9,0,0,0,0,0,15,3,3,0,9,37,5,0,39,0,0,0,0,0,42,3,4,0,6,8,4,0,10,0,0,0,0,0,14,4,8,0,13,8,8,0,8,0,4,0,4,6,25,15,15,0,29,62,11,0,72,55,4,0,60,7,170,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,5,0,4,0,0,0,0
21005,1411,175,3,1595,113,60,4,181,10,2222,176,141,0,317,326,100,0,431,101,68,0,172,6,927,188,376,5,569,234,256,4,496,134,211,0,342,44,1452,770,679,8,1464,2630,585,6,3222,1744,347,4,2095,66,6861,0,0,0,0,0,0,0,0,34,0,0,34,0,34,3,0,0,3,0,0,0,0,58,0,0,58,0,67,0,0,0,9,0,0,0,0,69,0,0,69,0,73,8,3,0,8,31,0,0,34,36,0,0,38,0,81,11,5,0,21,56,0,0,60,0,0,0,0,0,84,34,25,0,61,197,31,0,229,10,3,0,13,10,313,16,22,0,36,47,24,0,71,5,8,0,18,9,130,31,61,7,95,39,49,0,87,21,26,0,49,42,281,108,116,7,229,369,107,5,482,236,42,4,283,62,1060,0,0,0,0,0,0,0,0,299,6,0,301,0,308,9,7,0,9,0,0,0,0
21101,1380,179,0,1562,51,25,0,77,3,1973,86,85,0,174,268,100,0,372,41,37,0,83,4,627,120,334,0,455,162,270,0,434,43,122,3,166,20,1082,513,629,0,1138,2489,588,0,3080,1864,199,3,2066,32,6322,0,0,0,0,0,0,0,0,60,0,0,60,0,60,0,0,0,0,0,0,0,0,63,0,0,63,0,67,5,3,0,8,0,0,0,0,84,0,0,84,0,91,5,4,0,9,35,0,0,35,37,0,0,37,0,82,0,7,0,6,64,5,0,66,0,0,0,0,0,77,16,23,0,38,176,28,0,212,6,6,0,8,8,257,17,15,0,32,27,16,0,41,3,6,0,6,6,82,13,43,0,57,23,25,0,46,9,12,0,22,18,149,57,89,0,151,325,73,0,399,256,21,0,281,29,858,0,0,0,0,0,0,0,0,345,0,0,345,4,346,8,5,0,14,0,0,0,0
21102,130,19,0,152,3,0,0,4,0,174,3,11,0,20,30,8,0,37,3,4,0,7,0,63,16,29,0,49,15,20,0,32,4,26,0,26,0,114,37,60,0,91,224,48,0,276,135,35,0,169,0,540,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,19,0,0,19,0,15,0,0,0,0,7,0,0,7,0,0,0,0,0,7,0,0,0,0,18,4,0,20,0,0,0,0,0,25,0,0,0,0,3,3,0,5,0,0,0,0,0,3,0,5,0,3,6,6,0,10,0,0,0,0,0,11,4,7,0,8,31,15,0,45,55,0,0,55,3,103,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,0,0,0,0,0
21103,1151,198,4,1352,46,32,0,78,3,1703,72,67,0,136,159,94,0,255,18,25,0,50,0,440,98,252,3,354,122,216,0,334,22,103,0,126,27,841,396,487,3,887,1955,550,5,2507,1578,166,0,1746,31,5176,0,0,0,0,0,0,0,0,37,0,0,37,0,37,0,0,0,0,0,0,0,0,63,0,0,63,0,63,0,0,0,0,0,0,0,0,86,0,0,86,0,92,5,5,0,13,18,0,0,19,50,0,0,50,0,79,0,6,0,5,52,6,0,60,3,0,0,3,0,68,21,21,0,35,164,23,0,184,0,5,0,4,3,238,4,11,0,20,33,9,0,40,0,0,0,0,4,66,10,25,0,33,16,32,0,52,4,10,0,15,16,120,43,68,0,115,281,71,0,357,241,16,0,254,26,760,0,0,0,0,0,0,0,0,304,0,0,304,0,304,8,6,0,7,0,0,0,0
21104,739,136,0,879,17,11,0,31,3,1000,44,19,0,62,134,44,0,179,16,9,0,23,0,259,55,157,0,211,98,131,0,224,22,60,0,81,7,534,175,230,0,402,1306,333,0,1642,703,81,0,789,18,2851,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,0,0,0,0,32,0,0,32,0,34,3,0,0,3,14,0,0,17,23,0,0,23,0,44,5,0,0,5,25,0,0,25,0,0,0,0,0,35,4,3,0,10,87,19,0,100,0,0,0,0,6,112,9,5,0,10,14,3,0,18,0,0,0,0,3,30,11,19,0,32,18,19,0,38,0,6,0,9,7,84,29,37,0,60,157,35,0,196,101,9,0,107,15,384,0,0,0,0,0,0,0,0,136,0,0,139,3,137,0,0,0,0,0,0,0,0
21105,779,163,0,939,16,16,0,38,0,1187,47,69,0,121,128,62,0,190,8,16,0,27,0,342,72,261,0,329,110,257,0,368,20,115,0,131,28,851,309,512,0,822,1394,515,0,1904,1706,163,0,1867,32,4635,0,0,0,0,0,0,0,0,53,0,0,53,0,53,0,0,0,4,0,0,0,0,98,0,0,98,0,102,0,0,0,4,0,0,0,0,123,0,0,125,0,128,5,5,0,12,30,6,0,32,74,0,0,79,0,116,3,6,0,14,42,3,0,48,4,0,0,4,0,69,15,22,0,37,146,24,0,166,0,3,0,8,0,204,3,11,0,15,22,8,0,29,4,0,0,8,0,58,12,44,0,53,16,39,0,54,0,17,0,14,26,155,45,92,0,134,253,68,0,327,364,23,0,386,33,882,0,5,0,5,0,0,0,0,350,0,0,349,0,352,7,13,0,24,0,0,0,0
21201,476,80,0,549,14,14,4,30,3,740,48,45,0,89,106,43,0,154,19,26,0,41,3,281,66,209,0,268,85,134,0,220,16,79,0,99,21,616,254,377,0,630,935,278,0,1211,1302,125,4,1434,31,3310,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0,60,0,0,60,0,60,0,0,0,3,0,0,0,0,66,0,0,70,0,70,5,3,0,5,10,0,0,9,32,0,0,32,0,59,7,4,0,11,22,0,0,22,0,0,0,0,0,30,7,12,0,18,60,11,0,73,6,0,0,4,6,98,0,9,0,11,7,10,0,16,4,5,0,8,0,37,8,22,0,36,8,20,0,35,0,15,0,19,13,103,38,53,0,89,110,39,0,148,202,28,0,236,24,496,0,0,0,0,0,0,0,0,264,0,0,266,5,273,9,13,0,21,0,0,0,0
21202,1168,191,0,1362,53,25,0,76,4,1690,80,56,0,136,193,78,0,268,36,21,0,52,0,459,109,264,0,376,129,241,0,363,41,117,0,153,20,924,405,503,0,907,2108,536,0,2644,1599,166,0,1768,31,5356,0,0,0,0,0,0,0,0,34,0,0,34,0,34,0,0,0,0,0,0,0,0,70,0,0,70,0,69,0,3,0,3,0,0,0,0,65,0,0,65,0,70,9,0,0,11,35,0,0,36,48,0,0,49,0,88,5,3,0,8,46,0,0,48,0,0,0,0,0,59,19,13,0,34,163,22,0,181,3,8,0,16,6,231,6,15,0,25,30,20,0,52,6,6,0,10,0,81,11,34,0,46,28,31,0,57,9,15,0,26,17,136,44,74,0,122,301,70,0,367,241,24,0,263,20,775,0,0,0,0,0,0,0,0,324,0,0,324,0,330,10,7,0,18,0,0,0,0
21203,857,109,0,968,52,23,0,75,5,1305,99,57,0,155,156,38,0,193,28,22,0,49,3,401,108,225,0,341,145,183,4,331,60,118,5,180,29,875,441,453,0,897,1599,349,4,1956,1600,167,5,1768,36,4657,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,27,0,0,27,0,30,0,0,0,0,0,0,0,0,41,0,0,41,0,42,7,0,0,7,19,0,0,19,20,0,0,25,0,48,4,9,0,14,25,0,0,24,0,0,0,0,0,42,20,0,0,20,85,19,0,111,4,0,0,4,6,137,16,4,0,20,17,11,0,29,7,3,0,8,3,63,18,22,0,37,10,13,0,30,3,11,0,12,19,101,61,36,0,95,167,46,0,210,125,22,0,149,30,483,0,0,0,3,0,0,0,0,281,0,0,281,0,286,5,4,0,5,0,0,0,0
21204,1880,227,3,2103,138,62,0,204,7,2836,225,159,0,387,531,167,0,701,112,71,0,189,3,1279,296,520,0,815,280,353,0,633,164,255,7,421,46,1921,957,915,3,1875,3436,784,10,4230,1663,398,5,2072,64,8252,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,0,0,0,0,0,0,0,47,0,0,47,0,47,3,0,0,3,0,0,0,0,58,0,0,58,0,65,0,5,0,0,22,0,0,25,31,0,0,31,3,62,3,7,0,10,50,3,0,51,0,0,0,0,3,69,37,31,0,65,192,33,0,227,8,7,0,18,12,315,19,21,0,50,53,26,0,81,17,14,0,28,10,162,27,53,0,79,37,54,0,91,8,32,0,46,68,282,89,120,0,210,353,117,0,473,198,55,4,249,94,1030,0,0,0,0,0,0,0,0,250,0,0,257,0,254,10,6,0,10,0,0,0,0
21205,3135,345,3,3481,99,60,0,165,0,4064,226,150,0,378,875,282,0,1156,93,68,0,164,5,1703,242,486,0,733,558,566,0,1125,112,255,0,366,34,2263,842,817,3,1666,5776,1231,7,7009,1616,397,0,2015,40,10737,0,0,0,0,0,0,0,0,33,0,0,33,0,33,0,0,0,0,0,0,0,0,70,0,0,70,0,70,4,0,0,6,0,0,0,0,76,0,0,76,0,75,10,0,0,5,50,0,0,50,32,0,0,34,0,93,4,3,0,16,80,0,0,84,4,0,0,4,4,100,46,30,0,78,384,32,0,420,13,10,0,25,8,525,21,20,0,40,97,33,0,131,16,3,0,21,6,203,28,72,3,102,65,77,3,143,17,35,0,51,45,341,105,133,4,240,675,146,3,826,261,48,0,309,63,1444,0,0,0,0,0,0,0,0,259,0,0,259,0,259,4,0,0,6,0,0,0,0
21301,1247,142,0,1392,112,42,0,154,4,1857,142,85,0,228,328,110,0,441,81,47,0,124,5,798,160,294,0,456,207,274,0,483,82,154,5,245,49,1227,573,502,7,1080,2346,562,4,2919,1597,244,5,1845,61,5905,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0,64,0,0,64,0,64,0,4,0,4,0,0,0,0,92,0,0,92,0,100,8,0,0,11,24,0,0,24,36,0,0,34,0,71,5,4,0,5,38,3,0,40,0,0,0,0,0,47,23,7,0,36,166,22,0,190,4,0,0,7,9,245,6,11,0,20,50,16,0,66,13,4,0,18,8,106,20,25,0,51,36,37,0,72,19,20,0,42,58,215,72,55,0,127,313,79,5,397,258,24,0,289,77,885,0,5,0,5,0,0,0,0,279,0,0,279,5,282,0,6,0,8,0,0,0,0
21302,647,88,0,737,33,16,0,51,0,966,60,71,0,135,162,39,0,200,34,35,0,64,3,401,90,147,0,241,115,115,3,236,37,73,0,118,17,606,302,315,0,622,1224,271,3,1501,786,132,0,917,22,3062,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,40,0,0,40,0,40,0,0,0,0,0,0,0,0,38,0,0,38,0,38,0,0,0,5,15,3,0,15,24,0,0,24,0,45,0,0,0,4,29,4,0,35,0,0,0,0,0,38,12,13,0,23,106,6,0,116,7,5,0,10,3,147,4,7,0,10,22,4,0,34,3,0,0,3,4,51,7,14,0,31,18,17,0,34,0,14,0,15,21,102,32,38,0,70,198,37,0,238,133,19,0,149,29,481,0,0,0,0,0,0,0,0,162,0,0,162,0,157,4,3,0,3,0,0,0,0
21303,1392,195,0,1587,48,20,0,70,8,1898,125,102,0,228,344,112,0,461,52,32,0,89,7,782,148,195,0,346,216,242,0,458,68,124,0,195,29,1028,462,407,0,874,2440,586,0,3028,921,186,3,1112,41,5059,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0,49,0,0,49,0,49,0,0,0,0,0,0,0,0,70,0,0,70,0,74,0,0,0,5,36,4,0,38,24,0,0,24,0,69,7,4,0,13,69,3,0,70,0,0,0,0,4,83,25,11,0,37,235,26,5,270,4,0,0,12,10,324,18,9,0,24,54,15,3,64,7,5,0,10,14,117,13,26,0,40,29,30,0,62,3,22,0,26,26,157,64,56,0,117,422,78,3,505,188,30,0,216,52,894,0,0,0,0,0,0,0,0,162,0,0,162,0,162,0,0,0,3,0,0,0,0
21304,824,132,0,956,72,26,0,107,3,1336,86,78,0,162,212,51,0,262,53,37,0,86,0,514,114,245,0,354,141,172,0,312,61,107,0,167,28,856,454,452,3,911,1687,380,0,2069,1769,170,4,1943,37,4963,0,0,0,0,0,0,0,0,41,0,0,41,0,41,0,0,0,0,0,0,0,0,67,0,0,67,0,69,0,5,0,5,0,0,0,0,77,0,0,77,0,85,9,0,0,7,31,0,0,31,21,0,0,21,0,56,3,8,0,9,28,3,0,25,0,0,0,0,0,40,14,21,0,38,119,14,0,129,7,4,0,10,6,185,8,4,0,11,26,10,0,43,3,5,0,5,8,68,18,28,0,42,16,23,0,40,10,21,0,30,26,141,47,70,0,116,207,55,0,271,229,28,0,261,42,685,0,0,0,0,0,0,0,0,358,0,0,358,0,360,7,11,0,13,4,0,0,0
21305,1734,232,4,1968,161,68,0,229,10,2742,282,173,0,455,486,153,0,641,166,88,0,254,14,1365,255,491,0,743,319,357,0,684,142,246,5,392,47,1868,980,923,3,1913,3415,794,10,4219,2544,418,10,2969,84,9189,0,0,0,0,0,0,0,0,57,0,0,57,0,57,0,0,0,0,0,0,0,0,81,0,0,81,0,83,0,0,0,0,0,0,0,0,110,0,0,112,0,116,8,5,0,10,39,3,0,40,56,0,0,56,0,105,10,0,0,13,75,6,0,75,0,0,0,0,0,89,28,22,0,49,214,34,0,247,9,3,0,16,9,325,23,23,0,45,47,24,0,76,18,16,0,27,7,163,31,66,0,103,50,46,0,99,23,22,0,49,37,288,101,124,0,221,423,117,3,546,353,46,0,400,58,1228,5,0,0,5,0,0,0,0,481,0,0,481,0,486,3,7,0,9,0,0,0,0
21401,917,150,5,1069,29,22,0,53,7,1369,70,79,0,147,198,79,4,277,32,14,0,43,0,472,98,289,0,387,168,281,6,457,29,138,0,165,32,1049,392,550,0,941,1650,543,11,2203,1623,178,0,1802,53,5010,0,0,0,0,0,0,0,0,40,0,0,40,0,40,0,0,0,0,0,0,0,0,71,0,0,71,0,69,3,0,0,9,0,0,0,0,83,0,0,83,0,94,7,7,0,12,17,0,0,17,41,0,0,44,0,74,4,4,0,15,33,4,0,40,0,0,0,0,0,52,32,20,0,53,118,19,0,137,5,6,0,10,5,207,8,9,0,15,31,17,0,50,0,8,0,4,0,78,18,43,0,63,18,36,0,58,3,12,0,16,19,158,77,82,4,166,218,83,0,304,242,22,0,263,30,768,0,4,0,3,0,0,0,0,316,0,0,313,0,316,5,14,0,21,0,0,0,0
21402,1040,165,3,1212,23,32,0,50,11,1533,65,84,0,151,151,75,0,223,27,27,0,52,9,438,120,354,0,477,152,279,0,432,26,149,4,176,75,1160,437,650,8,1086,1819,558,5,2377,2115,219,4,2329,105,5907,0,0,0,0,0,0,0,0,82,0,0,77,0,81,0,0,0,5,0,0,0,0,110,0,0,111,0,113,0,0,0,4,0,0,0,0,157,0,0,157,0,156,4,9,0,9,35,0,0,36,78,0,0,78,3,135,14,9,0,21,55,0,0,55,6,3,0,8,0,80,39,28,0,65,212,24,0,237,3,4,0,9,11,324,3,9,0,21,26,15,0,41,0,4,0,4,4,68,19,63,0,77,23,34,0,59,0,20,0,26,33,195,82,114,3,193,349,79,0,428,438,33,0,467,51,1155,5,0,0,6,0,0,0,0,472,0,0,477,3,485,13,11,0,18,0,0,0,0
21501,79,25,0,107,0,13,0,13,3,184,10,23,0,36,20,37,0,59,6,9,0,12,3,110,27,95,4,126,51,117,0,163,7,49,0,55,28,373,81,177,6,264,193,182,0,373,708,69,0,780,44,1457,0,0,0,0,0,0,0,0,13,0,0,13,0,18,0,0,0,0,0,0,0,0,17,0,0,17,6,20,0,0,0,3,0,0,0,0,30,0,0,33,0,41,0,0,0,0,9,0,0,9,18,0,0,15,0,27,0,0,0,0,3,0,0,3,0,0,0,0,3,10,0,7,0,7,29,0,0,32,0,0,0,4,3,47,0,7,0,7,11,0,0,10,0,3,0,3,5,27,4,20,0,20,5,21,0,25,4,9,0,14,23,79,12,32,0,43,52,23,0,80,87,18,0,104,31,258,0,0,0,0,0,0,0,0,175,0,0,175,4,181,5,4,0,4,0,0,0,0
21502,97,31,0,128,4,6,0,12,6,221,18,24,0,41,24,21,0,46,5,9,0,10,0,104,38,121,3,158,48,66,0,114,13,36,3,54,45,372,111,206,3,321,208,132,0,336,730,54,3,789,63,1508,0,0,0,0,0,0,0,0,20,0,0,20,3,23,0,0,0,0,0,0,0,0,19,0,0,19,0,24,0,0,0,0,0,0,0,0,30,0,0,30,3,32,0,0,0,4,0,0,0,0,16,0,0,16,4,29,0,5,0,6,9,0,0,9,0,0,0,0,0,10,0,7,0,11,12,6,0,11,3,3,0,3,6,32,3,9,0,8,3,7,0,13,0,4,0,6,3,30,6,23,0,30,10,11,0,21,10,6,0,19,28,101,19,40,0,56,36,18,0,54,105,14,0,118,50,282,0,0,0,0,0,0,0,0,170,0,0,170,0,174,4,8,0,16,0,0,0,0
21503,57,17,0,78,0,4,0,3,3,135,7,13,0,27,9,11,0,21,10,5,0,15,0,73,18,90,0,110,9,56,0,67,4,30,0,39,28,235,58,147,0,202,96,95,0,192,428,42,0,468,43,899,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,0,0,3,0,0,3,9,0,0,9,0,10,3,0,0,3,5,0,0,5,0,0,0,0,0,12,3,8,0,9,12,5,0,16,0,5,0,5,0,27,0,0,0,5,3,0,0,4,0,0,0,0,6,13,0,8,0,12,0,13,0,14,7,0,0,8,20,52,10,22,0,29,30,17,0,42,47,9,0,53,24,150,0,0,0,0,0,0,0,0,79,0,0,79,0,84,0,3,0,3,0,0,0,0
